POA_CODE_2021	BornAust	Sex	persons
POA3781	1	M	1876
POA3782	0	F	617
POA3782	0	M	645
POA3782	1	F	3188
POA3782	1	M	3244
POA3783	0	F	137
POA3783	0	M	147
POA3783	1	F	988
POA3783	1	M	1009
POA3785	0	F	7
POA3785	0	M	4
POA3785	1	F	23
POA3785	1	M	29
POA3786	0	F	134
POA3786	0	M	138
POA3786	1	F	592
POA3786	1	M	604
POA3787	0	F	91
POA3787	0	M	104
POA3787	1	F	372
POA3787	1	M	372
POA3788	0	F	164
POA3788	0	M	168
POA3788	1	F	658
POA3788	1	M	710
POA3789	0	F	36
POA3789	0	M	25
POA3789	1	F	119
POA3789	1	M	104
POA3791	0	F	132
POA3791	0	M	127
POA3791	1	F	549
POA3791	1	M	567
POA3792	0	F	100
POA3792	0	M	88
POA3792	1	F	440
POA3792	1	M	393
POA3793	0	F	293
POA3793	0	M	281
POA3793	1	F	1464
POA3793	1	M	1469
POA3795	0	F	102
POA3795	0	M	98
POA3795	1	F	523
POA3795	1	M	548
POA3796	0	F	640
POA3796	0	M	603
POA3796	1	F	4216
POA3796	1	M	4166
POA3797	0	F	238
POA3797	0	M	216
POA3797	1	F	1480
POA3797	1	M	1490
POA3799	0	F	426
POA3799	0	M	389
POA3799	1	F	2213
POA3799	1	M	2246
POA3802	0	F	6135
POA3802	0	M	5892
POA3802	1	F	5555
POA3802	1	M	5791
POA3803	0	F	3045
POA3803	0	M	2995
POA3803	1	F	2313
POA3803	1	M	2355
POA3804	0	F	1280
POA3804	0	M	1235
POA3804	1	F	2811
POA3804	1	M	2866
POA3805	0	F	11866
POA3805	0	M	11552
POA3805	1	F	16349
POA3805	1	M	16524
POA3806	0	F	8952
POA3806	0	M	8381
POA3806	1	F	16420
POA3806	1	M	15719
POA3807	0	F	754
POA3807	0	M	771
POA3807	1	F	2954
POA3807	1	M	2935
POA3808	0	F	212
POA3808	0	M	197
POA3808	1	F	1236
POA3808	1	M	1320
POA3809	0	F	3390
POA3809	0	M	3361
POA3809	1	F	6339
POA3809	1	M	5937
POA3810	0	F	7790
POA3810	0	M	7562
POA3810	1	F	19334
POA3810	1	M	18317
POA3812	0	F	136
POA3812	0	M	151
POA3812	1	F	993
POA3812	1	M	983
POA3813	0	F	57
POA3813	0	M	45
POA3813	1	F	382
POA3813	1	M	396
POA3814	0	F	129
POA3814	0	M	126
POA3814	1	F	1065
POA3814	1	M	1080
POA3815	0	F	185
POA3815	0	M	145
POA3815	1	F	1548
POA3815	1	M	1563
POA3816	0	F	158
POA3816	0	M	156
POA3816	1	F	1293
POA3816	1	M	1288
POA3818	0	F	1153
POA3818	0	M	1035
POA3818	1	F	7377
POA3818	1	M	6881
POA3820	0	F	1493
POA3820	0	M	1302
POA3820	1	F	8483
POA3820	1	M	7769
POA3821	0	F	126
POA3821	0	M	110
POA3821	1	F	1335
POA3821	1	M	1298
POA3822	0	F	35
POA3822	0	M	32
POA3822	1	F	409
POA3822	1	M	438
POA3823	0	F	137
POA3823	0	M	118
POA3823	1	F	870
POA3823	1	M	863
POA3824	0	F	285
POA3824	0	M	268
POA3824	1	F	2330
POA3824	1	M	2219
POA3825	0	F	1361
POA3825	0	M	1252
POA3825	1	F	8504
POA3825	1	M	8312
POA3831	0	F	111
POA3831	0	M	99
POA3831	1	F	780
POA3831	1	M	815
POA3832	0	F	18
POA3832	0	M	13
POA3832	1	F	115
POA3832	1	M	98
POA3833	0	F	27
POA3833	0	M	29
POA3833	1	F	98
POA3833	1	M	128
POA3835	0	F	27
POA3835	0	M	16
POA3835	1	F	193
POA3835	1	M	207
POA3840	0	F	1363
POA3840	0	M	1219
POA3840	1	F	6367
POA3840	1	M	6400
POA3842	0	F	299
POA3842	0	M	295
POA3842	1	F	1971
POA3842	1	M	1912
POA3844	0	F	2059
POA3844	0	M	1819
POA3844	1	F	13090
POA3844	1	M	12328
POA3847	0	F	102
POA3847	0	M	100
POA3847	1	F	911
POA3847	1	M	887
POA3850	0	F	1065
POA3850	0	M	892
POA3850	1	F	6551
POA3850	1	M	6044
POA3851	0	F	348
POA3851	0	M	593
POA3851	1	F	2018
POA3851	1	M	2807
POA3852	0	F	3
POA3852	0	M	21
POA3852	1	F	57
POA3852	1	M	125
POA3854	0	F	45
POA3854	0	M	29
POA3854	1	F	661
POA3854	1	M	664
POA3856	0	F	22
POA3856	0	M	26
POA3856	1	F	478
POA3856	1	M	454
POA3857	0	F	13
POA3857	0	M	11
POA3857	1	F	166
POA3857	1	M	150
POA3858	0	F	148
POA3858	0	M	141
POA3858	1	F	1200
POA3858	1	M	1269
POA3859	0	F	39
POA3859	0	M	40
POA3859	1	F	370
POA3859	1	M	390
POA3860	0	F	325
POA3860	0	M	303
POA3860	1	F	3225
POA3860	1	M	3053
POA3862	0	F	153
POA3862	0	M	123
POA3862	1	F	1513
POA3862	1	M	1544
POA3864	0	F	10
POA3864	0	M	5
POA3864	1	F	92
POA3864	1	M	103
POA3865	0	F	38
POA3865	0	M	57
POA3865	1	F	181
POA3865	1	M	205
POA3869	0	F	84
POA3869	0	M	81
POA3869	1	F	747
POA3869	1	M	721
POA3870	0	F	79
POA3870	0	M	73
POA3870	1	F	527
POA3870	1	M	511
POA3871	0	F	193
POA3871	0	M	174
POA3871	1	F	1202
POA3871	1	M	1203
POA3873	0	F	3
POA3873	0	M	4
POA3873	1	F	123
POA3873	1	M	163
POA3874	0	F	37
POA3874	0	M	41
POA3874	1	F	242
POA3874	1	M	247
POA3875	0	F	1180
POA3875	0	M	1016
POA3875	1	F	8414
POA3875	1	M	7881
POA3878	0	F	92
POA3878	0	M	81
POA3878	1	F	542
POA3878	1	M	517
POA3880	0	F	371
POA3880	0	M	349
POA3880	1	F	1761
POA3880	1	M	1538
POA3882	0	F	69
POA3882	0	M	75
POA3882	1	F	561
POA3882	1	M	550
POA3885	0	F	74
POA3885	0	M	68
POA3885	1	F	770
POA3885	1	M	798
POA3886	0	F	6
POA3886	0	M	16
POA3886	1	F	173
POA3886	1	M	179
POA3887	0	F	12
POA3887	0	M	15
POA3887	1	F	85
POA3887	1	M	118
POA3888	0	F	170
POA3888	0	M	151
POA3888	1	F	1366
POA3888	1	M	1424
POA3889	0	F	14
POA3889	0	M	6
POA3889	1	F	46
POA3889	1	M	73
POA3890	0	F	17
POA3890	0	M	13
POA3890	1	F	115
POA3890	1	M	137
POA3891	0	F	5
POA3891	0	M	5
POA3891	1	F	35
POA3891	1	M	49
POA3892	0	F	107
POA3892	0	M	88
POA3892	1	F	473
POA3892	1	M	436
POA3893	1	F	15
POA3893	1	M	7
POA3895	0	F	12
POA3895	1	F	77
POA3895	1	M	96
POA3896	0	F	15
POA3896	0	M	22
POA3896	1	F	132
POA3896	1	M	143
POA3898	0	F	29
POA3898	0	M	35
POA3898	1	F	257
POA3898	1	M	268
POA3900	0	F	4
POA3900	0	M	7
POA3900	1	F	53
POA3900	1	M	71
POA3902	0	F	19
POA3902	0	M	15
POA3902	1	F	179
POA3902	1	M	166
POA3903	0	F	56
POA3903	0	M	45
POA3903	1	F	331
POA3903	1	M	364
POA3904	0	F	174
POA3904	0	M	164
POA3904	1	F	717
POA3904	1	M	725
POA3909	0	F	574
POA3909	0	M	514
POA3909	1	F	3344
POA3909	1	M	3324
POA3910	0	F	2003
POA3910	0	M	1805
POA3910	1	F	9756
POA3910	1	M	9285
POA3911	0	F	252
POA3911	0	M	240
POA3911	1	F	1441
POA3911	1	M	1449
POA3912	0	F	1196
POA3912	0	M	1043
POA3912	1	F	6537
POA3912	1	M	6308
POA3913	0	F	265
POA3913	0	M	235
POA3913	1	F	1424
POA3913	1	M	1421
POA3915	0	F	951
POA3915	0	M	776
POA3915	1	F	4251
POA3915	1	M	3906
POA3916	0	F	73
POA3916	0	M	71
POA3916	1	F	416
POA3916	1	M	415
POA3918	0	F	349
POA3918	0	M	329
POA3918	1	F	1725
POA3918	1	M	1723
POA3919	0	F	203
POA3919	0	M	194
POA3919	1	F	1396
POA3919	1	M	1373
POA3920	0	F	33
POA3920	0	M	107
POA3920	1	F	272
POA3920	1	M	679
POA3921	0	F	15
POA3921	0	M	4
POA3921	1	F	49
POA3921	1	M	51
POA3922	0	F	946
POA3922	0	M	886
POA3922	1	F	3937
POA3922	1	M	3630
POA3923	0	F	52
POA3923	0	M	78
POA3923	1	F	307
POA3923	1	M	304
POA3925	0	F	341
POA3925	0	M	320
POA3925	1	F	1742
POA3925	1	M	1650
POA3926	0	F	250
POA3926	0	M	225
POA3926	1	F	1385
POA3926	1	M	1318
POA3927	0	F	142
POA3927	0	M	142
POA3927	1	F	748
POA3927	1	M	686
POA3928	0	F	31
POA3928	0	M	25
POA3928	1	F	178
POA3928	1	M	167
POA3929	0	F	82
POA3929	0	M	97
POA3929	1	F	420
POA3929	1	M	393
POA3930	0	F	2170
POA3930	0	M	2008
POA3930	1	F	7171
POA3930	1	M	6789
POA3931	0	F	2945
POA3931	0	M	2521
POA3931	1	F	10159
POA3931	1	M	8895
POA3933	0	F	72
POA3933	0	M	69
POA3933	1	F	415
POA3933	1	M	410
POA3934	0	F	2109
POA3934	0	M	1891
POA3934	1	F	7867
POA3934	1	M	7301
POA3936	0	F	1309
POA3936	0	M	1221
POA3936	1	F	5071
POA3936	1	M	4777
POA3937	0	F	120
POA3937	0	M	100
POA3937	1	F	660
POA3937	1	M	713
POA3938	0	F	212
POA3938	0	M	191
POA3938	1	F	1373
POA3938	1	M	1337
POA3939	0	F	1377
POA3939	0	M	1190
POA3939	1	F	6294
POA3939	1	M	5751
POA3940	0	F	514
POA3940	0	M	406
POA3940	1	F	2063
POA3940	1	M	1803
POA3941	0	F	995
POA3941	0	M	1002
POA3941	1	F	5213
POA3941	1	M	5191
POA3942	0	F	196
POA3942	0	M	180
POA3942	1	F	1098
POA3942	1	M	1070
POA3943	0	F	132
POA3943	0	M	141
POA3943	1	F	770
POA3943	1	M	766
POA3944	0	F	45
POA3944	0	M	44
POA3944	1	F	306
POA3944	1	M	315
POA3945	0	F	77
POA3945	0	M	60
POA3945	1	F	413
POA3945	1	M	457
POA3946	0	F	15
POA3946	0	M	19
POA3946	1	F	131
POA3946	1	M	113
POA3950	0	F	329
POA3950	0	M	262
POA3950	1	F	2128
POA3950	1	M	2102
POA3951	0	F	49
POA3951	0	M	55
POA3951	1	F	428
POA3951	1	M	426
POA3953	0	F	479
POA3953	0	M	373
POA3953	1	F	3463
POA3953	1	M	3314
POA3954	0	F	17
POA3954	0	M	22
POA3954	1	F	155
POA3954	1	M	160
POA3956	0	F	203
POA3956	0	M	183
POA3956	1	F	1186
POA3956	1	M	1225
POA3957	0	F	22
POA3957	0	M	18
POA3957	1	F	127
POA3957	1	M	128
POA3958	0	F	9
POA3958	0	M	10
POA3958	1	F	110
POA3958	1	M	117
POA3959	0	F	81
POA3959	0	M	71
POA3959	1	F	468
POA3959	1	M	498
POA3960	0	F	209
POA3960	0	M	175
POA3960	1	F	1054
POA3960	1	M	1010
POA3962	0	F	53
POA3962	0	M	73
POA3962	1	F	363
POA3962	1	M	365
POA3964	0	F	13
POA3964	0	M	10
POA3964	1	F	65
POA3964	1	M	80
POA3965	0	F	16
POA3965	0	M	14
POA3965	1	F	78
POA3965	1	M	82
POA3966	0	F	37
POA3966	0	M	28
POA3966	1	F	198
POA3966	1	M	233
POA3967	0	F	4
POA3967	0	M	3
POA3967	1	F	43
POA3967	1	M	49
POA3971	0	F	250
POA3971	0	M	206
POA3971	1	F	1673
POA3971	1	M	1645
POA3975	0	F	4906
POA3975	0	M	4810
POA3975	1	F	3811
POA3975	1	M	3875
POA3976	0	F	6843
POA3976	0	M	6928
POA3976	1	F	5174
POA3976	1	M	5555
POA3977	0	F	22188
POA3977	0	M	21524
POA3977	1	F	34254
POA3977	1	M	34061
POA3978	0	F	10551
POA3978	0	M	10422
POA3978	1	F	10519
POA3978	1	M	10236
POA3979	0	F	10
POA3979	0	M	12
POA3979	1	F	142
POA3979	1	M	154
POA3980	0	F	207
POA3980	0	M	193
POA3980	1	F	1411
POA3980	1	M	1531
POA3981	0	F	318
POA3981	0	M	280
POA3981	1	F	2312
POA3981	1	M	2230
POA3984	0	F	514
POA3984	0	M	511
POA3984	1	F	2847
POA3984	1	M	2898
POA3987	0	F	86
POA3987	0	M	90
POA3987	1	F	676
POA3987	1	M	653
POA3988	0	F	48
POA3988	0	M	52
POA3988	1	F	455
POA3988	1	M	457
POA3990	0	F	11
POA3990	0	M	9
POA3990	1	F	47
POA3990	1	M	43
POA3991	0	F	15
POA3991	0	M	28
POA3991	1	F	167
POA3991	1	M	155
POA3992	0	F	79
POA3992	0	M	71
POA3992	1	F	487
POA3992	1	M	521
POA3995	0	F	876
POA3995	0	M	762
POA3995	1	F	4706
POA3995	1	M	4470
POA3996	0	F	446
POA3996	0	M	427
POA3996	1	F	2835
POA3996	1	M	2595
POA4000	0	F	5128
POA4000	0	M	4948
POA4000	1	F	3844
POA4000	1	M	4810
POA4005	0	F	2452
POA4005	0	M	2364
POA4005	1	F	6140
POA4005	1	M	5681
POA4006	0	F	4562
POA4006	0	M	4505
POA4006	1	F	6435
POA4006	1	M	7031
POA4007	0	F	2253
POA4007	0	M	2035
POA4007	1	F	5364
POA4007	1	M	4945
POA4008	0	F	25
POA4008	0	M	128
POA4008	1	F	92
POA4008	1	M	100
POA4009	0	M	3
POA4009	1	M	6
POA4010	0	F	494
POA4010	0	M	494
POA4010	1	F	1166
POA4010	1	M	1119
POA4011	0	F	1979
POA4011	0	M	1884
POA4011	1	F	5987
POA4011	1	M	5444
POA4012	0	F	3061
POA4012	0	M	2799
POA4012	1	F	8481
POA4012	1	M	8283
POA4013	0	F	642
POA4013	0	M	585
POA4013	1	F	1707
POA4013	1	M	1761
POA4014	0	F	1484
POA4014	0	M	1373
POA4014	1	F	4954
POA4014	1	M	4951
POA4017	0	F	4220
POA4017	0	M	3912
POA4017	1	F	14457
POA4017	1	M	14057
POA4018	0	F	2874
POA4018	0	M	2575
POA4018	1	F	4420
POA4018	1	M	3776
POA4019	0	F	2289
POA4019	0	M	1992
POA4019	1	F	7783
POA4019	1	M	7353
POA4020	0	F	3452
POA4020	0	M	3051
POA4020	1	F	9354
POA4020	1	M	8521
POA4021	0	F	1122
POA4021	0	M	915
POA4021	1	F	3663
POA4021	1	M	3447
POA4022	0	F	910
POA4022	0	M	753
POA4022	1	F	3059
POA4022	1	M	2529
POA4025	0	F	27
POA4025	0	M	33
POA4025	1	F	69
POA4025	1	M	97
POA4030	0	F	2451
POA4030	0	M	2244
POA4030	1	F	6628
POA4030	1	M	6524
POA4031	0	F	1492
POA4031	0	M	1416
POA4031	1	F	5601
POA4031	1	M	5323
POA4032	0	F	3026
POA4032	0	M	2566
POA4032	1	F	6199
POA4032	1	M	5592
POA4034	0	F	6644
POA4034	0	M	6034
POA4034	1	F	16502
POA4034	1	M	15774
POA4035	0	F	3623
POA4035	0	M	3397
POA4035	1	F	10117
POA4035	1	M	9670
POA4036	0	F	767
POA4036	0	M	806
POA4036	1	F	2629
POA4036	1	M	2587
POA4037	0	F	805
POA4037	0	M	780
POA4037	1	F	3034
POA4037	1	M	3100
POA4051	0	F	3037
POA4051	0	M	2890
POA4051	1	F	11303
POA4051	1	M	11287
POA4053	0	F	4863
POA4053	0	M	4540
POA4053	1	F	18914
POA4053	1	M	17797
POA4054	0	F	1332
POA4054	0	M	1149
POA4054	1	F	5719
POA4054	1	M	5450
POA4055	0	F	2180
POA4055	0	M	1994
POA4055	1	F	8902
POA4055	1	M	8895
POA4059	0	F	2416
POA4059	0	M	2116
POA4059	1	F	4396
POA4059	1	M	4333
POA4060	0	F	1309
POA4060	0	M	1292
POA4060	1	F	5332
POA4060	1	M	5241
POA4061	0	F	2181
POA4061	0	M	2084
POA4061	1	F	6531
POA4061	1	M	6238
POA4064	0	F	1542
POA4064	0	M	1400
POA4064	1	F	4440
POA4064	1	M	4399
POA4065	0	F	1004
POA4065	0	M	970
POA4065	1	F	4076
POA4065	1	M	3864
POA4066	0	F	2971
POA4066	0	M	2889
POA4066	1	F	6126
POA4066	1	M	6006
POA4067	0	F	2515
POA4067	0	M	2484
POA4067	1	F	3401
POA4067	1	M	3261
POA4068	0	F	5002
POA4068	0	M	4577
POA4068	1	F	7792
POA4068	1	M	7626
POA4069	0	F	6085
POA4069	0	M	5738
POA4069	1	F	11563
POA4069	1	M	11357
POA4070	0	F	2031
POA4070	0	M	1932
POA4070	1	F	3993
POA4070	1	M	3869
POA4073	0	F	1730
POA4073	0	M	1535
POA4073	1	F	3018
POA4073	1	M	2849
POA4074	0	F	4167
POA4074	0	M	3840
POA4074	1	F	7790
POA4074	1	M	7793
POA4075	0	F	3597
POA4075	0	M	3163
POA4075	1	F	9310
POA4075	1	M	8700
POA4076	0	F	1025
POA4076	0	M	1354
POA4076	1	F	1490
POA4076	1	M	4201
POA4077	0	F	8774
POA4077	0	M	7830
POA4077	1	F	8285
POA4077	1	M	8509
POA4078	0	F	5359
POA4078	0	M	4791
POA4078	1	F	7768
POA4078	1	M	7474
POA4101	0	F	7865
POA4101	0	M	6950
POA4101	1	F	8859
POA4101	1	M	8968
POA4102	0	F	2161
POA4102	0	M	2049
POA4102	1	F	2862
POA4102	1	M	3082
POA4103	0	F	2224
POA4103	0	M	2230
POA4103	1	F	5043
POA4103	1	M	4983
POA4104	0	F	885
POA4104	0	M	847
POA4104	1	F	2604
POA4104	1	M	2420
POA4105	0	F	1748
POA4105	0	M	1692
POA4105	1	F	5103
POA4105	1	M	4906
POA4106	0	F	290
POA4106	0	M	285
POA4106	1	F	477
POA4106	1	M	516
POA4107	0	F	858
POA4107	0	M	855
POA4107	1	F	2414
POA4107	1	M	2471
POA4108	0	F	1369
POA4108	0	M	1467
POA4108	1	F	1503
POA4108	1	M	1530
POA4109	0	F	10559
POA4109	0	M	10190
POA4109	1	F	7353
POA4109	1	M	7928
POA4110	0	F	3715
POA4110	0	M	3603
POA4110	1	F	4200
POA4110	1	M	4102
POA4111	0	F	132
POA4111	0	M	111
POA4111	1	F	368
POA4111	1	M	399
POA4112	0	F	2306
POA4112	0	M	2206
POA4112	1	F	1964
POA4112	1	M	2001
POA4113	0	F	8017
POA4113	0	M	7623
POA4113	1	F	6303
POA4113	1	M	6480
POA4114	0	F	5448
POA4114	0	M	5489
POA4114	1	F	7589
POA4114	1	M	7778
POA4115	0	F	4450
POA4115	0	M	4153
POA4115	1	F	5564
POA4115	1	M	5414
POA4116	0	F	7892
POA4116	0	M	7103
POA4116	1	F	5702
POA4116	1	M	5785
POA4117	0	F	646
POA4117	0	M	632
POA4117	1	F	742
POA4117	1	M	745
POA4118	0	F	5013
POA4118	0	M	4674
POA4118	1	F	10119
POA4118	1	M	10132
POA4119	0	F	1545
POA4119	0	M	1541
POA4119	1	F	1703
POA4119	1	M	1758
POA4120	0	F	1560
POA4120	0	M	1434
POA4120	1	F	3463
POA4120	1	M	3507
POA4121	0	F	2794
POA4121	0	M	2506
POA4121	1	F	10149
POA4121	1	M	9813
POA4122	0	F	8571
POA4122	0	M	7630
POA4122	1	F	14855
POA4122	1	M	14335
POA4123	0	F	4403
POA4123	0	M	4054
POA4123	1	F	6869
POA4123	1	M	6938
POA4124	0	F	2875
POA4124	0	M	2649
POA4124	1	F	8397
POA4124	1	M	8502
POA4125	0	F	2004
POA4125	0	M	1931
POA4125	1	F	4176
POA4125	1	M	3958
POA4127	0	F	4381
POA4127	0	M	4088
POA4127	1	F	8726
POA4127	1	M	8625
POA4128	0	F	2401
POA4128	0	M	2342
POA4128	1	F	5851
POA4128	1	M	5815
POA4129	0	F	813
POA4129	0	M	745
POA4129	1	F	2456
POA4129	1	M	2471
POA4130	0	F	1123
POA4130	0	M	1034
POA4130	1	F	3363
POA4130	1	M	3406
POA4131	0	F	2103
POA4131	0	M	1959
POA4131	1	F	3331
POA4131	1	M	3190
POA4132	0	F	4483
POA4132	0	M	4141
POA4132	1	F	8018
POA4132	1	M	8065
POA4133	0	F	3500
POA4133	0	M	3300
POA4133	1	F	7237
POA4133	1	M	6656
POA4151	0	F	2332
POA4151	0	M	2152
POA4151	1	F	6760
POA4151	1	M	6295
POA4152	0	F	6639
POA4152	0	M	5884
POA4152	1	F	17492
POA4152	1	M	16365
POA4153	0	F	589
POA4153	0	M	564
POA4153	1	F	1612
POA4153	1	M	1604
POA4154	0	F	1595
POA4154	0	M	1544
POA4154	1	F	4124
POA4154	1	M	3983
POA4155	0	F	142
POA4155	0	M	147
POA4155	1	F	570
POA4155	1	M	572
POA4156	0	F	616
POA4156	0	M	593
POA4156	1	F	1090
POA4156	1	M	1037
POA4157	0	F	2233
POA4157	0	M	2055
POA4157	1	F	7459
POA4157	1	M	7294
POA4158	0	F	437
POA4158	0	M	369
POA4158	1	F	1479
POA4158	1	M	1463
POA4159	0	F	1785
POA4159	0	M	1588
POA4159	1	F	5574
POA4159	1	M	5488
POA4160	0	F	2565
POA4160	0	M	2440
POA4160	1	F	6973
POA4160	1	M	6603
POA4161	0	F	1706
POA4161	0	M	1537
POA4161	1	F	6357
POA4161	1	M	6339
POA4163	0	F	2525
POA4163	0	M	2122
POA4163	1	F	5631
POA4163	1	M	5015
POA4164	0	F	2519
POA4164	0	M	2416
POA4164	1	F	7063
POA4164	1	M	6760
POA4165	0	F	4265
POA4165	0	M	3869
POA4165	1	F	15519
POA4165	1	M	14707
POA4169	0	F	2593
POA4169	0	M	2606
POA4169	1	F	4780
POA4169	1	M	4948
POA4170	0	F	3372
POA4170	0	M	3218
POA4170	1	F	10399
POA4170	1	M	9904
POA4171	0	F	2160
POA4171	0	M	1995
POA4171	1	F	6285
POA4171	1	M	5923
POA4172	0	F	719
POA4172	0	M	622
POA4172	1	F	1702
POA4172	1	M	1704
POA4173	0	F	1061
POA4173	0	M	1019
POA4173	1	F	3157
POA4173	1	M	2956
POA4174	0	F	367
POA4174	0	M	341
POA4174	1	F	1012
POA4174	1	M	1030
POA4178	0	F	3251
POA4178	0	M	2888
POA4178	1	F	9986
POA4178	1	M	9604
POA4179	0	F	2294
POA4179	0	M	2143
POA4179	1	F	7812
POA4179	1	M	7378
POA4183	0	F	130
POA4183	0	M	134
POA4183	1	F	782
POA4183	1	M	842
POA4184	0	F	1041
POA4184	0	M	980
POA4184	1	F	2737
POA4184	1	M	2862
POA4205	0	F	988
POA4205	0	M	752
POA4205	1	F	2267
POA4205	1	M	1885
POA4207	0	F	8054
POA4207	0	M	7413
POA4207	1	F	24444
POA4207	1	M	23859
POA4208	0	F	2926
POA4208	0	M	2716
POA4208	1	F	8918
POA4208	1	M	8832
POA4209	0	F	11104
POA4209	0	M	10527
POA4209	1	F	24630
POA4209	1	M	23639
POA4210	0	F	3266
POA4210	0	M	3078
POA4210	1	F	7833
POA4210	1	M	7630
POA4211	0	F	8878
POA4211	0	M	8069
POA4211	1	F	21628
POA4211	1	M	21251
POA4212	0	F	6028
POA4212	0	M	5333
POA4212	1	F	10414
POA4212	1	M	10118
POA4213	0	F	4044
POA4213	0	M	3646
POA4213	1	F	11080
POA4213	1	M	11058
POA4214	0	F	6684
POA4214	0	M	6100
POA4214	1	F	11930
POA4214	1	M	11913
POA4215	0	F	10894
POA4215	0	M	9336
POA4215	1	F	15786
POA4215	1	M	15083
POA4216	0	F	6743
POA4216	0	M	5577
POA4216	1	F	12959
POA4216	1	M	11954
POA4217	0	F	8551
POA4217	0	M	8127
POA4217	1	F	11721
POA4217	1	M	12096
POA4218	0	F	5576
POA4218	0	M	4785
POA4218	1	F	11390
POA4218	1	M	11185
POA4220	0	F	3984
POA4220	0	M	3342
POA4220	1	F	12272
POA4220	1	M	11151
POA4221	0	F	2781
POA4221	0	M	2431
POA4221	1	F	11542
POA4221	1	M	10701
POA4223	0	F	1438
POA4223	0	M	1236
POA4223	1	F	6093
POA4223	1	M	5754
POA4224	0	F	724
POA4224	0	M	588
POA4224	1	F	2767
POA4224	1	M	2668
POA4225	0	F	934
POA4225	0	M	777
POA4225	1	F	3057
POA4225	1	M	2993
POA4226	0	F	6676
POA4226	0	M	5799
POA4226	1	F	12156
POA4226	1	M	10999
POA4227	0	F	4098
POA4227	0	M	3480
POA4227	1	F	8005
POA4227	1	M	7296
POA4228	0	F	543
POA4228	0	M	499
POA4228	1	F	2149
POA4228	1	M	2117
POA4270	0	F	423
POA4270	0	M	401
POA4270	1	F	1619
POA4270	1	M	1701
POA4272	0	F	1075
POA4272	0	M	987
POA4272	1	F	2896
POA4272	1	M	2681
POA4275	0	F	365
POA4275	0	M	328
POA4275	1	F	1422
POA4275	1	M	1437
POA4280	0	F	1830
POA4280	0	M	1704
POA4280	1	F	8280
POA4280	1	M	8250
POA4285	0	F	1557
POA4285	0	M	1371
POA4285	1	F	8842
POA4285	1	M	8677
POA4287	0	F	29
POA4287	0	M	68
POA4287	1	F	301
POA4287	1	M	473
POA4300	0	F	11624
POA4300	0	M	10851
POA4300	1	F	21611
POA4300	1	M	21471
POA4301	0	F	5795
POA4301	0	M	5297
POA4301	1	F	11662
POA4301	1	M	11631
POA4303	0	F	466
POA4303	0	M	418
POA4303	1	F	1389
POA4303	1	M	1386
POA4304	0	F	1386
POA4304	0	M	1217
POA4304	1	F	7058
POA4304	1	M	7028
POA4305	0	F	3974
POA4305	0	M	3523
POA4305	1	F	27337
POA4305	1	M	26103
POA4306	0	F	3372
POA4306	0	M	3453
POA4306	1	F	17492
POA4306	1	M	17857
POA4307	0	F	69
POA4307	0	M	69
POA4307	1	F	670
POA4307	1	M	676
POA4309	0	F	161
POA4309	0	M	153
POA4309	1	F	1388
POA4309	1	M	1367
POA4310	0	F	322
POA4310	0	M	308
POA4310	1	F	2503
POA4310	1	M	2466
POA4311	0	F	646
POA4311	0	M	542
POA4311	1	F	4181
POA4311	1	M	4355
POA4312	0	F	239
POA4312	0	M	203
POA4312	1	F	975
POA4312	1	M	997
POA4313	0	F	114
POA4313	0	M	101
POA4313	1	F	1025
POA4313	1	M	963
POA4314	0	F	217
POA4314	0	M	177
POA4314	1	F	1227
POA4314	1	M	1287
POA4340	0	F	258
POA4340	0	M	210
POA4340	1	F	2534
POA4340	1	M	2400
POA4341	0	F	973
POA4341	0	M	865
POA4341	1	F	6578
POA4341	1	M	6596
POA4342	0	F	165
POA4342	0	M	130
POA4342	1	F	1077
POA4342	1	M	1126
POA4343	0	F	1353
POA4343	0	M	1211
POA4343	1	F	4613
POA4343	1	M	4183
POA4344	0	F	129
POA4344	0	M	117
POA4344	1	F	1061
POA4344	1	M	1091
POA4346	0	F	40
POA4346	0	M	37
POA4346	1	F	423
POA4346	1	M	441
POA4347	0	F	98
POA4347	0	M	79
POA4347	1	F	530
POA4347	1	M	578
POA4350	0	F	10015
POA4350	0	M	9108
POA4350	1	F	47597
POA4350	1	M	42919
POA4352	0	F	1505
POA4352	0	M	1434
POA4352	1	F	13364
POA4352	1	M	13446
POA4353	0	F	9
POA4353	0	M	5
POA4353	1	F	151
POA4353	1	M	154
POA4354	0	F	58
POA4354	0	M	40
POA4354	1	F	532
POA4354	1	M	554
POA4355	0	F	136
POA4355	0	M	126
POA4355	1	F	1114
POA4355	1	M	1059
POA4356	0	F	187
POA4356	0	M	166
POA4356	1	F	2216
POA4356	1	M	2173
POA4357	0	F	165
POA4357	0	M	156
POA4357	1	F	934
POA4357	1	M	993
POA4358	0	F	93
POA4358	0	M	83
POA4358	1	F	1301
POA4358	1	M	1267
POA4359	0	F	44
POA4359	0	M	24
POA4359	1	F	580
POA4359	1	M	627
POA4360	0	F	21
POA4360	0	M	16
POA4360	1	F	246
POA4360	1	M	247
POA4361	0	F	130
POA4361	0	M	116
POA4361	1	F	1120
POA4361	1	M	1118
POA4362	0	F	121
POA4362	0	M	91
POA4362	1	F	1077
POA4362	1	M	1083
