POA_CODE_2021	AgeStudent	Sex	students
POA3880	0-4	F	15
POA3880	0-4	M	14
POA3880	5-14	F	148
POA3880	5-14	M	123
POA3880	15-19	F	47
POA3880	15-19	M	34
POA3880	20-24	F	13
POA3880	20-24	M	6
POA3880	25+	F	62
POA3880	25+	M	26
POA3882	0-4	F	10
POA3882	0-4	M	14
POA3882	5-14	F	79
POA3882	5-14	M	77
POA3882	15-19	F	24
POA3882	15-19	M	25
POA3882	20-24	F	4
POA3882	20-24	M	4
POA3882	25+	F	19
POA3882	25+	M	5
POA3885	0-4	F	17
POA3885	0-4	M	9
POA3885	5-14	F	82
POA3885	5-14	M	105
POA3885	15-19	F	35
POA3885	15-19	M	34
POA3885	20-24	F	5
POA3885	20-24	M	4
POA3885	25+	F	42
POA3885	25+	M	11
POA3886	5-14	F	26
POA3886	5-14	M	24
POA3886	15-19	F	10
POA3886	15-19	M	15
POA3886	20-24	F	4
POA3886	25+	F	12
POA3887	5-14	F	8
POA3887	5-14	M	12
POA3887	15-19	F	6
POA3887	15-19	M	3
POA3887	25+	F	4
POA3888	0-4	F	16
POA3888	0-4	M	16
POA3888	5-14	F	172
POA3888	5-14	M	148
POA3888	15-19	F	47
POA3888	15-19	M	56
POA3888	20-24	F	13
POA3888	20-24	M	4
POA3888	25+	F	55
POA3888	25+	M	21
POA3889	5-14	F	3
POA3889	5-14	M	7
POA3890	5-14	F	17
POA3890	5-14	M	21
POA3890	15-19	F	4
POA3890	15-19	M	4
POA3890	20-24	F	5
POA3891	5-14	F	4
POA3891	5-14	M	9
POA3892	0-4	F	5
POA3892	0-4	M	7
POA3892	5-14	F	51
POA3892	5-14	M	38
POA3892	15-19	F	15
POA3892	15-19	M	8
POA3892	25+	F	14
POA3892	25+	M	11
POA3895	5-14	F	12
POA3895	5-14	M	13
POA3895	15-19	F	3
POA3895	15-19	M	5
POA3895	25+	F	9
POA3896	0-4	F	8
POA3896	0-4	M	4
POA3896	5-14	F	23
POA3896	5-14	M	17
POA3896	15-19	F	3
POA3896	15-19	M	4
POA3896	25+	F	3
POA3896	25+	M	8
POA3898	0-4	F	3
POA3898	5-14	F	25
POA3898	5-14	M	23
POA3898	15-19	F	7
POA3898	15-19	M	3
POA3898	20-24	F	7
POA3898	25+	F	6
POA3900	0-4	M	5
POA3900	5-14	F	4
POA3900	5-14	M	8
POA3900	25+	F	6
POA3902	0-4	M	8
POA3902	5-14	F	20
POA3902	5-14	M	10
POA3902	15-19	F	13
POA3902	15-19	M	6
POA3902	25+	F	5
POA3903	0-4	F	9
POA3903	5-14	F	39
POA3903	5-14	M	55
POA3903	15-19	F	7
POA3903	15-19	M	7
POA3903	20-24	F	3
POA3903	20-24	M	4
POA3903	25+	F	15
POA3904	0-4	F	13
POA3904	0-4	M	8
POA3904	5-14	F	71
POA3904	5-14	M	73
POA3904	15-19	F	21
POA3904	15-19	M	25
POA3904	20-24	F	5
POA3904	25+	F	37
POA3904	25+	M	11
POA3909	0-4	F	38
POA3909	0-4	M	63
POA3909	5-14	F	380
POA3909	5-14	M	398
POA3909	15-19	F	133
POA3909	15-19	M	129
POA3909	20-24	F	31
POA3909	20-24	M	23
POA3909	25+	F	131
POA3909	25+	M	61
POA3910	0-4	F	252
POA3910	0-4	M	254
POA3910	5-14	F	1490
POA3910	5-14	M	1573
POA3910	15-19	F	554
POA3910	15-19	M	578
POA3910	20-24	F	251
POA3910	20-24	M	196
POA3910	25+	F	471
POA3910	25+	M	214
POA3911	0-4	F	25
POA3911	0-4	M	30
POA3911	5-14	F	178
POA3911	5-14	M	199
POA3911	15-19	F	91
POA3911	15-19	M	88
POA3911	20-24	F	45
POA3911	20-24	M	30
POA3911	25+	F	62
POA3911	25+	M	28
POA3912	0-4	F	166
POA3912	0-4	M	136
POA3912	5-14	F	830
POA3912	5-14	M	977
POA3912	15-19	F	349
POA3912	15-19	M	367
POA3912	20-24	F	129
POA3912	20-24	M	138
POA3912	25+	F	303
POA3912	25+	M	123
POA3913	0-4	F	25
POA3913	0-4	M	34
POA3913	5-14	F	184
POA3913	5-14	M	199
POA3913	15-19	F	84
POA3913	15-19	M	104
POA3913	20-24	F	32
POA3913	20-24	M	37
POA3913	25+	F	82
POA3913	25+	M	24
POA3915	0-4	F	88
POA3915	0-4	M	112
POA3915	5-14	F	612
POA3915	5-14	M	574
POA3915	15-19	F	215
POA3915	15-19	M	190
POA3915	20-24	F	71
POA3915	20-24	M	51
POA3915	25+	F	202
POA3915	25+	M	91
POA3916	0-4	F	9
POA3916	0-4	M	9
POA3916	5-14	F	46
POA3916	5-14	M	46
POA3916	15-19	F	21
POA3916	15-19	M	16
POA3916	20-24	F	3
POA3916	20-24	M	4
POA3916	25+	F	18
POA3916	25+	M	3
POA3918	0-4	F	26
POA3918	0-4	M	43
POA3918	5-14	F	235
POA3918	5-14	M	245
POA3918	15-19	F	93
POA3918	15-19	M	105
POA3918	20-24	F	25
POA3918	20-24	M	33
POA3918	25+	F	86
POA3918	25+	M	37
POA3919	0-4	F	25
POA3919	0-4	M	26
POA3919	5-14	F	210
POA3919	5-14	M	211
POA3919	15-19	F	72
POA3919	15-19	M	63
POA3919	20-24	F	21
POA3919	20-24	M	19
POA3919	25+	F	73
POA3919	25+	M	30
POA3920	0-4	F	4
POA3920	0-4	M	9
POA3920	5-14	F	23
POA3920	5-14	M	32
POA3920	15-19	F	11
POA3920	15-19	M	77
POA3920	20-24	F	19
POA3920	20-24	M	104
POA3920	25+	F	23
POA3920	25+	M	63
POA3921	0-4	F	4
POA3921	5-14	F	6
POA3921	5-14	M	6
POA3921	15-19	F	3
POA3922	0-4	F	64
POA3922	0-4	M	64
POA3922	5-14	F	464
POA3922	5-14	M	544
POA3922	15-19	F	161
POA3922	15-19	M	160
POA3922	20-24	F	45
POA3922	20-24	M	45
POA3922	25+	F	176
POA3922	25+	M	82
POA3923	0-4	M	4
POA3923	5-14	F	20
POA3923	5-14	M	28
POA3923	15-19	F	21
POA3923	15-19	M	10
POA3923	20-24	F	3
POA3923	25+	F	11
POA3923	25+	M	4
POA3925	0-4	F	36
POA3925	0-4	M	28
POA3925	5-14	F	229
POA3925	5-14	M	232
POA3925	15-19	F	89
POA3925	15-19	M	78
POA3925	20-24	F	27
POA3925	20-24	M	27
POA3925	25+	F	78
POA3925	25+	M	41
POA3926	0-4	F	20
POA3926	0-4	M	39
POA3926	5-14	F	194
POA3926	5-14	M	206
POA3926	15-19	F	72
POA3926	15-19	M	63
POA3926	20-24	F	25
POA3926	20-24	M	34
POA3926	25+	F	60
POA3926	25+	M	29
POA3927	0-4	F	12
POA3927	0-4	M	11
POA3927	5-14	F	101
POA3927	5-14	M	111
POA3927	15-19	F	40
POA3927	15-19	M	38
POA3927	20-24	F	10
POA3927	20-24	M	8
POA3927	25+	F	38
POA3927	25+	M	7
POA3928	5-14	F	15
POA3928	5-14	M	17
POA3928	15-19	F	9
POA3928	15-19	M	13
POA3928	20-24	F	4
POA3928	20-24	M	7
POA3928	25+	F	4
POA3929	0-4	F	7
POA3929	0-4	M	3
POA3929	5-14	F	28
POA3929	5-14	M	31
POA3929	15-19	F	11
POA3929	15-19	M	17
POA3929	20-24	F	9
POA3929	20-24	M	12
POA3929	25+	F	12
POA3929	25+	M	8
POA3930	0-4	F	148
POA3930	0-4	M	180
POA3930	5-14	F	1419
POA3930	5-14	M	1450
POA3930	15-19	F	621
POA3930	15-19	M	605
POA3930	20-24	F	222
POA3930	20-24	M	218
POA3930	25+	F	295
POA3930	25+	M	162
POA3931	0-4	F	190
POA3931	0-4	M	211
POA3931	5-14	F	1236
POA3931	5-14	M	1339
POA3931	15-19	F	533
POA3931	15-19	M	540
POA3931	20-24	F	240
POA3931	20-24	M	198
POA3931	25+	F	474
POA3931	25+	M	221
POA3933	0-4	F	6
POA3933	0-4	M	3
POA3933	5-14	F	51
POA3933	5-14	M	52
POA3933	15-19	F	38
POA3933	15-19	M	37
POA3933	20-24	F	7
POA3933	20-24	M	9
POA3933	25+	F	12
POA3933	25+	M	3
POA3934	0-4	F	178
POA3934	0-4	M	170
POA3934	5-14	F	1358
POA3934	5-14	M	1427
POA3934	15-19	F	561
POA3934	15-19	M	608
POA3934	20-24	F	210
POA3934	20-24	M	193
POA3934	25+	F	340
POA3934	25+	M	183
POA3936	0-4	F	80
POA3936	0-4	M	87
POA3936	5-14	F	566
POA3936	5-14	M	568
POA3936	15-19	F	244
POA3936	15-19	M	260
POA3936	20-24	F	121
POA3936	20-24	M	90
POA3936	25+	F	229
POA3936	25+	M	96
POA3937	0-4	F	18
POA3937	0-4	M	15
POA3937	5-14	F	70
POA3937	5-14	M	118
POA3937	15-19	F	43
POA3937	15-19	M	37
POA3937	20-24	F	15
POA3937	20-24	M	10
POA3937	25+	F	25
POA3937	25+	M	15
POA3938	0-4	F	18
POA3938	0-4	M	25
POA3938	5-14	F	126
POA3938	5-14	M	127
POA3938	15-19	F	41
POA3938	15-19	M	60
POA3938	20-24	F	26
POA3938	20-24	M	25
POA3938	25+	F	44
POA3938	25+	M	18
POA3939	0-4	F	102
POA3939	0-4	M	99
POA3939	5-14	F	731
POA3939	5-14	M	734
POA3939	15-19	F	287
POA3939	15-19	M	299
POA3939	20-24	F	112
POA3939	20-24	M	71
POA3939	25+	F	262
POA3939	25+	M	124
POA3940	0-4	F	23
POA3940	0-4	M	31
POA3940	5-14	F	199
POA3940	5-14	M	215
POA3940	15-19	F	65
POA3940	15-19	M	65
POA3940	20-24	F	19
POA3940	20-24	M	21
POA3940	25+	F	66
POA3940	25+	M	33
POA3941	0-4	F	77
POA3941	0-4	M	101
POA3941	5-14	F	650
POA3941	5-14	M	692
POA3941	15-19	F	208
POA3941	15-19	M	213
POA3941	20-24	F	97
POA3941	20-24	M	84
POA3941	25+	F	257
POA3941	25+	M	113
POA3942	0-4	F	13
POA3942	0-4	M	9
POA3942	5-14	F	79
POA3942	5-14	M	96
POA3942	15-19	F	49
POA3942	15-19	M	26
POA3942	20-24	F	24
POA3942	20-24	M	27
POA3942	25+	F	33
POA3942	25+	M	25
POA3943	0-4	F	7
POA3943	0-4	M	5
POA3943	5-14	F	38
POA3943	5-14	M	62
POA3943	15-19	F	20
POA3943	15-19	M	14
POA3943	20-24	F	13
POA3943	20-24	M	16
POA3943	25+	F	19
POA3943	25+	M	6
POA3944	0-4	M	3
POA3944	5-14	F	11
POA3944	5-14	M	10
POA3944	15-19	F	4
POA3944	15-19	M	4
POA3944	20-24	F	3
POA3944	20-24	M	4
POA3944	25+	F	4
POA3944	25+	M	4
POA3945	0-4	F	3
POA3945	0-4	M	10
POA3945	5-14	F	52
POA3945	5-14	M	79
POA3945	15-19	F	18
POA3945	15-19	M	12
POA3945	20-24	F	6
POA3945	25+	F	17
POA3945	25+	M	6
POA3946	0-4	F	3
POA3946	5-14	F	17
POA3946	5-14	M	3
POA3946	15-19	F	5
POA3946	15-19	M	8
POA3946	20-24	M	3
POA3946	25+	F	4
POA3946	25+	M	3
POA3950	0-4	F	42
POA3950	0-4	M	49
POA3950	5-14	F	262
POA3950	5-14	M	296
POA3950	15-19	F	93
POA3950	15-19	M	114
POA3950	20-24	F	32
POA3950	20-24	M	22
POA3950	25+	F	93
POA3950	25+	M	32
POA3951	0-4	F	4
POA3951	0-4	M	12
POA3951	5-14	F	56
POA3951	5-14	M	51
POA3951	15-19	F	26
POA3951	15-19	M	28
POA3951	20-24	F	3
POA3951	20-24	M	8
POA3951	25+	F	13
POA3951	25+	M	5
POA3953	0-4	F	58
POA3953	0-4	M	68
POA3953	5-14	F	484
POA3953	5-14	M	548
POA3953	15-19	F	205
POA3953	15-19	M	169
POA3953	20-24	F	40
POA3953	20-24	M	49
POA3953	25+	F	126
POA3953	25+	M	46
POA3954	0-4	M	5
POA3954	5-14	F	20
POA3954	5-14	M	17
POA3954	15-19	F	10
POA3954	15-19	M	15
POA3954	20-24	F	10
POA3954	25+	F	6
POA3954	25+	M	3
POA3956	0-4	F	26
POA3956	0-4	M	13
POA3956	5-14	F	141
POA3956	5-14	M	155
POA3956	15-19	F	52
POA3956	15-19	M	50
POA3956	20-24	F	10
POA3956	20-24	M	10
POA3956	25+	F	42
POA3956	25+	M	18
POA3957	0-4	F	5
POA3957	0-4	M	3
POA3957	5-14	F	21
POA3957	5-14	M	24
POA3957	15-19	F	12
POA3957	15-19	M	7
POA3957	20-24	F	3
POA3957	20-24	M	4
POA3957	25+	F	6
POA3958	5-14	F	16
POA3958	5-14	M	20
POA3958	15-19	F	6
POA3958	15-19	M	4
POA3958	20-24	F	3
POA3958	20-24	M	3
POA3959	0-4	M	7
POA3959	5-14	F	72
POA3959	5-14	M	64
POA3959	15-19	F	25
POA3959	15-19	M	22
POA3959	20-24	F	3
POA3959	20-24	M	4
POA3959	25+	F	21
POA3959	25+	M	4
POA3960	0-4	F	9
POA3960	0-4	M	13
POA3960	5-14	F	105
POA3960	5-14	M	104
POA3960	15-19	F	48
POA3960	15-19	M	44
POA3960	20-24	F	12
POA3960	20-24	M	8
POA3960	25+	F	40
POA3960	25+	M	16
POA3962	0-4	F	7
POA3962	0-4	M	4
POA3962	5-14	F	51
POA3962	5-14	M	45
POA3962	15-19	F	3
POA3962	15-19	M	12
POA3962	20-24	F	5
POA3962	25+	F	10
POA3962	25+	M	4
POA3964	0-4	M	3
POA3964	5-14	F	11
POA3964	5-14	M	6
POA3964	15-19	M	3
POA3964	25+	F	9
POA3964	25+	M	3
POA3965	5-14	F	3
POA3965	5-14	M	4
POA3965	15-19	F	4
POA3965	25+	F	5
POA3965	25+	M	3
POA3966	0-4	M	7
POA3966	5-14	F	22
POA3966	5-14	M	25
POA3966	15-19	F	14
POA3966	15-19	M	5
POA3966	20-24	F	4
POA3966	25+	F	5
POA3967	5-14	M	4
POA3967	20-24	F	3
POA3971	0-4	F	23
POA3971	0-4	M	17
POA3971	5-14	F	180
POA3971	5-14	M	171
POA3971	15-19	F	57
POA3971	15-19	M	71
POA3971	20-24	F	14
POA3971	20-24	M	14
POA3971	25+	F	56
POA3971	25+	M	19
POA3975	0-4	F	199
POA3975	0-4	M	199
POA3975	5-14	F	1425
POA3975	5-14	M	1522
POA3975	15-19	F	491
POA3975	15-19	M	475
POA3975	20-24	F	308
POA3975	20-24	M	308
POA3975	25+	F	470
POA3975	25+	M	313
POA3976	0-4	F	151
POA3976	0-4	M	208
POA3976	5-14	F	1618
POA3976	5-14	M	1754
POA3976	15-19	F	660
POA3976	15-19	M	676
POA3976	20-24	F	422
POA3976	20-24	M	374
POA3976	25+	F	748
POA3976	25+	M	472
POA3977	0-4	F	1291
POA3977	0-4	M	1416
POA3977	5-14	F	8487
POA3977	5-14	M	9036
POA3977	15-19	F	2891
POA3977	15-19	M	2787
POA3977	20-24	F	1494
POA3977	20-24	M	1247
POA3977	25+	F	3031
POA3977	25+	M	1884
POA3978	0-4	F	575
POA3978	0-4	M	644
POA3978	5-14	F	3393
POA3978	5-14	M	3372
POA3978	15-19	F	849
POA3978	15-19	M	870
POA3978	20-24	F	567
POA3978	20-24	M	446
POA3978	25+	F	1436
POA3978	25+	M	916
POA3979	0-4	M	4
POA3979	5-14	F	25
POA3979	5-14	M	24
POA3979	15-19	F	10
POA3979	15-19	M	7
POA3979	20-24	F	3
POA3979	25+	F	4
POA3979	25+	M	4
POA3980	0-4	F	28
POA3980	0-4	M	33
POA3980	5-14	F	201
POA3980	5-14	M	258
POA3980	15-19	F	77
POA3980	15-19	M	79
POA3980	20-24	F	28
POA3980	20-24	M	31
POA3980	25+	F	58
POA3980	25+	M	23
POA3981	0-4	F	57
POA3981	0-4	M	58
POA3981	5-14	F	387
POA3981	5-14	M	354
POA3981	15-19	F	152
POA3981	15-19	M	98
POA3981	20-24	F	35
POA3981	20-24	M	33
POA3981	25+	F	87
POA3981	25+	M	28
POA3984	0-4	F	45
POA3984	0-4	M	61
POA3984	5-14	F	363
POA3984	5-14	M	358
POA3984	15-19	F	122
POA3984	15-19	M	107
POA3984	20-24	F	37
POA3984	20-24	M	31
POA3984	25+	F	111
POA3984	25+	M	43
POA3987	0-4	F	10
POA3987	0-4	M	11
POA3987	5-14	F	113
POA3987	5-14	M	105
POA3987	15-19	F	41
POA3987	15-19	M	34
POA3987	20-24	F	8
POA3987	20-24	M	8
POA3987	25+	F	32
POA3987	25+	M	4
POA3988	0-4	F	3
POA3988	0-4	M	10
POA3988	5-14	F	62
POA3988	5-14	M	68
POA3988	15-19	F	22
POA3988	15-19	M	31
POA3988	20-24	F	3
POA3988	20-24	M	7
POA3988	25+	F	11
POA3988	25+	M	3
POA3990	5-14	F	4
POA3990	5-14	M	4
POA3990	25+	F	3
POA3991	5-14	F	22
POA3991	5-14	M	17
POA3991	15-19	F	13
POA3991	15-19	M	7
POA3991	20-24	F	3
POA3991	25+	F	3
POA3992	0-4	F	8
POA3992	0-4	M	12
POA3992	5-14	F	70
POA3992	5-14	M	76
POA3992	15-19	F	15
POA3992	15-19	M	28
POA3992	20-24	F	4
POA3992	20-24	M	4
POA3992	25+	F	21
POA3992	25+	M	6
POA3995	0-4	F	69
POA3995	0-4	M	64
POA3995	5-14	F	518
POA3995	5-14	M	583
POA3995	15-19	F	194
POA3995	15-19	M	199
POA3995	20-24	F	81
POA3995	20-24	M	55
POA3995	25+	F	209
POA3995	25+	M	93
POA3996	0-4	F	43
POA3996	0-4	M	48
POA3996	5-14	F	339
POA3996	5-14	M	348
POA3996	15-19	F	110
POA3996	15-19	M	128
POA3996	20-24	F	24
POA3996	20-24	M	27
POA3996	25+	F	97
POA3996	25+	M	38
POA4000	0-4	F	59
POA4000	0-4	M	68
POA4000	5-14	F	328
POA4000	5-14	M	324
POA4000	15-19	F	484
POA4000	15-19	M	426
POA4000	20-24	F	991
POA4000	20-24	M	860
POA4000	25+	F	1416
POA4000	25+	M	1243
POA4005	0-4	F	91
POA4005	0-4	M	85
POA4005	5-14	F	464
POA4005	5-14	M	453
POA4005	15-19	F	197
POA4005	15-19	M	171
POA4005	20-24	F	261
POA4005	20-24	M	239
POA4005	25+	F	739
POA4005	25+	M	526
POA4006	0-4	F	73
POA4006	0-4	M	73
POA4006	5-14	F	315
POA4006	5-14	M	317
POA4006	15-19	F	208
POA4006	15-19	M	176
POA4006	20-24	F	851
POA4006	20-24	M	600
POA4006	25+	F	1458
POA4006	25+	M	1223
POA4007	0-4	F	100
POA4007	0-4	M	77
POA4007	5-14	F	651
POA4007	5-14	M	556
POA4007	15-19	F	429
POA4007	15-19	M	255
POA4007	20-24	F	290
POA4007	20-24	M	223
POA4007	25+	F	529
POA4007	25+	M	333
POA4008	0-4	M	5
POA4008	5-14	F	8
POA4008	5-14	M	10
POA4008	15-19	M	3
POA4008	25+	F	4
POA4008	25+	M	3
POA4010	0-4	F	19
POA4010	0-4	M	10
POA4010	5-14	F	90
POA4010	5-14	M	89
POA4010	15-19	F	40
POA4010	15-19	M	36
POA4010	20-24	F	91
POA4010	20-24	M	72
POA4010	25+	F	179
POA4010	25+	M	141
POA4011	0-4	F	161
POA4011	0-4	M	119
POA4011	5-14	F	917
POA4011	5-14	M	821
POA4011	15-19	F	441
POA4011	15-19	M	353
POA4011	20-24	F	326
POA4011	20-24	M	245
POA4011	25+	F	509
POA4011	25+	M	328
POA4012	0-4	F	207
POA4012	0-4	M	185
POA4012	5-14	F	1154
POA4012	5-14	M	1209
POA4012	15-19	F	491
POA4012	15-19	M	474
POA4012	20-24	F	409
POA4012	20-24	M	325
POA4012	25+	F	836
POA4012	25+	M	505
POA4013	0-4	F	47
POA4013	0-4	M	48
POA4013	5-14	F	240
POA4013	5-14	M	247
POA4013	15-19	F	101
POA4013	15-19	M	101
POA4013	20-24	F	89
POA4013	20-24	M	72
POA4013	25+	F	170
POA4013	25+	M	120
POA4014	0-4	F	147
POA4014	0-4	M	160
POA4014	5-14	F	764
POA4014	5-14	M	828
POA4014	15-19	F	262
POA4014	15-19	M	251
POA4014	20-24	F	151
POA4014	20-24	M	117
POA4014	25+	F	355
POA4014	25+	M	253
POA4017	0-4	F	318
POA4017	0-4	M	351
POA4017	5-14	F	2355
POA4017	5-14	M	2533
POA4017	15-19	F	944
POA4017	15-19	M	966
POA4017	20-24	F	374
POA4017	20-24	M	292
POA4017	25+	F	901
POA4017	25+	M	516
POA4018	0-4	F	155
POA4018	0-4	M	131
POA4018	5-14	F	730
POA4018	5-14	M	835
POA4018	15-19	F	242
POA4018	15-19	M	230
POA4018	20-24	F	156
POA4018	20-24	M	147
POA4018	25+	F	483
POA4018	25+	M	266
POA4019	0-4	F	114
POA4019	0-4	M	130
POA4019	5-14	F	981
POA4019	5-14	M	1029
POA4019	15-19	F	353
POA4019	15-19	M	351
POA4019	20-24	F	129
POA4019	20-24	M	105
POA4019	25+	F	492
POA4019	25+	M	220
POA4020	0-4	F	143
POA4020	0-4	M	150
POA4020	5-14	F	1203
POA4020	5-14	M	1256
POA4020	15-19	F	500
POA4020	15-19	M	519
POA4020	20-24	F	159
POA4020	20-24	M	133
POA4020	25+	F	492
POA4020	25+	M	233
POA4021	0-4	F	60
POA4021	0-4	M	75
POA4021	5-14	F	567
POA4021	5-14	M	596
POA4021	15-19	F	203
POA4021	15-19	M	200
POA4021	20-24	F	66
POA4021	20-24	M	50
POA4021	25+	F	190
POA4021	25+	M	84
POA4022	0-4	F	56
POA4022	0-4	M	54
POA4022	5-14	F	478
POA4022	5-14	M	476
POA4022	15-19	F	169
POA4022	15-19	M	167
POA4022	20-24	F	72
POA4022	20-24	M	51
POA4022	25+	F	153
POA4022	25+	M	78
POA4025	20-24	F	3
POA4025	20-24	M	9
POA4030	0-4	F	141
POA4030	0-4	M	146
POA4030	5-14	F	831
POA4030	5-14	M	881
POA4030	15-19	F	345
POA4030	15-19	M	384
POA4030	20-24	F	468
POA4030	20-24	M	353
POA4030	25+	F	781
POA4030	25+	M	611
POA4031	0-4	F	129
POA4031	0-4	M	146
POA4031	5-14	F	803
POA4031	5-14	M	883
POA4031	15-19	F	408
POA4031	15-19	M	344
POA4031	20-24	F	241
POA4031	20-24	M	183
POA4031	25+	F	454
POA4031	25+	M	304
POA4032	0-4	F	125
POA4032	0-4	M	113
POA4032	5-14	F	782
POA4032	5-14	M	778
POA4032	15-19	F	307
POA4032	15-19	M	320
POA4032	20-24	F	393
POA4032	20-24	M	238
POA4032	25+	F	655
POA4032	25+	M	395
POA4034	0-4	F	358
POA4034	0-4	M	393
POA4034	5-14	F	2536
POA4034	5-14	M	2658
POA4034	15-19	F	1021
POA4034	15-19	M	1095
POA4034	20-24	F	583
POA4034	20-24	M	488
POA4034	25+	F	1246
POA4034	25+	M	832
POA4035	0-4	F	233
POA4035	0-4	M	255
POA4035	5-14	F	1891
POA4035	5-14	M	1939
POA4035	15-19	F	889
POA4035	15-19	M	823
POA4035	20-24	F	372
POA4035	20-24	M	373
POA4035	25+	F	572
POA4035	25+	M	349
POA4036	0-4	F	65
POA4036	0-4	M	69
POA4036	5-14	F	440
POA4036	5-14	M	503
POA4036	15-19	F	119
POA4036	15-19	M	182
POA4036	20-24	F	52
POA4036	20-24	M	45
POA4036	25+	F	171
POA4036	25+	M	110
POA4037	0-4	F	68
POA4037	0-4	M	82
POA4037	5-14	F	610
POA4037	5-14	M	672
POA4037	15-19	F	285
POA4037	15-19	M	289
POA4037	20-24	F	91
POA4037	20-24	M	104
POA4037	25+	F	162
POA4037	25+	M	98
POA4051	0-4	F	255
POA4051	0-4	M	274
POA4051	5-14	F	1783
POA4051	5-14	M	1775
POA4051	15-19	F	809
POA4051	15-19	M	786
POA4051	20-24	F	616
POA4051	20-24	M	546
POA4051	25+	F	952
POA4051	25+	M	688
POA4053	0-4	F	487
POA4053	0-4	M	494
POA4053	5-14	F	2811
POA4053	5-14	M	2885
POA4053	15-19	F	1103
POA4053	15-19	M	1048
POA4053	20-24	F	690
POA4053	20-24	M	554
POA4053	25+	F	1329
POA4053	25+	M	943
POA4054	0-4	F	125
POA4054	0-4	M	147
POA4054	5-14	F	806
POA4054	5-14	M	960
POA4054	15-19	F	329
POA4054	15-19	M	343
POA4054	20-24	F	155
POA4054	20-24	M	131
POA4054	25+	F	376
POA4054	25+	M	214
POA4055	0-4	F	204
POA4055	0-4	M	248
POA4055	5-14	F	1692
POA4055	5-14	M	1836
POA4055	15-19	F	666
POA4055	15-19	M	657
POA4055	20-24	F	220
POA4055	20-24	M	214
POA4055	25+	F	552
POA4055	25+	M	336
POA4059	0-4	F	87
POA4059	0-4	M	82
POA4059	5-14	F	639
POA4059	5-14	M	640
POA4059	15-19	F	496
POA4059	15-19	M	450
POA4059	20-24	F	713
POA4059	20-24	M	571
POA4059	25+	F	732
POA4059	25+	M	583
POA4060	0-4	F	116
POA4060	0-4	M	132
POA4060	5-14	F	995
POA4060	5-14	M	1086
POA4060	15-19	F	475
POA4060	15-19	M	594
POA4060	20-24	F	262
POA4060	20-24	M	242
POA4060	25+	F	368
POA4060	25+	M	246
POA4061	0-4	F	147
POA4061	0-4	M	150
POA4061	5-14	F	1300
POA4061	5-14	M	1462
POA4061	15-19	F	583
POA4061	15-19	M	657
POA4061	20-24	F	188
POA4061	20-24	M	212
POA4061	25+	F	421
POA4061	25+	M	236
POA4064	0-4	F	103
POA4064	0-4	M	81
POA4064	5-14	F	549
POA4064	5-14	M	566
POA4064	15-19	F	258
POA4064	15-19	M	277
POA4064	20-24	F	405
POA4064	20-24	M	318
POA4064	25+	F	496
POA4064	25+	M	393
POA4065	0-4	F	100
POA4065	0-4	M	105
POA4065	5-14	F	810
POA4065	5-14	M	836
POA4065	15-19	F	307
POA4065	15-19	M	312
POA4065	20-24	F	210
POA4065	20-24	M	172
POA4065	25+	F	301
POA4065	25+	M	172
POA4066	0-4	F	119
POA4066	0-4	M	102
POA4066	5-14	F	752
POA4066	5-14	M	740
POA4066	15-19	F	561
POA4066	15-19	M	520
POA4066	20-24	F	920
POA4066	20-24	M	849
POA4066	25+	F	897
POA4066	25+	M	741
POA4067	0-4	F	51
POA4067	0-4	M	65
POA4067	5-14	F	459
POA4067	5-14	M	434
POA4067	15-19	F	1030
POA4067	15-19	M	816
POA4067	20-24	F	1020
POA4067	20-24	M	1056
POA4067	25+	F	626
POA4067	25+	M	685
POA4068	0-4	F	187
POA4068	0-4	M	187
POA4068	5-14	F	1494
POA4068	5-14	M	1636
POA4068	15-19	F	746
POA4068	15-19	M	780
POA4068	20-24	F	935
POA4068	20-24	M	875
POA4068	25+	F	987
POA4068	25+	M	830
POA4069	0-4	F	265
POA4069	0-4	M	347
POA4069	5-14	F	2697
POA4069	5-14	M	2898
POA4069	15-19	F	1130
POA4069	15-19	M	1304
POA4069	20-24	F	522
POA4069	20-24	M	578
POA4069	25+	F	897
POA4069	25+	M	484
POA4070	0-4	F	120
POA4070	0-4	M	105
POA4070	5-14	F	947
POA4070	5-14	M	990
POA4070	15-19	F	371
POA4070	15-19	M	432
POA4070	20-24	F	134
POA4070	20-24	M	146
POA4070	25+	F	324
POA4070	25+	M	172
POA4073	0-4	F	84
POA4073	0-4	M	80
POA4073	5-14	F	616
POA4073	5-14	M	647
POA4073	15-19	F	281
POA4073	15-19	M	298
POA4073	20-24	F	108
POA4073	20-24	M	97
POA4073	25+	F	225
POA4073	25+	M	113
POA4074	0-4	F	215
POA4074	0-4	M	260
POA4074	5-14	F	1528
POA4074	5-14	M	1703
POA4074	15-19	F	637
POA4074	15-19	M	659
POA4074	20-24	F	321
POA4074	20-24	M	276
POA4074	25+	F	594
POA4074	25+	M	388
POA4075	0-4	F	251
POA4075	0-4	M	233
POA4075	5-14	F	1753
POA4075	5-14	M	1724
POA4075	15-19	F	793
POA4075	15-19	M	715
POA4075	20-24	F	424
POA4075	20-24	M	341
POA4075	25+	F	758
POA4075	25+	M	487
