POA_CODE_2021	MaxSchoolingCompleted	adults
POA4103	Did not go to school	81
POA4103	Year 8	276
POA4103	Year 9	241
POA4103	Year 10	1101
POA4103	Year 11	517
POA4103	Year 12	10276
POA4104	Did not go to school	35
POA4104	Year 8	131
POA4104	Year 9	121
POA4104	Year 10	642
POA4104	Year 11	251
POA4104	Year 12	4604
POA4105	Did not go to school	87
POA4105	Year 8	293
POA4105	Year 9	284
POA4105	Year 10	1292
POA4105	Year 11	543
POA4105	Year 12	8558
POA4106	Did not go to school	20
POA4106	Year 8	70
POA4106	Year 9	45
POA4106	Year 10	197
POA4106	Year 11	79
POA4106	Year 12	868
POA4107	Did not go to school	42
POA4107	Year 8	167
POA4107	Year 9	173
POA4107	Year 10	782
POA4107	Year 11	273
POA4107	Year 12	3760
POA4108	Did not go to school	82
POA4108	Year 8	202
POA4108	Year 9	172
POA4108	Year 10	681
POA4108	Year 11	244
POA4108	Year 12	3552
POA4109	Did not go to school	630
POA4109	Year 8	1320
POA4109	Year 9	1049
POA4109	Year 10	3528
POA4109	Year 11	1395
POA4109	Year 12	21897
POA4110	Did not go to school	301
POA4110	Year 8	561
POA4110	Year 9	449
POA4110	Year 10	1743
POA4110	Year 11	675
POA4110	Year 12	8010
POA4111	Did not go to school	8
POA4111	Year 8	19
POA4111	Year 9	10
POA4111	Year 10	128
POA4111	Year 11	45
POA4111	Year 12	694
POA4112	Did not go to school	106
POA4112	Year 8	238
POA4112	Year 9	201
POA4112	Year 10	760
POA4112	Year 11	314
POA4112	Year 12	4811
POA4113	Did not go to school	316
POA4113	Year 8	792
POA4113	Year 9	699
POA4113	Year 10	2691
POA4113	Year 11	1007
POA4113	Year 12	17506
POA4114	Did not go to school	1034
POA4114	Year 8	1832
POA4114	Year 9	1469
POA4114	Year 10	4686
POA4114	Year 11	1839
POA4114	Year 12	9069
POA4115	Did not go to school	155
POA4115	Year 8	479
POA4115	Year 9	609
POA4115	Year 10	2467
POA4115	Year 11	906
POA4115	Year 12	10592
POA4116	Did not go to school	294
POA4116	Year 8	629
POA4116	Year 9	685
POA4116	Year 10	2236
POA4116	Year 11	1035
POA4116	Year 12	15538
POA4117	Did not go to school	57
POA4117	Year 8	76
POA4117	Year 9	102
POA4117	Year 10	278
POA4117	Year 11	147
POA4117	Year 12	1213
POA4118	Did not go to school	273
POA4118	Year 8	894
POA4118	Year 9	1264
POA4118	Year 10	5492
POA4118	Year 11	2015
POA4118	Year 12	13214
POA4119	Did not go to school	52
POA4119	Year 8	160
POA4119	Year 9	156
POA4119	Year 10	678
POA4119	Year 11	292
POA4119	Year 12	3682
POA4120	Did not go to school	31
POA4120	Year 8	174
POA4120	Year 9	175
POA4120	Year 10	797
POA4120	Year 11	366
POA4120	Year 12	7093
POA4121	Did not go to school	73
POA4121	Year 8	479
POA4121	Year 9	642
POA4121	Year 10	2500
POA4121	Year 11	1024
POA4121	Year 12	15055
POA4122	Did not go to school	271
POA4122	Year 8	1313
POA4122	Year 9	1257
POA4122	Year 10	5226
POA4122	Year 11	2003
POA4122	Year 12	26425
POA4123	Did not go to school	102
POA4123	Year 8	476
POA4123	Year 9	616
POA4123	Year 10	2807
POA4123	Year 11	1003
POA4123	Year 12	12008
POA4124	Did not go to school	140
POA4124	Year 8	592
POA4124	Year 9	977
POA4124	Year 10	4376
POA4124	Year 11	1529
POA4124	Year 12	9525
POA4125	Did not go to school	97
POA4125	Year 8	394
POA4125	Year 9	553
POA4125	Year 10	2343
POA4125	Year 11	833
POA4125	Year 12	5277
POA4127	Did not go to school	240
POA4127	Year 8	906
POA4127	Year 9	1013
POA4127	Year 10	4401
POA4127	Year 11	1643
POA4127	Year 12	12274
POA4128	Did not go to school	67
POA4128	Year 8	276
POA4128	Year 9	541
POA4128	Year 10	2740
POA4128	Year 11	1067
POA4128	Year 12	8367
POA4129	Did not go to school	36
POA4129	Year 8	168
POA4129	Year 9	299
POA4129	Year 10	1194
POA4129	Year 11	472
POA4129	Year 12	2796
POA4130	Did not go to school	24
POA4130	Year 8	224
POA4130	Year 9	347
POA4130	Year 10	1616
POA4130	Year 11	608
POA4130	Year 12	4327
POA4131	Did not go to school	240
POA4131	Year 8	445
POA4131	Year 9	540
POA4131	Year 10	1773
POA4131	Year 11	747
POA4131	Year 12	4467
POA4132	Did not go to school	633
POA4132	Year 8	977
POA4132	Year 9	1327
POA4132	Year 10	4280
POA4132	Year 11	1805
POA4132	Year 12	8714
POA4133	Did not go to school	266
POA4133	Year 8	806
POA4133	Year 9	973
POA4133	Year 10	3688
POA4133	Year 11	1412
POA4133	Year 12	8480
POA4151	Did not go to school	58
POA4151	Year 8	276
POA4151	Year 9	309
POA4151	Year 10	1528
POA4151	Year 11	657
POA4151	Year 12	11994
POA4152	Did not go to school	150
POA4152	Year 8	1194
POA4152	Year 9	1089
POA4152	Year 10	5293
POA4152	Year 11	2023
POA4152	Year 12	27702
POA4153	Did not go to school	25
POA4153	Year 8	95
POA4153	Year 9	133
POA4153	Year 10	579
POA4153	Year 11	213
POA4153	Year 12	2444
POA4154	Did not go to school	24
POA4154	Year 8	146
POA4154	Year 9	291
POA4154	Year 10	1242
POA4154	Year 11	559
POA4154	Year 12	6033
POA4155	Did not go to school	7
POA4155	Year 8	42
POA4155	Year 9	57
POA4155	Year 10	220
POA4155	Year 11	63
POA4155	Year 12	741
POA4156	Did not go to school	11
POA4156	Year 8	63
POA4156	Year 9	89
POA4156	Year 10	364
POA4156	Year 11	165
POA4156	Year 12	1930
POA4157	Did not go to school	45
POA4157	Year 8	633
POA4157	Year 9	822
POA4157	Year 10	3900
POA4157	Year 11	1220
POA4157	Year 12	8804
POA4158	Did not go to school	8
POA4158	Year 8	136
POA4158	Year 9	148
POA4158	Year 10	778
POA4158	Year 11	247
POA4158	Year 12	1679
POA4159	Did not go to school	33
POA4159	Year 8	444
POA4159	Year 9	609
POA4159	Year 10	2913
POA4159	Year 11	940
POA4159	Year 12	6603
POA4160	Did not go to school	42
POA4160	Year 8	440
POA4160	Year 9	635
POA4160	Year 10	3405
POA4160	Year 11	1305
POA4160	Year 12	9384
POA4161	Did not go to school	44
POA4161	Year 8	480
POA4161	Year 9	686
POA4161	Year 10	3386
POA4161	Year 11	1093
POA4161	Year 12	6971
POA4163	Did not go to school	36
POA4163	Year 8	513
POA4163	Year 9	629
POA4163	Year 10	3325
POA4163	Year 11	1030
POA4163	Year 12	7410
POA4164	Did not go to school	36
POA4164	Year 8	422
POA4164	Year 9	651
POA4164	Year 10	3329
POA4164	Year 11	1199
POA4164	Year 12	9018
POA4165	Did not go to school	69
POA4165	Year 8	1152
POA4165	Year 9	1584
POA4165	Year 10	8292
POA4165	Year 11	2650
POA4165	Year 12	16915
POA4169	Did not go to school	56
POA4169	Year 8	218
POA4169	Year 9	237
POA4169	Year 10	1312
POA4169	Year 11	704
POA4169	Year 12	11120
POA4170	Did not go to school	78
POA4170	Year 8	449
POA4170	Year 9	545
POA4170	Year 10	2424
POA4170	Year 11	1136
POA4170	Year 12	17180
POA4171	Did not go to school	25
POA4171	Year 8	224
POA4171	Year 9	349
POA4171	Year 10	1480
POA4171	Year 11	682
POA4171	Year 12	10404
POA4172	Did not go to school	8
POA4172	Year 8	108
POA4172	Year 9	116
POA4172	Year 10	553
POA4172	Year 11	249
POA4172	Year 12	2830
POA4173	Did not go to school	23
POA4173	Year 8	252
POA4173	Year 9	272
POA4173	Year 10	1337
POA4173	Year 11	463
POA4173	Year 12	4265
POA4174	Did not go to school	8
POA4174	Year 8	67
POA4174	Year 9	111
POA4174	Year 10	493
POA4174	Year 11	182
POA4174	Year 12	1329
POA4178	Did not go to school	76
POA4178	Year 8	857
POA4178	Year 9	943
POA4178	Year 10	4493
POA4178	Year 11	1601
POA4178	Year 12	12747
POA4179	Did not go to school	45
POA4179	Year 8	580
POA4179	Year 9	668
POA4179	Year 10	3244
POA4179	Year 11	1151
POA4179	Year 12	9857
POA4183	Did not go to school	4
POA4183	Year 8	102
POA4183	Year 9	96
POA4183	Year 10	471
POA4183	Year 11	136
POA4183	Year 12	827
POA4184	Did not go to school	26
POA4184	Year 8	445
POA4184	Year 9	619
POA4184	Year 10	2486
POA4184	Year 11	666
POA4184	Year 12	2743
POA4205	Did not go to school	40
POA4205	Year 8	362
POA4205	Year 9	344
POA4205	Year 10	1365
POA4205	Year 11	368
POA4205	Year 12	2176
POA4207	Did not go to school	357
POA4207	Year 8	2148
POA4207	Year 9	3352
POA4207	Year 10	13256
POA4207	Year 11	4684
POA4207	Year 12	25212
POA4208	Did not go to school	55
POA4208	Year 8	494
POA4208	Year 9	1068
POA4208	Year 10	4237
POA4208	Year 11	1810
POA4208	Year 12	9775
POA4209	Did not go to school	234
POA4209	Year 8	1136
POA4209	Year 9	2699
POA4209	Year 10	11191
POA4209	Year 11	5230
POA4209	Year 12	30939
POA4210	Did not go to school	57
POA4210	Year 8	359
POA4210	Year 9	895
POA4210	Year 10	3832
POA4210	Year 11	1547
POA4210	Year 12	10024
POA4211	Did not go to school	172
POA4211	Year 8	1397
POA4211	Year 9	2736
POA4211	Year 10	11474
POA4211	Year 11	4476
POA4211	Year 12	27605
POA4212	Did not go to school	92
POA4212	Year 8	711
POA4212	Year 9	1384
POA4212	Year 10	5814
POA4212	Year 11	2411
POA4212	Year 12	16126
POA4213	Did not go to school	60
POA4213	Year 8	597
POA4213	Year 9	1190
POA4213	Year 10	5399
POA4213	Year 11	2102
POA4213	Year 12	13828
POA4214	Did not go to school	157
POA4214	Year 8	869
POA4214	Year 9	1465
POA4214	Year 10	6145
POA4214	Year 11	2606
POA4214	Year 12	18672
POA4215	Did not go to school	260
POA4215	Year 8	1597
POA4215	Year 9	2121
POA4215	Year 10	8535
POA4215	Year 11	3450
POA4215	Year 12	28253
POA4216	Did not go to school	142
POA4216	Year 8	1199
POA4216	Year 9	1741
POA4216	Year 10	8273
POA4216	Year 11	2917
POA4216	Year 12	17778
POA4217	Did not go to school	167
POA4217	Year 8	791
POA4217	Year 9	1360
POA4217	Year 10	6278
POA4217	Year 11	2892
POA4217	Year 12	24155
POA4218	Did not go to school	106
POA4218	Year 8	654
POA4218	Year 9	1060
POA4218	Year 10	5066
POA4218	Year 11	2150
POA4218	Year 12	19198
POA4220	Did not go to school	61
POA4220	Year 8	651
POA4220	Year 9	1082
POA4220	Year 10	5332
POA4220	Year 11	2060
POA4220	Year 12	16219
POA4221	Did not go to school	42
POA4221	Year 8	593
POA4221	Year 9	1130
POA4221	Year 10	5309
POA4221	Year 11	1907
POA4221	Year 12	13516
POA4223	Did not go to school	29
POA4223	Year 8	312
POA4223	Year 9	627
POA4223	Year 10	2808
POA4223	Year 11	976
POA4223	Year 12	6820
POA4224	Did not go to school	14
POA4224	Year 8	164
POA4224	Year 9	231
POA4224	Year 10	1273
POA4224	Year 11	468
POA4224	Year 12	3326
POA4225	Did not go to school	16
POA4225	Year 8	200
POA4225	Year 9	342
POA4225	Year 10	1766
POA4225	Year 11	533
POA4225	Year 12	4101
POA4226	Did not go to school	119
POA4226	Year 8	764
POA4226	Year 9	1225
POA4226	Year 10	5533
POA4226	Year 11	2410
POA4226	Year 12	19236
POA4227	Did not go to school	73
POA4227	Year 8	416
POA4227	Year 9	767
POA4227	Year 10	3313
POA4227	Year 11	1486
POA4227	Year 12	11915
POA4228	Did not go to school	10
POA4228	Year 8	91
POA4228	Year 9	198
POA4228	Year 10	1025
POA4228	Year 11	337
POA4228	Year 12	2422
POA4270	Did not go to school	13
POA4270	Year 8	99
POA4270	Year 9	196
POA4270	Year 10	915
POA4270	Year 11	328
POA4270	Year 12	1761
POA4272	Did not go to school	13
POA4272	Year 8	133
POA4272	Year 9	292
POA4272	Year 10	1333
POA4272	Year 11	526
POA4272	Year 12	4018
POA4275	Did not go to school	5
POA4275	Year 8	79
POA4275	Year 9	155
POA4275	Year 10	784
POA4275	Year 11	256
POA4275	Year 12	1583
POA4280	Did not go to school	108
POA4280	Year 8	481
POA4280	Year 9	1079
POA4280	Year 10	4332
POA4280	Year 11	1471
POA4280	Year 12	7771
POA4285	Did not go to school	65
POA4285	Year 8	995
POA4285	Year 9	1220
POA4285	Year 10	4910
POA4285	Year 11	1495
POA4285	Year 12	7416
POA4287	Did not go to school	3
POA4287	Year 8	55
POA4287	Year 9	46
POA4287	Year 10	296
POA4287	Year 11	35
POA4287	Year 12	249
POA4300	Did not go to school	450
POA4300	Year 8	1426
POA4300	Year 9	2140
POA4300	Year 10	8895
POA4300	Year 11	4031
POA4300	Year 12	31419
POA4301	Did not go to school	294
POA4301	Year 8	924
POA4301	Year 9	1412
POA4301	Year 10	5540
POA4301	Year 11	2448
POA4301	Year 12	13891
POA4303	Did not go to school	30
POA4303	Year 8	276
POA4303	Year 9	242
POA4303	Year 10	771
POA4303	Year 11	264
POA4303	Year 12	1334
POA4304	Did not go to school	98
POA4304	Year 8	859
POA4304	Year 9	997
POA4304	Year 10	3685
POA4304	Year 11	1100
POA4304	Year 12	6545
POA4305	Did not go to school	271
POA4305	Year 8	3028
POA4305	Year 9	3271
POA4305	Year 10	13404
POA4305	Year 11	4110
POA4305	Year 12	23788
POA4306	Did not go to school	96
POA4306	Year 8	975
POA4306	Year 9	1533
POA4306	Year 10	8156
POA4306	Year 11	2679
POA4306	Year 12	18967
POA4307	Year 8	79
POA4307	Year 9	76
POA4307	Year 10	391
POA4307	Year 11	78
POA4307	Year 12	561
POA4309	Did not go to school	9
POA4309	Year 8	200
POA4309	Year 9	169
POA4309	Year 10	795
POA4309	Year 11	206
POA4309	Year 12	1113
POA4310	Did not go to school	25
POA4310	Year 8	447
POA4310	Year 9	346
POA4310	Year 10	1337
POA4310	Year 11	370
POA4310	Year 12	2202
POA4311	Did not go to school	52
POA4311	Year 8	561
POA4311	Year 9	702
POA4311	Year 10	2619
POA4311	Year 11	727
POA4311	Year 12	3054
POA4312	Did not go to school	16
POA4312	Year 8	160
POA4312	Year 9	193
POA4312	Year 10	727
POA4312	Year 11	167
POA4312	Year 12	862
POA4313	Did not go to school	10
POA4313	Year 8	176
POA4313	Year 9	180
POA4313	Year 10	617
POA4313	Year 11	135
POA4313	Year 12	712
POA4314	Did not go to school	17
POA4314	Year 8	253
POA4314	Year 9	244
POA4314	Year 10	941
POA4314	Year 11	230
POA4314	Year 12	793
POA4340	Did not go to school	17
POA4340	Year 8	290
POA4340	Year 9	339
POA4340	Year 10	1398
POA4340	Year 11	371
POA4340	Year 12	1885
POA4341	Did not go to school	40
POA4341	Year 8	838
POA4341	Year 9	985
POA4341	Year 10	3802
POA4341	Year 11	1071
POA4341	Year 12	5074
POA4342	Did not go to school	10
POA4342	Year 8	164
POA4342	Year 9	169
POA4342	Year 10	689
POA4342	Year 11	170
POA4342	Year 12	865
POA4343	Did not go to school	168
POA4343	Year 8	788
POA4343	Year 9	663
POA4343	Year 10	2673
POA4343	Year 11	672
POA4343	Year 12	4352
POA4344	Did not go to school	6
POA4344	Year 8	132
POA4344	Year 9	128
POA4344	Year 10	634
POA4344	Year 11	153
POA4344	Year 12	876
POA4346	Year 8	36
POA4346	Year 9	51
POA4346	Year 10	224
POA4346	Year 11	54
POA4346	Year 12	380
POA4347	Did not go to school	10
POA4347	Year 8	81
POA4347	Year 9	87
POA4347	Year 10	344
POA4347	Year 11	69
POA4347	Year 12	446
POA4350	Did not go to school	1124
POA4350	Year 8	5429
POA4350	Year 9	4835
POA4350	Year 10	21759
POA4350	Year 11	6417
POA4350	Year 12	48276
POA4352	Did not go to school	37
POA4352	Year 8	928
POA4352	Year 9	1252
POA4352	Year 10	6341
POA4352	Year 11	1854
POA4352	Year 12	12574
POA4353	Year 8	12
POA4353	Year 9	21
POA4353	Year 10	95
POA4353	Year 11	22
POA4353	Year 12	103
POA4354	Did not go to school	5
POA4354	Year 8	83
POA4354	Year 9	68
POA4354	Year 10	320
POA4354	Year 11	77
POA4354	Year 12	409
POA4355	Did not go to school	7
POA4355	Year 8	175
POA4355	Year 9	166
POA4355	Year 10	708
POA4355	Year 11	146
POA4355	Year 12	825
POA4356	Did not go to school	9
POA4356	Year 8	277
POA4356	Year 9	247
POA4356	Year 10	1165
POA4356	Year 11	289
POA4356	Year 12	1611
POA4357	Did not go to school	17
POA4357	Year 8	189
POA4357	Year 9	150
POA4357	Year 10	708
POA4357	Year 11	136
POA4357	Year 12	692
POA4358	Did not go to school	9
POA4358	Year 8	103
POA4358	Year 9	112
POA4358	Year 10	560
POA4358	Year 11	167
POA4358	Year 12	1119
POA4359	Year 8	50
POA4359	Year 9	56
POA4359	Year 10	308
POA4359	Year 11	87
POA4359	Year 12	500
POA4360	Year 8	26
POA4360	Year 9	37
POA4360	Year 10	141
POA4360	Year 11	30
POA4360	Year 12	195
POA4361	Did not go to school	8
POA4361	Year 8	156
POA4361	Year 9	171
POA4361	Year 10	687
POA4361	Year 11	163
POA4361	Year 12	843
POA4362	Did not go to school	9
POA4362	Year 8	158
POA4362	Year 9	163
POA4362	Year 10	712
POA4362	Year 11	166
POA4362	Year 12	765
POA4363	Year 8	27
POA4363	Year 9	34
POA4363	Year 10	140
POA4363	Year 11	35
POA4363	Year 12	198
POA4364	Year 8	7
POA4364	Year 9	5
POA4364	Year 10	39
POA4364	Year 11	10
POA4364	Year 12	61
POA4365	Did not go to school	7
POA4365	Year 8	39
POA4365	Year 9	43
POA4365	Year 10	161
POA4365	Year 11	46
POA4365	Year 12	157
POA4370	Did not go to school	75
POA4370	Year 8	976
POA4370	Year 9	1152
POA4370	Year 10	4768
POA4370	Year 11	1192
POA4370	Year 12	6151
POA4371	Year 8	30
POA4371	Year 9	42
POA4371	Year 10	190
POA4371	Year 11	42
POA4371	Year 12	232
POA4372	Year 8	7
POA4372	Year 9	8
POA4372	Year 10	51
POA4372	Year 11	10
POA4372	Year 12	38
POA4373	Did not go to school	9
POA4373	Year 8	80
POA4373	Year 9	60
POA4373	Year 10	305
POA4373	Year 11	55
POA4373	Year 12	265
POA4374	Year 8	16
POA4374	Year 9	27
POA4374	Year 10	81
POA4374	Year 11	27
POA4374	Year 12	156
POA4375	Year 8	19
POA4375	Year 9	13
POA4375	Year 10	53
POA4375	Year 11	17
POA4375	Year 12	56
POA4376	Did not go to school	4
POA4376	Year 8	24
POA4376	Year 9	30
POA4376	Year 10	79
POA4376	Year 11	15
POA4376	Year 12	110
POA4377	Did not go to school	3
POA4377	Year 8	31
POA4377	Year 9	34
POA4377	Year 10	145
POA4377	Year 11	44
POA4377	Year 12	197
POA4378	Year 8	46
POA4378	Year 9	23
POA4378	Year 10	144
POA4378	Year 11	27
POA4378	Year 12	199
POA4380	Did not go to school	46
POA4380	Year 8	514
POA4380	Year 9	431
POA4380	Year 10	1859
POA4380	Year 11	508
POA4380	Year 12	2822
POA4381	Year 8	21
POA4381	Year 9	43
POA4381	Year 10	160
POA4381	Year 11	37
POA4381	Year 12	217
POA4382	Year 8	16
POA4382	Year 9	28
POA4382	Year 10	113
POA4382	Year 11	35
POA4382	Year 12	202
POA4383	Did not go to school	8
POA4383	Year 8	48
POA4383	Year 9	62
POA4383	Year 10	172
POA4383	Year 11	41
POA4383	Year 12	142
POA4384	Year 8	5
POA4384	Year 10	15
POA4384	Year 11	3
POA4384	Year 12	18
POA4385	Did not go to school	4
POA4385	Year 8	118
POA4385	Year 9	78
POA4385	Year 10	311
POA4385	Year 11	62
POA4385	Year 12	290
POA4387	Did not go to school	5
POA4387	Year 8	103
POA4387	Year 9	102
POA4387	Year 10	378
POA4387	Year 11	70
POA4387	Year 12	319
POA4388	Year 8	37
POA4388	Year 9	18
POA4388	Year 10	87
POA4388	Year 11	16
POA4388	Year 12	93
POA4390	Did not go to school	18
POA4390	Year 8	303
POA4390	Year 9	299
POA4390	Year 10	1204
POA4390	Year 11	361
POA4390	Year 12	2529
POA4400	Did not go to school	6
POA4400	Year 8	95
POA4400	Year 9	96
POA4400	Year 10	512
POA4400	Year 11	143
POA4400	Year 12	688
POA4401	Did not go to school	28
POA4401	Year 8	368
POA4401	Year 9	400
POA4401	Year 10	1406
POA4401	Year 11	358
POA4401	Year 12	1714
POA4402	Year 8	17
POA4402	Year 9	28
POA4402	Year 10	84
POA4402	Year 11	22
POA4402	Year 12	75
POA4403	Did not go to school	4
POA4403	Year 8	52
POA4403	Year 9	41
POA4403	Year 10	215
POA4403	Year 11	41
POA4403	Year 12	218
POA4404	Year 8	14
POA4404	Year 9	19
POA4404	Year 10	105
POA4404	Year 11	33
POA4404	Year 12	166
POA4405	Did not go to school	51
POA4405	Year 8	723
POA4405	Year 9	758
POA4405	Year 10	3153
POA4405	Year 11	864
POA4405	Year 12	4678
POA4406	Did not go to school	6
POA4406	Year 8	69
POA4406	Year 9	79
POA4406	Year 10	415
POA4406	Year 11	92
POA4406	Year 12	554
POA4407	Year 8	40
POA4407	Year 9	25
POA4407	Year 10	139
POA4407	Year 11	24
POA4407	Year 12	148
POA4408	Year 8	36
POA4408	Year 9	29
POA4408	Year 10	148
POA4408	Year 11	29
POA4408	Year 12	156
POA4410	Did not go to school	9
POA4410	Year 8	113
POA4410	Year 9	86
POA4410	Year 10	313
POA4410	Year 11	71
POA4410	Year 12	250
POA4411	Year 8	13
POA4411	Year 9	20
POA4411	Year 10	60
POA4411	Year 11	14
POA4411	Year 12	79
POA4412	Year 8	13
POA4412	Year 9	13
POA4412	Year 10	50
POA4412	Year 11	3
POA4412	Year 12	60
POA4413	Did not go to school	20
POA4413	Year 8	371
POA4413	Year 9	423
POA4413	Year 10	1741
POA4413	Year 11	494
POA4413	Year 12	2741
POA4415	Did not go to school	6
POA4415	Year 8	142
POA4415	Year 9	100
POA4415	Year 10	431
POA4415	Year 11	105
POA4415	Year 12	712
POA4416	Year 8	10
POA4416	Year 9	5
POA4416	Year 10	85
POA4416	Year 11	22
POA4416	Year 12	172
POA4417	Did not go to school	5
POA4417	Year 8	62
POA4417	Year 9	39
POA4417	Year 10	152
POA4417	Year 11	23
POA4417	Year 12	197
POA4418	Year 8	3
POA4418	Year 9	8
POA4418	Year 10	25
POA4418	Year 11	4
POA4418	Year 12	35
POA4419	Year 8	42
POA4419	Year 9	36
POA4419	Year 10	215
POA4419	Year 11	43
POA4419	Year 12	357
POA4420	Did not go to school	7
POA4420	Year 8	91
POA4420	Year 9	60
POA4420	Year 10	290
POA4420	Year 11	53
POA4420	Year 12	357
POA4421	Did not go to school	7
POA4421	Year 8	172
POA4421	Year 9	167
POA4421	Year 10	582
POA4421	Year 11	126
POA4421	Year 12	502
POA4422	Did not go to school	3
POA4422	Year 8	27
POA4422	Year 9	16
POA4422	Year 10	91
POA4422	Year 11	30
POA4422	Year 12	151
POA4423	Year 8	5
POA4423	Year 9	6
POA4423	Year 10	34
POA4423	Year 11	6
POA4423	Year 12	78
POA4424	Year 8	10
POA4424	Year 9	8
POA4424	Year 10	47
POA4424	Year 11	9
POA4424	Year 12	76
POA4425	Year 8	11
POA4425	Year 9	10
POA4425	Year 10	35
POA4425	Year 11	8
POA4425	Year 12	60
POA4426	Year 8	7
POA4426	Year 9	3
POA4426	Year 10	31
POA4426	Year 11	13
POA4426	Year 12	42
POA4427	Year 8	36
POA4427	Year 9	20
POA4427	Year 10	74
POA4427	Year 11	19
POA4427	Year 12	74
POA4428	Year 8	44
POA4428	Year 9	35
POA4428	Year 10	162
POA4428	Year 11	38
POA4428	Year 12	174
POA4454	Year 8	48
POA4454	Year 9	32
POA4454	Year 10	163
POA4454	Year 11	37
POA4454	Year 12	222
POA4455	Did not go to school	35
POA4455	Year 8	279
POA4455	Year 9	363
POA4455	Year 10	1718
POA4455	Year 11	483
POA4455	Year 12	3007
POA4461	Year 10	10
POA4461	Year 12	12
POA4462	Year 8	6
POA4462	Year 10	32
POA4462	Year 11	3
POA4462	Year 12	39
POA4465	Did not go to school	5
POA4465	Year 8	93
POA4465	Year 9	77
POA4465	Year 10	288
POA4465	Year 11	68
POA4465	Year 12	348
POA4467	Year 8	14
POA4467	Year 9	14
POA4467	Year 10	33
POA4467	Year 11	9
POA4467	Year 12	50
POA4468	Did not go to school	4
POA4468	Year 8	19
POA4468	Year 9	10
POA4468	Year 10	64
POA4468	Year 11	18
POA4468	Year 12	99
POA4470	Did not go to school	14
POA4470	Year 8	227
POA4470	Year 9	166
POA4470	Year 10	666
POA4470	Year 11	162
POA4470	Year 12	1007
POA4472	Did not go to school	8
POA4472	Year 8	114
POA4472	Year 9	99
POA4472	Year 10	358
POA4472	Year 11	63
POA4472	Year 12	421
POA4474	Year 9	7
POA4474	Year 10	20
POA4474	Year 11	4
POA4474	Year 12	30
POA4477	Year 8	49
POA4477	Year 9	24
POA4477	Year 10	133
POA4477	Year 11	29
POA4477	Year 12	147
POA4478	Year 8	27
POA4478	Year 9	25
POA4478	Year 10	129
POA4478	Year 11	26
POA4478	Year 12	161
POA4479	Year 12	7
POA4480	Did not go to school	4
POA4480	Year 8	16
POA4480	Year 9	25
POA4480	Year 10	146
POA4480	Year 11	28
