POA_CODE_2021	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA2866	35-44	1	1	1	F	5
POA2866	35-44	1	1	1	M	3
POA2866	45-54				F	20
POA2866	45-54				M	18
POA2866	45-54	0			F	108
POA2866	45-54	0			M	92
POA2866	45-54	1	0	1	F	20
POA2866	45-54	1	0	1	M	3
POA2866	45-54	1	1	0	F	51
POA2866	45-54	1	1	0	M	60
POA2866	45-54	1	1	1	F	4
POA2866	45-54	1	1	1	M	4
POA2866	55-64				F	17
POA2866	55-64				M	23
POA2866	55-64	0			F	146
POA2866	55-64	0			M	160
POA2866	55-64	1	0	1	F	47
POA2866	55-64	1	0	1	M	7
POA2866	55-64	1	1	0	F	9
POA2866	55-64	1	1	0	M	16
POA2866	65-74				F	12
POA2866	65-74				M	15
POA2866	65-74	0			F	141
POA2866	65-74	0			M	150
POA2866	65-74	1	0	1	F	22
POA2866	65-74	1	0	1	M	16
POA2866	75-84				F	10
POA2866	75-84				M	6
POA2866	75-84	0			F	99
POA2866	75-84	0			M	93
POA2866	75-84	1	0	1	F	3
POA2866	75-84	1	0	1	M	6
POA2866	85+				F	11
POA2866	85+				M	4
POA2866	85+	0			F	58
POA2866	85+	0			M	27
POA2867	15-19				F	6
POA2867	15-19				M	4
POA2867	15-19	0			F	14
POA2867	15-19	0			M	14
POA2867	15-19	1	0	1	F	4
POA2867	20-24				F	4
POA2867	20-24	0			F	5
POA2867	20-24	0			M	4
POA2867	20-24	1	1	0	F	4
POA2867	20-24	1	1	0	M	3
POA2867	25-34				F	3
POA2867	25-34				M	4
POA2867	25-34	0			F	8
POA2867	25-34	0			M	7
POA2867	25-34	1	1	0	F	23
POA2867	25-34	1	1	0	M	14
POA2867	35-44	0			F	4
POA2867	35-44	0			M	12
POA2867	35-44	1	0	1	F	4
POA2867	35-44	1	1	0	F	20
POA2867	35-44	1	1	0	M	22
POA2867	35-44	1	1	1	F	3
POA2867	45-54	0			F	22
POA2867	45-54	0			M	20
POA2867	45-54	1	1	0	F	6
POA2867	45-54	1	1	0	M	3
POA2867	55-64				F	5
POA2867	55-64				M	4
POA2867	55-64	0			F	39
POA2867	55-64	0			M	46
POA2867	55-64	1	0	1	F	12
POA2867	65-74				M	3
POA2867	65-74	0			F	28
POA2867	65-74	0			M	36
POA2867	65-74	1	0	1	F	9
POA2867	75-84				M	3
POA2867	75-84	0			F	13
POA2867	75-84	0			M	23
POA2867	75-84	1	0	1	F	3
POA2867	85+	0			F	4
POA2867	85+	0			M	8
POA2868	15-19	0			F	18
POA2868	15-19	0			M	18
POA2868	20-24	0			F	7
POA2868	20-24	0			M	9
POA2868	25-34				M	5
POA2868	25-34	0			F	9
POA2868	25-34	0			M	10
POA2868	25-34	1	0	1	F	3
POA2868	25-34	1	1	0	F	15
POA2868	25-34	1	1	0	M	15
POA2868	25-34	1	1	1	F	8
POA2868	35-44				F	3
POA2868	35-44	0			F	3
POA2868	35-44	0			M	11
POA2868	35-44	1	0	1	F	3
POA2868	35-44	1	1	0	F	27
POA2868	35-44	1	1	0	M	16
POA2868	45-54				F	3
POA2868	45-54				M	3
POA2868	45-54	0			F	15
POA2868	45-54	0			M	17
POA2868	45-54	1	1	0	F	5
POA2868	45-54	1	1	0	M	10
POA2868	55-64				M	4
POA2868	55-64	0			F	29
POA2868	55-64	0			M	37
POA2868	55-64	1	0	1	F	10
POA2868	55-64	1	0	1	M	5
POA2868	65-74	0			F	23
POA2868	65-74	0			M	26
POA2868	65-74	1	0	1	F	4
POA2868	65-74	1	0	1	M	7
POA2868	75-84				F	4
POA2868	75-84				M	4
POA2868	75-84	0			F	23
POA2868	75-84	0			M	26
POA2868	85+	0			F	15
POA2868	85+	0			M	6
POA2869	15-19				F	14
POA2869	15-19				M	13
POA2869	15-19	0			F	24
POA2869	15-19	0			M	31
POA2869	15-19	1	0	1	M	5
POA2869	20-24				F	5
POA2869	20-24	0			F	14
POA2869	20-24	0			M	20
POA2869	20-24	1	1	0	F	3
POA2869	25-34				F	10
POA2869	25-34				M	5
POA2869	25-34	0			F	25
POA2869	25-34	0			M	23
POA2869	25-34	1	1	0	F	29
POA2869	25-34	1	1	0	M	19
POA2869	25-34	1	1	1	F	7
POA2869	35-44				F	20
POA2869	35-44				M	18
POA2869	35-44	0			F	15
POA2869	35-44	0			M	25
POA2869	35-44	1	1	0	F	38
POA2869	35-44	1	1	0	M	32
POA2869	45-54				F	11
POA2869	45-54				M	13
POA2869	45-54	0			F	59
POA2869	45-54	0			M	56
POA2869	45-54	1	0	1	F	9
POA2869	45-54	1	0	1	M	7
POA2869	45-54	1	1	0	F	20
POA2869	45-54	1	1	0	M	16
POA2869	55-64				F	23
POA2869	55-64				M	23
POA2869	55-64	0			F	74
POA2869	55-64	0			M	111
POA2869	55-64	1	0	1	F	16
POA2869	55-64	1	0	1	M	4
POA2869	65-74				F	15
POA2869	65-74				M	10
POA2869	65-74	0			F	98
POA2869	65-74	0			M	89
POA2869	65-74	1	0	1	F	5
POA2869	65-74	1	0	1	M	4
POA2869	75-84				F	7
POA2869	75-84				M	7
POA2869	75-84	0			F	50
POA2869	75-84	0			M	54
POA2869	85+				F	3
POA2869	85+				M	9
POA2869	85+	0			F	22
POA2869	85+	0			M	16
POA2870	15-19				F	30
POA2870	15-19				M	37
POA2870	15-19	0			F	299
POA2870	15-19	0			M	343
POA2870	15-19	1	0	1	F	30
POA2870	15-19	1	0	1	M	16
POA2870	15-19	1	1	0	F	8
POA2870	20-24				F	19
POA2870	20-24				M	27
POA2870	20-24	0			F	249
POA2870	20-24	0			M	284
POA2870	20-24	1	0	1	F	28
POA2870	20-24	1	0	1	M	15
POA2870	20-24	1	1	0	F	52
POA2870	20-24	1	1	0	M	26
POA2870	25-34				F	33
POA2870	25-34				M	57
POA2870	25-34	0			F	261
POA2870	25-34	0			M	401
POA2870	25-34	1	0	1	F	26
POA2870	25-34	1	0	1	M	18
POA2870	25-34	1	1	0	F	334
POA2870	25-34	1	1	0	M	259
POA2870	25-34	1	1	1	F	23
POA2870	25-34	1	1	1	M	11
POA2870	35-44				F	47
POA2870	35-44				M	55
POA2870	35-44	0			F	162
POA2870	35-44	0			M	240
POA2870	35-44	1	0	1	F	22
POA2870	35-44	1	0	1	M	19
POA2870	35-44	1	1	0	F	440
POA2870	35-44	1	1	0	M	320
POA2870	35-44	1	1	1	F	31
POA2870	35-44	1	1	1	M	11
POA2870	45-54				F	46
POA2870	45-54				M	55
POA2870	45-54	0			F	401
POA2870	45-54	0			M	401
POA2870	45-54	1	0	1	F	80
POA2870	45-54	1	0	1	M	28
POA2870	45-54	1	1	0	F	176
POA2870	45-54	1	1	0	M	198
POA2870	45-54	1	1	1	F	9
POA2870	55-64				F	48
POA2870	55-64				M	55
POA2870	55-64	0			F	563
POA2870	55-64	0			M	599
POA2870	55-64	1	0	1	F	149
POA2870	55-64	1	0	1	M	84
POA2870	55-64	1	1	0	F	8
POA2870	55-64	1	1	0	M	32
POA2870	55-64	1	1	1	F	4
POA2870	65-74				F	27
POA2870	65-74				M	39
POA2870	65-74	0			F	461
POA2870	65-74	0			M	520
POA2870	65-74	1	0	1	F	114
POA2870	65-74	1	0	1	M	47
POA2870	65-74	1	1	0	F	3
POA2870	65-74	1	1	0	M	4
POA2870	75-84				F	34
POA2870	75-84				M	25
POA2870	75-84	0			F	399
POA2870	75-84	0			M	327
POA2870	75-84	1	0	1	F	21
POA2870	75-84	1	0	1	M	16
POA2870	75-84	1	1	0	M	3
POA2870	85+				F	14
POA2870	85+				M	15
POA2870	85+	0			F	202
POA2870	85+	0			M	100
POA2870	85+	1	0	1	F	6
POA2871	15-19				F	39
POA2871	15-19				M	23
POA2871	15-19	0			F	186
POA2871	15-19	0			M	225
POA2871	15-19	1	0	1	F	21
POA2871	15-19	1	0	1	M	15
POA2871	15-19	1	1	0	F	4
POA2871	15-19	1	1	0	M	4
POA2871	20-24				F	28
POA2871	20-24				M	29
POA2871	20-24	0			F	146
POA2871	20-24	0			M	197
POA2871	20-24	1	0	1	F	17
POA2871	20-24	1	0	1	M	5
POA2871	20-24	1	1	0	F	32
POA2871	20-24	1	1	0	M	17
POA2871	20-24	1	1	1	F	3
POA2871	25-34				F	51
POA2871	25-34				M	36
POA2871	25-34	0			F	196
POA2871	25-34	0			M	262
POA2871	25-34	1	0	1	F	18
POA2871	25-34	1	0	1	M	10
POA2871	25-34	1	1	0	F	224
POA2871	25-34	1	1	0	M	144
POA2871	25-34	1	1	1	F	21
POA2871	25-34	1	1	1	M	3
POA2871	35-44				F	40
POA2871	35-44				M	48
POA2871	35-44	0			F	114
POA2871	35-44	0			M	143
POA2871	35-44	1	0	1	F	15
POA2871	35-44	1	0	1	M	10
POA2871	35-44	1	1	0	F	300
POA2871	35-44	1	1	0	M	256
POA2871	35-44	1	1	1	F	22
POA2871	35-44	1	1	1	M	10
POA2871	45-54				F	37
POA2871	45-54				M	47
POA2871	45-54	0			F	315
POA2871	45-54	0			M	303
POA2871	45-54	1	0	1	F	47
POA2871	45-54	1	0	1	M	10
POA2871	45-54	1	1	0	F	130
POA2871	45-54	1	1	0	M	125
POA2871	45-54	1	1	1	F	13
POA2871	45-54	1	1	1	M	3
POA2871	55-64				F	45
POA2871	55-64				M	55
POA2871	55-64	0			F	399
POA2871	55-64	0			M	466
POA2871	55-64	1	0	1	F	117
POA2871	55-64	1	0	1	M	42
POA2871	55-64	1	1	0	F	13
POA2871	55-64	1	1	0	M	25
POA2871	65-74				F	30
POA2871	65-74				M	44
POA2871	65-74	0			F	405
POA2871	65-74	0			M	460
POA2871	65-74	1	0	1	F	73
POA2871	65-74	1	0	1	M	46
POA2871	65-74	1	1	0	F	3
POA2871	65-74	1	1	0	M	3
POA2871	75-84				F	39
POA2871	75-84				M	48
POA2871	75-84	0			F	312
POA2871	75-84	0			M	316
POA2871	75-84	1	0	1	F	16
POA2871	75-84	1	0	1	M	3
POA2871	85+				F	17
POA2871	85+				M	18
POA2871	85+	0			F	154
POA2871	85+	0			M	90
POA2873	15-19				F	5
POA2873	15-19	0			F	4
POA2873	15-19	0			M	9
POA2873	20-24				F	3
POA2873	20-24	0			F	8
POA2873	20-24	0			M	11
POA2873	25-34				F	6
POA2873	25-34				M	6
POA2873	25-34	0			F	13
POA2873	25-34	0			M	11
POA2873	25-34	1	1	0	F	15
POA2873	25-34	1	1	0	M	8
POA2873	35-44				F	3
POA2873	35-44				M	6
POA2873	35-44	0			F	4
POA2873	35-44	0			M	8
POA2873	35-44	1	1	0	F	13
POA2873	35-44	1	1	0	M	16
POA2873	45-54				M	3
POA2873	45-54	0			F	22
POA2873	45-54	0			M	13
POA2873	45-54	1	1	0	F	12
POA2873	45-54	1	1	0	M	11
POA2873	55-64				F	8
POA2873	55-64				M	9
POA2873	55-64	0			F	29
POA2873	55-64	0			M	44
POA2873	55-64	1	0	1	F	4
POA2873	65-74				F	7
POA2873	65-74				M	4
POA2873	65-74	0			F	36
POA2873	65-74	0			M	42
POA2873	65-74	1	0	1	F	3
POA2873	75-84				M	4
POA2873	75-84	0			F	20
POA2873	75-84	0			M	22
POA2873	85+				F	3
POA2873	85+	0			F	14
POA2873	85+	0			M	12
POA2874	15-19				F	5
POA2874	15-19	0			F	3
POA2874	15-19	0			M	4
POA2874	20-24	0			F	4
POA2874	20-24	0			M	7
POA2874	25-34				F	9
POA2874	25-34				M	4
POA2874	25-34	1	1	0	F	10
POA2874	25-34	1	1	0	M	10
POA2874	35-44				M	5
POA2874	35-44	0			F	3
POA2874	35-44	0			M	7
POA2874	35-44	1	1	0	F	13
POA2874	35-44	1	1	0	M	12
POA2874	45-54	0			F	12
POA2874	45-54	0			M	18
POA2874	45-54	1	1	0	M	6
POA2874	55-64	0			F	28
POA2874	55-64	0			M	29
POA2874	55-64	1	0	1	F	6
POA2874	55-64	1	1	0	M	4
POA2874	65-74				F	4
POA2874	65-74				M	3
POA2874	65-74	0			F	19
POA2874	65-74	0			M	22
POA2874	75-84				F	8
POA2874	75-84	0			F	10
POA2874	75-84	0			M	19
POA2874	85+				F	5
POA2874	85+				M	3
POA2875	15-19				F	4
POA2875	15-19	0			F	13
POA2875	15-19	0			M	16
POA2875	20-24	0			F	17
POA2875	20-24	0			M	8
POA2875	20-24	1	0	1	F	4
POA2875	20-24	1	1	0	M	4
POA2875	25-34				F	3
POA2875	25-34				M	8
POA2875	25-34	0			F	14
POA2875	25-34	0			M	13
POA2875	25-34	1	1	0	F	23
POA2875	25-34	1	1	0	M	9
POA2875	35-44	0			F	14
POA2875	35-44	0			M	22
POA2875	35-44	1	1	0	F	18
POA2875	35-44	1	1	0	M	22
POA2875	35-44	1	1	1	F	3
POA2875	45-54				F	3
POA2875	45-54	0			F	19
POA2875	45-54	0			M	27
POA2875	45-54	1	0	1	F	4
POA2875	45-54	1	1	0	F	15
POA2875	45-54	1	1	0	M	19
POA2875	55-64				F	11
POA2875	55-64				M	6
POA2875	55-64	0			F	50
POA2875	55-64	0			M	61
POA2875	55-64	1	0	1	F	9
POA2875	55-64	1	1	0	M	5
POA2875	65-74				F	9
POA2875	65-74				M	4
POA2875	65-74	0			F	37
POA2875	65-74	0			M	60
POA2875	65-74	1	0	1	F	17
POA2875	65-74	1	0	1	M	6
POA2875	75-84				F	3
POA2875	75-84	0			F	17
POA2875	75-84	0			M	19
POA2875	85+				F	6
POA2875	85+	0			F	13
POA2875	85+	0			M	17
POA2876	15-19	0			F	11
POA2876	15-19	0			M	15
POA2876	20-24	0			F	3
POA2876	20-24	0			M	4
POA2876	25-34				F	6
POA2876	25-34				M	4
POA2876	25-34	0			F	3
POA2876	25-34	0			M	12
POA2876	25-34	1	0	1	F	4
POA2876	25-34	1	0	1	M	5
POA2876	25-34	1	1	0	F	14
POA2876	25-34	1	1	0	M	9
POA2876	35-44				M	3
POA2876	35-44	0			F	3
POA2876	35-44	0			M	4
POA2876	35-44	1	1	0	F	19
POA2876	35-44	1	1	0	M	16
POA2876	45-54				F	5
POA2876	45-54				M	6
POA2876	45-54	0			F	13
POA2876	45-54	0			M	18
POA2876	45-54	1	1	0	F	12
POA2876	45-54	1	1	0	M	15
POA2876	55-64				F	4
POA2876	55-64				M	7
POA2876	55-64	0			F	12
POA2876	55-64	0			M	19
POA2876	55-64	1	0	1	F	5
POA2876	65-74				F	3
POA2876	65-74				M	5
POA2876	65-74	0			F	16
POA2876	65-74	0			M	28
POA2876	65-74	1	0	1	F	5
POA2876	75-84	0			F	17
POA2876	75-84	0			M	10
POA2876	85+	0			F	3
POA2876	85+	0			M	4
POA2877	15-19				F	14
POA2877	15-19				M	17
POA2877	15-19	0			F	71
POA2877	15-19	0			M	83
POA2877	15-19	1	0	1	F	6
POA2877	15-19	1	0	1	M	3
POA2877	20-24				F	13
POA2877	20-24				M	6
POA2877	20-24	0			F	44
POA2877	20-24	0			M	63
POA2877	20-24	1	0	1	F	9
POA2877	20-24	1	0	1	M	6
POA2877	20-24	1	1	0	F	21
POA2877	20-24	1	1	0	M	6
POA2877	25-34				F	27
POA2877	25-34				M	18
POA2877	25-34	0			F	81
POA2877	25-34	0			M	107
POA2877	25-34	1	0	1	F	9
POA2877	25-34	1	0	1	M	9
POA2877	25-34	1	1	0	F	99
POA2877	25-34	1	1	0	M	72
POA2877	25-34	1	1	1	F	5
POA2877	35-44				F	25
POA2877	35-44				M	28
POA2877	35-44	0			F	40
POA2877	35-44	0			M	71
POA2877	35-44	1	0	1	F	7
POA2877	35-44	1	0	1	M	9
POA2877	35-44	1	1	0	F	109
POA2877	35-44	1	1	0	M	98
POA2877	35-44	1	1	1	F	3
POA2877	45-54				F	31
POA2877	45-54				M	26
POA2877	45-54	0			F	108
POA2877	45-54	0			M	124
POA2877	45-54	1	0	1	F	28
POA2877	45-54	1	0	1	M	5
POA2877	45-54	1	1	0	F	51
POA2877	45-54	1	1	0	M	40
POA2877	55-64				F	14
POA2877	55-64				M	33
POA2877	55-64	0			F	158
POA2877	55-64	0			M	188
POA2877	55-64	1	0	1	F	43
POA2877	55-64	1	0	1	M	22
POA2877	55-64	1	1	0	F	11
POA2877	55-64	1	1	0	M	15
POA2877	65-74				F	12
POA2877	65-74				M	16
POA2877	65-74	0			F	120
POA2877	65-74	0			M	169
POA2877	65-74	1	0	1	F	37
POA2877	65-74	1	0	1	M	17
POA2877	65-74	1	1	0	F	3
POA2877	75-84				F	12
POA2877	75-84				M	10
POA2877	75-84	0			F	101
POA2877	75-84	0			M	96
POA2877	75-84	1	0	1	F	12
POA2877	75-84	1	0	1	M	5
POA2877	85+				F	11
POA2877	85+				M	3
POA2877	85+	0			F	65
POA2877	85+	0			M	33
POA2878	15-19				F	5
POA2878	15-19				M	6
POA2878	15-19	0			F	4
POA2878	15-19	0			M	3
POA2878	15-19	1	0	1	F	3
POA2878	20-24				F	3
POA2878	20-24				M	4
POA2878	20-24	0			F	4
POA2878	20-24	0			M	3
POA2878	25-34	0			F	8
POA2878	25-34	0			M	3
POA2878	25-34	1	1	0	F	6
POA2878	25-34	1	1	0	M	6
POA2878	35-44				F	4
POA2878	35-44				M	8
POA2878	35-44	0			F	8
POA2878	35-44	0			M	15
POA2878	35-44	1	1	0	F	4
POA2878	35-44	1	1	0	M	8
POA2878	45-54				M	3
POA2878	45-54	0			F	15
POA2878	45-54	0			M	14
POA2878	55-64				M	9
POA2878	55-64	0			F	8
POA2878	55-64	0			M	11
POA2878	55-64	1	0	1	F	6
POA2878	65-74				M	4
POA2878	65-74	0			F	10
POA2878	65-74	0			M	17
POA2878	75-84	0			F	6
POA2878	75-84	0			M	5
POA2878	85+	0			F	4
POA2879	15-19				M	5
POA2879	15-19	0			F	6
POA2879	15-19	0			M	14
POA2879	20-24				F	8
POA2879	20-24				M	4
POA2879	20-24	0			F	4
POA2879	20-24	0			M	10
POA2879	25-34				F	3
POA2879	25-34				M	4
POA2879	25-34	0			F	13
POA2879	25-34	0			M	12
POA2879	25-34	1	0	1	F	6
POA2879	25-34	1	1	0	F	14
POA2879	25-34	1	1	0	M	5
POA2879	35-44				F	8
POA2879	35-44	0			F	8
POA2879	35-44	0			M	5
POA2879	35-44	1	1	0	F	11
POA2879	35-44	1	1	0	M	12
POA2879	45-54				F	8
POA2879	45-54				M	4
POA2879	45-54	0			F	31
POA2879	45-54	0			M	25
POA2879	55-64				F	5
POA2879	55-64				M	8
POA2879	55-64	0			F	36
POA2879	55-64	0			M	38
POA2879	55-64	1	0	1	F	6
POA2879	65-74				F	13
POA2879	65-74				M	12
POA2879	65-74	0			F	30
POA2879	65-74	0			M	50
POA2879	75-84				F	7
POA2879	75-84	0			F	19
POA2879	75-84	0			M	22
POA2879	85+	0			F	4
POA2879	85+	0			M	6
POA2880	15-19				F	46
POA2880	15-19				M	73
POA2880	15-19	0			F	385
POA2880	15-19	0			M	433
POA2880	15-19	1	0	1	F	30
POA2880	15-19	1	0	1	M	18
POA2880	15-19	1	1	0	F	3
POA2880	15-19	1	1	0	M	3
POA2880	20-24				F	40
POA2880	20-24				M	55
POA2880	20-24	0			F	306
POA2880	20-24	0			M	383
POA2880	20-24	1	0	1	F	30
POA2880	20-24	1	0	1	M	15
POA2880	20-24	1	1	0	F	53
POA2880	20-24	1	1	0	M	27
POA2880	25-34				F	105
POA2880	25-34				M	112
POA2880	25-34	0			F	494
POA2880	25-34	0			M	623
POA2880	25-34	1	0	1	F	34
POA2880	25-34	1	0	1	M	21
POA2880	25-34	1	1	0	F	484
POA2880	25-34	1	1	0	M	306
POA2880	25-34	1	1	1	F	42
POA2880	25-34	1	1	1	M	16
POA2880	35-44				F	93
POA2880	35-44				M	111
POA2880	35-44	0			F	326
POA2880	35-44	0			M	411
POA2880	35-44	1	0	1	F	38
POA2880	35-44	1	0	1	M	22
POA2880	35-44	1	1	0	F	518
POA2880	35-44	1	1	0	M	400
POA2880	35-44	1	1	1	F	21
POA2880	35-44	1	1	1	M	17
POA2880	45-54				F	85
POA2880	45-54				M	100
POA2880	45-54	0			F	652
POA2880	45-54	0			M	678
POA2880	45-54	1	0	1	F	96
POA2880	45-54	1	0	1	M	46
POA2880	45-54	1	1	0	F	188
POA2880	45-54	1	1	0	M	224
POA2880	45-54	1	1	1	F	13
POA2880	45-54	1	1	1	M	8
POA2880	55-64				F	86
POA2880	55-64				M	75
POA2880	55-64	0			F	1010
POA2880	55-64	0			M	1036
POA2880	55-64	1	0	1	F	238
POA2880	55-64	1	0	1	M	111
POA2880	55-64	1	1	0	F	20
POA2880	55-64	1	1	0	M	52
POA2880	55-64	1	1	1	F	6
POA2880	65-74				F	69
POA2880	65-74				M	75
POA2880	65-74	0			F	920
POA2880	65-74	0			M	945
POA2880	65-74	1	0	1	F	138
POA2880	65-74	1	0	1	M	102
POA2880	65-74	1	1	0	F	10
POA2880	65-74	1	1	0	M	16
POA2880	75-84				F	94
POA2880	75-84				M	52
POA2880	75-84	0			F	616
POA2880	75-84	0			M	488
POA2880	75-84	1	0	1	F	28
POA2880	75-84	1	0	1	M	14
POA2880	75-84	1	1	0	F	3
POA2880	85+				F	85
POA2880	85+				M	42
POA2880	85+	0			F	301
POA2880	85+	0			M	169
POA2880	85+	1	0	1	M	6
POA2880	85+	1	1	0	F	3
POA2898	15-19	0			F	4
POA2898	20-24	0			F	4
POA2898	20-24	0			M	8
POA2898	25-34				F	4
POA2898	25-34	0			F	22
POA2898	25-34	0			M	19
POA2898	25-34	1	0	1	F	4
POA2898	25-34	1	1	0	F	14
POA2898	25-34	1	1	0	M	9
POA2898	35-44				F	3
POA2898	35-44				M	4
POA2898	35-44	0			F	12
POA2898	35-44	0			M	12
POA2898	35-44	1	1	0	F	12
POA2898	35-44	1	1	0	M	18
POA2898	45-54				F	3
POA2898	45-54	0			F	12
POA2898	45-54	0			M	9
POA2898	45-54	1	1	0	F	9
POA2898	45-54	1	1	0	M	6
POA2898	55-64				F	9
POA2898	55-64				M	4
POA2898	55-64	0			F	33
POA2898	55-64	0			M	28
POA2898	55-64	1	0	1	F	7
POA2898	55-64	1	0	1	M	5
POA2898	55-64	1	1	0	M	4
POA2898	65-74				F	5
POA2898	65-74				M	9
POA2898	65-74	0			F	21
POA2898	65-74	0			M	21
POA2898	65-74	1	0	1	F	4
POA2898	65-74	1	0	1	M	4
POA2898	75-84	0			F	15
POA2898	75-84	0			M	12
POA2898	75-84	1	0	1	M	3
POA2898	85+	0			F	7
POA2898	85+	0			M	8
POA2899	15-19				F	9
POA2899	15-19				M	8
POA2899	15-19	0			F	34
POA2899	15-19	0			M	39
POA2899	15-19	1	0	1	F	7
POA2899	20-24				F	4
POA2899	20-24				M	6
POA2899	20-24	0			F	29
POA2899	20-24	0			M	24
POA2899	20-24	1	0	1	F	11
POA2899	20-24	1	1	0	F	3
POA2899	25-34				F	11
POA2899	25-34				M	8
POA2899	25-34	0			F	41
POA2899	25-34	0			M	40
POA2899	25-34	1	0	1	F	8
POA2899	25-34	1	0	1	M	5
POA2899	25-34	1	1	0	F	27
POA2899	25-34	1	1	0	M	19
POA2899	25-34	1	1	1	M	3
POA2899	35-44				F	17
POA2899	35-44				M	15
POA2899	35-44	0			F	30
POA2899	35-44	0			M	37
POA2899	35-44	1	0	1	F	9
POA2899	35-44	1	0	1	M	6
POA2899	35-44	1	1	0	F	68
POA2899	35-44	1	1	0	M	51
POA2899	35-44	1	1	1	F	5
POA2899	35-44	1	1	1	M	5
POA2899	45-54				F	14
POA2899	45-54				M	20
POA2899	45-54	0			F	75
POA2899	45-54	0			M	72
POA2899	45-54	1	0	1	F	13
POA2899	45-54	1	0	1	M	7
POA2899	45-54	1	1	0	F	44
POA2899	45-54	1	1	0	M	39
POA2899	45-54	1	1	1	F	9
POA2899	45-54	1	1	1	M	5
POA2899	55-64				F	17
POA2899	55-64				M	27
POA2899	55-64	0			F	161
POA2899	55-64	0			M	143
POA2899	55-64	1	0	1	F	33
POA2899	55-64	1	0	1	M	11
POA2899	55-64	1	1	0	F	9
POA2899	55-64	1	1	0	M	13
POA2899	65-74				F	12
POA2899	65-74				M	12
POA2899	65-74	0			F	141
POA2899	65-74	0			M	112
POA2899	65-74	1	0	1	F	18
POA2899	65-74	1	0	1	M	16
POA2899	65-74	1	1	0	M	3
POA2899	75-84				F	11
POA2899	75-84				M	13
POA2899	75-84	0			F	78
POA2899	75-84	0			M	60
POA2899	75-84	1	0	1	F	6
POA2899	75-84	1	0	1	M	5
POA2899	85+				F	4
POA2899	85+	0			F	24
POA2899	85+	0			M	25
POA2900	15-19	0			F	52
POA2900	15-19	0			M	55
POA2900	20-24				F	6
POA2900	20-24				M	12
POA2900	20-24	0			F	156
POA2900	20-24	0			M	138
POA2900	20-24	1	0	1	F	17
POA2900	20-24	1	0	1	M	4
POA2900	20-24	1	1	0	F	11
POA2900	20-24	1	1	0	M	3
POA2900	25-34				F	19
POA2900	25-34				M	28
POA2900	25-34	0			F	350
POA2900	25-34	0			M	419
POA2900	25-34	1	0	1	F	33
POA2900	25-34	1	0	1	M	12
POA2900	25-34	1	1	0	F	111
POA2900	25-34	1	1	0	M	67
POA2900	25-34	1	1	1	F	6
POA2900	35-44				F	15
POA2900	35-44				M	6
POA2900	35-44	0			F	145
POA2900	35-44	0			M	173
POA2900	35-44	1	0	1	F	11
POA2900	35-44	1	0	1	M	5
POA2900	35-44	1	1	0	F	118
POA2900	35-44	1	1	0	M	115
POA2900	35-44	1	1	1	M	4
POA2900	45-54				F	6
POA2900	45-54				M	6
POA2900	45-54	0			F	155
POA2900	45-54	0			M	140
POA2900	45-54	1	0	1	F	23
POA2900	45-54	1	0	1	M	4
POA2900	45-54	1	1	0	F	33
POA2900	45-54	1	1	0	M	43
POA2900	55-64				F	8
POA2900	55-64				M	7
POA2900	55-64	0			F	177
POA2900	55-64	0			M	141
POA2900	55-64	1	0	1	F	42
POA2900	55-64	1	0	1	M	25
POA2900	55-64	1	1	0	F	3
POA2900	55-64	1	1	0	M	8
POA2900	65-74				F	13
POA2900	65-74				M	21
POA2900	65-74	0			F	144
POA2900	65-74	0			M	152
POA2900	65-74	1	0	1	F	54
POA2900	65-74	1	0	1	M	16
POA2900	65-74	1	1	0	F	4
POA2900	75-84				F	17
POA2900	75-84				M	14
POA2900	75-84	0			F	115
POA2900	75-84	0			M	96
POA2900	75-84	1	0	1	F	17
POA2900	75-84	1	0	1	M	17
POA2900	85+				F	11
POA2900	85+				M	8
POA2900	85+	0			F	48
POA2900	85+	0			M	34
POA2902	15-19				F	19
POA2902	15-19				M	21
POA2902	15-19	0			F	371
POA2902	15-19	0			M	435
POA2902	15-19	1	0	1	F	41
POA2902	15-19	1	0	1	M	29
POA2902	15-19	1	1	0	M	3
POA2902	20-24				F	10
POA2902	20-24				M	13
POA2902	20-24	0			F	333
POA2902	20-24	0			M	409
POA2902	20-24	1	0	1	F	20
POA2902	20-24	1	0	1	M	19
POA2902	20-24	1	1	0	F	23
POA2902	20-24	1	1	0	M	10
POA2902	25-34				F	29
POA2902	25-34				M	51
POA2902	25-34	0			F	493
POA2902	25-34	0			M	662
POA2902	25-34	1	0	1	F	39
POA2902	25-34	1	0	1	M	24
POA2902	25-34	1	1	0	F	320
POA2902	25-34	1	1	0	M	201
POA2902	25-34	1	1	1	F	21
POA2902	25-34	1	1	1	M	10
POA2902	35-44				F	40
POA2902	35-44				M	58
POA2902	35-44	0			F	297
POA2902	35-44	0			M	390
POA2902	35-44	1	0	1	F	38
POA2902	35-44	1	0	1	M	27
POA2902	35-44	1	1	0	F	678
POA2902	35-44	1	1	0	M	552
POA2902	35-44	1	1	1	F	42
POA2902	35-44	1	1	1	M	21
POA2902	45-54				F	43
POA2902	45-54				M	39
POA2902	45-54	0			F	626
POA2902	45-54	0			M	580
POA2902	45-54	1	0	1	F	55
