POA_CODE_2021	Age5yr	Indigenous	Sex	persons
POA2820	25-29	1	M	116
POA2820	30-34		F	22
POA2820	30-34		M	22
POA2820	30-34	0	F	103
POA2820	30-34	0	M	204
POA2820	30-34	1	F	46
POA2820	30-34	1	M	92
POA2820	35-39		F	23
POA2820	35-39		M	14
POA2820	35-39	0	F	115
POA2820	35-39	0	M	200
POA2820	35-39	1	F	38
POA2820	35-39	1	M	80
POA2820	40-44		F	29
POA2820	40-44		M	23
POA2820	40-44	0	F	99
POA2820	40-44	0	M	143
POA2820	40-44	1	F	42
POA2820	40-44	1	M	48
POA2820	45-49		F	25
POA2820	45-49		M	26
POA2820	45-49	0	F	126
POA2820	45-49	0	M	142
POA2820	45-49	1	F	43
POA2820	45-49	1	M	46
POA2820	50-54		F	27
POA2820	50-54		M	16
POA2820	50-54	0	F	128
POA2820	50-54	0	M	162
POA2820	50-54	1	F	52
POA2820	50-54	1	M	72
POA2820	55-59		F	15
POA2820	55-59		M	20
POA2820	55-59	0	F	171
POA2820	55-59	0	M	178
POA2820	55-59	1	F	40
POA2820	55-59	1	M	52
POA2820	60-64		F	18
POA2820	60-64		M	18
POA2820	60-64	0	F	186
POA2820	60-64	0	M	236
POA2820	60-64	1	F	30
POA2820	60-64	1	M	33
POA2820	65+		F	60
POA2820	65+		M	60
POA2820	65+	0	F	641
POA2820	65+	0	M	648
POA2820	65+	1	F	67
POA2820	65+	1	M	65
POA2821	0-4		F	24
POA2821	0-4		M	17
POA2821	0-4	0	F	76
POA2821	0-4	0	M	103
POA2821	0-4	1	F	37
POA2821	0-4	1	M	59
POA2821	5-9		F	32
POA2821	5-9		M	34
POA2821	5-9	0	F	86
POA2821	5-9	0	M	73
POA2821	5-9	1	F	65
POA2821	5-9	1	M	68
POA2821	10-14		F	20
POA2821	10-14		M	38
POA2821	10-14	0	F	75
POA2821	10-14	0	M	117
POA2821	10-14	1	F	72
POA2821	10-14	1	M	72
POA2821	15-19		F	12
POA2821	15-19		M	22
POA2821	15-19	0	F	82
POA2821	15-19	0	M	89
POA2821	15-19	1	F	42
POA2821	15-19	1	M	44
POA2821	20-24		F	17
POA2821	20-24		M	16
POA2821	20-24	0	F	65
POA2821	20-24	0	M	73
POA2821	20-24	1	F	50
POA2821	20-24	1	M	35
POA2821	25-29		F	22
POA2821	25-29		M	13
POA2821	25-29	0	F	72
POA2821	25-29	0	M	72
POA2821	25-29	1	F	37
POA2821	25-29	1	M	27
POA2821	30-34		F	23
POA2821	30-34		M	13
POA2821	30-34	0	F	102
POA2821	30-34	0	M	90
POA2821	30-34	1	F	32
POA2821	30-34	1	M	21
POA2821	35-39		F	22
POA2821	35-39		M	21
POA2821	35-39	0	F	93
POA2821	35-39	0	M	88
POA2821	35-39	1	F	30
POA2821	35-39	1	M	39
POA2821	40-44		F	17
POA2821	40-44		M	12
POA2821	40-44	0	F	94
POA2821	40-44	0	M	72
POA2821	40-44	1	F	28
POA2821	40-44	1	M	23
POA2821	45-49		F	13
POA2821	45-49		M	22
POA2821	45-49	0	F	82
POA2821	45-49	0	M	107
POA2821	45-49	1	F	17
POA2821	45-49	1	M	23
POA2821	50-54		F	13
POA2821	50-54		M	13
POA2821	50-54	0	F	86
POA2821	50-54	0	M	85
POA2821	50-54	1	F	36
POA2821	50-54	1	M	11
POA2821	55-59		F	21
POA2821	55-59		M	15
POA2821	55-59	0	F	114
POA2821	55-59	0	M	99
POA2821	55-59	1	F	26
POA2821	55-59	1	M	11
POA2821	60-64		F	14
POA2821	60-64		M	9
POA2821	60-64	0	F	118
POA2821	60-64	0	M	146
POA2821	60-64	1	F	26
POA2821	60-64	1	M	15
POA2821	65+		F	53
POA2821	65+		M	55
POA2821	65+	0	F	425
POA2821	65+	0	M	384
POA2821	65+	1	F	36
POA2821	65+	1	M	42
POA2822	0-4		F	3
POA2822	0-4	0	F	18
POA2822	0-4	0	M	9
POA2822	5-9		F	3
POA2822	5-9	0	F	4
POA2822	5-9	0	M	14
POA2822	5-9	1	F	3
POA2822	5-9	1	M	5
POA2822	10-14	0	F	4
POA2822	10-14	0	M	11
POA2822	10-14	1	F	3
POA2822	10-14	1	M	8
POA2822	15-19	0	F	12
POA2822	15-19	0	M	5
POA2822	15-19	1	M	3
POA2822	20-24		F	3
POA2822	20-24	0	F	6
POA2822	20-24	0	M	6
POA2822	25-29		F	3
POA2822	25-29	0	F	6
POA2822	25-29	0	M	9
POA2822	30-34	0	F	13
POA2822	30-34	0	M	7
POA2822	30-34	1	F	3
POA2822	35-39		F	3
POA2822	35-39	0	F	7
POA2822	35-39	0	M	10
POA2822	40-44	0	F	13
POA2822	40-44	0	M	12
POA2822	45-49	0	F	8
POA2822	45-49	0	M	7
POA2822	45-49	1	F	5
POA2822	50-54		F	4
POA2822	50-54	0	F	12
POA2822	50-54	0	M	3
POA2822	55-59		F	8
POA2822	55-59		M	3
POA2822	55-59	0	F	13
POA2822	55-59	0	M	16
POA2822	60-64		F	4
POA2822	60-64		M	3
POA2822	60-64	0	F	14
POA2822	60-64	0	M	20
POA2822	65+		F	6
POA2822	65+		M	6
POA2822	65+	0	F	24
POA2822	65+	0	M	50
POA2822	65+	1	M	5
POA2823	0-4		F	3
POA2823	0-4		M	5
POA2823	0-4	0	F	21
POA2823	0-4	0	M	30
POA2823	0-4	1	F	7
POA2823	0-4	1	M	18
POA2823	5-9		F	4
POA2823	5-9		M	3
POA2823	5-9	0	F	30
POA2823	5-9	0	M	26
POA2823	5-9	1	F	13
POA2823	5-9	1	M	23
POA2823	10-14		F	11
POA2823	10-14		M	3
POA2823	10-14	0	F	20
POA2823	10-14	0	M	22
POA2823	10-14	1	F	13
POA2823	10-14	1	M	13
POA2823	15-19		F	5
POA2823	15-19	0	F	25
POA2823	15-19	0	M	18
POA2823	15-19	1	F	9
POA2823	15-19	1	M	17
POA2823	20-24	0	F	19
POA2823	20-24	0	M	10
POA2823	20-24	1	F	6
POA2823	20-24	1	M	15
POA2823	25-29		F	7
POA2823	25-29		M	3
POA2823	25-29	0	F	28
POA2823	25-29	0	M	30
POA2823	25-29	1	F	9
POA2823	25-29	1	M	13
POA2823	30-34		F	4
POA2823	30-34		M	7
POA2823	30-34	0	F	29
POA2823	30-34	0	M	32
POA2823	30-34	1	F	4
POA2823	30-34	1	M	3
POA2823	35-39		F	7
POA2823	35-39		M	7
POA2823	35-39	0	F	23
POA2823	35-39	0	M	12
POA2823	35-39	1	F	3
POA2823	35-39	1	M	8
POA2823	40-44		F	7
POA2823	40-44		M	4
POA2823	40-44	0	F	26
POA2823	40-44	0	M	25
POA2823	40-44	1	F	4
POA2823	40-44	1	M	11
POA2823	45-49		F	9
POA2823	45-49		M	3
POA2823	45-49	0	F	30
POA2823	45-49	0	M	26
POA2823	45-49	1	F	8
POA2823	50-54		M	3
POA2823	50-54	0	F	27
POA2823	50-54	0	M	22
POA2823	50-54	1	F	14
POA2823	50-54	1	M	3
POA2823	55-59		F	4
POA2823	55-59		M	6
POA2823	55-59	0	F	31
POA2823	55-59	0	M	48
POA2823	55-59	1	F	3
POA2823	55-59	1	M	15
POA2823	60-64		F	3
POA2823	60-64		M	5
POA2823	60-64	0	F	28
POA2823	60-64	0	M	38
POA2823	60-64	1	F	5
POA2823	60-64	1	M	7
POA2823	65+		F	17
POA2823	65+		M	29
POA2823	65+	0	F	113
POA2823	65+	0	M	126
POA2823	65+	1	F	13
POA2823	65+	1	M	21
POA2824	0-4		F	5
POA2824	0-4		M	5
POA2824	0-4	0	F	32
POA2824	0-4	0	M	39
POA2824	0-4	1	F	22
POA2824	0-4	1	M	27
POA2824	5-9		F	6
POA2824	5-9		M	9
POA2824	5-9	0	F	44
POA2824	5-9	0	M	42
POA2824	5-9	1	F	14
POA2824	5-9	1	M	15
POA2824	10-14		F	8
POA2824	10-14		M	10
POA2824	10-14	0	F	57
POA2824	10-14	0	M	40
POA2824	10-14	1	F	16
POA2824	10-14	1	M	14
POA2824	15-19		F	3
POA2824	15-19		M	7
POA2824	15-19	0	F	35
POA2824	15-19	0	M	30
POA2824	15-19	1	F	18
POA2824	15-19	1	M	10
POA2824	20-24	0	F	28
POA2824	20-24	0	M	35
POA2824	20-24	1	F	20
POA2824	20-24	1	M	12
POA2824	25-29		F	3
POA2824	25-29	0	F	31
POA2824	25-29	0	M	26
POA2824	25-29	1	F	8
POA2824	25-29	1	M	8
POA2824	30-34		F	6
POA2824	30-34		M	6
POA2824	30-34	0	F	52
POA2824	30-34	0	M	40
POA2824	30-34	1	F	14
POA2824	30-34	1	M	8
POA2824	35-39		F	3
POA2824	35-39		M	3
POA2824	35-39	0	F	38
POA2824	35-39	0	M	42
POA2824	35-39	1	F	8
POA2824	35-39	1	M	9
POA2824	40-44		F	7
POA2824	40-44		M	3
POA2824	40-44	0	F	39
POA2824	40-44	0	M	30
POA2824	40-44	1	F	9
POA2824	40-44	1	M	3
POA2824	45-49		F	6
POA2824	45-49		M	9
POA2824	45-49	0	F	32
POA2824	45-49	0	M	30
POA2824	45-49	1	F	8
POA2824	45-49	1	M	7
POA2824	50-54		F	3
POA2824	50-54	0	F	45
POA2824	50-54	0	M	55
POA2824	50-54	1	F	14
POA2824	50-54	1	M	6
POA2824	55-59		F	3
POA2824	55-59		M	10
POA2824	55-59	0	F	57
POA2824	55-59	0	M	53
POA2824	55-59	1	F	16
POA2824	55-59	1	M	5
POA2824	60-64		M	9
POA2824	60-64	0	F	64
POA2824	60-64	0	M	79
POA2824	60-64	1	F	6
POA2824	60-64	1	M	6
POA2824	65+		F	59
POA2824	65+		M	29
POA2824	65+	0	F	192
POA2824	65+	0	M	188
POA2824	65+	1	F	18
POA2824	65+	1	M	26
POA2825	0-4		M	3
POA2825	0-4	0	F	44
POA2825	0-4	0	M	37
POA2825	0-4	1	F	30
POA2825	0-4	1	M	23
POA2825	5-9		F	4
POA2825	5-9		M	8
POA2825	5-9	0	F	41
POA2825	5-9	0	M	48
POA2825	5-9	1	F	29
POA2825	5-9	1	M	24
POA2825	10-14		F	3
POA2825	10-14	0	F	43
POA2825	10-14	0	M	45
POA2825	10-14	1	F	29
POA2825	10-14	1	M	21
POA2825	15-19		F	4
POA2825	15-19	0	F	41
POA2825	15-19	0	M	56
POA2825	15-19	1	F	15
POA2825	15-19	1	M	15
POA2825	20-24		F	5
POA2825	20-24		M	12
POA2825	20-24	0	F	35
POA2825	20-24	0	M	55
POA2825	20-24	1	F	19
POA2825	20-24	1	M	9
POA2825	25-29		F	6
POA2825	25-29	0	F	57
POA2825	25-29	0	M	55
POA2825	25-29	1	F	14
POA2825	25-29	1	M	13
POA2825	30-34		M	4
POA2825	30-34	0	F	59
POA2825	30-34	0	M	51
POA2825	30-34	1	F	13
POA2825	30-34	1	M	15
POA2825	35-39		M	9
POA2825	35-39	0	F	34
POA2825	35-39	0	M	44
POA2825	35-39	1	F	10
POA2825	35-39	1	M	9
POA2825	40-44		F	3
POA2825	40-44		M	9
POA2825	40-44	0	F	38
POA2825	40-44	0	M	37
POA2825	40-44	1	F	4
POA2825	40-44	1	M	6
POA2825	45-49		F	5
POA2825	45-49		M	9
POA2825	45-49	0	F	62
POA2825	45-49	0	M	50
POA2825	45-49	1	F	9
POA2825	45-49	1	M	7
POA2825	50-54		F	7
POA2825	50-54		M	4
POA2825	50-54	0	F	58
POA2825	50-54	0	M	64
POA2825	50-54	1	F	14
POA2825	50-54	1	M	7
POA2825	55-59		F	3
POA2825	55-59		M	7
POA2825	55-59	0	F	55
POA2825	55-59	0	M	69
POA2825	55-59	1	F	8
POA2825	55-59	1	M	10
POA2825	60-64		F	7
POA2825	60-64	0	F	53
POA2825	60-64	0	M	46
POA2825	60-64	1	F	6
POA2825	60-64	1	M	8
POA2825	65+		F	11
POA2825	65+		M	18
POA2825	65+	0	F	207
POA2825	65+	0	M	189
POA2825	65+	1	F	15
POA2825	65+	1	M	12
POA2826	0-4	0	F	3
POA2826	0-4	0	M	5
POA2826	5-9	0	M	6
POA2826	10-14	0	F	3
POA2826	10-14	0	M	3
POA2826	15-19	0	F	7
POA2826	15-19	0	M	5
POA2826	20-24		M	6
POA2826	20-24	0	M	8
POA2826	25-29	0	F	6
POA2826	30-34	0	M	3
POA2826	35-39	0	F	3
POA2826	35-39	0	M	7
POA2826	40-44	0	F	3
POA2826	45-49	0	F	4
POA2826	45-49	0	M	3
POA2826	45-49	1	M	3
POA2826	50-54	0	F	7
POA2826	50-54	0	M	5
POA2826	55-59	0	M	7
POA2826	60-64	0	F	3
POA2826	60-64	0	M	9
POA2826	60-64	1	M	4
POA2826	65+	0	F	12
POA2826	65+	0	M	16
POA2826	65+	1	F	4
POA2827	0-4		F	17
POA2827	0-4		M	9
POA2827	0-4	0	F	65
POA2827	0-4	0	M	77
POA2827	0-4	1	F	26
POA2827	0-4	1	M	41
POA2827	5-9		F	17
POA2827	5-9		M	20
POA2827	5-9	0	F	68
POA2827	5-9	0	M	58
POA2827	5-9	1	F	20
POA2827	5-9	1	M	47
POA2827	10-14		F	12
POA2827	10-14		M	12
POA2827	10-14	0	F	68
POA2827	10-14	0	M	84
POA2827	10-14	1	F	28
POA2827	10-14	1	M	30
POA2827	15-19		F	10
POA2827	15-19		M	9
POA2827	15-19	0	F	67
POA2827	15-19	0	M	50
POA2827	15-19	1	F	31
POA2827	15-19	1	M	25
POA2827	20-24		F	9
POA2827	20-24		M	3
POA2827	20-24	0	F	50
POA2827	20-24	0	M	49
POA2827	20-24	1	F	19
POA2827	20-24	1	M	19
POA2827	25-29		F	9
POA2827	25-29		M	5
POA2827	25-29	0	F	60
POA2827	25-29	0	M	67
POA2827	25-29	1	F	25
POA2827	25-29	1	M	16
POA2827	30-34		F	12
POA2827	30-34		M	16
POA2827	30-34	0	F	75
POA2827	30-34	0	M	71
POA2827	30-34	1	F	16
POA2827	30-34	1	M	16
POA2827	35-39		F	12
POA2827	35-39		M	10
POA2827	35-39	0	F	83
POA2827	35-39	0	M	74
POA2827	35-39	1	F	10
POA2827	35-39	1	M	9
POA2827	40-44		F	20
POA2827	40-44		M	11
POA2827	40-44	0	F	61
POA2827	40-44	0	M	55
POA2827	40-44	1	F	14
POA2827	40-44	1	M	7
POA2827	45-49		F	13
POA2827	45-49		M	7
POA2827	45-49	0	F	79
POA2827	45-49	0	M	66
POA2827	45-49	1	F	18
POA2827	45-49	1	M	20
POA2827	50-54		F	11
POA2827	50-54		M	21
POA2827	50-54	0	F	97
POA2827	50-54	0	M	95
POA2827	50-54	1	F	11
POA2827	50-54	1	M	22
POA2827	55-59		F	11
POA2827	55-59		M	20
POA2827	55-59	0	F	110
POA2827	55-59	0	M	92
POA2827	55-59	1	F	16
POA2827	55-59	1	M	13
POA2827	60-64		F	13
POA2827	60-64		M	10
POA2827	60-64	0	F	120
POA2827	60-64	0	M	103
POA2827	60-64	1	F	14
POA2827	60-64	1	M	15
POA2827	65+		F	41
POA2827	65+		M	44
POA2827	65+	0	F	391
POA2827	65+	0	M	370
POA2827	65+	1	F	40
POA2827	65+	1	M	29
POA2828	0-4		F	4
POA2828	0-4		M	5
POA2828	0-4	0	F	12
POA2828	0-4	0	M	10
POA2828	0-4	1	M	15
POA2828	5-9		F	3
POA2828	5-9		M	3
POA2828	5-9	0	F	13
POA2828	5-9	0	M	10
POA2828	5-9	1	F	11
POA2828	5-9	1	M	13
POA2828	10-14		F	3
POA2828	10-14		M	6
POA2828	10-14	0	F	13
POA2828	10-14	0	M	14
POA2828	10-14	1	F	12
POA2828	10-14	1	M	11
POA2828	15-19		F	3
POA2828	15-19	0	F	13
POA2828	15-19	0	M	11
POA2828	15-19	1	F	10
POA2828	15-19	1	M	6
POA2828	20-24		F	5
POA2828	20-24		M	5
POA2828	20-24	0	F	8
POA2828	20-24	0	M	6
POA2828	20-24	1	F	6
POA2828	20-24	1	M	10
POA2828	25-29	0	F	13
POA2828	25-29	0	M	11
POA2828	25-29	1	F	5
POA2828	30-34		F	8
POA2828	30-34		M	3
POA2828	30-34	0	F	11
POA2828	30-34	0	M	17
POA2828	30-34	1	F	9
POA2828	30-34	1	M	9
POA2828	35-39		F	3
POA2828	35-39		M	5
POA2828	35-39	0	F	8
POA2828	35-39	0	M	11
POA2828	35-39	1	F	9
POA2828	35-39	1	M	4
POA2828	40-44		F	4
POA2828	40-44		M	6
POA2828	40-44	0	F	15
POA2828	40-44	0	M	16
POA2828	40-44	1	F	11
POA2828	40-44	1	M	4
POA2828	45-49		M	3
POA2828	45-49	0	F	11
POA2828	45-49	0	M	17
POA2828	45-49	1	F	8
POA2828	45-49	1	M	5
POA2828	50-54		M	6
POA2828	50-54	0	F	12
POA2828	50-54	0	M	24
POA2828	50-54	1	F	16
POA2828	50-54	1	M	6
POA2828	55-59		F	3
POA2828	55-59		M	4
POA2828	55-59	0	F	22
POA2828	55-59	0	M	34
POA2828	55-59	1	M	8
POA2828	60-64		F	6
POA2828	60-64		M	3
POA2828	60-64	0	F	29
POA2828	60-64	0	M	25
POA2828	60-64	1	M	6
POA2828	65+		F	12
POA2828	65+		M	7
POA2828	65+	0	F	59
POA2828	65+	0	M	66
POA2828	65+	1	F	3
POA2829	0-4		F	16
POA2829	0-4		M	23
POA2829	0-4	0	F	47
POA2829	0-4	0	M	47
POA2829	0-4	1	F	56
POA2829	0-4	1	M	64
POA2829	5-9		F	22
POA2829	5-9		M	12
POA2829	5-9	0	F	19
POA2829	5-9	0	M	39
POA2829	5-9	1	F	49
POA2829	5-9	1	M	64
POA2829	10-14		F	14
POA2829	10-14		M	24
POA2829	10-14	0	F	28
POA2829	10-14	0	M	31
POA2829	10-14	1	F	45
POA2829	10-14	1	M	59
POA2829	15-19		F	10
POA2829	15-19		M	19
POA2829	15-19	0	F	26
POA2829	15-19	0	M	27
POA2829	15-19	1	F	43
POA2829	15-19	1	M	52
POA2829	20-24		F	19
POA2829	20-24		M	8
POA2829	20-24	0	F	32
POA2829	20-24	0	M	29
POA2829	20-24	1	F	36
POA2829	20-24	1	M	30
POA2829	25-29		F	16
POA2829	25-29		M	14
POA2829	25-29	0	F	61
POA2829	25-29	0	M	49
POA2829	25-29	1	F	52
POA2829	25-29	1	M	33
POA2829	30-34		F	17
POA2829	30-34		M	14
POA2829	30-34	0	F	41
POA2829	30-34	0	M	35
POA2829	30-34	1	F	35
POA2829	30-34	1	M	20
POA2829	35-39		F	20
POA2829	35-39		M	16
POA2829	35-39	0	F	43
POA2829	35-39	0	M	51
POA2829	35-39	1	F	29
POA2829	35-39	1	M	26
POA2829	40-44		F	10
POA2829	40-44		M	12
POA2829	40-44	0	F	32
POA2829	40-44	0	M	25
POA2829	40-44	1	F	26
POA2829	40-44	1	M	26
POA2829	45-49		F	4
POA2829	45-49		M	4
POA2829	45-49	0	F	46
POA2829	45-49	0	M	32
POA2829	45-49	1	F	33
POA2829	45-49	1	M	26
POA2829	50-54		F	10
POA2829	50-54		M	9
POA2829	50-54	0	F	48
POA2829	50-54	0	M	54
POA2829	50-54	1	F	27
POA2829	50-54	1	M	27
POA2829	55-59		F	9
POA2829	55-59		M	12
POA2829	55-59	0	F	54
POA2829	55-59	0	M	57
POA2829	55-59	1	F	30
POA2829	55-59	1	M	30
POA2829	60-64		F	3
POA2829	60-64		M	7
POA2829	60-64	0	F	66
POA2829	60-64	0	M	55
POA2829	60-64	1	F	19
POA2829	60-64	1	M	23
POA2829	65+		F	28
POA2829	65+		M	23
POA2829	65+	0	F	201
POA2829	65+	0	M	216
POA2829	65+	1	F	57
POA2829	65+	1	M	53
POA2830	0-4		F	133
POA2830	0-4		M	120
POA2830	0-4	0	F	1099
POA2830	0-4	0	M	1091
POA2830	0-4	1	F	409
POA2830	0-4	1	M	440
POA2830	5-9		F	110
POA2830	5-9		M	139
POA2830	5-9	0	F	1072
POA2830	5-9	0	M	994
POA2830	5-9	1	F	424
POA2830	5-9	1	M	429
POA2830	10-14		F	133
POA2830	10-14		M	156
POA2830	10-14	0	F	1012
POA2830	10-14	0	M	1108
POA2830	10-14	1	F	367
POA2830	10-14	1	M	396
POA2830	15-19		F	103
POA2830	15-19		M	129
POA2830	15-19	0	F	803
POA2830	15-19	0	M	911
POA2830	15-19	1	F	331
POA2830	15-19	1	M	334
POA2830	20-24		F	95
POA2830	20-24		M	119
POA2830	20-24	0	F	933
POA2830	20-24	0	M	824
POA2830	20-24	1	F	305
POA2830	20-24	1	M	293
POA2830	25-29		F	142
POA2830	25-29		M	142
POA2830	25-29	0	F	1408
POA2830	25-29	0	M	1325
POA2830	25-29	1	F	303
POA2830	25-29	1	M	280
POA2830	30-34		F	131
POA2830	30-34		M	136
POA2830	30-34	0	F	1393
POA2830	30-34	0	M	1297
POA2830	30-34	1	F	231
POA2830	30-34	1	M	227
POA2830	35-39		F	123
POA2830	35-39		M	113
POA2830	35-39	0	F	1209
POA2830	35-39	0	M	1168
POA2830	35-39	1	F	178
POA2830	35-39	1	M	159
POA2830	40-44		F	116
POA2830	40-44		M	112
POA2830	40-44	0	F	1058
POA2830	40-44	0	M	969
POA2830	40-44	1	F	165
POA2830	40-44	1	M	134
POA2830	45-49		F	95
POA2830	45-49		M	100
POA2830	45-49	0	F	988
POA2830	45-49	0	M	988
POA2830	45-49	1	F	162
POA2830	45-49	1	M	150
POA2830	50-54		F	104
POA2830	50-54		M	100
POA2830	50-54	0	F	1099
POA2830	50-54	0	M	1008
POA2830	50-54	1	F	185
POA2830	50-54	1	M	122
POA2830	55-59		F	79
POA2830	55-59		M	106
POA2830	55-59	0	F	1082
POA2830	55-59	0	M	979
POA2830	55-59	1	F	141
POA2830	55-59	1	M	129
POA2830	60-64		F	77
POA2830	60-64		M	79
POA2830	60-64	0	F	1140
POA2830	60-64	0	M	997
POA2830	60-64	1	F	126
POA2830	60-64	1	M	101
POA2830	65+		F	293
POA2830	65+		M	232
POA2830	65+	0	F	3593
POA2830	65+	0	M	2973
POA2830	65+	1	F	219
POA2830	65+	1	M	182
POA2831	0-4		F	3
POA2831	0-4		M	12
POA2831	0-4	0	F	42
POA2831	0-4	0	M	49
POA2831	0-4	1	F	10
POA2831	0-4	1	M	14
POA2831	5-9		F	8
POA2831	5-9		M	7
POA2831	5-9	0	F	52
POA2831	5-9	0	M	58
POA2831	5-9	1	F	10
POA2831	5-9	1	M	13
POA2831	10-14		F	9
POA2831	10-14		M	3
POA2831	10-14	0	F	43
POA2831	10-14	0	M	50
POA2831	10-14	1	F	12
POA2831	10-14	1	M	19
POA2831	15-19		F	8
POA2831	15-19		M	7
POA2831	15-19	0	F	35
POA2831	15-19	0	M	33
POA2831	15-19	1	F	9
POA2831	15-19	1	M	13
POA2831	20-24		F	4
POA2831	20-24	0	F	16
POA2831	20-24	0	M	19
POA2831	20-24	1	F	10
POA2831	20-24	1	M	7
POA2831	25-29		M	3
POA2831	25-29	0	F	32
POA2831	25-29	0	M	32
POA2831	25-29	1	F	7
POA2831	30-34		F	8
POA2831	30-34		M	8
POA2831	30-34	0	F	58
POA2831	30-34	0	M	41
POA2831	30-34	1	F	5
POA2831	30-34	1	M	4
POA2831	35-39		F	10
POA2831	35-39		M	10
POA2831	35-39	0	F	40
POA2831	35-39	0	M	46
POA2831	35-39	1	F	3
POA2831	35-39	1	M	5
POA2831	40-44		F	4
POA2831	40-44		M	11
POA2831	40-44	0	F	40
POA2831	40-44	0	M	42
POA2831	40-44	1	F	3
POA2831	40-44	1	M	4
POA2831	45-49		F	3
POA2831	45-49		M	7
POA2831	45-49	0	F	43
POA2831	45-49	0	M	38
POA2831	45-49	1	F	7
POA2831	45-49	1	M	5
POA2831	50-54		F	8
POA2831	50-54		M	12
POA2831	50-54	0	F	57
POA2831	50-54	0	M	56
POA2831	50-54	1	F	5
POA2831	50-54	1	M	5
POA2831	55-59		F	8
POA2831	55-59		M	12
POA2831	55-59	0	F	59
POA2831	55-59	0	M	73
POA2831	55-59	1	F	8
POA2831	55-59	1	M	3
POA2831	60-64		F	9
POA2831	60-64		M	6
POA2831	60-64	0	F	49
POA2831	60-64	0	M	56
POA2831	60-64	1	F	6
POA2831	60-64	1	M	7
POA2831	65+		F	16
POA2831	65+		M	23
POA2831	65+	0	F	122
POA2831	65+	0	M	127
POA2831	65+	1	F	5
POA2831	65+	1	M	9
POA2832	0-4		F	29
POA2832	0-4		M	18
POA2832	0-4	0	F	35
POA2832	0-4	0	M	36
POA2832	0-4	1	F	17
POA2832	0-4	1	M	23
POA2832	5-9		F	36
POA2832	5-9		M	41
POA2832	5-9	0	F	26
POA2832	5-9	0	M	31
POA2832	5-9	1	F	25
POA2832	5-9	1	M	23
POA2832	10-14		F	22
POA2832	10-14		M	29
POA2832	10-14	0	F	17
POA2832	10-14	0	M	22
POA2832	10-14	1	F	29
POA2832	10-14	1	M	18
POA2832	15-19		F	21
POA2832	15-19		M	28
POA2832	15-19	0	F	14
POA2832	15-19	0	M	12
POA2832	15-19	1	F	32
POA2832	15-19	1	M	21
POA2832	20-24		F	13
POA2832	20-24		M	23
POA2832	20-24	0	F	20
POA2832	20-24	0	M	16
POA2832	20-24	1	F	8
POA2832	20-24	1	M	9
POA2832	25-29		F	23
POA2832	25-29		M	22
POA2832	25-29	0	F	31
POA2832	25-29	0	M	30
POA2832	25-29	1	F	18
POA2832	25-29	1	M	12
POA2832	30-34		F	24
POA2832	30-34		M	21
POA2832	30-34	0	F	43
POA2832	30-34	0	M	43
POA2832	30-34	1	F	17
POA2832	30-34	1	M	19
POA2832	35-39		F	26
POA2832	35-39		M	21
POA2832	35-39	0	F	30
POA2832	35-39	0	M	33
POA2832	35-39	1	F	14
POA2832	35-39	1	M	9
POA2832	40-44		F	23
POA2832	40-44		M	23
POA2832	40-44	0	F	23
POA2832	40-44	0	M	23
POA2832	40-44	1	F	7
POA2832	40-44	1	M	8
POA2832	45-49		F	24
POA2832	45-49		M	16
POA2832	45-49	0	F	30
POA2832	45-49	0	M	26
POA2832	45-49	1	F	15
POA2832	45-49	1	M	14
POA2832	50-54		F	29
POA2832	50-54		M	22
POA2832	50-54	0	F	34
POA2832	50-54	0	M	37
POA2832	50-54	1	F	15
POA2832	50-54	1	M	18
POA2832	55-59		F	15
POA2832	55-59		M	22
POA2832	55-59	0	F	31
POA2832	55-59	0	M	35
POA2832	55-59	1	F	13
POA2832	55-59	1	M	16
POA2832	60-64		F	33
POA2832	60-64		M	27
POA2832	60-64	0	F	43
POA2832	60-64	0	M	56
POA2832	60-64	1	F	24
POA2832	60-64	1	M	8
POA2832	65+		F	45
POA2832	65+		M	54
POA2832	65+	0	F	77
POA2832	65+	0	M	115
POA2832	65+	1	F	24
POA2832	65+	1	M	19
POA2833	0-4		F	9
POA2833	0-4		M	6
POA2833	0-4	0	F	7
POA2833	0-4	0	M	8
POA2833	0-4	1	F	9
POA2833	0-4	1	M	3
POA2833	5-9		F	5
POA2833	5-9		M	4
POA2833	5-9	0	F	3
POA2833	5-9	0	M	6
POA2833	5-9	1	F	11
POA2833	5-9	1	M	18
POA2833	10-14		F	3
POA2833	10-14		M	11
POA2833	10-14	0	F	4
POA2833	10-14	1	F	12
POA2833	10-14	1	M	3
POA2833	15-19		F	6
POA2833	15-19		M	5
POA2833	15-19	0	M	4
POA2833	15-19	1	F	11
POA2833	15-19	1	M	6
POA2833	20-24		F	5
POA2833	20-24		M	3
POA2833	20-24	0	F	7
POA2833	20-24	0	M	5
POA2833	20-24	1	F	14
POA2833	20-24	1	M	11
POA2833	25-29		F	6
POA2833	25-29		M	4
POA2833	25-29	0	F	8
POA2833	25-29	0	M	10
POA2833	25-29	1	F	9
POA2833	25-29	1	M	11
POA2833	30-34		F	4
POA2833	30-34		M	4
POA2833	30-34	0	F	10
POA2833	30-34	0	M	6
POA2833	30-34	1	F	7
POA2833	30-34	1	M	10
POA2833	35-39		F	6
POA2833	35-39	0	F	5
