POA_CODE_2021	Age	MaritalStatus	Registered	adults
POA4516	55-64	Married	0	54
POA4516	55-64	Married	1	394
POA4516	55-64	Never married		94
POA4516	65-74	Married	0	19
POA4516	65-74	Married	1	284
POA4516	65-74	Never married		77
POA4516	75-84	Married	0	7
POA4516	75-84	Married	1	102
POA4516	75-84	Never married		57
POA4516	85+	Married	1	15
POA4516	85+	Never married		24
POA4517	15-19	Never married		51
POA4517	20-24	Married	0	7
POA4517	20-24	Married	1	4
POA4517	20-24	Never married		30
POA4517	25-34	Married	0	23
POA4517	25-34	Married	1	45
POA4517	25-34	Never married		15
POA4517	35-44	Married	0	12
POA4517	35-44	Married	1	65
POA4517	35-44	Never married		23
POA4517	45-54	Married	0	7
POA4517	45-54	Married	1	78
POA4517	45-54	Never married		15
POA4517	55-64	Married	0	22
POA4517	55-64	Married	1	69
POA4517	55-64	Never married		29
POA4517	65-74	Married	0	4
POA4517	65-74	Married	1	63
POA4517	65-74	Never married		36
POA4517	75-84	Married	1	41
POA4517	75-84	Never married		29
POA4517	85+	Married	1	3
POA4517	85+	Never married		16
POA4518	15-19	Married	0	5
POA4518	15-19	Never married		301
POA4518	20-24	Married	0	53
POA4518	20-24	Married	1	9
POA4518	20-24	Never married		181
POA4518	25-34	Married	0	137
POA4518	25-34	Married	1	218
POA4518	25-34	Never married		181
POA4518	35-44	Married	0	110
POA4518	35-44	Married	1	400
POA4518	35-44	Never married		151
POA4518	45-54	Married	0	120
POA4518	45-54	Married	1	423
POA4518	45-54	Never married		162
POA4518	55-64	Married	0	83
POA4518	55-64	Married	1	448
POA4518	55-64	Never married		159
POA4518	65-74	Married	0	35
POA4518	65-74	Married	1	410
POA4518	65-74	Never married		146
POA4518	75-84	Married	0	9
POA4518	75-84	Married	1	212
POA4518	75-84	Never married		90
POA4518	85+	Married	1	33
POA4518	85+	Never married		48
POA4519	15-19	Married	0	15
POA4519	15-19	Never married		526
POA4519	20-24	Married	0	104
POA4519	20-24	Married	1	24
POA4519	20-24	Never married		334
POA4519	25-34	Married	0	281
POA4519	25-34	Married	1	325
POA4519	25-34	Never married		376
POA4519	35-44	Married	0	209
POA4519	35-44	Married	1	587
POA4519	35-44	Never married		256
POA4519	45-54	Married	0	152
POA4519	45-54	Married	1	618
POA4519	45-54	Never married		330
POA4519	55-64	Married	0	103
POA4519	55-64	Married	1	692
POA4519	55-64	Never married		325
POA4519	65-74	Married	0	54
POA4519	65-74	Married	1	654
POA4519	65-74	Never married		291
POA4519	75-84	Married	0	18
POA4519	75-84	Married	1	333
POA4519	75-84	Never married		182
POA4519	85+	Married	0	7
POA4519	85+	Married	1	57
POA4519	85+	Never married		83
POA4520	15-19	Never married		956
POA4520	20-24	Married	0	34
POA4520	20-24	Married	1	6
POA4520	20-24	Never married		522
POA4520	25-34	Married	0	135
POA4520	25-34	Married	1	273
POA4520	25-34	Never married		354
POA4520	35-44	Married	0	188
POA4520	35-44	Married	1	1136
POA4520	35-44	Never married		212
POA4520	45-54	Married	0	265
POA4520	45-54	Married	1	1882
POA4520	45-54	Never married		309
POA4520	55-64	Married	0	203
POA4520	55-64	Married	1	1488
POA4520	55-64	Never married		259
POA4520	65-74	Married	0	69
POA4520	65-74	Married	1	1070
POA4520	65-74	Never married		275
POA4520	75-84	Married	0	18
POA4520	75-84	Married	1	468
POA4520	75-84	Never married		172
POA4520	85+	Married	1	51
POA4520	85+	Never married		73
POA4521	15-19	Never married		293
POA4521	20-24	Married	0	26
POA4521	20-24	Never married		134
POA4521	25-34	Married	0	85
POA4521	25-34	Married	1	185
POA4521	25-34	Never married		140
POA4521	35-44	Married	0	77
POA4521	35-44	Married	1	422
POA4521	35-44	Never married		96
POA4521	45-54	Married	0	103
POA4521	45-54	Married	1	616
POA4521	45-54	Never married		110
POA4521	55-64	Married	0	68
POA4521	55-64	Married	1	540
POA4521	55-64	Never married		137
POA4521	65-74	Married	0	29
POA4521	65-74	Married	1	396
POA4521	65-74	Never married		105
POA4521	75-84	Married	0	8
POA4521	75-84	Married	1	134
POA4521	75-84	Never married		75
POA4521	85+	Married	1	26
POA4521	85+	Never married		33
POA4550	15-19	Married	0	3
POA4550	15-19	Never married		224
POA4550	20-24	Married	0	57
POA4550	20-24	Married	1	20
POA4550	20-24	Never married		192
POA4550	25-34	Married	0	193
POA4550	25-34	Married	1	208
POA4550	25-34	Never married		185
POA4550	35-44	Married	0	124
POA4550	35-44	Married	1	256
POA4550	35-44	Never married		147
POA4550	45-54	Married	0	95
POA4550	45-54	Married	1	385
POA4550	45-54	Never married		192
POA4550	55-64	Married	0	71
POA4550	55-64	Married	1	406
POA4550	55-64	Never married		185
POA4550	65-74	Married	0	20
POA4550	65-74	Married	1	322
POA4550	65-74	Never married		156
POA4550	75-84	Married	0	11
POA4550	75-84	Married	1	155
POA4550	75-84	Never married		71
POA4550	85+	Married	1	26
POA4550	85+	Never married		32
POA4551	15-19	Married	0	39
POA4551	15-19	Never married		3655
POA4551	20-24	Married	0	523
POA4551	20-24	Married	1	102
POA4551	20-24	Never married		2331
POA4551	25-34	Married	0	1912
POA4551	25-34	Married	1	2197
POA4551	25-34	Never married		2456
POA4551	35-44	Married	0	1210
POA4551	35-44	Married	1	4518
POA4551	35-44	Never married		1846
POA4551	45-54	Married	0	971
POA4551	45-54	Married	1	4931
POA4551	45-54	Never married		2204
POA4551	55-64	Married	0	723
POA4551	55-64	Married	1	4693
POA4551	55-64	Never married		2378
POA4551	65-74	Married	0	412
POA4551	65-74	Married	1	5167
POA4551	65-74	Never married		2162
POA4551	75-84	Married	0	141
POA4551	75-84	Married	1	3195
POA4551	75-84	Never married		1790
POA4551	85+	Married	0	28
POA4551	85+	Married	1	688
POA4551	85+	Never married		916
POA4552	15-19	Never married		370
POA4552	20-24	Married	0	21
POA4552	20-24	Married	1	4
POA4552	20-24	Never married		171
POA4552	25-34	Married	0	104
POA4552	25-34	Married	1	125
POA4552	25-34	Never married		228
POA4552	35-44	Married	0	125
POA4552	35-44	Married	1	381
POA4552	35-44	Never married		212
POA4552	45-54	Married	0	155
POA4552	45-54	Married	1	566
POA4552	45-54	Never married		324
POA4552	55-64	Married	0	158
POA4552	55-64	Married	1	870
POA4552	55-64	Never married		398
POA4552	65-74	Married	0	94
POA4552	65-74	Married	1	1127
POA4552	65-74	Never married		435
POA4552	75-84	Married	0	37
POA4552	75-84	Married	1	578
POA4552	75-84	Never married		289
POA4552	85+	Married	1	99
POA4552	85+	Never married		132
POA4553	15-19	Married	0	8
POA4553	15-19	Never married		701
POA4553	20-24	Married	0	157
POA4553	20-24	Married	1	27
POA4553	20-24	Never married		481
POA4553	25-34	Married	0	473
POA4553	25-34	Married	1	558
POA4553	25-34	Never married		461
POA4553	35-44	Married	0	218
POA4553	35-44	Married	1	993
POA4553	35-44	Never married		255
POA4553	45-54	Married	0	170
POA4553	45-54	Married	1	871
POA4553	45-54	Never married		265
POA4553	55-64	Married	0	78
POA4553	55-64	Married	1	671
POA4553	55-64	Never married		254
POA4553	65-74	Married	0	40
POA4553	65-74	Married	1	474
POA4553	65-74	Never married		161
POA4553	75-84	Married	0	7
POA4553	75-84	Married	1	163
POA4553	75-84	Never married		104
POA4553	85+	Married	1	24
POA4553	85+	Never married		48
POA4554	15-19	Married	0	3
POA4554	15-19	Never married		125
POA4554	20-24	Married	0	7
POA4554	20-24	Married	1	5
POA4554	20-24	Never married		59
POA4554	25-34	Married	0	29
POA4554	25-34	Married	1	55
POA4554	25-34	Never married		61
POA4554	35-44	Married	0	48
POA4554	35-44	Married	1	97
POA4554	35-44	Never married		46
POA4554	45-54	Married	0	45
POA4554	45-54	Married	1	204
POA4554	45-54	Never married		47
POA4554	55-64	Married	0	21
POA4554	55-64	Married	1	214
POA4554	55-64	Never married		69
POA4554	65-74	Married	0	30
POA4554	65-74	Married	1	138
POA4554	65-74	Never married		58
POA4554	75-84	Married	0	4
POA4554	75-84	Married	1	35
POA4554	75-84	Never married		34
POA4554	85+	Married	1	7
POA4554	85+	Never married		11
POA4555	15-19	Married	0	7
POA4555	15-19	Never married		453
POA4555	20-24	Married	0	55
POA4555	20-24	Married	1	11
POA4555	20-24	Never married		279
POA4555	25-34	Married	0	214
POA4555	25-34	Married	1	235
POA4555	25-34	Never married		238
POA4555	35-44	Married	0	142
POA4555	35-44	Married	1	539
POA4555	35-44	Never married		188
POA4555	45-54	Married	0	126
POA4555	45-54	Married	1	682
POA4555	45-54	Never married		269
POA4555	55-64	Married	0	107
POA4555	55-64	Married	1	618
POA4555	55-64	Never married		234
POA4555	65-74	Married	0	39
POA4555	65-74	Married	1	506
POA4555	65-74	Never married		238
POA4555	75-84	Married	0	6
POA4555	75-84	Married	1	265
POA4555	75-84	Never married		152
POA4555	85+	Married	1	56
POA4555	85+	Never married		80
POA4556	15-19	Married	0	34
POA4556	15-19	Never married		2776
POA4556	20-24	Married	0	334
POA4556	20-24	Married	1	59
POA4556	20-24	Never married		1883
POA4556	25-34	Married	0	1039
POA4556	25-34	Married	1	1422
POA4556	25-34	Never married		1801
POA4556	35-44	Married	0	720
POA4556	35-44	Married	1	3338
POA4556	35-44	Never married		1076
POA4556	45-54	Married	0	633
POA4556	45-54	Married	1	3938
POA4556	45-54	Never married		1298
POA4556	55-64	Married	0	450
POA4556	55-64	Married	1	3380
POA4556	55-64	Never married		1221
POA4556	65-74	Married	0	271
POA4556	65-74	Married	1	3190
POA4556	65-74	Never married		1373
POA4556	75-84	Married	0	131
POA4556	75-84	Married	1	2033
POA4556	75-84	Never married		1258
POA4556	85+	Married	0	24
POA4556	85+	Married	1	536
POA4556	85+	Never married		715
POA4557	15-19	Married	0	17
POA4557	15-19	Never married		1155
POA4557	20-24	Married	0	170
POA4557	20-24	Married	1	17
POA4557	20-24	Never married		813
POA4557	25-34	Married	0	663
POA4557	25-34	Married	1	623
POA4557	25-34	Never married		1051
POA4557	35-44	Married	0	407
POA4557	35-44	Married	1	1558
POA4557	35-44	Never married		707
POA4557	45-54	Married	0	342
POA4557	45-54	Married	1	1513
POA4557	45-54	Never married		821
POA4557	55-64	Married	0	232
POA4557	55-64	Married	1	1287
POA4557	55-64	Never married		740
POA4557	65-74	Married	0	94
POA4557	65-74	Married	1	1145
POA4557	65-74	Never married		555
POA4557	75-84	Married	0	42
POA4557	75-84	Married	1	466
POA4557	75-84	Never married		297
POA4557	85+	Married	0	3
POA4557	85+	Married	1	80
POA4557	85+	Never married		129
POA4558	15-19	Married	0	14
POA4558	15-19	Never married		843
POA4558	20-24	Married	0	259
POA4558	20-24	Married	1	52
POA4558	20-24	Never married		1017
POA4558	25-34	Married	0	860
POA4558	25-34	Married	1	821
POA4558	25-34	Never married		1430
POA4558	35-44	Married	0	432
POA4558	35-44	Married	1	1062
POA4558	35-44	Never married		908
POA4558	45-54	Married	0	292
POA4558	45-54	Married	1	1071
POA4558	45-54	Never married		966
POA4558	55-64	Married	0	291
POA4558	55-64	Married	1	1442
POA4558	55-64	Never married		1058
POA4558	65-74	Married	0	182
POA4558	65-74	Married	1	1644
POA4558	65-74	Never married		1009
POA4558	75-84	Married	0	64
POA4558	75-84	Married	1	887
POA4558	75-84	Never married		716
POA4558	85+	Married	0	3
POA4558	85+	Married	1	209
POA4558	85+	Never married		317
POA4559	15-19	Never married		487
POA4559	20-24	Married	0	39
POA4559	20-24	Married	1	17
POA4559	20-24	Never married		272
POA4559	25-34	Married	0	181
POA4559	25-34	Married	1	235
POA4559	25-34	Never married		232
POA4559	35-44	Married	0	122
POA4559	35-44	Married	1	571
POA4559	35-44	Never married		188
POA4559	45-54	Married	0	131
POA4559	45-54	Married	1	695
POA4559	45-54	Never married		243
POA4559	55-64	Married	0	91
POA4559	55-64	Married	1	605
POA4559	55-64	Never married		252
POA4559	65-74	Married	0	42
POA4559	65-74	Married	1	489
POA4559	65-74	Never married		220
POA4559	75-84	Married	0	15
POA4559	75-84	Married	1	237
POA4559	75-84	Never married		122
POA4559	85+	Married	1	35
POA4559	85+	Never married		51
POA4560	15-19	Married	0	25
POA4560	15-19	Never married		1787
POA4560	20-24	Married	0	290
POA4560	20-24	Married	1	80
POA4560	20-24	Never married		1128
POA4560	25-34	Married	0	1076
POA4560	25-34	Married	1	1404
POA4560	25-34	Never married		1334
POA4560	35-44	Married	0	707
POA4560	35-44	Married	1	2419
POA4560	35-44	Never married		1105
POA4560	45-54	Married	0	535
POA4560	45-54	Married	1	2334
POA4560	45-54	Never married		1350
POA4560	55-64	Married	0	453
POA4560	55-64	Married	1	2500
POA4560	55-64	Never married		1448
POA4560	65-74	Married	0	236
POA4560	65-74	Married	1	2559
POA4560	65-74	Never married		1273
POA4560	75-84	Married	0	93
POA4560	75-84	Married	1	1505
POA4560	75-84	Never married		906
POA4560	85+	Married	0	15
POA4560	85+	Married	1	290
POA4560	85+	Never married		415
POA4561	15-19	Married	0	8
POA4561	15-19	Never married		439
POA4561	20-24	Married	0	63
POA4561	20-24	Married	1	15
POA4561	20-24	Never married		259
POA4561	25-34	Married	0	251
POA4561	25-34	Married	1	367
POA4561	25-34	Never married		301
POA4561	35-44	Married	0	193
POA4561	35-44	Married	1	643
POA4561	35-44	Never married		205
POA4561	45-54	Married	0	171
POA4561	45-54	Married	1	708
POA4561	45-54	Never married		251
POA4561	55-64	Married	0	139
POA4561	55-64	Married	1	813
POA4561	55-64	Never married		267
POA4561	65-74	Married	0	63
POA4561	65-74	Married	1	545
POA4561	65-74	Never married		235
POA4561	75-84	Married	0	21
POA4561	75-84	Married	1	194
POA4561	75-84	Never married		136
POA4561	85+	Married	0	3
POA4561	85+	Married	1	28
POA4561	85+	Never married		47
POA4562	15-19	Married	0	3
POA4562	15-19	Never married		534
POA4562	20-24	Married	0	31
POA4562	20-24	Married	1	5
POA4562	20-24	Never married		224
POA4562	25-34	Married	0	127
POA4562	25-34	Married	1	173
POA4562	25-34	Never married		225
POA4562	35-44	Married	0	190
POA4562	35-44	Married	1	585
POA4562	35-44	Never married		199
POA4562	45-54	Married	0	185
POA4562	45-54	Married	1	940
POA4562	45-54	Never married		257
POA4562	55-64	Married	0	159
POA4562	55-64	Married	1	868
POA4562	55-64	Never married		296
POA4562	65-74	Married	0	76
POA4562	65-74	Married	1	699
POA4562	65-74	Never married		233
POA4562	75-84	Married	0	24
POA4562	75-84	Married	1	278
POA4562	75-84	Never married		116
POA4562	85+	Married	0	6
POA4562	85+	Married	1	24
POA4562	85+	Never married		45
POA4563	15-19	Married	0	3
POA4563	15-19	Never married		507
POA4563	20-24	Married	0	62
POA4563	20-24	Married	1	13
POA4563	20-24	Never married		250
POA4563	25-34	Married	0	159
POA4563	25-34	Married	1	216
POA4563	25-34	Never married		230
POA4563	35-44	Married	0	200
POA4563	35-44	Married	1	536
POA4563	35-44	Never married		231
POA4563	45-54	Married	0	206
POA4563	45-54	Married	1	759
POA4563	45-54	Never married		294
POA4563	55-64	Married	0	210
POA4563	55-64	Married	1	844
POA4563	55-64	Never married		330
POA4563	65-74	Married	0	117
POA4563	65-74	Married	1	986
POA4563	65-74	Never married		337
POA4563	75-84	Married	0	37
POA4563	75-84	Married	1	479
POA4563	75-84	Never married		256
POA4563	85+	Married	0	3
POA4563	85+	Married	1	82
POA4563	85+	Never married		87
POA4564	15-19	Married	0	4
POA4564	15-19	Never married		538
POA4564	20-24	Married	0	100
POA4564	20-24	Married	1	10
POA4564	20-24	Never married		358
POA4564	25-34	Married	0	267
POA4564	25-34	Married	1	295
POA4564	25-34	Never married		434
POA4564	35-44	Married	0	218
POA4564	35-44	Married	1	620
POA4564	35-44	Never married		286
POA4564	45-54	Married	0	203
POA4564	45-54	Married	1	764
POA4564	45-54	Never married		421
POA4564	55-64	Married	0	182
POA4564	55-64	Married	1	1087
POA4564	55-64	Never married		479
POA4564	65-74	Married	0	103
POA4564	65-74	Married	1	1047
POA4564	65-74	Never married		410
POA4564	75-84	Married	0	38
POA4564	75-84	Married	1	510
POA4564	75-84	Never married		256
POA4564	85+	Married	0	5
POA4564	85+	Married	1	79
POA4564	85+	Never married		105
POA4565	15-19	Married	0	6
POA4565	15-19	Never married		759
POA4565	20-24	Married	0	68
POA4565	20-24	Married	1	14
POA4565	20-24	Never married		413
POA4565	25-34	Married	0	257
POA4565	25-34	Married	1	248
POA4565	25-34	Never married		435
POA4565	35-44	Married	0	241
POA4565	35-44	Married	1	758
POA4565	35-44	Never married		379
POA4565	45-54	Married	0	314
POA4565	45-54	Married	1	1029
POA4565	45-54	Never married		570
POA4565	55-64	Married	0	265
POA4565	55-64	Married	1	1178
POA4565	55-64	Never married		665
POA4565	65-74	Married	0	203
POA4565	65-74	Married	1	1288
POA4565	65-74	Never married		632
POA4565	75-84	Married	0	53
POA4565	75-84	Married	1	702
POA4565	75-84	Never married		527
POA4565	85+	Married	0	7
POA4565	85+	Married	1	153
POA4565	85+	Never married		242
POA4566	15-19	Married	0	7
POA4566	15-19	Never married		372
POA4566	20-24	Married	0	29
POA4566	20-24	Never married		197
POA4566	25-34	Married	0	108
POA4566	25-34	Married	1	107
POA4566	25-34	Never married		229
POA4566	35-44	Married	0	107
POA4566	35-44	Married	1	434
POA4566	35-44	Never married		177
POA4566	45-54	Married	0	139
POA4566	45-54	Married	1	606
POA4566	45-54	Never married		271
POA4566	55-64	Married	0	112
POA4566	55-64	Married	1	750
POA4566	55-64	Never married		304
POA4566	65-74	Married	0	117
POA4566	65-74	Married	1	1057
POA4566	65-74	Never married		351
POA4566	75-84	Married	0	52
POA4566	75-84	Married	1	672
POA4566	75-84	Never married		347
POA4566	85+	Married	0	13
POA4566	85+	Married	1	134
POA4566	85+	Never married		172
POA4567	15-19	Married	0	3
POA4567	15-19	Never married		597
POA4567	20-24	Married	0	48
POA4567	20-24	Never married		302
POA4567	25-34	Married	0	261
POA4567	25-34	Married	1	183
POA4567	25-34	Never married		413
POA4567	35-44	Married	0	196
POA4567	35-44	Married	1	706
POA4567	35-44	Never married		287
POA4567	45-54	Married	0	256
POA4567	45-54	Married	1	997
POA4567	45-54	Never married		397
POA4567	55-64	Married	0	224
POA4567	55-64	Married	1	986
POA4567	55-64	Never married		504
POA4567	65-74	Married	0	138
POA4567	65-74	Married	1	1112
POA4567	65-74	Never married		427
POA4567	75-84	Married	0	43
POA4567	75-84	Married	1	482
POA4567	75-84	Never married		257
POA4567	85+	Married	0	3
POA4567	85+	Married	1	66
POA4567	85+	Never married		103
POA4568	15-19	Never married		201
POA4568	20-24	Married	0	11
POA4568	20-24	Married	1	6
POA4568	20-24	Never married		105
POA4568	25-34	Married	0	61
POA4568	25-34	Married	1	71
POA4568	25-34	Never married		100
POA4568	35-44	Married	0	78
POA4568	35-44	Married	1	194
POA4568	35-44	Never married		88
POA4568	45-54	Married	0	88
POA4568	45-54	Married	1	339
POA4568	45-54	Never married		129
POA4568	55-64	Married	0	67
POA4568	55-64	Married	1	372
POA4568	55-64	Never married		157
POA4568	65-74	Married	0	38
POA4568	65-74	Married	1	319
POA4568	65-74	Never married		141
POA4568	75-84	Married	0	4
POA4568	75-84	Married	1	130
POA4568	75-84	Never married		88
POA4568	85+	Married	1	15
POA4568	85+	Never married		34
POA4569	15-19	Never married		76
POA4569	20-24	Married	0	7
POA4569	20-24	Never married		42
POA4569	25-34	Married	0	36
POA4569	25-34	Married	1	37
POA4569	25-34	Never married		51
POA4569	35-44	Married	0	46
POA4569	35-44	Married	1	107
POA4569	35-44	Never married		54
POA4569	45-54	Married	0	51
POA4569	45-54	Married	1	112
POA4569	45-54	Never married		77
POA4569	55-64	Married	0	32
POA4569	55-64	Married	1	150
POA4569	55-64	Never married		104
POA4569	65-74	Married	0	14
POA4569	65-74	Married	1	103
POA4569	65-74	Never married		71
POA4569	75-84	Married	0	9
POA4569	75-84	Married	1	40
POA4569	75-84	Never married		31
POA4569	85+	Married	1	9
POA4569	85+	Never married		15
POA4570	15-19	Married	0	45
POA4570	15-19	Never married		2474
POA4570	20-24	Married	0	429
POA4570	20-24	Married	1	87
POA4570	20-24	Never married		1255
POA4570	25-34	Married	0	1036
POA4570	25-34	Married	1	1343
POA4570	25-34	Never married		1591
POA4570	35-44	Married	0	809
POA4570	35-44	Married	1	2290
POA4570	35-44	Never married		1361
POA4570	45-54	Married	0	768
POA4570	45-54	Married	1	2931
POA4570	45-54	Never married		1750
POA4570	55-64	Married	0	726
POA4570	55-64	Married	1	3639
POA4570	55-64	Never married		2152
