POA_CODE_2021	PrivateDwelling	Sex	persons
POA5072	0	M	240
POA5072	1	F	6908
POA5072	1	M	6388
POA5073	0	F	222
POA5073	0	M	186
POA5073	1	F	8405
POA5073	1	M	7865
POA5074	0	F	357
POA5074	0	M	257
POA5074	1	F	7047
POA5074	1	M	6662
POA5075	0	F	256
POA5075	0	M	177
POA5075	1	F	5466
POA5075	1	M	5224
POA5076	0	F	51
POA5076	0	M	59
POA5076	1	F	4746
POA5076	1	M	4692
POA5081	0	F	397
POA5081	0	M	277
POA5081	1	F	4858
POA5081	1	M	4388
POA5082	0	F	308
POA5082	0	M	254
POA5082	1	F	7719
POA5082	1	M	7855
POA5083	0	F	87
POA5083	0	M	68
POA5083	1	F	3925
POA5083	1	M	3781
POA5084	0	F	237
POA5084	0	M	344
POA5084	1	F	4699
POA5084	1	M	5543
POA5085	0	F	797
POA5085	0	M	1032
POA5085	1	F	11430
POA5085	1	M	11494
POA5086	0	F	329
POA5086	0	M	411
POA5086	1	F	8610
POA5086	1	M	8150
POA5087	0	F	222
POA5087	0	M	232
POA5087	1	F	6061
POA5087	1	M	5897
POA5088	0	F	70
POA5088	0	M	55
POA5088	1	F	1803
POA5088	1	M	1770
POA5089	0	F	62
POA5089	0	M	60
POA5089	1	F	3331
POA5089	1	M	3389
POA5090	0	F	362
POA5090	0	M	219
POA5090	1	F	3899
POA5090	1	M	3550
POA5091	0	F	51
POA5091	0	M	52
POA5091	1	F	3854
POA5091	1	M	3759
POA5092	0	F	290
POA5092	0	M	394
POA5092	1	F	8836
POA5092	1	M	8647
POA5093	0	F	179
POA5093	0	M	128
POA5093	1	F	4490
POA5093	1	M	4564
POA5094	0	F	29
POA5094	0	M	57
POA5094	1	F	404
POA5094	1	M	464
POA5095	0	F	353
POA5095	0	M	320
POA5095	1	F	10261
POA5095	1	M	10330
POA5096	0	F	175
POA5096	0	M	191
POA5096	1	F	6551
POA5096	1	M	6688
POA5097	0	F	284
POA5097	0	M	227
POA5097	1	F	6669
POA5097	1	M	6570
POA5098	0	F	358
POA5098	0	M	294
POA5098	1	F	6112
POA5098	1	M	6142
POA5106	0	F	52
POA5106	0	M	73
POA5106	1	F	10
POA5106	1	M	7
POA5107	0	F	337
POA5107	0	M	283
POA5107	1	F	8924
POA5107	1	M	8976
POA5108	0	F	1037
POA5108	0	M	998
POA5108	1	F	20493
POA5108	1	M	20367
POA5109	0	F	363
POA5109	0	M	382
POA5109	1	F	9991
POA5109	1	M	9836
POA5110	0	F	251
POA5110	0	M	264
POA5110	1	F	4464
POA5110	1	M	4332
POA5111	0	F	59
POA5111	0	M	267
POA5111	1	M	10
POA5112	0	F	931
POA5112	0	M	830
POA5112	1	F	9482
POA5112	1	M	9476
POA5113	0	F	787
POA5113	0	M	743
POA5113	1	F	8973
POA5113	1	M	8932
POA5114	0	F	833
POA5114	0	M	677
POA5114	1	F	17794
POA5114	1	M	17175
POA5115	0	F	178
POA5115	0	M	200
POA5115	1	F	6481
POA5115	1	M	6061
POA5116	0	F	252
POA5116	0	M	243
POA5116	1	F	5291
POA5116	1	M	4854
POA5117	0	F	53
POA5117	0	M	56
POA5117	1	F	1956
POA5117	1	M	1920
POA5118	0	F	469
POA5118	0	M	407
POA5118	1	F	9280
POA5118	1	M	8828
POA5120	0	F	88
POA5120	0	M	86
POA5120	1	F	1302
POA5120	1	M	1346
POA5121	0	F	41
POA5121	0	M	38
POA5121	1	F	1136
POA5121	1	M	1113
POA5125	0	F	258
POA5125	0	M	168
POA5125	1	F	10223
POA5125	1	M	9475
POA5126	0	F	56
POA5126	0	M	67
POA5126	1	F	3628
POA5126	1	M	3544
POA5127	0	F	59
POA5127	0	M	56
POA5127	1	F	3954
POA5127	1	M	3693
POA5131	0	F	11
POA5131	0	M	12
POA5131	1	F	471
POA5131	1	M	470
POA5132	0	M	5
POA5132	1	F	202
POA5132	1	M	211
POA5133	0	F	7
POA5133	0	M	10
POA5133	1	F	168
POA5133	1	M	179
POA5134	0	F	23
POA5134	0	M	15
POA5134	1	F	196
POA5134	1	M	196
POA5136	0	F	18
POA5136	0	M	21
POA5136	1	F	230
POA5136	1	M	269
POA5137	0	F	29
POA5137	0	M	14
POA5137	1	F	256
POA5137	1	M	260
POA5138	0	F	7
POA5138	0	M	19
POA5138	1	F	169
POA5138	1	M	149
POA5139	0	F	8
POA5139	0	M	8
POA5139	1	F	136
POA5139	1	M	133
POA5140	0	F	3
POA5140	0	M	3
POA5140	1	F	200
POA5140	1	M	237
POA5141	0	F	15
POA5141	0	M	21
POA5141	1	F	364
POA5141	1	M	340
POA5142	0	F	11
POA5142	0	M	9
POA5142	1	F	296
POA5142	1	M	253
POA5144	0	F	5
POA5144	0	M	5
POA5144	1	F	195
POA5144	1	M	206
POA5150	0	F	3
POA5150	1	F	22
POA5150	1	M	32
POA5151	0	F	25
POA5151	0	M	18
POA5151	1	F	179
POA5151	1	M	195
POA5152	0	F	81
POA5152	0	M	86
POA5152	1	F	3150
POA5152	1	M	2953
POA5153	0	F	176
POA5153	0	M	167
POA5153	1	F	3135
POA5153	1	M	3075
POA5154	0	F	46
POA5154	0	M	26
POA5154	1	F	1703
POA5154	1	M	1613
POA5155	0	F	21
POA5155	0	M	23
POA5155	1	F	1966
POA5155	1	M	1848
POA5156	0	F	15
POA5156	0	M	17
POA5156	1	F	457
POA5156	1	M	482
POA5157	0	F	68
POA5157	0	M	81
POA5157	1	F	1403
POA5157	1	M	1417
POA5158	0	F	211
POA5158	0	M	172
POA5158	1	F	12389
POA5158	1	M	11805
POA5159	0	F	518
POA5159	0	M	352
POA5159	1	F	16345
POA5159	1	M	15759
POA5160	0	F	3
POA5160	1	F	9
POA5160	1	M	15
POA5161	0	F	193
POA5161	0	M	153
POA5161	1	F	4987
POA5161	1	M	4808
POA5162	0	F	716
POA5162	0	M	616
POA5162	1	F	17155
POA5162	1	M	16321
POA5163	0	F	463
POA5163	0	M	400
POA5163	1	F	7037
POA5163	1	M	6812
POA5164	0	F	282
POA5164	0	M	281
POA5164	1	F	2321
POA5164	1	M	2311
POA5165	0	F	192
POA5165	0	M	165
POA5165	1	F	2868
POA5165	1	M	2695
POA5166	0	F	32
POA5166	0	M	29
POA5166	1	F	860
POA5166	1	M	894
POA5167	0	F	172
POA5167	0	M	124
POA5167	1	F	3015
POA5167	1	M	2862
POA5168	0	F	134
POA5168	0	M	143
POA5168	1	F	2748
POA5168	1	M	2679
POA5169	0	F	345
POA5169	0	M	273
POA5169	1	F	9912
POA5169	1	M	9237
POA5170	0	F	11
POA5170	0	M	13
POA5170	1	F	588
POA5170	1	M	559
POA5171	0	F	192
POA5171	0	M	183
POA5171	1	F	2979
POA5171	1	M	2876
POA5172	0	F	78
POA5172	0	M	79
POA5172	1	F	1975
POA5172	1	M	1952
POA5173	0	F	331
POA5173	0	M	312
POA5173	1	F	6439
POA5173	1	M	5876
POA5174	0	F	66
POA5174	0	M	80
POA5174	1	F	1416
POA5174	1	M	1359
POA5201	0	F	70
POA5201	0	M	73
POA5201	1	F	1041
POA5201	1	M	1043
POA5202	0	F	27
POA5202	0	M	29
POA5202	1	F	432
POA5202	1	M	445
POA5203	0	F	69
POA5203	0	M	43
POA5203	1	F	585
POA5203	1	M	598
POA5204	0	F	166
POA5204	0	M	157
POA5204	1	F	1538
POA5204	1	M	1502
POA5210	0	F	30
POA5210	0	M	39
POA5210	1	F	909
POA5210	1	M	835
POA5211	0	F	614
POA5211	0	M	487
POA5211	1	F	8227
POA5211	1	M	7280
POA5212	0	F	116
POA5212	0	M	76
POA5212	1	F	1018
POA5212	1	M	994
POA5213	0	F	55
POA5213	0	M	47
POA5213	1	F	593
POA5213	1	M	581
POA5214	0	F	393
POA5214	0	M	292
POA5214	1	F	4480
POA5214	1	M	4157
POA5220	0	F	6
POA5220	0	M	9
POA5220	1	F	58
POA5220	1	M	77
POA5221	0	F	30
POA5221	0	M	39
POA5221	1	F	136
POA5221	1	M	147
POA5222	0	F	77
POA5222	0	M	76
POA5222	1	F	281
POA5222	1	M	294
POA5223	0	F	289
POA5223	0	M	321
POA5223	1	F	1568
POA5223	1	M	1626
POA5231	0	F	31
POA5231	0	M	36
POA5231	1	F	594
POA5231	1	M	607
POA5232	0	M	5
POA5232	1	F	200
POA5232	1	M	200
POA5233	0	F	54
POA5233	0	M	45
POA5233	1	F	700
POA5233	1	M	683
POA5234	0	F	28
POA5234	0	M	25
POA5234	1	F	644
POA5234	1	M	641
POA5235	0	F	107
POA5235	0	M	107
POA5235	1	F	1195
POA5235	1	M	1213
POA5236	0	F	13
POA5236	0	M	18
POA5236	1	F	152
POA5236	1	M	168
POA5237	0	F	4
POA5237	0	M	3
POA5237	1	F	159
POA5237	1	M	173
POA5238	0	F	256
POA5238	0	M	244
POA5238	1	F	1955
POA5238	1	M	1984
POA5240	0	F	15
POA5240	0	M	15
POA5240	1	F	231
POA5240	1	M	257
POA5241	0	F	73
POA5241	0	M	50
POA5241	1	F	1214
POA5241	1	M	1135
POA5242	0	F	54
POA5242	0	M	44
POA5242	1	F	862
POA5242	1	M	767
POA5243	0	F	25
POA5243	0	M	25
POA5243	1	F	405
POA5243	1	M	386
POA5244	0	F	137
POA5244	0	M	192
POA5244	1	F	2016
POA5244	1	M	1966
POA5245	0	F	207
POA5245	0	M	153
POA5245	1	F	1490
POA5245	1	M	1407
POA5250	0	F	23
POA5250	0	M	34
POA5250	1	F	1823
POA5250	1	M	1767
POA5251	0	F	426
POA5251	0	M	340
POA5251	1	F	9439
POA5251	1	M	8671
POA5252	0	F	121
POA5252	0	M	121
POA5252	1	F	3305
POA5252	1	M	3090
POA5253	0	F	621
POA5253	0	M	1050
POA5253	1	F	8933
POA5253	1	M	8437
POA5254	0	F	62
POA5254	0	M	78
POA5254	1	F	1124
POA5254	1	M	1197
POA5255	0	F	301
POA5255	0	M	261
POA5255	1	F	4891
POA5255	1	M	4513
POA5256	0	F	73
POA5256	0	M	77
POA5256	1	F	675
POA5256	1	M	702
POA5259	0	F	32
POA5259	0	M	51
POA5259	1	F	485
POA5259	1	M	546
POA5260	0	F	113
POA5260	0	M	129
POA5260	1	F	773
POA5260	1	M	785
POA5261	0	F	8
POA5261	0	M	14
POA5261	1	F	133
POA5261	1	M	164
POA5262	0	F	14
POA5262	0	M	28
POA5262	1	F	171
POA5262	1	M	237
POA5263	0	F	6
POA5263	0	M	9
POA5263	1	F	52
POA5263	1	M	66
POA5264	0	F	76
POA5264	0	M	90
POA5264	1	F	572
POA5264	1	M	521
POA5265	0	F	17
POA5265	0	M	20
POA5265	1	F	168
POA5265	1	M	217
POA5266	0	F	33
POA5266	0	M	42
POA5266	1	F	252
POA5266	1	M	286
POA5267	0	F	96
POA5267	0	M	164
POA5267	1	F	884
POA5267	1	M	884
POA5268	0	F	163
POA5268	0	M	203
POA5268	1	F	1579
POA5268	1	M	1714
POA5269	0	F	15
POA5269	0	M	20
POA5269	1	F	115
POA5269	1	M	141
POA5270	0	F	18
POA5270	0	M	27
POA5270	1	F	271
POA5270	1	M	295
POA5271	0	F	318
POA5271	0	M	374
POA5271	1	F	3347
POA5271	1	M	3557
POA5272	0	F	40
POA5272	0	M	38
POA5272	1	F	357
POA5272	1	M	438
POA5273	0	F	5
POA5273	0	M	3
POA5273	1	F	43
POA5273	1	M	57
POA5275	0	F	97
POA5275	0	M	104
POA5275	1	F	1038
POA5275	1	M	1057
POA5276	0	F	118
POA5276	0	M	121
POA5276	1	F	605
POA5276	1	M	575
POA5277	0	F	103
POA5277	0	M	103
POA5277	1	F	1244
POA5277	1	M	1344
POA5278	0	F	25
POA5278	0	M	25
POA5278	1	F	213
POA5278	1	M	246
POA5279	0	F	32
POA5279	0	M	32
POA5279	1	F	245
POA5279	1	M	249
POA5280	0	F	307
POA5280	0	M	295
POA5280	1	F	3363
POA5280	1	M	3369
POA5290	0	F	946
POA5290	0	M	947
POA5290	1	F	12173
POA5290	1	M	11302
POA5291	0	F	369
POA5291	0	M	997
POA5291	1	F	4216
POA5291	1	M	4377
POA5301	0	F	11
POA5301	0	M	14
POA5301	1	F	204
POA5301	1	M	264
POA5302	0	F	47
POA5302	0	M	59
POA5302	1	F	375
POA5302	1	M	374
POA5303	0	F	8
POA5303	0	M	12
POA5303	1	F	58
POA5303	1	M	78
POA5304	0	F	57
POA5304	0	M	75
POA5304	1	F	328
POA5304	1	M	395
POA5306	0	M	4
POA5306	1	F	29
POA5306	1	M	36
POA5307	0	F	33
POA5307	0	M	25
POA5307	1	F	234
POA5307	1	M	253
POA5308	0	F	5
POA5308	0	M	5
POA5308	1	F	55
POA5308	1	M	67
POA5309	0	F	9
POA5309	0	M	14
POA5309	1	F	50
POA5309	1	M	62
POA5310	1	F	12
POA5310	1	M	16
POA5311	0	F	26
POA5311	0	M	27
POA5311	1	F	156
POA5311	1	M	185
POA5320	0	F	44
POA5320	0	M	70
POA5320	1	F	298
POA5320	1	M	329
POA5321	0	F	47
POA5321	0	M	241
POA5321	1	F	126
POA5321	1	M	163
POA5322	0	F	21
POA5322	0	M	22
POA5322	1	F	419
POA5322	1	M	473
POA5330	0	F	172
POA5330	0	M	178
POA5330	1	F	1517
POA5330	1	M	1520
POA5331	0	F	9
POA5331	0	M	12
POA5331	1	F	134
POA5331	1	M	155
POA5332	0	F	18
POA5332	0	M	20
POA5332	1	F	173
POA5332	1	M	174
POA5333	0	F	261
POA5333	0	M	273
POA5333	1	F	2799
POA5333	1	M	2745
POA5340	0	F	64
POA5340	0	M	150
POA5340	1	F	589
POA5340	1	M	674
POA5341	0	F	372
POA5341	0	M	364
POA5341	1	F	3688
POA5341	1	M	3616
POA5342	0	F	10
POA5342	0	M	13
POA5342	1	F	501
POA5342	1	M	565
POA5343	0	F	271
POA5343	0	M	279
POA5343	1	F	2300
POA5343	1	M	2216
POA5344	0	F	25
POA5344	0	M	37
POA5344	1	F	385
POA5344	1	M	428
POA5345	0	F	167
POA5345	0	M	157
POA5345	1	F	1650
POA5345	1	M	1639
POA5346	0	F	12
POA5346	0	M	14
POA5346	1	F	176
POA5346	1	M	174
POA5350	0	F	5
POA5350	0	M	7
POA5350	1	F	237
POA5350	1	M	280
POA5351	0	F	123
POA5351	0	M	80
POA5351	1	F	2911
POA5351	1	M	2960
POA5352	0	F	247
POA5352	0	M	179
POA5352	1	F	2481
POA5352	1	M	2402
POA5353	0	F	89
POA5353	0	M	116
POA5353	1	F	1832
POA5353	1	M	1827
POA5354	0	F	57
POA5354	0	M	72
POA5354	1	F	125
POA5354	1	M	153
POA5355	0	F	215
POA5355	0	M	167
POA5355	1	F	4031
POA5355	1	M	3751
POA5356	0	F	28
POA5356	0	M	34
POA5356	1	F	349
POA5356	1	M	371
POA5357	0	F	52
POA5357	0	M	53
POA5357	1	F	179
POA5357	1	M	190
POA5360	0	F	62
POA5360	0	M	56
POA5360	1	F	559
POA5360	1	M	548
POA5371	0	F	25
POA5371	0	M	23
POA5371	1	F	591
POA5371	1	M	656
POA5372	0	F	64
POA5372	0	M	47
POA5372	1	F	1262
POA5372	1	M	1265
POA5373	0	F	80
POA5373	0	M	80
POA5373	1	F	1618
POA5373	1	M	1596
POA5374	0	F	57
POA5374	0	M	60
POA5374	1	F	675
POA5374	1	M	687
POA5381	0	F	12
POA5381	0	M	13
POA5381	1	F	146
POA5381	1	M	156
POA5400	0	F	141
POA5400	0	M	75
POA5400	1	F	421
POA5400	1	M	455
POA5401	0	F	41
POA5401	0	M	22
POA5401	1	F	377
POA5401	1	M	382
POA5410	1	F	150
POA5410	1	M	150
POA5411	0	F	15
POA5411	0	M	11
POA5411	1	F	148
POA5411	1	M	150
POA5412	0	F	66
POA5412	0	M	51
POA5412	1	F	536
POA5412	1	M	520
POA5413	0	F	22
POA5413	0	M	18
POA5413	1	F	377
POA5413	1	M	382
POA5414	0	F	8
POA5414	0	M	7
POA5414	1	F	51
POA5414	1	M	64
POA5415	0	F	7
POA5415	0	M	5
POA5415	1	F	111
POA5415	1	M	116
POA5416	0	F	7
POA5416	0	M	4
POA5416	1	F	90
POA5416	1	M	92
POA5417	0	F	114
POA5417	0	M	128
POA5417	1	F	650
POA5417	1	M	664
POA5418	0	F	7
POA5418	0	M	3
POA5418	1	F	58
POA5418	1	M	49
POA5419	0	F	15
POA5419	0	M	10
POA5419	1	F	105
POA5419	1	M	113
POA5420	0	F	3
POA5420	0	M	3
POA5420	1	F	31
POA5420	1	M	31
POA5421	0	F	9
POA5421	0	M	14
POA5421	1	F	43
POA5421	1	M	53
POA5422	0	F	169
POA5422	0	M	167
POA5422	1	F	670
POA5422	1	M	700
POA5431	0	F	63
POA5431	0	M	70
POA5431	1	F	370
POA5431	1	M	370
POA5432	0	F	32
POA5432	0	M	40
POA5432	1	F	57
POA5432	1	M	56
POA5433	0	F	107
POA5433	0	M	113
POA5433	1	F	585
POA5433	1	M	517
POA5434	0	F	293
POA5434	0	M	248
POA5434	1	F	151
POA5434	1	M	170
POA5440	0	F	38
POA5440	0	M	65
POA5440	1	F	64
POA5440	1	M	68
POA5451	0	F	18
POA5451	0	M	19
POA5451	1	F	329
POA5451	1	M	332
POA5452	0	F	9
POA5452	0	M	15
POA5452	1	F	215
POA5452	1	M	214
POA5453	0	F	293
POA5453	0	M	266
POA5453	1	F	2392
POA5453	1	M	2245
POA5454	0	F	11
POA5454	0	M	7
POA5454	1	F	163
POA5454	1	M	186
POA5455	1	F	14
POA5455	1	M	27
POA5460	0	F	10
POA5460	0	M	18
POA5460	1	F	356
POA5460	1	M	347
POA5461	0	F	91
POA5461	0	M	79
POA5461	1	F	1224
POA5461	1	M	1182
POA5462	0	F	8
POA5462	0	M	13
POA5462	1	F	219
POA5462	1	M	251
POA5464	0	F	25
POA5464	0	M	29
POA5464	1	F	231
POA5464	1	M	274
POA5470	0	F	4
POA5470	1	F	61
POA5470	1	M	72
POA5471	1	F	34
POA5471	1	M	42
POA5472	0	F	8
POA5472	0	M	10
POA5472	1	F	71
POA5472	1	M	87
POA5473	0	F	35
POA5473	0	M	32
POA5473	1	F	336
POA5473	1	M	315
POA5480	0	F	36
POA5480	0	M	50
POA5480	1	F	401
POA5480	1	M	403
POA5481	0	F	16
POA5481	0	M	19
POA5481	1	F	211
POA5481	1	M	243
POA5482	0	F	42
POA5482	0	M	20
POA5482	1	F	206
POA5482	1	M	218
POA5483	0	F	48
POA5483	0	M	64
POA5483	1	F	151
POA5483	1	M	157
POA5485	0	F	94
POA5485	0	M	88
POA5485	1	F	306
POA5485	1	M	263
POA5490	0	F	7
POA5490	0	M	10
POA5490	1	F	74
POA5490	1	M	74
POA5491	0	F	74
POA5491	0	M	71
POA5491	1	F	835
POA5491	1	M	812
POA5493	1	F	29
POA5493	1	M	33
POA5495	0	F	55
POA5495	0	M	58
POA5495	1	F	252
POA5495	1	M	271
POA5501	0	F	160
POA5501	0	M	216
POA5501	1	F	3706
POA5501	1	M	3936
POA5502	0	F	57
POA5502	0	M	78
POA5502	1	F	737
POA5502	1	M	786
POA5510	0	F	7
POA5510	0	M	6
POA5510	1	F	53
POA5510	1	M	50
POA5520	0	F	23
POA5520	0	M	37
POA5520	1	F	237
POA5520	1	M	245
POA5521	0	F	3
POA5521	0	M	4
POA5521	1	F	59
POA5521	1	M	73
POA5522	0	F	118
POA5522	0	M	90
POA5522	1	F	672
POA5522	1	M	651
POA5523	0	F	90
POA5523	0	M	87
POA5523	1	F	915
POA5523	1	M	861
POA5540	0	F	569
POA5540	0	M	611
POA5540	1	F	7153
POA5540	1	M	6934
POA5550	0	F	31
POA5550	0	M	60
POA5550	1	F	419
POA5550	1	M	460
POA5552	0	F	16
POA5552	0	M	14
POA5552	1	F	147
POA5552	1	M	173
POA5554	0	F	178
POA5554	0	M	141
POA5554	1	F	2566
POA5554	1	M	2389
POA5555	0	F	18
POA5555	0	M	21
POA5555	1	F	214
POA5555	1	M	250
POA5556	0	F	241
POA5556	0	M	273
POA5556	1	F	1956
POA5556	1	M	1943
POA5558	0	F	252
POA5558	0	M	266
POA5558	1	F	2363
POA5558	1	M	2274
POA5560	0	F	18
POA5560	0	M	21
POA5560	1	F	188
POA5560	1	M	228
POA5570	0	F	18
POA5570	0	M	26
POA5570	1	F	261
POA5570	1	M	284
POA5571	0	F	121
POA5571	0	M	133
POA5571	1	F	862
POA5571	1	M	876
POA5572	0	M	5
POA5572	1	F	65
POA5572	1	M	77
POA5573	0	F	164
POA5573	0	M	145
POA5573	1	F	924
POA5573	1	M	960
POA5575	0	F	172
POA5575	0	M	175
POA5575	1	F	1010
POA5575	1	M	1105
POA5576	0	F	54
POA5576	0	M	55
POA5576	1	F	486
POA5576	1	M	484
POA5577	0	F	37
POA5577	0	M	59
POA5577	1	F	228
POA5577	1	M	268
POA5580	0	F	8
POA5580	0	M	18
POA5580	1	F	167
POA5580	1	M	178
POA5581	0	F	39
POA5581	0	M	53
POA5581	1	F	257
POA5581	1	M	267
POA5582	0	F	20
POA5582	0	M	26
POA5582	1	F	264
POA5582	1	M	273
POA5583	0	F	61
POA5583	0	M	70
POA5583	1	F	338
POA5583	1	M	392
POA5600	0	F	264
POA5600	0	M	346
POA5600	1	F	2780
POA5600	1	M	2890
POA5601	0	F	3
POA5601	0	M	10
POA5601	1	F	29
POA5601	1	M	38
POA5602	0	F	84
POA5602	0	M	139
POA5602	1	F	539
POA5602	1	M	583
POA5603	0	F	24
POA5603	0	M	33
POA5603	1	F	177
POA5603	1	M	196
POA5604	0	F	9
POA5604	0	M	15
POA5604	1	F	93
POA5604	1	M	80
POA5605	0	F	111
POA5605	0	M	119
POA5605	1	F	869
POA5605	1	M	810
POA5606	0	F	661
POA5606	0	M	700
POA5606	1	F	6631
POA5606	1	M	6313
POA5607	0	F	279
POA5607	0	M	478
POA5607	1	F	2255
POA5607	1	M	2386
POA5608	0	F	546
POA5608	0	M	737
POA5608	1	F	5956
POA5608	1	M	5954
POA5609	0	F	21
POA5609	0	M	33
POA5609	1	F	966
POA5609	1	M	898
POA5611	0	F	10
POA5611	0	M	8
POA5611	1	F	55
POA5611	1	M	51
POA5630	1	F	62
POA5630	1	M	69
POA5631	0	F	35
POA5631	0	M	37
POA5631	1	F	496
POA5631	1	M	488
POA5632	0	F	5
POA5632	0	M	11
POA5632	1	F	95
POA5632	1	M	116
POA5633	0	F	15
POA5633	0	M	11
POA5633	1	F	115
POA5633	1	M	121
POA5640	0	F	56
POA5640	0	M	83
POA5640	1	F	459
POA5640	1	M	448
POA5641	0	F	67
POA5641	0	M	82
POA5641	1	F	415
POA5641	1	M	437
POA5642	0	F	11
POA5642	0	M	10
POA5642	1	F	92
POA5642	1	M	113
POA5650	0	F	13
POA5650	0	M	24
POA5650	1	F	60
POA5650	1	M	77
POA5651	0	F	6
POA5651	0	M	4
POA5651	1	F	24
POA5651	1	M	28
POA5652	0	F	55
POA5652	0	M	60
POA5652	1	F	312
POA5652	1	M	268
POA5653	0	F	10
POA5653	0	M	3
POA5653	1	F	34
POA5653	1	M	27
POA5654	0	F	24
POA5654	0	M	19
POA5654	1	F	89
POA5654	1	M	102
POA5655	1	F	37
POA5655	1	M	55
POA5660	1	F	22
POA5660	1	M	15
POA5661	0	F	11
POA5661	0	M	11
POA5661	1	F	43
POA5661	1	M	63
POA5670	0	F	52
POA5670	0	M	83
POA5670	1	F	198
POA5670	1	M	214
POA5671	0	F	24
POA5671	0	M	28
POA5671	1	F	70
POA5671	1	M	82
POA5680	0	F	189
POA5680	0	M	211
POA5680	1	F	887
POA5680	1	M	935
POA5690	0	F	405
POA5690	0	M	563
POA5690	1	F	1742
POA5690	1	M	1795
POA5700	0	F	742
POA5700	0	M	1021
POA5700	1	F	4992
POA5700	1	M	4800
POA5701	0	F	21
POA5701	0	M	32
POA5701	1	F	10
POA5701	1	M	15
POA5710	0	F	96
POA5710	0	M	656
POA5710	1	F	1051
POA5710	1	M	947
POA5713	0	F	4
POA5713	0	M	10
POA5713	1	M	10
POA5715	0	M	11
POA5715	1	F	8
POA5715	1	M	15
POA5717	0	F	16
POA5717	0	M	43
POA5717	1	F	11
POA5717	1	M	22
POA5719	0	F	28
POA5719	0	M	37
POA5719	1	F	21
POA5719	1	M	20
POA5720	0	F	116
POA5720	0	M	580
POA5720	1	F	70
POA5720	1	M	93
POA5722	0	F	14
POA5722	0	M	25
POA5722	1	F	103
POA5722	1	M	126
POA5723	0	F	508
POA5723	0	M	1074
POA5723	1	F	555
POA5723	1	M	740
POA5724	0	F	60
POA5724	0	M	70
POA5724	1	F	24
POA5724	1	M	28
POA5725	0	F	695
POA5725	0	M	2790
POA5725	1	F	1556
POA5725	1	M	1696
POA5730	0	F	39
POA5730	0	M	56
POA5730	1	F	48
POA5730	1	M	55
POA5731	0	F	139
POA5731	0	M	665
POA5731	1	F	57
POA5731	1	M	58
POA5732	0	F	102
POA5732	0	M	197
POA5732	1	F	57
POA5732	1	M	59
POA5733	0	F	69
POA5733	0	M	112
POA5733	1	F	51
POA5733	1	M	47
POA5734	0	F	23
POA5734	0	M	35
POA5734	1	F	55
POA5734	1	M	47
POA5950	0	F	11
POA5950	0	M	35
POA6000	0	F	1828
POA6000	0	M	2752
POA6000	1	F	5119
POA6000	1	M	5633
POA6003	0	F	199
POA6003	0	M	321
POA6003	1	F	1507
POA6003	1	M	1601
POA6004	0	F	892
POA6004	0	M	1508
POA6004	1	F	4934
POA6004	1	M	5179
POA6005	0	F	504
POA6005	0	M	574
POA6005	1	F	2518
POA6005	1	M	2605
POA6006	0	F	275
POA6006	0	M	229
POA6006	1	F	4497
POA6006	1	M	4353
POA6007	0	F	404
POA6007	0	M	243
POA6007	1	F	3706
POA6007	1	M	3461
POA6008	0	F	814
POA6008	0	M	790
POA6008	1	F	7758
POA6008	1	M	7020
POA6009	0	F	1980
POA6009	0	M	1696
POA6009	1	F	8309
POA6009	1	M	8055
POA6010	0	F	594
POA6010	0	M	746
POA6010	1	F	8877
POA6010	1	M	8173
POA6011	0	F	343
POA6011	0	M	176
POA6011	1	F	4373
POA6011	1	M	4102
POA6012	0	F	366
POA6012	0	M	251
POA6012	1	F	4353
POA6012	1	M	3925
POA6014	0	F	446
POA6014	0	M	280
POA6014	1	F	10730
POA6014	1	M	10120
POA6015	0	F	99
POA6015	0	M	83
POA6015	1	F	3282
POA6015	1	M	3162
POA6016	0	F	193
POA6016	0	M	166
POA6016	1	F	5259
POA6016	1	M	4989
POA6017	0	F	149
POA6017	0	M	184
POA6017	1	F	2078
POA6017	1	M	1981
POA6018	0	F	1297
POA6018	0	M	892
POA6018	1	F	20588
POA6018	1	M	18473
POA6019	0	F	650
POA6019	0	M	807
POA6019	1	F	11386
POA6019	1	M	10615
POA6020	0	F	302
POA6020	0	M	227
POA6020	1	F	10898
POA6020	1	M	10335
POA6021	0	F	426
POA6021	0	M	371
POA6021	1	F	10387
POA6021	1	M	9585
POA6022	0	F	47
POA6022	0	M	43
POA6022	1	F	2534
POA6022	1	M	2464
POA6023	0	F	188
POA6023	0	M	107
POA6023	1	F	7763
POA6023	1	M	7533
POA6024	0	F	158
POA6024	0	M	144
POA6024	1	F	6667
POA6024	1	M	6367
POA6025	0	F	290
POA6025	0	M	296
POA6025	1	F	15407
POA6025	1	M	14705
POA6026	0	F	377
POA6026	0	M	242
POA6026	1	F	11200
POA6026	1	M	10443
POA6027	0	F	1056
POA6027	0	M	1055
POA6027	1	F	20180
POA6027	1	M	19732
POA6028	0	F	223
POA6028	0	M	187
POA6028	1	F	11472
POA6028	1	M	10991
POA6029	0	F	38
POA6029	0	M	34
POA6029	1	F	1408
POA6029	1	M	1274
POA6030	0	F	902
POA6030	0	M	782
POA6030	1	F	19474
POA6030	1	M	18321
POA6031	0	F	185
POA6031	0	M	183
POA6031	1	F	9297
POA6031	1	M	8542
POA6032	0	F	7
