POA_CODE_2021	Age	UsualResidence	persons
POA3012	65-74	Visitor same SA2	9
POA3012	75-84	Home	843
POA3012	75-84	Visitor from VIC	12
POA3012	75-84	Visitor same SA2	7
POA3012	85+	Home	457
POA3012	85+	Visitor from VIC	4
POA3012	85+	Visitor same SA2	5
POA3013	0-14	Home	2949
POA3013	0-14	Visitor from VIC	26
POA3013	15-24	Home	1363
POA3013	15-24	Visitor from VIC	41
POA3013	25-34	Home	2565
POA3013	25-34	Visitor from NSW	3
POA3013	25-34	Visitor from QLD	4
POA3013	25-34	Visitor from VIC	35
POA3013	35-44	Home	2834
POA3013	35-44	Visitor from VIC	33
POA3013	45-54	Home	2326
POA3013	45-54	Visitor from VIC	30
POA3013	45-54	Visitor same SA2	4
POA3013	55-64	Home	1549
POA3013	55-64	Visitor from NT	4
POA3013	55-64	Visitor from VIC	10
POA3013	65-74	Home	830
POA3013	65-74	Visitor from NSW	3
POA3013	65-74	Visitor from VIC	28
POA3013	65-74	Visitor from WA	3
POA3013	75-84	Home	486
POA3013	75-84	Visitor from VIC	5
POA3013	85+	Home	287
POA3015	0-14	Home	3959
POA3015	0-14	Visitor from VIC	17
POA3015	15-24	Home	1603
POA3015	15-24	Visitor from QLD	4
POA3015	15-24	Visitor from VIC	29
POA3015	25-34	Home	2393
POA3015	25-34	Visitor from QLD	3
POA3015	25-34	Visitor from VIC	42
POA3015	35-44	Home	3410
POA3015	35-44	Visitor from VIC	33
POA3015	45-54	Home	2792
POA3015	45-54	Visitor from VIC	25
POA3015	45-54	Visitor same SA2	4
POA3015	55-64	Home	1975
POA3015	55-64	Visitor from VIC	29
POA3015	65-74	Home	1126
POA3015	65-74	Visitor from VIC	27
POA3015	65-74	Visitor same SA2	3
POA3015	75-84	Home	567
POA3015	75-84	Visitor from VIC	14
POA3015	75-84	Visitor same SA2	9
POA3015	85+	Home	298
POA3015	85+	Visitor from VIC	11
POA3015	85+	Visitor same SA2	10
POA3016	0-14	Home	2739
POA3016	0-14	Visitor from VIC	30
POA3016	15-24	Home	1834
POA3016	15-24	Visitor from NSW	3
POA3016	15-24	Visitor from TAS	3
POA3016	15-24	Visitor from VIC	48
POA3016	15-24	Visitor same SA2	5
POA3016	25-34	Home	1244
POA3016	25-34	Visitor from VIC	44
POA3016	35-44	Home	1877
POA3016	35-44	Visitor from ACT	4
POA3016	35-44	Visitor from NSW	7
POA3016	35-44	Visitor from QLD	4
POA3016	35-44	Visitor from VIC	23
POA3016	45-54	Home	2565
POA3016	45-54	Visitor from NSW	7
POA3016	45-54	Visitor from QLD	3
POA3016	45-54	Visitor from VIC	38
POA3016	45-54	Visitor same SA2	3
POA3016	55-64	Home	2392
POA3016	55-64	Visitor from NSW	5
POA3016	55-64	Visitor from QLD	8
POA3016	55-64	Visitor from VIC	45
POA3016	55-64	Visitor same SA2	3
POA3016	65-74	Home	1690
POA3016	65-74	Visitor from NSW	3
POA3016	65-74	Visitor from QLD	5
POA3016	65-74	Visitor from TAS	3
POA3016	65-74	Visitor from VIC	25
POA3016	65-74	Visitor same SA2	4
POA3016	75-84	Home	787
POA3016	75-84	Visitor from VIC	36
POA3016	85+	Home	292
POA3016	85+	Visitor from VIC	19
POA3018	0-14	Home	2331
POA3018	0-14	Visitor from NSW	4
POA3018	0-14	Visitor from VIC	17
POA3018	15-24	Home	1066
POA3018	15-24	Visitor from SA	5
POA3018	15-24	Visitor from VIC	32
POA3018	25-34	Home	1523
POA3018	25-34	Visitor from VIC	40
POA3018	35-44	Home	2172
POA3018	35-44	Visitor from QLD	3
POA3018	35-44	Visitor from VIC	18
POA3018	45-54	Home	1953
POA3018	45-54	Visitor from VIC	18
POA3018	45-54	Visitor same SA2	3
POA3018	55-64	Home	1564
POA3018	55-64	Visitor from NSW	5
POA3018	55-64	Visitor from VIC	17
POA3018	55-64	Visitor same SA2	4
POA3018	65-74	Home	1315
POA3018	65-74	Visitor from VIC	18
POA3018	75-84	Home	863
POA3018	75-84	Visitor from VIC	7
POA3018	85+	Home	383
POA3018	85+	Visitor from VIC	8
POA3019	0-14	Home	1497
POA3019	0-14	Visitor from VIC	15
POA3019	15-24	Home	1219
POA3019	15-24	Visitor from VIC	37
POA3019	25-34	Home	2164
POA3019	25-34	Visitor from NSW	4
POA3019	25-34	Visitor from QLD	3
POA3019	25-34	Visitor from VIC	29
POA3019	35-44	Home	1393
POA3019	35-44	Visitor from QLD	5
POA3019	35-44	Visitor from VIC	26
POA3019	45-54	Home	1070
POA3019	45-54	Visitor from NSW	5
POA3019	45-54	Visitor from SA	5
POA3019	45-54	Visitor from VIC	20
POA3019	55-64	Home	967
POA3019	55-64	Visitor from QLD	4
POA3019	55-64	Visitor from VIC	27
POA3019	65-74	Home	769
POA3019	65-74	Visitor from VIC	7
POA3019	75-84	Home	280
POA3019	75-84	Visitor from VIC	3
POA3019	85+	Home	117
POA3020	0-14	Home	7152
POA3020	0-14	Visitor from VIC	79
POA3020	0-14	Visitor same SA2	8
POA3020	15-24	Home	5153
POA3020	15-24	Visitor from NSW	3
POA3020	15-24	Visitor from VIC	97
POA3020	15-24	Visitor same SA2	7
POA3020	25-34	Home	7910
POA3020	25-34	Visitor from VIC	134
POA3020	25-34	Visitor same SA2	5
POA3020	35-44	Home	6229
POA3020	35-44	Visitor from NSW	4
POA3020	35-44	Visitor from SA	3
POA3020	35-44	Visitor from VIC	104
POA3020	35-44	Visitor same SA2	7
POA3020	45-54	Home	5217
POA3020	45-54	Visitor from SA	4
POA3020	45-54	Visitor from VIC	87
POA3020	45-54	Visitor same SA2	11
POA3020	55-64	Home	4649
POA3020	55-64	Visitor from QLD	4
POA3020	55-64	Visitor from VIC	71
POA3020	55-64	Visitor same SA2	5
POA3020	65-74	Home	3661
POA3020	65-74	Visitor from VIC	44
POA3020	65-74	Visitor same SA2	12
POA3020	75-84	Home	2366
POA3020	75-84	Visitor from VIC	25
POA3020	75-84	Visitor same SA2	17
POA3020	85+	Home	1037
POA3020	85+	Visitor from VIC	10
POA3021	0-14	Home	9255
POA3021	0-14	Visitor from SA	4
POA3021	0-14	Visitor from VIC	98
POA3021	0-14	Visitor from WA	5
POA3021	0-14	Visitor same SA2	8
POA3021	15-24	Home	6857
POA3021	15-24	Visitor from QLD	4
POA3021	15-24	Visitor from SA	5
POA3021	15-24	Visitor from VIC	88
POA3021	15-24	Visitor same SA2	12
POA3021	25-34	Home	9033
POA3021	25-34	Visitor from NSW	3
POA3021	25-34	Visitor from QLD	3
POA3021	25-34	Visitor from VIC	154
POA3021	25-34	Visitor same SA2	6
POA3021	35-44	Home	7022
POA3021	35-44	Visitor from NSW	3
POA3021	35-44	Visitor from VIC	120
POA3021	35-44	Visitor same SA2	11
POA3021	45-54	Home	6264
POA3021	45-54	Visitor from VIC	119
POA3021	45-54	Visitor same SA2	11
POA3021	55-64	Home	6103
POA3021	55-64	Visitor from NSW	3
POA3021	55-64	Visitor from VIC	106
POA3021	55-64	Visitor same SA2	21
POA3021	65-74	Home	5551
POA3021	65-74	Visitor from VIC	93
POA3021	65-74	Visitor same SA2	23
POA3021	75-84	Home	2914
POA3021	75-84	Visitor from VIC	59
POA3021	75-84	Visitor same SA2	9
POA3021	85+	Home	1067
POA3021	85+	Visitor from VIC	26
POA3021	85+	Visitor same SA2	4
POA3022	0-14	Home	536
POA3022	0-14	Visitor from VIC	27
POA3022	15-24	Home	280
POA3022	15-24	Visitor from VIC	17
POA3022	25-34	Home	589
POA3022	25-34	Visitor from VIC	17
POA3022	35-44	Home	535
POA3022	35-44	Visitor from VIC	21
POA3022	45-54	Home	390
POA3022	45-54	Visitor from NSW	3
POA3022	45-54	Visitor from VIC	12
POA3022	55-64	Home	265
POA3022	55-64	Visitor from VIC	12
POA3022	65-74	Home	254
POA3022	65-74	Visitor from VIC	3
POA3022	75-84	Home	146
POA3022	85+	Home	106
POA3023	0-14	Home	14152
POA3023	0-14	Visitor from QLD	3
POA3023	0-14	Visitor from VIC	113
POA3023	0-14	Visitor same SA2	7
POA3023	15-24	Home	8923
POA3023	15-24	Visitor from NSW	4
POA3023	15-24	Visitor from VIC	119
POA3023	25-34	Home	9373
POA3023	25-34	Visitor from QLD	8
POA3023	25-34	Visitor from VIC	133
POA3023	25-34	Visitor from WA	4
POA3023	25-34	Visitor same SA2	10
POA3023	35-44	Home	11153
POA3023	35-44	Visitor from VIC	120
POA3023	35-44	Visitor same SA2	4
POA3023	45-54	Home	9477
POA3023	45-54	Visitor from VIC	101
POA3023	45-54	Visitor from WA	3
POA3023	45-54	Visitor same SA2	9
POA3023	55-64	Home	6227
POA3023	55-64	Visitor from NSW	6
POA3023	55-64	Visitor from QLD	3
POA3023	55-64	Visitor from VIC	79
POA3023	55-64	Visitor from WA	6
POA3023	55-64	Visitor same SA2	3
POA3023	65-74	Home	4362
POA3023	65-74	Visitor from QLD	4
POA3023	65-74	Visitor from SA	3
POA3023	65-74	Visitor from VIC	50
POA3023	65-74	Visitor same SA2	7
POA3023	75-84	Home	1910
POA3023	75-84	Visitor from VIC	41
POA3023	75-84	Visitor same SA2	5
POA3023	85+	Home	557
POA3023	85+	Visitor from VIC	10
POA3023	85+	Visitor same SA2	5
POA3024	0-14	Home	9074
POA3024	0-14	Visitor from NT	5
POA3024	0-14	Visitor from VIC	78
POA3024	0-14	Visitor same SA2	9
POA3024	15-24	Home	3981
POA3024	15-24	Visitor from VIC	75
POA3024	15-24	Visitor from WA	3
POA3024	25-34	Home	6120
POA3024	25-34	Visitor from ACT	3
POA3024	25-34	Visitor from NSW	5
POA3024	25-34	Visitor from NT	7
POA3024	25-34	Visitor from QLD	4
POA3024	25-34	Visitor from VIC	77
POA3024	25-34	Visitor same SA2	3
POA3024	35-44	Home	6641
POA3024	35-44	Visitor from VIC	52
POA3024	35-44	Visitor same SA2	4
POA3024	45-54	Home	3353
POA3024	45-54	Visitor from NT	6
POA3024	45-54	Visitor from VIC	35
POA3024	55-64	Home	2241
POA3024	55-64	Visitor from NSW	3
POA3024	55-64	Visitor from VIC	29
POA3024	55-64	Visitor same SA2	3
POA3024	65-74	Home	1384
POA3024	65-74	Visitor from VIC	19
POA3024	75-84	Home	498
POA3024	75-84	Visitor from VIC	12
POA3024	85+	Home	146
POA3024	85+	Visitor from VIC	3
POA3025	0-14	Home	2601
POA3025	0-14	Visitor from VIC	21
POA3025	15-24	Home	1127
POA3025	15-24	Visitor from SA	5
POA3025	15-24	Visitor from VIC	23
POA3025	25-34	Home	1989
POA3025	25-34	Visitor from TAS	3
POA3025	25-34	Visitor from VIC	35
POA3025	25-34	Visitor same SA2	8
POA3025	35-44	Home	2046
POA3025	35-44	Visitor from VIC	35
POA3025	45-54	Home	1476
POA3025	45-54	Visitor from VIC	30
POA3025	55-64	Home	1006
POA3025	55-64	Visitor from VIC	32
POA3025	55-64	Visitor from WA	3
POA3025	55-64	Visitor same SA2	4
POA3025	65-74	Home	933
POA3025	65-74	Visitor from QLD	5
POA3025	65-74	Visitor from VIC	15
POA3025	75-84	Home	968
POA3025	75-84	Visitor from VIC	11
POA3025	75-84	Visitor same SA2	5
POA3025	85+	Home	546
POA3025	85+	Visitor from VIC	14
POA3026	0-14	Home	2414
POA3026	0-14	Visitor from VIC	17
POA3026	15-24	Home	1037
POA3026	15-24	Visitor from VIC	13
POA3026	25-34	Home	1147
POA3026	25-34	Visitor from VIC	20
POA3026	35-44	Home	1802
POA3026	35-44	Visitor from NSW	7
POA3026	35-44	Visitor from VIC	24
POA3026	45-54	Home	1113
POA3026	45-54	Visitor from QLD	6
POA3026	45-54	Visitor from VIC	12
POA3026	55-64	Home	667
POA3026	55-64	Visitor from TAS	5
POA3026	55-64	Visitor from VIC	9
POA3026	65-74	Home	315
POA3026	65-74	Visitor from VIC	7
POA3026	75-84	Home	114
POA3026	75-84	Visitor from VIC	9
POA3026	85+	Home	20
POA3027	0-14	Home	2287
POA3027	0-14	Visitor from VIC	14
POA3027	15-24	Home	1104
POA3027	15-24	Visitor from VIC	21
POA3027	25-34	Home	1945
POA3027	25-34	Visitor from QLD	4
POA3027	25-34	Visitor from VIC	21
POA3027	35-44	Home	2181
POA3027	35-44	Visitor from VIC	14
POA3027	45-54	Home	954
POA3027	45-54	Visitor from VIC	4
POA3027	55-64	Home	523
POA3027	55-64	Visitor from VIC	7
POA3027	65-74	Home	290
POA3027	65-74	Visitor from QLD	3
POA3027	65-74	Visitor from VIC	8
POA3027	75-84	Home	46
POA3027	85+	Home	10
POA3028	0-14	Home	4755
POA3028	0-14	Visitor from VIC	42
POA3028	0-14	Visitor same SA2	3
POA3028	15-24	Home	2969
POA3028	15-24	Visitor from VIC	56
POA3028	15-24	Visitor same SA2	4
POA3028	25-34	Home	4369
POA3028	25-34	Visitor from NSW	3
POA3028	25-34	Visitor from VIC	84
POA3028	35-44	Home	4163
POA3028	35-44	Visitor from NSW	4
POA3028	35-44	Visitor from NT	6
POA3028	35-44	Visitor from VIC	36
POA3028	35-44	Visitor same SA2	9
POA3028	45-54	Home	3571
POA3028	45-54	Visitor from ACT	3
POA3028	45-54	Visitor from VIC	48
POA3028	45-54	Visitor same SA2	10
POA3028	55-64	Home	3607
POA3028	55-64	Visitor from QLD	4
POA3028	55-64	Visitor from VIC	31
POA3028	55-64	Visitor same SA2	3
POA3028	65-74	Home	2554
POA3028	65-74	Visitor from NSW	4
POA3028	65-74	Visitor from NT	3
POA3028	65-74	Visitor from VIC	29
POA3028	65-74	Visitor same SA2	4
POA3028	75-84	Home	1171
POA3028	75-84	Visitor from QLD	5
POA3028	75-84	Visitor from VIC	18
POA3028	85+	Home	482
POA3028	85+	Visitor from VIC	9
POA3029	0-14	Home	33735
POA3029	0-14	Visitor from NSW	6
POA3029	0-14	Visitor from QLD	4
POA3029	0-14	Visitor from TAS	3
POA3029	0-14	Visitor from VIC	241
POA3029	0-14	Visitor from WA	9
POA3029	0-14	Visitor same SA2	13
POA3029	15-24	Home	15000
POA3029	15-24	Visitor from NSW	3
POA3029	15-24	Visitor from QLD	4
POA3029	15-24	Visitor from SA	4
POA3029	15-24	Visitor from VIC	234
POA3029	15-24	Visitor same SA2	17
POA3029	25-34	Home	24375
POA3029	25-34	Visitor from NSW	22
POA3029	25-34	Visitor from QLD	3
POA3029	25-34	Visitor from SA	6
POA3029	25-34	Visitor from TAS	8
POA3029	25-34	Visitor from VIC	347
POA3029	25-34	Visitor from WA	8
POA3029	25-34	Visitor same SA2	15
POA3029	35-44	Home	25331
POA3029	35-44	Visitor from NSW	10
POA3029	35-44	Visitor from SA	3
POA3029	35-44	Visitor from VIC	174
POA3029	35-44	Visitor same SA2	13
POA3029	45-54	Home	12165
POA3029	45-54	Visitor from NSW	3
POA3029	45-54	Visitor from QLD	6
POA3029	45-54	Visitor from SA	3
POA3029	45-54	Visitor from VIC	118
POA3029	45-54	Visitor from WA	4
POA3029	45-54	Visitor same SA2	3
POA3029	55-64	Home	8900
POA3029	55-64	Visitor from NSW	7
POA3029	55-64	Visitor from SA	6
POA3029	55-64	Visitor from TAS	4
POA3029	55-64	Visitor from VIC	79
POA3029	55-64	Visitor from WA	7
POA3029	55-64	Visitor same SA2	7
POA3029	65-74	Home	5708
POA3029	65-74	Visitor from NSW	9
POA3029	65-74	Visitor from VIC	45
POA3029	65-74	Visitor same SA2	10
POA3029	75-84	Home	2322
POA3029	75-84	Visitor from VIC	32
POA3029	75-84	Visitor same SA2	4
POA3029	85+	Home	517
POA3029	85+	Visitor from VIC	11
POA3029	85+	Visitor same SA2	5
POA3030	0-14	Home	28611
POA3030	0-14	Visitor from NSW	5
POA3030	0-14	Visitor from QLD	3
POA3030	0-14	Visitor from TAS	4
POA3030	0-14	Visitor from VIC	261
POA3030	0-14	Visitor same SA2	6
POA3030	15-24	Home	13262
POA3030	15-24	Visitor from NSW	10
POA3030	15-24	Visitor from QLD	5
POA3030	15-24	Visitor from SA	3
POA3030	15-24	Visitor from TAS	3
POA3030	15-24	Visitor from VIC	271
POA3030	15-24	Visitor from WA	3
POA3030	15-24	Visitor same SA2	3
POA3030	25-34	Home	17980
POA3030	25-34	Visitor from NSW	14
POA3030	25-34	Visitor from QLD	3
POA3030	25-34	Visitor from TAS	3
POA3030	25-34	Visitor from VIC	329
POA3030	25-34	Visitor from WA	5
POA3030	25-34	Visitor same SA2	7
POA3030	35-44	Home	22496
POA3030	35-44	Visitor from NSW	7
POA3030	35-44	Visitor from QLD	11
POA3030	35-44	Visitor from SA	6
POA3030	35-44	Visitor from TAS	3
POA3030	35-44	Visitor from VIC	247
POA3030	35-44	Visitor from WA	4
POA3030	35-44	Visitor same SA2	5
POA3030	45-54	Home	14427
POA3030	45-54	Visitor from NSW	9
POA3030	45-54	Visitor from QLD	3
POA3030	45-54	Visitor from SA	3
POA3030	45-54	Visitor from TAS	7
POA3030	45-54	Visitor from VIC	180
POA3030	45-54	Visitor same SA2	9
POA3030	55-64	Home	9743
POA3030	55-64	Visitor from ACT	5
POA3030	55-64	Visitor from NSW	10
POA3030	55-64	Visitor from QLD	7
POA3030	55-64	Visitor from TAS	3
POA3030	55-64	Visitor from VIC	135
POA3030	55-64	Visitor from WA	8
POA3030	55-64	Visitor same SA2	8
POA3030	65-74	Home	6572
POA3030	65-74	Visitor from NSW	11
POA3030	65-74	Visitor from QLD	3
POA3030	65-74	Visitor from SA	3
POA3030	65-74	Visitor from VIC	116
POA3030	65-74	Visitor same SA2	14
POA3030	75-84	Home	2981
POA3030	75-84	Visitor from SA	3
POA3030	75-84	Visitor from VIC	76
POA3030	75-84	Visitor same SA2	6
POA3030	85+	Home	1114
POA3030	85+	Visitor from VIC	35
POA3031	0-14	Home	2496
POA3031	0-14	Visitor from QLD	4
POA3031	0-14	Visitor from VIC	22
POA3031	0-14	Visitor same SA2	11
POA3031	15-24	Home	1831
POA3031	15-24	Visitor from VIC	53
POA3031	25-34	Home	4097
POA3031	25-34	Visitor from NSW	6
POA3031	25-34	Visitor from QLD	5
POA3031	25-34	Visitor from VIC	81
POA3031	25-34	Visitor same SA2	3
POA3031	35-44	Home	3132
POA3031	35-44	Visitor from NSW	3
POA3031	35-44	Visitor from SA	3
POA3031	35-44	Visitor from VIC	45
POA3031	35-44	Visitor same SA2	12
POA3031	45-54	Home	2127
POA3031	45-54	Visitor from NSW	7
POA3031	45-54	Visitor from QLD	6
POA3031	45-54	Visitor from VIC	29
POA3031	45-54	Visitor same SA2	4
POA3031	55-64	Home	1541
POA3031	55-64	Visitor from VIC	28
POA3031	55-64	Visitor same SA2	5
POA3031	65-74	Home	1127
POA3031	65-74	Visitor from NSW	7
POA3031	65-74	Visitor from VIC	23
POA3031	65-74	Visitor same SA2	5
POA3031	75-84	Home	497
POA3031	75-84	Visitor from VIC	10
POA3031	75-84	Visitor same SA2	4
POA3031	85+	Home	225
POA3031	85+	Visitor from VIC	5
POA3032	0-14	Home	4490
POA3032	0-14	Visitor from VIC	67
POA3032	0-14	Visitor same SA2	3
POA3032	15-24	Home	3384
POA3032	15-24	Visitor from NSW	6
POA3032	15-24	Visitor from QLD	5
POA3032	15-24	Visitor from SA	5
POA3032	15-24	Visitor from VIC	85
POA3032	15-24	Visitor from WA	3
POA3032	25-34	Home	5846
POA3032	25-34	Visitor from NSW	8
POA3032	25-34	Visitor from QLD	7
POA3032	25-34	Visitor from VIC	123
POA3032	25-34	Visitor same SA2	3
POA3032	35-44	Home	4844
POA3032	35-44	Visitor from NSW	3
POA3032	35-44	Visitor from QLD	4
POA3032	35-44	Visitor from VIC	75
POA3032	35-44	Visitor same SA2	7
POA3032	45-54	Home	3927
POA3032	45-54	Visitor from TAS	4
POA3032	45-54	Visitor from VIC	71
POA3032	45-54	Visitor from WA	4
POA3032	45-54	Visitor same SA2	9
POA3032	55-64	Home	3105
POA3032	55-64	Visitor from NSW	3
POA3032	55-64	Visitor from VIC	70
POA3032	55-64	Visitor from WA	3
POA3032	55-64	Visitor same SA2	6
POA3032	65-74	Home	2112
POA3032	65-74	Visitor from QLD	6
POA3032	65-74	Visitor from SA	3
POA3032	65-74	Visitor from VIC	28
POA3032	65-74	Visitor same SA2	6
POA3032	75-84	Home	932
POA3032	75-84	Visitor from QLD	6
POA3032	75-84	Visitor from VIC	13
POA3032	85+	Home	337
POA3032	85+	Visitor from VIC	9
POA3032	85+	Visitor same SA2	6
POA3033	0-14	Home	2617
POA3033	0-14	Visitor from VIC	30
POA3033	15-24	Home	1577
POA3033	15-24	Visitor from VIC	27
POA3033	25-34	Home	1606
POA3033	25-34	Visitor from VIC	25
POA3033	35-44	Home	1925
POA3033	35-44	Visitor from VIC	35
POA3033	45-54	Home	2100
POA3033	45-54	Visitor from VIC	25
POA3033	45-54	Visitor same SA2	7
POA3033	55-64	Home	1606
POA3033	55-64	Visitor from VIC	16
POA3033	65-74	Home	1431
POA3033	65-74	Visitor from QLD	3
POA3033	65-74	Visitor from VIC	17
POA3033	65-74	Visitor same SA2	3
POA3033	75-84	Home	1399
POA3033	75-84	Visitor from VIC	8
POA3033	75-84	Visitor same SA2	6
POA3033	85+	Home	496
POA3033	85+	Visitor from VIC	7
POA3034	0-14	Home	1942
POA3034	0-14	Visitor from VIC	26
POA3034	15-24	Home	1160
POA3034	15-24	Visitor from VIC	18
POA3034	25-34	Home	1345
POA3034	25-34	Visitor from VIC	33
POA3034	25-34	Visitor same SA2	4
POA3034	35-44	Home	1626
POA3034	35-44	Visitor from VIC	15
POA3034	35-44	Visitor same SA2	3
POA3034	45-54	Home	1471
POA3034	45-54	Visitor from VIC	16
POA3034	45-54	Visitor same SA2	4
POA3034	55-64	Home	1349
POA3034	55-64	Visitor from VIC	19
POA3034	65-74	Home	1379
POA3034	65-74	Visitor from VIC	23
POA3034	65-74	Visitor same SA2	4
POA3034	75-84	Home	1234
POA3034	75-84	Visitor from VIC	7
POA3034	75-84	Visitor same SA2	6
POA3034	85+	Home	589
POA3034	85+	Visitor from VIC	6
POA3036	0-14	Home	940
POA3036	0-14	Visitor from VIC	18
POA3036	15-24	Home	712
POA3036	15-24	Visitor from VIC	7
POA3036	25-34	Home	545
POA3036	25-34	Visitor from VIC	11
POA3036	35-44	Home	630
POA3036	35-44	Visitor from VIC	17
POA3036	45-54	Home	804
POA3036	45-54	Visitor from VIC	14
POA3036	55-64	Home	814
POA3036	55-64	Visitor from VIC	11
POA3036	65-74	Home	716
POA3036	65-74	Visitor from VIC	4
POA3036	75-84	Home	461
POA3036	75-84	Visitor from VIC	4
POA3036	85+	Home	220
POA3037	0-14	Home	10181
POA3037	0-14	Visitor from QLD	3
POA3037	0-14	Visitor from VIC	102
POA3037	15-24	Home	7465
POA3037	15-24	Visitor from NSW	4
POA3037	15-24	Visitor from QLD	3
POA3037	15-24	Visitor from VIC	79
POA3037	25-34	Home	6477
POA3037	25-34	Visitor from NSW	3
POA3037	25-34	Visitor from SA	3
POA3037	25-34	Visitor from VIC	105
POA3037	25-34	Visitor same SA2	3
POA3037	35-44	Home	7391
POA3037	35-44	Visitor from VIC	65
POA3037	45-54	Home	7828
POA3037	45-54	Visitor from VIC	68
POA3037	45-54	Visitor same SA2	3
POA3037	55-64	Home	5734
POA3037	55-64	Visitor from NSW	3
POA3037	55-64	Visitor from VIC	45
POA3037	55-64	Visitor same SA2	3
POA3037	65-74	Home	3456
POA3037	65-74	Visitor from SA	4
POA3037	65-74	Visitor from TAS	3
POA3037	65-74	Visitor from VIC	37
POA3037	65-74	Visitor same SA2	3
POA3037	75-84	Home	1545
POA3037	75-84	Visitor from VIC	29
POA3037	75-84	Visitor same SA2	3
POA3037	85+	Home	561
POA3037	85+	Visitor from VIC	15
POA3038	0-14	Home	3811
POA3038	0-14	Visitor from VIC	60
POA3038	15-24	Home	3560
POA3038	15-24	Visitor from VIC	48
POA3038	25-34	Home	3061
POA3038	25-34	Visitor from VIC	93
POA3038	35-44	Home	2741
POA3038	35-44	Visitor from NSW	4
POA3038	35-44	Visitor from VIC	59
POA3038	45-54	Home	3704
POA3038	45-54	Visitor from VIC	47
POA3038	45-54	Visitor same SA2	5
POA3038	55-64	Home	4393
POA3038	55-64	Visitor from QLD	5
POA3038	55-64	Visitor from VIC	30
POA3038	55-64	Visitor same SA2	3
POA3038	65-74	Home	3114
POA3038	65-74	Visitor from NSW	5
POA3038	65-74	Visitor from VIC	23
POA3038	65-74	Visitor same SA2	3
POA3038	75-84	Home	1407
POA3038	75-84	Visitor from VIC	22
POA3038	75-84	Visitor same SA2	4
POA3038	85+	Home	439
POA3038	85+	Visitor from VIC	14
POA3039	0-14	Home	2194
POA3039	0-14	Visitor from NSW	4
POA3039	0-14	Visitor from VIC	23
POA3039	0-14	Visitor same SA2	4
POA3039	15-24	Home	1764
POA3039	15-24	Visitor from QLD	3
POA3039	15-24	Visitor from VIC	45
POA3039	15-24	Visitor from WA	4
POA3039	15-24	Visitor same SA2	3
POA3039	25-34	Home	3027
POA3039	25-34	Visitor from NSW	3
POA3039	25-34	Visitor from VIC	56
POA3039	35-44	Home	2368
POA3039	35-44	Visitor from NSW	9
POA3039	35-44	Visitor from VIC	29
POA3039	45-54	Home	2077
POA3039	45-54	Visitor from VIC	38
POA3039	45-54	Visitor same SA2	3
POA3039	55-64	Home	1825
POA3039	55-64	Visitor from NSW	7
POA3039	55-64	Visitor from VIC	29
POA3039	55-64	Visitor same SA2	5
POA3039	65-74	Home	1282
POA3039	65-74	Visitor from VIC	27
POA3039	65-74	Visitor same SA2	3
POA3039	75-84	Home	708
POA3039	75-84	Visitor from VIC	13
POA3039	75-84	Visitor same SA2	3
POA3039	85+	Home	402
POA3039	85+	Visitor from VIC	6
POA3040	0-14	Home	4041
POA3040	0-14	Visitor from NSW	3
POA3040	0-14	Visitor from VIC	51
POA3040	15-24	Home	3585
POA3040	15-24	Visitor from NSW	7
POA3040	15-24	Visitor from SA	3
POA3040	15-24	Visitor from VIC	57
POA3040	25-34	Home	3716
POA3040	25-34	Visitor from NSW	9
POA3040	25-34	Visitor from QLD	3
POA3040	25-34	Visitor from VIC	74
POA3040	25-34	Visitor from WA	4
POA3040	35-44	Home	3524
POA3040	35-44	Visitor from QLD	3
POA3040	35-44	Visitor from VIC	38
POA3040	35-44	Visitor same SA2	4
POA3040	45-54	Home	3878
POA3040	45-54	Visitor from QLD	4
POA3040	45-54	Visitor from VIC	62
