POA_CODE_2021	AgeStudent	students
POA2292	0-4	39
POA2292	5-14	251
POA2292	15-19	98
POA2292	20-24	107
POA2292	25+	167
POA2293	0-4	56
POA2293	5-14	225
POA2293	15-19	74
POA2293	20-24	171
POA2293	25+	264
POA2294	0-4	38
POA2294	5-14	177
POA2294	15-19	44
POA2294	20-24	71
POA2294	25+	135
POA2295	0-4	137
POA2295	5-14	927
POA2295	15-19	298
POA2295	20-24	115
POA2295	25+	267
POA2296	0-4	36
POA2296	5-14	164
POA2296	15-19	57
POA2296	20-24	98
POA2296	25+	150
POA2297	0-4	34
POA2297	5-14	186
POA2297	15-19	69
POA2297	20-24	82
POA2297	25+	141
POA2298	0-4	136
POA2298	5-14	829
POA2298	15-19	365
POA2298	20-24	531
POA2298	25+	644
POA2299	0-4	181
POA2299	5-14	1266
POA2299	15-19	559
POA2299	20-24	655
POA2299	25+	795
POA2300	0-4	109
POA2300	5-14	740
POA2300	15-19	370
POA2300	20-24	666
POA2300	25+	852
POA2302	0-4	8
POA2302	5-14	38
POA2302	15-19	25
POA2302	20-24	64
POA2302	25+	108
POA2303	0-4	142
POA2303	5-14	931
POA2303	15-19	362
POA2303	20-24	446
POA2303	25+	492
POA2304	0-4	277
POA2304	5-14	1443
POA2304	15-19	464
POA2304	20-24	496
POA2304	25+	987
POA2305	0-4	243
POA2305	5-14	1805
POA2305	15-19	733
POA2305	20-24	364
POA2305	25+	569
POA2306	0-4	58
POA2306	5-14	429
POA2306	15-19	95
POA2306	20-24	27
POA2306	25+	82
POA2307	0-4	80
POA2307	5-14	394
POA2307	15-19	146
POA2307	20-24	264
POA2307	25+	250
POA2308	15-19	449
POA2308	20-24	512
POA2308	25+	18
POA2311	0-4	15
POA2311	5-14	114
POA2311	15-19	37
POA2311	20-24	3
POA2311	25+	16
POA2312	0-4	18
POA2312	5-14	176
POA2312	15-19	55
POA2312	20-24	10
POA2312	25+	42
POA2315	0-4	189
POA2315	5-14	1443
POA2315	15-19	549
POA2315	20-24	185
POA2315	25+	414
POA2316	0-4	83
POA2316	5-14	647
POA2316	15-19	276
POA2316	20-24	80
POA2316	25+	163
POA2317	0-4	58
POA2317	5-14	582
POA2317	15-19	230
POA2317	20-24	70
POA2317	25+	156
POA2318	0-4	273
POA2318	5-14	1947
POA2318	15-19	616
POA2318	20-24	222
POA2318	25+	460
POA2319	0-4	100
POA2319	5-14	698
POA2319	15-19	234
POA2319	20-24	67
POA2319	25+	168
POA2320	0-4	847
POA2320	5-14	5434
POA2320	15-19	1770
POA2320	20-24	716
POA2320	25+	1397
POA2321	0-4	500
POA2321	5-14	2828
POA2321	15-19	775
POA2321	20-24	343
POA2321	25+	710
POA2322	0-4	569
POA2322	5-14	3328
POA2322	15-19	1019
POA2322	20-24	487
POA2322	25+	942
POA2323	0-4	433
POA2323	5-14	3214
POA2323	15-19	1153
POA2323	20-24	545
POA2323	25+	940
POA2324	0-4	369
POA2324	5-14	2770
POA2324	15-19	940
POA2324	20-24	285
POA2324	25+	632
POA2325	0-4	538
POA2325	5-14	3680
POA2325	15-19	1161
POA2325	20-24	389
POA2325	25+	833
POA2326	0-4	142
POA2326	5-14	1065
POA2326	15-19	287
POA2326	20-24	99
POA2326	25+	219
POA2327	0-4	133
POA2327	5-14	863
POA2327	15-19	271
POA2327	20-24	103
POA2327	25+	231
POA2328	0-4	42
POA2328	5-14	283
POA2328	15-19	112
POA2328	20-24	33
POA2328	25+	70
POA2329	0-4	31
POA2329	5-14	275
POA2329	15-19	81
POA2329	20-24	11
POA2329	25+	43
POA2330	0-4	377
POA2330	5-14	2978
POA2330	15-19	932
POA2330	20-24	272
POA2330	25+	657
POA2331	15-19	8
POA2331	20-24	7
POA2331	25+	6
POA2333	0-4	273
POA2333	5-14	1933
POA2333	15-19	578
POA2333	20-24	145
POA2333	25+	397
POA2334	0-4	93
POA2334	5-14	475
POA2334	15-19	149
POA2334	20-24	44
POA2334	25+	96
POA2335	0-4	216
POA2335	5-14	1221
POA2335	15-19	379
POA2335	20-24	137
POA2335	25+	281
POA2336	0-4	45
POA2336	5-14	308
POA2336	15-19	120
POA2336	20-24	35
POA2336	25+	58
POA2337	0-4	118
POA2337	5-14	1046
POA2337	15-19	347
POA2337	20-24	100
POA2337	25+	216
POA2338	0-4	14
POA2338	5-14	112
POA2338	15-19	51
POA2338	20-24	6
POA2338	25+	34
POA2339	0-4	6
POA2339	5-14	78
POA2339	15-19	27
POA2339	20-24	12
POA2339	25+	13
POA2340	0-4	940
POA2340	5-14	6905
POA2340	15-19	2312
POA2340	20-24	620
POA2340	25+	1649
POA2341	0-4	17
POA2341	5-14	155
POA2341	15-19	43
POA2341	20-24	13
POA2341	25+	33
POA2342	0-4	9
POA2342	5-14	58
POA2342	15-19	23
POA2342	20-24	3
POA2342	25+	7
POA2343	0-4	76
POA2343	5-14	529
POA2343	15-19	179
POA2343	20-24	27
POA2343	25+	99
POA2344	0-4	12
POA2344	5-14	59
POA2344	15-19	29
POA2344	20-24	9
POA2344	25+	16
POA2345	0-4	17
POA2345	5-14	80
POA2345	15-19	26
POA2345	20-24	4
POA2345	25+	14
POA2346	0-4	48
POA2346	5-14	316
POA2346	15-19	98
POA2346	20-24	16
POA2346	25+	45
POA2347	0-4	20
POA2347	5-14	193
POA2347	15-19	44
POA2347	20-24	10
POA2347	25+	42
POA2350	0-4	451
POA2350	5-14	3019
POA2350	15-19	1470
POA2350	20-24	1031
POA2350	25+	1578
POA2352	0-4	53
POA2352	5-14	420
POA2352	15-19	129
POA2352	20-24	33
POA2352	25+	88
POA2353	0-4	20
POA2353	5-14	132
POA2353	15-19	38
POA2353	20-24	8
POA2353	25+	23
POA2354	0-4	61
POA2354	5-14	340
POA2354	15-19	104
POA2354	20-24	24
POA2354	25+	64
POA2355	0-4	8
POA2355	5-14	57
POA2355	15-19	16
POA2355	20-24	4
POA2355	25+	13
POA2356	5-14	9
POA2356	15-19	3
POA2357	0-4	55
POA2357	5-14	398
POA2357	15-19	148
POA2357	20-24	29
POA2357	25+	96
POA2358	0-4	55
POA2358	5-14	427
POA2358	15-19	147
POA2358	20-24	47
POA2358	25+	127
POA2359	0-4	9
POA2359	5-14	75
POA2359	15-19	26
POA2359	20-24	5
POA2359	25+	13
POA2360	0-4	230
POA2360	5-14	1785
POA2360	15-19	560
POA2360	20-24	126
POA2360	25+	375
POA2361	0-4	3
POA2361	5-14	95
POA2361	15-19	40
POA2361	25+	19
POA2365	0-4	59
POA2365	5-14	429
POA2365	15-19	138
POA2365	20-24	31
POA2365	25+	81
POA2369	0-4	12
POA2369	5-14	89
POA2369	15-19	29
POA2369	20-24	4
POA2369	25+	16
POA2370	0-4	89
POA2370	5-14	759
POA2370	15-19	274
POA2370	20-24	51
POA2370	25+	199
POA2371	0-4	10
POA2371	5-14	79
POA2371	15-19	34
POA2371	20-24	5
POA2371	25+	27
POA2372	0-4	49
POA2372	5-14	444
POA2372	15-19	147
POA2372	20-24	36
POA2372	25+	119
POA2379	0-4	3
POA2379	5-14	30
POA2379	15-19	12
POA2379	20-24	7
POA2379	25+	8
POA2380	0-4	242
POA2380	5-14	1542
POA2380	15-19	343
POA2380	20-24	117
POA2380	25+	328
POA2381	0-4	21
POA2381	5-14	155
POA2381	15-19	39
POA2381	20-24	9
POA2381	25+	29
POA2382	0-4	28
POA2382	5-14	143
POA2382	15-19	36
POA2382	20-24	8
POA2382	25+	27
POA2386	0-4	4
POA2386	5-14	23
POA2386	15-19	3
POA2386	25+	4
POA2387	0-4	9
POA2387	5-14	15
POA2387	15-19	4
POA2387	25+	6
POA2388	0-4	46
POA2388	5-14	314
POA2388	15-19	92
POA2388	20-24	28
POA2388	25+	56
POA2390	0-4	155
POA2390	5-14	1076
POA2390	15-19	310
POA2390	20-24	97
POA2390	25+	223
POA2395	0-4	7
POA2395	5-14	66
POA2395	15-19	13
POA2395	25+	10
POA2396	0-4	11
POA2396	5-14	93
POA2396	15-19	29
POA2396	25+	15
POA2397	0-4	7
POA2397	5-14	41
POA2397	15-19	9
POA2397	25+	8
POA2398	0-4	7
POA2398	5-14	30
POA2398	15-19	3
POA2398	20-24	6
POA2399	0-4	9
POA2399	5-14	79
POA2399	15-19	10
POA2399	20-24	6
POA2399	25+	14
POA2400	0-4	168
POA2400	5-14	1035
POA2400	15-19	229
POA2400	20-24	90
POA2400	25+	232
POA2401	0-4	9
POA2401	5-14	49
POA2401	15-19	13
POA2401	20-24	3
POA2401	25+	6
POA2402	0-4	28
POA2402	5-14	201
POA2402	15-19	59
POA2402	20-24	10
POA2402	25+	29
POA2403	0-4	14
POA2403	5-14	87
POA2403	15-19	19
POA2403	20-24	5
POA2403	25+	10
POA2404	0-4	17
POA2404	5-14	156
POA2404	15-19	39
POA2404	20-24	12
POA2404	25+	33
POA2405	0-4	8
POA2405	5-14	36
POA2405	15-19	11
POA2405	20-24	5
POA2405	25+	5
POA2406	0-4	10
POA2406	5-14	70
POA2406	15-19	20
POA2406	20-24	9
POA2406	25+	10
POA2408	0-4	8
POA2408	5-14	37
POA2408	15-19	9
POA2409	0-4	10
POA2409	5-14	128
POA2409	15-19	36
POA2409	20-24	9
POA2409	25+	20
POA2410	5-14	27
POA2410	15-19	6
POA2411	0-4	8
POA2411	5-14	11
POA2415	5-14	41
POA2415	15-19	17
POA2415	25+	11
POA2420	0-4	67
POA2420	5-14	431
POA2420	15-19	138
POA2420	20-24	45
POA2420	25+	103
POA2421	0-4	38
POA2421	5-14	291
POA2421	15-19	107
POA2421	20-24	42
POA2421	25+	37
POA2422	0-4	62
POA2422	5-14	547
POA2422	15-19	195
POA2422	20-24	38
POA2422	25+	124
POA2423	0-4	25
POA2423	5-14	300
POA2423	15-19	107
POA2423	20-24	22
POA2423	25+	65
POA2424	0-4	3
POA2424	5-14	46
POA2424	15-19	20
POA2424	20-24	5
POA2424	25+	12
POA2425	0-4	36
POA2425	5-14	222
POA2425	15-19	70
POA2425	20-24	25
POA2425	25+	48
POA2426	0-4	11
POA2426	5-14	97
POA2426	15-19	41
POA2426	25+	23
POA2427	0-4	20
POA2427	5-14	173
POA2427	15-19	59
POA2427	20-24	16
POA2427	25+	57
POA2428	0-4	280
POA2428	5-14	2105
POA2428	15-19	714
POA2428	20-24	167
POA2428	25+	503
POA2429	0-4	122
POA2429	5-14	1034
POA2429	15-19	322
POA2429	20-24	74
POA2429	25+	204
POA2430	0-4	547
POA2430	5-14	3979
POA2430	15-19	1258
POA2430	20-24	313
POA2430	25+	930
POA2431	0-4	72
POA2431	5-14	427
POA2431	15-19	143
POA2431	20-24	30
POA2431	25+	120
POA2439	0-4	42
POA2439	5-14	424
POA2439	15-19	165
POA2439	20-24	28
POA2439	25+	94
POA2440	0-4	339
POA2440	5-14	2491
POA2440	15-19	847
POA2440	20-24	211
POA2440	25+	542
POA2441	0-4	60
POA2441	5-14	470
POA2441	15-19	164
POA2441	20-24	40
POA2441	25+	118
POA2443	0-4	60
POA2443	5-14	620
POA2443	15-19	226
POA2443	20-24	65
POA2443	25+	168
POA2444	0-4	749
POA2444	5-14	5561
POA2444	15-19	2208
POA2444	20-24	962
POA2444	25+	1864
POA2445	0-4	108
POA2445	5-14	830
POA2445	15-19	324
POA2445	20-24	89
POA2445	25+	236
POA2446	0-4	285
POA2446	5-14	1894
POA2446	15-19	685
POA2446	20-24	170
POA2446	25+	478
POA2447	0-4	103
POA2447	5-14	853
POA2447	15-19	265
POA2447	20-24	65
POA2447	25+	203
POA2448	0-4	122
POA2448	5-14	818
POA2448	15-19	310
POA2448	20-24	64
POA2448	25+	226
POA2449	0-4	40
POA2449	5-14	226
POA2449	15-19	87
POA2449	20-24	20
POA2449	25+	77
POA2450	0-4	759
POA2450	5-14	5502
POA2450	15-19	1957
POA2450	20-24	712
POA2450	25+	1831
POA2452	0-4	242
POA2452	5-14	1779
POA2452	15-19	605
POA2452	20-24	152
POA2452	25+	532
POA2453	0-4	34
POA2453	5-14	276
POA2453	15-19	58
POA2453	20-24	12
POA2453	25+	65
POA2454	0-4	89
POA2454	5-14	1013
POA2454	15-19	373
POA2454	20-24	64
POA2454	25+	326
POA2455	0-4	52
POA2455	5-14	277
POA2455	15-19	83
POA2455	20-24	23
POA2455	25+	92
POA2456	0-4	305
POA2456	5-14	2032
POA2456	15-19	598
POA2456	20-24	175
POA2456	25+	560
POA2460	0-4	437
POA2460	5-14	3404
POA2460	15-19	1081
POA2460	20-24	257
POA2460	25+	843
POA2462	0-4	39
POA2462	5-14	251
POA2462	15-19	66
POA2462	20-24	22
POA2462	25+	51
POA2463	0-4	122
POA2463	5-14	840
POA2463	15-19	297
POA2463	20-24	56
POA2463	25+	202
POA2464	0-4	83
POA2464	5-14	592
POA2464	15-19	171
POA2464	20-24	55
POA2464	25+	180
POA2465	0-4	8
POA2465	5-14	40
POA2465	15-19	21
POA2465	20-24	5
POA2465	25+	10
POA2466	0-4	13
POA2466	5-14	117
POA2466	15-19	36
POA2466	20-24	4
POA2466	25+	24
POA2469	0-4	35
POA2469	5-14	342
POA2469	15-19	121
POA2469	20-24	15
POA2469	25+	74
POA2470	0-4	253
POA2470	5-14	1874
POA2470	15-19	548
POA2470	20-24	166
POA2470	25+	386
POA2471	0-4	27
POA2471	5-14	334
POA2471	15-19	116
POA2471	20-24	29
POA2471	25+	51
POA2472	0-4	29
POA2472	5-14	224
POA2472	15-19	65
POA2472	20-24	23
POA2472	25+	62
POA2473	0-4	33
POA2473	5-14	293
POA2473	15-19	96
POA2473	20-24	34
POA2473	25+	66
POA2474	0-4	88
POA2474	5-14	668
POA2474	15-19	203
POA2474	20-24	37
POA2474	25+	177
POA2475	0-4	7
POA2475	5-14	35
POA2475	15-19	20
POA2476	0-4	7
POA2476	5-14	74
POA2476	15-19	27
POA2476	20-24	3
POA2476	25+	19
POA2477	0-4	195
POA2477	5-14	1507
POA2477	15-19	559
POA2477	20-24	171
POA2477	25+	400
POA2478	0-4	502
POA2478	5-14	3326
POA2478	15-19	1165
POA2478	20-24	384
POA2478	25+	1102
POA2479	0-4	103
POA2479	5-14	709
POA2479	15-19	194
POA2479	20-24	62
POA2479	25+	208
POA2480	0-4	680
POA2480	5-14	5091
POA2480	15-19	1903
POA2480	20-24	677
POA2480	25+	1904
POA2481	0-4	154
POA2481	5-14	1165
POA2481	15-19	393
POA2481	20-24	162
POA2481	25+	786
POA2482	0-4	82
POA2482	5-14	722
POA2482	15-19	251
POA2482	20-24	45
POA2482	25+	299
POA2483	0-4	152
POA2483	5-14	1138
POA2483	15-19	387
POA2483	20-24	118
POA2483	25+	510
POA2484	0-4	256
POA2484	5-14	2237
POA2484	15-19	790
POA2484	20-24	245
POA2484	25+	611
POA2485	0-4	184
POA2485	5-14	1054
POA2485	15-19	388
POA2485	20-24	211
POA2485	25+	547
POA2486	0-4	476
POA2486	5-14	3398
POA2486	15-19	1276
POA2486	20-24	461
POA2486	25+	1012
POA2487	0-4	241
POA2487	5-14	1883
POA2487	15-19	636
POA2487	20-24	208
POA2487	25+	493
POA2488	0-4	71
POA2488	5-14	485
POA2488	15-19	147
POA2488	20-24	44
POA2488	25+	142
POA2489	0-4	149
POA2489	5-14	1174
POA2489	15-19	315
POA2489	20-24	72
POA2489	25+	272
POA2490	0-4	16
POA2490	5-14	93
POA2490	15-19	30
POA2490	20-24	15
POA2490	25+	23
POA2500	0-4	568
POA2500	5-14	3246
POA2500	15-19	2120
POA2500	20-24	3181
POA2500	25+	3161
POA2502	0-4	214
POA2502	5-14	1454
POA2502	15-19	487
POA2502	20-24	207
POA2502	25+	418
POA2505	0-4	90
POA2505	5-14	541
POA2505	15-19	148
POA2505	20-24	94
POA2505	25+	187
POA2506	0-4	129
POA2506	5-14	944
POA2506	15-19	318
POA2506	20-24	135
POA2506	25+	219
POA2508	0-4	265
POA2508	5-14	1273
POA2508	15-19	477
POA2508	20-24	212
POA2508	25+	334
POA2515	0-4	253
POA2515	5-14	1574
POA2515	15-19	638
POA2515	20-24	283
POA2515	25+	471
POA2516	0-4	152
POA2516	5-14	1026
POA2516	15-19	391
POA2516	20-24	169
POA2516	25+	235
POA2517	0-4	282
POA2517	5-14	1845
POA2517	15-19	742
POA2517	20-24	315
POA2517	25+	478
POA2518	0-4	333
POA2518	5-14	2143
POA2518	15-19	858
POA2518	20-24	509
POA2518	25+	763
POA2519	0-4	327
POA2519	5-14	1910
POA2519	15-19	751
POA2519	20-24	699
POA2519	25+	780
POA2525	0-4	250
POA2525	5-14	1638
POA2525	15-19	746
POA2525	20-24	376
POA2525	25+	415
POA2526	0-4	353
POA2526	5-14	1965
POA2526	15-19	868
POA2526	20-24	410
POA2526	25+	537
POA2527	0-4	630
POA2527	5-14	3408
POA2527	15-19	1175
POA2527	20-24	470
POA2527	25+	859
POA2528	0-4	383
POA2528	5-14	2526
POA2528	15-19	900
POA2528	20-24	319
POA2528	25+	600
POA2529	0-4	567
POA2529	5-14	3681
POA2529	15-19	1520
POA2529	20-24	566
POA2529	25+	908
POA2530	0-4	751
POA2530	5-14	4507
POA2530	15-19	1677
POA2530	20-24	649
POA2530	25+	1046
POA2533	0-4	319
POA2533	5-14	1872
POA2533	15-19	742
POA2533	20-24	323
POA2533	25+	527
POA2534	0-4	94
POA2534	5-14	639
POA2534	15-19	272
POA2534	20-24	99
POA2534	25+	186
POA2535	0-4	101
POA2535	5-14	741
POA2535	15-19	245
POA2535	20-24	80
POA2535	25+	208
POA2536	0-4	234
POA2536	5-14	1792
POA2536	15-19	595
POA2536	20-24	141
POA2536	25+	495
POA2537	0-4	149
POA2537	5-14	1127
POA2537	15-19	423
POA2537	20-24	110
POA2537	25+	325
POA2538	0-4	50
POA2538	5-14	263
POA2538	15-19	107
POA2538	20-24	23
POA2538	25+	59
POA2539	0-4	296
POA2539	5-14	1884
POA2539	15-19	650
POA2539	20-24	159
POA2539	25+	461
POA2540	0-4	709
POA2540	5-14	4682
POA2540	15-19	1644
POA2540	20-24	505
POA2540	25+	1303
POA2541	0-4	550
POA2541	5-14	3151
POA2541	15-19	983
POA2541	20-24	347
POA2541	25+	938
POA2545	0-4	10
POA2545	5-14	80
POA2545	15-19	45
POA2545	20-24	7
POA2545	25+	30
POA2546	0-4	119
POA2546	5-14	779
POA2546	15-19	268
POA2546	20-24	50
POA2546	25+	200
POA2548	0-4	85
POA2548	5-14	731
POA2548	15-19	283
POA2548	20-24	72
POA2548	25+	210
POA2549	0-4	47
POA2549	5-14	456
POA2549	15-19	157
POA2549	20-24	20
POA2549	25+	95
POA2550	0-4	201
POA2550	5-14	1849
POA2550	15-19	606
POA2550	20-24	118
POA2550	25+	489
POA2551	0-4	56
POA2551	5-14	347
POA2551	15-19	101
POA2551	20-24	28
POA2551	25+	77
POA2555	5-14	13
POA2555	15-19	4
POA2555	25+	6
POA2556	0-4	26
POA2556	5-14	254
POA2556	15-19	132
POA2556	20-24	59
POA2556	25+	36
POA2557	0-4	610
POA2557	5-14	2859
POA2557	15-19	820
POA2557	20-24	388
POA2557	25+	764
POA2558	0-4	202
POA2558	5-14	1456
POA2558	15-19	526
POA2558	20-24	242
POA2558	25+	342
POA2559	0-4	60
POA2559	5-14	500
POA2559	15-19	145
POA2559	20-24	36
POA2559	25+	113
POA2560	0-4	1529
POA2560	5-14	10568
POA2560	15-19	3760
POA2560	20-24	1735
POA2560	25+	2870
POA2563	0-4	8
POA2563	5-14	29
POA2563	15-19	9
POA2563	20-24	5
POA2563	25+	4
POA2564	0-4	230
POA2564	5-14	1963
POA2564	15-19	740
POA2564	20-24	294
POA2564	25+	575
POA2565	0-4	737
POA2565	5-14	4311
POA2565	15-19	1335
POA2565	20-24	772
POA2565	25+	1415
POA2566	0-4	476
POA2566	5-14	4022
POA2566	15-19	1319
POA2566	20-24	621
POA2566	25+	1033
POA2567	0-4	906
POA2567	5-14	6522
POA2567	15-19	2563
POA2567	20-24	970
POA2567	25+	1150
POA2568	0-4	28
POA2568	5-14	86
POA2568	15-19	61
POA2568	20-24	18
POA2568	25+	28
POA2569	0-4	15
POA2569	5-14	182
POA2569	15-19	75
POA2569	20-24	29
POA2569	25+	28
POA2570	0-4	1721
POA2570	5-14	9400
POA2570	15-19	3007
POA2570	20-24	1223
POA2570	25+	2083
POA2571	0-4	351
POA2571	5-14	1872
POA2571	15-19	646
POA2571	20-24	213
POA2571	25+	374
POA2572	0-4	100
POA2572	5-14	654
POA2572	15-19	226
POA2572	20-24	93
POA2572	25+	129
POA2573	0-4	154
POA2573	5-14	825
POA2573	15-19	242
POA2573	20-24	86
POA2573	25+	160
POA2574	0-4	111
POA2574	5-14	817
POA2574	15-19	308
POA2574	20-24	81
POA2574	25+	135
POA2575	0-4	379
POA2575	5-14	2124
POA2575	15-19	804
POA2575	20-24	273
POA2575	25+	595
POA2576	0-4	143
POA2576	5-14	1477
POA2576	15-19	609
POA2576	20-24	197
POA2576	25+	371
POA2577	0-4	234
POA2577	5-14	1902
POA2577	15-19	717
POA2577	20-24	237
POA2577	25+	502
POA2578	0-4	34
POA2578	5-14	229
POA2578	15-19	97
POA2578	20-24	33
POA2578	25+	81
POA2579	0-4	78
POA2579	5-14	538
POA2579	15-19	160
POA2579	20-24	38
POA2579	25+	130
POA2580	0-4	522
POA2580	5-14	3502
POA2580	15-19	1175
POA2580	20-24	391
POA2580	25+	1050
POA2581	0-4	43
POA2581	5-14	333
POA2581	15-19	92
POA2581	20-24	24
POA2581	25+	95
POA2582	0-4	224
POA2582	5-14	1868
POA2582	15-19	694
POA2582	20-24	205
POA2582	25+	470
POA2583	0-4	72
POA2583	5-14	401
POA2583	15-19	183
POA2583	20-24	48
POA2583	25+	81
POA2584	0-4	11
POA2584	5-14	71
POA2584	15-19	18
POA2584	20-24	4
POA2584	25+	19
POA2585	0-4	5
POA2585	5-14	18
POA2585	15-19	10
POA2585	20-24	6
POA2585	25+	6
POA2586	0-4	46
POA2586	5-14	293
POA2586	15-19	71
POA2586	20-24	30
POA2586	25+	70
POA2587	0-4	54
POA2587	5-14	322
POA2587	15-19	88
POA2587	20-24	18
POA2587	25+	66
POA2588	5-14	30
POA2588	15-19	10
POA2588	25+	4
POA2590	0-4	99
POA2590	5-14	761
POA2590	15-19	238
POA2590	20-24	64
POA2590	25+	140
POA2594	0-4	202
POA2594	5-14	1567
POA2594	15-19	543
POA2594	20-24	112
POA2594	25+	281
POA2600	0-4	119
POA2600	5-14	801
POA2600	15-19	380
POA2600	20-24	226
POA2600	25+	436
POA2601	0-4	18
POA2601	5-14	66
POA2601	15-19	1670
POA2601	20-24	1639
POA2601	25+	784
POA2602	0-4	549
POA2602	5-14	3800
POA2602	15-19	1412
POA2602	20-24	1931
POA2602	25+	2635
POA2603	0-4	124
POA2603	5-14	1077
POA2603	15-19	607
POA2603	20-24	310
POA2603	25+	635
POA2604	0-4	159
POA2604	5-14	1062
POA2604	15-19	426
POA2604	20-24	318
POA2604	25+	945
POA2605	0-4	229
POA2605	5-14	1784
POA2605	15-19	597
POA2605	20-24	355
POA2605	25+	575
POA2606	0-4	147
POA2606	5-14	981
POA2606	15-19	378
POA2606	20-24	382
POA2606	25+	989
POA2607	0-4	201
POA2607	5-14	1840
POA2607	15-19	705
POA2607	20-24	435
POA2607	25+	691
POA2609	0-4	8
POA2609	5-14	61
POA2609	15-19	34
POA2609	20-24	41
POA2609	25+	52
POA2611	0-4	735
POA2611	5-14	4949
POA2611	15-19	1602
POA2611	20-24	887
POA2611	25+	2048
POA2612	0-4	150
POA2612	5-14	907
POA2612	15-19	824
POA2612	20-24	2023
POA2612	25+	1773
POA2614	0-4	359
POA2614	5-14	2435
POA2614	15-19	900
POA2614	20-24	580
POA2614	25+	1230
POA2615	0-4	951
POA2615	5-14	6531
POA2615	15-19	2168
POA2615	20-24	1069
POA2615	25+	2465
POA2617	0-4	541
POA2617	5-14	3462
POA2617	15-19	1608
POA2617	20-24	2469
POA2617	25+	3233
POA2618	0-4	19
POA2618	5-14	187
POA2618	15-19	96
POA2618	20-24	29
POA2618	25+	49
POA2619	0-4	197
POA2619	5-14	1457
POA2619	15-19	670
POA2619	20-24	268
POA2619	25+	401
POA2620	0-4	796
POA2620	5-14	5162
POA2620	15-19	1694
POA2620	20-24	838
POA2620	25+	2272
POA2621	0-4	142
POA2621	5-14	961
POA2621	15-19	327
POA2621	20-24	97
POA2621	25+	287
POA2622	0-4	61
POA2622	5-14	432
POA2622	15-19	109
POA2622	20-24	34
POA2622	25+	125
POA2623	0-4	14
POA2623	5-14	65
POA2623	15-19	18
POA2623	20-24	3
POA2623	25+	19
POA2624	5-14	9
POA2624	20-24	7
POA2624	25+	3
POA2625	0-4	3
POA2625	5-14	25
POA2625	15-19	6
POA2625	20-24	4
POA2625	25+	13
POA2626	0-4	8
POA2626	5-14	45
POA2626	15-19	17
POA2626	20-24	5
POA2626	25+	14
POA2627	0-4	68
POA2627	5-14	629
POA2627	15-19	275
POA2627	20-24	102
POA2627	25+	260
POA2628	0-4	40
POA2628	5-14	264
POA2628	15-19	76
POA2628	20-24	16
POA2628	25+	76
POA2629	0-4	3
POA2629	5-14	34
POA2629	15-19	13
POA2629	20-24	4
POA2629	25+	13
POA2630	0-4	152
POA2630	5-14	908
POA2630	15-19	301
POA2630	20-24	96
POA2630	25+	299
POA2631	0-4	7
POA2631	5-14	59
POA2631	15-19	21
POA2631	20-24	10
POA2631	25+	18
POA2632	0-4	24
POA2632	5-14	225
POA2632	15-19	52
POA2632	20-24	18
POA2632	25+	37
POA2633	5-14	36
POA2633	15-19	7
POA2633	20-24	7
POA2640	0-4	739
POA2640	5-14	4745
POA2640	15-19	1758
POA2640	20-24	816
POA2640	25+	1560
POA2641	0-4	280
POA2641	5-14	1819
POA2641	15-19	650
POA2641	20-24	275
POA2641	25+	648
POA2642	0-4	119
POA2642	5-14	754
POA2642	15-19	287
POA2642	20-24	56
POA2642	25+	142
POA2643	0-4	38
POA2643	5-14	312
POA2643	15-19	110
POA2643	20-24	28
POA2643	25+	61
POA2644	0-4	35
POA2644	5-14	248
POA2644	15-19	102
POA2644	20-24	16
POA2644	25+	34
POA2645	0-4	3
POA2645	5-14	20
POA2645	15-19	9
POA2645	20-24	3
POA2645	25+	12
POA2646	0-4	87
POA2646	5-14	679
POA2646	15-19	236
POA2646	20-24	53
POA2646	25+	147
POA2647	0-4	33
POA2647	5-14	248
POA2647	15-19	83
POA2647	20-24	22
POA2647	25+	34
POA2648	0-4	38
POA2648	5-14	210
POA2648	15-19	58
POA2648	20-24	16
POA2648	25+	41
POA2649	5-14	8
POA2650	0-4	1242
POA2650	5-14	7786
POA2650	15-19	2767
POA2650	20-24	1490
POA2650	25+	2612
POA2651	0-4	77
POA2651	5-14	419
POA2651	15-19	171
POA2651	20-24	93
POA2651	25+	130
POA2652	0-4	75
POA2652	5-14	621
POA2652	15-19	185
POA2652	20-24	51
POA2652	25+	115
POA2653	0-4	51
POA2653	5-14	264
POA2653	15-19	95
POA2653	20-24	18
POA2653	25+	63
POA2655	0-4	25
POA2655	5-14	216
POA2655	15-19	62
POA2655	20-24	8
POA2655	25+	30
POA2656	0-4	23
POA2656	5-14	150
POA2656	15-19	44
POA2656	20-24	22
POA2656	25+	24
POA2658	0-4	22
POA2658	5-14	189
POA2658	15-19	69
POA2658	20-24	19
POA2658	25+	33
POA2659	0-4	6
POA2659	5-14	111
POA2659	15-19	61
POA2659	20-24	13
POA2659	25+	19
POA2660	0-4	24
POA2660	5-14	225
POA2660	15-19	84
POA2660	20-24	14
POA2660	25+	42
POA2661	0-4	17
POA2661	5-14	38
POA2661	15-19	13
POA2661	20-24	8
POA2661	25+	15
POA2663	0-4	83
POA2663	5-14	529
POA2663	15-19	177
POA2663	20-24	43
POA2663	25+	136
POA2665	0-4	34
POA2665	5-14	270
POA2665	15-19	73
