POA_CODE_2021	Age	Sex	persons
POA2582	85+	M	110
POA2583	0-4	F	133
POA2583	0-4	M	124
POA2583	5-14	F	192
POA2583	5-14	M	250
POA2583	15-19	F	130
POA2583	15-19	M	116
POA2583	20-24	F	96
POA2583	20-24	M	90
POA2583	25-34	F	195
POA2583	25-34	M	191
POA2583	35-44	F	209
POA2583	35-44	M	189
POA2583	45-54	F	264
POA2583	45-54	M	262
POA2583	55-64	F	426
POA2583	55-64	M	438
POA2583	65-74	F	343
POA2583	65-74	M	386
POA2583	75-84	F	205
POA2583	75-84	M	199
POA2583	85+	F	94
POA2583	85+	M	67
POA2584	0-4	F	13
POA2584	0-4	M	18
POA2584	5-14	F	26
POA2584	5-14	M	49
POA2584	15-19	F	12
POA2584	15-19	M	10
POA2584	20-24	F	5
POA2584	20-24	M	14
POA2584	25-34	F	25
POA2584	25-34	M	27
POA2584	35-44	F	34
POA2584	35-44	M	38
POA2584	45-54	F	33
POA2584	45-54	M	35
POA2584	55-64	F	43
POA2584	55-64	M	43
POA2584	65-74	F	34
POA2584	65-74	M	40
POA2584	75-84	F	19
POA2584	75-84	M	22
POA2584	85+	F	4
POA2584	85+	M	9
POA2585	0-4	F	5
POA2585	0-4	M	10
POA2585	5-14	F	11
POA2585	5-14	M	10
POA2585	15-19	F	4
POA2585	15-19	M	15
POA2585	20-24	F	8
POA2585	20-24	M	7
POA2585	25-34	F	15
POA2585	25-34	M	10
POA2585	35-44	F	16
POA2585	35-44	M	10
POA2585	45-54	F	12
POA2585	45-54	M	17
POA2585	55-64	F	15
POA2585	55-64	M	14
POA2585	65-74	F	18
POA2585	65-74	M	16
POA2585	75-84	F	9
POA2585	75-84	M	10
POA2585	85+	F	5
POA2586	0-4	F	59
POA2586	0-4	M	92
POA2586	5-14	F	147
POA2586	5-14	M	201
POA2586	15-19	F	51
POA2586	15-19	M	66
POA2586	20-24	F	52
POA2586	20-24	M	65
POA2586	25-34	F	141
POA2586	25-34	M	135
POA2586	35-44	F	134
POA2586	35-44	M	120
POA2586	45-54	F	188
POA2586	45-54	M	192
POA2586	55-64	F	231
POA2586	55-64	M	235
POA2586	65-74	F	210
POA2586	65-74	M	216
POA2586	75-84	F	110
POA2586	75-84	M	137
POA2586	85+	F	44
POA2586	85+	M	41
POA2587	0-4	F	73
POA2587	0-4	M	82
POA2587	5-14	F	174
POA2587	5-14	M	178
POA2587	15-19	F	87
POA2587	15-19	M	66
POA2587	20-24	F	55
POA2587	20-24	M	49
POA2587	25-34	F	141
POA2587	25-34	M	135
POA2587	35-44	F	146
POA2587	35-44	M	127
POA2587	45-54	F	185
POA2587	45-54	M	166
POA2587	55-64	F	216
POA2587	55-64	M	229
POA2587	65-74	F	250
POA2587	65-74	M	225
POA2587	75-84	F	133
POA2587	75-84	M	147
POA2587	85+	F	44
POA2587	85+	M	36
POA2588	0-4	F	5
POA2588	0-4	M	4
POA2588	5-14	F	19
POA2588	5-14	M	14
POA2588	15-19	F	16
POA2588	15-19	M	6
POA2588	20-24	F	7
POA2588	25-34	F	9
POA2588	25-34	M	7
POA2588	35-44	F	13
POA2588	35-44	M	8
POA2588	45-54	F	23
POA2588	45-54	M	14
POA2588	55-64	F	29
POA2588	55-64	M	34
POA2588	65-74	F	26
POA2588	65-74	M	31
POA2588	75-84	F	12
POA2588	75-84	M	12
POA2588	85+	F	5
POA2588	85+	M	4
POA2590	0-4	F	158
POA2590	0-4	M	185
POA2590	5-14	F	385
POA2590	5-14	M	446
POA2590	15-19	F	173
POA2590	15-19	M	193
POA2590	20-24	F	145
POA2590	20-24	M	157
POA2590	25-34	F	306
POA2590	25-34	M	275
POA2590	35-44	F	332
POA2590	35-44	M	307
POA2590	45-54	F	420
POA2590	45-54	M	366
POA2590	55-64	F	560
POA2590	55-64	M	516
POA2590	65-74	F	610
POA2590	65-74	M	586
POA2590	75-84	F	393
POA2590	75-84	M	374
POA2590	85+	F	167
POA2590	85+	M	110
POA2594	0-4	F	359
POA2594	0-4	M	387
POA2594	5-14	F	849
POA2594	5-14	M	846
POA2594	15-19	F	396
POA2594	15-19	M	408
POA2594	20-24	F	313
POA2594	20-24	M	274
POA2594	25-34	F	675
POA2594	25-34	M	621
POA2594	35-44	F	713
POA2594	35-44	M	622
POA2594	45-54	F	722
POA2594	45-54	M	677
POA2594	55-64	F	797
POA2594	55-64	M	779
POA2594	65-74	F	755
POA2594	65-74	M	721
POA2594	75-84	F	468
POA2594	75-84	M	400
POA2594	85+	F	230
POA2594	85+	M	129
POA2600	0-4	F	161
POA2600	0-4	M	151
POA2600	5-14	F	447
POA2600	5-14	M	389
POA2600	15-19	F	240
POA2600	15-19	M	201
POA2600	20-24	F	238
POA2600	20-24	M	210
POA2600	25-34	F	502
POA2600	25-34	M	489
POA2600	35-44	F	557
POA2600	35-44	M	482
POA2600	45-54	F	587
POA2600	45-54	M	555
POA2600	55-64	F	526
POA2600	55-64	M	547
POA2600	65-74	F	616
POA2600	65-74	M	514
POA2600	75-84	F	328
POA2600	75-84	M	291
POA2600	85+	F	151
POA2600	85+	M	88
POA2601	0-4	F	40
POA2601	0-4	M	31
POA2601	5-14	F	38
POA2601	5-14	M	35
POA2601	15-19	F	1246
POA2601	15-19	M	813
POA2601	20-24	F	1186
POA2601	20-24	M	1078
POA2601	25-34	F	800
POA2601	25-34	M	927
POA2601	35-44	F	258
POA2601	35-44	M	319
POA2601	45-54	F	156
POA2601	45-54	M	205
POA2601	55-64	F	137
POA2601	55-64	M	138
POA2601	65-74	F	87
POA2601	65-74	M	98
POA2601	75-84	F	35
POA2601	75-84	M	39
POA2601	85+	F	8
POA2601	85+	M	10
POA2602	0-4	F	823
POA2602	0-4	M	921
POA2602	5-14	F	1882
POA2602	5-14	M	2040
POA2602	15-19	F	803
POA2602	15-19	M	861
POA2602	20-24	F	1764
POA2602	20-24	M	1408
POA2602	25-34	F	3171
POA2602	25-34	M	3025
POA2602	35-44	F	2690
POA2602	35-44	M	2507
POA2602	45-54	F	2309
POA2602	45-54	M	2133
POA2602	55-64	F	1798
POA2602	55-64	M	1689
POA2602	65-74	F	1287
POA2602	65-74	M	1180
POA2602	75-84	F	838
POA2602	75-84	M	595
POA2602	85+	F	497
POA2602	85+	M	332
POA2603	0-4	F	179
POA2603	0-4	M	173
POA2603	5-14	F	535
POA2603	5-14	M	598
POA2603	15-19	F	316
POA2603	15-19	M	375
POA2603	20-24	F	265
POA2603	20-24	M	326
POA2603	25-34	F	825
POA2603	25-34	M	788
POA2603	35-44	F	666
POA2603	35-44	M	585
POA2603	45-54	F	734
POA2603	45-54	M	731
POA2603	55-64	F	670
POA2603	55-64	M	648
POA2603	65-74	F	513
POA2603	65-74	M	485
POA2603	75-84	F	301
POA2603	75-84	M	265
POA2603	85+	F	227
POA2603	85+	M	97
POA2604	0-4	F	295
POA2604	0-4	M	265
POA2604	5-14	F	542
POA2604	5-14	M	605
POA2604	15-19	F	254
POA2604	15-19	M	264
POA2604	20-24	F	435
POA2604	20-24	M	376
POA2604	25-34	F	1456
POA2604	25-34	M	1343
POA2604	35-44	F	1104
POA2604	35-44	M	1029
POA2604	45-54	F	829
POA2604	45-54	M	807
POA2604	55-64	F	776
POA2604	55-64	M	699
POA2604	65-74	F	562
POA2604	65-74	M	546
POA2604	75-84	F	312
POA2604	75-84	M	266
POA2604	85+	F	195
POA2604	85+	M	84
POA2605	0-4	F	306
POA2605	0-4	M	311
POA2605	5-14	F	883
POA2605	5-14	M	953
POA2605	15-19	F	379
POA2605	15-19	M	311
POA2605	20-24	F	307
POA2605	20-24	M	320
POA2605	25-34	F	642
POA2605	25-34	M	632
POA2605	35-44	F	943
POA2605	35-44	M	838
POA2605	45-54	F	872
POA2605	45-54	M	822
POA2605	55-64	F	740
POA2605	55-64	M	713
POA2605	65-74	F	567
POA2605	65-74	M	522
POA2605	75-84	F	519
POA2605	75-84	M	368
POA2605	85+	F	352
POA2605	85+	M	194
POA2606	0-4	F	323
POA2606	0-4	M	333
POA2606	5-14	F	530
POA2606	5-14	M	495
POA2606	15-19	F	237
POA2606	15-19	M	223
POA2606	20-24	F	475
POA2606	20-24	M	427
POA2606	25-34	F	1592
POA2606	25-34	M	1472
POA2606	35-44	F	873
POA2606	35-44	M	983
POA2606	45-54	F	719
POA2606	45-54	M	654
POA2606	55-64	F	545
POA2606	55-64	M	541
POA2606	65-74	F	441
POA2606	65-74	M	353
POA2606	75-84	F	354
POA2606	75-84	M	266
POA2606	85+	F	116
POA2606	85+	M	108
POA2607	0-4	F	321
POA2607	0-4	M	392
POA2607	5-14	F	893
POA2607	5-14	M	1019
POA2607	15-19	F	354
POA2607	15-19	M	478
POA2607	20-24	F	399
POA2607	20-24	M	397
POA2607	25-34	F	823
POA2607	25-34	M	857
POA2607	35-44	F	1016
POA2607	35-44	M	889
POA2607	45-54	F	1012
POA2607	45-54	M	947
POA2607	55-64	F	950
POA2607	55-64	M	877
POA2607	65-74	F	748
POA2607	65-74	M	668
POA2607	75-84	F	702
POA2607	75-84	M	531
POA2607	85+	F	254
POA2607	85+	M	203
POA2609	0-4	F	14
POA2609	0-4	M	11
POA2609	5-14	F	41
POA2609	5-14	M	34
POA2609	15-19	F	28
POA2609	15-19	M	28
POA2609	20-24	F	44
POA2609	20-24	M	64
POA2609	25-34	F	58
POA2609	25-34	M	97
POA2609	35-44	F	48
POA2609	35-44	M	82
POA2609	45-54	F	58
POA2609	45-54	M	100
POA2609	55-64	F	70
POA2609	55-64	M	126
POA2609	65-74	F	71
POA2609	65-74	M	70
POA2609	75-84	F	31
POA2609	75-84	M	41
POA2609	85+	F	3
POA2609	85+	M	9
POA2611	0-4	F	1195
POA2611	0-4	M	1250
POA2611	5-14	F	2496
POA2611	5-14	M	2647
POA2611	15-19	F	916
POA2611	15-19	M	1002
POA2611	20-24	F	973
POA2611	20-24	M	948
POA2611	25-34	F	2943
POA2611	25-34	M	2675
POA2611	35-44	F	3083
POA2611	35-44	M	2977
POA2611	45-54	F	2331
POA2611	45-54	M	2273
POA2611	55-64	F	1712
POA2611	55-64	M	1506
POA2611	65-74	F	1601
POA2611	65-74	M	1314
POA2611	75-84	F	1078
POA2611	75-84	M	915
POA2611	85+	F	412
POA2611	85+	M	294
POA2612	0-4	F	270
POA2612	0-4	M	291
POA2612	5-14	F	478
POA2612	5-14	M	470
POA2612	15-19	F	408
POA2612	15-19	M	580
POA2612	20-24	F	1618
POA2612	20-24	M	1785
POA2612	25-34	F	2601
POA2612	25-34	M	2756
POA2612	35-44	F	1169
POA2612	35-44	M	1344
POA2612	45-54	F	852
POA2612	45-54	M	883
POA2612	55-64	F	743
POA2612	55-64	M	800
POA2612	65-74	F	569
POA2612	65-74	M	541
POA2612	75-84	F	308
POA2612	75-84	M	268
POA2612	85+	F	143
POA2612	85+	M	79
POA2614	0-4	F	541
POA2614	0-4	M	572
POA2614	5-14	F	1241
POA2614	5-14	M	1297
POA2614	15-19	F	544
POA2614	15-19	M	541
POA2614	20-24	F	585
POA2614	20-24	M	651
POA2614	25-34	F	1426
POA2614	25-34	M	1440
POA2614	35-44	F	1484
POA2614	35-44	M	1408
POA2614	45-54	F	1347
POA2614	45-54	M	1322
POA2614	55-64	F	1089
POA2614	55-64	M	1029
POA2614	65-74	F	1089
POA2614	65-74	M	819
POA2614	75-84	F	855
POA2614	75-84	M	713
POA2614	85+	F	350
POA2614	85+	M	262
POA2615	0-4	F	1547
POA2615	0-4	M	1690
POA2615	5-14	F	3281
POA2615	5-14	M	3535
POA2615	15-19	F	1290
POA2615	15-19	M	1432
POA2615	20-24	F	1254
POA2615	20-24	M	1337
POA2615	25-34	F	3431
POA2615	25-34	M	3302
POA2615	35-44	F	3939
POA2615	35-44	M	3733
POA2615	45-54	F	3098
POA2615	45-54	M	3046
POA2615	55-64	F	2477
POA2615	55-64	M	2245
POA2615	65-74	F	2270
POA2615	65-74	M	1895
POA2615	75-84	F	1078
POA2615	75-84	M	996
POA2615	85+	F	274
POA2615	85+	M	213
POA2617	0-4	F	933
POA2617	0-4	M	1001
POA2617	5-14	F	1682
POA2617	5-14	M	1936
POA2617	15-19	F	974
POA2617	15-19	M	996
POA2617	20-24	F	2225
POA2617	20-24	M	1998
POA2617	25-34	F	4257
POA2617	25-34	M	4563
POA2617	35-44	F	2624
POA2617	35-44	M	2780
POA2617	45-54	F	1844
POA2617	45-54	M	1889
POA2617	55-64	F	1695
POA2617	55-64	M	1507
POA2617	65-74	F	1689
POA2617	65-74	M	1484
POA2617	75-84	F	767
POA2617	75-84	M	665
POA2617	85+	F	341
POA2617	85+	M	230
POA2618	0-4	F	30
POA2618	0-4	M	34
POA2618	5-14	F	105
POA2618	5-14	M	88
POA2618	15-19	F	59
POA2618	15-19	M	47
POA2618	20-24	F	34
POA2618	20-24	M	32
POA2618	25-34	F	53
POA2618	25-34	M	53
POA2618	35-44	F	96
POA2618	35-44	M	73
POA2618	45-54	F	119
POA2618	45-54	M	118
POA2618	55-64	F	84
POA2618	55-64	M	89
POA2618	65-74	F	96
POA2618	65-74	M	75
POA2618	75-84	F	46
POA2618	75-84	M	51
POA2618	85+	F	5
POA2618	85+	M	7
POA2619	0-4	F	296
POA2619	0-4	M	294
POA2619	5-14	F	719
POA2619	5-14	M	784
POA2619	15-19	F	384
POA2619	15-19	M	383
POA2619	20-24	F	273
POA2619	20-24	M	287
POA2619	25-34	F	495
POA2619	25-34	M	443
POA2619	35-44	F	720
POA2619	35-44	M	662
POA2619	45-54	F	923
POA2619	45-54	M	814
POA2619	55-64	F	596
POA2619	55-64	M	649
POA2619	65-74	F	286
POA2619	65-74	M	298
POA2619	75-84	F	122
POA2619	75-84	M	118
POA2619	85+	F	29
POA2619	85+	M	32
POA2620	0-4	F	1547
POA2620	0-4	M	1604
POA2620	5-14	F	2617
POA2620	5-14	M	2868
POA2620	15-19	F	1051
POA2620	15-19	M	1208
POA2620	20-24	F	1225
POA2620	20-24	M	1356
POA2620	25-34	F	3843
POA2620	25-34	M	3892
POA2620	35-44	F	3288
POA2620	35-44	M	3395
POA2620	45-54	F	3043
POA2620	45-54	M	3155
POA2620	55-64	F	2649
POA2620	55-64	M	2854
POA2620	65-74	F	1823
POA2620	65-74	M	1881
POA2620	75-84	F	903
POA2620	75-84	M	812
POA2620	85+	F	372
POA2620	85+	M	217
POA2621	0-4	F	222
POA2621	0-4	M	207
POA2621	5-14	F	477
POA2621	5-14	M	529
POA2621	15-19	F	195
POA2621	15-19	M	213
POA2621	20-24	F	142
POA2621	20-24	M	156
POA2621	25-34	F	372
POA2621	25-34	M	333
POA2621	35-44	F	484
POA2621	35-44	M	455
POA2621	45-54	F	555
POA2621	45-54	M	522
POA2621	55-64	F	455
POA2621	55-64	M	454
POA2621	65-74	F	277
POA2621	65-74	M	328
POA2621	75-84	F	126
POA2621	75-84	M	133
POA2621	85+	F	25
POA2621	85+	M	27
POA2622	0-4	F	99
POA2622	0-4	M	104
POA2622	5-14	F	207
POA2622	5-14	M	273
POA2622	15-19	F	82
POA2622	15-19	M	74
POA2622	20-24	F	51
POA2622	20-24	M	65
POA2622	25-34	F	176
POA2622	25-34	M	176
POA2622	35-44	F	227
POA2622	35-44	M	211
POA2622	45-54	F	304
POA2622	45-54	M	310
POA2622	55-64	F	368
POA2622	55-64	M	360
POA2622	65-74	F	302
POA2622	65-74	M	305
POA2622	75-84	F	183
POA2622	75-84	M	180
POA2622	85+	F	47
POA2622	85+	M	43
POA2623	0-4	F	22
POA2623	0-4	M	27
POA2623	5-14	F	34
POA2623	5-14	M	37
POA2623	15-19	F	17
POA2623	15-19	M	16
POA2623	20-24	F	12
POA2623	20-24	M	16
POA2623	25-34	F	41
POA2623	25-34	M	43
POA2623	35-44	F	40
POA2623	35-44	M	40
POA2623	45-54	F	41
POA2623	45-54	M	45
POA2623	55-64	F	35
POA2623	55-64	M	56
POA2623	65-74	F	32
POA2623	65-74	M	40
POA2623	75-84	F	11
POA2623	75-84	M	10
POA2624	5-14	F	3
POA2624	5-14	M	14
POA2624	20-24	F	3
POA2624	20-24	M	10
POA2624	25-34	F	30
POA2624	25-34	M	20
POA2624	35-44	F	8
POA2624	35-44	M	7
POA2624	45-54	F	7
POA2624	45-54	M	21
POA2624	55-64	F	4
POA2624	55-64	M	12
POA2624	65-74	M	4
POA2625	0-4	F	8
POA2625	5-14	F	14
POA2625	5-14	M	16
POA2625	15-19	F	3
POA2625	15-19	M	10
POA2625	20-24	F	17
POA2625	20-24	M	21
POA2625	25-34	F	54
POA2625	25-34	M	47
POA2625	35-44	F	23
POA2625	35-44	M	26
POA2625	45-54	F	35
POA2625	45-54	M	38
POA2625	55-64	F	23
POA2625	55-64	M	34
POA2625	65-74	F	10
POA2625	65-74	M	13
POA2625	75-84	F	3
POA2625	75-84	M	3
POA2625	85+	M	5
POA2626	0-4	F	16
POA2626	0-4	M	16
POA2626	5-14	F	19
POA2626	5-14	M	35
POA2626	15-19	F	10
POA2626	15-19	M	12
POA2626	20-24	F	17
POA2626	20-24	M	10
POA2626	25-34	F	32
POA2626	25-34	M	33
POA2626	35-44	F	23
POA2626	35-44	M	30
POA2626	45-54	F	52
POA2626	45-54	M	43
POA2626	55-64	F	43
POA2626	55-64	M	55
POA2626	65-74	F	19
POA2626	65-74	M	25
POA2626	75-84	F	11
POA2626	75-84	M	13
POA2626	85+	F	3
POA2626	85+	M	3
POA2627	0-4	F	97
POA2627	0-4	M	91
POA2627	5-14	F	306
POA2627	5-14	M	363
POA2627	15-19	F	182
POA2627	15-19	M	201
POA2627	20-24	F	197
POA2627	20-24	M	215
POA2627	25-34	F	445
POA2627	25-34	M	500
POA2627	35-44	F	328
POA2627	35-44	M	303
POA2627	45-54	F	380
POA2627	45-54	M	402
POA2627	55-64	F	295
POA2627	55-64	M	320
POA2627	65-74	F	188
POA2627	65-74	M	250
POA2627	75-84	F	76
POA2627	75-84	M	94
POA2627	85+	F	28
POA2627	85+	M	18
POA2628	0-4	F	57
POA2628	0-4	M	53
POA2628	5-14	F	125
POA2628	5-14	M	151
POA2628	15-19	F	62
POA2628	15-19	M	56
POA2628	20-24	F	43
POA2628	20-24	M	45
POA2628	25-34	F	117
POA2628	25-34	M	116
POA2628	35-44	F	115
POA2628	35-44	M	120
POA2628	45-54	F	163
POA2628	45-54	M	154
POA2628	55-64	F	179
POA2628	55-64	M	195
POA2628	65-74	F	115
POA2628	65-74	M	154
POA2628	75-84	F	53
POA2628	75-84	M	57
POA2628	85+	F	21
POA2628	85+	M	19
POA2629	0-4	F	5
POA2629	0-4	M	7
POA2629	5-14	F	19
POA2629	5-14	M	25
POA2629	15-19	F	8
POA2629	15-19	M	12
POA2629	20-24	F	9
POA2629	20-24	M	7
POA2629	25-34	F	18
POA2629	25-34	M	17
POA2629	35-44	F	23
POA2629	35-44	M	27
POA2629	45-54	F	32
POA2629	45-54	M	38
POA2629	55-64	F	54
POA2629	55-64	M	60
POA2629	65-74	F	46
POA2629	65-74	M	53
POA2629	75-84	F	33
POA2629	75-84	M	37
POA2629	85+	F	8
POA2629	85+	M	12
POA2630	0-4	F	222
POA2630	0-4	M	235
POA2630	5-14	F	454
POA2630	5-14	M	530
POA2630	15-19	F	215
POA2630	15-19	M	233
POA2630	20-24	F	176
POA2630	20-24	M	226
POA2630	25-34	F	461
POA2630	25-34	M	553
POA2630	35-44	F	490
POA2630	35-44	M	521
POA2630	45-54	F	603
POA2630	45-54	M	590
POA2630	55-64	F	658
POA2630	55-64	M	658
POA2630	65-74	F	523
POA2630	65-74	M	531
POA2630	75-84	F	369
POA2630	75-84	M	339
POA2630	85+	F	161
POA2630	85+	M	126
POA2631	0-4	F	15
POA2631	0-4	M	15
POA2631	5-14	F	31
POA2631	5-14	M	41
POA2631	15-19	F	20
POA2631	15-19	M	15
POA2631	20-24	F	12
POA2631	20-24	M	18
POA2631	25-34	F	34
POA2631	25-34	M	27
POA2631	35-44	F	26
POA2631	35-44	M	27
POA2631	45-54	F	40
POA2631	45-54	M	39
POA2631	55-64	F	52
POA2631	55-64	M	60
POA2631	65-74	F	50
POA2631	65-74	M	55
POA2631	75-84	F	23
POA2631	75-84	M	25
POA2631	85+	F	7
POA2631	85+	M	4
POA2632	0-4	F	43
POA2632	0-4	M	42
POA2632	5-14	F	115
POA2632	5-14	M	126
POA2632	15-19	F	46
POA2632	15-19	M	42
POA2632	20-24	F	46
POA2632	20-24	M	33
POA2632	25-34	F	85
POA2632	25-34	M	108
POA2632	35-44	F	101
POA2632	35-44	M	94
POA2632	45-54	F	111
POA2632	45-54	M	108
POA2632	55-64	F	142
POA2632	55-64	M	139
POA2632	65-74	F	135
POA2632	65-74	M	156
POA2632	75-84	F	71
POA2632	75-84	M	86
POA2632	85+	F	36
POA2632	85+	M	17
POA2633	0-4	F	11
POA2633	5-14	F	18
POA2633	5-14	M	14
POA2633	15-19	F	8
POA2633	15-19	M	6
POA2633	20-24	F	5
POA2633	25-34	F	9
POA2633	25-34	M	15
POA2633	35-44	F	14
POA2633	35-44	M	16
POA2633	45-54	F	13
POA2633	45-54	M	14
POA2633	55-64	F	24
POA2633	55-64	M	35
POA2633	65-74	F	33
POA2633	65-74	M	28
POA2633	75-84	F	11
POA2633	75-84	M	16
POA2633	85+	F	9
POA2633	85+	M	3
POA2640	0-4	F	1215
POA2640	0-4	M	1308
POA2640	5-14	F	2426
POA2640	5-14	M	2613
POA2640	15-19	F	1211
POA2640	15-19	M	1207
POA2640	20-24	F	1202
POA2640	20-24	M	1160
POA2640	25-34	F	2627
POA2640	25-34	M	2460
POA2640	35-44	F	2577
POA2640	35-44	M	2386
POA2640	45-54	F	2541
POA2640	45-54	M	2384
POA2640	55-64	F	2629
POA2640	55-64	M	2347
POA2640	65-74	F	2144
POA2640	65-74	M	1988
POA2640	75-84	F	1353
POA2640	75-84	M	1087
POA2640	85+	F	637
POA2640	85+	M	378
POA2641	0-4	F	524
POA2641	0-4	M	533
POA2641	5-14	F	1017
POA2641	5-14	M	985
POA2641	15-19	F	474
POA2641	15-19	M	483
POA2641	20-24	F	565
POA2641	20-24	M	544
POA2641	25-34	F	1110
POA2641	25-34	M	1135
POA2641	35-44	F	997
POA2641	35-44	M	954
POA2641	45-54	F	971
POA2641	45-54	M	854
POA2641	55-64	F	998
POA2641	55-64	M	944
POA2641	65-74	F	1060
POA2641	65-74	M	898
POA2641	75-84	F	643
POA2641	75-84	M	480
POA2641	85+	F	254
POA2641	85+	M	129
POA2642	0-4	F	200
POA2642	0-4	M	175
POA2642	5-14	F	396
POA2642	5-14	M	448
POA2642	15-19	F	205
POA2642	15-19	M	203
POA2642	20-24	F	100
POA2642	20-24	M	120
POA2642	25-34	F	242
POA2642	25-34	M	237
POA2642	35-44	F	348
POA2642	35-44	M	292
POA2642	45-54	F	369
POA2642	45-54	M	368
POA2642	55-64	F	412
POA2642	55-64	M	414
POA2642	65-74	F	281
POA2642	65-74	M	359
POA2642	75-84	F	113
POA2642	75-84	M	133
POA2642	85+	F	46
POA2642	85+	M	23
POA2643	0-4	F	82
POA2643	0-4	M	73
POA2643	5-14	F	153
POA2643	5-14	M	192
POA2643	15-19	F	63
POA2643	15-19	M	74
POA2643	20-24	F	61
POA2643	20-24	M	71
POA2643	25-34	F	130
POA2643	25-34	M	148
POA2643	35-44	F	156
POA2643	35-44	M	157
POA2643	45-54	F	164
POA2643	45-54	M	172
POA2643	55-64	F	207
POA2643	55-64	M	209
POA2643	65-74	F	262
POA2643	65-74	M	266
POA2643	75-84	F	140
POA2643	75-84	M	123
POA2643	85+	F	53
POA2643	85+	M	45
POA2644	0-4	F	72
POA2644	0-4	M	68
POA2644	5-14	F	120
POA2644	5-14	M	148
POA2644	15-19	F	76
POA2644	15-19	M	74
POA2644	20-24	F	51
POA2644	20-24	M	42
POA2644	25-34	F	123
POA2644	25-34	M	116
POA2644	35-44	F	130
POA2644	35-44	M	113
POA2644	45-54	F	145
POA2644	45-54	M	140
POA2644	55-64	F	193
POA2644	55-64	M	199
POA2644	65-74	F	164
POA2644	65-74	M	206
POA2644	75-84	F	90
POA2644	75-84	M	105
POA2644	85+	F	43
POA2644	85+	M	22
POA2645	0-4	M	3
POA2645	5-14	F	8
POA2645	5-14	M	14
POA2645	15-19	F	7
POA2645	15-19	M	5
POA2645	20-24	F	7
POA2645	20-24	M	10
POA2645	25-34	F	9
POA2645	25-34	M	19
POA2645	35-44	F	7
POA2645	35-44	M	12
POA2645	45-54	F	16
POA2645	45-54	M	19
POA2645	55-64	F	41
POA2645	55-64	M	40
POA2645	65-74	F	23
POA2645	65-74	M	34
POA2645	75-84	F	19
POA2645	75-84	M	14
POA2645	85+	F	9
POA2645	85+	M	10
POA2646	0-4	F	151
POA2646	0-4	M	160
POA2646	5-14	F	365
POA2646	5-14	M	388
POA2646	15-19	F	173
POA2646	15-19	M	196
POA2646	20-24	F	136
POA2646	20-24	M	145
POA2646	25-34	F	313
POA2646	25-34	M	295
POA2646	35-44	F	304
POA2646	35-44	M	294
POA2646	45-54	F	421
POA2646	45-54	M	404
POA2646	55-64	F	543
POA2646	55-64	M	527
POA2646	65-74	F	534
POA2646	65-74	M	550
POA2646	75-84	F	359
POA2646	75-84	M	313
POA2646	85+	F	156
POA2646	85+	M	109
POA2647	0-4	F	51
POA2647	0-4	M	67
POA2647	5-14	F	137
POA2647	5-14	M	146
POA2647	15-19	F	76
POA2647	15-19	M	48
POA2647	20-24	F	41
POA2647	20-24	M	55
POA2647	25-34	F	113
POA2647	25-34	M	92
POA2647	35-44	F	123
POA2647	35-44	M	96
POA2647	45-54	F	150
POA2647	45-54	M	140
POA2647	55-64	F	186
POA2647	55-64	M	174
POA2647	65-74	F	240
POA2647	65-74	M	240
POA2647	75-84	F	149
POA2647	75-84	M	155
POA2647	85+	F	40
POA2647	85+	M	40
POA2648	0-4	F	83
POA2648	0-4	M	71
POA2648	5-14	F	116
POA2648	5-14	M	147
POA2648	15-19	F	54
POA2648	15-19	M	57
POA2648	20-24	F	45
POA2648	20-24	M	54
POA2648	25-34	F	133
POA2648	25-34	M	139
POA2648	35-44	F	120
POA2648	35-44	M	131
POA2648	45-54	F	143
POA2648	45-54	M	180
POA2648	55-64	F	234
POA2648	55-64	M	244
POA2648	65-74	F	187
POA2648	65-74	M	261
POA2648	75-84	F	104
POA2648	75-84	M	113
POA2648	85+	F	52
POA2648	85+	M	27
POA2649	5-14	F	8
POA2649	35-44	F	3
POA2649	35-44	M	4
POA2649	45-54	M	3
POA2649	55-64	M	3
POA2649	65-74	M	3
POA2650	0-4	F	2079
POA2650	0-4	M	2109
POA2650	5-14	F	4096
POA2650	5-14	M	4270
POA2650	15-19	F	1905
POA2650	15-19	M	1950
POA2650	20-24	F	2305
POA2650	20-24	M	1999
POA2650	25-34	F	4510
POA2650	25-34	M	4315
POA2650	35-44	F	3888
POA2650	35-44	M	3602
POA2650	45-54	F	3582
POA2650	45-54	M	3393
POA2650	55-64	F	3637
POA2650	55-64	M	3272
POA2650	65-74	F	2987
POA2650	65-74	M	2718
POA2650	75-84	F	1849
POA2650	75-84	M	1534
POA2650	85+	F	971
POA2650	85+	M	551
POA2651	0-4	F	110
POA2651	0-4	M	115
POA2651	5-14	F	198
POA2651	5-14	M	237
POA2651	15-19	F	158
POA2651	15-19	M	248
POA2651	20-24	F	139
POA2651	20-24	M	299
POA2651	25-34	F	246
POA2651	25-34	M	245
POA2651	35-44	F	204
POA2651	35-44	M	209
POA2651	45-54	F	148
POA2651	45-54	M	132
POA2651	55-64	F	104
POA2651	55-64	M	97
POA2651	65-74	F	68
POA2651	65-74	M	65
POA2651	75-84	F	24
POA2651	75-84	M	30
POA2651	85+	F	5
POA2651	85+	M	4
POA2652	0-4	F	143
POA2652	0-4	M	157
POA2652	5-14	F	362
