POA_CODE_2021	MaxSchoolingCompleted	Sex	persons
POA2641	Year 10	M	1845
POA2641	Year 11	F	747
POA2641	Year 11	M	702
POA2641	Year 12	F	2665
POA2641	Year 12	M	2310
POA2642	Year 8	F	70
POA2642	Year 8	M	121
POA2642	Year 9	F	128
POA2642	Year 9	M	193
POA2642	Year 10	F	516
POA2642	Year 10	M	674
POA2642	Year 11	F	245
POA2642	Year 11	M	248
POA2642	Year 12	F	941
POA2642	Year 12	M	687
POA2643	Did not go to school	M	4
POA2643	Year 8	F	58
POA2643	Year 8	M	76
POA2643	Year 9	F	116
POA2643	Year 9	M	147
POA2643	Year 10	F	328
POA2643	Year 10	M	420
POA2643	Year 11	F	175
POA2643	Year 11	M	182
POA2643	Year 12	F	478
POA2643	Year 12	M	336
POA2644	Did not go to school	M	5
POA2644	Year 8	F	42
POA2644	Year 8	M	81
POA2644	Year 9	F	72
POA2644	Year 9	M	85
POA2644	Year 10	F	257
POA2644	Year 10	M	304
POA2644	Year 11	F	91
POA2644	Year 11	M	99
POA2644	Year 12	F	455
POA2644	Year 12	M	345
POA2645	Year 8	F	10
POA2645	Year 8	M	18
POA2645	Year 9	F	15
POA2645	Year 9	M	21
POA2645	Year 10	F	57
POA2645	Year 10	M	41
POA2645	Year 11	F	13
POA2645	Year 11	M	10
POA2645	Year 12	F	42
POA2645	Year 12	M	48
POA2646	Did not go to school	F	4
POA2646	Did not go to school	M	14
POA2646	Year 8	F	177
POA2646	Year 8	M	188
POA2646	Year 9	F	294
POA2646	Year 9	M	294
POA2646	Year 10	F	766
POA2646	Year 10	M	877
POA2646	Year 11	F	378
POA2646	Year 11	M	408
POA2646	Year 12	F	1088
POA2646	Year 12	M	797
POA2647	Did not go to school	F	3
POA2647	Did not go to school	M	6
POA2647	Year 8	F	60
POA2647	Year 8	M	64
POA2647	Year 9	F	78
POA2647	Year 9	M	111
POA2647	Year 10	F	256
POA2647	Year 10	M	301
POA2647	Year 11	F	161
POA2647	Year 11	M	158
POA2647	Year 12	F	424
POA2647	Year 12	M	296
POA2648	Did not go to school	M	3
POA2648	Year 8	F	64
POA2648	Year 8	M	87
POA2648	Year 9	F	71
POA2648	Year 9	M	142
POA2648	Year 10	F	251
POA2648	Year 10	M	314
POA2648	Year 11	F	146
POA2648	Year 11	M	163
POA2648	Year 12	F	342
POA2648	Year 12	M	258
POA2649	Year 11	M	4
POA2649	Year 12	F	9
POA2649	Year 12	M	5
POA2650	Did not go to school	F	239
POA2650	Did not go to school	M	170
POA2650	Year 8	F	973
POA2650	Year 8	M	1154
POA2650	Year 9	F	1708
POA2650	Year 9	M	1767
POA2650	Year 10	F	6492
POA2650	Year 10	M	6448
POA2650	Year 11	F	1866
POA2650	Year 11	M	1917
POA2650	Year 12	F	12759
POA2650	Year 12	M	10352
POA2651	Did not go to school	F	8
POA2651	Year 8	F	27
POA2651	Year 8	M	40
POA2651	Year 9	F	66
POA2651	Year 9	M	63
POA2651	Year 10	F	251
POA2651	Year 10	M	257
POA2651	Year 11	F	94
POA2651	Year 11	M	90
POA2651	Year 12	F	563
POA2651	Year 12	M	682
POA2652	Did not go to school	F	3
POA2652	Year 8	F	70
POA2652	Year 8	M	129
POA2652	Year 9	F	149
POA2652	Year 9	M	217
POA2652	Year 10	F	542
POA2652	Year 10	M	705
POA2652	Year 11	F	128
POA2652	Year 11	M	147
POA2652	Year 12	F	769
POA2652	Year 12	M	531
POA2653	Did not go to school	M	7
POA2653	Year 8	F	45
POA2653	Year 8	M	86
POA2653	Year 9	F	73
POA2653	Year 9	M	104
POA2653	Year 10	F	314
POA2653	Year 10	M	367
POA2653	Year 11	F	107
POA2653	Year 11	M	97
POA2653	Year 12	F	395
POA2653	Year 12	M	285
POA2655	Did not go to school	M	3
POA2655	Year 8	F	24
POA2655	Year 8	M	39
POA2655	Year 9	F	55
POA2655	Year 9	M	37
POA2655	Year 10	F	158
POA2655	Year 10	M	200
POA2655	Year 11	F	46
POA2655	Year 11	M	48
POA2655	Year 12	F	225
POA2655	Year 12	M	171
POA2656	Did not go to school	M	3
POA2656	Year 8	F	26
POA2656	Year 8	M	44
POA2656	Year 9	F	54
POA2656	Year 9	M	48
POA2656	Year 10	F	165
POA2656	Year 10	M	188
POA2656	Year 11	F	51
POA2656	Year 11	M	38
POA2656	Year 12	F	219
POA2656	Year 12	M	162
POA2658	Year 8	F	28
POA2658	Year 8	M	46
POA2658	Year 9	F	59
POA2658	Year 9	M	79
POA2658	Year 10	F	169
POA2658	Year 10	M	205
POA2658	Year 11	F	55
POA2658	Year 11	M	58
POA2658	Year 12	F	231
POA2658	Year 12	M	164
POA2659	Did not go to school	M	3
POA2659	Year 8	F	22
POA2659	Year 8	M	16
POA2659	Year 9	F	22
POA2659	Year 9	M	52
POA2659	Year 10	F	97
POA2659	Year 10	M	128
POA2659	Year 11	F	43
POA2659	Year 11	M	37
POA2659	Year 12	F	122
POA2659	Year 12	M	95
POA2660	Year 8	F	18
POA2660	Year 8	M	52
POA2660	Year 9	F	61
POA2660	Year 9	M	83
POA2660	Year 10	F	176
POA2660	Year 10	M	213
POA2660	Year 11	F	65
POA2660	Year 11	M	71
POA2660	Year 12	F	242
POA2660	Year 12	M	170
POA2661	Year 9	F	3
POA2661	Year 9	M	4
POA2661	Year 10	F	12
POA2661	Year 10	M	26
POA2661	Year 11	F	7
POA2661	Year 11	M	23
POA2661	Year 12	F	77
POA2661	Year 12	M	159
POA2663	Did not go to school	F	5
POA2663	Did not go to school	M	13
POA2663	Year 8	F	99
POA2663	Year 8	M	111
POA2663	Year 9	F	190
POA2663	Year 9	M	229
POA2663	Year 10	F	568
POA2663	Year 10	M	628
POA2663	Year 11	F	128
POA2663	Year 11	M	180
POA2663	Year 12	F	664
POA2663	Year 12	M	548
POA2665	Did not go to school	M	4
POA2665	Year 8	F	50
POA2665	Year 8	M	60
POA2665	Year 9	F	66
POA2665	Year 9	M	91
POA2665	Year 10	F	248
POA2665	Year 10	M	324
POA2665	Year 11	F	55
POA2665	Year 11	M	61
POA2665	Year 12	F	301
POA2665	Year 12	M	229
POA2666	Did not go to school	F	10
POA2666	Did not go to school	M	7
POA2666	Year 8	F	103
POA2666	Year 8	M	127
POA2666	Year 9	F	227
POA2666	Year 9	M	278
POA2666	Year 10	F	812
POA2666	Year 10	M	829
POA2666	Year 11	F	159
POA2666	Year 11	M	168
POA2666	Year 12	F	887
POA2666	Year 12	M	662
POA2668	Year 8	F	6
POA2668	Year 8	M	12
POA2668	Year 9	F	12
POA2668	Year 9	M	18
POA2668	Year 10	F	46
POA2668	Year 10	M	63
POA2668	Year 11	F	15
POA2668	Year 11	M	13
POA2668	Year 12	F	59
POA2668	Year 12	M	43
POA2669	Did not go to school	F	6
POA2669	Did not go to school	M	3
POA2669	Year 8	F	17
POA2669	Year 8	M	32
POA2669	Year 9	F	50
POA2669	Year 9	M	57
POA2669	Year 10	F	165
POA2669	Year 10	M	277
POA2669	Year 11	F	47
POA2669	Year 11	M	28
POA2669	Year 12	F	224
POA2669	Year 12	M	161
POA2671	Did not go to school	M	3
POA2671	Year 8	F	75
POA2671	Year 8	M	87
POA2671	Year 9	F	135
POA2671	Year 9	M	177
POA2671	Year 10	F	490
POA2671	Year 10	M	549
POA2671	Year 11	F	137
POA2671	Year 11	M	114
POA2671	Year 12	F	644
POA2671	Year 12	M	454
POA2672	Did not go to school	F	4
POA2672	Did not go to school	M	3
POA2672	Year 8	F	25
POA2672	Year 8	M	50
POA2672	Year 9	F	58
POA2672	Year 9	M	64
POA2672	Year 10	F	168
POA2672	Year 10	M	185
POA2672	Year 11	F	53
POA2672	Year 11	M	38
POA2672	Year 12	F	219
POA2672	Year 12	M	159
POA2675	Did not go to school	F	4
POA2675	Did not go to school	M	7
POA2675	Year 8	F	23
POA2675	Year 8	M	49
POA2675	Year 9	F	50
POA2675	Year 9	M	55
POA2675	Year 10	F	134
POA2675	Year 10	M	204
POA2675	Year 11	F	51
POA2675	Year 11	M	62
POA2675	Year 12	F	288
POA2675	Year 12	M	234
POA2678	Year 11	F	4
POA2678	Year 12	F	293
POA2678	Year 12	M	133
POA2680	Did not go to school	F	165
POA2680	Did not go to school	M	149
POA2680	Year 8	F	682
POA2680	Year 8	M	675
POA2680	Year 9	F	709
POA2680	Year 9	M	671
POA2680	Year 10	F	2620
POA2680	Year 10	M	2974
POA2680	Year 11	F	710
POA2680	Year 11	M	753
POA2680	Year 12	F	4411
POA2680	Year 12	M	3958
POA2681	Did not go to school	M	9
POA2681	Year 8	F	32
POA2681	Year 8	M	41
POA2681	Year 9	F	42
POA2681	Year 9	M	76
POA2681	Year 10	F	217
POA2681	Year 10	M	266
POA2681	Year 11	F	61
POA2681	Year 11	M	55
POA2681	Year 12	F	293
POA2681	Year 12	M	235
POA2700	Did not go to school	F	8
POA2700	Did not go to school	M	6
POA2700	Year 8	F	138
POA2700	Year 8	M	152
POA2700	Year 9	F	202
POA2700	Year 9	M	225
POA2700	Year 10	F	604
POA2700	Year 10	M	591
POA2700	Year 11	F	175
POA2700	Year 11	M	142
POA2700	Year 12	F	681
POA2700	Year 12	M	543
POA2701	Year 8	F	40
POA2701	Year 8	M	55
POA2701	Year 9	F	88
POA2701	Year 9	M	96
POA2701	Year 10	F	322
POA2701	Year 10	M	355
POA2701	Year 11	F	90
POA2701	Year 11	M	87
POA2701	Year 12	F	418
POA2701	Year 12	M	281
POA2702	Year 8	F	15
POA2702	Year 8	M	28
POA2702	Year 9	F	38
POA2702	Year 9	M	30
POA2702	Year 10	F	114
POA2702	Year 10	M	119
POA2702	Year 11	F	26
POA2702	Year 11	M	18
POA2702	Year 12	F	103
POA2702	Year 12	M	88
POA2703	Year 8	F	12
POA2703	Year 8	M	26
POA2703	Year 9	F	47
POA2703	Year 9	M	53
POA2703	Year 10	F	119
POA2703	Year 10	M	106
POA2703	Year 11	F	20
POA2703	Year 11	M	29
POA2703	Year 12	F	67
POA2703	Year 12	M	49
POA2705	Did not go to school	F	36
POA2705	Did not go to school	M	33
POA2705	Year 8	F	201
POA2705	Year 8	M	284
POA2705	Year 9	F	357
POA2705	Year 9	M	398
POA2705	Year 10	F	1349
POA2705	Year 10	M	1461
POA2705	Year 11	F	341
POA2705	Year 11	M	325
POA2705	Year 12	F	1593
POA2705	Year 12	M	1238
POA2706	Did not go to school	M	7
POA2706	Year 8	F	20
POA2706	Year 8	M	46
POA2706	Year 9	F	39
POA2706	Year 9	M	46
POA2706	Year 10	F	134
POA2706	Year 10	M	156
POA2706	Year 11	F	38
POA2706	Year 11	M	43
POA2706	Year 12	F	130
POA2706	Year 12	M	93
POA2707	Year 8	F	12
POA2707	Year 8	M	27
POA2707	Year 9	F	30
POA2707	Year 9	M	51
POA2707	Year 10	F	120
POA2707	Year 10	M	177
POA2707	Year 11	F	39
POA2707	Year 11	M	47
POA2707	Year 12	F	220
POA2707	Year 12	M	142
POA2710	Did not go to school	F	15
POA2710	Did not go to school	M	22
POA2710	Year 8	F	246
POA2710	Year 8	M	302
POA2710	Year 9	F	367
POA2710	Year 9	M	464
POA2710	Year 10	F	1020
POA2710	Year 10	M	1090
POA2710	Year 11	F	441
POA2710	Year 11	M	486
POA2710	Year 12	F	1589
POA2710	Year 12	M	1135
POA2711	Did not go to school	F	5
POA2711	Did not go to school	M	13
POA2711	Year 8	F	64
POA2711	Year 8	M	102
POA2711	Year 9	F	113
POA2711	Year 9	M	152
POA2711	Year 10	F	310
POA2711	Year 10	M	353
POA2711	Year 11	F	129
POA2711	Year 11	M	123
POA2711	Year 12	F	527
POA2711	Year 12	M	419
POA2712	Year 8	F	25
POA2712	Year 8	M	52
POA2712	Year 9	F	60
POA2712	Year 9	M	79
POA2712	Year 10	F	155
POA2712	Year 10	M	160
POA2712	Year 11	F	56
POA2712	Year 11	M	63
POA2712	Year 12	F	211
POA2712	Year 12	M	154
POA2713	Year 8	F	55
POA2713	Year 8	M	91
POA2713	Year 9	F	98
POA2713	Year 9	M	125
POA2713	Year 10	F	269
POA2713	Year 10	M	310
POA2713	Year 11	F	137
POA2713	Year 11	M	126
POA2713	Year 12	F	426
POA2713	Year 12	M	305
POA2714	Did not go to school	F	5
POA2714	Did not go to school	M	5
POA2714	Year 8	F	88
POA2714	Year 8	M	100
POA2714	Year 9	F	129
POA2714	Year 9	M	150
POA2714	Year 10	F	296
POA2714	Year 10	M	328
POA2714	Year 11	F	205
POA2714	Year 11	M	184
POA2714	Year 12	F	410
POA2714	Year 12	M	336
POA2715	Did not go to school	F	3
POA2715	Did not go to school	M	10
POA2715	Year 8	F	38
POA2715	Year 8	M	64
POA2715	Year 9	F	41
POA2715	Year 9	M	49
POA2715	Year 10	F	130
POA2715	Year 10	M	145
POA2715	Year 11	F	58
POA2715	Year 11	M	67
POA2715	Year 12	F	200
POA2715	Year 12	M	161
POA2716	Did not go to school	M	7
POA2716	Year 8	F	17
POA2716	Year 8	M	30
POA2716	Year 9	F	33
POA2716	Year 9	M	31
POA2716	Year 10	F	92
POA2716	Year 10	M	118
POA2716	Year 11	F	49
POA2716	Year 11	M	41
POA2716	Year 12	F	150
POA2716	Year 12	M	139
POA2717	Did not go to school	F	4
POA2717	Year 8	F	32
POA2717	Year 8	M	53
POA2717	Year 9	F	54
POA2717	Year 9	M	58
POA2717	Year 10	F	91
POA2717	Year 10	M	124
POA2717	Year 11	F	66
POA2717	Year 11	M	63
POA2717	Year 12	F	145
POA2717	Year 12	M	115
POA2720	Did not go to school	F	3
POA2720	Did not go to school	M	17
POA2720	Year 8	F	128
POA2720	Year 8	M	218
POA2720	Year 9	F	290
POA2720	Year 9	M	339
POA2720	Year 10	F	1055
POA2720	Year 10	M	1124
POA2720	Year 11	F	287
POA2720	Year 11	M	265
POA2720	Year 12	F	1366
POA2720	Year 12	M	1089
POA2721	Year 8	M	3
POA2721	Year 9	F	4
POA2721	Year 9	M	14
POA2721	Year 10	F	25
POA2721	Year 10	M	44
POA2721	Year 11	F	3
POA2721	Year 11	M	8
POA2721	Year 12	F	34
POA2721	Year 12	M	20
POA2722	Did not go to school	F	9
POA2722	Did not go to school	M	7
POA2722	Year 8	F	72
POA2722	Year 8	M	82
POA2722	Year 9	F	129
POA2722	Year 9	M	165
POA2722	Year 10	F	374
POA2722	Year 10	M	449
POA2722	Year 11	F	124
POA2722	Year 11	M	101
POA2722	Year 12	F	489
POA2722	Year 12	M	409
POA2725	Year 8	F	9
POA2725	Year 8	M	6
POA2725	Year 9	F	6
POA2725	Year 9	M	16
POA2725	Year 10	F	47
POA2725	Year 10	M	57
POA2725	Year 11	F	15
POA2725	Year 11	M	8
POA2725	Year 12	F	58
POA2725	Year 12	M	40
POA2726	Year 8	F	4
POA2726	Year 8	M	5
POA2726	Year 9	F	6
POA2726	Year 9	M	10
POA2726	Year 10	F	31
POA2726	Year 10	M	30
POA2726	Year 11	F	5
POA2726	Year 11	M	7
POA2726	Year 12	F	51
POA2726	Year 12	M	34
POA2727	Year 8	M	3
POA2727	Year 9	F	5
POA2727	Year 9	M	10
POA2727	Year 10	F	31
POA2727	Year 10	M	48
POA2727	Year 11	F	4
POA2727	Year 11	M	15
POA2727	Year 12	F	57
POA2727	Year 12	M	49
POA2729	Year 8	F	33
POA2729	Year 8	M	47
POA2729	Year 9	F	60
POA2729	Year 9	M	65
POA2729	Year 10	F	204
POA2729	Year 10	M	244
POA2729	Year 11	F	49
POA2729	Year 11	M	51
POA2729	Year 12	F	283
POA2729	Year 12	M	217
POA2730	Did not go to school	M	4
POA2730	Year 8	F	36
POA2730	Year 8	M	41
POA2730	Year 9	F	58
POA2730	Year 9	M	65
POA2730	Year 10	F	164
POA2730	Year 10	M	200
POA2730	Year 11	F	46
POA2730	Year 11	M	41
POA2730	Year 12	F	194
POA2730	Year 12	M	170
POA2731	Did not go to school	F	9
POA2731	Did not go to school	M	9
POA2731	Year 8	F	162
POA2731	Year 8	M	186
POA2731	Year 9	F	260
POA2731	Year 9	M	326
POA2731	Year 10	F	665
POA2731	Year 10	M	718
POA2731	Year 11	F	529
POA2731	Year 11	M	533
POA2731	Year 12	F	1318
POA2731	Year 12	M	965
POA2732	Did not go to school	F	3
POA2732	Did not go to school	M	5
POA2732	Year 8	F	50
POA2732	Year 8	M	59
POA2732	Year 9	F	71
POA2732	Year 9	M	82
POA2732	Year 10	F	178
POA2732	Year 10	M	220
POA2732	Year 11	F	147
POA2732	Year 11	M	118
POA2732	Year 12	F	309
POA2732	Year 12	M	236
POA2733	Year 8	F	7
POA2733	Year 8	M	11
POA2733	Year 9	F	19
POA2733	Year 9	M	26
POA2733	Year 10	F	46
POA2733	Year 10	M	63
POA2733	Year 11	F	30
POA2733	Year 11	M	34
POA2733	Year 12	F	84
POA2733	Year 12	M	59
POA2734	Year 8	F	7
POA2734	Year 8	M	10
POA2734	Year 9	F	12
POA2734	Year 9	M	13
POA2734	Year 10	F	23
POA2734	Year 10	M	34
POA2734	Year 11	F	42
POA2734	Year 11	M	42
POA2734	Year 12	F	99
POA2734	Year 12	M	82
POA2735	Year 8	F	8
POA2735	Year 8	M	19
POA2735	Year 9	F	9
POA2735	Year 9	M	17
POA2735	Year 10	F	36
POA2735	Year 10	M	49
POA2735	Year 11	F	31
POA2735	Year 11	M	27
POA2735	Year 12	F	63
POA2735	Year 12	M	45
POA2736	Year 8	F	13
POA2736	Year 8	M	30
POA2736	Year 9	F	14
POA2736	Year 9	M	20
POA2736	Year 10	F	23
POA2736	Year 10	M	41
POA2736	Year 11	F	24
POA2736	Year 11	M	24
POA2736	Year 12	F	55
POA2736	Year 12	M	53
POA2737	Did not go to school	F	5
POA2737	Year 8	F	24
POA2737	Year 8	M	24
POA2737	Year 9	F	22
POA2737	Year 9	M	39
POA2737	Year 10	F	46
POA2737	Year 10	M	79
POA2737	Year 11	F	44
POA2737	Year 11	M	38
POA2737	Year 12	F	119
POA2737	Year 12	M	90
POA2738	Did not go to school	M	3
POA2738	Year 8	F	28
POA2738	Year 8	M	43
POA2738	Year 9	F	45
POA2738	Year 9	M	58
POA2738	Year 10	F	148
POA2738	Year 10	M	189
POA2738	Year 11	F	136
POA2738	Year 11	M	158
POA2738	Year 12	F	406
POA2738	Year 12	M	308
POA2739	Did not go to school	M	5
POA2739	Year 8	F	27
POA2739	Year 8	M	45
POA2739	Year 9	F	55
POA2739	Year 9	M	57
POA2739	Year 10	F	98
POA2739	Year 10	M	139
POA2739	Year 11	F	83
POA2739	Year 11	M	77
POA2739	Year 12	F	235
POA2739	Year 12	M	192
POA2745	Did not go to school	F	64
POA2745	Did not go to school	M	51
POA2745	Year 8	F	360
POA2745	Year 8	M	335
POA2745	Year 9	F	701
POA2745	Year 9	M	767
POA2745	Year 10	F	3139
POA2745	Year 10	M	3442
POA2745	Year 11	F	801
POA2745	Year 11	M	917
POA2745	Year 12	F	7183
POA2745	Year 12	M	5951
POA2747	Did not go to school	F	190
POA2747	Did not go to school	M	144
POA2747	Year 8	F	715
POA2747	Year 8	M	741
POA2747	Year 9	F	1365
POA2747	Year 9	M	1296
POA2747	Year 10	F	5095
POA2747	Year 10	M	5357
POA2747	Year 11	F	1316
POA2747	Year 11	M	1410
POA2747	Year 12	F	11329
POA2747	Year 12	M	9898
POA2748	Did not go to school	F	11
POA2748	Did not go to school	M	9
POA2748	Year 8	F	51
POA2748	Year 8	M	68
POA2748	Year 9	F	42
POA2748	Year 9	M	65
POA2748	Year 10	F	210
POA2748	Year 10	M	268
POA2748	Year 11	F	49
POA2748	Year 11	M	43
POA2748	Year 12	F	346
POA2748	Year 12	M	343
POA2749	Did not go to school	F	25
POA2749	Did not go to school	M	34
POA2749	Year 8	F	225
POA2749	Year 8	M	224
POA2749	Year 9	F	464
POA2749	Year 9	M	486
POA2749	Year 10	F	1898
POA2749	Year 10	M	2098
POA2749	Year 11	F	503
POA2749	Year 11	M	494
POA2749	Year 12	F	3354
POA2749	Year 12	M	2679
POA2750	Did not go to school	F	119
POA2750	Did not go to school	M	103
POA2750	Year 8	F	809
POA2750	Year 8	M	676
POA2750	Year 9	F	1430
POA2750	Year 9	M	1414
POA2750	Year 10	F	5429
POA2750	Year 10	M	5386
POA2750	Year 11	F	1347
POA2750	Year 11	M	1495
POA2750	Year 12	F	10248
POA2750	Year 12	M	9013
POA2752	Did not go to school	F	8
POA2752	Did not go to school	M	6
POA2752	Year 8	F	62
POA2752	Year 8	M	97
POA2752	Year 9	F	155
POA2752	Year 9	M	193
POA2752	Year 10	F	698
POA2752	Year 10	M	903
POA2752	Year 11	F	167
POA2752	Year 11	M	213
POA2752	Year 12	F	1022
POA2752	Year 12	M	773
POA2753	Did not go to school	F	35
POA2753	Did not go to school	M	32
POA2753	Year 8	F	329
POA2753	Year 8	M	347
POA2753	Year 9	F	546
POA2753	Year 9	M	610
POA2753	Year 10	F	2041
POA2753	Year 10	M	2420
POA2753	Year 11	F	486
POA2753	Year 11	M	484
POA2753	Year 12	F	3319
POA2753	Year 12	M	2760
POA2754	Did not go to school	F	9
POA2754	Did not go to school	M	6
POA2754	Year 8	F	125
POA2754	Year 8	M	95
POA2754	Year 9	F	229
POA2754	Year 9	M	226
POA2754	Year 10	F	943
POA2754	Year 10	M	905
POA2754	Year 11	F	214
POA2754	Year 11	M	207
POA2754	Year 12	F	1427
POA2754	Year 12	M	1093
POA2756	Did not go to school	F	46
POA2756	Did not go to school	M	58
POA2756	Year 8	F	429
POA2756	Year 8	M	572
POA2756	Year 9	F	1041
POA2756	Year 9	M	1279
POA2756	Year 10	F	4249
POA2756	Year 10	M	5145
POA2756	Year 11	F	1017
POA2756	Year 11	M	1086
POA2756	Year 12	F	6548
POA2756	Year 12	M	5044
POA2757	Year 8	F	9
POA2757	Year 8	M	16
POA2757	Year 9	F	34
POA2757	Year 9	M	32
POA2757	Year 10	F	107
POA2757	Year 10	M	121
POA2757	Year 11	F	20
POA2757	Year 11	M	33
POA2757	Year 12	F	181
POA2757	Year 12	M	111
POA2758	Did not go to school	F	6
POA2758	Did not go to school	M	9
POA2758	Year 8	F	70
POA2758	Year 8	M	119
POA2758	Year 9	F	224
POA2758	Year 9	M	237
POA2758	Year 10	F	972
POA2758	Year 10	M	1297
POA2758	Year 11	F	257
POA2758	Year 11	M	254
POA2758	Year 12	F	1999
POA2758	Year 12	M	1609
POA2759	Did not go to school	F	111
POA2759	Did not go to school	M	79
POA2759	Year 8	F	393
POA2759	Year 8	M	369
POA2759	Year 9	F	604
POA2759	Year 9	M	732
POA2759	Year 10	F	2749
POA2759	Year 10	M	3179
POA2759	Year 11	F	684
POA2759	Year 11	M	816
POA2759	Year 12	F	5526
POA2759	Year 12	M	4800
POA2760	Did not go to school	F	193
POA2760	Did not go to school	M	148
POA2760	Year 8	F	689
POA2760	Year 8	M	651
POA2760	Year 9	F	968
POA2760	Year 9	M	957
POA2760	Year 10	F	3225
POA2760	Year 10	M	3384
POA2760	Year 11	F	955
POA2760	Year 11	M	992
POA2760	Year 12	F	7294
POA2760	Year 12	M	6509
POA2761	Did not go to school	F	203
POA2761	Did not go to school	M	120
POA2761	Year 8	F	500
POA2761	Year 8	M	383
POA2761	Year 9	F	572
POA2761	Year 9	M	594
POA2761	Year 10	F	2215
POA2761	Year 10	M	2398
POA2761	Year 11	F	751
POA2761	Year 11	M	805
POA2761	Year 12	F	8648
POA2761	Year 12	M	8089
POA2762	Did not go to school	F	67
POA2762	Did not go to school	M	43
POA2762	Year 8	F	125
POA2762	Year 8	M	136
POA2762	Year 9	F	203
POA2762	Year 9	M	253
POA2762	Year 10	F	859
POA2762	Year 10	M	967
POA2762	Year 11	F	334
POA2762	Year 11	M	349
POA2762	Year 12	F	5937
POA2762	Year 12	M	5672
POA2763	Did not go to school	F	114
POA2763	Did not go to school	M	61
POA2763	Year 8	F	395
POA2763	Year 8	M	341
POA2763	Year 9	F	493
POA2763	Year 9	M	455
POA2763	Year 10	F	2066
POA2763	Year 10	M	2171
POA2763	Year 11	F	634
POA2763	Year 11	M	629
POA2763	Year 12	F	8778
POA2763	Year 12	M	8413
POA2765	Did not go to school	F	107
POA2765	Did not go to school	M	106
POA2765	Year 8	F	431
POA2765	Year 8	M	458
POA2765	Year 9	F	700
POA2765	Year 9	M	766
POA2765	Year 10	F	2740
POA2765	Year 10	M	3099
POA2765	Year 11	F	690
POA2765	Year 11	M	815
POA2765	Year 12	F	11032
POA2765	Year 12	M	10096
POA2766	Did not go to school	F	132
POA2766	Did not go to school	M	98
POA2766	Year 8	F	332
POA2766	Year 8	M	267
POA2766	Year 9	F	337
POA2766	Year 9	M	343
POA2766	Year 10	F	1129
POA2766	Year 10	M	1143
POA2766	Year 11	F	330
POA2766	Year 11	M	359
POA2766	Year 12	F	4047
POA2766	Year 12	M	3826
POA2767	Did not go to school	F	191
POA2767	Did not go to school	M	115
POA2767	Year 8	F	416
POA2767	Year 8	M	311
POA2767	Year 9	F	439
POA2767	Year 9	M	416
POA2767	Year 10	F	1399
POA2767	Year 10	M	1442
POA2767	Year 11	F	461
POA2767	Year 11	M	499
POA2767	Year 12	F	5962
POA2767	Year 12	M	5849
POA2768	Did not go to school	F	114
POA2768	Did not go to school	M	51
POA2768	Year 8	F	245
POA2768	Year 8	M	194
POA2768	Year 9	F	370
POA2768	Year 9	M	406
POA2768	Year 10	F	1416
POA2768	Year 10	M	1341
POA2768	Year 11	F	476
POA2768	Year 11	M	544
POA2768	Year 12	F	8071
POA2768	Year 12	M	7793
POA2769	Did not go to school	F	53
POA2769	Did not go to school	M	32
POA2769	Year 8	F	119
POA2769	Year 8	M	72
POA2769	Year 9	F	180
POA2769	Year 9	M	162
POA2769	Year 10	F	613
POA2769	Year 10	M	612
POA2769	Year 11	F	218
POA2769	Year 11	M	233
POA2769	Year 12	F	4527
POA2769	Year 12	M	4297
POA2770	Did not go to school	F	565
POA2770	Did not go to school	M	427
POA2770	Year 8	F	1500
POA2770	Year 8	M	1410
POA2770	Year 9	F	1861
POA2770	Year 9	M	1784
POA2770	Year 10	F	4965
POA2770	Year 10	M	5096
POA2770	Year 11	F	1626
POA2770	Year 11	M	1512
POA2770	Year 12	F	10905
POA2770	Year 12	M	10083
POA2773	Did not go to school	F	7
POA2773	Did not go to school	M	6
POA2773	Year 8	F	39
POA2773	Year 8	M	24
POA2773	Year 9	F	108
POA2773	Year 9	M	129
POA2773	Year 10	F	475
POA2773	Year 10	M	522
POA2773	Year 11	F	148
POA2773	Year 11	M	136
POA2773	Year 12	F	1649
POA2773	Year 12	M	1520
POA2774	Did not go to school	F	7
POA2774	Did not go to school	M	4
POA2774	Year 8	F	75
POA2774	Year 8	M	97
POA2774	Year 9	F	248
POA2774	Year 9	M	272
POA2774	Year 10	F	1248
POA2774	Year 10	M	1238
POA2774	Year 11	F	299
POA2774	Year 11	M	321
POA2774	Year 12	F	3293
POA2774	Year 12	M	2958
POA2775	Year 8	F	21
POA2775	Year 8	M	30
POA2775	Year 9	F	35
POA2775	Year 9	M	57
POA2775	Year 10	F	173
POA2775	Year 10	M	232
POA2775	Year 11	F	45
POA2775	Year 11	M	55
POA2775	Year 12	F	256
POA2775	Year 12	M	293
POA2776	Did not go to school	M	9
POA2776	Year 8	F	31
POA2776	Year 8	M	27
POA2776	Year 9	F	85
POA2776	Year 9	M	80
POA2776	Year 10	F	355
POA2776	Year 10	M	369
POA2776	Year 11	F	100
POA2776	Year 11	M	127
POA2776	Year 12	F	1078
POA2776	Year 12	M	937
POA2777	Did not go to school	F	13
POA2777	Did not go to school	M	10
POA2777	Year 8	F	179
POA2777	Year 8	M	172
POA2777	Year 9	F	418
POA2777	Year 9	M	375
POA2777	Year 10	F	1792
POA2777	Year 10	M	1771
POA2777	Year 11	F	431
POA2777	Year 11	M	489
POA2777	Year 12	F	4455
POA2777	Year 12	M	3877
