POA_CODE_2021	Age	persons
POA4428	25-34	82
POA4428	35-44	67
POA4428	45-54	85
POA4428	55-64	96
POA4428	65-74	66
POA4428	75-84	42
POA4428	85+	8
POA4454	0-4	46
POA4454	5-14	81
POA4454	15-19	32
POA4454	20-24	34
POA4454	25-34	100
POA4454	35-44	83
POA4454	45-54	114
POA4454	55-64	105
POA4454	65-74	81
POA4454	75-84	34
POA4454	85+	20
POA4455	0-4	585
POA4455	5-14	1299
POA4455	15-19	518
POA4455	20-24	610
POA4455	25-34	1139
POA4455	35-44	1129
POA4455	45-54	1109
POA4455	55-64	1044
POA4455	65-74	662
POA4455	75-84	369
POA4455	85+	143
POA4461	0-4	3
POA4461	5-14	3
POA4461	20-24	6
POA4461	35-44	3
POA4461	45-54	4
POA4461	55-64	11
POA4461	65-74	13
POA4461	75-84	6
POA4462	0-4	6
POA4462	5-14	13
POA4462	15-19	6
POA4462	20-24	5
POA4462	25-34	15
POA4462	35-44	14
POA4462	45-54	13
POA4462	55-64	16
POA4462	65-74	21
POA4462	75-84	15
POA4462	85+	3
POA4465	0-4	65
POA4465	5-14	169
POA4465	15-19	67
POA4465	20-24	58
POA4465	25-34	140
POA4465	35-44	133
POA4465	45-54	148
POA4465	55-64	179
POA4465	65-74	180
POA4465	75-84	93
POA4465	85+	24
POA4467	0-4	4
POA4467	5-14	15
POA4467	15-19	10
POA4467	20-24	7
POA4467	25-34	15
POA4467	35-44	19
POA4467	45-54	35
POA4467	55-64	27
POA4467	65-74	11
POA4467	75-84	12
POA4468	0-4	12
POA4468	5-14	19
POA4468	15-19	11
POA4468	20-24	16
POA4468	25-34	29
POA4468	35-44	23
POA4468	45-54	34
POA4468	55-64	62
POA4468	65-74	34
POA4468	75-84	20
POA4470	0-4	181
POA4470	5-14	375
POA4470	15-19	157
POA4470	20-24	169
POA4470	25-34	454
POA4470	35-44	323
POA4470	45-54	368
POA4470	55-64	533
POA4470	65-74	354
POA4470	75-84	157
POA4470	85+	97
POA4472	0-4	67
POA4472	5-14	151
POA4472	15-19	51
POA4472	20-24	76
POA4472	25-34	143
POA4472	35-44	146
POA4472	45-54	158
POA4472	55-64	225
POA4472	65-74	210
POA4472	75-84	124
POA4472	85+	60
POA4474	0-4	9
POA4474	5-14	3
POA4474	15-19	4
POA4474	20-24	3
POA4474	25-34	14
POA4474	35-44	3
POA4474	45-54	9
POA4474	55-64	18
POA4474	65-74	9
POA4474	75-84	5
POA4477	0-4	28
POA4477	5-14	76
POA4477	15-19	22
POA4477	20-24	15
POA4477	25-34	48
POA4477	35-44	61
POA4477	45-54	91
POA4477	55-64	84
POA4477	65-74	55
POA4477	75-84	34
POA4477	85+	17
POA4478	0-4	37
POA4478	5-14	59
POA4478	15-19	28
POA4478	20-24	30
POA4478	25-34	58
POA4478	35-44	47
POA4478	45-54	60
POA4478	55-64	75
POA4478	65-74	67
POA4478	75-84	35
POA4478	85+	3
POA4479	55-64	3
POA4480	0-4	47
POA4480	5-14	82
POA4480	15-19	17
POA4480	20-24	30
POA4480	25-34	92
POA4480	35-44	66
POA4480	45-54	95
POA4480	55-64	104
POA4480	65-74	58
POA4480	75-84	23
POA4480	85+	13
POA4481	0-4	3
POA4481	5-14	4
POA4481	15-19	17
POA4481	20-24	12
POA4481	25-34	16
POA4481	35-44	10
POA4481	45-54	20
POA4481	55-64	17
POA4481	65-74	14
POA4481	75-84	7
POA4482	0-4	4
POA4482	5-14	12
POA4482	15-19	5
POA4482	20-24	7
POA4482	25-34	20
POA4482	35-44	16
POA4482	45-54	18
POA4482	55-64	7
POA4482	65-74	15
POA4486	0-4	40
POA4486	5-14	75
POA4486	15-19	32
POA4486	20-24	38
POA4486	25-34	72
POA4486	35-44	73
POA4486	45-54	95
POA4486	55-64	103
POA4486	65-74	86
POA4486	75-84	41
POA4486	85+	8
POA4487	0-4	221
POA4487	5-14	440
POA4487	15-19	202
POA4487	20-24	196
POA4487	25-34	429
POA4487	35-44	334
POA4487	45-54	425
POA4487	55-64	428
POA4487	65-74	294
POA4487	75-84	153
POA4487	85+	58
POA4488	0-4	19
POA4488	5-14	31
POA4488	15-19	9
POA4488	20-24	10
POA4488	25-34	18
POA4488	35-44	38
POA4488	45-54	44
POA4488	55-64	28
POA4488	65-74	29
POA4488	75-84	11
POA4488	85+	6
POA4489	0-4	3
POA4489	5-14	11
POA4489	15-19	3
POA4489	25-34	6
POA4489	35-44	8
POA4489	45-54	11
POA4489	55-64	23
POA4489	65-74	6
POA4489	75-84	4
POA4490	0-4	121
POA4490	5-14	208
POA4490	15-19	62
POA4490	20-24	75
POA4490	25-34	169
POA4490	35-44	149
POA4490	45-54	194
POA4490	55-64	225
POA4490	65-74	169
POA4490	75-84	100
POA4490	85+	32
POA4491	0-4	7
POA4491	5-14	7
POA4491	25-34	15
POA4491	35-44	7
POA4491	45-54	10
POA4491	55-64	16
POA4491	65-74	23
POA4491	75-84	4
POA4492	0-4	17
POA4492	5-14	39
POA4492	15-19	20
POA4492	20-24	25
POA4492	25-34	49
POA4492	35-44	54
POA4492	45-54	28
POA4492	55-64	54
POA4492	65-74	23
POA4492	75-84	7
POA4493	25-34	3
POA4493	55-64	5
POA4493	65-74	3
POA4493	75-84	3
POA4494	0-4	14
POA4494	5-14	27
POA4494	15-19	4
POA4494	20-24	12
POA4494	25-34	32
POA4494	35-44	27
POA4494	45-54	21
POA4494	55-64	17
POA4494	65-74	7
POA4494	75-84	4
POA4496	0-4	16
POA4496	5-14	30
POA4496	15-19	8
POA4496	20-24	10
POA4496	25-34	28
POA4496	35-44	38
POA4496	45-54	27
POA4496	55-64	25
POA4496	65-74	23
POA4496	75-84	8
POA4497	0-4	23
POA4497	5-14	38
POA4497	15-19	15
POA4497	20-24	19
POA4497	25-34	37
POA4497	35-44	43
POA4497	45-54	51
POA4497	55-64	52
POA4497	65-74	32
POA4497	75-84	9
POA4497	85+	4
POA4498	0-4	26
POA4498	5-14	35
POA4498	15-19	3
POA4498	20-24	9
POA4498	25-34	32
POA4498	35-44	31
POA4498	45-54	20
POA4498	55-64	24
POA4498	65-74	5
POA4498	75-84	6
POA4500	0-4	3033
POA4500	5-14	6678
POA4500	15-19	3046
POA4500	20-24	2789
POA4500	25-34	6369
POA4500	35-44	6816
POA4500	45-54	5999
POA4500	55-64	4989
POA4500	65-74	3742
POA4500	75-84	1732
POA4500	85+	457
POA4501	0-4	386
POA4501	5-14	735
POA4501	15-19	347
POA4501	20-24	417
POA4501	25-34	900
POA4501	35-44	788
POA4501	45-54	753
POA4501	55-64	621
POA4501	65-74	522
POA4501	75-84	308
POA4501	85+	133
POA4502	0-4	530
POA4502	5-14	1188
POA4502	15-19	628
POA4502	20-24	583
POA4502	25-34	1108
POA4502	35-44	1150
POA4502	45-54	1300
POA4502	55-64	1106
POA4502	65-74	767
POA4502	75-84	302
POA4502	85+	68
POA4503	0-4	4062
POA4503	5-14	7694
POA4503	15-19	3087
POA4503	20-24	3563
POA4503	25-34	8981
POA4503	35-44	7721
POA4503	45-54	6195
POA4503	55-64	4854
POA4503	65-74	3753
POA4503	75-84	1932
POA4503	85+	658
POA4504	0-4	1443
POA4504	5-14	3759
POA4504	15-19	1713
POA4504	20-24	1280
POA4504	25-34	2668
POA4504	35-44	3122
POA4504	45-54	3041
POA4504	55-64	1885
POA4504	65-74	1272
POA4504	75-84	571
POA4504	85+	165
POA4505	0-4	1631
POA4505	5-14	3509
POA4505	15-19	1686
POA4505	20-24	1817
POA4505	25-34	3554
POA4505	35-44	3143
POA4505	45-54	3324
POA4505	55-64	3011
POA4505	65-74	2576
POA4505	75-84	1464
POA4505	85+	419
POA4506	0-4	1760
POA4506	5-14	3646
POA4506	15-19	1636
POA4506	20-24	1906
POA4506	25-34	3879
POA4506	35-44	3045
POA4506	45-54	3083
POA4506	55-64	2829
POA4506	65-74	2126
POA4506	75-84	1088
POA4506	85+	305
POA4507	0-4	409
POA4507	5-14	1459
POA4507	15-19	777
POA4507	20-24	485
POA4507	25-34	925
POA4507	35-44	1354
POA4507	45-54	2108
POA4507	55-64	3629
POA4507	65-74	5208
POA4507	75-84	3293
POA4507	85+	956
POA4508	0-4	1087
POA4508	5-14	2723
POA4508	15-19	1288
POA4508	20-24	1190
POA4508	25-34	2143
POA4508	35-44	2449
POA4508	45-54	2540
POA4508	55-64	2418
POA4508	65-74	2134
POA4508	75-84	1159
POA4508	85+	435
POA4509	0-4	2922
POA4509	5-14	6704
POA4509	15-19	2721
POA4509	20-24	2217
POA4509	25-34	5259
POA4509	35-44	6615
POA4509	45-54	5185
POA4509	55-64	2847
POA4509	65-74	1949
POA4509	75-84	1106
POA4509	85+	426
POA4510	0-4	3525
POA4510	5-14	7777
POA4510	15-19	3361
POA4510	20-24	3309
POA4510	25-34	7542
POA4510	35-44	6711
POA4510	45-54	6430
POA4510	55-64	6292
POA4510	65-74	6184
POA4510	75-84	3622
POA4510	85+	1188
POA4511	0-4	425
POA4511	5-14	1127
POA4511	15-19	560
POA4511	20-24	395
POA4511	25-34	737
POA4511	35-44	983
POA4511	45-54	1266
POA4511	55-64	1317
POA4511	65-74	1877
POA4511	75-84	1039
POA4511	85+	212
POA4512	0-4	200
POA4512	5-14	456
POA4512	15-19	222
POA4512	20-24	193
POA4512	25-34	373
POA4512	35-44	449
POA4512	45-54	552
POA4512	55-64	564
POA4512	65-74	423
POA4512	75-84	172
POA4512	85+	52
POA4514	0-4	434
POA4514	5-14	903
POA4514	15-19	443
POA4514	20-24	477
POA4514	25-34	1443
POA4514	35-44	1234
POA4514	45-54	1151
POA4514	55-64	1079
POA4514	65-74	941
POA4514	75-84	379
POA4514	85+	118
POA4515	0-4	198
POA4515	5-14	579
POA4515	15-19	260
POA4515	20-24	172
POA4515	25-34	526
POA4515	35-44	638
POA4515	45-54	562
POA4515	55-64	606
POA4515	65-74	575
POA4515	75-84	259
POA4515	85+	82
POA4516	0-4	223
POA4516	5-14	619
POA4516	15-19	276
POA4516	20-24	256
POA4516	25-34	469
POA4516	35-44	539
POA4516	45-54	697
POA4516	55-64	570
POA4516	65-74	414
POA4516	75-84	179
POA4516	85+	42
POA4517	0-4	57
POA4517	5-14	101
POA4517	15-19	57
POA4517	20-24	45
POA4517	25-34	106
POA4517	35-44	117
POA4517	45-54	106
POA4517	55-64	138
POA4517	65-74	117
POA4517	75-84	75
POA4517	85+	20
POA4518	0-4	308
POA4518	5-14	753
POA4518	15-19	330
POA4518	20-24	271
POA4518	25-34	601
POA4518	35-44	714
POA4518	45-54	768
POA4518	55-64	755
POA4518	65-74	671
POA4518	75-84	329
POA4518	85+	93
POA4519	0-4	545
POA4519	5-14	1243
POA4519	15-19	564
POA4519	20-24	521
POA4519	25-34	1121
POA4519	35-44	1132
POA4519	45-54	1190
POA4519	55-64	1248
POA4519	65-74	1111
POA4519	75-84	607
POA4519	85+	197
POA4520	0-4	587
POA4520	5-14	2166
POA4520	15-19	997
POA4520	20-24	623
POA4520	25-34	828
POA4520	35-44	1638
POA4520	45-54	2600
POA4520	55-64	2073
POA4520	65-74	1528
POA4520	75-84	708
POA4520	85+	140
POA4521	0-4	230
POA4521	5-14	778
POA4521	15-19	319
POA4521	20-24	176
POA4521	25-34	454
POA4521	35-44	651
POA4521	45-54	902
POA4521	55-64	797
POA4521	65-74	583
POA4521	75-84	230
POA4521	85+	52
POA4550	0-4	271
POA4550	5-14	610
POA4550	15-19	245
POA4550	20-24	278
POA4550	25-34	631
POA4550	35-44	567
POA4550	45-54	724
POA4550	55-64	706
POA4550	65-74	547
POA4550	75-84	257
POA4550	85+	57
POA4551	0-4	3420
POA4551	5-14	8480
POA4551	15-19	3936
POA4551	20-24	3251
POA4551	25-34	7166
POA4551	35-44	8191
POA4551	45-54	8821
POA4551	55-64	8605
POA4551	65-74	8590
POA4551	75-84	5681
POA4551	85+	2140
POA4552	0-4	269
POA4552	5-14	859
POA4552	15-19	409
POA4552	20-24	237
POA4552	25-34	538
POA4552	35-44	807
POA4552	45-54	1157
POA4552	55-64	1619
POA4552	65-74	1844
POA4552	75-84	988
POA4552	85+	302
POA4553	0-4	736
POA4553	5-14	1645
POA4553	15-19	758
POA4553	20-24	718
POA4553	25-34	1610
POA4553	35-44	1603
POA4553	45-54	1461
POA4553	55-64	1101
POA4553	65-74	744
POA4553	75-84	293
POA4553	85+	70
POA4554	0-4	95
POA4554	5-14	257
POA4554	15-19	144
POA4554	20-24	75
POA4554	25-34	175
POA4554	35-44	232
POA4554	45-54	335
POA4554	55-64	332
POA4554	65-74	256
POA4554	75-84	79
POA4554	85+	17
POA4555	0-4	380
POA4555	5-14	1038
POA4555	15-19	492
POA4555	20-24	382
POA4555	25-34	747
POA4555	35-44	941
POA4555	45-54	1158
POA4555	55-64	1065
POA4555	65-74	862
POA4555	75-84	461
POA4555	85+	188
POA4556	0-4	2189
POA4556	5-14	6065
POA4556	15-19	3354
POA4556	20-24	2830
POA4556	25-34	4821
POA4556	35-44	5524
POA4556	45-54	6267
POA4556	55-64	5431
POA4556	65-74	5289
POA4556	75-84	3690
POA4556	85+	1694
POA4557	0-4	983
POA4557	5-14	2784
POA4557	15-19	1252
POA4557	20-24	1120
POA4557	25-34	2591
POA4557	35-44	2897
POA4557	45-54	2914
POA4557	55-64	2527
POA4557	65-74	1986
POA4557	75-84	863
POA4557	85+	240
POA4558	0-4	946
POA4558	5-14	1787
POA4558	15-19	933
POA4558	20-24	1490
POA4558	25-34	3511
POA4558	35-44	2689
POA4558	45-54	2624
POA4558	55-64	3163
POA4558	65-74	3263
POA4558	75-84	2014
POA4558	85+	904
POA4559	0-4	354
POA4559	5-14	1019
POA4559	15-19	521
POA4559	20-24	353
POA4559	25-34	700
POA4559	35-44	941
POA4559	45-54	1143
POA4559	55-64	1030
POA4559	65-74	840
POA4559	75-84	423
POA4559	85+	119
POA4560	0-4	2052
POA4560	5-14	4638
POA4560	15-19	1958
POA4560	20-24	1670
POA4560	25-34	4147
POA4560	35-44	4609
POA4560	45-54	4574
POA4560	55-64	4808
POA4560	65-74	4453
POA4560	75-84	2781
POA4560	85+	1017
POA4561	0-4	500
POA4561	5-14	1246
POA4561	15-19	481
POA4561	20-24	381
POA4561	25-34	985
POA4561	35-44	1111
POA4561	45-54	1253
POA4561	55-64	1318
POA4561	65-74	906
POA4561	75-84	369
POA4561	85+	87
POA4562	0-4	344
POA4562	5-14	1278
POA4562	15-19	580
POA4562	20-24	299
POA4562	25-34	576
POA4562	35-44	1078
POA4562	45-54	1525
POA4562	55-64	1460
POA4562	65-74	1117
POA4562	75-84	444
POA4562	85+	82
POA4563	0-4	410
POA4563	5-14	1154
POA4563	15-19	549
POA4563	20-24	351
POA4563	25-34	677
POA4563	35-44	1063
POA4563	45-54	1373
POA4563	55-64	1561
POA4563	65-74	1592
POA4563	75-84	833
POA4563	85+	257
POA4564	0-4	479
POA4564	5-14	1145
POA4564	15-19	588
POA4564	20-24	554
POA4564	25-34	1105
POA4564	35-44	1277
POA4564	45-54	1565
POA4564	55-64	1938
POA4564	65-74	1760
POA4564	75-84	941
POA4564	85+	301
POA4565	0-4	493
POA4565	5-14	1675
POA4565	15-19	831
POA4565	20-24	556
POA4565	25-34	1033
POA4565	35-44	1533
POA4565	45-54	2116
POA4565	55-64	2343
POA4565	65-74	2361
POA4565	75-84	1493
POA4565	85+	581
POA4566	0-4	229
POA4566	5-14	784
POA4566	15-19	409
POA4566	20-24	265
POA4566	25-34	519
POA4566	35-44	786
POA4566	45-54	1142
POA4566	55-64	1329
POA4566	65-74	1726
POA4566	75-84	1185
POA4566	85+	353
POA4567	0-4	424
POA4567	5-14	1313
POA4567	15-19	643
POA4567	20-24	419
POA4567	25-34	1033
POA4567	35-44	1330
POA4567	45-54	1841
POA4567	55-64	1932
POA4567	65-74	1891
POA4567	75-84	889
POA4567	85+	254
POA4568	0-4	157
POA4568	5-14	460
POA4568	15-19	213
POA4568	20-24	134
POA4568	25-34	263
POA4568	35-44	401
POA4568	45-54	592
POA4568	55-64	668
POA4568	65-74	538
POA4568	75-84	250
POA4568	85+	47
POA4569	0-4	76
POA4569	5-14	245
POA4569	15-19	85
POA4569	20-24	54
POA4569	25-34	153
POA4569	35-44	231
POA4569	45-54	259
POA4569	55-64	326
POA4569	65-74	213
POA4569	75-84	86
POA4569	85+	28
POA4570	0-4	2269
POA4570	5-14	5813
POA4570	15-19	2791
POA4570	20-24	2010
POA4570	25-34	4544
POA4570	35-44	4982
POA4570	45-54	6102
POA4570	55-64	7286
POA4570	65-74	6360
POA4570	75-84	3255
POA4570	85+	1012
POA4571	0-4	40
POA4571	5-14	123
POA4571	15-19	46
POA4571	20-24	17
POA4571	25-34	79
POA4571	35-44	84
POA4571	45-54	155
POA4571	55-64	177
POA4571	65-74	125
POA4571	75-84	44
POA4571	85+	8
POA4572	0-4	125
POA4572	5-14	342
POA4572	15-19	203
POA4572	20-24	264
POA4572	25-34	654
POA4572	35-44	434
POA4572	45-54	598
POA4572	55-64	707
POA4572	65-74	536
POA4572	75-84	266
POA4572	85+	109
POA4573	0-4	1730
POA4573	5-14	4493
POA4573	15-19	1889
POA4573	20-24	1203
POA4573	25-34	2948
POA4573	35-44	4581
POA4573	45-54	4724
POA4573	55-64	4061
POA4573	65-74	3427
POA4573	75-84	1709
POA4573	85+	621
POA4574	0-4	68
POA4574	5-14	169
POA4574	15-19	67
POA4574	20-24	49
POA4574	25-34	127
POA4574	35-44	153
POA4574	45-54	185
POA4574	55-64	270
POA4574	65-74	228
POA4574	75-84	97
POA4574	85+	21
POA4575	0-4	1290
POA4575	5-14	3283
POA4575	15-19	1627
POA4575	20-24	1485
POA4575	25-34	3358
POA4575	35-44	3418
POA4575	45-54	3699
POA4575	55-64	3759
POA4575	65-74	3173
POA4575	75-84	2073
POA4575	85+	859
POA4580	0-4	119
POA4580	5-14	326
POA4580	15-19	171
POA4580	20-24	100
POA4580	25-34	231
POA4580	35-44	306
POA4580	45-54	527
POA4580	55-64	990
POA4580	65-74	1553
POA4580	75-84	744
POA4580	85+	159
POA4581	0-4	47
POA4581	5-14	100
POA4581	15-19	48
POA4581	20-24	43
POA4581	25-34	122
POA4581	35-44	128
POA4581	45-54	202
POA4581	55-64	300
POA4581	65-74	290
POA4581	75-84	120
POA4581	85+	13
POA4600	0-4	21
POA4600	5-14	121
POA4600	15-19	41
POA4600	20-24	22
POA4600	25-34	56
POA4600	35-44	85
POA4600	45-54	134
POA4600	55-64	174
POA4600	65-74	167
POA4600	75-84	71
POA4600	85+	16
POA4601	0-4	59
POA4601	5-14	130
POA4601	15-19	71
POA4601	20-24	41
POA4601	25-34	100
POA4601	35-44	110
POA4601	45-54	155
POA4601	55-64	193
POA4601	65-74	171
POA4601	75-84	99
POA4601	85+	20
POA4605	0-4	273
POA4605	5-14	785
POA4605	15-19	310
POA4605	20-24	279
POA4605	25-34	470
POA4605	35-44	429
POA4605	45-54	569
POA4605	55-64	633
POA4605	65-74	591
POA4605	75-84	311
POA4605	85+	122
POA4606	0-4	105
POA4606	5-14	233
POA4606	15-19	121
POA4606	20-24	114
POA4606	25-34	217
POA4606	35-44	192
POA4606	45-54	309
POA4606	55-64	360
POA4606	65-74	359
POA4606	75-84	290
POA4606	85+	97
POA4608	0-4	40
POA4608	5-14	117
POA4608	15-19	56
POA4608	20-24	29
POA4608	25-34	62
POA4608	35-44	91
POA4608	45-54	133
POA4608	55-64	163
POA4608	65-74	151
POA4608	75-84	74
POA4608	85+	6
POA4610	0-4	890
POA4610	5-14	2015
POA4610	15-19	943
POA4610	20-24	857
POA4610	25-34	1819
POA4610	35-44	1619
POA4610	45-54	1788
POA4610	55-64	1967
POA4610	65-74	1892
POA4610	75-84	1037
POA4610	85+	368
POA4611	0-4	6
POA4611	5-14	12
POA4611	15-19	7
POA4611	20-24	5
POA4611	25-34	13
POA4611	35-44	10
POA4611	45-54	18
POA4611	55-64	13
POA4611	65-74	29
POA4611	75-84	11
POA4612	0-4	13
POA4612	5-14	27
POA4612	15-19	11
POA4612	20-24	9
POA4612	25-34	11
POA4612	35-44	26
POA4612	45-54	30
POA4612	55-64	32
POA4612	65-74	58
POA4612	75-84	24
POA4612	85+	4
POA4613	0-4	45
POA4613	5-14	102
POA4613	15-19	38
POA4613	20-24	31
POA4613	25-34	71
POA4613	35-44	74
POA4613	45-54	108
POA4613	55-64	151
POA4613	65-74	159
POA4613	75-84	85
POA4613	85+	20
POA4614	0-4	54
POA4614	5-14	148
POA4614	15-19	56
POA4614	20-24	44
POA4614	25-34	77
POA4614	35-44	102
POA4614	45-54	141
POA4614	55-64	187
POA4614	65-74	241
POA4614	75-84	152
POA4614	85+	33
POA4615	0-4	271
POA4615	5-14	808
POA4615	15-19	377
POA4615	20-24	258
POA4615	25-34	551
POA4615	35-44	671
POA4615	45-54	940
POA4615	55-64	1257
POA4615	65-74	1397
POA4615	75-84	662
POA4615	85+	158
POA4620	0-4	11
POA4620	5-14	34
POA4620	15-19	20
POA4620	20-24	21
POA4620	25-34	36
POA4620	35-44	23
POA4620	45-54	69
POA4620	55-64	100
POA4620	65-74	84
POA4620	75-84	49
POA4620	85+	11
POA4621	0-4	79
POA4621	5-14	200
POA4621	15-19	81
POA4621	20-24	62
POA4621	25-34	124
POA4621	35-44	159
POA4621	45-54	240
POA4621	55-64	287
POA4621	65-74	319
POA4621	75-84	217
POA4621	85+	45
POA4625	0-4	135
POA4625	5-14	274
POA4625	15-19	154
POA4625	20-24	162
POA4625	25-34	265
POA4625	35-44	255
POA4625	45-54	350
POA4625	55-64	387
POA4625	65-74	386
POA4625	75-84	246
POA4625	85+	72
POA4626	0-4	96
POA4626	5-14	224
POA4626	15-19	94
POA4626	20-24	96
POA4626	25-34	315
POA4626	35-44	211
POA4626	45-54	255
POA4626	55-64	272
POA4626	65-74	226
POA4626	75-84	145
POA4626	85+	52
POA4627	0-4	39
POA4627	5-14	118
POA4627	15-19	51
POA4627	20-24	40
POA4627	25-34	59
POA4627	35-44	90
POA4627	45-54	117
POA4627	55-64	134
POA4627	65-74	116
POA4627	75-84	67
POA4627	85+	13
POA4630	0-4	102
POA4630	5-14	270
POA4630	15-19	125
POA4630	20-24	88
POA4630	25-34	184
POA4630	35-44	232
POA4630	45-54	292
POA4630	55-64	375
POA4630	65-74	369
POA4630	75-84	207
POA4630	85+	102
POA4650	0-4	1408
POA4650	5-14	3865
POA4650	15-19	1941
POA4650	20-24	1668
POA4650	25-34	3217
POA4650	35-44	3502
POA4650	45-54	4267
POA4650	55-64	5457
POA4650	65-74	5791
POA4650	75-84	2895
POA4650	85+	935
POA4655	0-4	2679
POA4655	5-14	7711
POA4655	15-19	3456
POA4655	20-24	2529
POA4655	25-34	5600
POA4655	35-44	6423
POA4655	45-54	7859
POA4655	55-64	9861
POA4655	65-74	11563
POA4655	75-84	7003
POA4655	85+	2105
POA4659	0-4	171
POA4659	5-14	420
POA4659	15-19	187
POA4659	20-24	146
POA4659	25-34	288
POA4659	35-44	326
POA4659	45-54	583
POA4659	55-64	1124
POA4659	65-74	1363
POA4659	75-84	611
POA4659	85+	143
POA4660	0-4	276
POA4660	5-14	714
POA4660	15-19	378
POA4660	20-24	266
POA4660	25-34	611
POA4660	35-44	625
POA4660	45-54	1002
POA4660	55-64	1527
POA4660	65-74	1715
POA4660	75-84	774
POA4660	85+	157
POA4662	0-4	39
POA4662	5-14	128
POA4662	15-19	53
POA4662	20-24	44
POA4662	25-34	73
POA4662	35-44	75
POA4662	45-54	91
POA4662	55-64	132
POA4662	65-74	132
POA4662	75-84	51
POA4662	85+	11
POA4670	0-4	4004
POA4670	5-14	10356
POA4670	15-19	4840
POA4670	20-24	4239
POA4670	25-34	9059
POA4670	35-44	8877
POA4670	45-54	10224
POA4670	55-64	11723
POA4670	65-74	11545
POA4670	75-84	7391
POA4670	85+	2468
POA4671	0-4	216
POA4671	5-14	673
POA4671	15-19	349
POA4671	20-24	238
POA4671	25-34	463
POA4671	35-44	560
POA4671	45-54	865
POA4671	55-64	1229
POA4671	65-74	1104
POA4671	75-84	489
POA4671	85+	97
POA4673	0-4	24
POA4673	5-14	64
POA4673	15-19	50
POA4673	20-24	17
POA4673	25-34	42
POA4673	35-44	61
POA4673	45-54	106
POA4673	55-64	134
POA4673	65-74	123
POA4673	75-84	47
POA4673	85+	7
POA4674	0-4	43
POA4674	5-14	146
POA4674	15-19	67
POA4674	20-24	40
POA4674	25-34	81
POA4674	35-44	137
POA4674	45-54	267
POA4674	55-64	381
POA4674	65-74	299
POA4674	75-84	100
POA4674	85+	15
POA4676	5-14	18
POA4676	15-19	9
POA4676	20-24	5
POA4676	35-44	18
POA4676	45-54	28
POA4676	55-64	51
POA4676	65-74	37
POA4676	75-84	12
POA4676	85+	4
POA4677	0-4	171
POA4677	5-14	493
POA4677	15-19	172
POA4677	20-24	107
POA4677	25-34	304
POA4677	35-44	520
POA4677	45-54	688
POA4677	55-64	856
POA4677	65-74	657
POA4677	75-84	215
POA4677	85+	36
POA4678	0-4	36
POA4678	5-14	87
POA4678	15-19	34
POA4678	20-24	13
POA4678	25-34	55
POA4678	35-44	66
POA4678	45-54	119
POA4678	55-64	192
POA4678	65-74	138
POA4678	75-84	69
POA4678	85+	11
POA4680	0-4	3731
POA4680	5-14	8654
POA4680	15-19	3641
POA4680	20-24	2947
POA4680	25-34	7269
POA4680	35-44	7449
POA4680	45-54	7750
POA4680	55-64	6977
POA4680	65-74	4398
POA4680	75-84	1937
POA4680	85+	595
POA4694	0-4	4
POA4694	5-14	12
POA4694	15-19	8
POA4694	20-24	5
POA4694	25-34	9
POA4694	35-44	8
POA4694	45-54	25
POA4694	55-64	27
POA4694	65-74	12
POA4694	75-84	5
POA4695	0-4	66
POA4695	5-14	166
POA4695	15-19	59
POA4695	20-24	39
POA4695	25-34	104
POA4695	35-44	134
POA4695	45-54	149
POA4695	55-64	169
POA4695	65-74	161
POA4695	75-84	44
POA4695	85+	14
POA4697	0-4	3
POA4697	5-14	19
POA4697	15-19	8
POA4697	25-34	9
POA4697	35-44	17
POA4697	45-54	38
POA4697	55-64	25
POA4697	65-74	19
POA4697	75-84	7
POA4699	0-4	17
POA4699	5-14	90
POA4699	15-19	36
POA4699	20-24	14
POA4699	25-34	16
POA4699	35-44	59
POA4699	45-54	67
POA4699	55-64	55
POA4699	65-74	65
POA4699	75-84	27
POA4699	85+	10
POA4700	0-4	878
POA4700	5-14	2154
POA4700	15-19	1318
POA4700	20-24	1162
POA4700	25-34	2302
POA4700	35-44	1889
POA4700	45-54	2193
POA4700	55-64	2175
POA4700	65-74	1571
POA4700	75-84	1122
POA4700	85+	557
POA4701	0-4	2701
POA4701	5-14	6149
POA4701	15-19	2738
POA4701	20-24	2848
POA4701	25-34	6164
POA4701	35-44	5726
POA4701	45-54	5179
POA4701	55-64	5071
POA4701	65-74	3912
POA4701	75-84	2362
POA4701	85+	980
POA4702	0-4	1962
POA4702	5-14	4344
POA4702	15-19	1759
POA4702	20-24	1676
POA4702	25-34	3845
POA4702	35-44	4030
POA4702	45-54	3608
POA4702	55-64	4032
POA4702	65-74	2930
POA4702	75-84	1337
POA4702	85+	302
POA4703	0-4	1281
POA4703	5-14	3377
POA4703	15-19	1631
POA4703	20-24	1155
POA4703	25-34	2605
POA4703	35-44	3003
POA4703	45-54	3337
POA4703	55-64	3709
POA4703	65-74	2941
POA4703	75-84	1562
POA4703	85+	535
POA4704	0-4	4
POA4704	5-14	11
POA4704	15-19	8
POA4704	20-24	5
POA4704	25-34	12
POA4704	35-44	16
POA4704	45-54	16
POA4704	55-64	21
POA4704	65-74	17
POA4704	75-84	14
POA4705	0-4	24
POA4705	5-14	41
POA4705	15-19	20
POA4705	20-24	19
POA4705	25-34	55
POA4705	35-44	38
POA4705	45-54	78
