POA_CODE_2021	Age5yr	Indigenous	persons
POA3786	20-24	0	77
POA3786	20-24	1	4
POA3786	25-29	0	44
POA3786	30-34		3
POA3786	30-34	0	62
POA3786	35-39		4
POA3786	35-39	0	69
POA3786	40-44		4
POA3786	40-44	0	112
POA3786	45-49	0	122
POA3786	50-54		3
POA3786	50-54	0	127
POA3786	55-59		3
POA3786	55-59	0	108
POA3786	60-64		6
POA3786	60-64	0	121
POA3786	65+		13
POA3786	65+	0	260
POA3787	0-4	0	30
POA3787	0-4	1	3
POA3787	5-9	0	49
POA3787	10-14	0	60
POA3787	15-19		4
POA3787	15-19	0	64
POA3787	20-24	0	41
POA3787	25-29		3
POA3787	25-29	0	39
POA3787	30-34	0	48
POA3787	35-39	0	51
POA3787	40-44	0	55
POA3787	45-49	0	84
POA3787	50-54	0	79
POA3787	55-59		3
POA3787	55-59	0	81
POA3787	60-64	0	73
POA3787	65+		8
POA3787	65+	0	182
POA3788	0-4		7
POA3788	0-4	0	79
POA3788	5-9		9
POA3788	5-9	0	95
POA3788	10-14		4
POA3788	10-14	0	117
POA3788	10-14	1	3
POA3788	15-19	0	89
POA3788	15-19	1	4
POA3788	20-24		3
POA3788	20-24	0	72
POA3788	25-29	0	73
POA3788	30-34		6
POA3788	30-34	0	78
POA3788	35-39		11
POA3788	35-39	0	99
POA3788	40-44		5
POA3788	40-44	0	104
POA3788	45-49		9
POA3788	45-49	0	132
POA3788	50-54		4
POA3788	50-54	0	151
POA3788	55-59		3
POA3788	55-59	0	111
POA3788	60-64		12
POA3788	60-64	0	140
POA3788	65+		8
POA3788	65+	0	327
POA3789	0-4	0	10
POA3789	5-9	0	17
POA3789	10-14	0	18
POA3789	15-19		4
POA3789	15-19	0	13
POA3789	20-24	0	10
POA3789	25-29	0	5
POA3789	30-34	0	22
POA3789	35-39		3
POA3789	35-39	0	8
POA3789	40-44	0	6
POA3789	45-49	0	30
POA3789	50-54	0	19
POA3789	55-59	0	26
POA3789	60-64	0	24
POA3789	65+	0	68
POA3791	0-4	0	45
POA3791	5-9		4
POA3791	5-9	0	80
POA3791	5-9	1	6
POA3791	10-14	0	71
POA3791	10-14	1	4
POA3791	15-19	0	80
POA3791	20-24	0	60
POA3791	25-29	0	47
POA3791	30-34	0	60
POA3791	35-39		4
POA3791	35-39	0	79
POA3791	40-44	0	109
POA3791	40-44	1	5
POA3791	45-49		4
POA3791	45-49	0	122
POA3791	50-54		4
POA3791	50-54	0	98
POA3791	55-59		6
POA3791	55-59	0	97
POA3791	60-64		12
POA3791	60-64	0	118
POA3791	65+		15
POA3791	65+	0	308
POA3792	0-4	0	53
POA3792	5-9	0	57
POA3792	10-14		5
POA3792	10-14	0	87
POA3792	15-19	0	59
POA3792	20-24	0	33
POA3792	25-29	0	33
POA3792	25-29	1	4
POA3792	30-34	0	44
POA3792	35-39	0	52
POA3792	35-39	1	3
POA3792	40-44		3
POA3792	40-44	0	74
POA3792	45-49	0	84
POA3792	50-54	0	72
POA3792	55-59	0	67
POA3792	60-64		8
POA3792	60-64	0	85
POA3792	65+		5
POA3792	65+	0	217
POA3793	0-4		9
POA3793	0-4	0	178
POA3793	0-4	1	5
POA3793	5-9		13
POA3793	5-9	0	243
POA3793	10-14		7
POA3793	10-14	0	255
POA3793	10-14	1	6
POA3793	15-19		8
POA3793	15-19	0	250
POA3793	20-24		5
POA3793	20-24	0	167
POA3793	20-24	1	3
POA3793	25-29		3
POA3793	25-29	0	143
POA3793	25-29	1	4
POA3793	30-34		14
POA3793	30-34	0	194
POA3793	35-39		7
POA3793	35-39	0	207
POA3793	40-44		4
POA3793	40-44	0	240
POA3793	45-49		15
POA3793	45-49	0	277
POA3793	50-54		15
POA3793	50-54	0	272
POA3793	50-54	1	4
POA3793	55-59		10
POA3793	55-59	0	209
POA3793	60-64		7
POA3793	60-64	0	213
POA3793	65+		26
POA3793	65+	0	631
POA3795	0-4		4
POA3795	0-4	0	64
POA3795	5-9		5
POA3795	5-9	0	111
POA3795	10-14	0	72
POA3795	15-19	0	75
POA3795	20-24		7
POA3795	20-24	0	61
POA3795	25-29	0	72
POA3795	30-34		7
POA3795	30-34	0	73
POA3795	35-39	0	74
POA3795	40-44	0	84
POA3795	45-49	0	95
POA3795	50-54	0	90
POA3795	55-59		8
POA3795	55-59	0	88
POA3795	55-59	1	3
POA3795	60-64	0	80
POA3795	65+		4
POA3795	65+	0	232
POA3795	65+	1	3
POA3796	0-4		12
POA3796	0-4	0	654
POA3796	0-4	1	5
POA3796	5-9		8
POA3796	5-9	0	672
POA3796	5-9	1	7
POA3796	10-14		9
POA3796	10-14	0	579
POA3796	10-14	1	5
POA3796	15-19		10
POA3796	15-19	0	606
POA3796	15-19	1	13
POA3796	20-24		5
POA3796	20-24	0	555
POA3796	20-24	1	11
POA3796	25-29		6
POA3796	25-29	0	561
POA3796	25-29	1	4
POA3796	30-34		14
POA3796	30-34	0	700
POA3796	30-34	1	12
POA3796	35-39		7
POA3796	35-39	0	660
POA3796	35-39	1	3
POA3796	40-44		6
POA3796	40-44	0	642
POA3796	40-44	1	5
POA3796	45-49		16
POA3796	45-49	0	634
POA3796	45-49	1	12
POA3796	50-54		8
POA3796	50-54	0	631
POA3796	50-54	1	5
POA3796	55-59		13
POA3796	55-59	0	675
POA3796	60-64		13
POA3796	60-64	0	527
POA3796	60-64	1	3
POA3796	65+		30
POA3796	65+	0	1431
POA3796	65+	1	8
POA3797	0-4		10
POA3797	0-4	0	174
POA3797	0-4	1	5
POA3797	5-9		22
POA3797	5-9	0	192
POA3797	5-9	1	7
POA3797	10-14		25
POA3797	10-14	0	218
POA3797	10-14	1	6
POA3797	15-19		17
POA3797	15-19	0	199
POA3797	15-19	1	5
POA3797	20-24		18
POA3797	20-24	0	184
POA3797	20-24	1	3
POA3797	25-29		9
POA3797	25-29	0	155
POA3797	30-34		14
POA3797	30-34	0	210
POA3797	30-34	1	3
POA3797	35-39		20
POA3797	35-39	0	205
POA3797	35-39	1	4
POA3797	40-44		11
POA3797	40-44	0	163
POA3797	45-49		19
POA3797	45-49	0	213
POA3797	45-49	1	3
POA3797	50-54		28
POA3797	50-54	0	252
POA3797	50-54	1	3
POA3797	55-59		11
POA3797	55-59	0	229
POA3797	55-59	1	4
POA3797	60-64		25
POA3797	60-64	0	225
POA3797	60-64	1	3
POA3797	65+		63
POA3797	65+	0	796
POA3797	65+	1	3
POA3799	0-4		25
POA3799	0-4	0	229
POA3799	0-4	1	12
POA3799	5-9		42
POA3799	5-9	0	244
POA3799	5-9	1	8
POA3799	10-14		41
POA3799	10-14	0	351
POA3799	10-14	1	3
POA3799	15-19		42
POA3799	15-19	0	303
POA3799	15-19	1	10
POA3799	20-24		26
POA3799	20-24	0	233
POA3799	20-24	1	8
POA3799	25-29		21
POA3799	25-29	0	262
POA3799	25-29	1	4
POA3799	30-34		35
POA3799	30-34	0	276
POA3799	30-34	1	3
POA3799	35-39		30
POA3799	35-39	0	296
POA3799	35-39	1	9
POA3799	40-44		34
POA3799	40-44	0	298
POA3799	45-49		58
POA3799	45-49	0	387
POA3799	45-49	1	3
POA3799	50-54		50
POA3799	50-54	0	435
POA3799	50-54	1	10
POA3799	55-59		39
POA3799	55-59	0	454
POA3799	55-59	1	7
POA3799	60-64		25
POA3799	60-64	0	457
POA3799	60-64	1	5
POA3799	65+		106
POA3799	65+	0	1072
POA3799	65+	1	4
POA3802	0-4		56
POA3802	0-4	0	1297
POA3802	0-4	1	23
POA3802	5-9		64
POA3802	5-9	0	1409
POA3802	5-9	1	11
POA3802	10-14		60
POA3802	10-14	0	1381
POA3802	10-14	1	8
POA3802	15-19		66
POA3802	15-19	0	1323
POA3802	15-19	1	3
POA3802	20-24		71
POA3802	20-24	0	1435
POA3802	20-24	1	10
POA3802	25-29		82
POA3802	25-29	0	1548
POA3802	25-29	1	5
POA3802	30-34		85
POA3802	30-34	0	1597
POA3802	30-34	1	9
POA3802	35-39		88
POA3802	35-39	0	1682
POA3802	35-39	1	3
POA3802	40-44		57
POA3802	40-44	0	1556
POA3802	40-44	1	3
POA3802	45-49		68
POA3802	45-49	0	1392
POA3802	45-49	1	6
POA3802	50-54		60
POA3802	50-54	0	1395
POA3802	50-54	1	4
POA3802	55-59		62
POA3802	55-59	0	1585
POA3802	55-59	1	3
POA3802	60-64		49
POA3802	60-64	0	1749
POA3802	65+		137
POA3802	65+	0	4012
POA3802	65+	1	6
POA3803	0-4		34
POA3803	0-4	0	715
POA3803	0-4	1	8
POA3803	5-9		47
POA3803	5-9	0	688
POA3803	10-14		50
POA3803	10-14	0	693
POA3803	15-19		39
POA3803	15-19	0	613
POA3803	15-19	1	5
POA3803	20-24		53
POA3803	20-24	0	723
POA3803	20-24	1	6
POA3803	25-29		60
POA3803	25-29	0	814
POA3803	25-29	1	4
POA3803	30-34		39
POA3803	30-34	0	801
POA3803	35-39		44
POA3803	35-39	0	747
POA3803	40-44		23
POA3803	40-44	0	630
POA3803	40-44	1	5
POA3803	45-49		41
POA3803	45-49	0	598
POA3803	50-54		34
POA3803	50-54	0	608
POA3803	50-54	1	3
POA3803	55-59		27
POA3803	55-59	0	698
POA3803	60-64		25
POA3803	60-64	0	624
POA3803	60-64	1	3
POA3803	65+		75
POA3803	65+	0	1767
POA3803	65+	1	6
POA3804	0-4		7
POA3804	0-4	0	348
POA3804	5-9		20
POA3804	5-9	0	487
POA3804	10-14		28
POA3804	10-14	0	582
POA3804	10-14	1	8
POA3804	15-19		15
POA3804	15-19	0	641
POA3804	15-19	1	7
POA3804	20-24		15
POA3804	20-24	0	653
POA3804	20-24	1	7
POA3804	25-29		18
POA3804	25-29	0	406
POA3804	30-34		13
POA3804	30-34	0	336
POA3804	35-39		6
POA3804	35-39	0	386
POA3804	40-44		26
POA3804	40-44	0	451
POA3804	40-44	1	3
POA3804	45-49		11
POA3804	45-49	0	570
POA3804	45-49	1	3
POA3804	50-54		18
POA3804	50-54	0	709
POA3804	50-54	1	3
POA3804	55-59		18
POA3804	55-59	0	647
POA3804	60-64		14
POA3804	60-64	0	593
POA3804	65+		57
POA3804	65+	0	1344
POA3805	0-4		136
POA3805	0-4	0	3554
POA3805	0-4	1	48
POA3805	5-9		141
POA3805	5-9	0	3861
POA3805	5-9	1	44
POA3805	10-14		166
POA3805	10-14	0	4174
POA3805	10-14	1	45
POA3805	15-19		164
POA3805	15-19	0	4232
POA3805	15-19	1	33
POA3805	20-24		164
POA3805	20-24	0	4322
POA3805	20-24	1	38
POA3805	25-29		187
POA3805	25-29	0	3907
POA3805	25-29	1	39
POA3805	30-34		180
POA3805	30-34	0	3836
POA3805	30-34	1	24
POA3805	35-39		175
POA3805	35-39	0	3953
POA3805	35-39	1	28
POA3805	40-44		136
POA3805	40-44	0	3783
POA3805	40-44	1	21
POA3805	45-49		128
POA3805	45-49	0	4010
POA3805	45-49	1	18
POA3805	50-54		131
POA3805	50-54	0	4063
POA3805	50-54	1	22
POA3805	55-59		109
POA3805	55-59	0	3615
POA3805	55-59	1	10
POA3805	60-64		108
POA3805	60-64	0	2873
POA3805	60-64	1	9
POA3805	65+		193
POA3805	65+	0	5931
POA3805	65+	1	8
POA3806	0-4		96
POA3806	0-4	0	2712
POA3806	0-4	1	31
POA3806	5-9		138
POA3806	5-9	0	3676
POA3806	5-9	1	24
POA3806	10-14		121
POA3806	10-14	0	3827
POA3806	10-14	1	29
POA3806	15-19		94
POA3806	15-19	0	3577
POA3806	15-19	1	25
POA3806	20-24		106
POA3806	20-24	0	3040
POA3806	20-24	1	35
POA3806	25-29		103
POA3806	25-29	0	2518
POA3806	25-29	1	14
POA3806	30-34		110
POA3806	30-34	0	2752
POA3806	30-34	1	19
POA3806	35-39		130
POA3806	35-39	0	3683
POA3806	35-39	1	4
POA3806	40-44		96
POA3806	40-44	0	3835
POA3806	40-44	1	15
POA3806	45-49		119
POA3806	45-49	0	3711
POA3806	45-49	1	14
POA3806	50-54		109
POA3806	50-54	0	3650
POA3806	50-54	1	10
POA3806	55-59		79
POA3806	55-59	0	2987
POA3806	60-64		71
POA3806	60-64	0	2472
POA3806	60-64	1	5
POA3806	65+		317
POA3806	65+	0	6952
POA3806	65+	1	12
POA3807	0-4		17
POA3807	0-4	0	384
POA3807	0-4	1	4
POA3807	5-9		18
POA3807	5-9	0	461
POA3807	5-9	1	6
POA3807	10-14		18
POA3807	10-14	0	563
POA3807	10-14	1	5
POA3807	15-19		12
POA3807	15-19	0	618
POA3807	15-19	1	7
POA3807	20-24		13
POA3807	20-24	0	546
POA3807	20-24	1	8
POA3807	25-29		10
POA3807	25-29	0	337
POA3807	30-34		21
POA3807	30-34	0	365
POA3807	30-34	1	3
POA3807	35-39		13
POA3807	35-39	0	440
POA3807	40-44		10
POA3807	40-44	0	516
POA3807	40-44	1	4
POA3807	45-49		13
POA3807	45-49	0	607
POA3807	45-49	1	4
POA3807	50-54		14
POA3807	50-54	0	659
POA3807	50-54	1	4
POA3807	55-59		5
POA3807	55-59	0	527
POA3807	60-64		16
POA3807	60-64	0	407
POA3807	60-64	1	6
POA3807	65+		37
POA3807	65+	0	964
POA3807	65+	1	3
POA3808	0-4		8
POA3808	0-4	0	141
POA3808	0-4	1	3
POA3808	5-9		13
POA3808	5-9	0	211
POA3808	10-14		20
POA3808	10-14	0	241
POA3808	15-19		18
POA3808	15-19	0	235
POA3808	20-24		10
POA3808	20-24	0	156
POA3808	25-29	0	104
POA3808	30-34	0	101
POA3808	35-39		13
POA3808	35-39	0	169
POA3808	40-44		13
POA3808	40-44	0	215
POA3808	45-49		11
POA3808	45-49	0	234
POA3808	50-54		17
POA3808	50-54	0	215
POA3808	50-54	1	3
POA3808	55-59		18
POA3808	55-59	0	217
POA3808	60-64		9
POA3808	60-64	0	222
POA3808	65+		32
POA3808	65+	0	483
POA3809	0-4		48
POA3809	0-4	0	1910
POA3809	0-4	1	8
POA3809	5-9		52
POA3809	5-9	0	1622
POA3809	5-9	1	11
POA3809	10-14		36
POA3809	10-14	0	1186
POA3809	10-14	1	18
POA3809	15-19		45
POA3809	15-19	0	1009
POA3809	15-19	1	8
POA3809	20-24		46
POA3809	20-24	0	1163
POA3809	20-24	1	3
POA3809	25-29		53
POA3809	25-29	0	1834
POA3809	25-29	1	7
POA3809	30-34		63
POA3809	30-34	0	2193
POA3809	30-34	1	8
POA3809	35-39		66
POA3809	35-39	0	2052
POA3809	35-39	1	3
POA3809	40-44		31
POA3809	40-44	0	1362
POA3809	45-49		44
POA3809	45-49	0	1123
POA3809	45-49	1	3
POA3809	50-54		26
POA3809	50-54	0	812
POA3809	50-54	1	11
POA3809	55-59		24
POA3809	55-59	0	697
POA3809	55-59	1	3
POA3809	60-64		15
POA3809	60-64	0	587
POA3809	65+		42
POA3809	65+	0	1424
POA3809	65+	1	5
POA3810	0-4		166
POA3810	0-4	0	4310
POA3810	0-4	1	109
POA3810	5-9		225
POA3810	5-9	0	4445
POA3810	5-9	1	106
POA3810	10-14		187
POA3810	10-14	0	3667
POA3810	10-14	1	64
POA3810	15-19		146
POA3810	15-19	0	2988
POA3810	15-19	1	48
POA3810	20-24		134
POA3810	20-24	0	3199
POA3810	20-24	1	71
POA3810	25-29		206
POA3810	25-29	0	4234
POA3810	25-29	1	61
POA3810	30-34		231
POA3810	30-34	0	4881
POA3810	30-34	1	38
POA3810	35-39		200
POA3810	35-39	0	4637
POA3810	35-39	1	33
POA3810	40-44		156
POA3810	40-44	0	3586
POA3810	40-44	1	31
POA3810	45-49		141
POA3810	45-49	0	3102
POA3810	45-49	1	20
POA3810	50-54		104
POA3810	50-54	0	2783
POA3810	50-54	1	22
POA3810	55-59		70
POA3810	55-59	0	2346
POA3810	55-59	1	18
POA3810	60-64		62
POA3810	60-64	0	2075
POA3810	60-64	1	10
POA3810	65+		323
POA3810	65+	0	6333
POA3810	65+	1	22
POA3812	0-4		3
POA3812	0-4	0	113
POA3812	0-4	1	3
POA3812	5-9		11
POA3812	5-9	0	136
POA3812	5-9	1	5
POA3812	10-14		22
POA3812	10-14	0	155
POA3812	10-14	1	5
POA3812	15-19		21
POA3812	15-19	0	154
POA3812	20-24		8
POA3812	20-24	0	130
POA3812	20-24	1	5
POA3812	25-29		8
POA3812	25-29	0	120
POA3812	30-34		6
POA3812	30-34	0	118
POA3812	30-34	1	5
POA3812	35-39		7
POA3812	35-39	0	142
POA3812	40-44		18
POA3812	40-44	0	123
POA3812	45-49		23
POA3812	45-49	0	162
POA3812	50-54		13
POA3812	50-54	0	198
POA3812	55-59		9
POA3812	55-59	0	178
POA3812	60-64		14
POA3812	60-64	0	176
POA3812	65+		36
POA3812	65+	0	351
POA3812	65+	1	7
POA3813	0-4	0	31
POA3813	5-9		4
POA3813	5-9	0	45
POA3813	5-9	1	3
POA3813	10-14		7
POA3813	10-14	0	59
POA3813	15-19		4
POA3813	15-19	0	70
POA3813	20-24		11
POA3813	20-24	0	65
POA3813	25-29		4
POA3813	25-29	0	44
POA3813	25-29	1	4
POA3813	30-34		4
POA3813	30-34	0	48
POA3813	30-34	1	4
POA3813	35-39		6
POA3813	35-39	0	34
POA3813	40-44		4
POA3813	40-44	0	47
POA3813	45-49		6
POA3813	45-49	0	56
POA3813	50-54		8
POA3813	50-54	0	81
POA3813	55-59		10
POA3813	55-59	0	84
POA3813	60-64		12
POA3813	60-64	0	72
POA3813	65+		6
POA3813	65+	0	135
POA3813	65+	1	4
POA3814	0-4		4
POA3814	0-4	0	141
POA3814	5-9		11
POA3814	5-9	0	176
POA3814	5-9	1	6
POA3814	10-14		16
POA3814	10-14	0	171
POA3814	10-14	1	4
POA3814	15-19		28
POA3814	15-19	0	148
POA3814	20-24		10
POA3814	20-24	0	123
POA3814	25-29		14
POA3814	25-29	0	125
POA3814	30-34		4
POA3814	30-34	0	160
POA3814	35-39		8
POA3814	35-39	0	140
POA3814	35-39	1	5
POA3814	40-44		11
POA3814	40-44	0	144
POA3814	45-49		12
POA3814	45-49	0	137
POA3814	50-54		14
POA3814	50-54	0	164
POA3814	50-54	1	3
POA3814	55-59		10
POA3814	55-59	0	167
POA3814	60-64		18
POA3814	60-64	0	154
POA3814	65+		34
POA3814	65+	0	450
POA3815	0-4		17
POA3815	0-4	0	247
POA3815	0-4	1	4
POA3815	5-9		13
POA3815	5-9	0	208
POA3815	5-9	1	3
POA3815	10-14		20
POA3815	10-14	0	266
POA3815	10-14	1	4
POA3815	15-19		13
POA3815	15-19	0	250
POA3815	15-19	1	5
POA3815	20-24		8
POA3815	20-24	0	182
POA3815	20-24	1	4
POA3815	25-29		15
POA3815	25-29	0	166
POA3815	30-34		19
POA3815	30-34	0	188
POA3815	30-34	1	3
POA3815	35-39		10
POA3815	35-39	0	220
POA3815	40-44		12
POA3815	40-44	0	199
POA3815	40-44	1	4
POA3815	45-49		17
POA3815	45-49	0	223
POA3815	45-49	1	3
POA3815	50-54		18
POA3815	50-54	0	219
POA3815	55-59		11
POA3815	55-59	0	258
POA3815	60-64		10
POA3815	60-64	0	201
POA3815	65+		32
POA3815	65+	0	618
POA3815	65+	1	3
POA3816	0-4		15
POA3816	0-4	0	209
POA3816	0-4	1	14
POA3816	5-9		29
POA3816	5-9	0	196
POA3816	10-14		32
POA3816	10-14	0	200
POA3816	10-14	1	5
POA3816	15-19		17
POA3816	15-19	0	134
POA3816	15-19	1	5
POA3816	20-24		10
POA3816	20-24	0	145
POA3816	20-24	1	5
POA3816	25-29		17
POA3816	25-29	0	199
POA3816	30-34		14
POA3816	30-34	0	236
POA3816	35-39		16
POA3816	35-39	0	202
POA3816	35-39	1	4
POA3816	40-44		20
POA3816	40-44	0	185
POA3816	40-44	1	6
POA3816	45-49		20
POA3816	45-49	0	135
POA3816	45-49	1	4
POA3816	50-54		19
POA3816	50-54	0	177
POA3816	55-59		20
POA3816	55-59	0	216
POA3816	55-59	1	5
POA3816	60-64		8
POA3816	60-64	0	194
POA3816	60-64	1	5
POA3816	65+		49
POA3816	65+	0	459
POA3816	65+	1	5
POA3818	0-4		55
POA3818	0-4	0	1068
POA3818	0-4	1	40
POA3818	5-9		49
POA3818	5-9	0	1083
POA3818	5-9	1	30
POA3818	10-14		53
POA3818	10-14	0	1055
POA3818	10-14	1	41
POA3818	15-19		31
POA3818	15-19	0	856
POA3818	15-19	1	30
POA3818	20-24		31
POA3818	20-24	0	818
POA3818	20-24	1	14
POA3818	25-29		58
POA3818	25-29	0	1040
POA3818	25-29	1	17
POA3818	30-34		50
POA3818	30-34	0	1101
POA3818	30-34	1	20
POA3818	35-39		55
POA3818	35-39	0	979
POA3818	35-39	1	13
POA3818	40-44		39
POA3818	40-44	0	816
POA3818	40-44	1	18
POA3818	45-49		46
POA3818	45-49	0	882
POA3818	45-49	1	20
POA3818	50-54		37
POA3818	50-54	0	976
POA3818	50-54	1	17
POA3818	55-59		39
POA3818	55-59	0	1019
POA3818	55-59	1	12
POA3818	60-64		52
POA3818	60-64	0	1009
POA3818	60-64	1	13
POA3818	65+		166
POA3818	65+	0	3539
POA3818	65+	1	16
POA3820	0-4		46
POA3820	0-4	0	1168
POA3820	0-4	1	25
POA3820	5-9		62
POA3820	5-9	0	1108
POA3820	5-9	1	26
POA3820	10-14		53
POA3820	10-14	0	1161
POA3820	10-14	1	31
POA3820	15-19		39
POA3820	15-19	0	1073
POA3820	15-19	1	17
POA3820	20-24		49
POA3820	20-24	0	1022
POA3820	20-24	1	22
POA3820	25-29		67
POA3820	25-29	0	1280
POA3820	25-29	1	16
POA3820	30-34		72
POA3820	30-34	0	1258
POA3820	30-34	1	19
POA3820	35-39		58
POA3820	35-39	0	1183
POA3820	35-39	1	9
POA3820	40-44		57
POA3820	40-44	0	997
POA3820	40-44	1	14
POA3820	45-49		62
POA3820	45-49	0	1106
POA3820	45-49	1	5
POA3820	50-54		46
POA3820	50-54	0	1167
POA3820	50-54	1	12
POA3820	55-59		30
POA3820	55-59	0	1125
POA3820	55-59	1	6
POA3820	60-64		59
POA3820	60-64	0	1179
POA3820	60-64	1	12
POA3820	65+		209
POA3820	65+	0	4100
POA3820	65+	1	12
POA3821	0-4		15
POA3821	0-4	0	142
POA3821	5-9		20
POA3821	5-9	0	176
POA3821	5-9	1	3
POA3821	10-14		23
POA3821	10-14	0	227
POA3821	15-19		16
POA3821	15-19	0	188
POA3821	20-24		5
POA3821	20-24	0	131
POA3821	25-29		7
POA3821	25-29	0	134
POA3821	30-34		22
POA3821	30-34	0	140
POA3821	35-39		22
POA3821	35-39	0	150
POA3821	40-44		11
POA3821	40-44	0	147
POA3821	45-49		11
POA3821	45-49	0	173
POA3821	50-54		20
POA3821	50-54	0	225
POA3821	50-54	1	4
POA3821	55-59		14
POA3821	55-59	0	256
POA3821	55-59	1	3
POA3821	60-64		14
POA3821	60-64	0	244
POA3821	65+		46
POA3821	65+	0	564
POA3821	65+	1	6
POA3822	0-4		8
POA3822	0-4	0	44
POA3822	5-9	0	54
POA3822	10-14		4
POA3822	10-14	0	83
POA3822	15-19		3
POA3822	15-19	0	62
POA3822	20-24	0	49
POA3822	20-24	1	4
POA3822	25-29		4
POA3822	25-29	0	44
POA3822	30-34		3
POA3822	30-34	0	42
POA3822	35-39		3
POA3822	35-39	0	61
POA3822	40-44		9
POA3822	40-44	0	54
POA3822	45-49		4
POA3822	45-49	0	68
POA3822	50-54		9
POA3822	50-54	0	81
POA3822	55-59		5
POA3822	55-59	0	68
POA3822	60-64		9
POA3822	60-64	0	66
POA3822	65+		11
POA3822	65+	0	145
POA3823	0-4		5
POA3823	0-4	0	108
POA3823	5-9		6
POA3823	5-9	0	126
POA3823	10-14		8
POA3823	10-14	0	108
POA3823	10-14	1	4
POA3823	15-19		10
POA3823	15-19	0	96
POA3823	20-24		4
POA3823	20-24	0	99
POA3823	25-29		9
POA3823	25-29	0	123
POA3823	30-34	0	131
POA3823	35-39	0	116
POA3823	40-44		7
POA3823	40-44	0	85
POA3823	45-49		9
POA3823	45-49	0	102
POA3823	50-54		4
POA3823	50-54	0	105
POA3823	55-59		5
POA3823	55-59	0	139
POA3823	60-64		11
POA3823	60-64	0	190
POA3823	65+		27
POA3823	65+	0	482
POA3824	0-4		14
POA3824	0-4	0	273
POA3824	0-4	1	10
POA3824	5-9		26
POA3824	5-9	0	309
POA3824	5-9	1	9
POA3824	10-14		16
POA3824	10-14	0	374
POA3824	10-14	1	3
POA3824	15-19		13
POA3824	15-19	0	302
POA3824	20-24		11
POA3824	20-24	0	238
POA3824	20-24	1	5
POA3824	25-29		14
POA3824	25-29	0	238
POA3824	25-29	1	8
POA3824	30-34		8
POA3824	30-34	0	305
POA3824	35-39		15
POA3824	35-39	0	284
POA3824	35-39	1	3
POA3824	40-44		16
POA3824	40-44	0	343
POA3824	40-44	1	3
POA3824	45-49		9
POA3824	45-49	0	307
POA3824	45-49	1	5
POA3824	50-54		16
POA3824	50-54	0	325
POA3824	50-54	1	4
POA3824	55-59		12
POA3824	55-59	0	300
POA3824	60-64		6
POA3824	60-64	0	345
POA3824	65+		110
POA3824	65+	0	1144
POA3824	65+	1	4
POA3825	0-4		78
POA3825	0-4	0	941
POA3825	0-4	1	55
POA3825	5-9		92
POA3825	5-9	0	987
POA3825	5-9	1	72
POA3825	10-14		99
POA3825	10-14	0	1053
POA3825	10-14	1	68
POA3825	15-19		77
POA3825	15-19	0	1037
POA3825	15-19	1	34
POA3825	20-24		80
POA3825	20-24	0	995
POA3825	20-24	1	36
POA3825	25-29		80
POA3825	25-29	0	1233
POA3825	25-29	1	30
POA3825	30-34		84
POA3825	30-34	0	1072
POA3825	30-34	1	37
POA3825	35-39		93
POA3825	35-39	0	1063
POA3825	35-39	1	31
POA3825	40-44		77
POA3825	40-44	0	941
POA3825	40-44	1	24
POA3825	45-49		93
POA3825	45-49	0	1130
POA3825	45-49	1	14
POA3825	50-54		93
POA3825	50-54	0	1247
POA3825	50-54	1	22
POA3825	55-59		100
POA3825	55-59	0	1385
POA3825	55-59	1	33
POA3825	60-64		84
POA3825	60-64	0	1407
POA3825	60-64	1	15
POA3825	65+		283
POA3825	65+	0	4674
POA3825	65+	1	30
POA3831	0-4		10
POA3831	0-4	0	86
POA3831	0-4	1	3
POA3831	5-9		11
POA3831	5-9	0	107
POA3831	10-14		14
POA3831	10-14	0	111
POA3831	10-14	1	8
POA3831	15-19		14
POA3831	15-19	0	101
POA3831	15-19	1	7
POA3831	20-24		3
POA3831	20-24	0	80
POA3831	25-29		4
POA3831	25-29	0	84
POA3831	30-34	0	86
POA3831	30-34	1	3
POA3831	35-39		4
POA3831	35-39	0	77
POA3831	40-44		18
POA3831	40-44	0	99
POA3831	40-44	1	6
POA3831	45-49		12
POA3831	45-49	0	104
POA3831	50-54		3
POA3831	50-54	0	107
POA3831	55-59		8
POA3831	55-59	0	140
POA3831	60-64		16
POA3831	60-64	0	153
POA3831	65+		51
POA3831	65+	0	457
POA3832	0-4	0	17
POA3832	5-9	0	7
POA3832	10-14	0	15
POA3832	15-19	0	19
POA3832	20-24	0	10
POA3832	25-29	0	14
POA3832	30-34	0	3
POA3832	35-39	0	9
POA3832	40-44	0	13
POA3832	45-49	0	12
POA3832	50-54	0	11
POA3832	55-59		3
POA3832	55-59	0	27
POA3832	60-64	0	21
POA3832	65+	0	75
POA3833	0-4	0	3
POA3833	5-9	0	13
POA3833	10-14		3
POA3833	10-14	0	14
POA3833	10-14	1	6
POA3833	15-19		3
POA3833	15-19	0	6
POA3833	20-24	0	7
POA3833	25-29	0	12
POA3833	30-34	0	8
POA3833	35-39		3
POA3833	35-39	0	16
POA3833	40-44	0	11
POA3833	45-49	0	15
POA3833	50-54	0	21
POA3833	55-59		4
POA3833	55-59	0	24
POA3833	60-64		6
POA3833	60-64	0	41
POA3833	65+		8
POA3833	65+	0	88
POA3835	0-4		3
