POA_CODE_2021	IndigenousStatus	persons
POA3011	Non-indigenous	22116
POA3011	Torres Strait Islander	5
POA3012	Aboriginal	214
POA3012	Both Aboriginal & Torres Strait Islander	6
POA3012	Non-indigenous	26794
POA3012	Torres Strait Islander	9
POA3013	Aboriginal	128
POA3013	Non-indigenous	15508
POA3015	Aboriginal	109
POA3015	Both Aboriginal & Torres Strait Islander	4
POA3015	Non-indigenous	18515
POA3015	Torres Strait Islander	6
POA3016	Aboriginal	97
POA3016	Non-indigenous	15919
POA3016	Torres Strait Islander	9
POA3018	Aboriginal	79
POA3018	Non-indigenous	13477
POA3019	Aboriginal	61
POA3019	Both Aboriginal & Torres Strait Islander	3
POA3019	Non-indigenous	9614
POA3019	Torres Strait Islander	4
POA3020	Aboriginal	223
POA3020	Both Aboriginal & Torres Strait Islander	4
POA3020	Non-indigenous	44142
POA3020	Torres Strait Islander	3
POA3021	Aboriginal	205
POA3021	Both Aboriginal & Torres Strait Islander	9
POA3021	Non-indigenous	54895
POA3021	Torres Strait Islander	3
POA3022	Aboriginal	18
POA3022	Non-indigenous	3152
POA3023	Aboriginal	522
POA3023	Both Aboriginal & Torres Strait Islander	8
POA3023	Non-indigenous	66606
POA3023	Torres Strait Islander	10
POA3024	Aboriginal	486
POA3024	Both Aboriginal & Torres Strait Islander	6
POA3024	Non-indigenous	33509
POA3024	Torres Strait Islander	3
POA3025	Aboriginal	75
POA3025	Both Aboriginal & Torres Strait Islander	3
POA3025	Non-indigenous	12875
POA3025	Torres Strait Islander	9
POA3026	Aboriginal	28
POA3026	Non-indigenous	8742
POA3027	Aboriginal	27
POA3027	Both Aboriginal & Torres Strait Islander	4
POA3027	Non-indigenous	9417
POA3028	Aboriginal	220
POA3028	Both Aboriginal & Torres Strait Islander	4
POA3028	Non-indigenous	27958
POA3028	Torres Strait Islander	9
POA3029	Aboriginal	738
POA3029	Both Aboriginal & Torres Strait Islander	13
POA3029	Non-indigenous	129116
POA3029	Torres Strait Islander	21
POA3030	Aboriginal	1143
POA3030	Both Aboriginal & Torres Strait Islander	40
POA3030	Non-indigenous	118001
POA3030	Torres Strait Islander	17
POA3031	Aboriginal	94
POA3031	Both Aboriginal & Torres Strait Islander	3
POA3031	Non-indigenous	17671
POA3031	Torres Strait Islander	4
POA3032	Aboriginal	153
POA3032	Both Aboriginal & Torres Strait Islander	8
POA3032	Non-indigenous	29708
POA3032	Torres Strait Islander	5
POA3033	Aboriginal	47
POA3033	Both Aboriginal & Torres Strait Islander	3
POA3033	Non-indigenous	15025
POA3033	Torres Strait Islander	3
POA3034	Aboriginal	42
POA3034	Both Aboriginal & Torres Strait Islander	4
POA3034	Non-indigenous	12338
POA3034	Torres Strait Islander	4
POA3036	Aboriginal	21
POA3036	Both Aboriginal & Torres Strait Islander	6
POA3036	Non-indigenous	5947
POA3037	Aboriginal	216
POA3037	Both Aboriginal & Torres Strait Islander	5
POA3037	Non-indigenous	51176
POA3037	Torres Strait Islander	5
POA3038	Aboriginal	115
POA3038	Both Aboriginal & Torres Strait Islander	5
POA3038	Non-indigenous	26579
POA3038	Torres Strait Islander	4
POA3039	Aboriginal	58
POA3039	Non-indigenous	16166
POA3040	Aboriginal	107
POA3040	Both Aboriginal & Torres Strait Islander	8
POA3040	Non-indigenous	26607
POA3041	Aboriginal	70
POA3041	Both Aboriginal & Torres Strait Islander	3
POA3041	Non-indigenous	13033
POA3041	Torres Strait Islander	5
POA3042	Aboriginal	72
POA3042	Non-indigenous	16687
POA3042	Torres Strait Islander	4
POA3043	Aboriginal	78
POA3043	Non-indigenous	17825
POA3043	Torres Strait Islander	9
POA3044	Aboriginal	157
POA3044	Both Aboriginal & Torres Strait Islander	10
POA3044	Non-indigenous	28529
POA3044	Torres Strait Islander	5
POA3045	Non-indigenous	64
POA3046	Aboriginal	205
POA3046	Both Aboriginal & Torres Strait Islander	6
POA3046	Non-indigenous	36558
POA3046	Torres Strait Islander	3
POA3047	Aboriginal	190
POA3047	Both Aboriginal & Torres Strait Islander	4
POA3047	Non-indigenous	21270
POA3047	Torres Strait Islander	14
POA3048	Aboriginal	162
POA3048	Both Aboriginal & Torres Strait Islander	6
POA3048	Non-indigenous	17901
POA3048	Torres Strait Islander	12
POA3049	Aboriginal	69
POA3049	Non-indigenous	9743
POA3051	Aboriginal	97
POA3051	Both Aboriginal & Torres Strait Islander	3
POA3051	Non-indigenous	14853
POA3052	Aboriginal	89
POA3052	Non-indigenous	7208
POA3053	Aboriginal	76
POA3053	Both Aboriginal & Torres Strait Islander	6
POA3053	Non-indigenous	15944
POA3053	Torres Strait Islander	8
POA3054	Aboriginal	33
POA3054	Non-indigenous	8150
POA3054	Torres Strait Islander	3
POA3055	Aboriginal	111
POA3055	Both Aboriginal & Torres Strait Islander	4
POA3055	Non-indigenous	14625
POA3055	Torres Strait Islander	6
POA3056	Aboriginal	168
POA3056	Both Aboriginal & Torres Strait Islander	14
POA3056	Non-indigenous	24725
POA3056	Torres Strait Islander	5
POA3057	Aboriginal	105
POA3057	Both Aboriginal & Torres Strait Islander	6
POA3057	Non-indigenous	13147
POA3057	Torres Strait Islander	4
POA3058	Aboriginal	215
POA3058	Both Aboriginal & Torres Strait Islander	6
POA3058	Non-indigenous	34685
POA3059	Aboriginal	77
POA3059	Non-indigenous	21193
POA3059	Torres Strait Islander	4
POA3060	Aboriginal	46
POA3060	Non-indigenous	14223
POA3060	Torres Strait Islander	5
POA3061	Aboriginal	23
POA3061	Non-indigenous	4950
POA3061	Torres Strait Islander	4
POA3062	Non-indigenous	6
POA3063	Aboriginal	10
POA3063	Non-indigenous	553
POA3064	Aboriginal	686
POA3064	Both Aboriginal & Torres Strait Islander	17
POA3064	Non-indigenous	113682
POA3064	Torres Strait Islander	28
POA3065	Aboriginal	48
POA3065	Both Aboriginal & Torres Strait Islander	6
POA3065	Non-indigenous	10371
POA3065	Torres Strait Islander	6
POA3066	Aboriginal	67
POA3066	Non-indigenous	9112
POA3067	Aboriginal	52
POA3067	Both Aboriginal & Torres Strait Islander	3
POA3067	Non-indigenous	9041
POA3068	Aboriginal	111
POA3068	Non-indigenous	19267
POA3068	Torres Strait Islander	4
POA3070	Aboriginal	140
POA3070	Both Aboriginal & Torres Strait Islander	4
POA3070	Non-indigenous	25127
POA3070	Torres Strait Islander	5
POA3071	Aboriginal	138
POA3071	Both Aboriginal & Torres Strait Islander	4
POA3071	Non-indigenous	18855
POA3071	Torres Strait Islander	8
POA3072	Aboriginal	303
POA3072	Both Aboriginal & Torres Strait Islander	10
POA3072	Non-indigenous	33466
POA3072	Torres Strait Islander	11
POA3073	Aboriginal	653
POA3073	Both Aboriginal & Torres Strait Islander	25
POA3073	Non-indigenous	50405
POA3073	Torres Strait Islander	13
POA3074	Aboriginal	146
POA3074	Both Aboriginal & Torres Strait Islander	6
POA3074	Non-indigenous	20077
POA3074	Torres Strait Islander	5
POA3075	Aboriginal	172
POA3075	Both Aboriginal & Torres Strait Islander	5
POA3075	Non-indigenous	23033
POA3075	Torres Strait Islander	9
POA3076	Aboriginal	313
POA3076	Both Aboriginal & Torres Strait Islander	10
POA3076	Non-indigenous	33163
POA3076	Torres Strait Islander	3
POA3078	Aboriginal	61
POA3078	Both Aboriginal & Torres Strait Islander	3
POA3078	Non-indigenous	12173
POA3079	Aboriginal	49
POA3079	Non-indigenous	17006
POA3081	Aboriginal	199
POA3081	Non-indigenous	13796
POA3081	Torres Strait Islander	8
POA3082	Aboriginal	271
POA3082	Both Aboriginal & Torres Strait Islander	9
POA3082	Non-indigenous	28432
POA3083	Aboriginal	268
POA3083	Both Aboriginal & Torres Strait Islander	12
POA3083	Non-indigenous	31232
POA3083	Torres Strait Islander	17
POA3084	Aboriginal	103
POA3084	Both Aboriginal & Torres Strait Islander	10
POA3084	Non-indigenous	26927
POA3084	Torres Strait Islander	5
POA3085	Aboriginal	109
POA3085	Both Aboriginal & Torres Strait Islander	8
POA3085	Non-indigenous	13929
POA3085	Torres Strait Islander	4
POA3087	Aboriginal	61
POA3087	Both Aboriginal & Torres Strait Islander	4
POA3087	Non-indigenous	9091
POA3088	Aboriginal	164
POA3088	Both Aboriginal & Torres Strait Islander	5
POA3088	Non-indigenous	27008
POA3088	Torres Strait Islander	4
POA3089	Aboriginal	73
POA3089	Non-indigenous	12421
POA3089	Torres Strait Islander	9
POA3090	Aboriginal	6
POA3090	Non-indigenous	2569
POA3091	Aboriginal	10
POA3091	Non-indigenous	1592
POA3093	Aboriginal	25
POA3093	Non-indigenous	3937
POA3094	Aboriginal	50
POA3094	Non-indigenous	9193
POA3094	Torres Strait Islander	7
POA3095	Aboriginal	145
POA3095	Both Aboriginal & Torres Strait Islander	4
POA3095	Non-indigenous	28224
POA3096	Aboriginal	14
POA3096	Non-indigenous	1897
POA3097	Aboriginal	3
POA3097	Non-indigenous	1533
POA3099	Aboriginal	38
POA3099	Non-indigenous	4955
POA3101	Aboriginal	89
POA3101	Both Aboriginal & Torres Strait Islander	6
POA3101	Non-indigenous	24400
POA3101	Torres Strait Islander	4
POA3102	Aboriginal	21
POA3102	Non-indigenous	6599
POA3103	Aboriginal	35
POA3103	Non-indigenous	15586
POA3104	Aboriginal	40
POA3104	Non-indigenous	21256
POA3104	Torres Strait Islander	6
POA3105	Aboriginal	25
POA3105	Both Aboriginal & Torres Strait Islander	5
POA3105	Non-indigenous	11094
POA3106	Aboriginal	30
POA3106	Both Aboriginal & Torres Strait Islander	3
POA3106	Non-indigenous	16933
POA3107	Aboriginal	33
POA3107	Non-indigenous	14131
POA3108	Aboriginal	61
POA3108	Non-indigenous	24993
POA3109	Aboriginal	38
POA3109	Both Aboriginal & Torres Strait Islander	3
POA3109	Non-indigenous	30881
POA3109	Torres Strait Islander	4
POA3111	Aboriginal	34
POA3111	Non-indigenous	12607
POA3111	Torres Strait Islander	3
POA3113	Aboriginal	39
POA3113	Non-indigenous	8523
POA3114	Aboriginal	25
POA3114	Non-indigenous	3810
POA3115	Aboriginal	12
POA3115	Non-indigenous	3827
POA3115	Torres Strait Islander	4
POA3116	Aboriginal	83
POA3116	Non-indigenous	11692
POA3116	Torres Strait Islander	4
POA3121	Aboriginal	170
POA3121	Non-indigenous	31357
POA3121	Torres Strait Islander	7
POA3122	Aboriginal	51
POA3122	Both Aboriginal & Torres Strait Islander	6
POA3122	Non-indigenous	22265
POA3123	Aboriginal	42
POA3123	Non-indigenous	14789
POA3123	Torres Strait Islander	3
POA3124	Aboriginal	41
POA3124	Non-indigenous	21919
POA3124	Torres Strait Islander	5
POA3125	Aboriginal	56
POA3125	Non-indigenous	15091
POA3126	Aboriginal	14
POA3126	Non-indigenous	7759
POA3127	Aboriginal	52
POA3127	Non-indigenous	18552
POA3127	Torres Strait Islander	4
POA3128	Aboriginal	60
POA3128	Both Aboriginal & Torres Strait Islander	6
POA3128	Non-indigenous	22771
POA3128	Torres Strait Islander	4
POA3129	Aboriginal	58
POA3129	Both Aboriginal & Torres Strait Islander	3
POA3129	Non-indigenous	17881
POA3129	Torres Strait Islander	4
POA3130	Aboriginal	91
POA3130	Non-indigenous	32953
POA3131	Aboriginal	76
POA3131	Non-indigenous	23115
POA3132	Aboriginal	60
POA3132	Non-indigenous	16735
POA3133	Aboriginal	51
POA3133	Both Aboriginal & Torres Strait Islander	5
POA3133	Non-indigenous	22895
POA3134	Aboriginal	170
POA3134	Non-indigenous	34434
POA3134	Torres Strait Islander	3
POA3135	Aboriginal	134
POA3135	Both Aboriginal & Torres Strait Islander	7
POA3135	Non-indigenous	20552
POA3135	Torres Strait Islander	5
POA3136	Aboriginal	290
POA3136	Both Aboriginal & Torres Strait Islander	10
POA3136	Non-indigenous	45983
POA3136	Torres Strait Islander	13
POA3137	Aboriginal	152
POA3137	Both Aboriginal & Torres Strait Islander	3
POA3137	Non-indigenous	14398
POA3137	Torres Strait Islander	5
POA3138	Aboriginal	180
POA3138	Both Aboriginal & Torres Strait Islander	9
POA3138	Non-indigenous	22858
POA3138	Torres Strait Islander	12
POA3139	Aboriginal	170
POA3139	Non-indigenous	14084
POA3139	Torres Strait Islander	3
POA3140	Aboriginal	208
POA3140	Both Aboriginal & Torres Strait Islander	6
POA3140	Non-indigenous	17126
POA3140	Torres Strait Islander	8
POA3141	Aboriginal	115
POA3141	Both Aboriginal & Torres Strait Islander	8
POA3141	Non-indigenous	24905
POA3142	Aboriginal	27
POA3142	Non-indigenous	12790
POA3143	Aboriginal	22
POA3143	Non-indigenous	9354
POA3144	Aboriginal	27
POA3144	Both Aboriginal & Torres Strait Islander	4
POA3144	Non-indigenous	10732
POA3145	Aboriginal	65
POA3145	Non-indigenous	23520
POA3145	Torres Strait Islander	9
POA3146	Aboriginal	61
POA3146	Non-indigenous	26070
POA3147	Aboriginal	64
POA3147	Both Aboriginal & Torres Strait Islander	4
POA3147	Non-indigenous	15031
POA3147	Torres Strait Islander	3
POA3148	Aboriginal	32
POA3148	Non-indigenous	9520
POA3149	Aboriginal	78
POA3149	Non-indigenous	35262
POA3150	Aboriginal	93
POA3150	Both Aboriginal & Torres Strait Islander	11
POA3150	Non-indigenous	63190
POA3150	Torres Strait Islander	4
POA3151	Aboriginal	15
POA3151	Non-indigenous	10656
POA3151	Torres Strait Islander	4
POA3152	Aboriginal	124
POA3152	Both Aboriginal & Torres Strait Islander	10
POA3152	Non-indigenous	34801
POA3152	Torres Strait Islander	5
POA3153	Aboriginal	186
POA3153	Non-indigenous	21087
POA3153	Torres Strait Islander	3
POA3154	Aboriginal	40
POA3154	Non-indigenous	4460
POA3155	Aboriginal	199
POA3155	Both Aboriginal & Torres Strait Islander	7
POA3155	Non-indigenous	23450
POA3155	Torres Strait Islander	4
POA3156	Aboriginal	280
POA3156	Both Aboriginal & Torres Strait Islander	11
POA3156	Non-indigenous	38185
POA3156	Torres Strait Islander	8
POA3158	Aboriginal	32
POA3158	Non-indigenous	6780
POA3158	Torres Strait Islander	6
POA3159	Aboriginal	13
POA3159	Non-indigenous	2580
POA3160	Aboriginal	46
POA3160	Non-indigenous	8978
POA3161	Aboriginal	46
POA3161	Non-indigenous	16852
POA3161	Torres Strait Islander	5
POA3162	Aboriginal	23
POA3162	Non-indigenous	18052
POA3163	Aboriginal	92
POA3163	Non-indigenous	32713
POA3163	Torres Strait Islander	5
POA3165	Aboriginal	101
POA3165	Both Aboriginal & Torres Strait Islander	6
POA3165	Non-indigenous	30048
POA3165	Torres Strait Islander	4
POA3166	Aboriginal	88
POA3166	Both Aboriginal & Torres Strait Islander	4
POA3166	Non-indigenous	24661
POA3167	Aboriginal	27
POA3167	Non-indigenous	9821
POA3167	Torres Strait Islander	3
POA3168	Aboriginal	87
POA3168	Both Aboriginal & Torres Strait Islander	4
POA3168	Non-indigenous	21786
POA3168	Torres Strait Islander	3
POA3169	Aboriginal	42
POA3169	Non-indigenous	20778
POA3170	Aboriginal	49
POA3170	Non-indigenous	19836
POA3170	Torres Strait Islander	4
POA3171	Aboriginal	40
POA3171	Non-indigenous	22134
POA3172	Aboriginal	59
POA3172	Non-indigenous	23202
POA3173	Aboriginal	65
POA3173	Non-indigenous	29948
POA3173	Torres Strait Islander	5
POA3174	Aboriginal	143
POA3174	Both Aboriginal & Torres Strait Islander	9
POA3174	Non-indigenous	39522
POA3174	Torres Strait Islander	19
POA3175	Aboriginal	291
POA3175	Both Aboriginal & Torres Strait Islander	11
POA3175	Non-indigenous	53227
POA3175	Torres Strait Islander	16
POA3177	Aboriginal	103
POA3177	Non-indigenous	11780
POA3177	Torres Strait Islander	6
POA3178	Aboriginal	138
POA3178	Both Aboriginal & Torres Strait Islander	4
POA3178	Non-indigenous	33425
POA3178	Torres Strait Islander	4
POA3179	Aboriginal	41
POA3179	Non-indigenous	6021
POA3179	Torres Strait Islander	4
POA3180	Aboriginal	33
POA3180	Non-indigenous	7612
POA3181	Aboriginal	91
POA3181	Non-indigenous	19542
POA3181	Torres Strait Islander	3
POA3182	Aboriginal	164
POA3182	Both Aboriginal & Torres Strait Islander	8
POA3182	Non-indigenous	22260
POA3182	Torres Strait Islander	6
POA3183	Aboriginal	68
POA3183	Non-indigenous	17892
POA3183	Torres Strait Islander	4
POA3184	Aboriginal	49
POA3184	Both Aboriginal & Torres Strait Islander	5
POA3184	Non-indigenous	15099
POA3185	Aboriginal	43
POA3185	Non-indigenous	13390
POA3186	Aboriginal	57
POA3186	Non-indigenous	23195
POA3187	Aboriginal	25
POA3187	Non-indigenous	16732
POA3188	Aboriginal	52
POA3188	Non-indigenous	18532
POA3188	Torres Strait Islander	3
POA3189	Aboriginal	20
POA3189	Non-indigenous	6263
POA3189	Torres Strait Islander	4
POA3190	Aboriginal	42
POA3190	Non-indigenous	11965
POA3191	Aboriginal	49
POA3191	Non-indigenous	10877
POA3192	Aboriginal	109
POA3192	Non-indigenous	24020
POA3193	Aboriginal	34
POA3193	Non-indigenous	20173
POA3194	Aboriginal	49
POA3194	Both Aboriginal & Torres Strait Islander	3
POA3194	Non-indigenous	13163
POA3194	Torres Strait Islander	6
POA3195	Aboriginal	155
POA3195	Both Aboriginal & Torres Strait Islander	4
POA3195	Non-indigenous	37196
POA3195	Torres Strait Islander	9
POA3196	Aboriginal	159
POA3196	Both Aboriginal & Torres Strait Islander	4
POA3196	Non-indigenous	26698
POA3196	Torres Strait Islander	15
POA3197	Aboriginal	78
POA3197	Non-indigenous	11947
POA3197	Torres Strait Islander	7
POA3198	Aboriginal	231
POA3198	Both Aboriginal & Torres Strait Islander	4
POA3198	Non-indigenous	16966
POA3198	Torres Strait Islander	14
POA3199	Aboriginal	622
POA3199	Both Aboriginal & Torres Strait Islander	30
POA3199	Non-indigenous	55454
POA3199	Torres Strait Islander	21
POA3200	Aboriginal	139
POA3200	Both Aboriginal & Torres Strait Islander	7
POA3200	Non-indigenous	5556
POA3200	Torres Strait Islander	9
POA3201	Aboriginal	335
POA3201	Both Aboriginal & Torres Strait Islander	3
POA3201	Non-indigenous	21626
POA3201	Torres Strait Islander	12
POA3202	Aboriginal	3
POA3202	Non-indigenous	2823
POA3204	Aboriginal	77
POA3204	Non-indigenous	33053
POA3205	Aboriginal	61
POA3205	Non-indigenous	11487
POA3206	Aboriginal	24
POA3206	Non-indigenous	10019
POA3207	Aboriginal	83
POA3207	Both Aboriginal & Torres Strait Islander	5
POA3207	Non-indigenous	17539
POA3207	Torres Strait Islander	6
POA3211	Aboriginal	13
POA3211	Non-indigenous	1340
POA3212	Aboriginal	387
POA3212	Both Aboriginal & Torres Strait Islander	6
POA3212	Non-indigenous	18867
POA3212	Torres Strait Islander	12
POA3213	Aboriginal	45
POA3213	Non-indigenous	4708
POA3214	Aboriginal	668
POA3214	Both Aboriginal & Torres Strait Islander	26
POA3214	Non-indigenous	23791
POA3214	Torres Strait Islander	15
POA3215	Aboriginal	251
POA3215	Both Aboriginal & Torres Strait Islander	3
POA3215	Non-indigenous	21726
POA3215	Torres Strait Islander	14
POA3216	Aboriginal	547
POA3216	Both Aboriginal & Torres Strait Islander	14
POA3216	Non-indigenous	59543
POA3216	Torres Strait Islander	19
POA3217	Aboriginal	239
POA3217	Both Aboriginal & Torres Strait Islander	12
POA3217	Non-indigenous	20243
POA3217	Torres Strait Islander	5
POA3218	Aboriginal	139
POA3218	Both Aboriginal & Torres Strait Islander	8
POA3218	Non-indigenous	14789
POA3218	Torres Strait Islander	6
POA3219	Aboriginal	371
POA3219	Both Aboriginal & Torres Strait Islander	4
POA3219	Non-indigenous	19916
POA3219	Torres Strait Islander	18
POA3220	Aboriginal	134
POA3220	Both Aboriginal & Torres Strait Islander	6
POA3220	Non-indigenous	17125
POA3220	Torres Strait Islander	5
POA3221	Aboriginal	3
POA3221	Non-indigenous	793
POA3221	Torres Strait Islander	5
POA3222	Aboriginal	228
POA3222	Both Aboriginal & Torres Strait Islander	5
POA3222	Non-indigenous	18343
POA3223	Aboriginal	80
POA3223	Both Aboriginal & Torres Strait Islander	4
POA3223	Non-indigenous	9452
POA3224	Aboriginal	171
POA3224	Both Aboriginal & Torres Strait Islander	7
POA3224	Non-indigenous	14923
POA3225	Aboriginal	19
POA3225	Non-indigenous	5389
POA3226	Aboriginal	105
POA3226	Both Aboriginal & Torres Strait Islander	5
POA3226	Non-indigenous	17601
POA3226	Torres Strait Islander	3
POA3227	Aboriginal	21
POA3227	Non-indigenous	5438
POA3228	Aboriginal	150
POA3228	Non-indigenous	24028
POA3228	Torres Strait Islander	3
POA3230	Aboriginal	7
POA3230	Non-indigenous	3201
POA3231	Aboriginal	3
POA3231	Non-indigenous	1562
POA3231	Torres Strait Islander	6
POA3232	Aboriginal	11
POA3232	Non-indigenous	1316
POA3233	Aboriginal	28
POA3233	Non-indigenous	2335
POA3234	Non-indigenous	237
POA3235	Non-indigenous	515
POA3236	Aboriginal	4
POA3236	Non-indigenous	253
POA3237	Non-indigenous	276
POA3238	Non-indigenous	251
POA3239	Aboriginal	15
POA3239	Non-indigenous	476
POA3240	Aboriginal	14
POA3240	Non-indigenous	2155
POA3241	Aboriginal	33
POA3241	Both Aboriginal & Torres Strait Islander	4
POA3241	Non-indigenous	3035
POA3242	Aboriginal	9
POA3242	Non-indigenous	933
POA3243	Aboriginal	3
POA3243	Non-indigenous	389
POA3249	Aboriginal	44
POA3249	Non-indigenous	3324
POA3250	Aboriginal	185
POA3250	Non-indigenous	12566
POA3250	Torres Strait Islander	5
POA3251	Aboriginal	8
POA3251	Non-indigenous	516
POA3254	Aboriginal	5
POA3254	Non-indigenous	353
POA3260	Aboriginal	48
