SA2_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Toowong	Flat/apartment	1 or 2 storey block	1	81
Toowong	Flat/apartment	1 or 2 storey block	2	255
Toowong	Flat/apartment	1 or 2 storey block	3	111
Toowong	Flat/apartment	1 or 2 storey block	4	16
Toowong	Flat/apartment	3 storey block		8
Toowong	Flat/apartment	3 storey block	0	5
Toowong	Flat/apartment	3 storey block	1	62
Toowong	Flat/apartment	3 storey block	2	874
Toowong	Flat/apartment	3 storey block	3	191
Toowong	Flat/apartment	3 storey block	4	9
Toowong	Flat/apartment	4-8 storey block		3
Toowong	Flat/apartment	4-8 storey block	0	9
Toowong	Flat/apartment	4-8 storey block	1	198
Toowong	Flat/apartment	4-8 storey block	2	564
Toowong	Flat/apartment	4-8 storey block	3	116
Toowong	Flat/apartment	4-8 storey block	4	7
Toowong	Flat/apartment	9 or more storey block		8
Toowong	Flat/apartment	9 or more storey block	1	266
Toowong	Flat/apartment	9 or more storey block	2	581
Toowong	Flat/apartment	9 or more storey block	3	166
Toowong	Flat/apartment	9 or more storey block	4	5
Toowong	Separate house			7
Toowong	Separate house		0	3
Toowong	Separate house		1	15
Toowong	Separate house		2	142
Toowong	Separate house		3	611
Toowong	Separate house		4	539
Toowong	Separate house		5	219
Toowong	Separate house		6	56
Brinsmead	(Other)		0	15
Brinsmead	(Other)		1	21
Brinsmead	(Other)		2	8
Brinsmead	Separate house			23
Brinsmead	Separate house		1	6
Brinsmead	Separate house		2	27
Brinsmead	Separate house		3	704
Brinsmead	Separate house		4	886
Brinsmead	Separate house		5	169
Brinsmead	Separate house		6	13
Clifton Beach - Kewarra Beach				3
Clifton Beach - Kewarra Beach			0	3
Clifton Beach - Kewarra Beach			2	86
Clifton Beach - Kewarra Beach			3	18
Clifton Beach - Kewarra Beach		1 storey	1	17
Clifton Beach - Kewarra Beach		1 storey	2	49
Clifton Beach - Kewarra Beach		1 storey	3	31
Clifton Beach - Kewarra Beach		1 storey	4	3
Clifton Beach - Kewarra Beach		2 storeys or more	1	9
Clifton Beach - Kewarra Beach		2 storeys or more	2	40
Clifton Beach - Kewarra Beach		2 storeys or more	3	67
Clifton Beach - Kewarra Beach		2 storeys or more	4	12
Clifton Beach - Kewarra Beach	(Other)		1	5
Clifton Beach - Kewarra Beach	Flat/apartment	1 or 2 storey block	1	4
Clifton Beach - Kewarra Beach	Flat/apartment	1 or 2 storey block	2	53
Clifton Beach - Kewarra Beach	Flat/apartment	3 storey block		8
Clifton Beach - Kewarra Beach	Flat/apartment	3 storey block	1	31
Clifton Beach - Kewarra Beach	Flat/apartment	3 storey block	2	211
Clifton Beach - Kewarra Beach	Flat/apartment	3 storey block	3	97
Clifton Beach - Kewarra Beach	Flat/apartment	3 storey block	4	3
Clifton Beach - Kewarra Beach	Flat/apartment	4-8 storey block	1	39
Clifton Beach - Kewarra Beach	Flat/apartment	4-8 storey block	2	115
Clifton Beach - Kewarra Beach	Flat/apartment	4-8 storey block	3	26
Clifton Beach - Kewarra Beach	Separate house			29
Clifton Beach - Kewarra Beach	Separate house		0	4
Clifton Beach - Kewarra Beach	Separate house		1	31
Clifton Beach - Kewarra Beach	Separate house		2	170
Clifton Beach - Kewarra Beach	Separate house		3	1458
Clifton Beach - Kewarra Beach	Separate house		4	1635
Clifton Beach - Kewarra Beach	Separate house		5	235
Clifton Beach - Kewarra Beach	Separate house		6	44
Freshwater - Stratford			2	4
Freshwater - Stratford		1 storey		5
Freshwater - Stratford		1 storey	1	6
Freshwater - Stratford		1 storey	2	62
Freshwater - Stratford		1 storey	3	20
Freshwater - Stratford		1 storey	4	3
Freshwater - Stratford		2 storeys or more	2	52
Freshwater - Stratford		2 storeys or more	3	4
Freshwater - Stratford		2 storeys or more	4	4
Freshwater - Stratford	Flat/apartment	1 or 2 storey block		6
Freshwater - Stratford	Flat/apartment	1 or 2 storey block	2	197
Freshwater - Stratford	Flat/apartment	1 or 2 storey block	3	75
Freshwater - Stratford	Flat/apartment	1 or 2 storey block	4	3
Freshwater - Stratford	Flat/apartment	1 or 2 storey block	5	3
Freshwater - Stratford	Flat/apartment	3 storey block	2	40
Freshwater - Stratford	Flat/apartment	3 storey block	3	11
Freshwater - Stratford	Separate house			5
Freshwater - Stratford	Separate house		1	13
Freshwater - Stratford	Separate house		2	78
Freshwater - Stratford	Separate house		3	417
Freshwater - Stratford	Separate house		4	358
Freshwater - Stratford	Separate house		5	91
Freshwater - Stratford	Separate house		6	29
Redlynch			1	3
Redlynch			2	16
Redlynch			3	4
Redlynch		1 storey	1	7
Redlynch		1 storey	2	75
Redlynch		1 storey	3	29
Redlynch		1 storey	4	5
Redlynch	(Other)		0	5
Redlynch	(Other)		1	13
Redlynch	(Other)		2	6
Redlynch	(Other)		3	5
Redlynch	Flat/apartment	1 or 2 storey block	1	9
Redlynch	Flat/apartment	1 or 2 storey block	2	193
Redlynch	Flat/apartment	1 or 2 storey block	3	42
Redlynch	Separate house			21
Redlynch	Separate house		0	6
Redlynch	Separate house		1	24
Redlynch	Separate house		2	151
Redlynch	Separate house		3	1247
Redlynch	Separate house		4	2164
Redlynch	Separate house		5	390
Redlynch	Separate house		6	84
Trinity Beach - Smithfield				5
Trinity Beach - Smithfield			2	10
Trinity Beach - Smithfield			3	7
Trinity Beach - Smithfield			4	9
Trinity Beach - Smithfield		1 storey		4
Trinity Beach - Smithfield		1 storey	1	41
Trinity Beach - Smithfield		1 storey	2	114
Trinity Beach - Smithfield		1 storey	3	59
Trinity Beach - Smithfield		1 storey	4	15
Trinity Beach - Smithfield		2 storeys or more		4
Trinity Beach - Smithfield		2 storeys or more	1	17
Trinity Beach - Smithfield		2 storeys or more	2	147
Trinity Beach - Smithfield		2 storeys or more	3	24
Trinity Beach - Smithfield	(Other)			5
Trinity Beach - Smithfield	(Other)		2	3
Trinity Beach - Smithfield	(Other)		3	4
Trinity Beach - Smithfield	Flat/apartment	1 or 2 storey block		10
Trinity Beach - Smithfield	Flat/apartment	1 or 2 storey block	0	7
Trinity Beach - Smithfield	Flat/apartment	1 or 2 storey block	1	57
Trinity Beach - Smithfield	Flat/apartment	1 or 2 storey block	2	166
Trinity Beach - Smithfield	Flat/apartment	1 or 2 storey block	3	59
Trinity Beach - Smithfield	Flat/apartment	3 storey block	1	24
Trinity Beach - Smithfield	Flat/apartment	3 storey block	2	186
Trinity Beach - Smithfield	Flat/apartment	3 storey block	3	26
Trinity Beach - Smithfield	Flat/apartment	3 storey block	4	5
Trinity Beach - Smithfield	Flat/apartment	4-8 storey block	1	3
Trinity Beach - Smithfield	Flat/apartment	4-8 storey block	2	36
Trinity Beach - Smithfield	Flat/apartment	4-8 storey block	3	15
Trinity Beach - Smithfield	Separate house			55
Trinity Beach - Smithfield	Separate house		0	7
Trinity Beach - Smithfield	Separate house		1	23
Trinity Beach - Smithfield	Separate house		2	164
Trinity Beach - Smithfield	Separate house		3	1852
Trinity Beach - Smithfield	Separate house		4	2499
Trinity Beach - Smithfield	Separate house		5	340
Trinity Beach - Smithfield	Separate house		6	51
Yorkeys Knob - Machans Beach			1	4
Yorkeys Knob - Machans Beach		1 storey		10
Yorkeys Knob - Machans Beach		1 storey	1	12
Yorkeys Knob - Machans Beach		1 storey	2	228
Yorkeys Knob - Machans Beach		1 storey	3	59
Yorkeys Knob - Machans Beach		2 storeys or more		12
Yorkeys Knob - Machans Beach		2 storeys or more	1	40
Yorkeys Knob - Machans Beach		2 storeys or more	2	437
Yorkeys Knob - Machans Beach		2 storeys or more	3	29
Yorkeys Knob - Machans Beach		2 storeys or more	4	3
Yorkeys Knob - Machans Beach	(Other)		0	4
Yorkeys Knob - Machans Beach	(Other)		1	3
Yorkeys Knob - Machans Beach	(Other)		2	9
Yorkeys Knob - Machans Beach	Flat/apartment	1 or 2 storey block	1	16
Yorkeys Knob - Machans Beach	Flat/apartment	1 or 2 storey block	2	69
Yorkeys Knob - Machans Beach	Flat/apartment	1 or 2 storey block	3	15
Yorkeys Knob - Machans Beach	Flat/apartment	3 storey block	1	5
Yorkeys Knob - Machans Beach	Flat/apartment	3 storey block	2	108
Yorkeys Knob - Machans Beach	Flat/apartment	3 storey block	3	34
Yorkeys Knob - Machans Beach	Flat/apartment	4-8 storey block	0	3
Yorkeys Knob - Machans Beach	Flat/apartment	4-8 storey block	1	9
Yorkeys Knob - Machans Beach	Flat/apartment	4-8 storey block	2	55
Yorkeys Knob - Machans Beach	Flat/apartment	4-8 storey block	3	17
Yorkeys Knob - Machans Beach	Separate house			28
Yorkeys Knob - Machans Beach	Separate house		0	3
Yorkeys Knob - Machans Beach	Separate house		1	28
Yorkeys Knob - Machans Beach	Separate house		2	184
Yorkeys Knob - Machans Beach	Separate house		3	752
Yorkeys Knob - Machans Beach	Separate house		4	370
Yorkeys Knob - Machans Beach	Separate house		5	59
Yorkeys Knob - Machans Beach	Separate house		6	12
Bentley Park		1 storey	2	11
Bentley Park		2 storeys or more	2	12
Bentley Park	Flat/apartment	1 or 2 storey block	2	38
Bentley Park	Flat/apartment	1 or 2 storey block	3	10
Bentley Park	Flat/apartment	3 storey block	2	3
Bentley Park	Flat/apartment	Attached to a house	3	3
Bentley Park	Separate house			39
Bentley Park	Separate house		0	4
Bentley Park	Separate house		1	6
Bentley Park	Separate house		2	52
Bentley Park	Separate house		3	1007
Bentley Park	Separate house		4	1297
Bentley Park	Separate house		5	124
Bentley Park	Separate house		6	11
Cairns City				39
Cairns City			0	6
Cairns City			1	26
Cairns City			2	45
Cairns City			3	9
Cairns City			4	3
Cairns City			6	5
Cairns City		1 storey		5
Cairns City		1 storey	0	16
Cairns City		1 storey	1	68
Cairns City		1 storey	2	61
Cairns City		1 storey	3	7
Cairns City		2 storeys or more		18
Cairns City		2 storeys or more	0	11
Cairns City		2 storeys or more	1	152
Cairns City		2 storeys or more	2	473
Cairns City		2 storeys or more	3	137
Cairns City		2 storeys or more	4	4
Cairns City		2 storeys or more	5	5
Cairns City		2 storeys or more	6	4
Cairns City	(Other)			7
Cairns City	(Other)		1	20
Cairns City	(Other)		2	15
Cairns City	(Other)		3	9
Cairns City	Flat/apartment	1 or 2 storey block		6
Cairns City	Flat/apartment	1 or 2 storey block	0	3
Cairns City	Flat/apartment	1 or 2 storey block	1	158
Cairns City	Flat/apartment	1 or 2 storey block	2	230
Cairns City	Flat/apartment	1 or 2 storey block	3	47
Cairns City	Flat/apartment	1 or 2 storey block	4	3
Cairns City	Flat/apartment	3 storey block		16
Cairns City	Flat/apartment	3 storey block	0	9
Cairns City	Flat/apartment	3 storey block	1	168
Cairns City	Flat/apartment	3 storey block	2	737
Cairns City	Flat/apartment	3 storey block	3	208
Cairns City	Flat/apartment	3 storey block	4	3
Cairns City	Flat/apartment	3 storey block	6	4
Cairns City	Flat/apartment	4-8 storey block		7
Cairns City	Flat/apartment	4-8 storey block	0	6
Cairns City	Flat/apartment	4-8 storey block	1	34
Cairns City	Flat/apartment	4-8 storey block	2	148
Cairns City	Flat/apartment	4-8 storey block	3	148
Cairns City	Flat/apartment	4-8 storey block	4	4
Cairns City	Flat/apartment	9 or more storey block		10
Cairns City	Flat/apartment	9 or more storey block	1	61
Cairns City	Flat/apartment	9 or more storey block	2	191
Cairns City	Flat/apartment	9 or more storey block	3	147
Cairns City	Flat/apartment	9 or more storey block	4	8
Cairns City	Flat/apartment	Attached to a house	2	3
Cairns City	Separate house			18
Cairns City	Separate house		0	3
Cairns City	Separate house		1	29
Cairns City	Separate house		2	175
Cairns City	Separate house		3	297
Cairns City	Separate house		4	128
Cairns City	Separate house		5	58
Cairns City	Separate house		6	77
Earlville - Bayview Heights		1 storey		9
Earlville - Bayview Heights		1 storey	1	102
Earlville - Bayview Heights		1 storey	2	210
Earlville - Bayview Heights		1 storey	3	13
Earlville - Bayview Heights		2 storeys or more	1	15
Earlville - Bayview Heights		2 storeys or more	2	36
Earlville - Bayview Heights		2 storeys or more	3	3
Earlville - Bayview Heights	(Other)		0	8
Earlville - Bayview Heights	(Other)		1	12
Earlville - Bayview Heights	(Other)		3	4
Earlville - Bayview Heights	Flat/apartment	1 or 2 storey block	1	12
Earlville - Bayview Heights	Flat/apartment	1 or 2 storey block	2	69
Earlville - Bayview Heights	Flat/apartment	1 or 2 storey block	3	3
Earlville - Bayview Heights	Flat/apartment	3 storey block		8
Earlville - Bayview Heights	Flat/apartment	3 storey block	0	7
Earlville - Bayview Heights	Flat/apartment	3 storey block	1	22
Earlville - Bayview Heights	Flat/apartment	3 storey block	2	92
Earlville - Bayview Heights	Flat/apartment	3 storey block	3	72
Earlville - Bayview Heights	Separate house			37
Earlville - Bayview Heights	Separate house		0	5
Earlville - Bayview Heights	Separate house		1	14
Earlville - Bayview Heights	Separate house		2	123
Earlville - Bayview Heights	Separate house		3	1300
Earlville - Bayview Heights	Separate house		4	795
Earlville - Bayview Heights	Separate house		5	229
Earlville - Bayview Heights	Separate house		6	59
Edmonton		2 storeys or more	1	10
Edmonton		2 storeys or more	2	53
Edmonton	(Other)		0	4
Edmonton	(Other)		1	5
Edmonton	Flat/apartment	1 or 2 storey block		12
Edmonton	Flat/apartment	1 or 2 storey block	0	7
Edmonton	Flat/apartment	1 or 2 storey block	1	50
Edmonton	Flat/apartment	1 or 2 storey block	2	159
Edmonton	Flat/apartment	1 or 2 storey block	3	49
Edmonton	Separate house			59
Edmonton	Separate house		0	8
Edmonton	Separate house		1	23
Edmonton	Separate house		2	151
Edmonton	Separate house		3	1331
Edmonton	Separate house		4	1511
Edmonton	Separate house		5	186
Edmonton	Separate house		6	29
Gordonvale - Trinity			0	4
Gordonvale - Trinity			1	9
Gordonvale - Trinity		1 storey	2	42
Gordonvale - Trinity		1 storey	3	9
Gordonvale - Trinity	(Other)		0	4
Gordonvale - Trinity	(Other)		1	4
Gordonvale - Trinity	(Other)		2	3
Gordonvale - Trinity	Flat/apartment	1 or 2 storey block	1	9
Gordonvale - Trinity	Flat/apartment	1 or 2 storey block	2	37
Gordonvale - Trinity	Flat/apartment	1 or 2 storey block	3	4
Gordonvale - Trinity	Separate house			57
Gordonvale - Trinity	Separate house		0	12
Gordonvale - Trinity	Separate house		1	53
Gordonvale - Trinity	Separate house		2	260
Gordonvale - Trinity	Separate house		3	1238
Gordonvale - Trinity	Separate house		4	1275
Gordonvale - Trinity	Separate house		5	214
Gordonvale - Trinity	Separate house		6	52
Kanimbla - Mooroobool		1 storey		5
Kanimbla - Mooroobool		1 storey	1	27
Kanimbla - Mooroobool		1 storey	2	121
Kanimbla - Mooroobool		1 storey	3	54
Kanimbla - Mooroobool		1 storey	4	8
Kanimbla - Mooroobool		2 storeys or more	1	7
Kanimbla - Mooroobool		2 storeys or more	2	163
Kanimbla - Mooroobool		2 storeys or more	3	28
Kanimbla - Mooroobool	Flat/apartment	1 or 2 storey block	1	26
Kanimbla - Mooroobool	Flat/apartment	1 or 2 storey block	2	22
Kanimbla - Mooroobool	Flat/apartment	3 storey block	1	3
Kanimbla - Mooroobool	Flat/apartment	3 storey block	2	83
Kanimbla - Mooroobool	Flat/apartment	3 storey block	3	41
Kanimbla - Mooroobool	Separate house			37
Kanimbla - Mooroobool	Separate house		1	10
Kanimbla - Mooroobool	Separate house		2	78
Kanimbla - Mooroobool	Separate house		3	1243
Kanimbla - Mooroobool	Separate house		4	1239
Kanimbla - Mooroobool	Separate house		5	246
Kanimbla - Mooroobool	Separate house		6	58
Manoora			1	5
Manoora			3	3
Manoora		1 storey		4
Manoora		1 storey	0	4
Manoora		1 storey	1	27
Manoora		1 storey	2	87
Manoora		1 storey	3	30
Manoora		1 storey	4	3
Manoora		2 storeys or more		8
Manoora		2 storeys or more	1	16
Manoora		2 storeys or more	2	114
Manoora		2 storeys or more	3	31
Manoora	(Other)			8
Manoora	(Other)		0	25
Manoora	(Other)		1	53
Manoora	(Other)		2	3
Manoora	Flat/apartment	1 or 2 storey block		24
Manoora	Flat/apartment	1 or 2 storey block	0	25
Manoora	Flat/apartment	1 or 2 storey block	1	120
Manoora	Flat/apartment	1 or 2 storey block	2	648
Manoora	Flat/apartment	1 or 2 storey block	3	40
Manoora	Flat/apartment	1 or 2 storey block	4	5
Manoora	Flat/apartment	3 storey block		4
Manoora	Flat/apartment	3 storey block	2	164
Manoora	Flat/apartment	3 storey block	3	11
Manoora	Separate house			15
Manoora	Separate house		1	21
Manoora	Separate house		2	106
Manoora	Separate house		3	614
Manoora	Separate house		4	146
Manoora	Separate house		5	24
Manoora	Separate house		6	7
Manunda			2	3
Manunda		1 storey		5
Manunda		1 storey	1	41
Manunda		1 storey	2	49
Manunda		1 storey	3	18
Manunda		2 storeys or more		5
Manunda		2 storeys or more	0	8
Manunda		2 storeys or more	1	74
Manunda		2 storeys or more	2	74
Manunda		2 storeys or more	3	20
Manunda	(Other)		1	9
Manunda	Flat/apartment	1 or 2 storey block		23
Manunda	Flat/apartment	1 or 2 storey block	0	55
Manunda	Flat/apartment	1 or 2 storey block	1	190
Manunda	Flat/apartment	1 or 2 storey block	2	518
Manunda	Flat/apartment	1 or 2 storey block	3	104
Manunda	Flat/apartment	1 or 2 storey block	4	7
Manunda	Flat/apartment	1 or 2 storey block	5	3
Manunda	Flat/apartment	3 storey block	0	9
Manunda	Flat/apartment	3 storey block	1	94
Manunda	Flat/apartment	3 storey block	2	19
Manunda	Separate house			14
Manunda	Separate house		0	4
Manunda	Separate house		1	6
Manunda	Separate house		2	90
Manunda	Separate house		3	482
Manunda	Separate house		4	163
Manunda	Separate house		5	41
Manunda	Separate house		6	29
Mount Sheridan		1 storey	2	3
Mount Sheridan	Flat/apartment	1 or 2 storey block		4
Mount Sheridan	Flat/apartment	1 or 2 storey block	2	32
Mount Sheridan	Flat/apartment	1 or 2 storey block	3	5
Mount Sheridan	Separate house			43
Mount Sheridan	Separate house		1	10
Mount Sheridan	Separate house		2	66
Mount Sheridan	Separate house		3	1493
Mount Sheridan	Separate house		4	1227
Mount Sheridan	Separate house		5	151
Mount Sheridan	Separate house		6	15
Westcourt - Bungalow			1	6
Westcourt - Bungalow			2	5
Westcourt - Bungalow			3	4
Westcourt - Bungalow		1 storey		24
Westcourt - Bungalow		1 storey	0	5
Westcourt - Bungalow		1 storey	1	63
Westcourt - Bungalow		1 storey	2	168
Westcourt - Bungalow		1 storey	3	20
Westcourt - Bungalow		2 storeys or more		12
Westcourt - Bungalow		2 storeys or more	0	11
Westcourt - Bungalow		2 storeys or more	1	55
Westcourt - Bungalow		2 storeys or more	2	153
Westcourt - Bungalow		2 storeys or more	3	18
Westcourt - Bungalow	(Other)		0	4
Westcourt - Bungalow	(Other)		1	9
Westcourt - Bungalow	(Other)		2	3
Westcourt - Bungalow	(Other)		4	5
Westcourt - Bungalow	Flat/apartment	1 or 2 storey block		16
Westcourt - Bungalow	Flat/apartment	1 or 2 storey block	0	8
Westcourt - Bungalow	Flat/apartment	1 or 2 storey block	1	226
Westcourt - Bungalow	Flat/apartment	1 or 2 storey block	2	272
Westcourt - Bungalow	Flat/apartment	1 or 2 storey block	3	15
Westcourt - Bungalow	Flat/apartment	3 storey block		14
Westcourt - Bungalow	Flat/apartment	3 storey block	1	200
Westcourt - Bungalow	Flat/apartment	3 storey block	2	202
Westcourt - Bungalow	Flat/apartment	3 storey block	3	32
Westcourt - Bungalow	Flat/apartment	3 storey block	4	4
Westcourt - Bungalow	Flat/apartment	4-8 storey block	2	15
Westcourt - Bungalow	Flat/apartment	4-8 storey block	3	12
Westcourt - Bungalow	Separate house			22
Westcourt - Bungalow	Separate house		0	4
Westcourt - Bungalow	Separate house		1	34
Westcourt - Bungalow	Separate house		2	200
Westcourt - Bungalow	Separate house		3	531
Westcourt - Bungalow	Separate house		4	173
Westcourt - Bungalow	Separate house		5	52
Westcourt - Bungalow	Separate house		6	28
White Rock		1 storey		3
White Rock		1 storey	2	130
White Rock		1 storey	3	63
White Rock		1 storey	4	3
White Rock		2 storeys or more	2	27
