SA2_NAME16	HomeCensusNight	Sex	persons
Success - Hammond Park	0	M	439
Success - Hammond Park	1	F	8577
Success - Hammond Park	1	M	8190
Yangebup	0	F	141
Yangebup	0	M	209
Yangebup	1	F	3709
Yangebup	1	M	3573
Beeliar - Wattleup	0	F	164
Beeliar - Wattleup	0	M	276
Beeliar - Wattleup	1	F	4949
Beeliar - Wattleup	1	M	4740
Jandakot	0	F	48
Jandakot	0	M	78
Jandakot	1	F	1157
Jandakot	1	M	1167
East Fremantle	0	F	181
East Fremantle	0	M	243
East Fremantle	1	F	3916
East Fremantle	1	M	3473
Fremantle	0	F	560
Fremantle	0	M	692
Fremantle	1	F	8014
Fremantle	1	M	7449
Fremantle - South	0	F	405
Fremantle - South	0	M	497
Fremantle - South	1	F	7509
Fremantle - South	1	M	6957
O'Connor (WA)	1	M	4
Wellard (West) - Bertram	0	F	269
Wellard (West) - Bertram	0	M	566
Wellard (West) - Bertram	1	F	8771
Wellard (West) - Bertram	1	M	8345
Calista	0	F	126
Calista	0	M	174
Calista	1	F	3580
Calista	1	M	3554
Hope Valley - Postans	0	F	19
Hope Valley - Postans	0	M	17
Hope Valley - Postans	1	F	23
Hope Valley - Postans	1	M	17
Kwinana Industrial	1	F	6
Kwinana Industrial	1	M	18
Parmelia - Orelia	0	F	203
Parmelia - Orelia	0	M	324
Parmelia - Orelia	1	F	5392
Parmelia - Orelia	1	M	5376
Casuarina - Wandi	0	F	124
Casuarina - Wandi	0	M	205
Casuarina - Wandi	1	F	3873
Casuarina - Wandi	1	M	4885
Applecross - Ardross	0	F	235
Applecross - Ardross	0	M	267
Applecross - Ardross	1	F	5891
Applecross - Ardross	1	M	5328
Bateman	0	F	62
Bateman	0	M	88
Bateman	1	F	1909
Bateman	1	M	1778
Bicton - Palmyra	0	F	397
Bicton - Palmyra	0	M	561
Bicton - Palmyra	1	F	7440
Bicton - Palmyra	1	M	6379
Booragoon	0	F	247
Booragoon	0	M	330
Booragoon	1	F	7742
Booragoon	1	M	7160
Bull Creek	0	F	114
Bull Creek	0	M	171
Bull Creek	1	F	4035
Bull Creek	1	M	3712
Leeming	0	F	167
Leeming	0	M	261
Leeming	1	F	5344
Leeming	1	M	5106
Melville	0	F	288
Melville	0	M	438
Melville	1	F	8932
Melville	1	M	7793
Murdoch - Kardinya	0	F	215
Murdoch - Kardinya	0	M	298
Murdoch - Kardinya	1	F	6278
Murdoch - Kardinya	1	M	5698
Willagee	0	F	117
Willagee	0	M	171
Willagee	1	F	2778
Willagee	1	M	2378
Winthrop	0	F	88
Winthrop	0	M	129
Winthrop	1	F	2942
Winthrop	1	M	2862
Cooloongup	0	F	172
Cooloongup	0	M	281
Cooloongup	1	F	4114
Cooloongup	1	M	3936
Port Kennedy	0	F	249
Port Kennedy	0	M	519
Port Kennedy	1	F	6557
Port Kennedy	1	M	6146
Rockingham	0	F	498
Rockingham	0	M	716
Rockingham	1	F	7674
Rockingham	1	M	7525
Safety Bay - Shoalwater	0	F	268
Safety Bay - Shoalwater	0	M	543
Safety Bay - Shoalwater	1	F	5776
Safety Bay - Shoalwater	1	M	5452
Singleton - Golden Bay - Secret Harbour	0	F	458
Singleton - Golden Bay - Secret Harbour	0	M	943
Singleton - Golden Bay - Secret Harbour	1	F	10644
Singleton - Golden Bay - Secret Harbour	1	M	10133
Waikiki	0	F	223
Waikiki	0	M	473
Waikiki	1	F	6131
Waikiki	1	M	5713
Warnbro	0	F	232
Warnbro	0	M	421
Warnbro	1	F	5211
Warnbro	1	M	4875
Baldivis - North	0	F	230
Baldivis - North	0	M	453
Baldivis - North	1	F	5709
Baldivis - North	1	M	5264
Baldivis - South	0	F	459
Baldivis - South	0	M	963
Baldivis - South	1	F	12915
Baldivis - South	1	M	11705
Karnup	0	F	32
Karnup	0	M	76
Karnup	1	F	1041
Karnup	1	M	947
Albany	0	F	618
Albany	0	M	646
Albany	1	F	7331
Albany	1	M	6236
Albany Surrounds	0	F	145
Albany Surrounds	0	M	205
Albany Surrounds	1	F	1613
Albany Surrounds	1	M	1751
Bayonet Head - Lower King	0	F	173
Bayonet Head - Lower King	0	M	231
Bayonet Head - Lower King	1	F	2515
Bayonet Head - Lower King	1	M	2298
Denmark	0	F	286
Denmark	0	M	368
Denmark	1	F	2937
Denmark	1	M	2709
Gnowangerup	0	F	107
Gnowangerup	0	M	149
Gnowangerup	1	F	1214
Gnowangerup	1	M	1390
Katanning	0	F	100
Katanning	0	M	143
Katanning	1	F	2075
Katanning	1	M	2179
Kojonup	0	F	174
Kojonup	0	M	165
Kojonup	1	F	1800
Kojonup	1	M	1917
Little Grove - Elleker	0	F	117
Little Grove - Elleker	0	M	157
Little Grove - Elleker	1	F	1511
Little Grove - Elleker	1	M	1884
McKail - Willyung	0	F	278
McKail - Willyung	0	M	417
McKail - Willyung	1	F	5423
McKail - Willyung	1	M	5209
Plantagenet	0	F	173
Plantagenet	0	M	227
Plantagenet	1	F	2437
Plantagenet	1	M	2548
Chittering	0	F	149
Chittering	0	M	281
Chittering	1	F	2776
Chittering	1	M	2728
Cunderdin	0	F	154
Cunderdin	0	M	171
Cunderdin	1	F	1703
Cunderdin	1	M	1772
Dowerin	0	F	119
Dowerin	0	M	173
Dowerin	1	F	1673
Dowerin	1	M	1834
Gingin - Dandaragan	0	F	403
Gingin - Dandaragan	0	M	645
Gingin - Dandaragan	1	F	3822
Gingin - Dandaragan	1	M	4057
Merredin	0	F	184
Merredin	0	M	241
Merredin	1	F	2182
Merredin	1	M	2285
Moora	0	F	181
Moora	0	M	208
Moora	1	F	2001
Moora	1	M	2083
Mukinbudin	0	F	114
Mukinbudin	0	M	154
Mukinbudin	1	F	1191
Mukinbudin	1	M	1545
Northam	0	F	255
Northam	0	M	436
Northam	1	F	5361
Northam	1	M	5309
Toodyay	0	F	141
Toodyay	0	M	262
Toodyay	1	F	2088
Toodyay	1	M	2108
York - Beverley	0	F	162
York - Beverley	0	M	238
York - Beverley	1	F	2406
York - Beverley	1	M	2354
Brookton	0	F	135
Brookton	0	M	165
Brookton	1	F	1575
Brookton	1	M	1634
Kulin	0	F	213
Kulin	0	M	228
Kulin	1	F	1783
Kulin	1	M	2026
Murray	0	F	70
Murray	0	M	115
Murray	1	F	1088
Murray	1	M	1099
Narrogin	0	F	123
Narrogin	0	M	163
Narrogin	1	F	2100
Narrogin	1	M	1985
Wagin	0	F	178
Wagin	0	M	218
Wagin	1	F	2182
Wagin	1	M	2285
Broome	0	F	552
Broome	0	M	643
Broome	1	F	7001
Broome	1	M	6460
Derby - West Kimberley	0	F	234
Derby - West Kimberley	0	M	232
Derby - West Kimberley	1	F	3258
Derby - West Kimberley	1	M	3312
Halls Creek	0	F	113
Halls Creek	0	M	111
Halls Creek	1	F	1690
Halls Creek	1	M	1685
Kununurra	0	F	275
Kununurra	0	M	298
Kununurra	1	F	3505
Kununurra	1	M	3403
Roebuck	0	F	55
Roebuck	0	M	73
Roebuck	1	F	1101
Roebuck	1	M	1079
East Pilbara	0	F	49
East Pilbara	0	M	103
East Pilbara	1	F	1594
East Pilbara	1	M	4171
Newman	0	F	172
Newman	0	M	178
Newman	1	F	1875
Newman	1	M	2014
Port Hedland	0	F	152
Port Hedland	0	M	201
Port Hedland	1	F	1873
Port Hedland	1	M	2026
South Hedland	0	F	317
South Hedland	0	M	311
South Hedland	1	F	4923
South Hedland	1	M	5491
Ashburton (WA)	0	F	246
Ashburton (WA)	0	M	294
Ashburton (WA)	1	F	2855
Ashburton (WA)	1	M	4005
Karratha	0	F	451
Karratha	0	M	505
Karratha	1	F	7587
Karratha	1	M	8472
Roebourne	0	F	112
Roebourne	0	M	127
Roebourne	1	F	2012
Roebourne	1	M	2933
Esperance	0	F	431
Esperance	0	M	551
Esperance	1	F	5584
Esperance	1	M	5434
Esperance Surrounds	0	F	207
Esperance Surrounds	0	M	228
Esperance Surrounds	1	F	1650
Esperance Surrounds	1	M	1878
Carnarvon	0	F	162
Carnarvon	0	M	187
Carnarvon	1	F	2176
Carnarvon	1	M	2359
Exmouth	0	F	170
Exmouth	0	M	262
Exmouth	1	F	2075
Exmouth	1	M	2152
Boulder	0	F	152
Boulder	0	M	229
Boulder	1	F	3093
Boulder	1	M	3682
Kalgoorlie	0	F	357
Kalgoorlie	0	M	467
Kalgoorlie	1	F	5943
Kalgoorlie	1	M	6438
Kalgoorlie - North	0	F	206
Kalgoorlie - North	0	M	266
Kalgoorlie - North	1	F	4063
Kalgoorlie - North	1	M	4184
Kambalda - Coolgardie - Norseman	0	F	109
Kambalda - Coolgardie - Norseman	0	M	143
Kambalda - Coolgardie - Norseman	1	F	1856
Kambalda - Coolgardie - Norseman	1	M	2286
Leinster - Leonora	0	F	153
Leinster - Leonora	0	M	217
Leinster - Leonora	1	F	1698
Leinster - Leonora	1	M	2733
Geraldton	0	F	394
Geraldton	0	M	489
Geraldton	1	F	5776
Geraldton	1	M	5230
Geraldton - East	0	F	170
Geraldton - East	0	M	321
Geraldton - East	1	F	3637
Geraldton - East	1	M	3691
Geraldton - North	0	F	272
Geraldton - North	0	M	414
Geraldton - North	1	F	4019
Geraldton - North	1	M	3840
Geraldton - South	0	F	312
Geraldton - South	0	M	454
Geraldton - South	1	F	4974
Geraldton - South	1	M	4599
Irwin	0	F	160
Irwin	0	M	218
Irwin	1	F	1685
Irwin	1	M	1613
Meekatharra	0	F	80
Meekatharra	0	M	111
Meekatharra	1	F	1145
Meekatharra	1	M	1817
Morawa	0	F	152
Morawa	0	M	185
Morawa	1	F	1611
Morawa	1	M	1934
Northampton - Mullewa - Greenough	0	F	217
Northampton - Mullewa - Greenough	0	M	335
Northampton - Mullewa - Greenough	1	F	2481
Northampton - Mullewa - Greenough	1	M	2646
Migratory - Offshore - Shipping (WA)	0	M	3
Migratory - Offshore - Shipping (WA)	1	F	57
Migratory - Offshore - Shipping (WA)	1	M	455
No usual address (WA)	0	F	3416
No usual address (WA)	0	M	4639
Bridgewater - Gagebrook	0	F	126
Bridgewater - Gagebrook	0	M	152
Bridgewater - Gagebrook	1	F	4119
Bridgewater - Gagebrook	1	M	3756
Brighton - Pontville	0	F	86
Brighton - Pontville	0	M	119
Brighton - Pontville	1	F	3214
Brighton - Pontville	1	M	3028
Old Beach - Otago	0	F	98
Old Beach - Otago	0	M	88
Old Beach - Otago	1	F	2434
Old Beach - Otago	1	M	2377
Bellerive - Rosny	0	F	165
Bellerive - Rosny	0	M	163
Bellerive - Rosny	1	F	3259
Bellerive - Rosny	1	M	2933
Cambridge	0	F	190
Cambridge	0	M	216
Cambridge	1	F	4059
Cambridge	1	M	4109
Geilston Bay - Risdon	0	F	53
Geilston Bay - Risdon	0	M	58
Geilston Bay - Risdon	1	F	1728
Geilston Bay - Risdon	1	M	1611
Howrah - Tranmere	0	F	260
Howrah - Tranmere	0	M	248
Howrah - Tranmere	1	F	5808
Howrah - Tranmere	1	M	5311
Lindisfarne - Rose Bay	0	F	207
Lindisfarne - Rose Bay	0	M	189
Lindisfarne - Rose Bay	1	F	3958
Lindisfarne - Rose Bay	1	M	3473
Mornington - Warrane	0	F	91
Mornington - Warrane	0	M	92
Mornington - Warrane	1	F	2534
Mornington - Warrane	1	M	2458
Risdon Vale	0	F	61
Risdon Vale	0	M	61
Risdon Vale	1	F	1475
Risdon Vale	1	M	1900
Rokeby	0	F	150
Rokeby	0	M	128
Rokeby	1	F	4035
Rokeby	1	M	3565
South Arm	0	F	136
South Arm	0	M	163
South Arm	1	F	2170
South Arm	1	M	2143
Austins Ferry - Granton	0	F	69
Austins Ferry - Granton	0	M	85
Austins Ferry - Granton	1	F	2076
Austins Ferry - Granton	1	M	2072
Berriedale - Chigwell	0	F	100
Berriedale - Chigwell	0	M	110
Berriedale - Chigwell	1	F	2801
Berriedale - Chigwell	1	M	2738
Claremont (Tas.)	0	F	152
Claremont (Tas.)	0	M	141
Claremont (Tas.)	1	F	4165
Claremont (Tas.)	1	M	3941
Derwent Park - Lutana	0	F	91
Derwent Park - Lutana	0	M	82
Derwent Park - Lutana	1	F	2277
Derwent Park - Lutana	1	M	2262
Glenorchy	0	F	169
Glenorchy	0	M	194
Glenorchy	1	F	6075
Glenorchy	1	M	5848
Montrose - Rosetta	0	F	77
Montrose - Rosetta	0	M	89
Montrose - Rosetta	1	F	2584
Montrose - Rosetta	1	M	2393
Moonah	0	F	126
Moonah	0	M	124
Moonah	1	F	2735
Moonah	1	M	2751
New Norfolk	0	F	118
New Norfolk	0	M	159
New Norfolk	1	F	3597
New Norfolk	1	M	3421
West Moonah	0	F	61
West Moonah	0	M	66
West Moonah	1	F	2134
West Moonah	1	M	2139
Kingston - Huntingfield	0	F	253
Kingston - Huntingfield	0	M	267
Kingston - Huntingfield	1	F	6758
Kingston - Huntingfield	1	M	6193
Kingston Beach - Blackmans Bay	0	F	287
Kingston Beach - Blackmans Bay	0	M	297
Kingston Beach - Blackmans Bay	1	F	5475
Kingston Beach - Blackmans Bay	1	M	4998
Margate - Snug	0	F	157
Margate - Snug	0	M	185
Margate - Snug	1	F	4136
Margate - Snug	1	M	3997
Taroona - Bonnet Hill	0	F	105
Taroona - Bonnet Hill	0	M	103
Taroona - Bonnet Hill	1	F	1822
Taroona - Bonnet Hill	1	M	1609
Hobart	0	F	266
Hobart	0	M	261
Hobart	1	F	4397
Hobart	1	M	4105
Lenah Valley - Mount Stuart	0	F	159
Lenah Valley - Mount Stuart	0	M	168
Lenah Valley - Mount Stuart	1	F	4485
Lenah Valley - Mount Stuart	1	M	4219
Mount Nelson - Dynnyrne	0	F	120
Mount Nelson - Dynnyrne	0	M	123
Mount Nelson - Dynnyrne	1	F	2410
Mount Nelson - Dynnyrne	1	M	2394
New Town	0	F	136
New Town	0	M	140
New Town	1	F	3239
New Town	1	M	3087
Sandy Bay	0	F	332
Sandy Bay	0	M	322
Sandy Bay	1	F	5985
Sandy Bay	1	M	5689
South Hobart - Fern Tree	0	F	200
South Hobart - Fern Tree	0	M	165
South Hobart - Fern Tree	1	F	3268
South Hobart - Fern Tree	1	M	3096
West Hobart	0	F	162
West Hobart	0	M	190
West Hobart	1	F	3157
West Hobart	1	M	2894
Dodges Ferry - Lewisham	0	F	249
Dodges Ferry - Lewisham	0	M	270
Dodges Ferry - Lewisham	1	F	3978
Dodges Ferry - Lewisham	1	M	4029
Sorell - Richmond	0	F	188
Sorell - Richmond	0	M	222
Sorell - Richmond	1	F	4994
Sorell - Richmond	1	M	4587
Invermay	0	F	79
Invermay	0	M	92
Invermay	1	F	1649
Invermay	1	M	1669
Kings Meadows - Punchbowl	0	F	101
Kings Meadows - Punchbowl	0	M	88
Kings Meadows - Punchbowl	1	F	2516
Kings Meadows - Punchbowl	1	M	2237
Launceston	0	F	157
Launceston	0	M	194
Launceston	1	F	2608
Launceston	1	M	2471
Legana	0	F	102
Legana	0	M	108
Legana	1	F	2326
Legana	1	M	2236
Mowbray	0	F	65
Mowbray	0	M	57
Mowbray	1	F	1898
Mowbray	1	M	2019
Newnham - Mayfield	0	F	174
Newnham - Mayfield	0	M	186
Newnham - Mayfield	1	F	4655
Newnham - Mayfield	1	M	4616
Newstead	0	F	143
Newstead	0	M	135
Newstead	1	F	2752
Newstead	1	M	2415
Norwood (Tas.)	0	F	91
Norwood (Tas.)	0	M	100
Norwood (Tas.)	1	F	2016
Norwood (Tas.)	1	M	1826
Prospect Vale - Blackstone	0	F	140
Prospect Vale - Blackstone	0	M	116
Prospect Vale - Blackstone	1	F	3450
Prospect Vale - Blackstone	1	M	3065
Ravenswood	0	F	69
Ravenswood	0	M	65
Ravenswood	1	F	1899
Ravenswood	1	M	1771
Riverside	0	F	159
Riverside	0	M	156
Riverside	1	F	3595
Riverside	1	M	3371
South Launceston	0	F	105
South Launceston	0	M	103
South Launceston	1	F	2447
South Launceston	1	M	2196
Summerhill - Prospect	0	F	111
Summerhill - Prospect	0	M	114
Summerhill - Prospect	1	F	2505
Summerhill - Prospect	1	M	2231
Trevallyn	0	F	125
Trevallyn	0	M	141
Trevallyn	1	F	2335
Trevallyn	1	M	2225
Waverley - St Leonards	0	F	77
Waverley - St Leonards	0	M	78
Waverley - St Leonards	1	F	1912
Waverley - St Leonards	1	M	1862
West Launceston	0	F	106
West Launceston	0	M	118
West Launceston	1	F	2080
West Launceston	1	M	1906
Youngtown - Relbia	0	F	73
Youngtown - Relbia	0	M	102
Youngtown - Relbia	1	F	2499
Youngtown - Relbia	1	M	2251
Beauty Point - Beaconsfield	0	F	89
Beauty Point - Beaconsfield	0	M	105
Beauty Point - Beaconsfield	1	F	1919
Beauty Point - Beaconsfield	1	M	1934
Deloraine	0	F	159
Deloraine	0	M	221
Deloraine	1	F	2909
Deloraine	1	M	2822
Grindelwald - Lanena	0	F	149
Grindelwald - Lanena	0	M	170
Grindelwald - Lanena	1	F	2940
Grindelwald - Lanena	1	M	2876
Hadspen - Carrick	0	F	52
Hadspen - Carrick	0	M	71
Hadspen - Carrick	1	F	1754
Hadspen - Carrick	1	M	1726
Westbury	0	F	90
Westbury	0	M	95
Westbury	1	F	2084
Westbury	1	M	2083
Dilston - Lilydale	0	F	88
Dilston - Lilydale	0	M	129
Dilston - Lilydale	1	F	2001
Dilston - Lilydale	1	M	2144
George Town	0	F	150
George Town	0	M	176
George Town	1	F	3375
George Town	1	M	3421
Longford	0	F	100
Longford	0	M	114
Longford	1	F	2178
Longford	1	M	2041
Northern Midlands	0	F	110
Northern Midlands	0	M	116
Northern Midlands	1	F	1717
Northern Midlands	1	M	1755
Perth - Evandale	0	F	109
Perth - Evandale	0	M	143
Perth - Evandale	1	F	2660
Perth - Evandale	1	M	2564
St Helens - Scamander	0	F	241
St Helens - Scamander	0	M	254
St Helens - Scamander	1	F	3063
St Helens - Scamander	1	M	3192
Flinders and Cape Barren Islands	0	F	47
Flinders and Cape Barren Islands	0	M	47
Flinders and Cape Barren Islands	1	F	399
Flinders and Cape Barren Islands	1	M	423
Scottsdale - Bridport	0	F	223
Scottsdale - Bridport	0	M	218
Scottsdale - Bridport	1	F	3230
Scottsdale - Bridport	1	M	3166
Central Highlands	0	F	72
Central Highlands	0	M	113
Central Highlands	1	F	1031
Central Highlands	1	M	1209
Derwent Valley	0	F	70
Derwent Valley	0	M	93
Derwent Valley	1	F	1500
Derwent Valley	1	M	1665
Southern Midlands	0	F	149
Southern Midlands	0	M	136
Southern Midlands	1	F	3087
Southern Midlands	1	M	3303
Wilderness - East	1	F	5
Wilderness - East	1	M	4
Bruny Island - Kettering	0	F	145
Bruny Island - Kettering	0	M	160
Bruny Island - Kettering	1	F	1538
Bruny Island - Kettering	1	M	1608
Cygnet	0	F	128
Cygnet	0	M	104
Cygnet	1	F	2316
Cygnet	1	M	2251
Geeveston - Dover	0	F	104
Geeveston - Dover	0	M	114
Geeveston - Dover	1	F	1859
Geeveston - Dover	1	M	1979
Huonville - Franklin	0	F	207
Huonville - Franklin	0	M	211
Huonville - Franklin	1	F	4548
Huonville - Franklin	1	M	4439
Forestier - Tasman	0	F	110
Forestier - Tasman	0	M	147
Forestier - Tasman	1	F	1132
Forestier - Tasman	1	M	1203
Triabunna - Bicheno	0	F	243
Triabunna - Bicheno	0	M	282
Triabunna - Bicheno	1	F	2178
Triabunna - Bicheno	1	M	2286
Acton - Upper Burnie	0	F	78
Acton - Upper Burnie	0	M	92
Acton - Upper Burnie	1	F	1631
Acton - Upper Burnie	1	M	1470
Burnie - Ulverstone Surrounds	0	F	87
Burnie - Ulverstone Surrounds	0	M	112
Burnie - Ulverstone Surrounds	1	F	2443
Burnie - Ulverstone Surrounds	1	M	2531
Burnie - Wivenhoe	0	F	85
Burnie - Wivenhoe	0	M	117
Burnie - Wivenhoe	1	F	1825
Burnie - Wivenhoe	1	M	1756
Parklands - Camdale	0	F	165
Parklands - Camdale	0	M	159
Parklands - Camdale	1	F	3450
Parklands - Camdale	1	M	3007
Penguin - Sulphur Creek	0	F	144
Penguin - Sulphur Creek	0	M	177
Penguin - Sulphur Creek	1	F	2637
Penguin - Sulphur Creek	1	M	2460
Romaine - Havenview	0	F	89
Romaine - Havenview	0	M	64
Romaine - Havenview	1	F	1744
Romaine - Havenview	1	M	1643
Somerset	0	F	89
Somerset	0	M	95
Somerset	1	F	2047
Somerset	1	M	1838
Ulverstone	0	F	177
Ulverstone	0	M	214
Ulverstone	1	F	3564
Ulverstone	1	M	3138
West Ulverstone	0	F	104
West Ulverstone	0	M	119
West Ulverstone	1	F	2275
West Ulverstone	1	M	2015
Wynyard	0	F	174
Wynyard	0	M	187
Wynyard	1	F	3155
Wynyard	1	M	2867
Devonport	0	F	383
Devonport	0	M	382
Devonport	1	F	7233
Devonport	1	M	6481
East Devonport	0	F	121
East Devonport	0	M	127
East Devonport	1	F	2494
East Devonport	1	M	2329
Latrobe	0	F	118
Latrobe	0	M	151
Latrobe	1	F	2663
Latrobe	1	M	2452
Miandetta - Don	0	F	91
Miandetta - Don	0	M	107
Miandetta - Don	1	F	1819
Miandetta - Don	1	M	1650
Port Sorell	0	F	243
Port Sorell	0	M	274
Port Sorell	1	F	3075
Port Sorell	1	M	2876
Quoiba - Spreyton	0	F	65
Quoiba - Spreyton	0	M	106
Quoiba - Spreyton	1	F	1456
Quoiba - Spreyton	1	M	1488
Sheffield - Railton	0	F	167
Sheffield - Railton	0	M	216
Sheffield - Railton	1	F	3054
Sheffield - Railton	1	M	3180
Turners Beach - Forth	0	F	111
Turners Beach - Forth	0	M	138
Turners Beach - Forth	1	F	1632
Turners Beach - Forth	1	M	1597
King Island	0	F	71
King Island	0	M	87
King Island	1	F	696
King Island	1	M	759
North West	0	F	125
North West	0	M	128
North West	1	F	1867
North West	1	M	2064
Smithton	0	F	87
Smithton	0	M	90
Smithton	1	F	1864
Smithton	1	M	1890
Waratah	0	F	84
Waratah	0	M	130
Waratah	1	F	1791
Waratah	1	M	1836
West Coast (Tas.)	0	F	128
West Coast (Tas.)	0	M	161
West Coast (Tas.)	1	F	1931
West Coast (Tas.)	1	M	2050
Migratory - Offshore - Shipping (Tas.)	1	M	13
No usual address (Tas.)	0	F	616
No usual address (Tas.)	0	M	758
Darwin Airport	1	F	4
Darwin Airport	1	M	10
Darwin City	0	F	218
Darwin City	0	M	347
Darwin City	1	F	3126
Darwin City	1	M	3457
Fannie Bay - The Gardens	0	F	109
Fannie Bay - The Gardens	0	M	116
Fannie Bay - The Gardens	1	F	1773
Fannie Bay - The Gardens	1	M	1601
Larrakeyah	0	F	99
Larrakeyah	0	M	204
Larrakeyah	1	F	1755
Larrakeyah	1	M	1884
Ludmilla - The Narrows	0	F	67
Ludmilla - The Narrows	0	M	81
Ludmilla - The Narrows	1	F	1248
Ludmilla - The Narrows	1	M	1172
Parap	0	F	91
Parap	0	M	97
Parap	1	F	1341
Parap	1	M	1290
Stuart Park	0	F	134
Stuart Park	0	M	174
Stuart Park	1	F	1909
Stuart Park	1	M	1882
Woolner - Bayview - Winnellie	0	F	81
Woolner - Bayview - Winnellie	0	M	106
Woolner - Bayview - Winnellie	1	F	1301
Woolner - Bayview - Winnellie	1	M	1374
Alawa	0	F	41
Alawa	0	M	57
Alawa	1	F	1004
Alawa	1	M	971
Anula	0	F	57
Anula	0	M	73
Anula	1	F	1164
Anula	1	M	1082
Berrimah	0	F	47
Berrimah	0	M	71
Berrimah	1	F	795
Berrimah	1	M	807
Brinkin - Nakara	0	F	62
Brinkin - Nakara	0	M	97
Brinkin - Nakara	1	F	1613
Brinkin - Nakara	1	M	1654
Charles Darwin	0	M	3
Coconut Grove	0	F	94
Coconut Grove	0	M	67
Coconut Grove	1	F	1402
Coconut Grove	1	M	1328
East Arm	0	F	8
East Arm	0	M	5
East Arm	1	F	4
East Arm	1	M	5
Jingili	0	F	47
Jingili	0	M	64
Jingili	1	F	894
Jingili	1	M	833
Karama	0	F	115
Karama	0	M	92
Karama	1	F	2329
Karama	1	M	2264
Leanyer	0	F	99
Leanyer	0	M	140
Leanyer	1	F	2217
Leanyer	1	M	2142
Lyons (NT)	0	F	96
Lyons (NT)	0	M	191
Lyons (NT)	1	F	2903
Lyons (NT)	1	M	2823
Malak - Marrara	0	F	92
Malak - Marrara	0	M	92
Malak - Marrara	1	F	2102
Malak - Marrara	1	M	2060
Millner	0	F	76
Millner	0	M	67
Millner	1	F	1259
Millner	1	M	1166
Moil	0	F	39
Moil	0	M	56
Moil	1	F	962
Moil	1	M	946
Nightcliff	0	F	123
Nightcliff	0	M	140
Nightcliff	1	F	1855
Nightcliff	1	M	1761
Rapid Creek	0	F	81
Rapid Creek	0	M	95
Rapid Creek	1	F	1566
Rapid Creek	1	M	1517
Tiwi	0	F	59
Tiwi	0	M	61
Tiwi	1	F	1262
Tiwi	1	M	1128
Wagaman	0	F	35
Wagaman	0	M	34
Wagaman	1	F	948
Wagaman	1	M	1005
Wanguri	0	F	42
Wanguri	0	M	44
Wanguri	1	F	870
Wanguri	1	M	882
Wulagi	0	F	44
Wulagi	0	M	86
Wulagi	1	F	1220
Wulagi	1	M	1151
Howard Springs	0	F	87
Howard Springs	0	M	199
Howard Springs	1	F	1740
Howard Springs	1	M	3074
Humpty Doo	0	F	208
Humpty Doo	0	M	344
Humpty Doo	1	F	3848
Humpty Doo	1	M	3978
Koolpinyah	1	F	3
Koolpinyah	1	M	10
Virginia	0	F	63
Virginia	0	M	104
Virginia	1	F	1511
Virginia	1	M	1520
Weddell	0	F	94
Weddell	0	M	182
Weddell	1	F	1944
Weddell	1	M	2065
Bakewell	0	F	59
Bakewell	0	M	84
Bakewell	1	F	1535
Bakewell	1	M	1410
Driver	0	F	56
Driver	0	M	107
Driver	1	F	1342
Driver	1	M	1247
Durack - Marlow Lagoon	0	F	107
Durack - Marlow Lagoon	0	M	139
Durack - Marlow Lagoon	1	F	2143
Durack - Marlow Lagoon	1	M	2115
Gray	0	F	59
Gray	0	M	104
Gray	1	F	1467
Gray	1	M	1512
Moulden	0	F	79
Moulden	0	M	101
Moulden	1	F	1444
Moulden	1	M	1440
Palmerston - North	0	F	120
Palmerston - North	0	M	146
Palmerston - North	1	F	2176
Palmerston - North	1	M	2017
Palmerston - South	0	F	136
Palmerston - South	0	M	214
Palmerston - South	1	F	3194
Palmerston - South	1	M	2907
Rosebery - Bellamack	0	F	124
Rosebery - Bellamack	0	M	190
Rosebery - Bellamack	1	F	3174
Rosebery - Bellamack	1	M	3067
Woodroffe	0	F	68
Woodroffe	0	M	107
Woodroffe	1	F	1497
Woodroffe	1	M	1511
Charles	0	F	213
Charles	0	M	217
Charles	1	F	1919
Charles	1	M	1866
East Side	0	F	182
East Side	0	M	180
East Side	1	F	2641
East Side	1	M	2419
Flynn (NT)	0	F	142
Flynn (NT)	0	M	123
Flynn (NT)	1	F	2200
Flynn (NT)	1	M	2118
Larapinta	0	F	124
Larapinta	0	M	132
Larapinta	1	F	2448
Larapinta	1	M	2259
Mount Johns	0	F	139
Mount Johns	0	M	137
Mount Johns	1	F	1916
Mount Johns	1	M	1831
Petermann - Simpson	0	F	68
Petermann - Simpson	0	M	63
Petermann - Simpson	1	F	881
Petermann - Simpson	1	M	957
Ross	0	F	82
Ross	0	M	91
Ross	1	F	1303
Ross	1	M	1226
Sandover - Plenty	0	F	71
Sandover - Plenty	0	M	74
Sandover - Plenty	1	F	1656
Sandover - Plenty	1	M	2113
Tanami	0	F	94
Tanami	0	M	85
Tanami	1	F	1364
Tanami	1	M	1299
Yuendumu - Anmatjere	0	F	62
Yuendumu - Anmatjere	0	M	56
Yuendumu - Anmatjere	1	F	884
Yuendumu - Anmatjere	1	M	853
Barkly	0	F	38
Barkly	0	M	34
Barkly	1	F	1041
Barkly	1	M	1099
Tennant Creek	0	F	113
Tennant Creek	0	M	107
Tennant Creek	1	F	1402
Tennant Creek	1	M	1466
Alligator	0	F	125
