SA2_NAME21	OnlyEnglishSpokenHome	Sex	persons
Karalee - Barellan Point	1	M	3124
Karana Downs	0	F	192
Karana Downs	0	M	161
Karana Downs	1	F	2773
Karana Downs	1	M	2785
Leichhardt - One Mile	0	F	255
Leichhardt - One Mile	0	M	192
Leichhardt - One Mile	1	F	3797
Leichhardt - One Mile	1	M	3541
North Ipswich - Tivoli	0	F	137
North Ipswich - Tivoli	0	M	107
North Ipswich - Tivoli	1	F	2846
North Ipswich - Tivoli	1	M	2921
Raceview	0	F	460
Raceview	0	M	379
Raceview	1	F	7043
Raceview	1	M	6609
Ripley	0	F	847
Ripley	0	M	767
Ripley	1	F	5480
Ripley	1	M	5142
Riverview	0	F	230
Riverview	0	M	205
Riverview	1	F	1123
Riverview	1	M	1080
Camira - Gailes	0	F	684
Camira - Gailes	0	M	616
Camira - Gailes	1	F	3669
Camira - Gailes	1	M	3812
Carole Park	0	M	4
Carole Park	1	M	5
Collingwood Park - Redbank	0	F	1347
Collingwood Park - Redbank	0	M	1201
Collingwood Park - Redbank	1	F	4264
Collingwood Park - Redbank	1	M	4218
Goodna	0	F	1570
Goodna	0	M	1459
Goodna	1	F	3354
Goodna	1	M	3433
Redbank Plains	0	F	2735
Redbank Plains	0	M	2493
Redbank Plains	1	F	8757
Redbank Plains	1	M	8631
Springfield	0	F	745
Springfield	0	M	650
Springfield	1	F	2873
Springfield	1	M	2797
Springfield Lakes	0	F	3660
Springfield Lakes	0	M	3467
Springfield Lakes	1	F	7990
Springfield Lakes	1	M	7615
Augustine Heights - Brookwater	0	F	1055
Augustine Heights - Brookwater	0	M	967
Augustine Heights - Brookwater	1	F	3344
Augustine Heights - Brookwater	1	M	3324
Bellbird Park	0	F	1054
Bellbird Park	0	M	986
Bellbird Park	1	F	3287
Bellbird Park	1	M	3260
Beaudesert	0	F	254
Beaudesert	0	M	184
Beaudesert	1	F	6629
Beaudesert	1	M	6370
Beenleigh	0	F	444
Beenleigh	0	M	388
Beenleigh	1	F	3301
Beenleigh	1	M	3351
Eagleby	0	F	882
Eagleby	0	M	788
Eagleby	1	F	5388
Eagleby	1	M	5147
Edens Landing - Holmview	0	F	841
Edens Landing - Holmview	0	M	794
Edens Landing - Holmview	1	F	3756
Edens Landing - Holmview	1	M	3613
Mount Warren Park	0	F	271
Mount Warren Park	0	M	200
Mount Warren Park	1	F	2498
Mount Warren Park	1	M	2444
Wolffdene - Bahrs Scrub	0	F	404
Wolffdene - Bahrs Scrub	0	M	350
Wolffdene - Bahrs Scrub	1	F	4026
Wolffdene - Bahrs Scrub	1	M	3869
Boronia Heights - Park Ridge	0	F	2148
Boronia Heights - Park Ridge	0	M	2123
Boronia Heights - Park Ridge	1	F	7077
Boronia Heights - Park Ridge	1	M	6438
Browns Plains	0	F	1220
Browns Plains	0	M	1096
Browns Plains	1	F	2525
Browns Plains	1	M	2572
Chambers Flat - Logan Reserve	0	F	1031
Chambers Flat - Logan Reserve	0	M	1024
Chambers Flat - Logan Reserve	1	F	3104
Chambers Flat - Logan Reserve	1	M	2976
Crestmead	0	F	1243
Crestmead	0	M	1146
Crestmead	1	F	4324
Crestmead	1	M	4334
Hillcrest	0	F	971
Hillcrest	0	M	893
Hillcrest	1	F	3205
Hillcrest	1	M	3321
Marsden	0	F	2557
Marsden	0	M	2436
Marsden	1	F	4815
Marsden	1	M	4673
Munruben - Park Ridge South	0	F	210
Munruben - Park Ridge South	0	M	202
Munruben - Park Ridge South	1	F	1855
Munruben - Park Ridge South	1	M	2000
Regents Park - Heritage Park	0	F	1957
Regents Park - Heritage Park	0	M	1779
Regents Park - Heritage Park	1	F	5888
Regents Park - Heritage Park	1	M	5820
Logan Village	0	F	261
Logan Village	0	M	246
Logan Village	1	F	3816
Logan Village	1	M	3856
Flagstone (East) - Riverbend	0	F	175
Flagstone (East) - Riverbend	0	M	153
Flagstone (East) - Riverbend	1	F	2919
Flagstone (East) - Riverbend	1	M	2869
Flagstone (West) - New Beith	0	F	478
Flagstone (West) - New Beith	0	M	436
Flagstone (West) - New Beith	1	F	4420
Flagstone (West) - New Beith	1	M	4507
Greenbank - North Maclean	0	F	413
Greenbank - North Maclean	0	M	400
Greenbank - North Maclean	1	F	3228
Greenbank - North Maclean	1	M	3235
Jimboomba - Glenlogan	0	F	438
Jimboomba - Glenlogan	0	M	363
Jimboomba - Glenlogan	1	F	8059
Jimboomba - Glenlogan	1	M	8173
Yarrabilba	0	F	630
Yarrabilba	0	M	544
Yarrabilba	1	F	4653
Yarrabilba	1	M	4177
Bethania - Waterford	0	F	887
Bethania - Waterford	0	M	729
Bethania - Waterford	1	F	5229
Bethania - Waterford	1	M	4443
Cornubia - Carbrook	0	F	417
Cornubia - Carbrook	0	M	354
Cornubia - Carbrook	1	F	4024
Cornubia - Carbrook	1	M	4047
Loganholme - Tanah Merah	0	F	690
Loganholme - Tanah Merah	0	M	590
Loganholme - Tanah Merah	1	F	4914
Loganholme - Tanah Merah	1	M	4948
Loganlea	0	F	1563
Loganlea	0	M	1478
Loganlea	1	F	3832
Loganlea	1	M	3639
Shailer Park	0	F	891
Shailer Park	0	M	817
Shailer Park	1	F	4997
Shailer Park	1	M	5000
Waterford West	0	F	855
Waterford West	0	M	812
Waterford West	1	F	2770
Waterford West	1	M	2525
Daisy Hill	0	F	742
Daisy Hill	0	M	633
Daisy Hill	1	F	2651
Daisy Hill	1	M	2627
Kingston (Qld)	0	F	1379
Kingston (Qld)	0	M	1317
Kingston (Qld)	1	F	3126
Kingston (Qld)	1	M	3265
Logan Central	0	F	1122
Logan Central	0	M	1215
Logan Central	1	F	1659
Logan Central	1	M	1646
Rochedale South - Priestdale	0	F	1438
Rochedale South - Priestdale	0	M	1387
Rochedale South - Priestdale	1	F	6098
Rochedale South - Priestdale	1	M	5990
Slacks Creek	0	F	1124
Slacks Creek	0	M	1062
Slacks Creek	1	F	3628
Slacks Creek	1	M	3704
Springwood	0	F	870
Springwood	0	M	788
Springwood	1	F	4002
Springwood	1	M	3819
Underwood	0	F	1552
Underwood	0	M	1552
Underwood	1	F	1679
Underwood	1	M	1724
Woodridge	0	F	2116
Woodridge	0	M	2224
Woodridge	1	F	3543
Woodridge	1	M	3500
Bowen	0	F	417
Bowen	0	M	430
Bowen	1	F	3999
Bowen	1	M	4021
Broadsound - Nebo	0	F	162
Broadsound - Nebo	0	M	160
Broadsound - Nebo	1	F	2722
Broadsound - Nebo	1	M	3302
Clermont	0	F	68
Clermont	0	M	62
Clermont	1	F	1578
Clermont	1	M	1695
Collinsville	0	F	67
Collinsville	0	M	61
Collinsville	1	F	1470
Collinsville	1	M	1663
Moranbah	0	F	317
Moranbah	0	M	286
Moranbah	1	F	3376
Moranbah	1	M	3717
Andergrove - Beaconsfield	0	F	557
Andergrove - Beaconsfield	0	M	437
Andergrove - Beaconsfield	1	F	6943
Andergrove - Beaconsfield	1	M	6647
East Mackay	0	F	119
East Mackay	0	M	138
East Mackay	1	F	1527
East Mackay	1	M	1584
Eimeo - Rural View	0	F	445
Eimeo - Rural View	0	M	374
Eimeo - Rural View	1	F	5826
Eimeo - Rural View	1	M	5719
Eungella Hinterland	1	F	4
Eungella Hinterland	1	M	4
Mackay	0	F	337
Mackay	0	M	326
Mackay	1	F	1225
Mackay	1	M	1437
Mackay Harbour	0	F	19
Mackay Harbour	0	M	17
Mackay Harbour	1	F	234
Mackay Harbour	1	M	256
Mount Pleasant - Glenella	0	F	536
Mount Pleasant - Glenella	0	M	460
Mount Pleasant - Glenella	1	F	5014
Mount Pleasant - Glenella	1	M	4860
North Mackay	0	F	227
North Mackay	0	M	179
North Mackay	1	F	2728
North Mackay	1	M	2629
Ooralea - Bakers Creek	0	F	328
Ooralea - Bakers Creek	0	M	323
Ooralea - Bakers Creek	1	F	2403
Ooralea - Bakers Creek	1	M	2402
Pioneer Valley	0	F	78
Pioneer Valley	0	M	57
Pioneer Valley	1	F	3873
Pioneer Valley	1	M	3825
Sarina	0	F	173
Sarina	0	M	119
Sarina	1	F	5090
Sarina	1	M	5193
Seaforth - Calen	0	F	103
Seaforth - Calen	0	M	70
Seaforth - Calen	1	F	3418
Seaforth - Calen	1	M	3756
Shoal Point - Bucasia	0	F	135
Shoal Point - Bucasia	0	M	108
Shoal Point - Bucasia	1	F	2711
Shoal Point - Bucasia	1	M	2643
Slade Point	0	F	109
Slade Point	0	M	79
Slade Point	1	F	1521
Slade Point	1	M	1444
South Mackay	0	F	342
South Mackay	0	M	297
South Mackay	1	F	2898
South Mackay	1	M	2826
Walkerston - Eton	0	F	92
Walkerston - Eton	0	M	67
Walkerston - Eton	1	F	3699
Walkerston - Eton	1	M	3840
West Mackay	0	F	314
West Mackay	0	M	264
West Mackay	1	F	2657
West Mackay	1	M	2557
Airlie - Whitsundays	0	F	721
Airlie - Whitsundays	0	M	577
Airlie - Whitsundays	1	F	5594
Airlie - Whitsundays	1	M	5836
Proserpine	0	F	143
Proserpine	0	M	88
Proserpine	1	F	3821
Proserpine	1	M	4004
Beachmere - Sandstone Point	0	F	332
Beachmere - Sandstone Point	0	M	243
Beachmere - Sandstone Point	1	F	7694
Beachmere - Sandstone Point	1	M	7448
Bribie Island	0	F	452
Bribie Island	0	M	323
Bribie Island	1	F	9907
Bribie Island	1	M	8924
Burpengary - East	0	F	236
Burpengary - East	0	M	191
Burpengary - East	1	F	3018
Burpengary - East	1	M	2980
Caboolture - South	0	F	978
Caboolture - South	0	M	714
Caboolture - South	1	F	10662
Caboolture - South	1	M	9743
Elimbah	0	F	110
Elimbah	0	M	89
Elimbah	1	F	1907
Elimbah	1	M	2013
Morayfield - East	0	F	498
Morayfield - East	0	M	405
Morayfield - East	1	F	4882
Morayfield - East	1	M	4715
Wamuran	0	F	79
Wamuran	0	M	96
Wamuran	1	F	1884
Wamuran	1	M	1947
Caboolture - East	0	F	963
Caboolture - East	0	M	772
Caboolture - East	1	F	7529
Caboolture - East	1	M	7103
Caboolture - West	0	F	448
Caboolture - West	0	M	327
Caboolture - West	1	F	5343
Caboolture - West	1	M	5114
Kilcoy	0	F	302
Kilcoy	0	M	386
Kilcoy	1	F	2245
Kilcoy	1	M	2274
Woodford - D'Aguilar	0	F	107
Woodford - D'Aguilar	0	M	94
Woodford - D'Aguilar	1	F	3569
Woodford - D'Aguilar	1	M	3466
Burpengary	0	F	524
Burpengary	0	M	425
Burpengary	1	F	7481
Burpengary	1	M	7246
Deception Bay	0	F	865
Deception Bay	0	M	675
Deception Bay	1	F	10117
Deception Bay	1	M	9563
Morayfield	0	F	153
Morayfield	0	M	144
Morayfield	1	F	2675
Morayfield	1	M	2631
Narangba	0	F	682
Narangba	0	M	553
Narangba	1	F	9608
Narangba	1	M	9375
Upper Caboolture	0	F	64
Upper Caboolture	0	M	54
Upper Caboolture	1	F	1500
Upper Caboolture	1	M	1519
Clontarf	0	F	275
Clontarf	0	M	212
Clontarf	1	F	3818
Clontarf	1	M	3685
Margate - Woody Point	0	F	397
Margate - Woody Point	0	M	314
Margate - Woody Point	1	F	5481
Margate - Woody Point	1	M	5058
Redcliffe	0	F	405
Redcliffe	0	M	286
Redcliffe	1	F	4761
Redcliffe	1	M	4339
Rothwell - Kippa-Ring	0	F	712
Rothwell - Kippa-Ring	0	M	601
Rothwell - Kippa-Ring	1	F	8043
Rothwell - Kippa-Ring	1	M	7072
Moreton Island	0	F	11
Moreton Island	0	M	15
Moreton Island	1	F	78
Moreton Island	1	M	107
Scarborough - Newport	0	F	596
Scarborough - Newport	0	M	509
Scarborough - Newport	1	F	7110
Scarborough - Newport	1	M	6493
Albany Creek	0	F	696
Albany Creek	0	M	594
Albany Creek	1	F	7550
Albany Creek	1	M	7269
Cashmere	0	F	914
Cashmere	0	M	841
Cashmere	1	F	8800
Cashmere	1	M	8671
Dayboro	0	F	174
Dayboro	0	M	143
Dayboro	1	F	4184
Dayboro	1	M	4207
Eatons Hill	0	F	270
Eatons Hill	0	M	240
Eatons Hill	1	F	3560
Eatons Hill	1	M	3629
The Hills District	0	F	921
The Hills District	0	M	744
The Hills District	1	F	11108
The Hills District	1	M	11000
Samford Valley	0	F	310
Samford Valley	0	M	279
Samford Valley	1	F	5674
Samford Valley	1	M	5768
Murrumba Downs - Griffin	0	F	2015
Murrumba Downs - Griffin	0	M	1901
Murrumba Downs - Griffin	1	F	9462
Murrumba Downs - Griffin	1	M	8922
Dakabin	0	F	335
Dakabin	0	M	288
Dakabin	1	F	2211
Dakabin	1	M	2128
Kallangur	0	F	1011
Kallangur	0	M	902
Kallangur	1	F	9630
Kallangur	1	M	9097
Mango Hill	0	F	1970
Mango Hill	0	M	1844
Mango Hill	1	F	5398
Mango Hill	1	M	5126
North Lakes	0	F	2179
North Lakes	0	M	1950
North Lakes	1	F	9349
North Lakes	1	M	8766
Bray Park	0	F	581
Bray Park	0	M	475
Bray Park	1	F	4450
Bray Park	1	M	4388
Lawnton	0	F	346
Lawnton	0	M	226
Lawnton	1	F	3128
Lawnton	1	M	3057
Petrie	0	F	286
Petrie	0	M	234
Petrie	1	F	4003
Petrie	1	M	3936
Strathpine - Brendale	0	F	1111
Strathpine - Brendale	0	M	1015
Strathpine - Brendale	1	F	5422
Strathpine - Brendale	1	M	5447
Aurukun	0	F	491
Aurukun	0	M	427
Aurukun	1	F	45
Aurukun	1	M	59
Cape York	0	F	931
Cape York	0	M	939
Cape York	1	F	2241
Cape York	1	M	2488
Croydon - Etheridge	0	F	12
Croydon - Etheridge	0	M	6
Croydon - Etheridge	1	F	390
Croydon - Etheridge	1	M	444
Kowanyama - Pormpuraaw	0	F	184
Kowanyama - Pormpuraaw	0	M	179
Kowanyama - Pormpuraaw	1	F	589
Kowanyama - Pormpuraaw	1	M	551
Northern Peninsula	0	F	1066
Northern Peninsula	0	M	962
Northern Peninsula	1	F	205
Northern Peninsula	1	M	218
Tablelands	0	F	215
Tablelands	0	M	234
Tablelands	1	F	1913
Tablelands	1	M	2081
Torres	0	F	867
Torres	0	M	802
Torres	1	F	701
Torres	1	M	719
Torres Strait Islands	0	F	1788
Torres Strait Islands	0	M	1763
Torres Strait Islands	1	F	137
Torres Strait Islands	1	M	126
Weipa	0	F	213
Weipa	0	M	167
Weipa	1	F	1495
Weipa	1	M	1683
Carpentaria	0	F	246
Carpentaria	0	M	255
Carpentaria	1	F	1932
Carpentaria	1	M	2015
Mount Isa	0	F	965
Mount Isa	0	M	832
Mount Isa	1	F	7139
Mount Isa	1	M	7599
Mount Isa Surrounds	0	F	84
Mount Isa Surrounds	0	M	96
Mount Isa Surrounds	1	F	1422
Mount Isa Surrounds	1	M	1789
Northern Highlands	0	F	29
Northern Highlands	0	M	33
Northern Highlands	1	F	1286
Northern Highlands	1	M	1279
Barcaldine - Blackall	0	F	40
Barcaldine - Blackall	0	M	36
Barcaldine - Blackall	1	F	2114
Barcaldine - Blackall	1	M	2101
Charleville	0	F	121
Charleville	0	M	101
Charleville	1	F	1700
Charleville	1	M	1578
Far Central West	0	F	31
Far Central West	0	M	29
Far Central West	1	F	895
Far Central West	1	M	873
Far South West	0	F	40
Far South West	0	M	27
Far South West	1	F	1221
Far South West	1	M	1259
Longreach	0	F	66
Longreach	0	M	58
Longreach	1	F	1556
Longreach	1	M	1516
Buderim - North	0	F	518
Buderim - North	0	M	420
Buderim - North	1	F	8613
Buderim - North	1	M	7593
Buderim - South	0	F	652
Buderim - South	0	M	511
Buderim - South	1	F	8186
Buderim - South	1	M	7442
Mountain Creek	0	F	504
Mountain Creek	0	M	440
Mountain Creek	1	F	5499
Mountain Creek	1	M	5040
Sippy Downs	0	F	656
Sippy Downs	0	M	583
Sippy Downs	1	F	5164
Sippy Downs	1	M	4470
Aroona - Currimundi	0	F	234
Aroona - Currimundi	0	M	167
Aroona - Currimundi	1	F	4807
Aroona - Currimundi	1	M	4489
Buddina - Minyama	0	F	210
Buddina - Minyama	0	M	162
Buddina - Minyama	1	F	3130
Buddina - Minyama	1	M	3017
Caloundra - Kings Beach	0	F	262
Caloundra - Kings Beach	0	M	223
Caloundra - Kings Beach	1	F	3170
Caloundra - Kings Beach	1	M	2849
Golden Beach - Pelican Waters	0	F	320
Golden Beach - Pelican Waters	0	M	265
Golden Beach - Pelican Waters	1	F	6195
Golden Beach - Pelican Waters	1	M	5680
Moffat Beach - Battery Hill	0	F	213
Moffat Beach - Battery Hill	0	M	133
Moffat Beach - Battery Hill	1	F	3784
Moffat Beach - Battery Hill	1	M	3549
Parrearra - Warana	0	F	331
Parrearra - Warana	0	M	268
Parrearra - Warana	1	F	4876
Parrearra - Warana	1	M	4428
Wurtulla - Birtinya	0	F	407
Wurtulla - Birtinya	0	M	331
Wurtulla - Birtinya	1	F	4940
Wurtulla - Birtinya	1	M	4513
Caloundra West - Baringa	0	F	798
Caloundra West - Baringa	0	M	688
Caloundra West - Baringa	1	F	7213
Caloundra West - Baringa	1	M	6449
Meridan Plains - Little Mountain (North)	0	F	435
Meridan Plains - Little Mountain (North)	0	M	378
Meridan Plains - Little Mountain (North)	1	F	6860
Meridan Plains - Little Mountain (North)	1	M	5955
Coolum Beach	0	F	441
Coolum Beach	0	M	380
Coolum Beach	1	F	7392
Coolum Beach	1	M	7013
Marcoola - Mudjimba	0	F	336
Marcoola - Mudjimba	0	M	267
Marcoola - Mudjimba	1	F	5467
Marcoola - Mudjimba	1	M	5234
Maroochydore - Kuluin	0	F	1248
Maroochydore - Kuluin	0	M	1004
Maroochydore - Kuluin	1	F	10107
Maroochydore - Kuluin	1	M	8980
Mooloolaba - Alexandra Headland	0	F	513
Mooloolaba - Alexandra Headland	0	M	510
Mooloolaba - Alexandra Headland	1	F	5495
Mooloolaba - Alexandra Headland	1	M	5208
Noosa Heads	0	F	231
Noosa Heads	0	M	196
Noosa Heads	1	F	2267
Noosa Heads	1	M	2146
Noosaville	0	F	345
Noosaville	0	M	275
Noosaville	1	F	4357
Noosaville	1	M	3891
Sunshine Beach	0	F	338
Sunshine Beach	0	M	282
Sunshine Beach	1	F	2972
Sunshine Beach	1	M	2919
Tewantin	0	F	366
Tewantin	0	M	230
Tewantin	1	F	4845
Tewantin	1	M	4449
Peregian Beach - Marcus Beach	0	F	142
Peregian Beach - Marcus Beach	0	M	125
Peregian Beach - Marcus Beach	1	F	1856
Peregian Beach - Marcus Beach	1	M	1807
Peregian Springs	0	F	457
Peregian Springs	0	M	386
Peregian Springs	1	F	4913
Peregian Springs	1	M	4489
Beerwah	0	F	238
Beerwah	0	M	189
Beerwah	1	F	4257
Beerwah	1	M	4058
Caloundra Hinterland	0	F	227
Caloundra Hinterland	0	M	175
Caloundra Hinterland	1	F	4201
Caloundra Hinterland	1	M	3913
Glass House Mountains	0	F	140
Glass House Mountains	0	M	128
Glass House Mountains	1	F	3006
Glass House Mountains	1	M	2923
Landsborough	0	F	512
Landsborough	0	M	432
Landsborough	1	F	7128
Landsborough	1	M	6832
Maroochy Hinterland	0	F	148
Maroochy Hinterland	0	M	109
Maroochy Hinterland	1	F	3091
Maroochy Hinterland	1	M	3028
Palmwoods	0	F	262
Palmwoods	0	M	212
Palmwoods	1	F	5447
Palmwoods	1	M	5135
Bli Bli	0	F	282
Bli Bli	0	M	232
Bli Bli	1	F	5015
Bli Bli	1	M	4801
Diddillibah - Rosemount	0	F	123
Diddillibah - Rosemount	0	M	96
Diddillibah - Rosemount	1	F	1974
Diddillibah - Rosemount	1	M	2041
Eumundi - Yandina	0	F	261
Eumundi - Yandina	0	M	223
Eumundi - Yandina	1	F	5634
Eumundi - Yandina	1	M	5576
Nambour	0	F	659
Nambour	0	M	506
Nambour	1	F	10492
Nambour	1	M	9765
Noosa Hinterland	0	F	516
Noosa Hinterland	0	M	407
Noosa Hinterland	1	F	11029
Noosa Hinterland	1	M	10882
Cambooya - Wyreema	0	F	118
Cambooya - Wyreema	0	M	117
Cambooya - Wyreema	1	F	3732
Cambooya - Wyreema	1	M	3586
Darling Heights	0	F	1873
Darling Heights	0	M	1793
Darling Heights	1	F	5472
Darling Heights	1	M	4684
Drayton - Harristown	0	F	659
Drayton - Harristown	0	M	627
Drayton - Harristown	1	F	4736
Drayton - Harristown	1	M	4141
Gatton	0	F	949
Gatton	0	M	938
Gatton	1	F	2886
Gatton	1	M	2611
Gowrie (Qld)	0	F	71
Gowrie (Qld)	0	M	67
Gowrie (Qld)	1	F	3349
Gowrie (Qld)	1	M	3335
Highfields	0	F	280
Highfields	0	M	243
Highfields	1	F	6831
Highfields	1	M	6746
Lockyer Valley - West	0	F	210
Lockyer Valley - West	0	M	163
Lockyer Valley - West	1	F	5334
Lockyer Valley - West	1	M	5521
Middle Ridge	0	F	580
Middle Ridge	0	M	559
Middle Ridge	1	F	3226
Middle Ridge	1	M	3014
Newtown (Qld)	0	F	687
Newtown (Qld)	0	M	594
Newtown (Qld)	1	F	4365
Newtown (Qld)	1	M	3832
North Toowoomba - Harlaxton	0	F	318
North Toowoomba - Harlaxton	0	M	282
North Toowoomba - Harlaxton	1	F	2764
North Toowoomba - Harlaxton	1	M	2613
Rangeville	0	F	394
Rangeville	0	M	331
Rangeville	1	F	4134
Rangeville	1	M	3546
Toowoomba - Central	0	F	856
Toowoomba - Central	0	M	834
Toowoomba - Central	1	F	6036
Toowoomba - Central	1	M	5394
Toowoomba - East	0	F	438
Toowoomba - East	0	M	429
Toowoomba - East	1	F	4748
Toowoomba - East	1	M	4515
Toowoomba - West	0	F	723
Toowoomba - West	0	M	681
Toowoomba - West	1	F	7157
Toowoomba - West	1	M	6527
Wilsonton	0	F	561
Wilsonton	0	M	461
Wilsonton	1	F	6508
Wilsonton	1	M	5809
Ayr	0	F	355
Ayr	0	M	313
Ayr	1	F	3804
Ayr	1	M	3694
Burdekin	0	F	210
Burdekin	0	M	200
Burdekin	1	F	3139
Burdekin	1	M	3455
Charters Towers	0	F	132
Charters Towers	0	M	113
Charters Towers	1	F	3511
Charters Towers	1	M	3240
Dalrymple	0	F	22
Dalrymple	0	M	28
Dalrymple	1	F	1557
Dalrymple	1	M	1659
Ingham	0	F	181
Ingham	0	M	118
Ingham	1	F	1895
Ingham	1	M	1874
Ingham Surrounds	0	F	134
Ingham Surrounds	0	M	144
Ingham Surrounds	1	F	2765
Ingham Surrounds	1	M	2946
Palm Island	0	F	442
Palm Island	0	M	413
Palm Island	1	F	584
Palm Island	1	M	528
Aitkenvale	0	F	372
Aitkenvale	0	M	339
Aitkenvale	1	F	1838
Aitkenvale	1	M	1834
Annandale (Qld)	0	F	608
Annandale (Qld)	0	M	623
Annandale (Qld)	1	F	3559
Annandale (Qld)	1	M	3955
Belgian Gardens - Pallarenda	0	F	129
Belgian Gardens - Pallarenda	0	M	77
Belgian Gardens - Pallarenda	1	F	1462
Belgian Gardens - Pallarenda	1	M	1304
Bohle Plains	0	F	276
Bohle Plains	0	M	258
Bohle Plains	1	F	3922
Bohle Plains	1	M	3811
Condon - Rasmussen	0	F	355
Condon - Rasmussen	0	M	293
Condon - Rasmussen	1	F	4715
Condon - Rasmussen	1	M	4449
Cranbrook	0	F	372
Cranbrook	0	M	362
Cranbrook	1	F	2416
Cranbrook	1	M	2352
Douglas	0	F	824
Douglas	0	M	724
Douglas	1	F	3100
Douglas	1	M	2661
Garbutt - West End	0	F	281
Garbutt - West End	0	M	230
Garbutt - West End	1	F	2569
Garbutt - West End	1	M	2572
Gulliver - Currajong - Vincent	0	F	370
Gulliver - Currajong - Vincent	0	M	259
Gulliver - Currajong - Vincent	1	F	3072
Gulliver - Currajong - Vincent	1	M	3153
Heatley	0	F	189
Heatley	0	M	158
Heatley	1	F	1689
Heatley	1	M	1552
Hermit Park - Rosslea	0	F	274
Hermit Park - Rosslea	0	M	232
Hermit Park - Rosslea	1	F	2323
Hermit Park - Rosslea	1	M	2097
Hyde Park - Pimlico	0	F	250
Hyde Park - Pimlico	0	M	235
Hyde Park - Pimlico	1	F	2046
Hyde Park - Pimlico	1	M	1848
Kelso	0	F	247
Kelso	0	M	190
Kelso	1	F	4746
Kelso	1	M	4556
Kirwan - East	0	F	353
Kirwan - East	0	M	295
Kirwan - East	1	F	3332
Kirwan - East	1	M	3079
Kirwan - West	0	F	579
Kirwan - West	0	M	477
Kirwan - West	1	F	6804
Kirwan - West	1	M	6295
Magnetic Island	0	F	88
Magnetic Island	0	M	74
Magnetic Island	1	F	1012
Magnetic Island	1	M	1066
Mount Louisa	0	F	422
Mount Louisa	0	M	384
Mount Louisa	1	F	4452
Mount Louisa	1	M	4342
Mundingburra	0	F	176
Mundingburra	0	M	137
Mundingburra	1	F	1640
Mundingburra	1	M	1437
Northern Beaches	0	F	91
Northern Beaches	0	M	58
Northern Beaches	1	F	2795
Northern Beaches	1	M	3065
Oonoonba	0	F	388
Oonoonba	0	M	376
Oonoonba	1	F	2954
Oonoonba	1	M	2945
South Townsville - Railway Estate	0	F	187
South Townsville - Railway Estate	0	M	161
South Townsville - Railway Estate	1	F	2171
South Townsville - Railway Estate	1	M	2236
Townsville - South	0	F	80
Townsville - South	0	M	69
Townsville - South	1	F	1945
Townsville - South	1	M	2157
Townsville City - North Ward	0	F	580
Townsville City - North Ward	0	M	483
Townsville City - North Ward	1	F	3593
Townsville City - North Ward	1	M	3661
Wulguru - Roseneath	0	F	113
Wulguru - Roseneath	0	M	73
Wulguru - Roseneath	1	F	2223
Wulguru - Roseneath	1	M	2146
Burdell - Mount Low	0	F	464
Burdell - Mount Low	0	M	376
Burdell - Mount Low	1	F	8736
Burdell - Mount Low	1	M	8673
Deeragun - Jensen	0	F	127
Deeragun - Jensen	0	M	93
Deeragun - Jensen	1	F	2708
Deeragun - Jensen	1	M	2763
Ashfield - Kepnock	0	F	213
Ashfield - Kepnock	0	M	217
Ashfield - Kepnock	1	F	2526
Ashfield - Kepnock	1	M	2350
Bargara - Burnett Heads	0	F	516
Bargara - Burnett Heads	0	M	427
Bargara - Burnett Heads	1	F	8874
Bargara - Burnett Heads	1	M	8373
Branyan - Kensington	0	F	139
Branyan - Kensington	0	M	101
Branyan - Kensington	1	F	2464
Branyan - Kensington	1	M	2455
Bundaberg	0	F	445
Bundaberg	0	M	375
Bundaberg	1	F	2447
Bundaberg	1	M	2366
Bundaberg East - Kalkie	0	F	229
Bundaberg East - Kalkie	0	M	204
Bundaberg East - Kalkie	1	F	2613
Bundaberg East - Kalkie	1	M	2479
Bundaberg North - Gooburrum	0	F	199
Bundaberg North - Gooburrum	0	M	153
Bundaberg North - Gooburrum	1	F	3413
Bundaberg North - Gooburrum	1	M	3199
Bundaberg Surrounds - North	0	F	152
Bundaberg Surrounds - North	0	M	151
Bundaberg Surrounds - North	1	F	4026
Bundaberg Surrounds - North	1	M	4221
Bundaberg Surrounds - South	0	F	183
Bundaberg Surrounds - South	0	M	162
Bundaberg Surrounds - South	1	F	4591
Bundaberg Surrounds - South	1	M	4827
Millbank - Avoca	0	F	197
Millbank - Avoca	0	M	144
Millbank - Avoca	1	F	3586
Millbank - Avoca	1	M	3160
Svensson Heights - Norville	0	F	129
Svensson Heights - Norville	0	M	120
Svensson Heights - Norville	1	F	2706
Svensson Heights - Norville	1	M	2537
Walkervale - Avenell Heights	0	F	281
Walkervale - Avenell Heights	0	M	214
Walkervale - Avenell Heights	1	F	5109
Walkervale - Avenell Heights	1	M	4729
Gayndah - Mundubbera	0	F	198
Gayndah - Mundubbera	0	M	247
Gayndah - Mundubbera	1	F	2596
Gayndah - Mundubbera	1	M	2644
Gin Gin	0	F	88
Gin Gin	0	M	99
Gin Gin	1	F	2264
Gin Gin	1	M	2395
Kingaroy	0	F	287
Kingaroy	0	M	257
Kingaroy	1	F	4779
Kingaroy	1	M	4532
Kingaroy Surrounds - North	0	F	111
Kingaroy Surrounds - North	0	M	116
Kingaroy Surrounds - North	1	F	4198
Kingaroy Surrounds - North	1	M	4164
