SA3_NAME16	Religion	Denomination	Sex	persons
Esperance	Christianity	Seventh Day Adventist	M	33
Esperance	Christianity	Uniting Church	F	258
Esperance	Christianity	Uniting Church	M	207
Esperance	Hinduism		F	4
Esperance	Hinduism		M	8
Esperance	Islam		F	15
Esperance	Islam		M	12
Esperance	Judaism		F	5
Esperance	Judaism		M	3
Esperance	No religion		F	3709
Esperance	No religion		M	4138
Gascoyne	(Other)		F	693
Gascoyne	(Other)		M	846
Gascoyne	(Other)	(Other)	F	16
Gascoyne	(Other)	(Other)	M	7
Gascoyne	(Other)	Australian Aboriginal Traditional	F	5
Gascoyne	(Other)	Australian Aboriginal Traditional	M	12
Gascoyne	(Other)	Other spiritual beliefs	F	3
Gascoyne	(Other)	Other spiritual beliefs	M	5
Gascoyne	(Other)	Secular beliefs	F	4
Gascoyne	(Other)	Secular beliefs	M	11
Gascoyne	Buddhism		F	85
Gascoyne	Buddhism		M	72
Gascoyne	Christianity		F	113
Gascoyne	Christianity		M	118
Gascoyne	Christianity	(Other)	F	3
Gascoyne	Christianity	Anglican	F	420
Gascoyne	Christianity	Anglican	M	430
Gascoyne	Christianity	Baptist	F	45
Gascoyne	Christianity	Baptist	M	31
Gascoyne	Christianity	Catholic	F	853
Gascoyne	Christianity	Catholic	M	819
Gascoyne	Christianity	Churches Of Christ	F	59
Gascoyne	Christianity	Churches Of Christ	M	51
Gascoyne	Christianity	Eastern Orthodox	F	11
Gascoyne	Christianity	Eastern Orthodox	M	13
Gascoyne	Christianity	Jehovah's Witnesses	F	23
Gascoyne	Christianity	Jehovah's Witnesses	M	14
Gascoyne	Christianity	Lutheran	F	11
Gascoyne	Christianity	Lutheran	M	6
Gascoyne	Christianity	Pentecostal	F	18
Gascoyne	Christianity	Pentecostal	M	16
Gascoyne	Christianity	Presbyterian Reformed	F	55
Gascoyne	Christianity	Presbyterian Reformed	M	47
Gascoyne	Christianity	Protestant (Other)	F	29
Gascoyne	Christianity	Protestant (Other)	M	16
Gascoyne	Christianity	Salvation Army	F	4
Gascoyne	Christianity	Salvation Army	M	4
Gascoyne	Christianity	Seventh Day Adventist	F	8
Gascoyne	Christianity	Seventh Day Adventist	M	13
Gascoyne	Christianity	Uniting Church	F	60
Gascoyne	Christianity	Uniting Church	M	50
Gascoyne	Hinduism		F	18
Gascoyne	Hinduism		M	23
Gascoyne	Islam		F	19
Gascoyne	Islam		M	34
Gascoyne	Judaism		F	7
Gascoyne	Judaism		M	3
Gascoyne	No religion		F	2033
Gascoyne	No religion		M	2310
Goldfields	(Other)		F	2447
Goldfields	(Other)		M	3794
Goldfields	(Other)	(Other)	F	53
Goldfields	(Other)	(Other)	M	49
Goldfields	(Other)	Australian Aboriginal Traditional	F	91
Goldfields	(Other)	Australian Aboriginal Traditional	M	82
Goldfields	(Other)	Other spiritual beliefs	F	34
Goldfields	(Other)	Other spiritual beliefs	M	23
Goldfields	(Other)	Secular beliefs	F	31
Goldfields	(Other)	Secular beliefs	M	42
Goldfields	(Other)	Sikhism	F	49
Goldfields	(Other)	Sikhism	M	47
Goldfields	Buddhism		F	237
Goldfields	Buddhism		M	150
Goldfields	Christianity		F	933
Goldfields	Christianity		M	847
Goldfields	Christianity	(Other)	F	43
Goldfields	Christianity	(Other)	M	31
Goldfields	Christianity	Anglican	F	1251
Goldfields	Christianity	Anglican	M	1320
Goldfields	Christianity	Baptist	F	310
Goldfields	Christianity	Baptist	M	291
Goldfields	Christianity	Brethren	F	6
Goldfields	Christianity	Brethren	M	5
Goldfields	Christianity	Catholic	F	3005
Goldfields	Christianity	Catholic	M	3129
Goldfields	Christianity	Churches Of Christ	F	204
Goldfields	Christianity	Churches Of Christ	M	154
Goldfields	Christianity	Eastern Orthodox	F	46
Goldfields	Christianity	Eastern Orthodox	M	50
Goldfields	Christianity	Jehovah's Witnesses	F	82
Goldfields	Christianity	Jehovah's Witnesses	M	72
Goldfields	Christianity	Latter Day Saints	F	143
Goldfields	Christianity	Latter Day Saints	M	126
Goldfields	Christianity	Lutheran	F	81
Goldfields	Christianity	Lutheran	M	94
Goldfields	Christianity	Oriental Orthodox	F	3
Goldfields	Christianity	Oriental Orthodox	M	10
Goldfields	Christianity	Pentecostal	F	153
Goldfields	Christianity	Pentecostal	M	142
Goldfields	Christianity	Presbyterian Reformed	F	208
Goldfields	Christianity	Presbyterian Reformed	M	216
Goldfields	Christianity	Protestant (Other)	F	153
Goldfields	Christianity	Protestant (Other)	M	144
Goldfields	Christianity	Salvation Army	F	29
Goldfields	Christianity	Salvation Army	M	26
Goldfields	Christianity	Seventh Day Adventist	F	93
Goldfields	Christianity	Seventh Day Adventist	M	76
Goldfields	Christianity	Uniting Church	F	287
Goldfields	Christianity	Uniting Church	M	228
Goldfields	Hinduism		F	181
Goldfields	Hinduism		M	218
Goldfields	Islam		F	129
Goldfields	Islam		M	194
Goldfields	Judaism		F	5
Goldfields	Judaism		M	12
Goldfields	No religion		F	7331
Goldfields	No religion		M	9076
Mid West	(Other)		F	3280
Mid West	(Other)		M	4180
Mid West	(Other)	(Other)	F	95
Mid West	(Other)	(Other)	M	65
Mid West	(Other)	Australian Aboriginal Traditional	F	11
Mid West	(Other)	Australian Aboriginal Traditional	M	13
Mid West	(Other)	Other spiritual beliefs	F	43
Mid West	(Other)	Other spiritual beliefs	M	26
Mid West	(Other)	Secular beliefs	F	40
Mid West	(Other)	Secular beliefs	M	55
Mid West	(Other)	Sikhism	F	9
Mid West	(Other)	Sikhism	M	17
Mid West	Buddhism		F	301
Mid West	Buddhism		M	151
Mid West	Christianity		F	716
Mid West	Christianity		M	587
Mid West	Christianity	(Other)	F	16
Mid West	Christianity	(Other)	M	16
Mid West	Christianity	Anglican	F	3767
Mid West	Christianity	Anglican	M	3307
Mid West	Christianity	Baptist	F	223
Mid West	Christianity	Baptist	M	228
Mid West	Christianity	Catholic	F	5883
Mid West	Christianity	Catholic	M	5224
Mid West	Christianity	Churches Of Christ	F	40
Mid West	Christianity	Churches Of Christ	M	43
Mid West	Christianity	Eastern Orthodox	F	32
Mid West	Christianity	Eastern Orthodox	M	54
Mid West	Christianity	Jehovah's Witnesses	F	165
Mid West	Christianity	Jehovah's Witnesses	M	104
Mid West	Christianity	Latter Day Saints	F	22
Mid West	Christianity	Latter Day Saints	M	21
Mid West	Christianity	Lutheran	F	136
Mid West	Christianity	Lutheran	M	85
Mid West	Christianity	Oriental Orthodox	M	4
Mid West	Christianity	Pentecostal	F	327
Mid West	Christianity	Pentecostal	M	271
Mid West	Christianity	Presbyterian Reformed	F	238
Mid West	Christianity	Presbyterian Reformed	M	253
Mid West	Christianity	Protestant (Other)	F	120
Mid West	Christianity	Protestant (Other)	M	102
Mid West	Christianity	Salvation Army	F	51
Mid West	Christianity	Salvation Army	M	33
Mid West	Christianity	Seventh Day Adventist	F	207
Mid West	Christianity	Seventh Day Adventist	M	170
Mid West	Christianity	Uniting Church	F	666
Mid West	Christianity	Uniting Church	M	511
Mid West	Hinduism		F	86
Mid West	Hinduism		M	100
Mid West	Islam		F	314
Mid West	Islam		M	282
Mid West	Judaism		F	9
Mid West	Judaism		M	9
Mid West	No religion		F	10283
Mid West	No religion		M	11950
Migratory - Offshore - Shipping (WA)	(Other)		F	23
Migratory - Offshore - Shipping (WA)	(Other)		M	196
Migratory - Offshore - Shipping (WA)	Buddhism		F	3
Migratory - Offshore - Shipping (WA)	Buddhism		M	5
Migratory - Offshore - Shipping (WA)	Christianity		M	6
Migratory - Offshore - Shipping (WA)	Christianity	Anglican	F	3
Migratory - Offshore - Shipping (WA)	Christianity	Anglican	M	16
Migratory - Offshore - Shipping (WA)	Christianity	Baptist	M	8
Migratory - Offshore - Shipping (WA)	Christianity	Catholic	F	11
Migratory - Offshore - Shipping (WA)	Christianity	Catholic	M	70
Migratory - Offshore - Shipping (WA)	Christianity	Eastern Orthodox	M	4
Migratory - Offshore - Shipping (WA)	Hinduism		M	4
Migratory - Offshore - Shipping (WA)	Islam		M	11
Migratory - Offshore - Shipping (WA)	No religion		F	21
Migratory - Offshore - Shipping (WA)	No religion		M	123
No usual address (WA)	(Other)		F	1361
No usual address (WA)	(Other)		M	2311
No usual address (WA)	(Other)	(Other)	F	18
No usual address (WA)	(Other)	(Other)	M	16
No usual address (WA)	(Other)	Australian Aboriginal Traditional	F	4
No usual address (WA)	(Other)	Other spiritual beliefs	F	9
No usual address (WA)	(Other)	Other spiritual beliefs	M	9
No usual address (WA)	(Other)	Secular beliefs	F	11
No usual address (WA)	(Other)	Secular beliefs	M	21
No usual address (WA)	(Other)	Sikhism	F	5
No usual address (WA)	Buddhism		F	16
No usual address (WA)	Buddhism		M	27
No usual address (WA)	Christianity		F	89
No usual address (WA)	Christianity		M	88
No usual address (WA)	Christianity	(Other)	M	3
No usual address (WA)	Christianity	Anglican	F	179
No usual address (WA)	Christianity	Anglican	M	212
No usual address (WA)	Christianity	Baptist	F	26
No usual address (WA)	Christianity	Baptist	M	25
No usual address (WA)	Christianity	Catholic	F	315
No usual address (WA)	Christianity	Catholic	M	306
No usual address (WA)	Christianity	Churches Of Christ	F	5
No usual address (WA)	Christianity	Eastern Orthodox	F	4
No usual address (WA)	Christianity	Eastern Orthodox	M	3
No usual address (WA)	Christianity	Jehovah's Witnesses	F	7
No usual address (WA)	Christianity	Jehovah's Witnesses	M	3
No usual address (WA)	Christianity	Latter Day Saints	F	9
No usual address (WA)	Christianity	Latter Day Saints	M	8
No usual address (WA)	Christianity	Lutheran	F	10
No usual address (WA)	Christianity	Lutheran	M	8
No usual address (WA)	Christianity	Pentecostal	F	21
No usual address (WA)	Christianity	Pentecostal	M	21
No usual address (WA)	Christianity	Presbyterian Reformed	F	28
No usual address (WA)	Christianity	Presbyterian Reformed	M	30
No usual address (WA)	Christianity	Protestant (Other)	F	10
No usual address (WA)	Christianity	Protestant (Other)	M	17
No usual address (WA)	Christianity	Salvation Army	F	5
No usual address (WA)	Christianity	Salvation Army	M	6
No usual address (WA)	Christianity	Seventh Day Adventist	F	9
No usual address (WA)	Christianity	Seventh Day Adventist	M	6
No usual address (WA)	Christianity	Uniting Church	F	49
No usual address (WA)	Christianity	Uniting Church	M	37
No usual address (WA)	Hinduism		F	8
No usual address (WA)	Hinduism		M	17
No usual address (WA)	Islam		F	27
No usual address (WA)	Islam		M	33
No usual address (WA)	Judaism		F	7
No usual address (WA)	Judaism		M	10
No usual address (WA)	No religion		F	1177
No usual address (WA)	No religion		M	1412
Brighton	(Other)		F	717
Brighton	(Other)		M	683
Brighton	(Other)	(Other)	F	38
Brighton	(Other)	(Other)	M	21
Brighton	(Other)	Other spiritual beliefs	F	12
Brighton	(Other)	Other spiritual beliefs	M	3
Brighton	(Other)	Secular beliefs	F	12
Brighton	(Other)	Secular beliefs	M	16
Brighton	(Other)	Sikhism	F	22
Brighton	(Other)	Sikhism	M	27
Brighton	Buddhism		F	52
Brighton	Buddhism		M	30
Brighton	Christianity		F	120
Brighton	Christianity		M	124
Brighton	Christianity	(Other)	F	3
Brighton	Christianity	(Other)	M	3
Brighton	Christianity	Anglican	F	1913
Brighton	Christianity	Anglican	M	1588
Brighton	Christianity	Baptist	F	50
Brighton	Christianity	Baptist	M	46
Brighton	Christianity	Brethren	F	23
Brighton	Christianity	Brethren	M	28
Brighton	Christianity	Catholic	F	1601
Brighton	Christianity	Catholic	M	1413
Brighton	Christianity	Churches Of Christ	F	5
Brighton	Christianity	Churches Of Christ	M	11
Brighton	Christianity	Eastern Orthodox	F	36
Brighton	Christianity	Eastern Orthodox	M	43
Brighton	Christianity	Jehovah's Witnesses	F	37
Brighton	Christianity	Jehovah's Witnesses	M	20
Brighton	Christianity	Latter Day Saints	F	23
Brighton	Christianity	Latter Day Saints	M	18
Brighton	Christianity	Lutheran	F	18
Brighton	Christianity	Lutheran	M	13
Brighton	Christianity	Pentecostal	F	46
Brighton	Christianity	Pentecostal	M	33
Brighton	Christianity	Presbyterian Reformed	F	66
Brighton	Christianity	Presbyterian Reformed	M	61
Brighton	Christianity	Protestant (Other)	F	28
Brighton	Christianity	Protestant (Other)	M	27
Brighton	Christianity	Salvation Army	F	23
Brighton	Christianity	Salvation Army	M	16
Brighton	Christianity	Seventh Day Adventist	F	22
Brighton	Christianity	Seventh Day Adventist	M	26
Brighton	Christianity	Uniting Church	F	192
Brighton	Christianity	Uniting Church	M	101
Brighton	Hinduism		F	13
Brighton	Hinduism		M	27
Brighton	Islam		F	51
Brighton	Islam		M	60
Brighton	Judaism		F	4
Brighton	No religion		F	4949
Brighton	No religion		M	5055
Hobart - North East	(Other)		F	1610
Hobart - North East	(Other)		M	2184
Hobart - North East	(Other)	(Other)	F	83
Hobart - North East	(Other)	(Other)	M	59
Hobart - North East	(Other)	Other spiritual beliefs	F	58
Hobart - North East	(Other)	Other spiritual beliefs	M	22
Hobart - North East	(Other)	Secular beliefs	F	63
Hobart - North East	(Other)	Secular beliefs	M	82
Hobart - North East	(Other)	Sikhism	F	128
Hobart - North East	(Other)	Sikhism	M	203
Hobart - North East	Buddhism		F	322
Hobart - North East	Buddhism		M	242
Hobart - North East	Christianity		F	569
Hobart - North East	Christianity		M	483
Hobart - North East	Christianity	(Other)	F	36
Hobart - North East	Christianity	(Other)	M	25
Hobart - North East	Christianity	Anglican	F	5340
Hobart - North East	Christianity	Anglican	M	3965
Hobart - North East	Christianity	Baptist	F	227
Hobart - North East	Christianity	Baptist	M	187
Hobart - North East	Christianity	Brethren	F	11
Hobart - North East	Christianity	Brethren	M	13
Hobart - North East	Christianity	Catholic	F	5071
Hobart - North East	Christianity	Catholic	M	4113
Hobart - North East	Christianity	Churches Of Christ	F	43
Hobart - North East	Christianity	Churches Of Christ	M	31
Hobart - North East	Christianity	Eastern Orthodox	F	204
Hobart - North East	Christianity	Eastern Orthodox	M	164
Hobart - North East	Christianity	Jehovah's Witnesses	F	57
Hobart - North East	Christianity	Jehovah's Witnesses	M	21
Hobart - North East	Christianity	Latter Day Saints	F	57
Hobart - North East	Christianity	Latter Day Saints	M	62
Hobart - North East	Christianity	Lutheran	F	71
Hobart - North East	Christianity	Lutheran	M	56
Hobart - North East	Christianity	Oriental Orthodox	F	6
Hobart - North East	Christianity	Oriental Orthodox	M	9
Hobart - North East	Christianity	Pentecostal	F	273
Hobart - North East	Christianity	Pentecostal	M	253
Hobart - North East	Christianity	Presbyterian Reformed	F	350
Hobart - North East	Christianity	Presbyterian Reformed	M	267
Hobart - North East	Christianity	Protestant (Other)	F	80
Hobart - North East	Christianity	Protestant (Other)	M	61
Hobart - North East	Christianity	Salvation Army	F	38
Hobart - North East	Christianity	Salvation Army	M	35
Hobart - North East	Christianity	Seventh Day Adventist	F	60
Hobart - North East	Christianity	Seventh Day Adventist	M	47
Hobart - North East	Christianity	Uniting Church	F	757
Hobart - North East	Christianity	Uniting Church	M	483
Hobart - North East	Hinduism		F	444
Hobart - North East	Hinduism		M	591
Hobart - North East	Islam		F	177
Hobart - North East	Islam		M	235
Hobart - North East	Judaism		F	19
Hobart - North East	Judaism		M	14
Hobart - North East	No religion		F	14196
Hobart - North East	No religion		M	14908
Hobart - North West	(Other)		F	1816
Hobart - North West	(Other)		M	1889
Hobart - North West	(Other)	(Other)	F	130
Hobart - North West	(Other)	(Other)	M	103
Hobart - North West	(Other)	Australian Aboriginal Traditional	F	3
Hobart - North West	(Other)	Australian Aboriginal Traditional	M	7
Hobart - North West	(Other)	Other spiritual beliefs	F	48
Hobart - North West	(Other)	Other spiritual beliefs	M	21
Hobart - North West	(Other)	Secular beliefs	F	78
Hobart - North West	(Other)	Secular beliefs	M	105
Hobart - North West	(Other)	Sikhism	F	317
Hobart - North West	(Other)	Sikhism	M	435
Hobart - North West	Buddhism		F	476
Hobart - North West	Buddhism		M	392
Hobart - North West	Christianity		F	497
Hobart - North West	Christianity		M	418
Hobart - North West	Christianity	(Other)	F	27
Hobart - North West	Christianity	(Other)	M	25
Hobart - North West	Christianity	Anglican	F	4706
Hobart - North West	Christianity	Anglican	M	3709
Hobart - North West	Christianity	Baptist	F	271
Hobart - North West	Christianity	Baptist	M	217
Hobart - North West	Christianity	Brethren	F	73
Hobart - North West	Christianity	Brethren	M	76
Hobart - North West	Christianity	Catholic	F	4983
Hobart - North West	Christianity	Catholic	M	4231
Hobart - North West	Christianity	Churches Of Christ	F	22
Hobart - North West	Christianity	Churches Of Christ	M	14
Hobart - North West	Christianity	Eastern Orthodox	F	229
Hobart - North West	Christianity	Eastern Orthodox	M	229
Hobart - North West	Christianity	Jehovah's Witnesses	F	98
Hobart - North West	Christianity	Jehovah's Witnesses	M	89
Hobart - North West	Christianity	Latter Day Saints	F	64
Hobart - North West	Christianity	Latter Day Saints	M	48
Hobart - North West	Christianity	Lutheran	F	60
Hobart - North West	Christianity	Lutheran	M	41
Hobart - North West	Christianity	Oriental Orthodox	F	52
Hobart - North West	Christianity	Oriental Orthodox	M	51
Hobart - North West	Christianity	Pentecostal	F	187
Hobart - North West	Christianity	Pentecostal	M	160
Hobart - North West	Christianity	Presbyterian Reformed	F	213
Hobart - North West	Christianity	Presbyterian Reformed	M	192
Hobart - North West	Christianity	Protestant (Other)	F	83
Hobart - North West	Christianity	Protestant (Other)	M	72
Hobart - North West	Christianity	Salvation Army	F	92
Hobart - North West	Christianity	Salvation Army	M	63
Hobart - North West	Christianity	Seventh Day Adventist	F	73
Hobart - North West	Christianity	Seventh Day Adventist	M	58
Hobart - North West	Christianity	Uniting Church	F	590
Hobart - North West	Christianity	Uniting Church	M	350
Hobart - North West	Hinduism		F	1409
Hobart - North West	Hinduism		M	1720
Hobart - North West	Islam		F	538
Hobart - North West	Islam		M	735
Hobart - North West	Judaism		F	6
Hobart - North West	Judaism		M	4
Hobart - North West	No religion		F	12279
Hobart - North West	No religion		M	13145
Hobart - South and West	(Other)		F	880
Hobart - South and West	(Other)		M	876
Hobart - South and West	(Other)	(Other)	F	85
Hobart - South and West	(Other)	(Other)	M	48
Hobart - South and West	(Other)	Australian Aboriginal Traditional	F	3
Hobart - South and West	(Other)	Other spiritual beliefs	F	59
Hobart - South and West	(Other)	Other spiritual beliefs	M	39
Hobart - South and West	(Other)	Secular beliefs	F	66
Hobart - South and West	(Other)	Secular beliefs	M	74
Hobart - South and West	(Other)	Sikhism	F	19
Hobart - South and West	(Other)	Sikhism	M	36
Hobart - South and West	Buddhism		F	235
Hobart - South and West	Buddhism		M	162
Hobart - South and West	Christianity		F	813
Hobart - South and West	Christianity		M	716
Hobart - South and West	Christianity	(Other)	F	37
Hobart - South and West	Christianity	(Other)	M	24
Hobart - South and West	Christianity	Anglican	F	2682
Hobart - South and West	Christianity	Anglican	M	2082
Hobart - South and West	Christianity	Baptist	F	114
Hobart - South and West	Christianity	Baptist	M	128
Hobart - South and West	Christianity	Brethren	F	4
Hobart - South and West	Christianity	Brethren	M	4
Hobart - South and West	Christianity	Catholic	F	2489
Hobart - South and West	Christianity	Catholic	M	1943
Hobart - South and West	Christianity	Churches Of Christ	F	19
Hobart - South and West	Christianity	Churches Of Christ	M	15
Hobart - South and West	Christianity	Eastern Orthodox	F	84
Hobart - South and West	Christianity	Eastern Orthodox	M	81
Hobart - South and West	Christianity	Jehovah's Witnesses	F	103
Hobart - South and West	Christianity	Jehovah's Witnesses	M	75
Hobart - South and West	Christianity	Latter Day Saints	F	36
Hobart - South and West	Christianity	Latter Day Saints	M	37
Hobart - South and West	Christianity	Lutheran	F	50
