SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Southern River (South Metropolitan)	Co-op/church group etc	14437	8
Southern River (South Metropolitan)	Co-op/church group etc	18375	4
Southern River (South Metropolitan)	Person not in same household	52	5
Southern River (South Metropolitan)	Person not in same household	3937	6
Southern River (South Metropolitan)	Person not in same household	5250	11
Southern River (South Metropolitan)	Person not in same household	7875	34
Southern River (South Metropolitan)	Person not in same household	10500	43
Southern River (South Metropolitan)	Person not in same household	11812	93
Southern River (South Metropolitan)	Person not in same household	14437	208
Southern River (South Metropolitan)	Person not in same household	18375	303
Southern River (South Metropolitan)	Person not in same household	23625	105
Southern River (South Metropolitan)	Person not in same household	28875	17
Southern River (South Metropolitan)	Person not in same household	34125	7
Southern River (South Metropolitan)	Person not in same household	39375	3
Southern River (South Metropolitan)	Person not in same household	44625	3
Southern River (South Metropolitan)	Person not in same household	49875	6
Southern River (South Metropolitan)	Real estate agent	5250	6
Southern River (South Metropolitan)	Real estate agent	7875	17
Southern River (South Metropolitan)	Real estate agent	10500	20
Southern River (South Metropolitan)	Real estate agent	11812	98
Southern River (South Metropolitan)	Real estate agent	14437	369
Southern River (South Metropolitan)	Real estate agent	18375	940
Southern River (South Metropolitan)	Real estate agent	23625	467
Southern River (South Metropolitan)	Real estate agent	28875	80
Southern River (South Metropolitan)	Real estate agent	34125	13
Southern River (South Metropolitan)	Real estate agent	49875	4
Southern River (South Metropolitan)	State or territory housing authority	52	10
Southern River (South Metropolitan)	State or territory housing authority	3937	8
Southern River (South Metropolitan)	State or territory housing authority	5250	32
Southern River (South Metropolitan)	State or territory housing authority	7875	34
Southern River (South Metropolitan)	State or territory housing authority	10500	23
Southern River (South Metropolitan)	State or territory housing authority	11812	35
Southern River (South Metropolitan)	State or territory housing authority	14437	32
Southern River (South Metropolitan)	State or territory housing authority	18375	15
Swan Hills (East Metropolitan)		11812	5
Swan Hills (East Metropolitan)		18375	7
Swan Hills (East Metropolitan)	(Other)	5250	7
Swan Hills (East Metropolitan)	(Other)	10500	6
Swan Hills (East Metropolitan)	(Other)	11812	18
Swan Hills (East Metropolitan)	(Other)	14437	10
Swan Hills (East Metropolitan)	(Other)	18375	32
Swan Hills (East Metropolitan)	(Other)	23625	3
Swan Hills (East Metropolitan)	(Other)	28875	5
Swan Hills (East Metropolitan)	Co-op/church group etc	52	4
Swan Hills (East Metropolitan)	Co-op/church group etc	7875	9
Swan Hills (East Metropolitan)	Co-op/church group etc	10500	6
Swan Hills (East Metropolitan)	Co-op/church group etc	11812	9
Swan Hills (East Metropolitan)	Co-op/church group etc	14437	12
Swan Hills (East Metropolitan)	Co-op/church group etc	18375	6
Swan Hills (East Metropolitan)	Person not in same household	52	9
Swan Hills (East Metropolitan)	Person not in same household	3937	5
Swan Hills (East Metropolitan)	Person not in same household	5250	25
Swan Hills (East Metropolitan)	Person not in same household	7875	30
Swan Hills (East Metropolitan)	Person not in same household	10500	39
Swan Hills (East Metropolitan)	Person not in same household	11812	59
Swan Hills (East Metropolitan)	Person not in same household	14437	186
Swan Hills (East Metropolitan)	Person not in same household	18375	280
Swan Hills (East Metropolitan)	Person not in same household	23625	72
Swan Hills (East Metropolitan)	Person not in same household	28875	18
Swan Hills (East Metropolitan)	Person not in same household	34125	3
Swan Hills (East Metropolitan)	Person not in same household	39375	5
Swan Hills (East Metropolitan)	Real estate agent	5250	7
Swan Hills (East Metropolitan)	Real estate agent	7875	30
Swan Hills (East Metropolitan)	Real estate agent	10500	15
Swan Hills (East Metropolitan)	Real estate agent	11812	39
Swan Hills (East Metropolitan)	Real estate agent	14437	339
Swan Hills (East Metropolitan)	Real estate agent	18375	792
Swan Hills (East Metropolitan)	Real estate agent	23625	269
Swan Hills (East Metropolitan)	Real estate agent	28875	67
Swan Hills (East Metropolitan)	Real estate agent	34125	30
Swan Hills (East Metropolitan)	Real estate agent	39375	12
Swan Hills (East Metropolitan)	Real estate agent	44625	5
Swan Hills (East Metropolitan)	Real estate agent	49875	3
Swan Hills (East Metropolitan)	State or territory housing authority	52	3
Swan Hills (East Metropolitan)	State or territory housing authority	3937	5
Swan Hills (East Metropolitan)	State or territory housing authority	5250	42
Swan Hills (East Metropolitan)	State or territory housing authority	7875	51
Swan Hills (East Metropolitan)	State or territory housing authority	10500	16
Swan Hills (East Metropolitan)	State or territory housing authority	11812	29
Swan Hills (East Metropolitan)	State or territory housing authority	14437	29
Swan Hills (East Metropolitan)	State or territory housing authority	18375	8
Thornlie (East Metropolitan)		7875	6
Thornlie (East Metropolitan)		10500	8
Thornlie (East Metropolitan)		11812	10
Thornlie (East Metropolitan)		14437	11
Thornlie (East Metropolitan)	(Other)	3937	4
Thornlie (East Metropolitan)	(Other)	5250	11
Thornlie (East Metropolitan)	(Other)	7875	7
Thornlie (East Metropolitan)	(Other)	10500	8
Thornlie (East Metropolitan)	(Other)	11812	38
Thornlie (East Metropolitan)	(Other)	14437	71
Thornlie (East Metropolitan)	(Other)	18375	44
Thornlie (East Metropolitan)	(Other)	23625	6
Thornlie (East Metropolitan)	(Other)	49875	4
Thornlie (East Metropolitan)	Co-op/church group etc	52	4
Thornlie (East Metropolitan)	Co-op/church group etc	3937	9
Thornlie (East Metropolitan)	Co-op/church group etc	5250	38
Thornlie (East Metropolitan)	Co-op/church group etc	7875	46
Thornlie (East Metropolitan)	Co-op/church group etc	10500	29
Thornlie (East Metropolitan)	Co-op/church group etc	11812	25
Thornlie (East Metropolitan)	Co-op/church group etc	14437	7
Thornlie (East Metropolitan)	Co-op/church group etc	18375	19
Thornlie (East Metropolitan)	Person not in same household	52	9
Thornlie (East Metropolitan)	Person not in same household	3937	4
Thornlie (East Metropolitan)	Person not in same household	5250	53
Thornlie (East Metropolitan)	Person not in same household	7875	45
Thornlie (East Metropolitan)	Person not in same household	10500	81
Thornlie (East Metropolitan)	Person not in same household	11812	198
Thornlie (East Metropolitan)	Person not in same household	14437	471
Thornlie (East Metropolitan)	Person not in same household	18375	312
Thornlie (East Metropolitan)	Person not in same household	23625	33
Thornlie (East Metropolitan)	Person not in same household	28875	9
Thornlie (East Metropolitan)	Person not in same household	39375	4
Thornlie (East Metropolitan)	Person not in same household	49875	9
Thornlie (East Metropolitan)	Real estate agent	52	7
Thornlie (East Metropolitan)	Real estate agent	5250	13
Thornlie (East Metropolitan)	Real estate agent	7875	40
Thornlie (East Metropolitan)	Real estate agent	10500	92
Thornlie (East Metropolitan)	Real estate agent	11812	321
Thornlie (East Metropolitan)	Real estate agent	14437	1039
Thornlie (East Metropolitan)	Real estate agent	18375	712
Thornlie (East Metropolitan)	Real estate agent	23625	102
Thornlie (East Metropolitan)	Real estate agent	28875	12
Thornlie (East Metropolitan)	Real estate agent	34125	4
Thornlie (East Metropolitan)	Real estate agent	39375	3
Thornlie (East Metropolitan)	Real estate agent	44625	5
Thornlie (East Metropolitan)	State or territory housing authority	52	15
Thornlie (East Metropolitan)	State or territory housing authority	3937	25
Thornlie (East Metropolitan)	State or territory housing authority	5250	124
Thornlie (East Metropolitan)	State or territory housing authority	7875	121
Thornlie (East Metropolitan)	State or territory housing authority	10500	32
Thornlie (East Metropolitan)	State or territory housing authority	11812	72
Thornlie (East Metropolitan)	State or territory housing authority	14437	41
Thornlie (East Metropolitan)	State or territory housing authority	18375	9
Vasse (South West)		7875	4
Vasse (South West)		18375	4
Vasse (South West)		23625	4
Vasse (South West)	(Other)	52	5
Vasse (South West)	(Other)	3937	3
Vasse (South West)	(Other)	5250	24
Vasse (South West)	(Other)	7875	22
Vasse (South West)	(Other)	10500	23
Vasse (South West)	(Other)	11812	31
Vasse (South West)	(Other)	14437	44
Vasse (South West)	(Other)	18375	39
Vasse (South West)	(Other)	23625	10
Vasse (South West)	(Other)	49875	4
Vasse (South West)	Co-op/church group etc	5250	19
Vasse (South West)	Co-op/church group etc	7875	31
Vasse (South West)	Co-op/church group etc	10500	3
Vasse (South West)	Co-op/church group etc	11812	13
Vasse (South West)	Co-op/church group etc	14437	7
Vasse (South West)	Person not in same household	52	20
Vasse (South West)	Person not in same household	3937	9
Vasse (South West)	Person not in same household	5250	28
Vasse (South West)	Person not in same household	7875	39
Vasse (South West)	Person not in same household	10500	79
Vasse (South West)	Person not in same household	11812	99
Vasse (South West)	Person not in same household	14437	221
Vasse (South West)	Person not in same household	18375	402
Vasse (South West)	Person not in same household	23625	127
Vasse (South West)	Person not in same household	28875	43
Vasse (South West)	Person not in same household	34125	9
Vasse (South West)	Person not in same household	39375	7
Vasse (South West)	Person not in same household	49875	5
Vasse (South West)	Real estate agent	52	5
Vasse (South West)	Real estate agent	7875	19
Vasse (South West)	Real estate agent	10500	22
Vasse (South West)	Real estate agent	11812	31
Vasse (South West)	Real estate agent	14437	243
Vasse (South West)	Real estate agent	18375	800
Vasse (South West)	Real estate agent	23625	465
Vasse (South West)	Real estate agent	28875	119
Vasse (South West)	Real estate agent	34125	30
Vasse (South West)	Real estate agent	39375	6
Vasse (South West)	Real estate agent	44625	3
Vasse (South West)	Real estate agent	49875	10
Vasse (South West)	State or territory housing authority	52	16
Vasse (South West)	State or territory housing authority	3937	13
Vasse (South West)	State or territory housing authority	5250	176
Vasse (South West)	State or territory housing authority	7875	105
Vasse (South West)	State or territory housing authority	10500	34
Vasse (South West)	State or territory housing authority	11812	57
Vasse (South West)	State or territory housing authority	14437	42
Vasse (South West)	State or territory housing authority	18375	20
Victoria Park (South Metropolitan)		5250	6
Victoria Park (South Metropolitan)		7875	9
Victoria Park (South Metropolitan)		11812	4
Victoria Park (South Metropolitan)		14437	10
Victoria Park (South Metropolitan)		18375	8
Victoria Park (South Metropolitan)		23625	4
Victoria Park (South Metropolitan)	(Other)	5250	11
Victoria Park (South Metropolitan)	(Other)	7875	23
Victoria Park (South Metropolitan)	(Other)	10500	11
Victoria Park (South Metropolitan)	(Other)	11812	35
Victoria Park (South Metropolitan)	(Other)	14437	73
Victoria Park (South Metropolitan)	(Other)	18375	48
Victoria Park (South Metropolitan)	(Other)	23625	25
Victoria Park (South Metropolitan)	(Other)	28875	7
Victoria Park (South Metropolitan)	Co-op/church group etc	52	4
Victoria Park (South Metropolitan)	Co-op/church group etc	3937	12
Victoria Park (South Metropolitan)	Co-op/church group etc	5250	29
Victoria Park (South Metropolitan)	Co-op/church group etc	7875	145
Victoria Park (South Metropolitan)	Co-op/church group etc	10500	9
Victoria Park (South Metropolitan)	Co-op/church group etc	11812	48
Victoria Park (South Metropolitan)	Co-op/church group etc	14437	17
Victoria Park (South Metropolitan)	Co-op/church group etc	18375	11
Victoria Park (South Metropolitan)	Co-op/church group etc	23625	9
Victoria Park (South Metropolitan)	Person not in same household	52	5
Victoria Park (South Metropolitan)	Person not in same household	3937	16
Victoria Park (South Metropolitan)	Person not in same household	5250	117
Victoria Park (South Metropolitan)	Person not in same household	7875	143
Victoria Park (South Metropolitan)	Person not in same household	10500	116
Victoria Park (South Metropolitan)	Person not in same household	11812	207
Victoria Park (South Metropolitan)	Person not in same household	14437	488
Victoria Park (South Metropolitan)	Person not in same household	18375	567
