SED_NAME16	Age5yr	ChildrenEverBorn	females
Heffron	30-34	1	1291
Heffron	30-34	2	499
Heffron	30-34	3	81
Heffron	30-34	4	13
Heffron	30-34	5	3
Heffron	30-34	6	4
Heffron	35-39		295
Heffron	35-39	0	2907
Heffron	35-39	1	1232
Heffron	35-39	2	1017
Heffron	35-39	3	218
Heffron	35-39	4	42
Heffron	35-39	5	5
Heffron	35-39	6	7
Heffron	40-44		216
Heffron	40-44	0	1501
Heffron	40-44	1	740
Heffron	40-44	2	997
Heffron	40-44	3	289
Heffron	40-44	4	52
Heffron	40-44	5	17
Heffron	40-44	6	6
Heffron	45-49		139
Heffron	45-49	0	978
Heffron	45-49	1	580
Heffron	45-49	2	922
Heffron	45-49	3	258
Heffron	45-49	4	70
Heffron	45-49	5	14
Heffron	45-49	6	9
Heffron	50-54		120
Heffron	50-54	0	750
Heffron	50-54	1	529
Heffron	50-54	2	825
Heffron	50-54	3	258
Heffron	50-54	4	57
Heffron	50-54	5	18
Heffron	50-54	6	10
Heffron	55-59		128
Heffron	55-59	0	583
Heffron	55-59	1	451
Heffron	55-59	2	735
Heffron	55-59	3	287
Heffron	55-59	4	64
Heffron	55-59	5	20
Heffron	55-59	6	10
Heffron	60-64		110
Heffron	60-64	0	459
Heffron	60-64	1	417
Heffron	60-64	2	596
Heffron	60-64	3	261
Heffron	60-64	4	77
Heffron	60-64	5	30
Heffron	60-64	6	10
Heffron	65-69		103
Heffron	65-69	0	299
Heffron	65-69	1	333
Heffron	65-69	2	596
Heffron	65-69	3	255
Heffron	65-69	4	71
Heffron	65-69	5	29
Heffron	65-69	6	14
Heffron	70-74		89
Heffron	70-74	0	194
Heffron	70-74	1	192
Heffron	70-74	2	475
Heffron	70-74	3	259
Heffron	70-74	4	78
Heffron	70-74	5	27
Heffron	70-74	6	15
Heffron	75-79		91
Heffron	75-79	0	115
Heffron	75-79	1	143
Heffron	75-79	2	346
Heffron	75-79	3	191
Heffron	75-79	4	94
Heffron	75-79	5	29
Heffron	75-79	6	24
Heffron	80-84		57
Heffron	80-84	0	87
Heffron	80-84	1	87
Heffron	80-84	2	285
Heffron	80-84	3	161
Heffron	80-84	4	72
Heffron	80-84	5	21
Heffron	80-84	6	21
Heffron	85+		109
Heffron	85+	0	89
Heffron	85+	1	87
Heffron	85+	2	227
Heffron	85+	3	134
Heffron	85+	4	75
Heffron	85+	5	28
Heffron	85+	6	34
Holsworthy	15-19		281
Holsworthy	15-19	0	2781
Holsworthy	15-19	1	10
Holsworthy	20-24		198
Holsworthy	20-24	0	2470
Holsworthy	20-24	1	137
Holsworthy	20-24	2	65
Holsworthy	20-24	3	17
Holsworthy	25-29		220
Holsworthy	25-29	0	1745
Holsworthy	25-29	1	433
Holsworthy	25-29	2	295
Holsworthy	25-29	3	97
Holsworthy	25-29	4	21
Holsworthy	25-29	5	11
Holsworthy	25-29	6	4
Holsworthy	30-34		208
Holsworthy	30-34	0	912
Holsworthy	30-34	1	663
Holsworthy	30-34	2	838
Holsworthy	30-34	3	353
Holsworthy	30-34	4	148
Holsworthy	30-34	5	22
Holsworthy	30-34	6	10
Holsworthy	35-39		192
Holsworthy	35-39	0	475
Holsworthy	35-39	1	516
Holsworthy	35-39	2	1230
Holsworthy	35-39	3	597
Holsworthy	35-39	4	233
Holsworthy	35-39	5	72
Holsworthy	35-39	6	30
Holsworthy	40-44		161
Holsworthy	40-44	0	357
Holsworthy	40-44	1	388
Holsworthy	40-44	2	1162
Holsworthy	40-44	3	670
Holsworthy	40-44	4	276
Holsworthy	40-44	5	94
Holsworthy	40-44	6	50
Holsworthy	45-49		135
Holsworthy	45-49	0	301
Holsworthy	45-49	1	404
Holsworthy	45-49	2	1274
Holsworthy	45-49	3	674
Holsworthy	45-49	4	261
Holsworthy	45-49	5	109
Holsworthy	45-49	6	59
Holsworthy	50-54		121
Holsworthy	50-54	0	298
Holsworthy	50-54	1	352
Holsworthy	50-54	2	1163
Holsworthy	50-54	3	625
Holsworthy	50-54	4	210
Holsworthy	50-54	5	91
Holsworthy	50-54	6	64
Holsworthy	55-59		124
Holsworthy	55-59	0	241
Holsworthy	55-59	1	349
Holsworthy	55-59	2	1007
Holsworthy	55-59	3	560
Holsworthy	55-59	4	226
Holsworthy	55-59	5	86
Holsworthy	55-59	6	44
Holsworthy	60-64		99
Holsworthy	60-64	0	204
Holsworthy	60-64	1	272
Holsworthy	60-64	2	882
Holsworthy	60-64	3	519
Holsworthy	60-64	4	204
Holsworthy	60-64	5	89
Holsworthy	60-64	6	54
Holsworthy	65-69		106
Holsworthy	65-69	0	132
Holsworthy	65-69	1	159
Holsworthy	65-69	2	654
Holsworthy	65-69	3	440
Holsworthy	65-69	4	190
Holsworthy	65-69	5	59
Holsworthy	65-69	6	64
Holsworthy	70-74		105
Holsworthy	70-74	0	104
Holsworthy	70-74	1	136
Holsworthy	70-74	2	566
Holsworthy	70-74	3	378
Holsworthy	70-74	4	133
Holsworthy	70-74	5	50
Holsworthy	70-74	6	60
Holsworthy	75-79		120
Holsworthy	75-79	0	54
Holsworthy	75-79	1	76
Holsworthy	75-79	2	384
Holsworthy	75-79	3	251
Holsworthy	75-79	4	134
Holsworthy	75-79	5	51
Holsworthy	75-79	6	46
Holsworthy	80-84		113
Holsworthy	80-84	0	34
Holsworthy	80-84	1	59
Holsworthy	80-84	2	206
Holsworthy	80-84	3	181
Holsworthy	80-84	4	108
Holsworthy	80-84	5	36
Holsworthy	80-84	6	56
Holsworthy	85+		288
Holsworthy	85+	0	48
Holsworthy	85+	1	42
Holsworthy	85+	2	206
Holsworthy	85+	3	178
Holsworthy	85+	4	85
Holsworthy	85+	5	58
Holsworthy	85+	6	77
Hornsby	15-19		122
Hornsby	15-19	0	2478
Hornsby	20-24		111
Hornsby	20-24	0	2074
Hornsby	20-24	1	27
Hornsby	20-24	2	7
Hornsby	25-29		72
Hornsby	25-29	0	1491
Hornsby	25-29	1	197
Hornsby	25-29	2	80
Hornsby	25-29	3	20
Hornsby	25-29	4	3
Hornsby	30-34		84
Hornsby	30-34	0	1025
Hornsby	30-34	1	655
Hornsby	30-34	2	471
Hornsby	30-34	3	100
Hornsby	30-34	4	20
Hornsby	35-39		82
Hornsby	35-39	0	596
Hornsby	35-39	1	727
Hornsby	35-39	2	1147
Hornsby	35-39	3	328
Hornsby	35-39	4	72
Hornsby	35-39	5	10
Hornsby	35-39	6	9
Hornsby	40-44		74
Hornsby	40-44	0	454
Hornsby	40-44	1	652
Hornsby	40-44	2	1545
Hornsby	40-44	3	486
Hornsby	40-44	4	112
Hornsby	40-44	5	18
Hornsby	40-44	6	10
Hornsby	45-49		74
Hornsby	45-49	0	469
Hornsby	45-49	1	569
Hornsby	45-49	2	1421
Hornsby	45-49	3	588
Hornsby	45-49	4	149
Hornsby	45-49	5	30
Hornsby	45-49	6	3
Hornsby	50-54		75
Hornsby	50-54	0	460
Hornsby	50-54	1	520
Hornsby	50-54	2	1347
Hornsby	50-54	3	606
Hornsby	50-54	4	139
Hornsby	50-54	5	32
Hornsby	50-54	6	8
Hornsby	55-59		54
Hornsby	55-59	0	379
Hornsby	55-59	1	466
Hornsby	55-59	2	1116
Hornsby	55-59	3	548
Hornsby	55-59	4	172
Hornsby	55-59	5	34
Hornsby	55-59	6	10
Hornsby	60-64		52
Hornsby	60-64	0	312
Hornsby	60-64	1	444
Hornsby	60-64	2	978
Hornsby	60-64	3	536
Hornsby	60-64	4	151
Hornsby	60-64	5	28
Hornsby	60-64	6	20
Hornsby	65-69		69
Hornsby	65-69	0	247
Hornsby	65-69	1	377
Hornsby	65-69	2	805
Hornsby	65-69	3	463
Hornsby	65-69	4	143
Hornsby	65-69	5	40
Hornsby	65-69	6	22
Hornsby	70-74		67
Hornsby	70-74	0	188
Hornsby	70-74	1	260
Hornsby	70-74	2	768
Hornsby	70-74	3	443
Hornsby	70-74	4	151
Hornsby	70-74	5	29
Hornsby	70-74	6	19
Hornsby	75-79		46
Hornsby	75-79	0	120
Hornsby	75-79	1	138
Hornsby	75-79	2	551
Hornsby	75-79	3	373
Hornsby	75-79	4	131
Hornsby	75-79	5	28
Hornsby	75-79	6	21
Hornsby	80-84		64
Hornsby	80-84	0	71
Hornsby	80-84	1	79
Hornsby	80-84	2	303
Hornsby	80-84	3	268
Hornsby	80-84	4	118
Hornsby	80-84	5	33
Hornsby	80-84	6	22
Hornsby	85+		95
Hornsby	85+	0	64
Hornsby	85+	1	75
Hornsby	85+	2	204
Hornsby	85+	3	218
Hornsby	85+	4	146
Hornsby	85+	5	59
Hornsby	85+	6	37
Keira	15-19		232
Keira	15-19	0	2483
Keira	15-19	1	8
Keira	20-24		194
Keira	20-24	0	2369
Keira	20-24	1	54
Keira	20-24	2	16
Keira	20-24	3	4
Keira	25-29		102
Keira	25-29	0	1522
Keira	25-29	1	241
Keira	25-29	2	120
Keira	25-29	3	27
Keira	25-29	4	8
Keira	25-29	5	9
Keira	30-34		95
Keira	30-34	0	974
Keira	30-34	1	578
Keira	30-34	2	577
Keira	30-34	3	176
Keira	30-34	4	30
Keira	30-34	5	10
Keira	30-34	6	3
Keira	35-39		104
Keira	35-39	0	504
Keira	35-39	1	443
Keira	35-39	2	1131
Keira	35-39	3	435
Keira	35-39	4	99
Keira	35-39	5	27
Keira	35-39	6	10
Keira	40-44		99
Keira	40-44	0	322
Keira	40-44	1	389
Keira	40-44	2	1249
Keira	40-44	3	536
Keira	40-44	4	137
Keira	40-44	5	27
Keira	40-44	6	21
Keira	45-49		96
Keira	45-49	0	345
Keira	45-49	1	376
Keira	45-49	2	1309
Keira	45-49	3	592
Keira	45-49	4	162
Keira	45-49	5	48
Keira	45-49	6	20
Keira	50-54		72
Keira	50-54	0	372
Keira	50-54	1	345
Keira	50-54	2	1080
Keira	50-54	3	574
Keira	50-54	4	163
Keira	50-54	5	44
Keira	50-54	6	23
Keira	55-59		83
Keira	55-59	0	325
Keira	55-59	1	305
Keira	55-59	2	1032
Keira	55-59	3	582
Keira	55-59	4	186
Keira	55-59	5	57
Keira	55-59	6	24
Keira	60-64		82
Keira	60-64	0	299
Keira	60-64	1	296
Keira	60-64	2	1023
Keira	60-64	3	627
Keira	60-64	4	189
Keira	60-64	5	49
Keira	60-64	6	29
Keira	65-69		90
Keira	65-69	0	211
Keira	65-69	1	224
Keira	65-69	2	918
Keira	65-69	3	554
Keira	65-69	4	200
Keira	65-69	5	42
Keira	65-69	6	30
Keira	70-74		89
Keira	70-74	0	184
Keira	70-74	1	183
Keira	70-74	2	780
Keira	70-74	3	537
Keira	70-74	4	170
Keira	70-74	5	45
Keira	70-74	6	28
Keira	75-79		119
Keira	75-79	0	91
Keira	75-79	1	103
Keira	75-79	2	536
Keira	75-79	3	450
Keira	75-79	4	183
Keira	75-79	5	59
Keira	75-79	6	19
Keira	80-84		109
Keira	80-84	0	83
Keira	80-84	1	95
Keira	80-84	2	335
Keira	80-84	3	333
Keira	80-84	4	138
Keira	80-84	5	60
Keira	80-84	6	39
Keira	85+		234
Keira	85+	0	71
Keira	85+	1	103
Keira	85+	2	413
Keira	85+	3	355
Keira	85+	4	166
Keira	85+	5	73
Keira	85+	6	52
Kiama	15-19		175
Kiama	15-19	0	2038
Kiama	15-19	1	8
Kiama	20-24		134
Kiama	20-24	0	1563
Kiama	20-24	1	129
Kiama	20-24	2	50
Kiama	20-24	3	4
Kiama	25-29		143
Kiama	25-29	0	1252
Kiama	25-29	1	379
Kiama	25-29	2	332
Kiama	25-29	3	76
Kiama	25-29	4	11
Kiama	25-29	5	5
Kiama	25-29	6	3
Kiama	30-34		105
Kiama	30-34	0	709
Kiama	30-34	1	502
Kiama	30-34	2	657
Kiama	30-34	3	272
Kiama	30-34	4	70
Kiama	30-34	5	14
Kiama	30-34	6	5
Kiama	35-39		112
Kiama	35-39	0	343
Kiama	35-39	1	332
Kiama	35-39	2	879
Kiama	35-39	3	447
Kiama	35-39	4	147
Kiama	35-39	5	37
Kiama	35-39	6	11
Kiama	40-44		78
Kiama	40-44	0	253
Kiama	40-44	1	259
Kiama	40-44	2	882
Kiama	40-44	3	490
Kiama	40-44	4	156
Kiama	40-44	5	43
Kiama	40-44	6	24
Kiama	45-49		112
Kiama	45-49	0	256
Kiama	45-49	1	277
Kiama	45-49	2	959
Kiama	45-49	3	569
Kiama	45-49	4	171
Kiama	45-49	5	53
Kiama	45-49	6	26
Kiama	50-54		101
Kiama	50-54	0	323
Kiama	50-54	1	238
Kiama	50-54	2	960
Kiama	50-54	3	544
Kiama	50-54	4	184
Kiama	50-54	5	51
Kiama	50-54	6	24
Kiama	55-59		107
Kiama	55-59	0	307
Kiama	55-59	1	285
Kiama	55-59	2	1026
Kiama	55-59	3	663
Kiama	55-59	4	207
Kiama	55-59	5	65
Kiama	55-59	6	35
Kiama	60-64		112
Kiama	60-64	0	303
Kiama	60-64	1	276
Kiama	60-64	2	1129
Kiama	60-64	3	705
Kiama	60-64	4	300
Kiama	60-64	5	79
Kiama	60-64	6	27
Kiama	65-69		134
Kiama	65-69	0	291
Kiama	65-69	1	261
Kiama	65-69	2	997
Kiama	65-69	3	778
Kiama	65-69	4	252
Kiama	65-69	5	74
Kiama	65-69	6	30
Kiama	70-74		129
Kiama	70-74	0	268
Kiama	70-74	1	196
Kiama	70-74	2	919
Kiama	70-74	3	660
Kiama	70-74	4	207
Kiama	70-74	5	58
Kiama	70-74	6	22
Kiama	75-79		132
Kiama	75-79	0	170
Kiama	75-79	1	126
Kiama	75-79	2	576
Kiama	75-79	3	439
Kiama	75-79	4	200
Kiama	75-79	5	55
Kiama	75-79	6	22
Kiama	80-84		113
Kiama	80-84	0	92
Kiama	80-84	1	74
Kiama	80-84	2	315
Kiama	80-84	3	325
Kiama	80-84	4	171
Kiama	80-84	5	59
Kiama	80-84	6	34
Kiama	85+		207
Kiama	85+	0	91
Kiama	85+	1	104
Kiama	85+	2	299
Kiama	85+	3	320
Kiama	85+	4	206
Kiama	85+	5	70
Kiama	85+	6	59
Kogarah	15-19		142
Kogarah	15-19	0	1847
Kogarah	20-24		285
Kogarah	20-24	0	3262
Kogarah	20-24	1	75
Kogarah	20-24	2	20
Kogarah	20-24	3	7
Kogarah	25-29		343
Kogarah	25-29	0	3344
Kogarah	25-29	1	445
Kogarah	25-29	2	147
Kogarah	25-29	3	35
Kogarah	25-29	4	9
Kogarah	30-34		240
Kogarah	30-34	0	2029
Kogarah	30-34	1	1050
Kogarah	30-34	2	562
Kogarah	30-34	3	138
Kogarah	30-34	4	33
Kogarah	30-34	5	7
Kogarah	30-34	6	3
Kogarah	35-39		203
Kogarah	35-39	0	1034
Kogarah	35-39	1	945
Kogarah	35-39	2	1122
Kogarah	35-39	3	313
Kogarah	35-39	4	73
Kogarah	35-39	5	19
Kogarah	40-44		155
Kogarah	40-44	0	621
Kogarah	40-44	1	600
Kogarah	40-44	2	1027
Kogarah	40-44	3	397
Kogarah	40-44	4	94
Kogarah	40-44	5	42
Kogarah	40-44	6	12
Kogarah	45-49		123
Kogarah	45-49	0	531
Kogarah	45-49	1	615
Kogarah	45-49	2	997
Kogarah	45-49	3	424
Kogarah	45-49	4	136
Kogarah	45-49	5	42
Kogarah	45-49	6	22
Kogarah	50-54		124
Kogarah	50-54	0	474
Kogarah	50-54	1	607
Kogarah	50-54	2	1046
Kogarah	50-54	3	391
Kogarah	50-54	4	140
Kogarah	50-54	5	39
Kogarah	50-54	6	22
Kogarah	55-59		112
Kogarah	55-59	0	432
Kogarah	55-59	1	655
Kogarah	55-59	2	1027
Kogarah	55-59	3	375
Kogarah	55-59	4	121
Kogarah	55-59	5	44
Kogarah	55-59	6	19
Kogarah	60-64		120
Kogarah	60-64	0	375
Kogarah	60-64	1	824
Kogarah	60-64	2	907
Kogarah	60-64	3	356
Kogarah	60-64	4	111
Kogarah	60-64	5	31
Kogarah	60-64	6	30
Kogarah	65-69		115
Kogarah	65-69	0	285
Kogarah	65-69	1	655
Kogarah	65-69	2	733
Kogarah	65-69	3	404
Kogarah	65-69	4	128
Kogarah	65-69	5	33
Kogarah	65-69	6	29
Kogarah	70-74		115
Kogarah	70-74	0	182
Kogarah	70-74	1	328
Kogarah	70-74	2	722
Kogarah	70-74	3	356
Kogarah	70-74	4	131
Kogarah	70-74	5	30
Kogarah	70-74	6	29
Kogarah	75-79		107
Kogarah	75-79	0	135
Kogarah	75-79	1	163
Kogarah	75-79	2	548
Kogarah	75-79	3	286
Kogarah	75-79	4	99
Kogarah	75-79	5	34
Kogarah	75-79	6	38
Kogarah	80-84		123
Kogarah	80-84	0	77
Kogarah	80-84	1	98
Kogarah	80-84	2	441
Kogarah	80-84	3	225
Kogarah	80-84	4	105
Kogarah	80-84	5	37
Kogarah	80-84	6	30
Kogarah	85+		324
Kogarah	85+	0	108
Kogarah	85+	1	135
Kogarah	85+	2	407
Kogarah	85+	3	284
Kogarah	85+	4	144
Kogarah	85+	5	62
Kogarah	85+	6	63
Ku-ring-gai	15-19		123
Ku-ring-gai	15-19	0	2753
Ku-ring-gai	20-24		109
Ku-ring-gai	20-24	0	2101
Ku-ring-gai	20-24	1	20
Ku-ring-gai	25-29		89
Ku-ring-gai	25-29	0	1510
Ku-ring-gai	25-29	1	145
Ku-ring-gai	25-29	2	40
Ku-ring-gai	25-29	3	10
Ku-ring-gai	30-34		89
Ku-ring-gai	30-34	0	1104
Ku-ring-gai	30-34	1	658
Ku-ring-gai	30-34	2	398
Ku-ring-gai	30-34	3	72
Ku-ring-gai	30-34	4	7
Ku-ring-gai	35-39		110
Ku-ring-gai	35-39	0	713
Ku-ring-gai	35-39	1	992
Ku-ring-gai	35-39	2	1297
Ku-ring-gai	35-39	3	271
Ku-ring-gai	35-39	4	30
Ku-ring-gai	35-39	5	3
Ku-ring-gai	40-44		64
Ku-ring-gai	40-44	0	473
Ku-ring-gai	40-44	1	762
Ku-ring-gai	40-44	2	1540
Ku-ring-gai	40-44	3	455
Ku-ring-gai	40-44	4	76
Ku-ring-gai	40-44	5	12
Ku-ring-gai	40-44	6	9
Ku-ring-gai	45-49		77
Ku-ring-gai	45-49	0	371
Ku-ring-gai	45-49	1	669
Ku-ring-gai	45-49	2	1576
Ku-ring-gai	45-49	3	576
Ku-ring-gai	45-49	4	106
Ku-ring-gai	45-49	5	13
Ku-ring-gai	45-49	6	8
Ku-ring-gai	50-54		72
Ku-ring-gai	50-54	0	352
Ku-ring-gai	50-54	1	538
Ku-ring-gai	50-54	2	1425
Ku-ring-gai	50-54	3	646
Ku-ring-gai	50-54	4	165
Ku-ring-gai	50-54	5	23
Ku-ring-gai	50-54	6	16
Ku-ring-gai	55-59		54
Ku-ring-gai	55-59	0	289
Ku-ring-gai	55-59	1	517
Ku-ring-gai	55-59	2	1140
Ku-ring-gai	55-59	3	545
Ku-ring-gai	55-59	4	147
Ku-ring-gai	55-59	5	39
Ku-ring-gai	55-59	6	14
Ku-ring-gai	60-64		60
Ku-ring-gai	60-64	0	268
Ku-ring-gai	60-64	1	489
Ku-ring-gai	60-64	2	969
Ku-ring-gai	60-64	3	469
Ku-ring-gai	60-64	4	121
Ku-ring-gai	60-64	5	26
Ku-ring-gai	60-64	6	12
Ku-ring-gai	65-69		64
Ku-ring-gai	65-69	0	220
Ku-ring-gai	65-69	1	454
Ku-ring-gai	65-69	2	802
Ku-ring-gai	65-69	3	415
Ku-ring-gai	65-69	4	130
Ku-ring-gai	65-69	5	33
Ku-ring-gai	65-69	6	9
Ku-ring-gai	70-74		68
Ku-ring-gai	70-74	0	178
Ku-ring-gai	70-74	1	293
Ku-ring-gai	70-74	2	871
Ku-ring-gai	70-74	3	464
Ku-ring-gai	70-74	4	129
Ku-ring-gai	70-74	5	20
Ku-ring-gai	70-74	6	26
Ku-ring-gai	75-79		60
Ku-ring-gai	75-79	0	167
Ku-ring-gai	75-79	1	148
Ku-ring-gai	75-79	2	679
Ku-ring-gai	75-79	3	439
Ku-ring-gai	75-79	4	127
Ku-ring-gai	75-79	5	38
Ku-ring-gai	75-79	6	21
Ku-ring-gai	80-84		106
Ku-ring-gai	80-84	0	100
Ku-ring-gai	80-84	1	101
Ku-ring-gai	80-84	2	426
Ku-ring-gai	80-84	3	386
Ku-ring-gai	80-84	4	163
Ku-ring-gai	80-84	5	39
Ku-ring-gai	80-84	6	26
Ku-ring-gai	85+		223
Ku-ring-gai	85+	0	174
Ku-ring-gai	85+	1	173
Ku-ring-gai	85+	2	535
Ku-ring-gai	85+	3	461
Ku-ring-gai	85+	4	260
Ku-ring-gai	85+	5	83
Ku-ring-gai	85+	6	73
Lake Macquarie	15-19		153
Lake Macquarie	15-19	0	2053
Lake Macquarie	15-19	1	18
Lake Macquarie	15-19	2	5
Lake Macquarie	20-24		134
Lake Macquarie	20-24	0	1720
Lake Macquarie	20-24	1	155
Lake Macquarie	20-24	2	72
Lake Macquarie	20-24	3	5
Lake Macquarie	25-29		104
Lake Macquarie	25-29	0	1163
Lake Macquarie	25-29	1	414
Lake Macquarie	25-29	2	320
Lake Macquarie	25-29	3	89
Lake Macquarie	25-29	4	30
Lake Macquarie	30-34		115
Lake Macquarie	30-34	0	744
Lake Macquarie	30-34	1	488
Lake Macquarie	30-34	2	684
Lake Macquarie	30-34	3	273
Lake Macquarie	30-34	4	75
Lake Macquarie	30-34	5	27
Lake Macquarie	30-34	6	6
Lake Macquarie	35-39		110
Lake Macquarie	35-39	0	392
Lake Macquarie	35-39	1	406
Lake Macquarie	35-39	2	867
Lake Macquarie	35-39	3	377
Lake Macquarie	35-39	4	135
Lake Macquarie	35-39	5	35
Lake Macquarie	35-39	6	19
Lake Macquarie	40-44		91
Lake Macquarie	40-44	0	268
Lake Macquarie	40-44	1	304
Lake Macquarie	40-44	2	800
Lake Macquarie	40-44	3	452
Lake Macquarie	40-44	4	165
Lake Macquarie	40-44	5	42
Lake Macquarie	40-44	6	41
Lake Macquarie	45-49		99
Lake Macquarie	45-49	0	284
Lake Macquarie	45-49	1	334
Lake Macquarie	45-49	2	945
Lake Macquarie	45-49	3	543
Lake Macquarie	45-49	4	176
Lake Macquarie	45-49	5	40
Lake Macquarie	45-49	6	41
Lake Macquarie	50-54		86
Lake Macquarie	50-54	0	291
Lake Macquarie	50-54	1	294
Lake Macquarie	50-54	2	966
Lake Macquarie	50-54	3	558
Lake Macquarie	50-54	4	167
Lake Macquarie	50-54	5	55
Lake Macquarie	50-54	6	36
Lake Macquarie	55-59		87
Lake Macquarie	55-59	0	309
Lake Macquarie	55-59	1	321
Lake Macquarie	55-59	2	1024
Lake Macquarie	55-59	3	669
Lake Macquarie	55-59	4	233
Lake Macquarie	55-59	5	46
Lake Macquarie	55-59	6	28
Lake Macquarie	60-64		115
Lake Macquarie	60-64	0	317
Lake Macquarie	60-64	1	298
Lake Macquarie	60-64	2	1093
Lake Macquarie	60-64	3	670
Lake Macquarie	60-64	4	264
Lake Macquarie	60-64	5	86
Lake Macquarie	60-64	6	28
Lake Macquarie	65-69		135
Lake Macquarie	65-69	0	261
Lake Macquarie	65-69	1	237
Lake Macquarie	65-69	2	1043
Lake Macquarie	65-69	3	682
Lake Macquarie	65-69	4	251
Lake Macquarie	65-69	5	64
Lake Macquarie	65-69	6	20
Lake Macquarie	70-74		156
Lake Macquarie	70-74	0	230
Lake Macquarie	70-74	1	197
Lake Macquarie	70-74	2	979
Lake Macquarie	70-74	3	729
Lake Macquarie	70-74	4	256
Lake Macquarie	70-74	5	67
Lake Macquarie	70-74	6	31
Lake Macquarie	75-79		173
Lake Macquarie	75-79	0	170
Lake Macquarie	75-79	1	147
Lake Macquarie	75-79	2	696
Lake Macquarie	75-79	3	532
Lake Macquarie	75-79	4	212
Lake Macquarie	75-79	5	59
Lake Macquarie	75-79	6	44
Lake Macquarie	80-84		175
Lake Macquarie	80-84	0	105
Lake Macquarie	80-84	1	76
Lake Macquarie	80-84	2	372
Lake Macquarie	80-84	3	337
Lake Macquarie	80-84	4	197
Lake Macquarie	80-84	5	70
Lake Macquarie	80-84	6	47
Lake Macquarie	85+		229
Lake Macquarie	85+	0	108
Lake Macquarie	85+	1	107
Lake Macquarie	85+	2	328
Lake Macquarie	85+	3	343
Lake Macquarie	85+	4	257
Lake Macquarie	85+	5	95
Lake Macquarie	85+	6	94
Lakemba	15-19		348
Lakemba	15-19	0	2600
Lakemba	15-19	1	5
Lakemba	15-19	2	5
Lakemba	20-24		320
Lakemba	20-24	0	2496
Lakemba	20-24	1	200
Lakemba	20-24	2	68
Lakemba	20-24	3	13
Lakemba	25-29		362
Lakemba	25-29	0	1933
Lakemba	25-29	1	591
Lakemba	25-29	2	465
Lakemba	25-29	3	186
Lakemba	25-29	4	65
Lakemba	25-29	5	6
Lakemba	30-34		317
Lakemba	30-34	0	992
Lakemba	30-34	1	665
Lakemba	30-34	2	769
Lakemba	30-34	3	475
Lakemba	30-34	4	191
Lakemba	30-34	5	47
Lakemba	30-34	6	23
Lakemba	35-39		298
Lakemba	35-39	0	550
Lakemba	35-39	1	486
Lakemba	35-39	2	878
Lakemba	35-39	3	595
Lakemba	35-39	4	322
Lakemba	35-39	5	141
Lakemba	35-39	6	55
Lakemba	40-44		216
Lakemba	40-44	0	465
Lakemba	40-44	1	371
Lakemba	40-44	2	820
Lakemba	40-44	3	622
Lakemba	40-44	4	338
Lakemba	40-44	5	151
Lakemba	40-44	6	80
Lakemba	45-49		203
Lakemba	45-49	0	354
Lakemba	45-49	1	324
Lakemba	45-49	2	683
Lakemba	45-49	3	543
Lakemba	45-49	4	312
Lakemba	45-49	5	126
Lakemba	45-49	6	102
Lakemba	50-54		202
Lakemba	50-54	0	353
Lakemba	50-54	1	377
Lakemba	50-54	2	693
Lakemba	50-54	3	543
Lakemba	50-54	4	314
Lakemba	50-54	5	150
Lakemba	50-54	6	94
Lakemba	55-59		208
Lakemba	55-59	0	330
Lakemba	55-59	1	371
Lakemba	55-59	2	714
Lakemba	55-59	3	468
Lakemba	55-59	4	279
Lakemba	55-59	5	135
Lakemba	55-59	6	99
Lakemba	60-64		171
Lakemba	60-64	0	296
Lakemba	60-64	1	389
Lakemba	60-64	2	638
Lakemba	60-64	3	434
Lakemba	60-64	4	263
Lakemba	60-64	5	147
Lakemba	60-64	6	140
Lakemba	65-69		143
Lakemba	65-69	0	218
Lakemba	65-69	1	312
Lakemba	65-69	2	466
Lakemba	65-69	3	381
Lakemba	65-69	4	246
Lakemba	65-69	5	115
Lakemba	65-69	6	135
Lakemba	70-74		135
Lakemba	70-74	0	155
Lakemba	70-74	1	176
Lakemba	70-74	2	436
Lakemba	70-74	3	302
Lakemba	70-74	4	166
Lakemba	70-74	5	92
Lakemba	70-74	6	95
Lakemba	75-79		123
Lakemba	75-79	0	104
Lakemba	75-79	1	103
Lakemba	75-79	2	320
Lakemba	75-79	3	233
Lakemba	75-79	4	122
Lakemba	75-79	5	80
Lakemba	75-79	6	77
Lakemba	80-84		102
Lakemba	80-84	0	66
Lakemba	80-84	1	91
Lakemba	80-84	2	253
Lakemba	80-84	3	178
Lakemba	80-84	4	102
Lakemba	80-84	5	56
Lakemba	80-84	6	89
Lakemba	85+		180
Lakemba	85+	0	68
Lakemba	85+	1	75
Lakemba	85+	2	243
Lakemba	85+	3	165
Lakemba	85+	4	110
Lakemba	85+	5	76
Lakemba	85+	6	124
Lane Cove	15-19		112
Lane Cove	15-19	0	2142
Lane Cove	20-24		114
Lane Cove	20-24	0	2057
Lane Cove	20-24	1	17
Lane Cove	20-24	2	5
Lane Cove	25-29		173
Lane Cove	25-29	0	2639
Lane Cove	25-29	1	164
Lane Cove	25-29	2	51
Lane Cove	25-29	3	3
Lane Cove	25-29	4	4
Lane Cove	30-34		165
Lane Cove	30-34	0	2321
Lane Cove	30-34	1	793
Lane Cove	30-34	2	391
