SED_NAME16	Age5yr	Indigenous	Sex	persons
Melbourne (Northern Metropolitan)	65+	1	M	9
Melton (Western Victoria)	0-4		F	204
Melton (Western Victoria)	0-4		M	227
Melton (Western Victoria)	0-4	0	F	3685
Melton (Western Victoria)	0-4	0	M	3823
Melton (Western Victoria)	0-4	1	F	115
Melton (Western Victoria)	0-4	1	M	113
Melton (Western Victoria)	5-9		F	270
Melton (Western Victoria)	5-9		M	266
Melton (Western Victoria)	5-9	0	F	3696
Melton (Western Victoria)	5-9	0	M	3924
Melton (Western Victoria)	5-9	1	F	97
Melton (Western Victoria)	5-9	1	M	115
Melton (Western Victoria)	10-14		F	249
Melton (Western Victoria)	10-14		M	243
Melton (Western Victoria)	10-14	0	F	3239
Melton (Western Victoria)	10-14	0	M	3259
Melton (Western Victoria)	10-14	1	F	90
Melton (Western Victoria)	10-14	1	M	93
Melton (Western Victoria)	15-19		F	198
Melton (Western Victoria)	15-19		M	163
Melton (Western Victoria)	15-19	0	F	2576
Melton (Western Victoria)	15-19	0	M	2636
Melton (Western Victoria)	15-19	1	F	83
Melton (Western Victoria)	15-19	1	M	77
Melton (Western Victoria)	20-24		F	173
Melton (Western Victoria)	20-24		M	173
Melton (Western Victoria)	20-24	0	F	2578
Melton (Western Victoria)	20-24	0	M	2692
Melton (Western Victoria)	20-24	1	F	79
Melton (Western Victoria)	20-24	1	M	60
Melton (Western Victoria)	25-29		F	233
Melton (Western Victoria)	25-29		M	216
Melton (Western Victoria)	25-29	0	F	3275
Melton (Western Victoria)	25-29	0	M	2975
Melton (Western Victoria)	25-29	1	F	60
Melton (Western Victoria)	25-29	1	M	62
Melton (Western Victoria)	30-34		F	237
Melton (Western Victoria)	30-34		M	229
Melton (Western Victoria)	30-34	0	F	4161
Melton (Western Victoria)	30-34	0	M	3731
Melton (Western Victoria)	30-34	1	F	77
Melton (Western Victoria)	30-34	1	M	60
Melton (Western Victoria)	35-39		F	236
Melton (Western Victoria)	35-39		M	222
Melton (Western Victoria)	35-39	0	F	3864
Melton (Western Victoria)	35-39	0	M	3765
Melton (Western Victoria)	35-39	1	F	45
Melton (Western Victoria)	35-39	1	M	47
Melton (Western Victoria)	40-44		F	196
Melton (Western Victoria)	40-44		M	192
Melton (Western Victoria)	40-44	0	F	3149
Melton (Western Victoria)	40-44	0	M	3171
Melton (Western Victoria)	40-44	1	F	49
Melton (Western Victoria)	40-44	1	M	32
Melton (Western Victoria)	45-49		F	150
Melton (Western Victoria)	45-49		M	192
Melton (Western Victoria)	45-49	0	F	2699
Melton (Western Victoria)	45-49	0	M	2760
Melton (Western Victoria)	45-49	1	F	34
Melton (Western Victoria)	45-49	1	M	31
Melton (Western Victoria)	50-54		F	151
Melton (Western Victoria)	50-54		M	129
Melton (Western Victoria)	50-54	0	F	2582
Melton (Western Victoria)	50-54	0	M	2402
Melton (Western Victoria)	50-54	1	F	44
Melton (Western Victoria)	50-54	1	M	31
Melton (Western Victoria)	55-59		F	117
Melton (Western Victoria)	55-59		M	127
Melton (Western Victoria)	55-59	0	F	2231
Melton (Western Victoria)	55-59	0	M	2153
Melton (Western Victoria)	55-59	1	F	27
Melton (Western Victoria)	55-59	1	M	27
Melton (Western Victoria)	60-64		F	82
Melton (Western Victoria)	60-64		M	97
Melton (Western Victoria)	60-64	0	F	2220
Melton (Western Victoria)	60-64	0	M	1896
Melton (Western Victoria)	60-64	1	F	29
Melton (Western Victoria)	60-64	1	M	25
Melton (Western Victoria)	65+		F	307
Melton (Western Victoria)	65+		M	258
Melton (Western Victoria)	65+	0	F	6090
Melton (Western Victoria)	65+	0	M	5279
Melton (Western Victoria)	65+	1	F	32
Melton (Western Victoria)	65+	1	M	37
Mildura (Northern Victoria)	0-4		F	110
Mildura (Northern Victoria)	0-4		M	120
Mildura (Northern Victoria)	0-4	0	F	1571
Mildura (Northern Victoria)	0-4	0	M	1629
Mildura (Northern Victoria)	0-4	1	F	173
Mildura (Northern Victoria)	0-4	1	M	170
Mildura (Northern Victoria)	5-9		F	151
Mildura (Northern Victoria)	5-9		M	194
Mildura (Northern Victoria)	5-9	0	F	1676
Mildura (Northern Victoria)	5-9	0	M	1710
Mildura (Northern Victoria)	5-9	1	F	206
Mildura (Northern Victoria)	5-9	1	M	194
Mildura (Northern Victoria)	10-14		F	172
Mildura (Northern Victoria)	10-14		M	164
Mildura (Northern Victoria)	10-14	0	F	1727
Mildura (Northern Victoria)	10-14	0	M	1824
Mildura (Northern Victoria)	10-14	1	F	175
Mildura (Northern Victoria)	10-14	1	M	200
Mildura (Northern Victoria)	15-19		F	144
Mildura (Northern Victoria)	15-19		M	169
Mildura (Northern Victoria)	15-19	0	F	1499
Mildura (Northern Victoria)	15-19	0	M	1634
Mildura (Northern Victoria)	15-19	1	F	167
Mildura (Northern Victoria)	15-19	1	M	153
Mildura (Northern Victoria)	20-24		F	129
Mildura (Northern Victoria)	20-24		M	137
Mildura (Northern Victoria)	20-24	0	F	1466
Mildura (Northern Victoria)	20-24	0	M	1639
Mildura (Northern Victoria)	20-24	1	F	100
Mildura (Northern Victoria)	20-24	1	M	109
Mildura (Northern Victoria)	25-29		F	139
Mildura (Northern Victoria)	25-29		M	162
Mildura (Northern Victoria)	25-29	0	F	1916
Mildura (Northern Victoria)	25-29	0	M	1934
Mildura (Northern Victoria)	25-29	1	F	120
Mildura (Northern Victoria)	25-29	1	M	94
Mildura (Northern Victoria)	30-34		F	188
Mildura (Northern Victoria)	30-34		M	178
Mildura (Northern Victoria)	30-34	0	F	1966
Mildura (Northern Victoria)	30-34	0	M	1990
Mildura (Northern Victoria)	30-34	1	F	117
Mildura (Northern Victoria)	30-34	1	M	79
Mildura (Northern Victoria)	35-39		F	161
Mildura (Northern Victoria)	35-39		M	171
Mildura (Northern Victoria)	35-39	0	F	1810
Mildura (Northern Victoria)	35-39	0	M	1773
Mildura (Northern Victoria)	35-39	1	F	91
Mildura (Northern Victoria)	35-39	1	M	58
Mildura (Northern Victoria)	40-44		F	159
Mildura (Northern Victoria)	40-44		M	156
Mildura (Northern Victoria)	40-44	0	F	1722
Mildura (Northern Victoria)	40-44	0	M	1638
Mildura (Northern Victoria)	40-44	1	F	79
Mildura (Northern Victoria)	40-44	1	M	76
Mildura (Northern Victoria)	45-49		F	128
Mildura (Northern Victoria)	45-49		M	153
Mildura (Northern Victoria)	45-49	0	F	1820
Mildura (Northern Victoria)	45-49	0	M	1685
Mildura (Northern Victoria)	45-49	1	F	67
Mildura (Northern Victoria)	45-49	1	M	66
Mildura (Northern Victoria)	50-54		F	142
Mildura (Northern Victoria)	50-54		M	154
Mildura (Northern Victoria)	50-54	0	F	1940
Mildura (Northern Victoria)	50-54	0	M	1910
Mildura (Northern Victoria)	50-54	1	F	84
Mildura (Northern Victoria)	50-54	1	M	59
Mildura (Northern Victoria)	55-59		F	138
Mildura (Northern Victoria)	55-59		M	155
Mildura (Northern Victoria)	55-59	0	F	2000
Mildura (Northern Victoria)	55-59	0	M	1920
Mildura (Northern Victoria)	55-59	1	F	62
Mildura (Northern Victoria)	55-59	1	M	53
Mildura (Northern Victoria)	60-64		F	139
Mildura (Northern Victoria)	60-64		M	187
Mildura (Northern Victoria)	60-64	0	F	2070
Mildura (Northern Victoria)	60-64	0	M	2084
Mildura (Northern Victoria)	60-64	1	F	59
Mildura (Northern Victoria)	60-64	1	M	41
Mildura (Northern Victoria)	65+		F	491
Mildura (Northern Victoria)	65+		M	494
Mildura (Northern Victoria)	65+	0	F	6400
Mildura (Northern Victoria)	65+	0	M	5813
Mildura (Northern Victoria)	65+	1	F	76
Mildura (Northern Victoria)	65+	1	M	67
Mill Park (Northern Metropolitan)	0-4		F	65
Mill Park (Northern Metropolitan)	0-4		M	80
Mill Park (Northern Metropolitan)	0-4	0	F	2035
Mill Park (Northern Metropolitan)	0-4	0	M	2137
Mill Park (Northern Metropolitan)	0-4	1	F	41
Mill Park (Northern Metropolitan)	0-4	1	M	27
Mill Park (Northern Metropolitan)	5-9		F	81
Mill Park (Northern Metropolitan)	5-9		M	79
Mill Park (Northern Metropolitan)	5-9	0	F	2183
Mill Park (Northern Metropolitan)	5-9	0	M	2318
Mill Park (Northern Metropolitan)	5-9	1	F	46
Mill Park (Northern Metropolitan)	5-9	1	M	38
Mill Park (Northern Metropolitan)	10-14		F	79
Mill Park (Northern Metropolitan)	10-14		M	77
Mill Park (Northern Metropolitan)	10-14	0	F	2092
Mill Park (Northern Metropolitan)	10-14	0	M	2238
Mill Park (Northern Metropolitan)	10-14	1	F	39
Mill Park (Northern Metropolitan)	10-14	1	M	45
Mill Park (Northern Metropolitan)	15-19		F	58
Mill Park (Northern Metropolitan)	15-19		M	91
Mill Park (Northern Metropolitan)	15-19	0	F	2026
Mill Park (Northern Metropolitan)	15-19	0	M	2237
Mill Park (Northern Metropolitan)	15-19	1	F	40
Mill Park (Northern Metropolitan)	15-19	1	M	43
Mill Park (Northern Metropolitan)	20-24		F	56
Mill Park (Northern Metropolitan)	20-24		M	82
Mill Park (Northern Metropolitan)	20-24	0	F	2174
Mill Park (Northern Metropolitan)	20-24	0	M	2397
Mill Park (Northern Metropolitan)	20-24	1	F	25
Mill Park (Northern Metropolitan)	20-24	1	M	30
Mill Park (Northern Metropolitan)	25-29		F	84
Mill Park (Northern Metropolitan)	25-29		M	89
Mill Park (Northern Metropolitan)	25-29	0	F	2329
Mill Park (Northern Metropolitan)	25-29	0	M	2496
Mill Park (Northern Metropolitan)	25-29	1	F	35
Mill Park (Northern Metropolitan)	25-29	1	M	24
Mill Park (Northern Metropolitan)	30-34		F	84
Mill Park (Northern Metropolitan)	30-34		M	89
Mill Park (Northern Metropolitan)	30-34	0	F	2672
Mill Park (Northern Metropolitan)	30-34	0	M	2515
Mill Park (Northern Metropolitan)	30-34	1	F	31
Mill Park (Northern Metropolitan)	30-34	1	M	12
Mill Park (Northern Metropolitan)	35-39		F	104
Mill Park (Northern Metropolitan)	35-39		M	85
Mill Park (Northern Metropolitan)	35-39	0	F	2697
Mill Park (Northern Metropolitan)	35-39	0	M	2544
Mill Park (Northern Metropolitan)	35-39	1	F	21
Mill Park (Northern Metropolitan)	35-39	1	M	18
Mill Park (Northern Metropolitan)	40-44		F	61
Mill Park (Northern Metropolitan)	40-44		M	80
Mill Park (Northern Metropolitan)	40-44	0	F	2353
Mill Park (Northern Metropolitan)	40-44	0	M	2442
Mill Park (Northern Metropolitan)	40-44	1	F	26
Mill Park (Northern Metropolitan)	40-44	1	M	17
Mill Park (Northern Metropolitan)	45-49		F	59
Mill Park (Northern Metropolitan)	45-49		M	82
Mill Park (Northern Metropolitan)	45-49	0	F	2406
Mill Park (Northern Metropolitan)	45-49	0	M	2181
Mill Park (Northern Metropolitan)	45-49	1	F	16
Mill Park (Northern Metropolitan)	45-49	1	M	16
Mill Park (Northern Metropolitan)	50-54		F	66
Mill Park (Northern Metropolitan)	50-54		M	65
Mill Park (Northern Metropolitan)	50-54	0	F	2468
Mill Park (Northern Metropolitan)	50-54	0	M	2225
Mill Park (Northern Metropolitan)	50-54	1	F	9
Mill Park (Northern Metropolitan)	50-54	1	M	7
Mill Park (Northern Metropolitan)	55-59		F	54
Mill Park (Northern Metropolitan)	55-59		M	49
Mill Park (Northern Metropolitan)	55-59	0	F	2382
Mill Park (Northern Metropolitan)	55-59	0	M	2141
Mill Park (Northern Metropolitan)	55-59	1	F	15
Mill Park (Northern Metropolitan)	55-59	1	M	13
Mill Park (Northern Metropolitan)	60-64		F	48
Mill Park (Northern Metropolitan)	60-64		M	67
Mill Park (Northern Metropolitan)	60-64	0	F	2041
Mill Park (Northern Metropolitan)	60-64	0	M	1872
Mill Park (Northern Metropolitan)	60-64	1	F	8
Mill Park (Northern Metropolitan)	60-64	1	M	11
Mill Park (Northern Metropolitan)	65+		F	428
Mill Park (Northern Metropolitan)	65+		M	268
Mill Park (Northern Metropolitan)	65+	0	F	4546
Mill Park (Northern Metropolitan)	65+	0	M	3997
Mill Park (Northern Metropolitan)	65+	1	F	19
Mill Park (Northern Metropolitan)	65+	1	M	10
Monbulk (Eastern Victoria)	0-4		F	36
Monbulk (Eastern Victoria)	0-4		M	34
Monbulk (Eastern Victoria)	0-4	0	F	1480
Monbulk (Eastern Victoria)	0-4	0	M	1692
Monbulk (Eastern Victoria)	0-4	1	F	24
Monbulk (Eastern Victoria)	0-4	1	M	16
Monbulk (Eastern Victoria)	5-9		F	38
Monbulk (Eastern Victoria)	5-9		M	55
Monbulk (Eastern Victoria)	5-9	0	F	1771
Monbulk (Eastern Victoria)	5-9	0	M	1868
Monbulk (Eastern Victoria)	5-9	1	F	26
Monbulk (Eastern Victoria)	5-9	1	M	17
Monbulk (Eastern Victoria)	10-14		F	36
Monbulk (Eastern Victoria)	10-14		M	61
Monbulk (Eastern Victoria)	10-14	0	F	1786
Monbulk (Eastern Victoria)	10-14	0	M	2024
Monbulk (Eastern Victoria)	10-14	1	F	14
Monbulk (Eastern Victoria)	10-14	1	M	19
Monbulk (Eastern Victoria)	15-19		F	52
Monbulk (Eastern Victoria)	15-19		M	48
Monbulk (Eastern Victoria)	15-19	0	F	1672
Monbulk (Eastern Victoria)	15-19	0	M	1828
Monbulk (Eastern Victoria)	15-19	1	F	11
Monbulk (Eastern Victoria)	15-19	1	M	15
Monbulk (Eastern Victoria)	20-24		F	33
Monbulk (Eastern Victoria)	20-24		M	43
Monbulk (Eastern Victoria)	20-24	0	F	1449
Monbulk (Eastern Victoria)	20-24	0	M	1540
Monbulk (Eastern Victoria)	20-24	1	F	14
Monbulk (Eastern Victoria)	20-24	1	M	21
Monbulk (Eastern Victoria)	25-29		F	35
Monbulk (Eastern Victoria)	25-29		M	50
Monbulk (Eastern Victoria)	25-29	0	F	1307
Monbulk (Eastern Victoria)	25-29	0	M	1308
Monbulk (Eastern Victoria)	25-29	1	F	15
Monbulk (Eastern Victoria)	25-29	1	M	21
Monbulk (Eastern Victoria)	30-34		F	58
Monbulk (Eastern Victoria)	30-34		M	56
Monbulk (Eastern Victoria)	30-34	0	F	1700
Monbulk (Eastern Victoria)	30-34	0	M	1652
Monbulk (Eastern Victoria)	30-34	1	F	21
Monbulk (Eastern Victoria)	30-34	1	M	11
Monbulk (Eastern Victoria)	35-39		F	55
Monbulk (Eastern Victoria)	35-39		M	53
Monbulk (Eastern Victoria)	35-39	0	F	1945
Monbulk (Eastern Victoria)	35-39	0	M	1762
Monbulk (Eastern Victoria)	35-39	1	F	13
Monbulk (Eastern Victoria)	35-39	1	M	7
Monbulk (Eastern Victoria)	40-44		F	67
Monbulk (Eastern Victoria)	40-44		M	49
Monbulk (Eastern Victoria)	40-44	0	F	2016
Monbulk (Eastern Victoria)	40-44	0	M	1868
Monbulk (Eastern Victoria)	40-44	1	F	8
Monbulk (Eastern Victoria)	40-44	1	M	12
Monbulk (Eastern Victoria)	45-49		F	53
Monbulk (Eastern Victoria)	45-49		M	67
Monbulk (Eastern Victoria)	45-49	0	F	2156
Monbulk (Eastern Victoria)	45-49	0	M	2069
Monbulk (Eastern Victoria)	45-49	1	F	10
Monbulk (Eastern Victoria)	45-49	1	M	9
Monbulk (Eastern Victoria)	50-54		F	40
Monbulk (Eastern Victoria)	50-54		M	69
Monbulk (Eastern Victoria)	50-54	0	F	2119
Monbulk (Eastern Victoria)	50-54	0	M	2025
Monbulk (Eastern Victoria)	50-54	1	F	8
Monbulk (Eastern Victoria)	50-54	1	M	8
Monbulk (Eastern Victoria)	55-59		F	52
Monbulk (Eastern Victoria)	55-59		M	54
Monbulk (Eastern Victoria)	55-59	0	F	2002
Monbulk (Eastern Victoria)	55-59	0	M	1853
Monbulk (Eastern Victoria)	55-59	1	F	13
Monbulk (Eastern Victoria)	55-59	1	M	10
Monbulk (Eastern Victoria)	60-64		F	68
Monbulk (Eastern Victoria)	60-64		M	58
Monbulk (Eastern Victoria)	60-64	0	F	1927
Monbulk (Eastern Victoria)	60-64	0	M	1878
Monbulk (Eastern Victoria)	60-64	1	F	8
Monbulk (Eastern Victoria)	60-64	1	M	16
Monbulk (Eastern Victoria)	65+		F	160
Monbulk (Eastern Victoria)	65+		M	180
Monbulk (Eastern Victoria)	65+	0	F	4978
Monbulk (Eastern Victoria)	65+	0	M	4633
Monbulk (Eastern Victoria)	65+	1	F	19
Monbulk (Eastern Victoria)	65+	1	M	15
Mordialloc (South-Eastern Metropolitan)	0-4		F	39
Mordialloc (South-Eastern Metropolitan)	0-4		M	55
Mordialloc (South-Eastern Metropolitan)	0-4	0	F	1746
Mordialloc (South-Eastern Metropolitan)	0-4	0	M	1801
Mordialloc (South-Eastern Metropolitan)	0-4	1	F	24
Mordialloc (South-Eastern Metropolitan)	0-4	1	M	24
Mordialloc (South-Eastern Metropolitan)	5-9		F	61
Mordialloc (South-Eastern Metropolitan)	5-9		M	59
Mordialloc (South-Eastern Metropolitan)	5-9	0	F	1973
Mordialloc (South-Eastern Metropolitan)	5-9	0	M	2087
Mordialloc (South-Eastern Metropolitan)	5-9	1	F	13
Mordialloc (South-Eastern Metropolitan)	5-9	1	M	18
Mordialloc (South-Eastern Metropolitan)	10-14		F	51
Mordialloc (South-Eastern Metropolitan)	10-14		M	41
Mordialloc (South-Eastern Metropolitan)	10-14	0	F	2044
Mordialloc (South-Eastern Metropolitan)	10-14	0	M	2176
Mordialloc (South-Eastern Metropolitan)	10-14	1	F	16
Mordialloc (South-Eastern Metropolitan)	10-14	1	M	15
Mordialloc (South-Eastern Metropolitan)	15-19		F	46
Mordialloc (South-Eastern Metropolitan)	15-19		M	49
Mordialloc (South-Eastern Metropolitan)	15-19	0	F	1906
Mordialloc (South-Eastern Metropolitan)	15-19	0	M	1921
Mordialloc (South-Eastern Metropolitan)	15-19	1	F	18
Mordialloc (South-Eastern Metropolitan)	15-19	1	M	14
Mordialloc (South-Eastern Metropolitan)	20-24		F	36
Mordialloc (South-Eastern Metropolitan)	20-24		M	32
Mordialloc (South-Eastern Metropolitan)	20-24	0	F	1590
Mordialloc (South-Eastern Metropolitan)	20-24	0	M	1618
Mordialloc (South-Eastern Metropolitan)	20-24	1	F	12
Mordialloc (South-Eastern Metropolitan)	20-24	1	M	5
Mordialloc (South-Eastern Metropolitan)	25-29		F	62
Mordialloc (South-Eastern Metropolitan)	25-29		M	63
Mordialloc (South-Eastern Metropolitan)	25-29	0	F	1549
Mordialloc (South-Eastern Metropolitan)	25-29	0	M	1483
Mordialloc (South-Eastern Metropolitan)	25-29	1	F	16
Mordialloc (South-Eastern Metropolitan)	25-29	1	M	10
Mordialloc (South-Eastern Metropolitan)	30-34		F	60
Mordialloc (South-Eastern Metropolitan)	30-34		M	56
Mordialloc (South-Eastern Metropolitan)	30-34	0	F	2010
Mordialloc (South-Eastern Metropolitan)	30-34	0	M	1776
Mordialloc (South-Eastern Metropolitan)	30-34	1	F	14
Mordialloc (South-Eastern Metropolitan)	30-34	1	M	9
Mordialloc (South-Eastern Metropolitan)	35-39		F	63
Mordialloc (South-Eastern Metropolitan)	35-39		M	50
Mordialloc (South-Eastern Metropolitan)	35-39	0	F	2437
Mordialloc (South-Eastern Metropolitan)	35-39	0	M	2105
Mordialloc (South-Eastern Metropolitan)	35-39	1	F	9
Mordialloc (South-Eastern Metropolitan)	35-39	1	M	9
Mordialloc (South-Eastern Metropolitan)	40-44		F	53
Mordialloc (South-Eastern Metropolitan)	40-44		M	66
Mordialloc (South-Eastern Metropolitan)	40-44	0	F	2428
Mordialloc (South-Eastern Metropolitan)	40-44	0	M	2316
Mordialloc (South-Eastern Metropolitan)	40-44	1	F	11
Mordialloc (South-Eastern Metropolitan)	40-44	1	M	10
Mordialloc (South-Eastern Metropolitan)	45-49		F	76
Mordialloc (South-Eastern Metropolitan)	45-49		M	69
Mordialloc (South-Eastern Metropolitan)	45-49	0	F	2601
Mordialloc (South-Eastern Metropolitan)	45-49	0	M	2353
Mordialloc (South-Eastern Metropolitan)	45-49	1	F	10
Mordialloc (South-Eastern Metropolitan)	45-49	1	M	9
Mordialloc (South-Eastern Metropolitan)	50-54		F	55
Mordialloc (South-Eastern Metropolitan)	50-54		M	53
Mordialloc (South-Eastern Metropolitan)	50-54	0	F	2562
Mordialloc (South-Eastern Metropolitan)	50-54	0	M	2326
Mordialloc (South-Eastern Metropolitan)	50-54	1	F	12
Mordialloc (South-Eastern Metropolitan)	50-54	1	M	12
Mordialloc (South-Eastern Metropolitan)	55-59		F	43
Mordialloc (South-Eastern Metropolitan)	55-59		M	62
Mordialloc (South-Eastern Metropolitan)	55-59	0	F	2179
Mordialloc (South-Eastern Metropolitan)	55-59	0	M	2043
Mordialloc (South-Eastern Metropolitan)	55-59	1	F	3
Mordialloc (South-Eastern Metropolitan)	55-59	1	M	13
Mordialloc (South-Eastern Metropolitan)	60-64		F	59
Mordialloc (South-Eastern Metropolitan)	60-64		M	48
Mordialloc (South-Eastern Metropolitan)	60-64	0	F	1967
Mordialloc (South-Eastern Metropolitan)	60-64	0	M	1753
Mordialloc (South-Eastern Metropolitan)	60-64	1	F	6
Mordialloc (South-Eastern Metropolitan)	60-64	1	M	5
Mordialloc (South-Eastern Metropolitan)	65+		F	222
Mordialloc (South-Eastern Metropolitan)	65+		M	180
Mordialloc (South-Eastern Metropolitan)	65+	0	F	6143
Mordialloc (South-Eastern Metropolitan)	65+	0	M	4750
Mordialloc (South-Eastern Metropolitan)	65+	1	F	11
Mordialloc (South-Eastern Metropolitan)	65+	1	M	14
Mornington (Eastern Victoria)	0-4		F	42
Mornington (Eastern Victoria)	0-4		M	50
Mornington (Eastern Victoria)	0-4	0	F	1391
Mornington (Eastern Victoria)	0-4	0	M	1443
Mornington (Eastern Victoria)	0-4	1	F	12
Mornington (Eastern Victoria)	0-4	1	M	26
Mornington (Eastern Victoria)	5-9		F	61
Mornington (Eastern Victoria)	5-9		M	54
Mornington (Eastern Victoria)	5-9	0	F	1855
Mornington (Eastern Victoria)	5-9	0	M	1958
Mornington (Eastern Victoria)	5-9	1	F	29
Mornington (Eastern Victoria)	5-9	1	M	28
Mornington (Eastern Victoria)	10-14		F	63
Mornington (Eastern Victoria)	10-14		M	73
Mornington (Eastern Victoria)	10-14	0	F	2209
Mornington (Eastern Victoria)	10-14	0	M	2299
Mornington (Eastern Victoria)	10-14	1	F	30
Mornington (Eastern Victoria)	10-14	1	M	39
Mornington (Eastern Victoria)	15-19		F	67
Mornington (Eastern Victoria)	15-19		M	69
Mornington (Eastern Victoria)	15-19	0	F	1971
Mornington (Eastern Victoria)	15-19	0	M	2090
Mornington (Eastern Victoria)	15-19	1	F	29
Mornington (Eastern Victoria)	15-19	1	M	28
Mornington (Eastern Victoria)	20-24		F	36
Mornington (Eastern Victoria)	20-24		M	35
Mornington (Eastern Victoria)	20-24	0	F	1343
Mornington (Eastern Victoria)	20-24	0	M	1406
Mornington (Eastern Victoria)	20-24	1	F	11
Mornington (Eastern Victoria)	20-24	1	M	18
Mornington (Eastern Victoria)	25-29		F	30
Mornington (Eastern Victoria)	25-29		M	32
Mornington (Eastern Victoria)	25-29	0	F	883
Mornington (Eastern Victoria)	25-29	0	M	903
Mornington (Eastern Victoria)	25-29	1	F	9
Mornington (Eastern Victoria)	25-29	1	M	4
Mornington (Eastern Victoria)	30-34		F	42
Mornington (Eastern Victoria)	30-34		M	46
Mornington (Eastern Victoria)	30-34	0	F	1149
Mornington (Eastern Victoria)	30-34	0	M	1106
Mornington (Eastern Victoria)	30-34	1	F	9
Mornington (Eastern Victoria)	30-34	1	M	9
Mornington (Eastern Victoria)	35-39		F	47
Mornington (Eastern Victoria)	35-39		M	49
Mornington (Eastern Victoria)	35-39	0	F	1732
Mornington (Eastern Victoria)	35-39	0	M	1377
Mornington (Eastern Victoria)	35-39	1	F	3
