SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Cranbourne (South-Eastern Metropolitan)	THA	2019	12
Cranbourne (South-Eastern Metropolitan)	THA	2020	5
Cranbourne (South-Eastern Metropolitan)	TWN	2000	14
Cranbourne (South-Eastern Metropolitan)	TWN	2010	8
Cranbourne (South-Eastern Metropolitan)	TWN	2015	16
Cranbourne (South-Eastern Metropolitan)	TWN	2016	11
Cranbourne (South-Eastern Metropolitan)	TWN	2017	6
Cranbourne (South-Eastern Metropolitan)	TWN	2018	14
Cranbourne (South-Eastern Metropolitan)	TWN	2019	11
Cranbourne (South-Eastern Metropolitan)	TWN	2020	3
Cranbourne (South-Eastern Metropolitan)	USA		6
Cranbourne (South-Eastern Metropolitan)	USA	1960	6
Cranbourne (South-Eastern Metropolitan)	USA	1970	5
Cranbourne (South-Eastern Metropolitan)	USA	1980	20
Cranbourne (South-Eastern Metropolitan)	USA	1990	11
Cranbourne (South-Eastern Metropolitan)	USA	2000	26
Cranbourne (South-Eastern Metropolitan)	USA	2010	77
Cranbourne (South-Eastern Metropolitan)	USA	2015	47
Cranbourne (South-Eastern Metropolitan)	USA	2016	13
Cranbourne (South-Eastern Metropolitan)	USA	2017	18
Cranbourne (South-Eastern Metropolitan)	USA	2018	9
Cranbourne (South-Eastern Metropolitan)	USA	2019	4
Cranbourne (South-Eastern Metropolitan)	USA	2021	3
Cranbourne (South-Eastern Metropolitan)	VNM		13
Cranbourne (South-Eastern Metropolitan)	VNM	1980	33
Cranbourne (South-Eastern Metropolitan)	VNM	1990	86
Cranbourne (South-Eastern Metropolitan)	VNM	2000	99
Cranbourne (South-Eastern Metropolitan)	VNM	2010	138
Cranbourne (South-Eastern Metropolitan)	VNM	2015	77
Cranbourne (South-Eastern Metropolitan)	VNM	2016	21
Cranbourne (South-Eastern Metropolitan)	VNM	2017	22
Cranbourne (South-Eastern Metropolitan)	VNM	2018	21
Cranbourne (South-Eastern Metropolitan)	VNM	2019	13
Cranbourne (South-Eastern Metropolitan)	VNM	2020	6
Cranbourne (South-Eastern Metropolitan)	ZAF		9
Cranbourne (South-Eastern Metropolitan)	ZAF	1970	5
Cranbourne (South-Eastern Metropolitan)	ZAF	1980	43
Cranbourne (South-Eastern Metropolitan)	ZAF	1990	95
Cranbourne (South-Eastern Metropolitan)	ZAF	2000	55
Cranbourne (South-Eastern Metropolitan)	ZAF	2010	264
Cranbourne (South-Eastern Metropolitan)	ZAF	2015	100
Cranbourne (South-Eastern Metropolitan)	ZAF	2016	21
Cranbourne (South-Eastern Metropolitan)	ZAF	2017	10
Cranbourne (South-Eastern Metropolitan)	ZAF	2018	10
Cranbourne (South-Eastern Metropolitan)	ZAF	2019	19
Cranbourne (South-Eastern Metropolitan)	ZAF	2020	4
Cranbourne (South-Eastern Metropolitan)	ZAF	2021	5
Croydon (Eastern Metropolitan)			57
Croydon (Eastern Metropolitan)		1951	45
Croydon (Eastern Metropolitan)		1960	122
Croydon (Eastern Metropolitan)		1970	151
Croydon (Eastern Metropolitan)		1980	159
Croydon (Eastern Metropolitan)		1990	229
Croydon (Eastern Metropolitan)		2000	202
Croydon (Eastern Metropolitan)		2010	731
Croydon (Eastern Metropolitan)		2015	648
Croydon (Eastern Metropolitan)		2016	123
Croydon (Eastern Metropolitan)		2017	107
Croydon (Eastern Metropolitan)		2018	201
Croydon (Eastern Metropolitan)		2019	143
Croydon (Eastern Metropolitan)		2020	26
Croydon (Eastern Metropolitan)		2021	4
Croydon (Eastern Metropolitan)	AFG	2000	6
Croydon (Eastern Metropolitan)	AFG	2015	3
Croydon (Eastern Metropolitan)	BGD	2010	8
Croydon (Eastern Metropolitan)	CAN	1960	3
Croydon (Eastern Metropolitan)	CAN	1970	4
Croydon (Eastern Metropolitan)	CAN	1980	10
Croydon (Eastern Metropolitan)	CAN	1990	7
Croydon (Eastern Metropolitan)	CAN	2000	8
Croydon (Eastern Metropolitan)	CAN	2010	9
Croydon (Eastern Metropolitan)	CAN	2015	19
Croydon (Eastern Metropolitan)	CAN	2016	5
Croydon (Eastern Metropolitan)	CAN	2017	5
Croydon (Eastern Metropolitan)	CAN	2018	3
Croydon (Eastern Metropolitan)	CAN	2019	3
Croydon (Eastern Metropolitan)	CHN		25
Croydon (Eastern Metropolitan)	CHN	1960	3
Croydon (Eastern Metropolitan)	CHN	1980	8
Croydon (Eastern Metropolitan)	CHN	1990	58
Croydon (Eastern Metropolitan)	CHN	2000	96
Croydon (Eastern Metropolitan)	CHN	2010	735
Croydon (Eastern Metropolitan)	CHN	2015	461
Croydon (Eastern Metropolitan)	CHN	2016	108
Croydon (Eastern Metropolitan)	CHN	2017	97
Croydon (Eastern Metropolitan)	CHN	2018	64
Croydon (Eastern Metropolitan)	CHN	2019	82
Croydon (Eastern Metropolitan)	CHN	2020	21
Croydon (Eastern Metropolitan)	CHN	2021	5
Croydon (Eastern Metropolitan)	DEU		4
Croydon (Eastern Metropolitan)	DEU	1951	43
Croydon (Eastern Metropolitan)	DEU	1960	97
Croydon (Eastern Metropolitan)	DEU	1970	73
Croydon (Eastern Metropolitan)	DEU	1980	33
Croydon (Eastern Metropolitan)	DEU	1990	28
Croydon (Eastern Metropolitan)	DEU	2000	19
Croydon (Eastern Metropolitan)	DEU	2010	15
Croydon (Eastern Metropolitan)	DEU	2015	4
Croydon (Eastern Metropolitan)	EGY	1951	5
Croydon (Eastern Metropolitan)	EGY	1960	15
Croydon (Eastern Metropolitan)	EGY	1970	8
Croydon (Eastern Metropolitan)	EGY	1990	4
Croydon (Eastern Metropolitan)	EGY	2000	3
Croydon (Eastern Metropolitan)	EGY	2010	25
Croydon (Eastern Metropolitan)	EGY	2015	14
Croydon (Eastern Metropolitan)	EGY	2016	5
Croydon (Eastern Metropolitan)	EGY	2018	3
Croydon (Eastern Metropolitan)	FJI	1980	3
Croydon (Eastern Metropolitan)	FJI	1990	18
Croydon (Eastern Metropolitan)	FJI	2000	9
Croydon (Eastern Metropolitan)	FJI	2010	8
Croydon (Eastern Metropolitan)	GBR		79
Croydon (Eastern Metropolitan)	GBR	1951	104
Croydon (Eastern Metropolitan)	GBR	1960	354
Croydon (Eastern Metropolitan)	GBR	1970	913
Croydon (Eastern Metropolitan)	GBR	1980	533
Croydon (Eastern Metropolitan)	GBR	1990	339
Croydon (Eastern Metropolitan)	GBR	2000	172
Croydon (Eastern Metropolitan)	GBR	2010	328
Croydon (Eastern Metropolitan)	GBR	2015	134
Croydon (Eastern Metropolitan)	GBR	2016	9
Croydon (Eastern Metropolitan)	GBR	2017	13
Croydon (Eastern Metropolitan)	GBR	2018	11
Croydon (Eastern Metropolitan)	GBR	2019	12
Croydon (Eastern Metropolitan)	GBR	2020	7
Croydon (Eastern Metropolitan)	GRC		3
Croydon (Eastern Metropolitan)	GRC	1960	17
Croydon (Eastern Metropolitan)	GRC	1970	31
Croydon (Eastern Metropolitan)	GRC	1980	8
Croydon (Eastern Metropolitan)	GRC	1990	8
Croydon (Eastern Metropolitan)	GRC	2000	4
Croydon (Eastern Metropolitan)	GRC	2016	3
Croydon (Eastern Metropolitan)	HKG		5
Croydon (Eastern Metropolitan)	HKG	1960	4
Croydon (Eastern Metropolitan)	HKG	1970	5
Croydon (Eastern Metropolitan)	HKG	1980	11
Croydon (Eastern Metropolitan)	HKG	1990	61
Croydon (Eastern Metropolitan)	HKG	2000	58
Croydon (Eastern Metropolitan)	HKG	2010	59
Croydon (Eastern Metropolitan)	HKG	2015	31
Croydon (Eastern Metropolitan)	HKG	2016	8
Croydon (Eastern Metropolitan)	HKG	2017	9
Croydon (Eastern Metropolitan)	HKG	2018	3
Croydon (Eastern Metropolitan)	HKG	2019	6
Croydon (Eastern Metropolitan)	HKG	2020	6
Croydon (Eastern Metropolitan)	HKG	2021	3
Croydon (Eastern Metropolitan)	HRV		4
Croydon (Eastern Metropolitan)	HRV	1960	9
Croydon (Eastern Metropolitan)	HRV	1970	32
Croydon (Eastern Metropolitan)	HRV	1980	5
Croydon (Eastern Metropolitan)	HRV	1990	5
Croydon (Eastern Metropolitan)	HRV	2000	3
Croydon (Eastern Metropolitan)	HRV	2010	3
Croydon (Eastern Metropolitan)	IDN		5
Croydon (Eastern Metropolitan)	IDN	1960	9
Croydon (Eastern Metropolitan)	IDN	1980	9
Croydon (Eastern Metropolitan)	IDN	1990	17
Croydon (Eastern Metropolitan)	IDN	2000	12
Croydon (Eastern Metropolitan)	IDN	2010	48
Croydon (Eastern Metropolitan)	IDN	2015	18
Croydon (Eastern Metropolitan)	IDN	2016	5
Croydon (Eastern Metropolitan)	IDN	2018	3
Croydon (Eastern Metropolitan)	IDN	2019	7
Croydon (Eastern Metropolitan)	IDN	2021	5
Croydon (Eastern Metropolitan)	IND		14
Croydon (Eastern Metropolitan)	IND	1951	5
Croydon (Eastern Metropolitan)	IND	1960	8
Croydon (Eastern Metropolitan)	IND	1970	17
Croydon (Eastern Metropolitan)	IND	1980	23
Croydon (Eastern Metropolitan)	IND	1990	44
Croydon (Eastern Metropolitan)	IND	2000	54
Croydon (Eastern Metropolitan)	IND	2010	420
Croydon (Eastern Metropolitan)	IND	2015	296
Croydon (Eastern Metropolitan)	IND	2016	73
Croydon (Eastern Metropolitan)	IND	2017	57
Croydon (Eastern Metropolitan)	IND	2018	56
Croydon (Eastern Metropolitan)	IND	2019	47
Croydon (Eastern Metropolitan)	IND	2020	22
Croydon (Eastern Metropolitan)	IND	2021	4
Croydon (Eastern Metropolitan)	IRL		6
Croydon (Eastern Metropolitan)	IRL	1951	5
Croydon (Eastern Metropolitan)	IRL	1960	9
Croydon (Eastern Metropolitan)	IRL	1970	25
Croydon (Eastern Metropolitan)	IRL	1980	41
Croydon (Eastern Metropolitan)	IRL	1990	27
Croydon (Eastern Metropolitan)	IRL	2000	10
Croydon (Eastern Metropolitan)	IRL	2010	16
Croydon (Eastern Metropolitan)	IRL	2015	17
Croydon (Eastern Metropolitan)	IRN		5
Croydon (Eastern Metropolitan)	IRN	1990	15
Croydon (Eastern Metropolitan)	IRN	2000	19
Croydon (Eastern Metropolitan)	IRN	2010	102
Croydon (Eastern Metropolitan)	IRN	2015	137
Croydon (Eastern Metropolitan)	IRN	2016	16
Croydon (Eastern Metropolitan)	IRN	2017	17
Croydon (Eastern Metropolitan)	IRN	2018	18
Croydon (Eastern Metropolitan)	IRN	2019	15
Croydon (Eastern Metropolitan)	IRN	2020	4
Croydon (Eastern Metropolitan)	IRN	2021	3
Croydon (Eastern Metropolitan)	IRQ	2000	3
Croydon (Eastern Metropolitan)	IRQ	2010	7
Croydon (Eastern Metropolitan)	ITA		19
Croydon (Eastern Metropolitan)	ITA	1951	7
Croydon (Eastern Metropolitan)	ITA	1960	103
Croydon (Eastern Metropolitan)	ITA	1970	79
Croydon (Eastern Metropolitan)	ITA	1980	20
Croydon (Eastern Metropolitan)	ITA	1990	5
Croydon (Eastern Metropolitan)	ITA	2000	3
Croydon (Eastern Metropolitan)	ITA	2010	9
Croydon (Eastern Metropolitan)	ITA	2015	13
Croydon (Eastern Metropolitan)	ITA	2016	3
Croydon (Eastern Metropolitan)	ITA	2017	6
Croydon (Eastern Metropolitan)	JPN		4
Croydon (Eastern Metropolitan)	JPN	1970	3
Croydon (Eastern Metropolitan)	JPN	1980	6
Croydon (Eastern Metropolitan)	JPN	1990	4
Croydon (Eastern Metropolitan)	JPN	2000	4
Croydon (Eastern Metropolitan)	JPN	2010	10
Croydon (Eastern Metropolitan)	JPN	2015	11
Croydon (Eastern Metropolitan)	KOR	1990	12
Croydon (Eastern Metropolitan)	KOR	2000	12
Croydon (Eastern Metropolitan)	KOR	2010	71
Croydon (Eastern Metropolitan)	KOR	2015	28
Croydon (Eastern Metropolitan)	KOR	2016	3
Croydon (Eastern Metropolitan)	KOR	2018	3
Croydon (Eastern Metropolitan)	LBN	1970	5
Croydon (Eastern Metropolitan)	LBN	1980	9
Croydon (Eastern Metropolitan)	LBN	1990	9
Croydon (Eastern Metropolitan)	LBN	2000	7
Croydon (Eastern Metropolitan)	LBN	2010	10
Croydon (Eastern Metropolitan)	LBN	2015	8
Croydon (Eastern Metropolitan)	LBN	2019	3
Croydon (Eastern Metropolitan)	LKA		4
Croydon (Eastern Metropolitan)	LKA	1960	5
Croydon (Eastern Metropolitan)	LKA	1970	28
Croydon (Eastern Metropolitan)	LKA	1980	30
Croydon (Eastern Metropolitan)	LKA	1990	28
Croydon (Eastern Metropolitan)	LKA	2000	24
Croydon (Eastern Metropolitan)	LKA	2010	104
Croydon (Eastern Metropolitan)	LKA	2015	45
Croydon (Eastern Metropolitan)	LKA	2016	9
Croydon (Eastern Metropolitan)	LKA	2017	16
Croydon (Eastern Metropolitan)	LKA	2018	8
Croydon (Eastern Metropolitan)	LKA	2019	10
Croydon (Eastern Metropolitan)	LKA	2021	4
Croydon (Eastern Metropolitan)	MKD	1960	3
Croydon (Eastern Metropolitan)	MKD	1970	8
Croydon (Eastern Metropolitan)	MKD	1990	3
Croydon (Eastern Metropolitan)	MKD	2010	8
Croydon (Eastern Metropolitan)	MYS		7
Croydon (Eastern Metropolitan)	MYS	1960	6
Croydon (Eastern Metropolitan)	MYS	1970	10
Croydon (Eastern Metropolitan)	MYS	1980	31
Croydon (Eastern Metropolitan)	MYS	1990	61
Croydon (Eastern Metropolitan)	MYS	2000	37
Croydon (Eastern Metropolitan)	MYS	2010	177
Croydon (Eastern Metropolitan)	MYS	2015	128
Croydon (Eastern Metropolitan)	MYS	2016	36
Croydon (Eastern Metropolitan)	MYS	2017	28
Croydon (Eastern Metropolitan)	MYS	2018	20
Croydon (Eastern Metropolitan)	MYS	2019	19
Croydon (Eastern Metropolitan)	MYS	2020	5
Croydon (Eastern Metropolitan)	MYS	2021	6
Croydon (Eastern Metropolitan)	NLD		9
Croydon (Eastern Metropolitan)	NLD	1951	8
Croydon (Eastern Metropolitan)	NLD	1960	211
Croydon (Eastern Metropolitan)	NLD	1970	56
Croydon (Eastern Metropolitan)	NLD	1980	30
Croydon (Eastern Metropolitan)	NLD	1990	12
Croydon (Eastern Metropolitan)	NLD	2000	14
Croydon (Eastern Metropolitan)	NLD	2010	3
Croydon (Eastern Metropolitan)	NLD	2015	7
Croydon (Eastern Metropolitan)	NPL		3
Croydon (Eastern Metropolitan)	NPL	2010	26
Croydon (Eastern Metropolitan)	NPL	2015	19
Croydon (Eastern Metropolitan)	NPL	2016	5
Croydon (Eastern Metropolitan)	NPL	2017	4
Croydon (Eastern Metropolitan)	NPL	2018	6
Croydon (Eastern Metropolitan)	NPL	2019	5
Croydon (Eastern Metropolitan)	NZL		11
Croydon (Eastern Metropolitan)	NZL	1951	6
Croydon (Eastern Metropolitan)	NZL	1960	3
Croydon (Eastern Metropolitan)	NZL	1970	42
Croydon (Eastern Metropolitan)	NZL	1980	104
Croydon (Eastern Metropolitan)	NZL	1990	155
Croydon (Eastern Metropolitan)	NZL	2000	114
Croydon (Eastern Metropolitan)	NZL	2010	112
Croydon (Eastern Metropolitan)	NZL	2015	86
Croydon (Eastern Metropolitan)	NZL	2016	16
Croydon (Eastern Metropolitan)	NZL	2017	10
Croydon (Eastern Metropolitan)	NZL	2018	3
Croydon (Eastern Metropolitan)	NZL	2019	8
Croydon (Eastern Metropolitan)	NZL	2020	5
Croydon (Eastern Metropolitan)	PAK	1990	9
Croydon (Eastern Metropolitan)	PAK	2000	7
Croydon (Eastern Metropolitan)	PAK	2010	13
Croydon (Eastern Metropolitan)	PAK	2015	17
Croydon (Eastern Metropolitan)	PAK	2017	3
Croydon (Eastern Metropolitan)	PAK	2018	9
Croydon (Eastern Metropolitan)	PAK	2019	3
Croydon (Eastern Metropolitan)	PHL		10
Croydon (Eastern Metropolitan)	PHL	1980	13
Croydon (Eastern Metropolitan)	PHL	1990	51
Croydon (Eastern Metropolitan)	PHL	2000	36
Croydon (Eastern Metropolitan)	PHL	2010	100
Croydon (Eastern Metropolitan)	PHL	2015	68
Croydon (Eastern Metropolitan)	PHL	2016	4
Croydon (Eastern Metropolitan)	PHL	2017	10
Croydon (Eastern Metropolitan)	PHL	2018	8
Croydon (Eastern Metropolitan)	PHL	2019	8
Croydon (Eastern Metropolitan)	PHL	2020	7
Croydon (Eastern Metropolitan)	PHL	2021	3
Croydon (Eastern Metropolitan)	POL	1960	5
Croydon (Eastern Metropolitan)	POL	1970	10
Croydon (Eastern Metropolitan)	POL	1980	9
Croydon (Eastern Metropolitan)	POL	1990	33
Croydon (Eastern Metropolitan)	POL	2000	19
Croydon (Eastern Metropolitan)	POL	2010	7
Croydon (Eastern Metropolitan)	POL	2015	6
Croydon (Eastern Metropolitan)	SGP	1970	4
Croydon (Eastern Metropolitan)	SGP	1980	13
Croydon (Eastern Metropolitan)	SGP	1990	13
Croydon (Eastern Metropolitan)	SGP	2000	26
Croydon (Eastern Metropolitan)	SGP	2010	45
Croydon (Eastern Metropolitan)	SGP	2015	19
Croydon (Eastern Metropolitan)	SGP	2016	3
Croydon (Eastern Metropolitan)	SGP	2017	8
Croydon (Eastern Metropolitan)	SGP	2019	6
Croydon (Eastern Metropolitan)	THA		3
Croydon (Eastern Metropolitan)	THA	1980	3
Croydon (Eastern Metropolitan)	THA	1990	12
Croydon (Eastern Metropolitan)	THA	2000	17
Croydon (Eastern Metropolitan)	THA	2010	57
Croydon (Eastern Metropolitan)	THA	2015	40
Croydon (Eastern Metropolitan)	THA	2016	7
Croydon (Eastern Metropolitan)	THA	2017	8
Croydon (Eastern Metropolitan)	THA	2018	21
Croydon (Eastern Metropolitan)	THA	2019	9
Croydon (Eastern Metropolitan)	TWN	1990	7
Croydon (Eastern Metropolitan)	TWN	2000	9
Croydon (Eastern Metropolitan)	TWN	2010	24
Croydon (Eastern Metropolitan)	TWN	2015	22
Croydon (Eastern Metropolitan)	TWN	2016	3
Croydon (Eastern Metropolitan)	TWN	2019	4
Croydon (Eastern Metropolitan)	USA		3
Croydon (Eastern Metropolitan)	USA	1970	10
Croydon (Eastern Metropolitan)	USA	1980	25
Croydon (Eastern Metropolitan)	USA	1990	23
Croydon (Eastern Metropolitan)	USA	2000	39
Croydon (Eastern Metropolitan)	USA	2010	47
Croydon (Eastern Metropolitan)	USA	2015	26
Croydon (Eastern Metropolitan)	USA	2018	3
Croydon (Eastern Metropolitan)	USA	2019	6
Croydon (Eastern Metropolitan)	USA	2020	6
Croydon (Eastern Metropolitan)	USA	2021	4
Croydon (Eastern Metropolitan)	VNM		7
Croydon (Eastern Metropolitan)	VNM	1980	41
Croydon (Eastern Metropolitan)	VNM	1990	35
Croydon (Eastern Metropolitan)	VNM	2000	27
Croydon (Eastern Metropolitan)	VNM	2010	38
Croydon (Eastern Metropolitan)	VNM	2015	22
Croydon (Eastern Metropolitan)	VNM	2016	4
Croydon (Eastern Metropolitan)	VNM	2017	4
Croydon (Eastern Metropolitan)	VNM	2018	3
Croydon (Eastern Metropolitan)	VNM	2019	12
Croydon (Eastern Metropolitan)	VNM	2020	4
Croydon (Eastern Metropolitan)	ZAF	1970	13
Croydon (Eastern Metropolitan)	ZAF	1980	48
Croydon (Eastern Metropolitan)	ZAF	1990	89
Croydon (Eastern Metropolitan)	ZAF	2000	80
Croydon (Eastern Metropolitan)	ZAF	2010	124
Croydon (Eastern Metropolitan)	ZAF	2015	38
Croydon (Eastern Metropolitan)	ZAF	2016	5
Croydon (Eastern Metropolitan)	ZAF	2017	14
Croydon (Eastern Metropolitan)	ZAF	2018	15
Croydon (Eastern Metropolitan)	ZAF	2019	14
Croydon (Eastern Metropolitan)	ZAF	2020	9
Croydon (Eastern Metropolitan)	ZAF	2021	6
Dandenong (South-Eastern Metropolitan)			228
Dandenong (South-Eastern Metropolitan)		1951	29
Dandenong (South-Eastern Metropolitan)		1960	107
Dandenong (South-Eastern Metropolitan)		1970	513
Dandenong (South-Eastern Metropolitan)		1980	804
Dandenong (South-Eastern Metropolitan)		1990	1327
Dandenong (South-Eastern Metropolitan)		2000	1966
Dandenong (South-Eastern Metropolitan)		2010	1854
Dandenong (South-Eastern Metropolitan)		2015	762
Dandenong (South-Eastern Metropolitan)		2016	197
Dandenong (South-Eastern Metropolitan)		2017	194
Dandenong (South-Eastern Metropolitan)		2018	218
Dandenong (South-Eastern Metropolitan)		2019	192
Dandenong (South-Eastern Metropolitan)		2020	56
Dandenong (South-Eastern Metropolitan)		2021	26
Dandenong (South-Eastern Metropolitan)	AFG		110
Dandenong (South-Eastern Metropolitan)	AFG	1980	4
Dandenong (South-Eastern Metropolitan)	AFG	1990	21
Dandenong (South-Eastern Metropolitan)	AFG	2000	234
Dandenong (South-Eastern Metropolitan)	AFG	2010	1514
Dandenong (South-Eastern Metropolitan)	AFG	2015	2372
Dandenong (South-Eastern Metropolitan)	AFG	2016	328
Dandenong (South-Eastern Metropolitan)	AFG	2017	342
Dandenong (South-Eastern Metropolitan)	AFG	2018	278
Dandenong (South-Eastern Metropolitan)	AFG	2019	475
Dandenong (South-Eastern Metropolitan)	AFG	2020	170
Dandenong (South-Eastern Metropolitan)	AFG	2021	151
Dandenong (South-Eastern Metropolitan)	BGD	1990	9
Dandenong (South-Eastern Metropolitan)	BGD	2000	30
Dandenong (South-Eastern Metropolitan)	BGD	2010	99
Dandenong (South-Eastern Metropolitan)	BGD	2015	58
Dandenong (South-Eastern Metropolitan)	BGD	2016	19
Dandenong (South-Eastern Metropolitan)	BGD	2017	9
Dandenong (South-Eastern Metropolitan)	BGD	2018	8
Dandenong (South-Eastern Metropolitan)	BGD	2019	5
Dandenong (South-Eastern Metropolitan)	BGD	2020	9
Dandenong (South-Eastern Metropolitan)	CAN	1990	8
Dandenong (South-Eastern Metropolitan)	CAN	2000	11
Dandenong (South-Eastern Metropolitan)	CAN	2019	3
Dandenong (South-Eastern Metropolitan)	CHN		37
Dandenong (South-Eastern Metropolitan)	CHN	1960	12
Dandenong (South-Eastern Metropolitan)	CHN	1970	53
Dandenong (South-Eastern Metropolitan)	CHN	1980	36
Dandenong (South-Eastern Metropolitan)	CHN	1990	232
Dandenong (South-Eastern Metropolitan)	CHN	2000	294
Dandenong (South-Eastern Metropolitan)	CHN	2010	508
Dandenong (South-Eastern Metropolitan)	CHN	2015	270
Dandenong (South-Eastern Metropolitan)	CHN	2016	52
Dandenong (South-Eastern Metropolitan)	CHN	2017	68
Dandenong (South-Eastern Metropolitan)	CHN	2018	45
Dandenong (South-Eastern Metropolitan)	CHN	2019	49
Dandenong (South-Eastern Metropolitan)	CHN	2020	18
Dandenong (South-Eastern Metropolitan)	CHN	2021	7
Dandenong (South-Eastern Metropolitan)	DEU		7
Dandenong (South-Eastern Metropolitan)	DEU	1951	20
Dandenong (South-Eastern Metropolitan)	DEU	1960	79
Dandenong (South-Eastern Metropolitan)	DEU	1970	32
Dandenong (South-Eastern Metropolitan)	DEU	1980	29
Dandenong (South-Eastern Metropolitan)	DEU	1990	26
Dandenong (South-Eastern Metropolitan)	DEU	2000	36
Dandenong (South-Eastern Metropolitan)	DEU	2010	16
Dandenong (South-Eastern Metropolitan)	DEU	2015	13
Dandenong (South-Eastern Metropolitan)	EGY		8
Dandenong (South-Eastern Metropolitan)	EGY	1960	9
Dandenong (South-Eastern Metropolitan)	EGY	1970	26
Dandenong (South-Eastern Metropolitan)	EGY	1980	22
Dandenong (South-Eastern Metropolitan)	EGY	1990	27
Dandenong (South-Eastern Metropolitan)	EGY	2000	33
Dandenong (South-Eastern Metropolitan)	EGY	2010	65
Dandenong (South-Eastern Metropolitan)	EGY	2015	26
Dandenong (South-Eastern Metropolitan)	EGY	2017	8
Dandenong (South-Eastern Metropolitan)	EGY	2018	3
Dandenong (South-Eastern Metropolitan)	EGY	2019	6
Dandenong (South-Eastern Metropolitan)	FJI		9
Dandenong (South-Eastern Metropolitan)	FJI	1970	3
Dandenong (South-Eastern Metropolitan)	FJI	1980	10
Dandenong (South-Eastern Metropolitan)	FJI	1990	114
Dandenong (South-Eastern Metropolitan)	FJI	2000	120
Dandenong (South-Eastern Metropolitan)	FJI	2010	108
Dandenong (South-Eastern Metropolitan)	FJI	2015	31
Dandenong (South-Eastern Metropolitan)	FJI	2016	4
Dandenong (South-Eastern Metropolitan)	FJI	2017	17
Dandenong (South-Eastern Metropolitan)	FJI	2018	6
Dandenong (South-Eastern Metropolitan)	FJI	2019	12
Dandenong (South-Eastern Metropolitan)	FJI	2020	6
Dandenong (South-Eastern Metropolitan)	GBR		66
