SED_NAME21	Age	Sex	persons
Euroa (Northern Victoria)	45-54	M	4326
Euroa (Northern Victoria)	55-64	F	5346
Euroa (Northern Victoria)	55-64	M	5220
Euroa (Northern Victoria)	65-74	F	4766
Euroa (Northern Victoria)	65-74	M	5046
Euroa (Northern Victoria)	75-84	F	2662
Euroa (Northern Victoria)	75-84	M	2684
Euroa (Northern Victoria)	85+	F	1180
Euroa (Northern Victoria)	85+	M	763
Evelyn (Eastern Victoria)	0-4	F	1917
Evelyn (Eastern Victoria)	0-4	M	1987
Evelyn (Eastern Victoria)	5-14	F	3704
Evelyn (Eastern Victoria)	5-14	M	3926
Evelyn (Eastern Victoria)	15-19	F	1844
Evelyn (Eastern Victoria)	15-19	M	1958
Evelyn (Eastern Victoria)	20-24	F	1773
Evelyn (Eastern Victoria)	20-24	M	1892
Evelyn (Eastern Victoria)	25-34	F	4085
Evelyn (Eastern Victoria)	25-34	M	4052
Evelyn (Eastern Victoria)	35-44	F	4083
Evelyn (Eastern Victoria)	35-44	M	3981
Evelyn (Eastern Victoria)	45-54	F	4204
Evelyn (Eastern Victoria)	45-54	M	3847
Evelyn (Eastern Victoria)	55-64	F	3813
Evelyn (Eastern Victoria)	55-64	M	3568
Evelyn (Eastern Victoria)	65-74	F	3157
Evelyn (Eastern Victoria)	65-74	M	2750
Evelyn (Eastern Victoria)	75-84	F	1735
Evelyn (Eastern Victoria)	75-84	M	1609
Evelyn (Eastern Victoria)	85+	F	573
Evelyn (Eastern Victoria)	85+	M	386
Ferntree Gully (Eastern Metropolitan)	0-4	F	1578
Ferntree Gully (Eastern Metropolitan)	0-4	M	1603
Ferntree Gully (Eastern Metropolitan)	5-14	F	3353
Ferntree Gully (Eastern Metropolitan)	5-14	M	3696
Ferntree Gully (Eastern Metropolitan)	15-19	F	1647
Ferntree Gully (Eastern Metropolitan)	15-19	M	1799
Ferntree Gully (Eastern Metropolitan)	20-24	F	1642
Ferntree Gully (Eastern Metropolitan)	20-24	M	1781
Ferntree Gully (Eastern Metropolitan)	25-34	F	3678
Ferntree Gully (Eastern Metropolitan)	25-34	M	3706
Ferntree Gully (Eastern Metropolitan)	35-44	F	4421
Ferntree Gully (Eastern Metropolitan)	35-44	M	4155
Ferntree Gully (Eastern Metropolitan)	45-54	F	3929
Ferntree Gully (Eastern Metropolitan)	45-54	M	3698
Ferntree Gully (Eastern Metropolitan)	55-64	F	4009
Ferntree Gully (Eastern Metropolitan)	55-64	M	3461
Ferntree Gully (Eastern Metropolitan)	65-74	F	3575
Ferntree Gully (Eastern Metropolitan)	65-74	M	3154
Ferntree Gully (Eastern Metropolitan)	75-84	F	2004
Ferntree Gully (Eastern Metropolitan)	75-84	M	1599
Ferntree Gully (Eastern Metropolitan)	85+	F	1027
Ferntree Gully (Eastern Metropolitan)	85+	M	579
Footscray (Western Metropolitan)	0-4	F	2236
Footscray (Western Metropolitan)	0-4	M	2360
Footscray (Western Metropolitan)	5-14	F	3660
Footscray (Western Metropolitan)	5-14	M	4158
Footscray (Western Metropolitan)	15-19	F	1818
Footscray (Western Metropolitan)	15-19	M	1800
Footscray (Western Metropolitan)	20-24	F	2893
Footscray (Western Metropolitan)	20-24	M	3077
Footscray (Western Metropolitan)	25-34	F	9097
Footscray (Western Metropolitan)	25-34	M	9904
Footscray (Western Metropolitan)	35-44	F	6712
Footscray (Western Metropolitan)	35-44	M	7147
Footscray (Western Metropolitan)	45-54	F	5015
Footscray (Western Metropolitan)	45-54	M	5018
Footscray (Western Metropolitan)	55-64	F	4087
Footscray (Western Metropolitan)	55-64	M	4067
Footscray (Western Metropolitan)	65-74	F	3133
Footscray (Western Metropolitan)	65-74	M	2825
Footscray (Western Metropolitan)	75-84	F	1796
Footscray (Western Metropolitan)	75-84	M	1520
Footscray (Western Metropolitan)	85+	F	908
Footscray (Western Metropolitan)	85+	M	547
Forest Hill (Eastern Metropolitan)	0-4	F	1245
Forest Hill (Eastern Metropolitan)	0-4	M	1459
Forest Hill (Eastern Metropolitan)	5-14	F	3592
Forest Hill (Eastern Metropolitan)	5-14	M	3778
Forest Hill (Eastern Metropolitan)	15-19	F	1733
Forest Hill (Eastern Metropolitan)	15-19	M	1925
Forest Hill (Eastern Metropolitan)	20-24	F	1750
Forest Hill (Eastern Metropolitan)	20-24	M	2074
Forest Hill (Eastern Metropolitan)	25-34	F	3264
Forest Hill (Eastern Metropolitan)	25-34	M	3349
Forest Hill (Eastern Metropolitan)	35-44	F	4225
Forest Hill (Eastern Metropolitan)	35-44	M	3928
Forest Hill (Eastern Metropolitan)	45-54	F	4366
Forest Hill (Eastern Metropolitan)	45-54	M	3986
Forest Hill (Eastern Metropolitan)	55-64	F	3680
Forest Hill (Eastern Metropolitan)	55-64	M	3358
Forest Hill (Eastern Metropolitan)	65-74	F	3573
Forest Hill (Eastern Metropolitan)	65-74	M	2877
Forest Hill (Eastern Metropolitan)	75-84	F	2790
Forest Hill (Eastern Metropolitan)	75-84	M	2201
Forest Hill (Eastern Metropolitan)	85+	F	1355
Forest Hill (Eastern Metropolitan)	85+	M	906
Frankston (South-Eastern Metropolitan)	0-4	F	1738
Frankston (South-Eastern Metropolitan)	0-4	M	1769
Frankston (South-Eastern Metropolitan)	5-14	F	3632
Frankston (South-Eastern Metropolitan)	5-14	M	3782
Frankston (South-Eastern Metropolitan)	15-19	F	1648
Frankston (South-Eastern Metropolitan)	15-19	M	1841
Frankston (South-Eastern Metropolitan)	20-24	F	1735
Frankston (South-Eastern Metropolitan)	20-24	M	1778
Frankston (South-Eastern Metropolitan)	25-34	F	4356
Frankston (South-Eastern Metropolitan)	25-34	M	4284
Frankston (South-Eastern Metropolitan)	35-44	F	4365
Frankston (South-Eastern Metropolitan)	35-44	M	4055
Frankston (South-Eastern Metropolitan)	45-54	F	4269
Frankston (South-Eastern Metropolitan)	45-54	M	4055
Frankston (South-Eastern Metropolitan)	55-64	F	3903
Frankston (South-Eastern Metropolitan)	55-64	M	3728
Frankston (South-Eastern Metropolitan)	65-74	F	3369
Frankston (South-Eastern Metropolitan)	65-74	M	2983
Frankston (South-Eastern Metropolitan)	75-84	F	2169
Frankston (South-Eastern Metropolitan)	75-84	M	1755
Frankston (South-Eastern Metropolitan)	85+	F	1126
Frankston (South-Eastern Metropolitan)	85+	M	652
Geelong (Western Victoria)	0-4	F	1797
Geelong (Western Victoria)	0-4	M	1916
Geelong (Western Victoria)	5-14	F	3511
Geelong (Western Victoria)	5-14	M	3771
Geelong (Western Victoria)	15-19	F	1618
Geelong (Western Victoria)	15-19	M	1760
Geelong (Western Victoria)	20-24	F	2300
Geelong (Western Victoria)	20-24	M	2306
Geelong (Western Victoria)	25-34	F	5396
Geelong (Western Victoria)	25-34	M	5259
Geelong (Western Victoria)	35-44	F	4499
Geelong (Western Victoria)	35-44	M	4215
Geelong (Western Victoria)	45-54	F	4364
Geelong (Western Victoria)	45-54	M	3961
Geelong (Western Victoria)	55-64	F	4309
Geelong (Western Victoria)	55-64	M	3806
Geelong (Western Victoria)	65-74	F	3650
Geelong (Western Victoria)	65-74	M	3097
Geelong (Western Victoria)	75-84	F	2223
Geelong (Western Victoria)	75-84	M	1603
Geelong (Western Victoria)	85+	F	1068
Geelong (Western Victoria)	85+	M	612
Gembrook (Eastern Victoria)	0-4	F	3023
Gembrook (Eastern Victoria)	0-4	M	3026
Gembrook (Eastern Victoria)	5-14	F	5781
Gembrook (Eastern Victoria)	5-14	M	6138
Gembrook (Eastern Victoria)	15-19	F	2513
Gembrook (Eastern Victoria)	15-19	M	2731
Gembrook (Eastern Victoria)	20-24	F	2505
Gembrook (Eastern Victoria)	20-24	M	2655
Gembrook (Eastern Victoria)	25-34	F	6352
Gembrook (Eastern Victoria)	25-34	M	5845
Gembrook (Eastern Victoria)	35-44	F	6214
Gembrook (Eastern Victoria)	35-44	M	5922
Gembrook (Eastern Victoria)	45-54	F	5659
Gembrook (Eastern Victoria)	45-54	M	5245
Gembrook (Eastern Victoria)	55-64	F	4660
Gembrook (Eastern Victoria)	55-64	M	4412
Gembrook (Eastern Victoria)	65-74	F	3523
Gembrook (Eastern Victoria)	65-74	M	3111
Gembrook (Eastern Victoria)	75-84	F	1986
Gembrook (Eastern Victoria)	75-84	M	1712
Gembrook (Eastern Victoria)	85+	F	790
Gembrook (Eastern Victoria)	85+	M	512
Gippsland East (Eastern Victoria)	0-4	F	1440
Gippsland East (Eastern Victoria)	0-4	M	1550
Gippsland East (Eastern Victoria)	5-14	F	3493
Gippsland East (Eastern Victoria)	5-14	M	3601
Gippsland East (Eastern Victoria)	15-19	F	1532
Gippsland East (Eastern Victoria)	15-19	M	1665
Gippsland East (Eastern Victoria)	20-24	F	1211
Gippsland East (Eastern Victoria)	20-24	M	1316
Gippsland East (Eastern Victoria)	25-34	F	3139
Gippsland East (Eastern Victoria)	25-34	M	2921
Gippsland East (Eastern Victoria)	35-44	F	3243
Gippsland East (Eastern Victoria)	35-44	M	2934
Gippsland East (Eastern Victoria)	45-54	F	3887
Gippsland East (Eastern Victoria)	45-54	M	3451
Gippsland East (Eastern Victoria)	55-64	F	5163
Gippsland East (Eastern Victoria)	55-64	M	4805
Gippsland East (Eastern Victoria)	65-74	F	5297
Gippsland East (Eastern Victoria)	65-74	M	5544
Gippsland East (Eastern Victoria)	75-84	F	2938
Gippsland East (Eastern Victoria)	75-84	M	2944
Gippsland East (Eastern Victoria)	85+	F	1055
Gippsland East (Eastern Victoria)	85+	M	766
Gippsland South (Eastern Victoria)	0-4	F	1429
Gippsland South (Eastern Victoria)	0-4	M	1532
Gippsland South (Eastern Victoria)	5-14	F	3332
Gippsland South (Eastern Victoria)	5-14	M	3649
Gippsland South (Eastern Victoria)	15-19	F	1595
Gippsland South (Eastern Victoria)	15-19	M	1679
Gippsland South (Eastern Victoria)	20-24	F	1167
Gippsland South (Eastern Victoria)	20-24	M	1391
Gippsland South (Eastern Victoria)	25-34	F	2903
Gippsland South (Eastern Victoria)	25-34	M	3133
Gippsland South (Eastern Victoria)	35-44	F	3249
Gippsland South (Eastern Victoria)	35-44	M	3280
Gippsland South (Eastern Victoria)	45-54	F	3996
Gippsland South (Eastern Victoria)	45-54	M	3673
Gippsland South (Eastern Victoria)	55-64	F	4682
Gippsland South (Eastern Victoria)	55-64	M	4487
Gippsland South (Eastern Victoria)	65-74	F	4459
Gippsland South (Eastern Victoria)	65-74	M	4484
Gippsland South (Eastern Victoria)	75-84	F	2306
Gippsland South (Eastern Victoria)	75-84	M	2221
Gippsland South (Eastern Victoria)	85+	F	931
Gippsland South (Eastern Victoria)	85+	M	645
Hastings (Eastern Victoria)	0-4	F	2109
Hastings (Eastern Victoria)	0-4	M	2218
Hastings (Eastern Victoria)	5-14	F	4371
Hastings (Eastern Victoria)	5-14	M	4690
Hastings (Eastern Victoria)	15-19	F	2106
Hastings (Eastern Victoria)	15-19	M	2412
Hastings (Eastern Victoria)	20-24	F	1937
Hastings (Eastern Victoria)	20-24	M	2313
Hastings (Eastern Victoria)	25-34	F	4651
Hastings (Eastern Victoria)	25-34	M	4543
Hastings (Eastern Victoria)	35-44	F	4607
Hastings (Eastern Victoria)	35-44	M	4387
Hastings (Eastern Victoria)	45-54	F	4963
Hastings (Eastern Victoria)	45-54	M	4501
Hastings (Eastern Victoria)	55-64	F	4942
Hastings (Eastern Victoria)	55-64	M	4533
Hastings (Eastern Victoria)	65-74	F	3906
Hastings (Eastern Victoria)	65-74	M	3627
Hastings (Eastern Victoria)	75-84	F	2174
Hastings (Eastern Victoria)	75-84	M	1867
Hastings (Eastern Victoria)	85+	F	744
Hastings (Eastern Victoria)	85+	M	555
Hawthorn (Southern Metropolitan)	0-4	F	1314
Hawthorn (Southern Metropolitan)	0-4	M	1321
Hawthorn (Southern Metropolitan)	5-14	F	3325
Hawthorn (Southern Metropolitan)	5-14	M	3542
Hawthorn (Southern Metropolitan)	15-19	F	1994
Hawthorn (Southern Metropolitan)	15-19	M	2049
Hawthorn (Southern Metropolitan)	20-24	F	2661
Hawthorn (Southern Metropolitan)	20-24	M	2567
Hawthorn (Southern Metropolitan)	25-34	F	5514
Hawthorn (Southern Metropolitan)	25-34	M	5246
Hawthorn (Southern Metropolitan)	35-44	F	4473
Hawthorn (Southern Metropolitan)	35-44	M	4011
Hawthorn (Southern Metropolitan)	45-54	F	4449
Hawthorn (Southern Metropolitan)	45-54	M	3891
Hawthorn (Southern Metropolitan)	55-64	F	3775
Hawthorn (Southern Metropolitan)	55-64	M	3373
Hawthorn (Southern Metropolitan)	65-74	F	3176
Hawthorn (Southern Metropolitan)	65-74	M	2663
Hawthorn (Southern Metropolitan)	75-84	F	1983
Hawthorn (Southern Metropolitan)	75-84	M	1567
Hawthorn (Southern Metropolitan)	85+	F	962
Hawthorn (Southern Metropolitan)	85+	M	576
Ivanhoe (Eastern Metropolitan)	0-4	F	1767
Ivanhoe (Eastern Metropolitan)	0-4	M	1824
Ivanhoe (Eastern Metropolitan)	5-14	F	4022
Ivanhoe (Eastern Metropolitan)	5-14	M	4023
Ivanhoe (Eastern Metropolitan)	15-19	F	1752
Ivanhoe (Eastern Metropolitan)	15-19	M	1922
Ivanhoe (Eastern Metropolitan)	20-24	F	1988
Ivanhoe (Eastern Metropolitan)	20-24	M	2027
Ivanhoe (Eastern Metropolitan)	25-34	F	4792
Ivanhoe (Eastern Metropolitan)	25-34	M	4621
Ivanhoe (Eastern Metropolitan)	35-44	F	4990
Ivanhoe (Eastern Metropolitan)	35-44	M	4771
Ivanhoe (Eastern Metropolitan)	45-54	F	4603
Ivanhoe (Eastern Metropolitan)	45-54	M	4309
Ivanhoe (Eastern Metropolitan)	55-64	F	4207
Ivanhoe (Eastern Metropolitan)	55-64	M	3849
Ivanhoe (Eastern Metropolitan)	65-74	F	3358
Ivanhoe (Eastern Metropolitan)	65-74	M	2953
Ivanhoe (Eastern Metropolitan)	75-84	F	2141
Ivanhoe (Eastern Metropolitan)	75-84	M	1688
Ivanhoe (Eastern Metropolitan)	85+	F	1264
Ivanhoe (Eastern Metropolitan)	85+	M	762
Kew (Southern Metropolitan)	0-4	F	1141
Kew (Southern Metropolitan)	0-4	M	1224
Kew (Southern Metropolitan)	5-14	F	3969
Kew (Southern Metropolitan)	5-14	M	4174
Kew (Southern Metropolitan)	15-19	F	2384
Kew (Southern Metropolitan)	15-19	M	2591
Kew (Southern Metropolitan)	20-24	F	2150
Kew (Southern Metropolitan)	20-24	M	2362
Kew (Southern Metropolitan)	25-34	F	3337
Kew (Southern Metropolitan)	25-34	M	3400
Kew (Southern Metropolitan)	35-44	F	3997
Kew (Southern Metropolitan)	35-44	M	3267
Kew (Southern Metropolitan)	45-54	F	5084
Kew (Southern Metropolitan)	45-54	M	4316
Kew (Southern Metropolitan)	55-64	F	4406
Kew (Southern Metropolitan)	55-64	M	4116
Kew (Southern Metropolitan)	65-74	F	3284
Kew (Southern Metropolitan)	65-74	M	2910
Kew (Southern Metropolitan)	75-84	F	2126
Kew (Southern Metropolitan)	75-84	M	1763
Kew (Southern Metropolitan)	85+	F	1263
Kew (Southern Metropolitan)	85+	M	759
Keysborough (South-Eastern Metropolitan)	0-4	F	2111
Keysborough (South-Eastern Metropolitan)	0-4	M	2176
Keysborough (South-Eastern Metropolitan)	5-14	F	4485
Keysborough (South-Eastern Metropolitan)	5-14	M	4761
Keysborough (South-Eastern Metropolitan)	15-19	F	2273
Keysborough (South-Eastern Metropolitan)	15-19	M	2388
Keysborough (South-Eastern Metropolitan)	20-24	F	2515
Keysborough (South-Eastern Metropolitan)	20-24	M	2810
Keysborough (South-Eastern Metropolitan)	25-34	F	5447
Keysborough (South-Eastern Metropolitan)	25-34	M	5747
Keysborough (South-Eastern Metropolitan)	35-44	F	5634
Keysborough (South-Eastern Metropolitan)	35-44	M	5306
Keysborough (South-Eastern Metropolitan)	45-54	F	5006
Keysborough (South-Eastern Metropolitan)	45-54	M	4690
Keysborough (South-Eastern Metropolitan)	55-64	F	4209
Keysborough (South-Eastern Metropolitan)	55-64	M	4240
Keysborough (South-Eastern Metropolitan)	65-74	F	3566
Keysborough (South-Eastern Metropolitan)	65-74	M	3242
Keysborough (South-Eastern Metropolitan)	75-84	F	2009
Keysborough (South-Eastern Metropolitan)	75-84	M	1842
Keysborough (South-Eastern Metropolitan)	85+	F	903
Keysborough (South-Eastern Metropolitan)	85+	M	581
Kororoit (Western Metropolitan)	0-4	F	3546
Kororoit (Western Metropolitan)	0-4	M	3706
Kororoit (Western Metropolitan)	5-14	F	7602
Kororoit (Western Metropolitan)	5-14	M	7915
Kororoit (Western Metropolitan)	15-19	F	3117
Kororoit (Western Metropolitan)	15-19	M	3226
Kororoit (Western Metropolitan)	20-24	F	2992
Kororoit (Western Metropolitan)	20-24	M	3510
Kororoit (Western Metropolitan)	25-34	F	7956
Kororoit (Western Metropolitan)	25-34	M	8214
Kororoit (Western Metropolitan)	35-44	F	8586
Kororoit (Western Metropolitan)	35-44	M	8916
Kororoit (Western Metropolitan)	45-54	F	6472
Kororoit (Western Metropolitan)	45-54	M	6471
Kororoit (Western Metropolitan)	55-64	F	4624
Kororoit (Western Metropolitan)	55-64	M	4561
Kororoit (Western Metropolitan)	65-74	F	3561
Kororoit (Western Metropolitan)	65-74	M	3269
Kororoit (Western Metropolitan)	75-84	F	1402
Kororoit (Western Metropolitan)	75-84	M	1403
Kororoit (Western Metropolitan)	85+	F	436
Kororoit (Western Metropolitan)	85+	M	297
Lara (Western Victoria)	0-4	F	1967
Lara (Western Victoria)	0-4	M	2044
Lara (Western Victoria)	5-14	F	4167
Lara (Western Victoria)	5-14	M	4217
Lara (Western Victoria)	15-19	F	2092
Lara (Western Victoria)	15-19	M	2208
Lara (Western Victoria)	20-24	F	2169
Lara (Western Victoria)	20-24	M	2335
Lara (Western Victoria)	25-34	F	5153
Lara (Western Victoria)	25-34	M	5634
Lara (Western Victoria)	35-44	F	4480
Lara (Western Victoria)	35-44	M	4435
Lara (Western Victoria)	45-54	F	4507
Lara (Western Victoria)	45-54	M	4446
Lara (Western Victoria)	55-64	F	4138
Lara (Western Victoria)	55-64	M	4073
Lara (Western Victoria)	65-74	F	3673
Lara (Western Victoria)	65-74	M	3254
Lara (Western Victoria)	75-84	F	2118
Lara (Western Victoria)	75-84	M	1769
Lara (Western Victoria)	85+	F	992
Lara (Western Victoria)	85+	M	645
Lowan (Western Victoria)	0-4	F	1558
Lowan (Western Victoria)	0-4	M	1539
Lowan (Western Victoria)	5-14	F	3230
Lowan (Western Victoria)	5-14	M	3548
Lowan (Western Victoria)	15-19	F	1485
Lowan (Western Victoria)	15-19	M	1701
Lowan (Western Victoria)	20-24	F	1295
Lowan (Western Victoria)	20-24	M	1411
Lowan (Western Victoria)	25-34	F	3105
Lowan (Western Victoria)	25-34	M	3159
Lowan (Western Victoria)	35-44	F	3087
Lowan (Western Victoria)	35-44	M	2869
Lowan (Western Victoria)	45-54	F	3652
Lowan (Western Victoria)	45-54	M	3388
Lowan (Western Victoria)	55-64	F	4407
Lowan (Western Victoria)	55-64	M	4379
Lowan (Western Victoria)	65-74	F	3894
Lowan (Western Victoria)	65-74	M	3970
Lowan (Western Victoria)	75-84	F	2507
Lowan (Western Victoria)	75-84	M	2197
Lowan (Western Victoria)	85+	F	1281
Lowan (Western Victoria)	85+	M	793
Macedon (Northern Victoria)	0-4	F	1651
Macedon (Northern Victoria)	0-4	M	1701
Macedon (Northern Victoria)	5-14	F	4267
Macedon (Northern Victoria)	5-14	M	4432
Macedon (Northern Victoria)	15-19	F	1850
Macedon (Northern Victoria)	15-19	M	2045
Macedon (Northern Victoria)	20-24	F	1198
Macedon (Northern Victoria)	20-24	M	1353
Macedon (Northern Victoria)	25-34	F	2816
Macedon (Northern Victoria)	25-34	M	2688
Macedon (Northern Victoria)	35-44	F	4310
Macedon (Northern Victoria)	35-44	M	3840
Macedon (Northern Victoria)	45-54	F	5180
Macedon (Northern Victoria)	45-54	M	4792
Macedon (Northern Victoria)	55-64	F	4843
Macedon (Northern Victoria)	55-64	M	4660
Macedon (Northern Victoria)	65-74	F	4195
Macedon (Northern Victoria)	65-74	M	4048
Macedon (Northern Victoria)	75-84	F	1947
Macedon (Northern Victoria)	75-84	M	2038
Macedon (Northern Victoria)	85+	F	715
Macedon (Northern Victoria)	85+	M	481
Malvern (Southern Metropolitan)	0-4	F	1230
Malvern (Southern Metropolitan)	0-4	M	1318
Malvern (Southern Metropolitan)	5-14	F	2988
Malvern (Southern Metropolitan)	5-14	M	3108
Malvern (Southern Metropolitan)	15-19	F	1796
Malvern (Southern Metropolitan)	15-19	M	1675
Malvern (Southern Metropolitan)	20-24	F	2269
Malvern (Southern Metropolitan)	20-24	M	2116
Malvern (Southern Metropolitan)	25-34	F	4711
Malvern (Southern Metropolitan)	25-34	M	4454
Malvern (Southern Metropolitan)	35-44	F	3943
Malvern (Southern Metropolitan)	35-44	M	3629
Malvern (Southern Metropolitan)	45-54	F	4341
Malvern (Southern Metropolitan)	45-54	M	3749
Malvern (Southern Metropolitan)	55-64	F	3689
Malvern (Southern Metropolitan)	55-64	M	3209
Malvern (Southern Metropolitan)	65-74	F	3297
Malvern (Southern Metropolitan)	65-74	M	2682
Malvern (Southern Metropolitan)	75-84	F	2223
Malvern (Southern Metropolitan)	75-84	M	1825
Malvern (Southern Metropolitan)	85+	F	1177
Malvern (Southern Metropolitan)	85+	M	712
Melbourne (Northern Metropolitan)	0-4	F	1753
Melbourne (Northern Metropolitan)	0-4	M	1829
Melbourne (Northern Metropolitan)	5-14	F	2501
Melbourne (Northern Metropolitan)	5-14	M	2616
Melbourne (Northern Metropolitan)	15-19	F	3173
Melbourne (Northern Metropolitan)	15-19	M	2551
Melbourne (Northern Metropolitan)	20-24	F	11961
Melbourne (Northern Metropolitan)	20-24	M	10487
Melbourne (Northern Metropolitan)	25-34	F	21468
Melbourne (Northern Metropolitan)	25-34	M	21557
Melbourne (Northern Metropolitan)	35-44	F	8682
Melbourne (Northern Metropolitan)	35-44	M	9656
Melbourne (Northern Metropolitan)	45-54	F	4818
Melbourne (Northern Metropolitan)	45-54	M	4842
Melbourne (Northern Metropolitan)	55-64	F	3841
Melbourne (Northern Metropolitan)	55-64	M	3736
Melbourne (Northern Metropolitan)	65-74	F	2763
Melbourne (Northern Metropolitan)	65-74	M	2604
Melbourne (Northern Metropolitan)	75-84	F	1272
Melbourne (Northern Metropolitan)	75-84	M	1219
Melbourne (Northern Metropolitan)	85+	F	535
Melbourne (Northern Metropolitan)	85+	M	352
Melton (Western Victoria)	0-4	F	3993
Melton (Western Victoria)	0-4	M	4164
Melton (Western Victoria)	5-14	F	7648
Melton (Western Victoria)	5-14	M	7898
Melton (Western Victoria)	15-19	F	2844
Melton (Western Victoria)	15-19	M	2881
Melton (Western Victoria)	20-24	F	2832
Melton (Western Victoria)	20-24	M	2927
Melton (Western Victoria)	25-34	F	8042
Melton (Western Victoria)	25-34	M	7269
Melton (Western Victoria)	35-44	F	7537
Melton (Western Victoria)	35-44	M	7426
Melton (Western Victoria)	45-54	F	5657
Melton (Western Victoria)	45-54	M	5536
Melton (Western Victoria)	55-64	F	4702
Melton (Western Victoria)	55-64	M	4320
Melton (Western Victoria)	65-74	F	4033
Melton (Western Victoria)	65-74	M	3627
Melton (Western Victoria)	75-84	F	1735
Melton (Western Victoria)	75-84	M	1591
Melton (Western Victoria)	85+	F	661
