SED_NAME16	EduInstitutionType	Sex	students
Croydon	University or other tertiary	M	1427
Davenport		F	594
Davenport		M	600
Davenport	Infants/Primary	F	1508
Davenport	Infants/Primary	M	1699
Davenport	Pre-school	F	304
Davenport	Pre-school	M	313
Davenport	Secondary	F	1038
Davenport	Secondary	M	1142
Davenport	Technical or Further Educational Institution	F	386
Davenport	Technical or Further Educational Institution	M	340
Davenport	University or other tertiary	F	1476
Davenport	University or other tertiary	M	915
Dunstan		F	791
Dunstan		M	789
Dunstan	Infants/Primary	F	1386
Dunstan	Infants/Primary	M	1402
Dunstan	Pre-school	F	275
Dunstan	Pre-school	M	272
Dunstan	Secondary	F	1029
Dunstan	Secondary	M	1300
Dunstan	Technical or Further Educational Institution	F	422
Dunstan	Technical or Further Educational Institution	M	367
Dunstan	University or other tertiary	F	1679
Dunstan	University or other tertiary	M	1489
Elder		F	789
Elder		M	764
Elder	Infants/Primary	F	1517
Elder	Infants/Primary	M	1720
Elder	Pre-school	F	323
Elder	Pre-school	M	392
Elder	Secondary	F	1140
Elder	Secondary	M	1113
Elder	Technical or Further Educational Institution	F	419
Elder	Technical or Further Educational Institution	M	413
Elder	University or other tertiary	F	1683
Elder	University or other tertiary	M	1218
Elizabeth		F	1491
Elizabeth		M	1435
Elizabeth	Infants/Primary	F	2081
Elizabeth	Infants/Primary	M	2272
Elizabeth	Pre-school	F	342
Elizabeth	Pre-school	M	368
Elizabeth	Secondary	F	1236
Elizabeth	Secondary	M	1356
Elizabeth	Technical or Further Educational Institution	F	595
Elizabeth	Technical or Further Educational Institution	M	396
Elizabeth	University or other tertiary	F	682
Elizabeth	University or other tertiary	M	431
Enfield		F	1247
Enfield		M	1602
Enfield	Infants/Primary	F	1825
Enfield	Infants/Primary	M	2010
Enfield	Pre-school	F	380
Enfield	Pre-school	M	427
Enfield	Secondary	F	1242
Enfield	Secondary	M	1215
Enfield	Technical or Further Educational Institution	F	675
Enfield	Technical or Further Educational Institution	M	623
Enfield	University or other tertiary	F	1533
Enfield	University or other tertiary	M	1277
Finniss		F	912
Finniss		M	835
Finniss	Infants/Primary	F	1052
Finniss	Infants/Primary	M	1130
Finniss	Pre-school	F	156
Finniss	Pre-school	M	176
Finniss	Secondary	F	793
Finniss	Secondary	M	727
Finniss	Technical or Further Educational Institution	F	277
Finniss	Technical or Further Educational Institution	M	191
Finniss	University or other tertiary	F	379
Finniss	University or other tertiary	M	158
Flinders		F	1368
Flinders		M	1648
Flinders	Infants/Primary	F	1551
Flinders	Infants/Primary	M	1680
Flinders	Pre-school	F	279
Flinders	Pre-school	M	285
Flinders	Secondary	F	962
Flinders	Secondary	M	979
Flinders	Technical or Further Educational Institution	F	277
Flinders	Technical or Further Educational Institution	M	201
Flinders	University or other tertiary	F	344
Flinders	University or other tertiary	M	115
Florey		F	1060
Florey		M	978
Florey	Infants/Primary	F	1545
Florey	Infants/Primary	M	1728
Florey	Pre-school	F	319
Florey	Pre-school	M	317
Florey	Secondary	F	1052
Florey	Secondary	M	1185
Florey	Technical or Further Educational Institution	F	616
Florey	Technical or Further Educational Institution	M	496
Florey	University or other tertiary	F	1074
Florey	University or other tertiary	M	973
Frome		F	1133
Frome		M	1222
Frome	Infants/Primary	F	1656
Frome	Infants/Primary	M	1774
Frome	Pre-school	F	250
Frome	Pre-school	M	287
Frome	Secondary	F	1142
Frome	Secondary	M	1150
Frome	Technical or Further Educational Institution	F	390
Frome	Technical or Further Educational Institution	M	292
Frome	University or other tertiary	F	584
Frome	University or other tertiary	M	226
Gibson		F	847
Gibson		M	794
Gibson	Infants/Primary	F	1328
Gibson	Infants/Primary	M	1475
Gibson	Pre-school	F	268
Gibson	Pre-school	M	279
Gibson	Secondary	F	1094
Gibson	Secondary	M	1088
Gibson	Technical or Further Educational Institution	F	379
Gibson	Technical or Further Educational Institution	M	363
Gibson	University or other tertiary	F	1387
Gibson	University or other tertiary	M	921
Giles		F	1519
Giles		M	1737
Giles	Infants/Primary	F	1571
Giles	Infants/Primary	M	1632
Giles	Pre-school	F	318
Giles	Pre-school	M	293
Giles	Secondary	F	965
Giles	Secondary	M	992
Giles	Technical or Further Educational Institution	F	360
Giles	Technical or Further Educational Institution	M	279
Giles	University or other tertiary	F	419
Giles	University or other tertiary	M	152
Hammond		F	1231
Hammond		M	1702
Hammond	Infants/Primary	F	1497
Hammond	Infants/Primary	M	1495
Hammond	Pre-school	F	262
Hammond	Pre-school	M	260
Hammond	Secondary	F	1054
Hammond	Secondary	M	1046
Hammond	Technical or Further Educational Institution	F	416
Hammond	Technical or Further Educational Institution	M	297
Hammond	University or other tertiary	F	438
Hammond	University or other tertiary	M	206
Hartley		F	916
Hartley		M	866
Hartley	Infants/Primary	F	1476
Hartley	Infants/Primary	M	1668
Hartley	Pre-school	F	265
Hartley	Pre-school	M	350
Hartley	Secondary	F	1022
Hartley	Secondary	M	1042
Hartley	Technical or Further Educational Institution	F	536
Hartley	Technical or Further Educational Institution	M	428
Hartley	University or other tertiary	F	1474
Hartley	University or other tertiary	M	1185
Heysen		F	842
Heysen		M	874
Heysen	Infants/Primary	F	1608
Heysen	Infants/Primary	M	1662
Heysen	Pre-school	F	261
Heysen	Pre-school	M	279
Heysen	Secondary	F	1254
Heysen	Secondary	M	1248
Heysen	Technical or Further Educational Institution	F	261
Heysen	Technical or Further Educational Institution	M	245
Heysen	University or other tertiary	F	1042
Heysen	University or other tertiary	M	633
Hurtle Vale		F	863
Hurtle Vale		M	804
Hurtle Vale	Infants/Primary	F	1399
Hurtle Vale	Infants/Primary	M	1539
Hurtle Vale	Pre-school	F	253
Hurtle Vale	Pre-school	M	246
Hurtle Vale	Secondary	F	1064
Hurtle Vale	Secondary	M	1113
Hurtle Vale	Technical or Further Educational Institution	F	404
Hurtle Vale	Technical or Further Educational Institution	M	354
Hurtle Vale	University or other tertiary	F	735
Hurtle Vale	University or other tertiary	M	381
Kaurna		F	1135
Kaurna		M	1016
Kaurna	Infants/Primary	F	1753
Kaurna	Infants/Primary	M	1860
Kaurna	Pre-school	F	325
Kaurna	Pre-school	M	372
Kaurna	Secondary	F	1204
Kaurna	Secondary	M	1204
Kaurna	Technical or Further Educational Institution	F	508
Kaurna	Technical or Further Educational Institution	M	405
Kaurna	University or other tertiary	F	857
Kaurna	University or other tertiary	M	494
Kavel		F	943
Kavel		M	943
Kavel	Infants/Primary	F	1745
Kavel	Infants/Primary	M	1856
Kavel	Pre-school	F	339
Kavel	Pre-school	M	349
Kavel	Secondary	F	1235
Kavel	Secondary	M	1200
Kavel	Technical or Further Educational Institution	F	416
Kavel	Technical or Further Educational Institution	M	393
Kavel	University or other tertiary	F	995
Kavel	University or other tertiary	M	491
King		F	654
King		M	627
King	Infants/Primary	F	1652
King	Infants/Primary	M	1789
King	Pre-school	F	278
King	Pre-school	M	253
King	Secondary	F	1253
King	Secondary	M	1314
King	Technical or Further Educational Institution	F	431
King	Technical or Further Educational Institution	M	344
King	University or other tertiary	F	892
King	University or other tertiary	M	598
Lee		F	790
Lee		M	723
Lee	Infants/Primary	F	1102
Lee	Infants/Primary	M	1149
Lee	Pre-school	F	241
Lee	Pre-school	M	233
Lee	Secondary	F	754
Lee	Secondary	M	820
Lee	Technical or Further Educational Institution	F	363
Lee	Technical or Further Educational Institution	M	308
Lee	University or other tertiary	F	739
Lee	University or other tertiary	M	546
Light		F	911
Light		M	832
Light	Infants/Primary	F	1640
Light	Infants/Primary	M	1755
Light	Pre-school	F	307
Light	Pre-school	M	317
Light	Secondary	F	1159
Light	Secondary	M	1186
Light	Technical or Further Educational Institution	F	451
Light	Technical or Further Educational Institution	M	327
Light	University or other tertiary	F	805
Light	University or other tertiary	M	441
Mackillop		F	1495
Mackillop		M	1666
Mackillop	Infants/Primary	F	1626
Mackillop	Infants/Primary	M	1686
Mackillop	Pre-school	F	242
Mackillop	Pre-school	M	261
Mackillop	Secondary	F	946
Mackillop	Secondary	M	1041
Mackillop	Technical or Further Educational Institution	F	323
Mackillop	Technical or Further Educational Institution	M	251
Mackillop	University or other tertiary	F	360
Mackillop	University or other tertiary	M	102
Mawson		F	1138
Mawson		M	1170
Mawson	Infants/Primary	F	1635
Mawson	Infants/Primary	M	1667
Mawson	Pre-school	F	259
Mawson	Pre-school	M	295
Mawson	Secondary	F	1041
Mawson	Secondary	M	1083
Mawson	Technical or Further Educational Institution	F	396
Mawson	Technical or Further Educational Institution	M	281
Mawson	University or other tertiary	F	599
Mawson	University or other tertiary	M	294
Morialta		F	592
Morialta		M	588
Morialta	Infants/Primary	F	1581
Morialta	Infants/Primary	M	1722
Morialta	Pre-school	F	281
Morialta	Pre-school	M	304
Morialta	Secondary	F	1134
Morialta	Secondary	M	1289
Morialta	Technical or Further Educational Institution	F	383
Morialta	Technical or Further Educational Institution	M	335
Morialta	University or other tertiary	F	1222
Morialta	University or other tertiary	M	1053
Morphett		F	731
Morphett		M	646
Morphett	Infants/Primary	F	1136
Morphett	Infants/Primary	M	1141
Morphett	Pre-school	F	281
Morphett	Pre-school	M	260
Morphett	Secondary	F	860
Morphett	Secondary	M	851
Morphett	Technical or Further Educational Institution	F	387
Morphett	Technical or Further Educational Institution	M	382
Morphett	University or other tertiary	F	1215
Morphett	University or other tertiary	M	818
Mount Gambier		F	1254
Mount Gambier		M	1784
Mount Gambier	Infants/Primary	F	1514
Mount Gambier	Infants/Primary	M	1620
Mount Gambier	Pre-school	F	289
Mount Gambier	Pre-school	M	287
Mount Gambier	Secondary	F	1078
Mount Gambier	Secondary	M	1085
Mount Gambier	Technical or Further Educational Institution	F	453
Mount Gambier	Technical or Further Educational Institution	M	326
Mount Gambier	University or other tertiary	F	473
Mount Gambier	University or other tertiary	M	138
Narungga		F	1251
Narungga		M	1363
Narungga	Infants/Primary	F	1044
Narungga	Infants/Primary	M	1198
Narungga	Pre-school	F	175
Narungga	Pre-school	M	174
Narungga	Secondary	F	700
Narungga	Secondary	M	752
Narungga	Technical or Further Educational Institution	F	229
Narungga	Technical or Further Educational Institution	M	159
Narungga	University or other tertiary	F	262
Narungga	University or other tertiary	M	67
Newland		F	717
Newland		M	712
Newland	Infants/Primary	F	1415
Newland	Infants/Primary	M	1555
Newland	Pre-school	F	227
Newland	Pre-school	M	276
Newland	Secondary	F	946
Newland	Secondary	M	957
Newland	Technical or Further Educational Institution	F	411
Newland	Technical or Further Educational Institution	M	372
Newland	University or other tertiary	F	861
Newland	University or other tertiary	M	662
Playford		F	1059
Playford		M	1060
Playford	Infants/Primary	F	2042
Playford	Infants/Primary	M	2076
Playford	Pre-school	F	383
Playford	Pre-school	M	428
Playford	Secondary	F	1369
Playford	Secondary	M	1336
Playford	Technical or Further Educational Institution	F	633
Playford	Technical or Further Educational Institution	M	464
Playford	University or other tertiary	F	1141
Playford	University or other tertiary	M	917
Port Adelaide		F	822
Port Adelaide		M	906
Port Adelaide	Infants/Primary	F	1268
Port Adelaide	Infants/Primary	M	1283
Port Adelaide	Pre-school	F	256
Port Adelaide	Pre-school	M	268
Port Adelaide	Secondary	F	912
Port Adelaide	Secondary	M	937
Port Adelaide	Technical or Further Educational Institution	F	428
Port Adelaide	Technical or Further Educational Institution	M	338
Port Adelaide	University or other tertiary	F	890
Port Adelaide	University or other tertiary	M	531
Ramsay		F	1537
Ramsay		M	1491
Ramsay	Infants/Primary	F	2126
Ramsay	Infants/Primary	M	2226
Ramsay	Pre-school	F	342
Ramsay	Pre-school	M	360
Ramsay	Secondary	F	1351
Ramsay	Secondary	M	1353
Ramsay	Technical or Further Educational Institution	F	724
Ramsay	Technical or Further Educational Institution	M	493
Ramsay	University or other tertiary	F	794
Ramsay	University or other tertiary	M	527
Reynell		F	949
Reynell		M	959
Reynell	Infants/Primary	F	1409
Reynell	Infants/Primary	M	1473
Reynell	Pre-school	F	255
Reynell	Pre-school	M	271
Reynell	Secondary	F	891
Reynell	Secondary	M	995
Reynell	Technical or Further Educational Institution	F	437
Reynell	Technical or Further Educational Institution	M	316
Reynell	University or other tertiary	F	731
Reynell	University or other tertiary	M	415
Schubert		F	1022
Schubert		M	946
Schubert	Infants/Primary	F	1557
Schubert	Infants/Primary	M	1773
Schubert	Pre-school	F	252
Schubert	Pre-school	M	299
Schubert	Secondary	F	1209
Schubert	Secondary	M	1248
Schubert	Technical or Further Educational Institution	F	391
Schubert	Technical or Further Educational Institution	M	291
Schubert	University or other tertiary	F	680
Schubert	University or other tertiary	M	324
Stuart		F	1378
Stuart		M	2013
Stuart	Infants/Primary	F	1394
Stuart	Infants/Primary	M	1366
Stuart	Pre-school	F	223
Stuart	Pre-school	M	224
Stuart	Secondary	F	975
Stuart	Secondary	M	1002
Stuart	Technical or Further Educational Institution	F	328
Stuart	Technical or Further Educational Institution	M	208
Stuart	University or other tertiary	F	321
Stuart	University or other tertiary	M	128
Taylor		F	1622
Taylor		M	1575
Taylor	Infants/Primary	F	2426
Taylor	Infants/Primary	M	2344
Taylor	Pre-school	F	426
Taylor	Pre-school	M	451
Taylor	Secondary	F	1267
Taylor	Secondary	M	1307
Taylor	Technical or Further Educational Institution	F	552
Taylor	Technical or Further Educational Institution	M	393
Taylor	University or other tertiary	F	753
Taylor	University or other tertiary	M	423
Torrens		F	1023
Torrens		M	1068
Torrens	Infants/Primary	F	1730
Torrens	Infants/Primary	M	1773
Torrens	Pre-school	F	386
Torrens	Pre-school	M	438
Torrens	Secondary	F	1085
Torrens	Secondary	M	1053
Torrens	Technical or Further Educational Institution	F	634
Torrens	Technical or Further Educational Institution	M	518
Torrens	University or other tertiary	F	1464
Torrens	University or other tertiary	M	1201
Unley		F	666
Unley		M	564
Unley	Infants/Primary	F	1528
Unley	Infants/Primary	M	1617
Unley	Pre-school	F	316
Unley	Pre-school	M	346
Unley	Secondary	F	1261
Unley	Secondary	M	1196
Unley	Technical or Further Educational Institution	F	326
Unley	Technical or Further Educational Institution	M	290
Unley	University or other tertiary	F	1590
Unley	University or other tertiary	M	1283
Waite		F	502
Waite		M	474
Waite	Infants/Primary	F	1721
Waite	Infants/Primary	M	1847
Waite	Pre-school	F	306
Waite	Pre-school	M	385
Waite	Secondary	F	1343
Waite	Secondary	M	1363
Waite	Technical or Further Educational Institution	F	295
Waite	Technical or Further Educational Institution	M	314
Waite	University or other tertiary	F	1383
Waite	University or other tertiary	M	1002
West Torrens		F	758
West Torrens		M	806
West Torrens	Infants/Primary	F	1203
West Torrens	Infants/Primary	M	1325
West Torrens	Pre-school	F	250
West Torrens	Pre-school	M	298
West Torrens	Secondary	F	895
West Torrens	Secondary	M	884
West Torrens	Technical or Further Educational Institution	F	511
West Torrens	Technical or Further Educational Institution	M	502
West Torrens	University or other tertiary	F	1477
West Torrens	University or other tertiary	M	1187
Wright		F	638
Wright		M	653
Wright	Infants/Primary	F	1651
Wright	Infants/Primary	M	1720
Wright	Pre-school	F	276
Wright	Pre-school	M	301
Wright	Secondary	F	1118
Wright	Secondary	M	1148
Wright	Technical or Further Educational Institution	F	429
Wright	Technical or Further Educational Institution	M	407
Wright	University or other tertiary	F	844
Wright	University or other tertiary	M	522
No usual address (SA)		F	332
No usual address (SA)		M	515
No usual address (SA)	Infants/Primary	F	80
No usual address (SA)	Infants/Primary	M	80
No usual address (SA)	Pre-school	F	13
No usual address (SA)	Pre-school	M	13
No usual address (SA)	Secondary	F	79
No usual address (SA)	Secondary	M	37
No usual address (SA)	Technical or Further Educational Institution	F	27
No usual address (SA)	Technical or Further Educational Institution	M	28
No usual address (SA)	University or other tertiary	F	38
No usual address (SA)	University or other tertiary	M	31
Migratory - Offshore - Shipping (SA)		M	5
Albany (South West)		F	1197
Albany (South West)		M	1608
Albany (South West)	Infants/Primary	F	1404
Albany (South West)	Infants/Primary	M	1423
Albany (South West)	Pre-school	F	287
Albany (South West)	Pre-school	M	313
Albany (South West)	Secondary	F	1372
Albany (South West)	Secondary	M	1395
Albany (South West)	Technical or Further Educational Institution	F	500
Albany (South West)	Technical or Further Educational Institution	M	408
Albany (South West)	University or other tertiary	F	452
