SED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Cessnock	65-74		M	324
Cessnock	65-74	0	F	3419
Cessnock	65-74	0	M	3430
Cessnock	65-74	1	F	756
Cessnock	65-74	1	M	580
Cessnock	75-84		F	197
Cessnock	75-84		M	198
Cessnock	75-84	0	F	1739
Cessnock	75-84	0	M	1592
Cessnock	75-84	1	F	215
Cessnock	75-84	1	M	206
Cessnock	85+		F	139
Cessnock	85+		M	75
Cessnock	85+	0	F	819
Cessnock	85+	0	M	436
Cessnock	85+	1	F	32
Cessnock	85+	1	M	54
Charlestown	15-19		F	78
Charlestown	15-19		M	100
Charlestown	15-19	0	F	1968
Charlestown	15-19	0	M	2187
Charlestown	15-19	1	F	93
Charlestown	15-19	1	M	81
Charlestown	20-24		F	84
Charlestown	20-24		M	79
Charlestown	20-24	0	F	1853
Charlestown	20-24	0	M	2041
Charlestown	20-24	1	F	142
Charlestown	20-24	1	M	110
Charlestown	25-34		F	211
Charlestown	25-34		M	239
Charlestown	25-34	0	F	4004
Charlestown	25-34	0	M	3911
Charlestown	25-34	1	F	465
Charlestown	25-34	1	M	286
Charlestown	35-44		F	181
Charlestown	35-44		M	184
Charlestown	35-44	0	F	4170
Charlestown	35-44	0	M	4123
Charlestown	35-44	1	F	806
Charlestown	35-44	1	M	451
Charlestown	45-54		F	155
Charlestown	45-54		M	193
Charlestown	45-54	0	F	3767
Charlestown	45-54	0	M	3953
Charlestown	45-54	1	F	1121
Charlestown	45-54	1	M	692
Charlestown	55-64		F	151
Charlestown	55-64		M	164
Charlestown	55-64	0	F	3265
Charlestown	55-64	0	M	3354
Charlestown	55-64	1	F	1256
Charlestown	55-64	1	M	782
Charlestown	65-74		F	156
Charlestown	65-74		M	137
Charlestown	65-74	0	F	3099
Charlestown	65-74	0	M	2826
Charlestown	65-74	1	F	738
Charlestown	65-74	1	M	526
Charlestown	75-84		F	191
Charlestown	75-84		M	108
Charlestown	75-84	0	F	2336
Charlestown	75-84	0	M	1818
Charlestown	75-84	1	F	354
Charlestown	75-84	1	M	288
Charlestown	85+		F	169
Charlestown	85+		M	98
Charlestown	85+	0	F	1158
Charlestown	85+	0	M	638
Charlestown	85+	1	F	75
Charlestown	85+	1	M	85
Clarence	15-19		F	225
Clarence	15-19		M	259
Clarence	15-19	0	F	1567
Clarence	15-19	0	M	1819
Clarence	15-19	1	F	110
Clarence	15-19	1	M	113
Clarence	20-24		F	166
Clarence	20-24		M	301
Clarence	20-24	0	F	1423
Clarence	20-24	0	M	1453
Clarence	20-24	1	F	143
Clarence	20-24	1	M	90
Clarence	25-34		F	394
Clarence	25-34		M	695
Clarence	25-34	0	F	2882
Clarence	25-34	0	M	2779
Clarence	25-34	1	F	479
Clarence	25-34	1	M	277
Clarence	35-44		F	420
Clarence	35-44		M	641
Clarence	35-44	0	F	2740
Clarence	35-44	0	M	2761
Clarence	35-44	1	F	750
Clarence	35-44	1	M	424
Clarence	45-54		F	382
Clarence	45-54		M	557
Clarence	45-54	0	F	3350
Clarence	45-54	0	M	3360
Clarence	45-54	1	F	1044
Clarence	45-54	1	M	647
Clarence	55-64		F	385
Clarence	55-64		M	516
Clarence	55-64	0	F	4094
Clarence	55-64	0	M	4332
Clarence	55-64	1	F	1462
Clarence	55-64	1	M	948
Clarence	65-74		F	379
Clarence	65-74		M	404
Clarence	65-74	0	F	4354
Clarence	65-74	0	M	4770
Clarence	65-74	1	F	1028
Clarence	65-74	1	M	713
Clarence	75-84		F	324
Clarence	75-84		M	296
Clarence	75-84	0	F	2594
Clarence	75-84	0	M	2574
Clarence	75-84	1	F	433
Clarence	75-84	1	M	353
Clarence	85+		F	227
Clarence	85+		M	128
Clarence	85+	0	F	1229
Clarence	85+	0	M	769
Clarence	85+	1	F	83
Clarence	85+	1	M	94
Coffs Harbour	15-19		F	159
Coffs Harbour	15-19		M	176
Coffs Harbour	15-19	0	F	1959
Coffs Harbour	15-19	0	M	1988
Coffs Harbour	15-19	1	F	125
Coffs Harbour	15-19	1	M	106
Coffs Harbour	20-24		F	126
Coffs Harbour	20-24		M	139
Coffs Harbour	20-24	0	F	1511
Coffs Harbour	20-24	0	M	1607
Coffs Harbour	20-24	1	F	125
Coffs Harbour	20-24	1	M	99
Coffs Harbour	25-34		F	340
Coffs Harbour	25-34		M	376
Coffs Harbour	25-34	0	F	3684
Coffs Harbour	25-34	0	M	3622
Coffs Harbour	25-34	1	F	492
Coffs Harbour	25-34	1	M	274
Coffs Harbour	35-44		F	311
Coffs Harbour	35-44		M	340
Coffs Harbour	35-44	0	F	3800
Coffs Harbour	35-44	0	M	3641
Coffs Harbour	35-44	1	F	751
Coffs Harbour	35-44	1	M	422
Coffs Harbour	45-54		F	277
Coffs Harbour	45-54		M	322
Coffs Harbour	45-54	0	F	3785
Coffs Harbour	45-54	0	M	3760
Coffs Harbour	45-54	1	F	1070
Coffs Harbour	45-54	1	M	600
Coffs Harbour	55-64		F	281
Coffs Harbour	55-64		M	299
Coffs Harbour	55-64	0	F	4022
Coffs Harbour	55-64	0	M	3905
Coffs Harbour	55-64	1	F	1284
Coffs Harbour	55-64	1	M	788
Coffs Harbour	65-74		F	276
Coffs Harbour	65-74		M	252
Coffs Harbour	65-74	0	F	4094
Coffs Harbour	65-74	0	M	4043
Coffs Harbour	65-74	1	F	893
Coffs Harbour	65-74	1	M	636
Coffs Harbour	75-84		F	323
Coffs Harbour	75-84		M	232
Coffs Harbour	75-84	0	F	2392
Coffs Harbour	75-84	0	M	2126
Coffs Harbour	75-84	1	F	378
Coffs Harbour	75-84	1	M	277
Coffs Harbour	85+		F	284
Coffs Harbour	85+		M	146
Coffs Harbour	85+	0	F	1053
Coffs Harbour	85+	0	M	679
Coffs Harbour	85+	1	F	70
Coffs Harbour	85+	1	M	95
Coogee	15-19		F	78
Coogee	15-19		M	81
Coogee	15-19	0	F	1559
Coogee	15-19	0	M	1544
Coogee	15-19	1	F	68
Coogee	15-19	1	M	84
Coogee	20-24		F	118
Coogee	20-24		M	120
Coogee	20-24	0	F	2080
Coogee	20-24	0	M	1725
Coogee	20-24	1	F	118
Coogee	20-24	1	M	106
Coogee	25-34		F	609
Coogee	25-34		M	631
Coogee	25-34	0	F	8828
Coogee	25-34	0	M	7353
Coogee	25-34	1	F	382
Coogee	25-34	1	M	285
Coogee	35-44		F	371
Coogee	35-44		M	412
Coogee	35-44	0	F	5968
Coogee	35-44	0	M	5722
Coogee	35-44	1	F	652
Coogee	35-44	1	M	423
Coogee	45-54		F	229
Coogee	45-54		M	262
Coogee	45-54	0	F	4378
Coogee	45-54	0	M	4292
Coogee	45-54	1	F	1008
Coogee	45-54	1	M	642
Coogee	55-64		F	162
Coogee	55-64		M	194
Coogee	55-64	0	F	3014
Coogee	55-64	0	M	3051
Coogee	55-64	1	F	971
Coogee	55-64	1	M	657
Coogee	65-74		F	196
Coogee	65-74		M	161
Coogee	65-74	0	F	2454
Coogee	65-74	0	M	2261
Coogee	65-74	1	F	513
Coogee	65-74	1	M	287
Coogee	75-84		F	246
Coogee	75-84		M	172
Coogee	75-84	0	F	1547
Coogee	75-84	0	M	1360
Coogee	75-84	1	F	228
Coogee	75-84	1	M	149
Coogee	85+		F	386
Coogee	85+		M	214
Coogee	85+	0	F	759
Coogee	85+	0	M	480
Coogee	85+	1	F	53
Coogee	85+	1	M	63
Cootamundra	15-19		F	191
Cootamundra	15-19		M	245
Cootamundra	15-19	0	F	1672
Cootamundra	15-19	0	M	1815
Cootamundra	15-19	1	F	130
Cootamundra	15-19	1	M	102
Cootamundra	20-24		F	140
Cootamundra	20-24		M	249
Cootamundra	20-24	0	F	1308
Cootamundra	20-24	0	M	1417
Cootamundra	20-24	1	F	153
Cootamundra	20-24	1	M	96
Cootamundra	25-34		F	295
Cootamundra	25-34		M	547
Cootamundra	25-34	0	F	2801
Cootamundra	25-34	0	M	2913
Cootamundra	25-34	1	F	458
Cootamundra	25-34	1	M	255
Cootamundra	35-44		F	305
Cootamundra	35-44		M	542
Cootamundra	35-44	0	F	2746
Cootamundra	35-44	0	M	2801
Cootamundra	35-44	1	F	675
Cootamundra	35-44	1	M	395
Cootamundra	45-54		F	284
Cootamundra	45-54		M	498
Cootamundra	45-54	0	F	3091
Cootamundra	45-54	0	M	3188
Cootamundra	45-54	1	F	995
Cootamundra	45-54	1	M	593
Cootamundra	55-64		F	334
Cootamundra	55-64		M	484
Cootamundra	55-64	0	F	3596
Cootamundra	55-64	0	M	3943
Cootamundra	55-64	1	F	1160
Cootamundra	55-64	1	M	748
Cootamundra	65-74		F	384
Cootamundra	65-74		M	414
Cootamundra	65-74	0	F	3714
Cootamundra	65-74	0	M	3978
Cootamundra	65-74	1	F	852
Cootamundra	65-74	1	M	589
Cootamundra	75-84		F	337
Cootamundra	75-84		M	299
Cootamundra	75-84	0	F	2399
Cootamundra	75-84	0	M	2271
Cootamundra	75-84	1	F	305
Cootamundra	75-84	1	M	311
Cootamundra	85+		F	150
Cootamundra	85+		M	95
Cootamundra	85+	0	F	1167
Cootamundra	85+	0	M	717
Cootamundra	85+	1	F	65
Cootamundra	85+	1	M	72
Cronulla	15-19		F	74
Cronulla	15-19		M	81
Cronulla	15-19	0	F	2152
Cronulla	15-19	0	M	2348
Cronulla	15-19	1	F	102
Cronulla	15-19	1	M	109
Cronulla	20-24		F	74
Cronulla	20-24		M	60
Cronulla	20-24	0	F	2078
Cronulla	20-24	0	M	2071
Cronulla	20-24	1	F	145
Cronulla	20-24	1	M	106
Cronulla	25-34		F	211
Cronulla	25-34		M	227
Cronulla	25-34	0	F	4141
Cronulla	25-34	0	M	3994
Cronulla	25-34	1	F	327
Cronulla	25-34	1	M	210
Cronulla	35-44		F	189
Cronulla	35-44		M	207
Cronulla	35-44	0	F	4368
Cronulla	35-44	0	M	4205
Cronulla	35-44	1	F	606
Cronulla	35-44	1	M	390
Cronulla	45-54		F	175
Cronulla	45-54		M	185
Cronulla	45-54	0	F	4283
Cronulla	45-54	0	M	4560
Cronulla	45-54	1	F	1167
Cronulla	45-54	1	M	671
Cronulla	55-64		F	121
Cronulla	55-64		M	152
Cronulla	55-64	0	F	3759
Cronulla	55-64	0	M	3877
Cronulla	55-64	1	F	1304
Cronulla	55-64	1	M	928
Cronulla	65-74		F	139
Cronulla	65-74		M	127
Cronulla	65-74	0	F	3358
Cronulla	65-74	0	M	3199
Cronulla	65-74	1	F	698
Cronulla	65-74	1	M	537
Cronulla	75-84		F	148
Cronulla	75-84		M	95
Cronulla	75-84	0	F	1972
Cronulla	75-84	0	M	1783
Cronulla	75-84	1	F	257
Cronulla	75-84	1	M	213
Cronulla	85+		F	180
Cronulla	85+		M	68
Cronulla	85+	0	F	1013
Cronulla	85+	0	M	652
Cronulla	85+	1	F	83
Cronulla	85+	1	M	102
Davidson	15-19		F	61
Davidson	15-19		M	75
Davidson	15-19	0	F	2680
Davidson	15-19	0	M	2898
Davidson	15-19	1	F	114
Davidson	15-19	1	M	124
Davidson	20-24		F	52
Davidson	20-24		M	55
Davidson	20-24	0	F	1908
Davidson	20-24	0	M	2188
Davidson	20-24	1	F	135
Davidson	20-24	1	M	131
Davidson	25-34		F	87
Davidson	25-34		M	83
Davidson	25-34	0	F	2476
Davidson	25-34	0	M	2357
Davidson	25-34	1	F	214
Davidson	25-34	1	M	150
Davidson	35-44		F	156
Davidson	35-44		M	127
Davidson	35-44	0	F	4888
Davidson	35-44	0	M	4143
Davidson	35-44	1	F	654
Davidson	35-44	1	M	399
Davidson	45-54		F	144
Davidson	45-54		M	143
Davidson	45-54	0	F	5225
Davidson	45-54	0	M	5148
Davidson	45-54	1	F	1273
Davidson	45-54	1	M	746
Davidson	55-64		F	121
Davidson	55-64		M	116
Davidson	55-64	0	F	3689
Davidson	55-64	0	M	3837
Davidson	55-64	1	F	1150
Davidson	55-64	1	M	846
Davidson	65-74		F	99
Davidson	65-74		M	100
Davidson	65-74	0	F	3395
Davidson	65-74	0	M	3098
Davidson	65-74	1	F	620
Davidson	65-74	1	M	428
Davidson	75-84		F	127
Davidson	75-84		M	84
Davidson	75-84	0	F	2697
Davidson	75-84	0	M	2285
Davidson	75-84	1	F	346
Davidson	75-84	1	M	292
Davidson	85+		F	153
Davidson	85+		M	72
Davidson	85+	0	F	1256
Davidson	85+	0	M	817
Davidson	85+	1	F	80
Davidson	85+	1	M	114
Drummoyne	15-19		F	59
Drummoyne	15-19		M	68
Drummoyne	15-19	0	F	1803
Drummoyne	15-19	0	M	1747
Drummoyne	15-19	1	F	75
Drummoyne	15-19	1	M	92
Drummoyne	20-24		F	112
Drummoyne	20-24		M	115
Drummoyne	20-24	0	F	1911
Drummoyne	20-24	0	M	1930
Drummoyne	20-24	1	F	113
Drummoyne	20-24	1	M	103
Drummoyne	25-34		F	365
Drummoyne	25-34		M	349
Drummoyne	25-34	0	F	6010
Drummoyne	25-34	0	M	5501
Drummoyne	25-34	1	F	393
Drummoyne	25-34	1	M	285
Drummoyne	35-44		F	288
Drummoyne	35-44		M	302
Drummoyne	35-44	0	F	5401
Drummoyne	35-44	0	M	5348
Drummoyne	35-44	1	F	732
Drummoyne	35-44	1	M	499
Drummoyne	45-54		F	172
Drummoyne	45-54		M	181
Drummoyne	45-54	0	F	4468
Drummoyne	45-54	0	M	4236
Drummoyne	45-54	1	F	1209
Drummoyne	45-54	1	M	699
Drummoyne	55-64		F	180
Drummoyne	55-64		M	151
Drummoyne	55-64	0	F	3843
Drummoyne	55-64	0	M	3516
Drummoyne	55-64	1	F	1183
Drummoyne	55-64	1	M	798
Drummoyne	65-74		F	171
Drummoyne	65-74		M	161
Drummoyne	65-74	0	F	3398
Drummoyne	65-74	0	M	3028
Drummoyne	65-74	1	F	617
Drummoyne	65-74	1	M	386
Drummoyne	75-84		F	187
Drummoyne	75-84		M	123
Drummoyne	75-84	0	F	2020
Drummoyne	75-84	0	M	1745
Drummoyne	75-84	1	F	292
Drummoyne	75-84	1	M	207
Drummoyne	85+		F	280
Drummoyne	85+		M	91
Drummoyne	85+	0	F	989
Drummoyne	85+	0	M	626
Drummoyne	85+	1	F	69
Drummoyne	85+	1	M	83
Dubbo	15-19		F	229
Dubbo	15-19		M	311
Dubbo	15-19	0	F	1880
Dubbo	15-19	0	M	2057
Dubbo	15-19	1	F	112
Dubbo	15-19	1	M	127
Dubbo	20-24		F	201
Dubbo	20-24		M	296
Dubbo	20-24	0	F	1812
Dubbo	20-24	0	M	1772
Dubbo	20-24	1	F	130
Dubbo	20-24	1	M	108
Dubbo	25-34		F	595
Dubbo	25-34		M	835
Dubbo	25-34	0	F	4680
Dubbo	25-34	0	M	4613
Dubbo	25-34	1	F	603
Dubbo	25-34	1	M	323
Dubbo	35-44		F	503
Dubbo	35-44		M	686
Dubbo	35-44	0	F	3677
Dubbo	35-44	0	M	3830
Dubbo	35-44	1	F	815
Dubbo	35-44	1	M	417
Dubbo	45-54		F	420
Dubbo	45-54		M	550
Dubbo	45-54	0	F	3493
Dubbo	45-54	0	M	3624
Dubbo	45-54	1	F	1016
Dubbo	45-54	1	M	571
Dubbo	55-64		F	382
Dubbo	55-64		M	462
Dubbo	55-64	0	F	3549
Dubbo	55-64	0	M	3841
Dubbo	55-64	1	F	1137
Dubbo	55-64	1	M	641
Dubbo	65-74		F	314
Dubbo	65-74		M	355
Dubbo	65-74	0	F	3187
Dubbo	65-74	0	M	3252
Dubbo	65-74	1	F	622
Dubbo	65-74	1	M	420
Dubbo	75-84		F	297
Dubbo	75-84		M	232
Dubbo	75-84	0	F	2094
Dubbo	75-84	0	M	1858
Dubbo	75-84	1	F	274
Dubbo	75-84	1	M	217
Dubbo	85+		F	176
Dubbo	85+		M	110
Dubbo	85+	0	F	896
Dubbo	85+	0	M	545
Dubbo	85+	1	F	43
Dubbo	85+	1	M	61
East Hills	15-19		F	142
East Hills	15-19		M	152
East Hills	15-19	0	F	2307
East Hills	15-19	0	M	2606
East Hills	15-19	1	F	107
East Hills	15-19	1	M	116
East Hills	20-24		F	126
East Hills	20-24		M	139
East Hills	20-24	0	F	2201
East Hills	20-24	0	M	2361
East Hills	20-24	1	F	178
East Hills	20-24	1	M	162
East Hills	25-34		F	368
East Hills	25-34		M	365
East Hills	25-34	0	F	4437
East Hills	25-34	0	M	4296
East Hills	25-34	1	F	548
East Hills	25-34	1	M	351
East Hills	35-44		F	331
East Hills	35-44		M	333
East Hills	35-44	0	F	4619
East Hills	35-44	0	M	4530
East Hills	35-44	1	F	895
East Hills	35-44	1	M	547
East Hills	45-54		F	268
East Hills	45-54		M	250
East Hills	45-54	0	F	4157
East Hills	45-54	0	M	4201
East Hills	45-54	1	F	1040
East Hills	45-54	1	M	696
East Hills	55-64		F	207
East Hills	55-64		M	246
East Hills	55-64	0	F	3851
East Hills	55-64	0	M	3969
East Hills	55-64	1	F	1014
East Hills	55-64	1	M	671
East Hills	65-74		F	176
East Hills	65-74		M	190
East Hills	65-74	0	F	2996
East Hills	65-74	0	M	2890
East Hills	65-74	1	F	575
East Hills	65-74	1	M	433
East Hills	75-84		F	228
East Hills	75-84		M	181
East Hills	75-84	0	F	1883
East Hills	75-84	0	M	1574
East Hills	75-84	1	F	205
East Hills	75-84	1	M	201
East Hills	85+		F	329
East Hills	85+		M	181
East Hills	85+	0	F	950
East Hills	85+	0	M	654
East Hills	85+	1	F	46
East Hills	85+	1	M	70
Epping	15-19		F	62
Epping	15-19		M	79
Epping	15-19	0	F	2566
Epping	15-19	0	M	2703
Epping	15-19	1	F	96
Epping	15-19	1	M	98
Epping	20-24		F	71
Epping	20-24		M	82
Epping	20-24	0	F	2291
Epping	20-24	0	M	2468
Epping	20-24	1	F	147
Epping	20-24	1	M	162
Epping	25-34		F	206
Epping	25-34		M	210
Epping	25-34	0	F	4297
Epping	25-34	0	M	4155
Epping	25-34	1	F	326
Epping	25-34	1	M	252
Epping	35-44		F	225
Epping	35-44		M	214
Epping	35-44	0	F	5881
Epping	35-44	0	M	5372
Epping	35-44	1	F	738
Epping	35-44	1	M	495
Epping	45-54		F	147
Epping	45-54		M	150
Epping	45-54	0	F	4953
Epping	45-54	0	M	4830
Epping	45-54	1	F	1007
Epping	45-54	1	M	707
Epping	55-64		F	127
Epping	55-64		M	148
Epping	55-64	0	F	4408
Epping	55-64	0	M	4301
Epping	55-64	1	F	1132
Epping	55-64	1	M	771
Epping	65-74		F	138
Epping	65-74		M	106
Epping	65-74	0	F	3523
Epping	65-74	0	M	3410
Epping	65-74	1	F	616
Epping	65-74	1	M	457
Epping	75-84		F	219
Epping	75-84		M	149
Epping	75-84	0	F	2239
Epping	75-84	0	M	1772
Epping	75-84	1	F	292
Epping	75-84	1	M	216
Epping	85+		F	380
Epping	85+		M	165
Epping	85+	0	F	1362
Epping	85+	0	M	800
Epping	85+	1	F	75
Epping	85+	1	M	102
Fairfield	15-19		F	253
Fairfield	15-19		M	259
Fairfield	15-19	0	F	2665
Fairfield	15-19	0	M	2979
Fairfield	15-19	1	F	149
Fairfield	15-19	1	M	152
Fairfield	20-24		F	233
Fairfield	20-24		M	280
Fairfield	20-24	0	F	2695
Fairfield	20-24	0	M	2824
Fairfield	20-24	1	F	242
Fairfield	20-24	1	M	207
Fairfield	25-34		F	556
Fairfield	25-34		M	587
Fairfield	25-34	0	F	4976
Fairfield	25-34	0	M	5213
Fairfield	25-34	1	F	687
Fairfield	25-34	1	M	563
Fairfield	35-44		F	505
Fairfield	35-44		M	540
Fairfield	35-44	0	F	4580
Fairfield	35-44	0	M	4439
Fairfield	35-44	1	F	962
Fairfield	35-44	1	M	614
Fairfield	45-54		F	459
Fairfield	45-54		M	494
Fairfield	45-54	0	F	4563
Fairfield	45-54	0	M	4610
Fairfield	45-54	1	F	1171
Fairfield	45-54	1	M	732
Fairfield	55-64		F	427
Fairfield	55-64		M	465
Fairfield	55-64	0	F	4563
Fairfield	55-64	0	M	4797
Fairfield	55-64	1	F	944
Fairfield	55-64	1	M	581
Fairfield	65-74		F	346
Fairfield	65-74		M	346
Fairfield	65-74	0	F	3451
Fairfield	65-74	0	M	3264
Fairfield	65-74	1	F	509
Fairfield	65-74	1	M	353
Fairfield	75-84		F	287
Fairfield	75-84		M	262
Fairfield	75-84	0	F	1855
Fairfield	75-84	0	M	1712
Fairfield	75-84	1	F	186
Fairfield	75-84	1	M	171
Fairfield	85+		F	301
Fairfield	85+		M	172
Fairfield	85+	0	F	860
Fairfield	85+	0	M	521
Fairfield	85+	1	F	33
Fairfield	85+	1	M	48
Gosford	15-19		F	126
Gosford	15-19		M	138
Gosford	15-19	0	F	1731
Gosford	15-19	0	M	1832
Gosford	15-19	1	F	101
Gosford	15-19	1	M	93
Gosford	20-24		F	141
Gosford	20-24		M	131
Gosford	20-24	0	F	1815
Gosford	20-24	0	M	1837
Gosford	20-24	1	F	132
Gosford	20-24	1	M	113
Gosford	25-34		F	282
Gosford	25-34		M	338
Gosford	25-34	0	F	3876
Gosford	25-34	0	M	3872
Gosford	25-34	1	F	422
Gosford	25-34	1	M	299
Gosford	35-44		F	287
Gosford	35-44		M	261
Gosford	35-44	0	F	4056
Gosford	35-44	0	M	4046
Gosford	35-44	1	F	792
Gosford	35-44	1	M	465
Gosford	45-54		F	261
Gosford	45-54		M	317
Gosford	45-54	0	F	3846
Gosford	45-54	0	M	4083
Gosford	45-54	1	F	1035
Gosford	45-54	1	M	642
Gosford	55-64		F	275
Gosford	55-64		M	285
Gosford	55-64	0	F	4171
Gosford	55-64	0	M	4073
Gosford	55-64	1	F	1158
Gosford	55-64	1	M	711
Gosford	65-74		F	284
Gosford	65-74		M	269
Gosford	65-74	0	F	4031
Gosford	65-74	0	M	3528
Gosford	65-74	1	F	728
Gosford	65-74	1	M	485
Gosford	75-84		F	288
Gosford	75-84		M	206
Gosford	75-84	0	F	2576
Gosford	75-84	0	M	2209
Gosford	75-84	1	F	312
Gosford	75-84	1	M	275
Gosford	85+		F	237
Gosford	85+		M	107
Gosford	85+	0	F	1250
Gosford	85+	0	M	686
Gosford	85+	1	F	63
Gosford	85+	1	M	78
Goulburn	15-19		F	158
Goulburn	15-19		M	183
Goulburn	15-19	0	F	1958
Goulburn	15-19	0	M	2114
Goulburn	15-19	1	F	141
Goulburn	15-19	1	M	136
Goulburn	20-24		F	110
Goulburn	20-24		M	198
Goulburn	20-24	0	F	1550
Goulburn	20-24	0	M	1686
Goulburn	20-24	1	F	131
Goulburn	20-24	1	M	121
Goulburn	25-34		F	280
Goulburn	25-34		M	471
Goulburn	25-34	0	F	3530
Goulburn	25-34	0	M	3486
Goulburn	25-34	1	F	493
Goulburn	25-34	1	M	315
Goulburn	35-44		F	313
Goulburn	35-44		M	387
Goulburn	35-44	0	F	3584
Goulburn	35-44	0	M	3492
Goulburn	35-44	1	F	824
Goulburn	35-44	1	M	469
Goulburn	45-54		F	296
Goulburn	45-54		M	465
Goulburn	45-54	0	F	4044
Goulburn	45-54	0	M	4214
Goulburn	45-54	1	F	1186
Goulburn	45-54	1	M	710
Goulburn	55-64		F	352
Goulburn	55-64		M	434
Goulburn	55-64	0	F	4233
Goulburn	55-64	0	M	4593
Goulburn	55-64	1	F	1267
Goulburn	55-64	1	M	858
Goulburn	65-74		F	355
Goulburn	65-74		M	358
Goulburn	65-74	0	F	4219
Goulburn	65-74	0	M	4193
Goulburn	65-74	1	F	873
Goulburn	65-74	1	M	599
Goulburn	75-84		F	282
Goulburn	75-84		M	260
Goulburn	75-84	0	F	2346
Goulburn	75-84	0	M	2303
Goulburn	75-84	1	F	347
Goulburn	75-84	1	M	297
Goulburn	85+		F	161
Goulburn	85+		M	124
Goulburn	85+	0	F	960
Goulburn	85+	0	M	622
Goulburn	85+	1	F	56
Goulburn	85+	1	M	70
Granville	15-19		F	261
Granville	15-19		M	271
Granville	15-19	0	F	2234
Granville	15-19	0	M	2449
Granville	15-19	1	F	155
Granville	15-19	1	M	131
Granville	20-24		F	323
Granville	20-24		M	518
Granville	20-24	0	F	3086
Granville	20-24	0	M	3660
Granville	20-24	1	F	252
Granville	20-24	1	M	200
Granville	25-34		F	1041
Granville	25-34		M	1286
Granville	25-34	0	F	8042
Granville	25-34	0	M	8659
Granville	25-34	1	F	761
Granville	25-34	1	M	569
Granville	35-44		F	774
Granville	35-44		M	952
Granville	35-44	0	F	5980
Granville	35-44	0	M	7255
Granville	35-44	1	F	1046
Granville	35-44	1	M	733
Granville	45-54		F	450
Granville	45-54		M	531
Granville	45-54	0	F	4074
Granville	45-54	0	M	4401
Granville	45-54	1	F	980
Granville	45-54	1	M	640
Granville	55-64		F	364
Granville	55-64		M	368
Granville	55-64	0	F	3661
Granville	55-64	0	M	3753
Granville	55-64	1	F	838
Granville	55-64	1	M	527
Granville	65-74		F	214
Granville	65-74		M	225
Granville	65-74	0	F	2675
Granville	65-74	0	M	2679
Granville	65-74	1	F	445
Granville	65-74	1	M	299
Granville	75-84		F	151
Granville	75-84		M	129
Granville	75-84	0	F	1596
Granville	75-84	0	M	1439
Granville	75-84	1	F	158
Granville	75-84	1	M	153
Granville	85+		F	68
Granville	85+		M	49
Granville	85+	0	F	766
Granville	85+	0	M	461
Granville	85+	1	F	24
Granville	85+	1	M	50
Hawkesbury	15-19		F	127
Hawkesbury	15-19		M	140
Hawkesbury	15-19	0	F	2251
Hawkesbury	15-19	0	M	2452
Hawkesbury	15-19	1	F	128
Hawkesbury	15-19	1	M	139
Hawkesbury	20-24		F	108
Hawkesbury	20-24		M	144
Hawkesbury	20-24	0	F	2067
Hawkesbury	20-24	0	M	2306
Hawkesbury	20-24	1	F	164
Hawkesbury	20-24	1	M	123
Hawkesbury	25-34		F	248
Hawkesbury	25-34		M	291
Hawkesbury	25-34	0	F	4117
Hawkesbury	25-34	0	M	4325
Hawkesbury	25-34	1	F	438
Hawkesbury	25-34	1	M	261
Hawkesbury	35-44		F	226
Hawkesbury	35-44		M	250
Hawkesbury	35-44	0	F	3693
Hawkesbury	35-44	0	M	3764
Hawkesbury	35-44	1	F	733
Hawkesbury	35-44	1	M	442
Hawkesbury	45-54		F	219
Hawkesbury	45-54		M	263
Hawkesbury	45-54	0	F	4280
Hawkesbury	45-54	0	M	4442
Hawkesbury	45-54	1	F	1151
Hawkesbury	45-54	1	M	637
Hawkesbury	55-64		F	206
Hawkesbury	55-64		M	223
Hawkesbury	55-64	0	F	3704
Hawkesbury	55-64	0	M	4116
Hawkesbury	55-64	1	F	1124
Hawkesbury	55-64	1	M	720
Hawkesbury	65-74		F	173
Hawkesbury	65-74		M	171
Hawkesbury	65-74	0	F	3078
Hawkesbury	65-74	0	M	3126
Hawkesbury	65-74	1	F	571
Hawkesbury	65-74	1	M	392
Hawkesbury	75-84		F	164
Hawkesbury	75-84		M	113
Hawkesbury	75-84	0	F	1795
Hawkesbury	75-84	0	M	1688
Hawkesbury	75-84	1	F	229
Hawkesbury	75-84	1	M	173
Hawkesbury	85+		F	94
Hawkesbury	85+		M	60
Hawkesbury	85+	0	F	731
Hawkesbury	85+	0	M	435
Hawkesbury	85+	1	F	30
Hawkesbury	85+	1	M	46
Heathcote	15-19		F	65
Heathcote	15-19		M	53
Heathcote	15-19	0	F	2148
Heathcote	15-19	0	M	2364
Heathcote	15-19	1	F	112
Heathcote	15-19	1	M	102
Heathcote	20-24		F	47
Heathcote	20-24		M	56
Heathcote	20-24	0	F	1908
Heathcote	20-24	0	M	2119
Heathcote	20-24	1	F	131
Heathcote	20-24	1	M	91
Heathcote	25-34		F	142
Heathcote	25-34		M	147
Heathcote	25-34	0	F	3975
Heathcote	25-34	0	M	3792
Heathcote	25-34	1	F	340
Heathcote	25-34	1	M	264
Heathcote	35-44		F	137
Heathcote	35-44		M	151
Heathcote	35-44	0	F	4612
Heathcote	35-44	0	M	4493
Heathcote	35-44	1	F	829
