SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Prahran (Southern Metropolitan)	55-64	1	0	1	M	89
Prahran (Southern Metropolitan)	55-64	1	1	0	F	135
Prahran (Southern Metropolitan)	55-64	1	1	0	M	256
Prahran (Southern Metropolitan)	55-64	1	1	1	F	4
Prahran (Southern Metropolitan)	55-64	1	1	1	M	5
Prahran (Southern Metropolitan)	65-74				F	179
Prahran (Southern Metropolitan)	65-74				M	195
Prahran (Southern Metropolitan)	65-74	0			F	2099
Prahran (Southern Metropolitan)	65-74	0			M	1916
Prahran (Southern Metropolitan)	65-74	1	0	1	F	497
Prahran (Southern Metropolitan)	65-74	1	0	1	M	235
Prahran (Southern Metropolitan)	65-74	1	1	0	F	29
Prahran (Southern Metropolitan)	65-74	1	1	0	M	45
Prahran (Southern Metropolitan)	65-74	1	1	1	F	3
Prahran (Southern Metropolitan)	75-84				F	185
Prahran (Southern Metropolitan)	75-84				M	169
Prahran (Southern Metropolitan)	75-84	0			F	1480
Prahran (Southern Metropolitan)	75-84	0			M	1261
Prahran (Southern Metropolitan)	75-84	1	0	1	F	120
Prahran (Southern Metropolitan)	75-84	1	0	1	M	87
Prahran (Southern Metropolitan)	75-84	1	1	0	F	10
Prahran (Southern Metropolitan)	75-84	1	1	0	M	6
Prahran (Southern Metropolitan)	85+				F	243
Prahran (Southern Metropolitan)	85+				M	122
Prahran (Southern Metropolitan)	85+	0			F	645
Prahran (Southern Metropolitan)	85+	0			M	432
Prahran (Southern Metropolitan)	85+	1	0	1	F	12
Prahran (Southern Metropolitan)	85+	1	0	1	M	5
Preston (Northern Metropolitan)	15-19				F	78
Preston (Northern Metropolitan)	15-19				M	77
Preston (Northern Metropolitan)	15-19	0			F	1232
Preston (Northern Metropolitan)	15-19	0			M	1299
Preston (Northern Metropolitan)	15-19	1	0	1	F	64
Preston (Northern Metropolitan)	15-19	1	0	1	M	36
Preston (Northern Metropolitan)	20-24				F	109
Preston (Northern Metropolitan)	20-24				M	137
Preston (Northern Metropolitan)	20-24	0			F	1855
Preston (Northern Metropolitan)	20-24	0			M	2035
Preston (Northern Metropolitan)	20-24	1	0	1	F	83
Preston (Northern Metropolitan)	20-24	1	0	1	M	42
Preston (Northern Metropolitan)	20-24	1	1	0	F	48
Preston (Northern Metropolitan)	20-24	1	1	0	M	19
Preston (Northern Metropolitan)	25-34				F	378
Preston (Northern Metropolitan)	25-34				M	427
Preston (Northern Metropolitan)	25-34	0			F	4832
Preston (Northern Metropolitan)	25-34	0			M	5463
Preston (Northern Metropolitan)	25-34	1	0	1	F	211
Preston (Northern Metropolitan)	25-34	1	0	1	M	84
Preston (Northern Metropolitan)	25-34	1	1	0	F	1287
Preston (Northern Metropolitan)	25-34	1	1	0	M	764
Preston (Northern Metropolitan)	25-34	1	1	1	F	24
Preston (Northern Metropolitan)	25-34	1	1	1	M	7
Preston (Northern Metropolitan)	35-44				F	269
Preston (Northern Metropolitan)	35-44				M	309
Preston (Northern Metropolitan)	35-44	0			F	2370
Preston (Northern Metropolitan)	35-44	0			M	2753
Preston (Northern Metropolitan)	35-44	1	0	1	F	134
Preston (Northern Metropolitan)	35-44	1	0	1	M	74
Preston (Northern Metropolitan)	35-44	1	1	0	F	2873
Preston (Northern Metropolitan)	35-44	1	1	0	M	2450
Preston (Northern Metropolitan)	35-44	1	1	1	F	74
Preston (Northern Metropolitan)	35-44	1	1	1	M	24
Preston (Northern Metropolitan)	45-54				F	203
Preston (Northern Metropolitan)	45-54				M	234
Preston (Northern Metropolitan)	45-54	0			F	2732
Preston (Northern Metropolitan)	45-54	0			M	2686
Preston (Northern Metropolitan)	45-54	1	0	1	F	110
Preston (Northern Metropolitan)	45-54	1	0	1	M	55
Preston (Northern Metropolitan)	45-54	1	1	0	F	1455
Preston (Northern Metropolitan)	45-54	1	1	0	M	1479
Preston (Northern Metropolitan)	45-54	1	1	1	F	19
Preston (Northern Metropolitan)	45-54	1	1	1	M	16
Preston (Northern Metropolitan)	55-64				F	165
Preston (Northern Metropolitan)	55-64				M	185
Preston (Northern Metropolitan)	55-64	0			F	2866
Preston (Northern Metropolitan)	55-64	0			M	2840
Preston (Northern Metropolitan)	55-64	1	0	1	F	436
Preston (Northern Metropolitan)	55-64	1	0	1	M	106
Preston (Northern Metropolitan)	55-64	1	1	0	F	134
Preston (Northern Metropolitan)	55-64	1	1	0	M	252
Preston (Northern Metropolitan)	55-64	1	1	1	F	7
Preston (Northern Metropolitan)	65-74				F	182
Preston (Northern Metropolitan)	65-74				M	169
Preston (Northern Metropolitan)	65-74	0			F	2045
Preston (Northern Metropolitan)	65-74	0			M	1957
Preston (Northern Metropolitan)	65-74	1	0	1	F	399
Preston (Northern Metropolitan)	65-74	1	0	1	M	197
Preston (Northern Metropolitan)	65-74	1	1	0	F	29
Preston (Northern Metropolitan)	65-74	1	1	0	M	34
Preston (Northern Metropolitan)	65-74	1	1	1	F	8
Preston (Northern Metropolitan)	75-84				F	168
Preston (Northern Metropolitan)	75-84				M	137
Preston (Northern Metropolitan)	75-84	0			F	1799
Preston (Northern Metropolitan)	75-84	0			M	1339
Preston (Northern Metropolitan)	75-84	1	0	1	F	82
Preston (Northern Metropolitan)	75-84	1	0	1	M	56
Preston (Northern Metropolitan)	75-84	1	1	0	F	11
Preston (Northern Metropolitan)	85+				F	230
Preston (Northern Metropolitan)	85+				M	143
Preston (Northern Metropolitan)	85+	0			F	1051
Preston (Northern Metropolitan)	85+	0			M	669
Preston (Northern Metropolitan)	85+	1	0	1	M	6
Preston (Northern Metropolitan)	85+	1	1	0	F	4
Richmond (Northern Metropolitan)	15-19				F	69
Richmond (Northern Metropolitan)	15-19				M	65
Richmond (Northern Metropolitan)	15-19	0			F	1012
Richmond (Northern Metropolitan)	15-19	0			M	823
Richmond (Northern Metropolitan)	15-19	1	0	1	F	45
Richmond (Northern Metropolitan)	15-19	1	0	1	M	19
Richmond (Northern Metropolitan)	15-19	1	1	0	F	5
Richmond (Northern Metropolitan)	20-24				F	168
Richmond (Northern Metropolitan)	20-24				M	161
Richmond (Northern Metropolitan)	20-24	0			F	2672
Richmond (Northern Metropolitan)	20-24	0			M	2191
Richmond (Northern Metropolitan)	20-24	1	0	1	F	72
Richmond (Northern Metropolitan)	20-24	1	0	1	M	34
Richmond (Northern Metropolitan)	20-24	1	1	0	F	23
Richmond (Northern Metropolitan)	20-24	1	1	0	M	10
Richmond (Northern Metropolitan)	20-24	1	1	1	F	3
Richmond (Northern Metropolitan)	25-34				F	602
Richmond (Northern Metropolitan)	25-34				M	629
Richmond (Northern Metropolitan)	25-34	0			F	10388
Richmond (Northern Metropolitan)	25-34	0			M	10231
Richmond (Northern Metropolitan)	25-34	1	0	1	F	325
Richmond (Northern Metropolitan)	25-34	1	0	1	M	143
Richmond (Northern Metropolitan)	25-34	1	1	0	F	725
Richmond (Northern Metropolitan)	25-34	1	1	0	M	444
Richmond (Northern Metropolitan)	25-34	1	1	1	F	9
Richmond (Northern Metropolitan)	25-34	1	1	1	M	3
Richmond (Northern Metropolitan)	35-44				F	332
Richmond (Northern Metropolitan)	35-44				M	398
Richmond (Northern Metropolitan)	35-44	0			F	3502
Richmond (Northern Metropolitan)	35-44	0			M	4575
Richmond (Northern Metropolitan)	35-44	1	0	1	F	182
Richmond (Northern Metropolitan)	35-44	1	0	1	M	105
Richmond (Northern Metropolitan)	35-44	1	1	0	F	2156
Richmond (Northern Metropolitan)	35-44	1	1	0	M	1757
Richmond (Northern Metropolitan)	35-44	1	1	1	F	63
Richmond (Northern Metropolitan)	35-44	1	1	1	M	30
Richmond (Northern Metropolitan)	45-54				F	216
Richmond (Northern Metropolitan)	45-54				M	281
Richmond (Northern Metropolitan)	45-54	0			F	2568
Richmond (Northern Metropolitan)	45-54	0			M	2700
Richmond (Northern Metropolitan)	45-54	1	0	1	F	119
Richmond (Northern Metropolitan)	45-54	1	0	1	M	48
Richmond (Northern Metropolitan)	45-54	1	1	0	F	1264
Richmond (Northern Metropolitan)	45-54	1	1	0	M	1277
Richmond (Northern Metropolitan)	45-54	1	1	1	F	31
Richmond (Northern Metropolitan)	45-54	1	1	1	M	20
Richmond (Northern Metropolitan)	55-64				F	176
Richmond (Northern Metropolitan)	55-64				M	237
Richmond (Northern Metropolitan)	55-64	0			F	2790
Richmond (Northern Metropolitan)	55-64	0			M	2919
Richmond (Northern Metropolitan)	55-64	1	0	1	F	280
Richmond (Northern Metropolitan)	55-64	1	0	1	M	93
Richmond (Northern Metropolitan)	55-64	1	1	0	F	121
Richmond (Northern Metropolitan)	55-64	1	1	0	M	293
Richmond (Northern Metropolitan)	55-64	1	1	1	F	3
Richmond (Northern Metropolitan)	55-64	1	1	1	M	4
Richmond (Northern Metropolitan)	65-74				F	144
Richmond (Northern Metropolitan)	65-74				M	159
Richmond (Northern Metropolitan)	65-74	0			F	2032
Richmond (Northern Metropolitan)	65-74	0			M	1868
Richmond (Northern Metropolitan)	65-74	1	0	1	F	433
Richmond (Northern Metropolitan)	65-74	1	0	1	M	228
Richmond (Northern Metropolitan)	65-74	1	1	0	F	31
Richmond (Northern Metropolitan)	65-74	1	1	0	M	50
Richmond (Northern Metropolitan)	75-84				F	99
Richmond (Northern Metropolitan)	75-84				M	69
Richmond (Northern Metropolitan)	75-84	0			F	1205
Richmond (Northern Metropolitan)	75-84	0			M	965
Richmond (Northern Metropolitan)	75-84	1	0	1	F	110
Richmond (Northern Metropolitan)	75-84	1	0	1	M	74
Richmond (Northern Metropolitan)	75-84	1	1	0	F	3
Richmond (Northern Metropolitan)	75-84	1	1	0	M	4
Richmond (Northern Metropolitan)	85+				F	40
Richmond (Northern Metropolitan)	85+				M	35
Richmond (Northern Metropolitan)	85+	0			F	586
Richmond (Northern Metropolitan)	85+	0			M	333
Richmond (Northern Metropolitan)	85+	1	0	1	F	5
Richmond (Northern Metropolitan)	85+	1	0	1	M	4
Ringwood (Eastern Metropolitan)	15-19				F	44
Ringwood (Eastern Metropolitan)	15-19				M	59
Ringwood (Eastern Metropolitan)	15-19	0			F	1480
Ringwood (Eastern Metropolitan)	15-19	0			M	1748
Ringwood (Eastern Metropolitan)	15-19	1	0	1	F	79
Ringwood (Eastern Metropolitan)	15-19	1	0	1	M	56
Ringwood (Eastern Metropolitan)	20-24				F	60
Ringwood (Eastern Metropolitan)	20-24				M	73
Ringwood (Eastern Metropolitan)	20-24	0			F	1628
Ringwood (Eastern Metropolitan)	20-24	0			M	1787
Ringwood (Eastern Metropolitan)	20-24	1	0	1	F	95
Ringwood (Eastern Metropolitan)	20-24	1	0	1	M	51
Ringwood (Eastern Metropolitan)	20-24	1	1	0	F	36
Ringwood (Eastern Metropolitan)	20-24	1	1	0	M	18
Ringwood (Eastern Metropolitan)	25-34				F	195
Ringwood (Eastern Metropolitan)	25-34				M	190
Ringwood (Eastern Metropolitan)	25-34	0			F	3211
Ringwood (Eastern Metropolitan)	25-34	0			M	3597
Ringwood (Eastern Metropolitan)	25-34	1	0	1	F	156
Ringwood (Eastern Metropolitan)	25-34	1	0	1	M	56
Ringwood (Eastern Metropolitan)	25-34	1	1	0	F	1279
Ringwood (Eastern Metropolitan)	25-34	1	1	0	M	840
Ringwood (Eastern Metropolitan)	25-34	1	1	1	F	30
Ringwood (Eastern Metropolitan)	25-34	1	1	1	M	14
Ringwood (Eastern Metropolitan)	35-44				F	186
Ringwood (Eastern Metropolitan)	35-44				M	197
Ringwood (Eastern Metropolitan)	35-44	0			F	1586
Ringwood (Eastern Metropolitan)	35-44	0			M	1891
Ringwood (Eastern Metropolitan)	35-44	1	0	1	F	101
Ringwood (Eastern Metropolitan)	35-44	1	0	1	M	50
Ringwood (Eastern Metropolitan)	35-44	1	1	0	F	3461
Ringwood (Eastern Metropolitan)	35-44	1	1	0	M	2882
Ringwood (Eastern Metropolitan)	35-44	1	1	1	F	99
Ringwood (Eastern Metropolitan)	35-44	1	1	1	M	38
Ringwood (Eastern Metropolitan)	45-54				F	101
Ringwood (Eastern Metropolitan)	45-54				M	163
Ringwood (Eastern Metropolitan)	45-54	0			F	2543
Ringwood (Eastern Metropolitan)	45-54	0			M	2337
Ringwood (Eastern Metropolitan)	45-54	1	0	1	F	114
Ringwood (Eastern Metropolitan)	45-54	1	0	1	M	56
Ringwood (Eastern Metropolitan)	45-54	1	1	0	F	1684
Ringwood (Eastern Metropolitan)	45-54	1	1	0	M	1781
Ringwood (Eastern Metropolitan)	45-54	1	1	1	F	48
Ringwood (Eastern Metropolitan)	45-54	1	1	1	M	27
Ringwood (Eastern Metropolitan)	55-64				F	107
Ringwood (Eastern Metropolitan)	55-64				M	100
Ringwood (Eastern Metropolitan)	55-64	0			F	2872
Ringwood (Eastern Metropolitan)	55-64	0			M	2711
Ringwood (Eastern Metropolitan)	55-64	1	0	1	F	549
Ringwood (Eastern Metropolitan)	55-64	1	0	1	M	203
Ringwood (Eastern Metropolitan)	55-64	1	1	0	F	134
Ringwood (Eastern Metropolitan)	55-64	1	1	0	M	320
Ringwood (Eastern Metropolitan)	55-64	1	1	1	F	11
Ringwood (Eastern Metropolitan)	55-64	1	1	1	M	6
Ringwood (Eastern Metropolitan)	65-74				F	94
Ringwood (Eastern Metropolitan)	65-74				M	88
Ringwood (Eastern Metropolitan)	65-74	0			F	2123
Ringwood (Eastern Metropolitan)	65-74	0			M	1989
Ringwood (Eastern Metropolitan)	65-74	1	0	1	F	694
Ringwood (Eastern Metropolitan)	65-74	1	0	1	M	389
Ringwood (Eastern Metropolitan)	65-74	1	1	0	F	54
Ringwood (Eastern Metropolitan)	65-74	1	1	0	M	49
Ringwood (Eastern Metropolitan)	65-74	1	1	1	F	3
Ringwood (Eastern Metropolitan)	65-74	1	1	1	M	3
Ringwood (Eastern Metropolitan)	75-84				F	114
Ringwood (Eastern Metropolitan)	75-84				M	80
Ringwood (Eastern Metropolitan)	75-84	0			F	1776
Ringwood (Eastern Metropolitan)	75-84	0			M	1345
Ringwood (Eastern Metropolitan)	75-84	1	0	1	F	129
Ringwood (Eastern Metropolitan)	75-84	1	0	1	M	102
Ringwood (Eastern Metropolitan)	75-84	1	1	0	F	10
Ringwood (Eastern Metropolitan)	75-84	1	1	0	M	11
Ringwood (Eastern Metropolitan)	85+				F	76
Ringwood (Eastern Metropolitan)	85+				M	44
Ringwood (Eastern Metropolitan)	85+	0			F	834
Ringwood (Eastern Metropolitan)	85+	0			M	533
Ringwood (Eastern Metropolitan)	85+	1	0	1	F	5
Ringwood (Eastern Metropolitan)	85+	1	0	1	M	5
Ripon (Western Victoria)	15-19				F	156
Ripon (Western Victoria)	15-19				M	177
Ripon (Western Victoria)	15-19	0			F	1399
Ripon (Western Victoria)	15-19	0			M	1535
Ripon (Western Victoria)	15-19	1	0	1	F	123
Ripon (Western Victoria)	15-19	1	0	1	M	72
Ripon (Western Victoria)	15-19	1	1	0	F	17
Ripon (Western Victoria)	15-19	1	1	0	M	12
Ripon (Western Victoria)	20-24				F	93
Ripon (Western Victoria)	20-24				M	143
Ripon (Western Victoria)	20-24	0			F	1085
Ripon (Western Victoria)	20-24	0			M	1296
Ripon (Western Victoria)	20-24	1	0	1	F	96
Ripon (Western Victoria)	20-24	1	0	1	M	53
Ripon (Western Victoria)	20-24	1	1	0	F	139
Ripon (Western Victoria)	20-24	1	1	0	M	73
Ripon (Western Victoria)	20-24	1	1	1	F	13
Ripon (Western Victoria)	25-34				F	228
Ripon (Western Victoria)	25-34				M	467
Ripon (Western Victoria)	25-34	0			F	1493
Ripon (Western Victoria)	25-34	0			M	1947
Ripon (Western Victoria)	25-34	1	0	1	F	150
Ripon (Western Victoria)	25-34	1	0	1	M	91
Ripon (Western Victoria)	25-34	1	1	0	F	1547
Ripon (Western Victoria)	25-34	1	1	0	M	1034
Ripon (Western Victoria)	25-34	1	1	1	F	101
Ripon (Western Victoria)	25-34	1	1	1	M	33
Ripon (Western Victoria)	35-44				F	251
Ripon (Western Victoria)	35-44				M	518
Ripon (Western Victoria)	35-44	0			F	991
Ripon (Western Victoria)	35-44	0			M	1233
Ripon (Western Victoria)	35-44	1	0	1	F	98
Ripon (Western Victoria)	35-44	1	0	1	M	66
Ripon (Western Victoria)	35-44	1	1	0	F	2036
Ripon (Western Victoria)	35-44	1	1	0	M	1678
Ripon (Western Victoria)	35-44	1	1	1	F	115
Ripon (Western Victoria)	35-44	1	1	1	M	45
Ripon (Western Victoria)	45-54				F	328
Ripon (Western Victoria)	45-54				M	573
Ripon (Western Victoria)	45-54	0			F	2561
Ripon (Western Victoria)	45-54	0			M	2580
Ripon (Western Victoria)	45-54	1	0	1	F	332
Ripon (Western Victoria)	45-54	1	0	1	M	129
Ripon (Western Victoria)	45-54	1	1	0	F	1049
Ripon (Western Victoria)	45-54	1	1	0	M	1103
Ripon (Western Victoria)	45-54	1	1	1	F	46
Ripon (Western Victoria)	45-54	1	1	1	M	33
Ripon (Western Victoria)	55-64				F	327
Ripon (Western Victoria)	55-64				M	532
Ripon (Western Victoria)	55-64	0			F	3808
Ripon (Western Victoria)	55-64	0			M	4016
Ripon (Western Victoria)	55-64	1	0	1	F	799
Ripon (Western Victoria)	55-64	1	0	1	M	349
Ripon (Western Victoria)	55-64	1	1	0	F	113
Ripon (Western Victoria)	55-64	1	1	0	M	209
Ripon (Western Victoria)	55-64	1	1	1	F	16
Ripon (Western Victoria)	55-64	1	1	1	M	9
Ripon (Western Victoria)	65-74				F	339
Ripon (Western Victoria)	65-74				M	533
Ripon (Western Victoria)	65-74	0			F	3826
Ripon (Western Victoria)	65-74	0			M	4113
Ripon (Western Victoria)	65-74	1	0	1	F	623
Ripon (Western Victoria)	65-74	1	0	1	M	385
Ripon (Western Victoria)	65-74	1	1	0	F	30
Ripon (Western Victoria)	65-74	1	1	0	M	40
Ripon (Western Victoria)	65-74	1	1	1	F	4
Ripon (Western Victoria)	75-84				F	322
Ripon (Western Victoria)	75-84				M	334
Ripon (Western Victoria)	75-84	0			F	2289
Ripon (Western Victoria)	75-84	0			M	2310
Ripon (Western Victoria)	75-84	1	0	1	F	84
Ripon (Western Victoria)	75-84	1	0	1	M	69
Ripon (Western Victoria)	75-84	1	1	0	F	11
Ripon (Western Victoria)	75-84	1	1	0	M	14
Ripon (Western Victoria)	85+				F	210
Ripon (Western Victoria)	85+				M	144
Ripon (Western Victoria)	85+	0			F	986
Ripon (Western Victoria)	85+	0			M	670
Ripon (Western Victoria)	85+	1	0	1	F	11
Ripon (Western Victoria)	85+	1	0	1	M	3
Ripon (Western Victoria)	85+	1	1	0	F	3
Rowville (South-Eastern Metropolitan)	15-19				F	55
Rowville (South-Eastern Metropolitan)	15-19				M	59
Rowville (South-Eastern Metropolitan)	15-19	0			F	1696
Rowville (South-Eastern Metropolitan)	15-19	0			M	1831
Rowville (South-Eastern Metropolitan)	15-19	1	0	1	F	92
Rowville (South-Eastern Metropolitan)	15-19	1	0	1	M	60
Rowville (South-Eastern Metropolitan)	15-19	1	1	0	F	4
Rowville (South-Eastern Metropolitan)	15-19	1	1	0	M	5
Rowville (South-Eastern Metropolitan)	20-24				F	53
Rowville (South-Eastern Metropolitan)	20-24				M	60
Rowville (South-Eastern Metropolitan)	20-24	0			F	1625
Rowville (South-Eastern Metropolitan)	20-24	0			M	1953
Rowville (South-Eastern Metropolitan)	20-24	1	0	1	F	85
Rowville (South-Eastern Metropolitan)	20-24	1	0	1	M	35
Rowville (South-Eastern Metropolitan)	20-24	1	1	0	F	29
Rowville (South-Eastern Metropolitan)	20-24	1	1	0	M	18
Rowville (South-Eastern Metropolitan)	25-34				F	92
Rowville (South-Eastern Metropolitan)	25-34				M	129
Rowville (South-Eastern Metropolitan)	25-34	0			F	1915
Rowville (South-Eastern Metropolitan)	25-34	0			M	2351
Rowville (South-Eastern Metropolitan)	25-34	1	0	1	F	103
Rowville (South-Eastern Metropolitan)	25-34	1	0	1	M	55
Rowville (South-Eastern Metropolitan)	25-34	1	1	0	F	933
Rowville (South-Eastern Metropolitan)	25-34	1	1	0	M	579
Rowville (South-Eastern Metropolitan)	25-34	1	1	1	F	31
Rowville (South-Eastern Metropolitan)	25-34	1	1	1	M	15
Rowville (South-Eastern Metropolitan)	35-44				F	104
Rowville (South-Eastern Metropolitan)	35-44				M	111
Rowville (South-Eastern Metropolitan)	35-44	0			F	885
Rowville (South-Eastern Metropolitan)	35-44	0			M	1130
Rowville (South-Eastern Metropolitan)	35-44	1	0	1	F	50
Rowville (South-Eastern Metropolitan)	35-44	1	0	1	M	47
Rowville (South-Eastern Metropolitan)	35-44	1	1	0	F	2561
Rowville (South-Eastern Metropolitan)	35-44	1	1	0	M	2122
Rowville (South-Eastern Metropolitan)	35-44	1	1	1	F	66
Rowville (South-Eastern Metropolitan)	35-44	1	1	1	M	23
Rowville (South-Eastern Metropolitan)	45-54				F	88
Rowville (South-Eastern Metropolitan)	45-54				M	86
Rowville (South-Eastern Metropolitan)	45-54	0			F	2713
Rowville (South-Eastern Metropolitan)	45-54	0			M	2265
Rowville (South-Eastern Metropolitan)	45-54	1	0	1	F	145
Rowville (South-Eastern Metropolitan)	45-54	1	0	1	M	68
Rowville (South-Eastern Metropolitan)	45-54	1	1	0	F	1473
Rowville (South-Eastern Metropolitan)	45-54	1	1	0	M	1478
Rowville (South-Eastern Metropolitan)	45-54	1	1	1	F	33
Rowville (South-Eastern Metropolitan)	45-54	1	1	1	M	24
Rowville (South-Eastern Metropolitan)	55-64				F	97
Rowville (South-Eastern Metropolitan)	55-64				M	93
Rowville (South-Eastern Metropolitan)	55-64	0			F	3188
Rowville (South-Eastern Metropolitan)	55-64	0			M	3407
Rowville (South-Eastern Metropolitan)	55-64	1	0	1	F	735
Rowville (South-Eastern Metropolitan)	55-64	1	0	1	M	268
Rowville (South-Eastern Metropolitan)	55-64	1	1	0	F	135
Rowville (South-Eastern Metropolitan)	55-64	1	1	0	M	250
Rowville (South-Eastern Metropolitan)	55-64	1	1	1	F	6
Rowville (South-Eastern Metropolitan)	55-64	1	1	1	M	9
Rowville (South-Eastern Metropolitan)	65-74				F	87
Rowville (South-Eastern Metropolitan)	65-74				M	71
Rowville (South-Eastern Metropolitan)	65-74	0			F	1879
Rowville (South-Eastern Metropolitan)	65-74	0			M	1955
Rowville (South-Eastern Metropolitan)	65-74	1	0	1	F	570
Rowville (South-Eastern Metropolitan)	65-74	1	0	1	M	373
Rowville (South-Eastern Metropolitan)	65-74	1	1	0	F	41
Rowville (South-Eastern Metropolitan)	65-74	1	1	0	M	44
Rowville (South-Eastern Metropolitan)	65-74	1	1	1	F	3
Rowville (South-Eastern Metropolitan)	75-84				F	75
Rowville (South-Eastern Metropolitan)	75-84				M	62
Rowville (South-Eastern Metropolitan)	75-84	0			F	1308
Rowville (South-Eastern Metropolitan)	75-84	0			M	1121
Rowville (South-Eastern Metropolitan)	75-84	1	0	1	F	76
Rowville (South-Eastern Metropolitan)	75-84	1	0	1	M	72
Rowville (South-Eastern Metropolitan)	75-84	1	1	0	F	9
Rowville (South-Eastern Metropolitan)	75-84	1	1	0	M	9
Rowville (South-Eastern Metropolitan)	85+				F	31
Rowville (South-Eastern Metropolitan)	85+				M	33
Rowville (South-Eastern Metropolitan)	85+	0			F	426
Rowville (South-Eastern Metropolitan)	85+	0			M	295
Sandringham (Southern Metropolitan)	15-19				F	46
Sandringham (Southern Metropolitan)	15-19				M	60
Sandringham (Southern Metropolitan)	15-19	0			F	1819
Sandringham (Southern Metropolitan)	15-19	0			M	1920
Sandringham (Southern Metropolitan)	15-19	1	0	1	F	86
Sandringham (Southern Metropolitan)	15-19	1	0	1	M	47
Sandringham (Southern Metropolitan)	15-19	1	1	0	M	3
Sandringham (Southern Metropolitan)	20-24				F	31
Sandringham (Southern Metropolitan)	20-24				M	45
Sandringham (Southern Metropolitan)	20-24	0			F	1454
Sandringham (Southern Metropolitan)	20-24	0			M	1579
Sandringham (Southern Metropolitan)	20-24	1	0	1	F	47
Sandringham (Southern Metropolitan)	20-24	1	0	1	M	23
Sandringham (Southern Metropolitan)	20-24	1	1	0	F	13
Sandringham (Southern Metropolitan)	20-24	1	1	0	M	7
Sandringham (Southern Metropolitan)	25-34				F	129
Sandringham (Southern Metropolitan)	25-34				M	128
Sandringham (Southern Metropolitan)	25-34	0			F	2364
Sandringham (Southern Metropolitan)	25-34	0			M	2367
Sandringham (Southern Metropolitan)	25-34	1	0	1	F	100
