SED_NAME16	Age	NeedsAssistance	Sex	persons
Preston (Northern Metropolitan)	75-84	0	M	974
Preston (Northern Metropolitan)	75-84	1	F	744
Preston (Northern Metropolitan)	75-84	1	M	456
Preston (Northern Metropolitan)	85+		F	173
Preston (Northern Metropolitan)	85+		M	92
Preston (Northern Metropolitan)	85+	0	F	352
Preston (Northern Metropolitan)	85+	0	M	297
Preston (Northern Metropolitan)	85+	1	F	755
Preston (Northern Metropolitan)	85+	1	M	427
Richmond (Northern Metropolitan)	0-4		F	89
Richmond (Northern Metropolitan)	0-4		M	84
Richmond (Northern Metropolitan)	0-4	0	F	1439
Richmond (Northern Metropolitan)	0-4	0	M	1396
Richmond (Northern Metropolitan)	0-4	1	M	16
Richmond (Northern Metropolitan)	5-14		F	146
Richmond (Northern Metropolitan)	5-14		M	163
Richmond (Northern Metropolitan)	5-14	0	F	2238
Richmond (Northern Metropolitan)	5-14	0	M	2092
Richmond (Northern Metropolitan)	5-14	1	F	44
Richmond (Northern Metropolitan)	5-14	1	M	68
Richmond (Northern Metropolitan)	15-19		F	72
Richmond (Northern Metropolitan)	15-19		M	48
Richmond (Northern Metropolitan)	15-19	0	F	1047
Richmond (Northern Metropolitan)	15-19	0	M	837
Richmond (Northern Metropolitan)	15-19	1	F	26
Richmond (Northern Metropolitan)	15-19	1	M	24
Richmond (Northern Metropolitan)	20-24		F	159
Richmond (Northern Metropolitan)	20-24		M	164
Richmond (Northern Metropolitan)	20-24	0	F	2747
Richmond (Northern Metropolitan)	20-24	0	M	2214
Richmond (Northern Metropolitan)	20-24	1	F	33
Richmond (Northern Metropolitan)	20-24	1	M	20
Richmond (Northern Metropolitan)	25-34		F	582
Richmond (Northern Metropolitan)	25-34		M	594
Richmond (Northern Metropolitan)	25-34	0	F	11336
Richmond (Northern Metropolitan)	25-34	0	M	10767
Richmond (Northern Metropolitan)	25-34	1	F	125
Richmond (Northern Metropolitan)	25-34	1	M	83
Richmond (Northern Metropolitan)	35-44		F	340
Richmond (Northern Metropolitan)	35-44		M	393
Richmond (Northern Metropolitan)	35-44	0	F	5809
Richmond (Northern Metropolitan)	35-44	0	M	6378
Richmond (Northern Metropolitan)	35-44	1	F	80
Richmond (Northern Metropolitan)	35-44	1	M	91
Richmond (Northern Metropolitan)	45-54		F	223
Richmond (Northern Metropolitan)	45-54		M	275
Richmond (Northern Metropolitan)	45-54	0	F	3853
Richmond (Northern Metropolitan)	45-54	0	M	3948
Richmond (Northern Metropolitan)	45-54	1	F	121
Richmond (Northern Metropolitan)	45-54	1	M	101
Richmond (Northern Metropolitan)	55-64		F	183
Richmond (Northern Metropolitan)	55-64		M	250
Richmond (Northern Metropolitan)	55-64	0	F	3016
Richmond (Northern Metropolitan)	55-64	0	M	3120
Richmond (Northern Metropolitan)	55-64	1	F	177
Richmond (Northern Metropolitan)	55-64	1	M	180
Richmond (Northern Metropolitan)	65-74		F	134
Richmond (Northern Metropolitan)	65-74		M	143
Richmond (Northern Metropolitan)	65-74	0	F	2225
Richmond (Northern Metropolitan)	65-74	0	M	1953
Richmond (Northern Metropolitan)	65-74	1	F	283
Richmond (Northern Metropolitan)	65-74	1	M	202
Richmond (Northern Metropolitan)	75-84		F	85
Richmond (Northern Metropolitan)	75-84		M	61
Richmond (Northern Metropolitan)	75-84	0	F	898
Richmond (Northern Metropolitan)	75-84	0	M	801
Richmond (Northern Metropolitan)	75-84	1	F	429
Richmond (Northern Metropolitan)	75-84	1	M	254
Richmond (Northern Metropolitan)	85+		F	41
Richmond (Northern Metropolitan)	85+		M	34
Richmond (Northern Metropolitan)	85+	0	F	164
Richmond (Northern Metropolitan)	85+	0	M	152
Richmond (Northern Metropolitan)	85+	1	F	428
Richmond (Northern Metropolitan)	85+	1	M	187
Ringwood (Eastern Metropolitan)	0-4		F	53
Ringwood (Eastern Metropolitan)	0-4		M	64
Ringwood (Eastern Metropolitan)	0-4	0	F	1901
Ringwood (Eastern Metropolitan)	0-4	0	M	1918
Ringwood (Eastern Metropolitan)	0-4	1	F	16
Ringwood (Eastern Metropolitan)	0-4	1	M	22
Ringwood (Eastern Metropolitan)	5-14		F	110
Ringwood (Eastern Metropolitan)	5-14		M	129
Ringwood (Eastern Metropolitan)	5-14	0	F	3662
Ringwood (Eastern Metropolitan)	5-14	0	M	3682
Ringwood (Eastern Metropolitan)	5-14	1	F	102
Ringwood (Eastern Metropolitan)	5-14	1	M	231
Ringwood (Eastern Metropolitan)	15-19		F	35
Ringwood (Eastern Metropolitan)	15-19		M	59
Ringwood (Eastern Metropolitan)	15-19	0	F	1521
Ringwood (Eastern Metropolitan)	15-19	0	M	1733
Ringwood (Eastern Metropolitan)	15-19	1	F	39
Ringwood (Eastern Metropolitan)	15-19	1	M	72
Ringwood (Eastern Metropolitan)	20-24		F	57
Ringwood (Eastern Metropolitan)	20-24		M	74
Ringwood (Eastern Metropolitan)	20-24	0	F	1725
Ringwood (Eastern Metropolitan)	20-24	0	M	1805
Ringwood (Eastern Metropolitan)	20-24	1	F	39
Ringwood (Eastern Metropolitan)	20-24	1	M	47
Ringwood (Eastern Metropolitan)	25-34		F	156
Ringwood (Eastern Metropolitan)	25-34		M	161
Ringwood (Eastern Metropolitan)	25-34	0	F	4608
Ringwood (Eastern Metropolitan)	25-34	0	M	4458
Ringwood (Eastern Metropolitan)	25-34	1	F	103
Ringwood (Eastern Metropolitan)	25-34	1	M	80
Ringwood (Eastern Metropolitan)	35-44		F	200
Ringwood (Eastern Metropolitan)	35-44		M	189
Ringwood (Eastern Metropolitan)	35-44	0	F	5138
Ringwood (Eastern Metropolitan)	35-44	0	M	4777
Ringwood (Eastern Metropolitan)	35-44	1	F	92
Ringwood (Eastern Metropolitan)	35-44	1	M	101
Ringwood (Eastern Metropolitan)	45-54		F	119
Ringwood (Eastern Metropolitan)	45-54		M	160
Ringwood (Eastern Metropolitan)	45-54	0	F	4211
Ringwood (Eastern Metropolitan)	45-54	0	M	4079
Ringwood (Eastern Metropolitan)	45-54	1	F	153
Ringwood (Eastern Metropolitan)	45-54	1	M	128
Ringwood (Eastern Metropolitan)	55-64		F	117
Ringwood (Eastern Metropolitan)	55-64		M	109
Ringwood (Eastern Metropolitan)	55-64	0	F	3322
Ringwood (Eastern Metropolitan)	55-64	0	M	3049
Ringwood (Eastern Metropolitan)	55-64	1	F	233
Ringwood (Eastern Metropolitan)	55-64	1	M	176
Ringwood (Eastern Metropolitan)	65-74		F	93
Ringwood (Eastern Metropolitan)	65-74		M	88
Ringwood (Eastern Metropolitan)	65-74	0	F	2592
Ringwood (Eastern Metropolitan)	65-74	0	M	2212
Ringwood (Eastern Metropolitan)	65-74	1	F	287
Ringwood (Eastern Metropolitan)	65-74	1	M	216
Ringwood (Eastern Metropolitan)	75-84		F	102
Ringwood (Eastern Metropolitan)	75-84		M	71
Ringwood (Eastern Metropolitan)	75-84	0	F	1497
Ringwood (Eastern Metropolitan)	75-84	0	M	1225
Ringwood (Eastern Metropolitan)	75-84	1	F	434
Ringwood (Eastern Metropolitan)	75-84	1	M	242
Ringwood (Eastern Metropolitan)	85+		F	53
Ringwood (Eastern Metropolitan)	85+		M	34
Ringwood (Eastern Metropolitan)	85+	0	F	395
Ringwood (Eastern Metropolitan)	85+	0	M	310
Ringwood (Eastern Metropolitan)	85+	1	F	469
Ringwood (Eastern Metropolitan)	85+	1	M	236
Ripon (Western Victoria)	0-4		F	105
Ripon (Western Victoria)	0-4		M	106
Ripon (Western Victoria)	0-4	0	F	1574
Ripon (Western Victoria)	0-4	0	M	1529
Ripon (Western Victoria)	0-4	1	F	20
Ripon (Western Victoria)	0-4	1	M	48
Ripon (Western Victoria)	5-14		F	280
Ripon (Western Victoria)	5-14		M	293
Ripon (Western Victoria)	5-14	0	F	3260
Ripon (Western Victoria)	5-14	0	M	3428
Ripon (Western Victoria)	5-14	1	F	135
Ripon (Western Victoria)	5-14	1	M	286
Ripon (Western Victoria)	15-19		F	114
Ripon (Western Victoria)	15-19		M	135
Ripon (Western Victoria)	15-19	0	F	1500
Ripon (Western Victoria)	15-19	0	M	1545
Ripon (Western Victoria)	15-19	1	F	81
Ripon (Western Victoria)	15-19	1	M	123
Ripon (Western Victoria)	20-24		F	79
Ripon (Western Victoria)	20-24		M	135
Ripon (Western Victoria)	20-24	0	F	1295
Ripon (Western Victoria)	20-24	0	M	1358
Ripon (Western Victoria)	20-24	1	F	50
Ripon (Western Victoria)	20-24	1	M	75
Ripon (Western Victoria)	25-34		F	208
Ripon (Western Victoria)	25-34		M	444
Ripon (Western Victoria)	25-34	0	F	3206
Ripon (Western Victoria)	25-34	0	M	2991
Ripon (Western Victoria)	25-34	1	F	96
Ripon (Western Victoria)	25-34	1	M	127
Ripon (Western Victoria)	35-44		F	269
Ripon (Western Victoria)	35-44		M	500
Ripon (Western Victoria)	35-44	0	F	3104
Ripon (Western Victoria)	35-44	0	M	2906
Ripon (Western Victoria)	35-44	1	F	133
Ripon (Western Victoria)	35-44	1	M	130
Ripon (Western Victoria)	45-54		F	314
Ripon (Western Victoria)	45-54		M	574
Ripon (Western Victoria)	45-54	0	F	3752
Ripon (Western Victoria)	45-54	0	M	3632
Ripon (Western Victoria)	45-54	1	F	253
Ripon (Western Victoria)	45-54	1	M	223
Ripon (Western Victoria)	55-64		F	309
Ripon (Western Victoria)	55-64		M	521
Ripon (Western Victoria)	55-64	0	F	4359
Ripon (Western Victoria)	55-64	0	M	4233
Ripon (Western Victoria)	55-64	1	F	385
Ripon (Western Victoria)	55-64	1	M	368
Ripon (Western Victoria)	65-74		F	295
Ripon (Western Victoria)	65-74		M	471
Ripon (Western Victoria)	65-74	0	F	4012
Ripon (Western Victoria)	65-74	0	M	4104
Ripon (Western Victoria)	65-74	1	F	503
Ripon (Western Victoria)	65-74	1	M	496
Ripon (Western Victoria)	75-84		F	228
Ripon (Western Victoria)	75-84		M	282
Ripon (Western Victoria)	75-84	0	F	1970
Ripon (Western Victoria)	75-84	0	M	1999
Ripon (Western Victoria)	75-84	1	F	512
Ripon (Western Victoria)	75-84	1	M	448
Ripon (Western Victoria)	85+		F	195
Ripon (Western Victoria)	85+		M	132
Ripon (Western Victoria)	85+	0	F	461
Ripon (Western Victoria)	85+	0	M	416
Ripon (Western Victoria)	85+	1	F	551
Ripon (Western Victoria)	85+	1	M	278
Rowville (South-Eastern Metropolitan)	0-4		F	33
Rowville (South-Eastern Metropolitan)	0-4		M	36
Rowville (South-Eastern Metropolitan)	0-4	0	F	1244
Rowville (South-Eastern Metropolitan)	0-4	0	M	1323
Rowville (South-Eastern Metropolitan)	0-4	1	F	8
Rowville (South-Eastern Metropolitan)	0-4	1	M	18
Rowville (South-Eastern Metropolitan)	5-14		F	96
Rowville (South-Eastern Metropolitan)	5-14		M	102
Rowville (South-Eastern Metropolitan)	5-14	0	F	3053
Rowville (South-Eastern Metropolitan)	5-14	0	M	3260
Rowville (South-Eastern Metropolitan)	5-14	1	F	77
Rowville (South-Eastern Metropolitan)	5-14	1	M	180
Rowville (South-Eastern Metropolitan)	15-19		F	50
Rowville (South-Eastern Metropolitan)	15-19		M	56
Rowville (South-Eastern Metropolitan)	15-19	0	F	1747
Rowville (South-Eastern Metropolitan)	15-19	0	M	1826
Rowville (South-Eastern Metropolitan)	15-19	1	F	56
Rowville (South-Eastern Metropolitan)	15-19	1	M	68
Rowville (South-Eastern Metropolitan)	20-24		F	52
Rowville (South-Eastern Metropolitan)	20-24		M	65
Rowville (South-Eastern Metropolitan)	20-24	0	F	1702
Rowville (South-Eastern Metropolitan)	20-24	0	M	1954
Rowville (South-Eastern Metropolitan)	20-24	1	F	40
Rowville (South-Eastern Metropolitan)	20-24	1	M	54
Rowville (South-Eastern Metropolitan)	25-34		F	89
Rowville (South-Eastern Metropolitan)	25-34		M	106
Rowville (South-Eastern Metropolitan)	25-34	0	F	2934
Rowville (South-Eastern Metropolitan)	25-34	0	M	2957
Rowville (South-Eastern Metropolitan)	25-34	1	F	56
Rowville (South-Eastern Metropolitan)	25-34	1	M	60
Rowville (South-Eastern Metropolitan)	35-44		F	99
Rowville (South-Eastern Metropolitan)	35-44		M	117
Rowville (South-Eastern Metropolitan)	35-44	0	F	3526
Rowville (South-Eastern Metropolitan)	35-44	0	M	3270
Rowville (South-Eastern Metropolitan)	35-44	1	F	43
Rowville (South-Eastern Metropolitan)	35-44	1	M	47
Rowville (South-Eastern Metropolitan)	45-54		F	91
Rowville (South-Eastern Metropolitan)	45-54		M	89
Rowville (South-Eastern Metropolitan)	45-54	0	F	4250
Rowville (South-Eastern Metropolitan)	45-54	0	M	3761
Rowville (South-Eastern Metropolitan)	45-54	1	F	98
Rowville (South-Eastern Metropolitan)	45-54	1	M	74
Rowville (South-Eastern Metropolitan)	55-64		F	86
Rowville (South-Eastern Metropolitan)	55-64		M	97
Rowville (South-Eastern Metropolitan)	55-64	0	F	3917
Rowville (South-Eastern Metropolitan)	55-64	0	M	3800
Rowville (South-Eastern Metropolitan)	55-64	1	F	147
Rowville (South-Eastern Metropolitan)	55-64	1	M	124
Rowville (South-Eastern Metropolitan)	65-74		F	68
Rowville (South-Eastern Metropolitan)	65-74		M	64
Rowville (South-Eastern Metropolitan)	65-74	0	F	2286
Rowville (South-Eastern Metropolitan)	65-74	0	M	2199
Rowville (South-Eastern Metropolitan)	65-74	1	F	221
Rowville (South-Eastern Metropolitan)	65-74	1	M	172
Rowville (South-Eastern Metropolitan)	75-84		F	55
Rowville (South-Eastern Metropolitan)	75-84		M	52
Rowville (South-Eastern Metropolitan)	75-84	0	F	1053
Rowville (South-Eastern Metropolitan)	75-84	0	M	971
Rowville (South-Eastern Metropolitan)	75-84	1	F	359
Rowville (South-Eastern Metropolitan)	75-84	1	M	235
Rowville (South-Eastern Metropolitan)	85+		F	15
Rowville (South-Eastern Metropolitan)	85+		M	21
Rowville (South-Eastern Metropolitan)	85+	0	F	160
Rowville (South-Eastern Metropolitan)	85+	0	M	187
Rowville (South-Eastern Metropolitan)	85+	1	F	275
Rowville (South-Eastern Metropolitan)	85+	1	M	125
Sandringham (Southern Metropolitan)	0-4		F	47
Sandringham (Southern Metropolitan)	0-4		M	36
Sandringham (Southern Metropolitan)	0-4	0	F	1406
Sandringham (Southern Metropolitan)	0-4	0	M	1426
Sandringham (Southern Metropolitan)	0-4	1	F	11
Sandringham (Southern Metropolitan)	0-4	1	M	16
Sandringham (Southern Metropolitan)	5-14		F	147
Sandringham (Southern Metropolitan)	5-14		M	148
Sandringham (Southern Metropolitan)	5-14	0	F	3686
Sandringham (Southern Metropolitan)	5-14	0	M	3569
Sandringham (Southern Metropolitan)	5-14	1	F	79
Sandringham (Southern Metropolitan)	5-14	1	M	137
Sandringham (Southern Metropolitan)	15-19		F	52
Sandringham (Southern Metropolitan)	15-19		M	64
Sandringham (Southern Metropolitan)	15-19	0	F	1869
Sandringham (Southern Metropolitan)	15-19	0	M	1917
Sandringham (Southern Metropolitan)	15-19	1	F	32
Sandringham (Southern Metropolitan)	15-19	1	M	52
Sandringham (Southern Metropolitan)	20-24		F	38
Sandringham (Southern Metropolitan)	20-24		M	39
Sandringham (Southern Metropolitan)	20-24	0	F	1494
Sandringham (Southern Metropolitan)	20-24	0	M	1583
Sandringham (Southern Metropolitan)	20-24	1	F	26
Sandringham (Southern Metropolitan)	20-24	1	M	29
Sandringham (Southern Metropolitan)	25-34		F	130
Sandringham (Southern Metropolitan)	25-34		M	119
Sandringham (Southern Metropolitan)	25-34	0	F	3130
Sandringham (Southern Metropolitan)	25-34	0	M	2796
Sandringham (Southern Metropolitan)	25-34	1	F	48
Sandringham (Southern Metropolitan)	25-34	1	M	47
Sandringham (Southern Metropolitan)	35-44		F	144
Sandringham (Southern Metropolitan)	35-44		M	163
Sandringham (Southern Metropolitan)	35-44	0	F	4092
Sandringham (Southern Metropolitan)	35-44	0	M	3586
Sandringham (Southern Metropolitan)	35-44	1	F	57
Sandringham (Southern Metropolitan)	35-44	1	M	40
Sandringham (Southern Metropolitan)	45-54		F	149
Sandringham (Southern Metropolitan)	45-54		M	169
Sandringham (Southern Metropolitan)	45-54	0	F	5038
Sandringham (Southern Metropolitan)	45-54	0	M	4531
Sandringham (Southern Metropolitan)	45-54	1	F	82
Sandringham (Southern Metropolitan)	45-54	1	M	69
Sandringham (Southern Metropolitan)	55-64		F	124
Sandringham (Southern Metropolitan)	55-64		M	103
Sandringham (Southern Metropolitan)	55-64	0	F	4237
Sandringham (Southern Metropolitan)	55-64	0	M	3879
Sandringham (Southern Metropolitan)	55-64	1	F	125
Sandringham (Southern Metropolitan)	55-64	1	M	93
Sandringham (Southern Metropolitan)	65-74		F	134
Sandringham (Southern Metropolitan)	65-74		M	101
Sandringham (Southern Metropolitan)	65-74	0	F	3361
Sandringham (Southern Metropolitan)	65-74	0	M	2926
Sandringham (Southern Metropolitan)	65-74	1	F	229
Sandringham (Southern Metropolitan)	65-74	1	M	163
Sandringham (Southern Metropolitan)	75-84		F	88
Sandringham (Southern Metropolitan)	75-84		M	91
Sandringham (Southern Metropolitan)	75-84	0	F	1783
Sandringham (Southern Metropolitan)	75-84	0	M	1540
Sandringham (Southern Metropolitan)	75-84	1	F	418
Sandringham (Southern Metropolitan)	75-84	1	M	272
Sandringham (Southern Metropolitan)	85+		F	90
Sandringham (Southern Metropolitan)	85+		M	53
Sandringham (Southern Metropolitan)	85+	0	F	485
Sandringham (Southern Metropolitan)	85+	0	M	372
Sandringham (Southern Metropolitan)	85+	1	F	666
Sandringham (Southern Metropolitan)	85+	1	M	275
Shepparton (Northern Victoria)	0-4		F	165
Shepparton (Northern Victoria)	0-4		M	174
Shepparton (Northern Victoria)	0-4	0	F	1901
Shepparton (Northern Victoria)	0-4	0	M	2107
Shepparton (Northern Victoria)	0-4	1	F	35
Shepparton (Northern Victoria)	0-4	1	M	36
Shepparton (Northern Victoria)	5-14		F	405
Shepparton (Northern Victoria)	5-14		M	439
Shepparton (Northern Victoria)	5-14	0	F	4180
Shepparton (Northern Victoria)	5-14	0	M	4339
Shepparton (Northern Victoria)	5-14	1	F	173
Shepparton (Northern Victoria)	5-14	1	M	375
Shepparton (Northern Victoria)	15-19		F	156
Shepparton (Northern Victoria)	15-19		M	194
Shepparton (Northern Victoria)	15-19	0	F	1919
Shepparton (Northern Victoria)	15-19	0	M	2036
Shepparton (Northern Victoria)	15-19	1	F	75
Shepparton (Northern Victoria)	15-19	1	M	125
Shepparton (Northern Victoria)	20-24		F	152
Shepparton (Northern Victoria)	20-24		M	181
Shepparton (Northern Victoria)	20-24	0	F	1812
Shepparton (Northern Victoria)	20-24	0	M	1843
Shepparton (Northern Victoria)	20-24	1	F	63
Shepparton (Northern Victoria)	20-24	1	M	92
Shepparton (Northern Victoria)	25-34		F	399
Shepparton (Northern Victoria)	25-34		M	380
Shepparton (Northern Victoria)	25-34	0	F	4411
Shepparton (Northern Victoria)	25-34	0	M	4118
Shepparton (Northern Victoria)	25-34	1	F	111
Shepparton (Northern Victoria)	25-34	1	M	125
Shepparton (Northern Victoria)	35-44		F	366
Shepparton (Northern Victoria)	35-44		M	355
Shepparton (Northern Victoria)	35-44	0	F	3999
Shepparton (Northern Victoria)	35-44	0	M	3752
Shepparton (Northern Victoria)	35-44	1	F	151
Shepparton (Northern Victoria)	35-44	1	M	146
Shepparton (Northern Victoria)	45-54		F	288
Shepparton (Northern Victoria)	45-54		M	358
Shepparton (Northern Victoria)	45-54	0	F	4027
Shepparton (Northern Victoria)	45-54	0	M	3985
Shepparton (Northern Victoria)	45-54	1	F	262
Shepparton (Northern Victoria)	45-54	1	M	228
Shepparton (Northern Victoria)	55-64		F	319
Shepparton (Northern Victoria)	55-64		M	350
Shepparton (Northern Victoria)	55-64	0	F	4148
Shepparton (Northern Victoria)	55-64	0	M	3843
Shepparton (Northern Victoria)	55-64	1	F	338
Shepparton (Northern Victoria)	55-64	1	M	364
Shepparton (Northern Victoria)	65-74		F	241
Shepparton (Northern Victoria)	65-74		M	270
Shepparton (Northern Victoria)	65-74	0	F	3435
Shepparton (Northern Victoria)	65-74	0	M	3298
Shepparton (Northern Victoria)	65-74	1	F	426
Shepparton (Northern Victoria)	65-74	1	M	375
Shepparton (Northern Victoria)	75-84		F	185
Shepparton (Northern Victoria)	75-84		M	185
Shepparton (Northern Victoria)	75-84	0	F	1763
Shepparton (Northern Victoria)	75-84	0	M	1660
Shepparton (Northern Victoria)	75-84	1	F	570
Shepparton (Northern Victoria)	75-84	1	M	448
Shepparton (Northern Victoria)	85+		F	107
Shepparton (Northern Victoria)	85+		M	62
Shepparton (Northern Victoria)	85+	0	F	430
Shepparton (Northern Victoria)	85+	0	M	383
Shepparton (Northern Victoria)	85+	1	F	641
Shepparton (Northern Victoria)	85+	1	M	303
South Barwon (Western Victoria)	0-4		F	90
South Barwon (Western Victoria)	0-4		M	85
South Barwon (Western Victoria)	0-4	0	F	2897
South Barwon (Western Victoria)	0-4	0	M	3013
South Barwon (Western Victoria)	0-4	1	F	28
South Barwon (Western Victoria)	0-4	1	M	48
South Barwon (Western Victoria)	5-14		F	225
South Barwon (Western Victoria)	5-14		M	223
South Barwon (Western Victoria)	5-14	0	F	5575
South Barwon (Western Victoria)	5-14	0	M	5797
South Barwon (Western Victoria)	5-14	1	F	213
South Barwon (Western Victoria)	5-14	1	M	413
South Barwon (Western Victoria)	15-19		F	115
South Barwon (Western Victoria)	15-19		M	95
South Barwon (Western Victoria)	15-19	0	F	2555
South Barwon (Western Victoria)	15-19	0	M	2502
South Barwon (Western Victoria)	15-19	1	F	83
South Barwon (Western Victoria)	15-19	1	M	138
South Barwon (Western Victoria)	20-24		F	150
South Barwon (Western Victoria)	20-24		M	190
South Barwon (Western Victoria)	20-24	0	F	2978
South Barwon (Western Victoria)	20-24	0	M	2994
South Barwon (Western Victoria)	20-24	1	F	67
South Barwon (Western Victoria)	20-24	1	M	80
South Barwon (Western Victoria)	25-34		F	237
South Barwon (Western Victoria)	25-34		M	305
South Barwon (Western Victoria)	25-34	0	F	6277
South Barwon (Western Victoria)	25-34	0	M	6083
South Barwon (Western Victoria)	25-34	1	F	111
South Barwon (Western Victoria)	25-34	1	M	125
South Barwon (Western Victoria)	35-44		F	232
South Barwon (Western Victoria)	35-44		M	230
South Barwon (Western Victoria)	35-44	0	F	6546
South Barwon (Western Victoria)	35-44	0	M	6013
South Barwon (Western Victoria)	35-44	1	F	112
South Barwon (Western Victoria)	35-44	1	M	89
South Barwon (Western Victoria)	45-54		F	189
South Barwon (Western Victoria)	45-54		M	208
South Barwon (Western Victoria)	45-54	0	F	5406
South Barwon (Western Victoria)	45-54	0	M	5030
South Barwon (Western Victoria)	45-54	1	F	144
South Barwon (Western Victoria)	45-54	1	M	121
South Barwon (Western Victoria)	55-64		F	172
South Barwon (Western Victoria)	55-64		M	172
South Barwon (Western Victoria)	55-64	0	F	4596
South Barwon (Western Victoria)	55-64	0	M	4061
South Barwon (Western Victoria)	55-64	1	F	226
