SED_NAME21	MaxSchoolingCompleted	Sex	persons
Brennan	Year 10	M	682
Brennan	Year 11	F	484
Brennan	Year 11	M	483
Brennan	Year 12	F	1895
Brennan	Year 12	M	1540
Casuarina	Did not go to school	F	43
Casuarina	Did not go to school	M	30
Casuarina	Year 8	F	158
Casuarina	Year 8	M	149
Casuarina	Year 9	F	109
Casuarina	Year 9	M	118
Casuarina	Year 10	F	417
Casuarina	Year 10	M	440
Casuarina	Year 11	F	297
Casuarina	Year 11	M	363
Casuarina	Year 12	F	2554
Casuarina	Year 12	M	2314
Daly	Did not go to school	F	86
Daly	Did not go to school	M	73
Daly	Year 8	F	193
Daly	Year 8	M	259
Daly	Year 9	F	284
Daly	Year 9	M	352
Daly	Year 10	F	908
Daly	Year 10	M	1025
Daly	Year 11	F	457
Daly	Year 11	M	499
Daly	Year 12	F	1225
Daly	Year 12	M	1071
Drysdale	Did not go to school	F	24
Drysdale	Did not go to school	M	30
Drysdale	Year 8	F	110
Drysdale	Year 8	M	110
Drysdale	Year 9	F	172
Drysdale	Year 9	M	200
Drysdale	Year 10	F	650
Drysdale	Year 10	M	707
Drysdale	Year 11	F	438
Drysdale	Year 11	M	457
Drysdale	Year 12	F	1471
Drysdale	Year 12	M	1258
Fannie Bay	Did not go to school	F	24
Fannie Bay	Did not go to school	M	14
Fannie Bay	Year 8	F	84
Fannie Bay	Year 8	M	85
Fannie Bay	Year 9	F	129
Fannie Bay	Year 9	M	126
Fannie Bay	Year 10	F	351
Fannie Bay	Year 10	M	393
Fannie Bay	Year 11	F	296
Fannie Bay	Year 11	M	345
Fannie Bay	Year 12	F	2366
Fannie Bay	Year 12	M	1982
Fong Lim	Did not go to school	F	22
Fong Lim	Did not go to school	M	13
Fong Lim	Year 8	F	60
Fong Lim	Year 8	M	68
Fong Lim	Year 9	F	83
Fong Lim	Year 9	M	95
Fong Lim	Year 10	F	314
Fong Lim	Year 10	M	436
Fong Lim	Year 11	F	274
Fong Lim	Year 11	M	383
Fong Lim	Year 12	F	2336
Fong Lim	Year 12	M	2123
Goyder	Did not go to school	F	26
Goyder	Did not go to school	M	30
Goyder	Year 8	F	123
Goyder	Year 8	M	152
Goyder	Year 9	F	158
Goyder	Year 9	M	292
Goyder	Year 10	F	707
Goyder	Year 10	M	1088
Goyder	Year 11	F	476
Goyder	Year 11	M	624
Goyder	Year 12	F	1699
Goyder	Year 12	M	1289
Gwoja	Did not go to school	F	144
Gwoja	Did not go to school	M	107
Gwoja	Year 8	F	587
Gwoja	Year 8	M	561
Gwoja	Year 9	F	367
Gwoja	Year 9	M	352
Gwoja	Year 10	F	586
Gwoja	Year 10	M	538
Gwoja	Year 11	F	310
Gwoja	Year 11	M	289
Gwoja	Year 12	F	742
Gwoja	Year 12	M	651
Johnston	Did not go to school	F	50
Johnston	Did not go to school	M	28
Johnston	Year 8	F	155
Johnston	Year 8	M	128
Johnston	Year 9	F	122
Johnston	Year 9	M	155
Johnston	Year 10	F	422
Johnston	Year 10	M	480
Johnston	Year 11	F	340
Johnston	Year 11	M	350
Johnston	Year 12	F	2231
Johnston	Year 12	M	1914
Karama	Did not go to school	F	57
Karama	Did not go to school	M	39
Karama	Year 8	F	162
Karama	Year 8	M	156
Karama	Year 9	F	176
Karama	Year 9	M	170
Karama	Year 10	F	567
Karama	Year 10	M	593
Karama	Year 11	F	450
Karama	Year 11	M	390
Karama	Year 12	F	1635
Karama	Year 12	M	1490
Katherine	Did not go to school	F	35
Katherine	Did not go to school	M	39
Katherine	Year 8	F	131
Katherine	Year 8	M	159
Katherine	Year 9	F	156
Katherine	Year 9	M	217
Katherine	Year 10	F	582
Katherine	Year 10	M	698
Katherine	Year 11	F	373
Katherine	Year 11	M	371
Katherine	Year 12	F	1515
Katherine	Year 12	M	1241
Mulka	Did not go to school	F	74
Mulka	Did not go to school	M	76
Mulka	Year 8	F	285
Mulka	Year 8	M	338
Mulka	Year 9	F	271
Mulka	Year 9	M	297
Mulka	Year 10	F	625
Mulka	Year 10	M	755
Mulka	Year 11	F	483
Mulka	Year 11	M	494
Mulka	Year 12	F	1405
Mulka	Year 12	M	1075
Namatjira	Did not go to school	F	105
Namatjira	Did not go to school	M	115
Namatjira	Year 8	F	347
Namatjira	Year 8	M	435
Namatjira	Year 9	F	318
Namatjira	Year 9	M	311
Namatjira	Year 10	F	687
Namatjira	Year 10	M	1107
Namatjira	Year 11	F	500
Namatjira	Year 11	M	465
Namatjira	Year 12	F	1594
Namatjira	Year 12	M	1340
Nelson	Did not go to school	F	29
Nelson	Did not go to school	M	43
Nelson	Year 8	F	87
Nelson	Year 8	M	193
Nelson	Year 9	F	139
Nelson	Year 9	M	201
Nelson	Year 10	F	638
Nelson	Year 10	M	1615
Nelson	Year 11	F	433
Nelson	Year 11	M	631
Nelson	Year 12	F	1806
Nelson	Year 12	M	1847
Nightcliff	Did not go to school	F	29
Nightcliff	Did not go to school	M	34
Nightcliff	Year 8	F	91
Nightcliff	Year 8	M	102
Nightcliff	Year 9	F	97
Nightcliff	Year 9	M	120
Nightcliff	Year 10	F	357
Nightcliff	Year 10	M	414
Nightcliff	Year 11	F	258
Nightcliff	Year 11	M	327
Nightcliff	Year 12	F	2644
Nightcliff	Year 12	M	2259
Port Darwin	Did not go to school	F	23
Port Darwin	Did not go to school	M	26
Port Darwin	Year 8	F	60
Port Darwin	Year 8	M	62
Port Darwin	Year 9	F	89
Port Darwin	Year 9	M	111
Port Darwin	Year 10	F	358
Port Darwin	Year 10	M	500
Port Darwin	Year 11	F	255
Port Darwin	Year 11	M	367
Port Darwin	Year 12	F	3346
Port Darwin	Year 12	M	3550
Sanderson	Did not go to school	F	39
Sanderson	Did not go to school	M	28
Sanderson	Year 8	F	125
Sanderson	Year 8	M	121
Sanderson	Year 9	F	137
Sanderson	Year 9	M	147
Sanderson	Year 10	F	492
Sanderson	Year 10	M	503
Sanderson	Year 11	F	371
Sanderson	Year 11	M	444
Sanderson	Year 12	F	1814
Sanderson	Year 12	M	1632
Spillett	Did not go to school	F	18
Spillett	Did not go to school	M	23
Spillett	Year 8	F	60
Spillett	Year 8	M	69
Spillett	Year 9	F	142
Spillett	Year 9	M	123
Spillett	Year 10	F	531
Spillett	Year 10	M	703
Spillett	Year 11	F	443
Spillett	Year 11	M	499
Spillett	Year 12	F	2807
Spillett	Year 12	M	2360
Wanguri	Did not go to school	F	38
Wanguri	Did not go to school	M	32
Wanguri	Year 8	F	126
Wanguri	Year 8	M	116
Wanguri	Year 9	F	124
Wanguri	Year 9	M	116
Wanguri	Year 10	F	459
Wanguri	Year 10	M	535
Wanguri	Year 11	F	347
Wanguri	Year 11	M	410
Wanguri	Year 12	F	2421
Wanguri	Year 12	M	2240
No usual address (NT)	Did not go to school	F	12
No usual address (NT)	Did not go to school	M	9
No usual address (NT)	Year 8	F	55
No usual address (NT)	Year 8	M	74
No usual address (NT)	Year 9	F	67
No usual address (NT)	Year 9	M	108
No usual address (NT)	Year 10	F	208
No usual address (NT)	Year 10	M	266
No usual address (NT)	Year 11	F	127
No usual address (NT)	Year 11	M	123
No usual address (NT)	Year 12	F	442
No usual address (NT)	Year 12	M	368
Migratory - Offshore - Shipping (NT)	Year 9	M	5
Migratory - Offshore - Shipping (NT)	Year 10	F	6
Migratory - Offshore - Shipping (NT)	Year 10	M	19
Migratory - Offshore - Shipping (NT)	Year 11	M	9
Migratory - Offshore - Shipping (NT)	Year 12	F	3
Migratory - Offshore - Shipping (NT)	Year 12	M	26
Brindabella	Did not go to school	F	170
Brindabella	Did not go to school	M	120
Brindabella	Year 8	F	945
Brindabella	Year 8	M	819
Brindabella	Year 9	F	1448
Brindabella	Year 9	M	1323
Brindabella	Year 10	F	6202
Brindabella	Year 10	M	5692
Brindabella	Year 11	F	1955
Brindabella	Year 11	M	2117
Brindabella	Year 12	F	22540
Brindabella	Year 12	M	21377
Ginninderra	Did not go to school	F	245
Ginninderra	Did not go to school	M	206
Ginninderra	Year 8	F	957
Ginninderra	Year 8	M	812
Ginninderra	Year 9	F	1294
Ginninderra	Year 9	M	1185
Ginninderra	Year 10	F	5005
Ginninderra	Year 10	M	4558
Ginninderra	Year 11	F	1742
Ginninderra	Year 11	M	1867
Ginninderra	Year 12	F	29083
Ginninderra	Year 12	M	27729
Kurrajong	Did not go to school	F	149
Kurrajong	Did not go to school	M	109
Kurrajong	Year 8	F	634
Kurrajong	Year 8	M	518
Kurrajong	Year 9	F	797
Kurrajong	Year 9	M	716
Kurrajong	Year 10	F	2559
Kurrajong	Year 10	M	2467
Kurrajong	Year 11	F	1123
Kurrajong	Year 11	M	1216
Kurrajong	Year 12	F	31667
Kurrajong	Year 12	M	30321
Murrumbidgee	Did not go to school	F	171
Murrumbidgee	Did not go to school	M	118
Murrumbidgee	Year 8	F	839
Murrumbidgee	Year 8	M	667
Murrumbidgee	Year 9	F	1142
Murrumbidgee	Year 9	M	963
Murrumbidgee	Year 10	F	4088
Murrumbidgee	Year 10	M	3336
Murrumbidgee	Year 11	F	1451
Murrumbidgee	Year 11	M	1466
Murrumbidgee	Year 12	F	28178
Murrumbidgee	Year 12	M	26531
Yerrabi	Did not go to school	F	288
Yerrabi	Did not go to school	M	262
Yerrabi	Year 8	F	857
Yerrabi	Year 8	M	742
Yerrabi	Year 9	F	1099
Yerrabi	Year 9	M	1138
Yerrabi	Year 10	F	4164
Yerrabi	Year 10	M	3760
Yerrabi	Year 11	F	1709
Yerrabi	Year 11	M	1852
Yerrabi	Year 12	F	29142
Yerrabi	Year 12	M	28661
No usual address (ACT)	Year 8	F	6
No usual address (ACT)	Year 8	M	7
No usual address (ACT)	Year 9	F	7
No usual address (ACT)	Year 9	M	13
No usual address (ACT)	Year 10	F	41
No usual address (ACT)	Year 10	M	58
No usual address (ACT)	Year 11	F	19
No usual address (ACT)	Year 11	M	20
No usual address (ACT)	Year 12	F	143
No usual address (ACT)	Year 12	M	106
Unclassified (OT)	Did not go to school	F	63
Unclassified (OT)	Did not go to school	M	56
Unclassified (OT)	Year 8	F	62
Unclassified (OT)	Year 8	M	95
Unclassified (OT)	Year 9	F	56
Unclassified (OT)	Year 9	M	84
Unclassified (OT)	Year 10	F	345
Unclassified (OT)	Year 10	M	410
Unclassified (OT)	Year 11	F	138
Unclassified (OT)	Year 11	M	129
Unclassified (OT)	Year 12	F	908
Unclassified (OT)	Year 12	M	738
No usual address (OT)	Year 12	M	5
