SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Nepean (Eastern Victoria)	1	1	0	0	11947
Nepean (Eastern Victoria)	1	1	0	1	610
Nepean (Eastern Victoria)	1	1	1	0	2502
Nepean (Eastern Victoria)	1	1	1	1	467
Niddrie (Western Metropolitan)					585
Niddrie (Western Metropolitan)	0	0	0	1	2876
Niddrie (Western Metropolitan)	0	0	1	0	695
Niddrie (Western Metropolitan)	0	0	1	1	527
Niddrie (Western Metropolitan)	0	1	0	0	1734
Niddrie (Western Metropolitan)	0	1	0	1	207
Niddrie (Western Metropolitan)	0	1	1	0	581
Niddrie (Western Metropolitan)	0	1	1	1	106
Niddrie (Western Metropolitan)	1	0	0	1	6082
Niddrie (Western Metropolitan)	1	0	1	0	3096
Niddrie (Western Metropolitan)	1	0	1	1	2515
Niddrie (Western Metropolitan)	1	1	0	0	15868
Niddrie (Western Metropolitan)	1	1	0	1	454
Niddrie (Western Metropolitan)	1	1	1	0	3699
Niddrie (Western Metropolitan)	1	1	1	1	438
Northcote (Northern Metropolitan)					668
Northcote (Northern Metropolitan)	0	0	0	1	1960
Northcote (Northern Metropolitan)	0	0	1	0	698
Northcote (Northern Metropolitan)	0	0	1	1	259
Northcote (Northern Metropolitan)	0	1	0	0	1682
Northcote (Northern Metropolitan)	0	1	0	1	81
Northcote (Northern Metropolitan)	0	1	1	0	472
Northcote (Northern Metropolitan)	0	1	1	1	51
Northcote (Northern Metropolitan)	1	0	0	1	3301
Northcote (Northern Metropolitan)	1	0	1	0	3076
Northcote (Northern Metropolitan)	1	0	1	1	1495
Northcote (Northern Metropolitan)	1	1	0	0	16223
Northcote (Northern Metropolitan)	1	1	0	1	213
Northcote (Northern Metropolitan)	1	1	1	0	3144
Northcote (Northern Metropolitan)	1	1	1	1	267
Oakleigh (Southern Metropolitan)					1102
Oakleigh (Southern Metropolitan)	0	0	0	1	2303
Oakleigh (Southern Metropolitan)	0	0	1	0	813
Oakleigh (Southern Metropolitan)	0	0	1	1	355
Oakleigh (Southern Metropolitan)	0	1	0	0	1657
Oakleigh (Southern Metropolitan)	0	1	0	1	100
Oakleigh (Southern Metropolitan)	0	1	1	0	489
Oakleigh (Southern Metropolitan)	0	1	1	1	60
Oakleigh (Southern Metropolitan)	1	0	0	1	3923
Oakleigh (Southern Metropolitan)	1	0	1	0	3262
Oakleigh (Southern Metropolitan)	1	0	1	1	1687
Oakleigh (Southern Metropolitan)	1	1	0	0	17484
Oakleigh (Southern Metropolitan)	1	1	0	1	300
Oakleigh (Southern Metropolitan)	1	1	1	0	3064
Oakleigh (Southern Metropolitan)	1	1	1	1	224
Ovens Valley (Northern Victoria)					343
Ovens Valley (Northern Victoria)	0	0	0	1	1877
Ovens Valley (Northern Victoria)	0	0	1	0	424
Ovens Valley (Northern Victoria)	0	0	1	1	170
Ovens Valley (Northern Victoria)	0	1	0	0	2564
Ovens Valley (Northern Victoria)	0	1	0	1	336
Ovens Valley (Northern Victoria)	0	1	1	0	601
Ovens Valley (Northern Victoria)	0	1	1	1	159
Ovens Valley (Northern Victoria)	1	0	0	1	3379
Ovens Valley (Northern Victoria)	1	0	1	0	1421
Ovens Valley (Northern Victoria)	1	0	1	1	1198
Ovens Valley (Northern Victoria)	1	1	0	0	12192
Ovens Valley (Northern Victoria)	1	1	0	1	729
Ovens Valley (Northern Victoria)	1	1	1	0	2824
Ovens Valley (Northern Victoria)	1	1	1	1	553
Pascoe Vale (Northern Metropolitan)					1044
Pascoe Vale (Northern Metropolitan)	0	0	0	1	3090
Pascoe Vale (Northern Metropolitan)	0	0	1	0	833
Pascoe Vale (Northern Metropolitan)	0	0	1	1	559
Pascoe Vale (Northern Metropolitan)	0	1	0	0	2414
Pascoe Vale (Northern Metropolitan)	0	1	0	1	186
Pascoe Vale (Northern Metropolitan)	0	1	1	0	565
Pascoe Vale (Northern Metropolitan)	0	1	1	1	133
Pascoe Vale (Northern Metropolitan)	1	0	0	1	5117
Pascoe Vale (Northern Metropolitan)	1	0	1	0	2522
Pascoe Vale (Northern Metropolitan)	1	0	1	1	2111
Pascoe Vale (Northern Metropolitan)	1	1	0	0	21527
Pascoe Vale (Northern Metropolitan)	1	1	0	1	467
Pascoe Vale (Northern Metropolitan)	1	1	1	0	3642
Pascoe Vale (Northern Metropolitan)	1	1	1	1	761
Polwarth (Western Victoria)					458
Polwarth (Western Victoria)	0	0	0	1	1955
Polwarth (Western Victoria)	0	0	1	0	401
Polwarth (Western Victoria)	0	0	1	1	302
Polwarth (Western Victoria)	0	1	0	0	2204
Polwarth (Western Victoria)	0	1	0	1	229
Polwarth (Western Victoria)	0	1	1	0	486
Polwarth (Western Victoria)	0	1	1	1	171
Polwarth (Western Victoria)	1	0	0	1	4152
Polwarth (Western Victoria)	1	0	1	0	1796
Polwarth (Western Victoria)	1	0	1	1	1583
Polwarth (Western Victoria)	1	1	0	0	14907
Polwarth (Western Victoria)	1	1	0	1	818
Polwarth (Western Victoria)	1	1	1	0	3577
Polwarth (Western Victoria)	1	1	1	1	871
Prahran (Southern Metropolitan)					1111
Prahran (Southern Metropolitan)	0	0	0	1	1347
Prahran (Southern Metropolitan)	0	0	1	0	687
Prahran (Southern Metropolitan)	0	0	1	1	168
Prahran (Southern Metropolitan)	0	1	0	0	1344
Prahran (Southern Metropolitan)	0	1	0	1	55
Prahran (Southern Metropolitan)	0	1	1	0	314
Prahran (Southern Metropolitan)	0	1	1	1	38
Prahran (Southern Metropolitan)	1	0	0	1	1391
Prahran (Southern Metropolitan)	1	0	1	0	1516
Prahran (Southern Metropolitan)	1	0	1	1	562
Prahran (Southern Metropolitan)	1	1	0	0	9548
Prahran (Southern Metropolitan)	1	1	0	1	70
Prahran (Southern Metropolitan)	1	1	1	0	1102
Prahran (Southern Metropolitan)	1	1	1	1	132
Preston (Northern Metropolitan)					1168
Preston (Northern Metropolitan)	0	0	0	1	3293
Preston (Northern Metropolitan)	0	0	1	0	693
Preston (Northern Metropolitan)	0	0	1	1	432
Preston (Northern Metropolitan)	0	1	0	0	2368
Preston (Northern Metropolitan)	0	1	0	1	204
Preston (Northern Metropolitan)	0	1	1	0	512
Preston (Northern Metropolitan)	0	1	1	1	128
Preston (Northern Metropolitan)	1	0	0	1	4156
Preston (Northern Metropolitan)	1	0	1	0	1994
Preston (Northern Metropolitan)	1	0	1	1	1651
Preston (Northern Metropolitan)	1	1	0	0	16501
Preston (Northern Metropolitan)	1	1	0	1	487
Preston (Northern Metropolitan)	1	1	1	0	2621
Preston (Northern Metropolitan)	1	1	1	1	462
Richmond (Northern Metropolitan)					1093
Richmond (Northern Metropolitan)	0	0	0	1	1776
Richmond (Northern Metropolitan)	0	0	1	0	690
Richmond (Northern Metropolitan)	0	0	1	1	210
Richmond (Northern Metropolitan)	0	1	0	0	1924
Richmond (Northern Metropolitan)	0	1	0	1	144
Richmond (Northern Metropolitan)	0	1	1	0	454
Richmond (Northern Metropolitan)	0	1	1	1	68
Richmond (Northern Metropolitan)	1	0	0	1	1898
Richmond (Northern Metropolitan)	1	0	1	0	1889
Richmond (Northern Metropolitan)	1	0	1	1	711
Richmond (Northern Metropolitan)	1	1	0	0	11941
Richmond (Northern Metropolitan)	1	1	0	1	195
Richmond (Northern Metropolitan)	1	1	1	0	1494
Richmond (Northern Metropolitan)	1	1	1	1	80
Ringwood (Eastern Metropolitan)					579
Ringwood (Eastern Metropolitan)	0	0	0	1	2222
Ringwood (Eastern Metropolitan)	0	0	1	0	886
Ringwood (Eastern Metropolitan)	0	0	1	1	475
Ringwood (Eastern Metropolitan)	0	1	0	0	1801
Ringwood (Eastern Metropolitan)	0	1	0	1	124
Ringwood (Eastern Metropolitan)	0	1	1	0	515
Ringwood (Eastern Metropolitan)	0	1	1	1	77
Ringwood (Eastern Metropolitan)	1	0	0	1	4042
Ringwood (Eastern Metropolitan)	1	0	1	0	2772
Ringwood (Eastern Metropolitan)	1	0	1	1	1909
Ringwood (Eastern Metropolitan)	1	1	0	0	19335
Ringwood (Eastern Metropolitan)	1	1	0	1	508
Ringwood (Eastern Metropolitan)	1	1	1	0	3670
Ringwood (Eastern Metropolitan)	1	1	1	1	553
Ripon (Western Victoria)					573
Ripon (Western Victoria)	0	0	0	1	2328
Ripon (Western Victoria)	0	0	1	0	414
Ripon (Western Victoria)	0	0	1	1	268
Ripon (Western Victoria)	0	1	0	0	3024
Ripon (Western Victoria)	0	1	0	1	397
Ripon (Western Victoria)	0	1	1	0	597
Ripon (Western Victoria)	0	1	1	1	152
Ripon (Western Victoria)	1	0	0	1	4077
Ripon (Western Victoria)	1	0	1	0	1429
Ripon (Western Victoria)	1	0	1	1	1124
Ripon (Western Victoria)	1	1	0	0	13235
Ripon (Western Victoria)	1	1	0	1	867
Ripon (Western Victoria)	1	1	1	0	3085
Ripon (Western Victoria)	1	1	1	1	592
Rowville (South-Eastern Metropolitan)					357
Rowville (South-Eastern Metropolitan)	0	0	0	1	1981
Rowville (South-Eastern Metropolitan)	0	0	1	0	596
Rowville (South-Eastern Metropolitan)	0	0	1	1	414
Rowville (South-Eastern Metropolitan)	0	1	0	0	1371
Rowville (South-Eastern Metropolitan)	0	1	0	1	133
Rowville (South-Eastern Metropolitan)	0	1	1	0	562
Rowville (South-Eastern Metropolitan)	0	1	1	1	80
Rowville (South-Eastern Metropolitan)	1	0	0	1	7113
Rowville (South-Eastern Metropolitan)	1	0	1	0	3665
Rowville (South-Eastern Metropolitan)	1	0	1	1	3205
Rowville (South-Eastern Metropolitan)	1	1	0	0	14356
Rowville (South-Eastern Metropolitan)	1	1	0	1	685
Rowville (South-Eastern Metropolitan)	1	1	1	0	3593
Rowville (South-Eastern Metropolitan)	1	1	1	1	637
Sandringham (Southern Metropolitan)					358
Sandringham (Southern Metropolitan)	0	0	0	1	1677
Sandringham (Southern Metropolitan)	0	0	1	0	924
Sandringham (Southern Metropolitan)	0	0	1	1	363
Sandringham (Southern Metropolitan)	0	1	0	0	1599
Sandringham (Southern Metropolitan)	0	1	0	1	60
Sandringham (Southern Metropolitan)	0	1	1	0	573
Sandringham (Southern Metropolitan)	0	1	1	1	54
Sandringham (Southern Metropolitan)	1	0	0	1	4034
Sandringham (Southern Metropolitan)	1	0	1	0	4343
Sandringham (Southern Metropolitan)	1	0	1	1	2041
Sandringham (Southern Metropolitan)	1	1	0	0	16408
Sandringham (Southern Metropolitan)	1	1	0	1	286
Sandringham (Southern Metropolitan)	1	1	1	0	4117
Sandringham (Southern Metropolitan)	1	1	1	1	390
Shepparton (Northern Victoria)					579
Shepparton (Northern Victoria)	0	0	0	1	2514
Shepparton (Northern Victoria)	0	0	1	0	532
Shepparton (Northern Victoria)	0	0	1	1	412
Shepparton (Northern Victoria)	0	1	0	0	3813
Shepparton (Northern Victoria)	0	1	0	1	557
Shepparton (Northern Victoria)	0	1	1	0	961
Shepparton (Northern Victoria)	0	1	1	1	275
Shepparton (Northern Victoria)	1	0	0	1	4776
Shepparton (Northern Victoria)	1	0	1	0	1701
Shepparton (Northern Victoria)	1	0	1	1	1713
Shepparton (Northern Victoria)	1	1	0	0	16755
Shepparton (Northern Victoria)	1	1	0	1	1151
Shepparton (Northern Victoria)	1	1	1	0	3889
Shepparton (Northern Victoria)	1	1	1	1	1083
South Barwon (Western Victoria)					562
South Barwon (Western Victoria)	0	0	0	1	2130
South Barwon (Western Victoria)	0	0	1	0	789
South Barwon (Western Victoria)	0	0	1	1	413
South Barwon (Western Victoria)	0	1	0	0	2980
South Barwon (Western Victoria)	0	1	0	1	291
South Barwon (Western Victoria)	0	1	1	0	955
South Barwon (Western Victoria)	0	1	1	1	202
South Barwon (Western Victoria)	1	0	0	1	5056
South Barwon (Western Victoria)	1	0	1	0	3588
South Barwon (Western Victoria)	1	0	1	1	2199
South Barwon (Western Victoria)	1	1	0	0	27859
South Barwon (Western Victoria)	1	1	0	1	1032
South Barwon (Western Victoria)	1	1	1	0	5260
South Barwon (Western Victoria)	1	1	1	1	695
South-West Coast (Western Victoria)					535
South-West Coast (Western Victoria)	0	0	0	1	2220
South-West Coast (Western Victoria)	0	0	1	0	462
South-West Coast (Western Victoria)	0	0	1	1	288
South-West Coast (Western Victoria)	0	1	0	0	2937
South-West Coast (Western Victoria)	0	1	0	1	368
South-West Coast (Western Victoria)	0	1	1	0	691
South-West Coast (Western Victoria)	0	1	1	1	168
South-West Coast (Western Victoria)	1	0	0	1	4314
South-West Coast (Western Victoria)	1	0	1	0	1779
South-West Coast (Western Victoria)	1	0	1	1	1282
South-West Coast (Western Victoria)	1	1	0	0	14289
South-West Coast (Western Victoria)	1	1	0	1	879
South-West Coast (Western Victoria)	1	1	1	0	2967
South-West Coast (Western Victoria)	1	1	1	1	759
St Albans (Western Metropolitan)					1270
St Albans (Western Metropolitan)	0	0	0	1	4395
St Albans (Western Metropolitan)	0	0	1	0	1061
St Albans (Western Metropolitan)	0	0	1	1	845
St Albans (Western Metropolitan)	0	1	0	0	3596
St Albans (Western Metropolitan)	0	1	0	1	546
St Albans (Western Metropolitan)	0	1	1	0	1122
St Albans (Western Metropolitan)	0	1	1	1	402
St Albans (Western Metropolitan)	1	0	0	1	6724
St Albans (Western Metropolitan)	1	0	1	0	2225
St Albans (Western Metropolitan)	1	0	1	1	2134
St Albans (Western Metropolitan)	1	1	0	0	15411
St Albans (Western Metropolitan)	1	1	0	1	951
St Albans (Western Metropolitan)	1	1	1	0	3399
St Albans (Western Metropolitan)	1	1	1	1	837
Sunbury (Western Metropolitan)					593
Sunbury (Western Metropolitan)	0	0	0	1	3053
Sunbury (Western Metropolitan)	0	0	1	0	694
Sunbury (Western Metropolitan)	0	0	1	1	579
Sunbury (Western Metropolitan)	0	1	0	0	2734
Sunbury (Western Metropolitan)	0	1	0	1	285
Sunbury (Western Metropolitan)	0	1	1	0	666
Sunbury (Western Metropolitan)	0	1	1	1	208
Sunbury (Western Metropolitan)	1	0	0	1	6066
Sunbury (Western Metropolitan)	1	0	1	0	2219
Sunbury (Western Metropolitan)	1	0	1	1	2257
Sunbury (Western Metropolitan)	1	1	0	0	17329
Sunbury (Western Metropolitan)	1	1	0	1	853
Sunbury (Western Metropolitan)	1	1	1	0	3521
Sunbury (Western Metropolitan)	1	1	1	1	721
Sydenham (Western Metropolitan)					542
Sydenham (Western Metropolitan)	0	0	0	1	3048
Sydenham (Western Metropolitan)	0	0	1	0	890
Sydenham (Western Metropolitan)	0	0	1	1	832
Sydenham (Western Metropolitan)	0	1	0	0	2757
Sydenham (Western Metropolitan)	0	1	0	1	356
Sydenham (Western Metropolitan)	0	1	1	0	858
Sydenham (Western Metropolitan)	0	1	1	1	345
Sydenham (Western Metropolitan)	1	0	0	1	9612
Sydenham (Western Metropolitan)	1	0	1	0	4579
Sydenham (Western Metropolitan)	1	0	1	1	4385
Sydenham (Western Metropolitan)	1	1	0	0	22479
Sydenham (Western Metropolitan)	1	1	0	1	1275
Sydenham (Western Metropolitan)	1	1	1	0	6763
Sydenham (Western Metropolitan)	1	1	1	1	1411
Tarneit (Western Metropolitan)					1329
Tarneit (Western Metropolitan)	0	0	0	1	3010
Tarneit (Western Metropolitan)	0	0	1	0	945
Tarneit (Western Metropolitan)	0	0	1	1	863
Tarneit (Western Metropolitan)	0	1	0	0	4972
Tarneit (Western Metropolitan)	0	1	0	1	489
Tarneit (Western Metropolitan)	0	1	1	0	1499
Tarneit (Western Metropolitan)	0	1	1	1	633
Tarneit (Western Metropolitan)	1	0	0	1	6838
Tarneit (Western Metropolitan)	1	0	1	0	4350
Tarneit (Western Metropolitan)	1	0	1	1	3095
Tarneit (Western Metropolitan)	1	1	0	0	55712
Tarneit (Western Metropolitan)	1	1	0	1	1572
Tarneit (Western Metropolitan)	1	1	1	0	8954
Tarneit (Western Metropolitan)	1	1	1	1	2325
Thomastown (Northern Metropolitan)					947
Thomastown (Northern Metropolitan)	0	0	0	1	4175
Thomastown (Northern Metropolitan)	0	0	1	0	777
Thomastown (Northern Metropolitan)	0	0	1	1	709
Thomastown (Northern Metropolitan)	0	1	0	0	3163
Thomastown (Northern Metropolitan)	0	1	0	1	456
Thomastown (Northern Metropolitan)	0	1	1	0	851
Thomastown (Northern Metropolitan)	0	1	1	1	292
Thomastown (Northern Metropolitan)	1	0	0	1	6870
Thomastown (Northern Metropolitan)	1	0	1	0	2298
Thomastown (Northern Metropolitan)	1	0	1	1	2494
Thomastown (Northern Metropolitan)	1	1	0	0	25813
Thomastown (Northern Metropolitan)	1	1	0	1	1024
Thomastown (Northern Metropolitan)	1	1	1	0	4819
Thomastown (Northern Metropolitan)	1	1	1	1	1258
Warrandyte (Eastern Metropolitan)					364
Warrandyte (Eastern Metropolitan)	0	0	0	1	1907
Warrandyte (Eastern Metropolitan)	0	0	1	0	764
Warrandyte (Eastern Metropolitan)	0	0	1	1	464
Warrandyte (Eastern Metropolitan)	0	1	0	0	1457
Warrandyte (Eastern Metropolitan)	0	1	0	1	163
Warrandyte (Eastern Metropolitan)	0	1	1	0	588
Warrandyte (Eastern Metropolitan)	0	1	1	1	58
Warrandyte (Eastern Metropolitan)	1	0	0	1	6525
Warrandyte (Eastern Metropolitan)	1	0	1	0	4420
Warrandyte (Eastern Metropolitan)	1	0	1	1	3060
Warrandyte (Eastern Metropolitan)	1	1	0	0	17321
Warrandyte (Eastern Metropolitan)	1	1	0	1	464
Warrandyte (Eastern Metropolitan)	1	1	1	0	4701
Warrandyte (Eastern Metropolitan)	1	1	1	1	573
Wendouree (Western Victoria)					558
Wendouree (Western Victoria)	0	0	0	1	2428
Wendouree (Western Victoria)	0	0	1	0	684
Wendouree (Western Victoria)	0	0	1	1	326
Wendouree (Western Victoria)	0	1	0	0	3507
Wendouree (Western Victoria)	0	1	0	1	408
Wendouree (Western Victoria)	0	1	1	0	785
Wendouree (Western Victoria)	0	1	1	1	212
Wendouree (Western Victoria)	1	0	0	1	3251
Wendouree (Western Victoria)	1	0	1	0	1910
Wendouree (Western Victoria)	1	0	1	1	1056
Wendouree (Western Victoria)	1	1	0	0	13753
Wendouree (Western Victoria)	1	1	0	1	696
Wendouree (Western Victoria)	1	1	1	0	3039
Wendouree (Western Victoria)	1	1	1	1	515
Werribee (Western Metropolitan)					964
Werribee (Western Metropolitan)	0	0	0	1	3514
Werribee (Western Metropolitan)	0	0	1	0	885
Werribee (Western Metropolitan)	0	0	1	1	694
Werribee (Western Metropolitan)	0	1	0	0	4845
Werribee (Western Metropolitan)	0	1	0	1	647
Werribee (Western Metropolitan)	0	1	1	0	1099
Werribee (Western Metropolitan)	0	1	1	1	441
Werribee (Western Metropolitan)	1	0	0	1	5698
Werribee (Western Metropolitan)	1	0	1	0	2584
Werribee (Western Metropolitan)	1	0	1	1	2277
Werribee (Western Metropolitan)	1	1	0	0	29025
Werribee (Western Metropolitan)	1	1	0	1	1186
Werribee (Western Metropolitan)	1	1	1	0	4838
Werribee (Western Metropolitan)	1	1	1	1	1395
Williamstown (Western Metropolitan)					844
Williamstown (Western Metropolitan)	0	0	0	1	2452
Williamstown (Western Metropolitan)	0	0	1	0	696
Williamstown (Western Metropolitan)	0	0	1	1	416
Williamstown (Western Metropolitan)	0	1	0	0	2202
Williamstown (Western Metropolitan)	0	1	0	1	204
Williamstown (Western Metropolitan)	0	1	1	0	649
Williamstown (Western Metropolitan)	0	1	1	1	123
Williamstown (Western Metropolitan)	1	0	0	1	4018
Williamstown (Western Metropolitan)	1	0	1	0	3110
Williamstown (Western Metropolitan)	1	0	1	1	1833
Williamstown (Western Metropolitan)	1	1	0	0	23111
Williamstown (Western Metropolitan)	1	1	0	1	495
Williamstown (Western Metropolitan)	1	1	1	0	3822
Williamstown (Western Metropolitan)	1	1	1	1	517
Yan Yean (Northern Victoria)					585
Yan Yean (Northern Victoria)	0	0	0	1	3273
Yan Yean (Northern Victoria)	0	0	1	0	968
Yan Yean (Northern Victoria)	0	0	1	1	778
Yan Yean (Northern Victoria)	0	1	0	0	4291
Yan Yean (Northern Victoria)	0	1	0	1	585
Yan Yean (Northern Victoria)	0	1	1	0	1269
Yan Yean (Northern Victoria)	0	1	1	1	256
Yan Yean (Northern Victoria)	1	0	0	1	7820
Yan Yean (Northern Victoria)	1	0	1	0	3623
Yan Yean (Northern Victoria)	1	0	1	1	3543
Yan Yean (Northern Victoria)	1	1	0	0	36420
Yan Yean (Northern Victoria)	1	1	0	1	1649
Yan Yean (Northern Victoria)	1	1	1	0	7138
Yan Yean (Northern Victoria)	1	1	1	1	1431
Yuroke (Northern Metropolitan)					934
Yuroke (Northern Metropolitan)	0	0	0	1	4454
Yuroke (Northern Metropolitan)	0	0	1	0	972
Yuroke (Northern Metropolitan)	0	0	1	1	1120
Yuroke (Northern Metropolitan)	0	1	0	0	4789
Yuroke (Northern Metropolitan)	0	1	0	1	692
Yuroke (Northern Metropolitan)	0	1	1	0	1409
Yuroke (Northern Metropolitan)	0	1	1	1	594
Yuroke (Northern Metropolitan)	1	0	0	1	11002
Yuroke (Northern Metropolitan)	1	0	1	0	4500
Yuroke (Northern Metropolitan)	1	0	1	1	5740
Yuroke (Northern Metropolitan)	1	1	0	0	48592
Yuroke (Northern Metropolitan)	1	1	0	1	2402
Yuroke (Northern Metropolitan)	1	1	1	0	10506
Yuroke (Northern Metropolitan)	1	1	1	1	3272
Algester					615
Algester	0	0	0	1	2292
Algester	0	0	1	0	611
Algester	0	0	1	1	387
Algester	0	1	0	0	3300
Algester	0	1	0	1	448
Algester	0	1	1	0	701
Algester	0	1	1	1	322
Algester	1	0	0	1	4681
Algester	1	0	1	0	2019
Algester	1	0	1	1	1534
Algester	1	1	0	0	19354
Algester	1	1	0	1	1003
Algester	1	1	1	0	3699
Algester	1	1	1	1	932
Aspley					528
Aspley	0	0	0	1	1809
Aspley	0	0	1	0	544
Aspley	0	0	1	1	317
Aspley	0	1	0	0	1827
Aspley	0	1	0	1	193
Aspley	0	1	1	0	486
Aspley	0	1	1	1	110
Aspley	1	0	0	1	3886
Aspley	1	0	1	0	2622
Aspley	1	0	1	1	1840
Aspley	1	1	0	0	15307
Aspley	1	1	0	1	559
Aspley	1	1	1	0	3408
Aspley	1	1	1	1	681
Bancroft					464
Bancroft	0	0	0	1	2101
Bancroft	0	0	1	0	664
Bancroft	0	0	1	1	353
Bancroft	0	1	0	0	3834
Bancroft	0	1	0	1	485
Bancroft	0	1	1	0	953
Bancroft	0	1	1	1	290
Bancroft	1	0	0	1	3848
Bancroft	1	0	1	0	1902
Bancroft	1	0	1	1	1364
Bancroft	1	1	0	0	15526
Bancroft	1	1	0	1	1211
Bancroft	1	1	1	0	3586
Bancroft	1	1	1	1	978
Barron River					385
Barron River	0	0	0	1	1634
Barron River	0	0	1	0	505
Barron River	0	0	1	1	228
Barron River	0	1	0	0	2802
Barron River	0	1	0	1	331
Barron River	0	1	1	0	721
Barron River	0	1	1	1	168
Barron River	1	0	0	1	2643
Barron River	1	0	1	0	1682
Barron River	1	0	1	1	926
Barron River	1	1	0	0	13853
Barron River	1	1	0	1	792
Barron River	1	1	1	0	2954
Barron River	1	1	1	1	568
Bonney					749
Bonney	0	0	0	1	2451
Bonney	0	0	1	0	724
Bonney	0	0	1	1	323
Bonney	0	1	0	0	2757
Bonney	0	1	0	1	374
Bonney	0	1	1	0	528
Bonney	0	1	1	1	162
Bonney	1	0	0	1	2944
Bonney	1	0	1	0	1495
Bonney	1	0	1	1	939
Bonney	1	1	0	0	10082
Bonney	1	1	0	1	671
Bonney	1	1	1	0	1687
Bonney	1	1	1	1	346
Broadwater					332
Broadwater	0	0	0	1	1748
Broadwater	0	0	1	0	446
Broadwater	0	0	1	1	193
Broadwater	0	1	0	0	1678
Broadwater	0	1	0	1	167
Broadwater	0	1	1	0	392
Broadwater	0	1	1	1	95
Broadwater	1	0	0	1	3356
Broadwater	1	0	1	0	1861
Broadwater	1	0	1	1	1054
Broadwater	1	1	0	0	9029
Broadwater	1	1	0	1	486
Broadwater	1	1	1	0	2150
Broadwater	1	1	1	1	289
Buderim					347
Buderim	0	0	0	1	1502
Buderim	0	0	1	0	609
Buderim	0	0	1	1	321
Buderim	0	1	0	0	2562
Buderim	0	1	0	1	281
Buderim	0	1	1	0	772
Buderim	0	1	1	1	136
Buderim	1	0	0	1	3101
Buderim	1	0	1	0	2125
Buderim	1	0	1	1	1169
Buderim	1	1	0	0	13941
Buderim	1	1	0	1	726
Buderim	1	1	1	0	3266
Buderim	1	1	1	1	479
Bulimba					681
Bulimba	0	0	0	1	1490
Bulimba	0	0	1	0	635
Bulimba	0	0	1	1	246
Bulimba	0	1	0	0	2072
Bulimba	0	1	0	1	117
Bulimba	0	1	1	0	511
Bulimba	0	1	1	1	57
Bulimba	1	0	0	1	2450
Bulimba	1	0	1	0	2804
Bulimba	1	0	1	1	1175
Bulimba	1	1	0	0	16852
Bulimba	1	1	0	1	301
Bulimba	1	1	1	0	2982
Bulimba	1	1	1	1	270
Bundaberg					544
Bundaberg	0	0	0	1	2244
Bundaberg	0	0	1	0	397
Bundaberg	0	0	1	1	279
Bundaberg	0	1	0	0	3495
Bundaberg	0	1	0	1	592
Bundaberg	0	1	1	0	654
Bundaberg	0	1	1	1	252
Bundaberg	1	0	0	1	2684
Bundaberg	1	0	1	0	941
Bundaberg	1	0	1	1	591
Bundaberg	1	1	0	0	9014
Bundaberg	1	1	0	1	994
Bundaberg	1	1	1	0	2006
Bundaberg	1	1	1	1	510
Bundamba					815
Bundamba	0	0	0	1	2919
Bundamba	0	0	1	0	537
Bundamba	0	0	1	1	494
Bundamba	0	1	0	0	6474
Bundamba	0	1	0	1	944
Bundamba	0	1	1	0	1310
Bundamba	0	1	1	1	624
Bundamba	1	0	0	1	3802
Bundamba	1	0	1	0	1114
Bundamba	1	0	1	1	1248
Bundamba	1	1	0	0	19279
Bundamba	1	1	0	1	1993
Bundamba	1	1	1	0	3682
Bundamba	1	1	1	1	1778
Burdekin					362
Burdekin	0	0	0	1	1191
Burdekin	0	0	1	0	224
Burdekin	0	0	1	1	96
Burdekin	0	1	0	0	2261
Burdekin	0	1	0	1	326
Burdekin	0	1	1	0	412
Burdekin	0	1	1	1	135
Burdekin	1	0	0	1	2753
Burdekin	1	0	1	0	966
Burdekin	1	0	1	1	746
