SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Newtown	1	1	0	1	33
Newtown	1	1	1	0	405
Newtown	1	1	1	1	22
North Shore					382
North Shore	0	0	0	1	733
North Shore	0	0	1	0	452
North Shore	0	0	1	1	72
North Shore	0	1	0	0	843
North Shore	0	1	0	1	21
North Shore	0	1	1	0	172
North Shore	0	1	1	1	6
North Shore	1	0	0	1	867
North Shore	1	0	1	0	979
North Shore	1	0	1	1	267
North Shore	1	1	0	0	4596
North Shore	1	1	0	1	35
North Shore	1	1	1	0	696
North Shore	1	1	1	1	24
Northern Tablelands					325
Northern Tablelands	0	0	0	1	1169
Northern Tablelands	0	0	1	0	245
Northern Tablelands	0	0	1	1	84
Northern Tablelands	0	1	0	0	1519
Northern Tablelands	0	1	0	1	155
Northern Tablelands	0	1	1	0	243
Northern Tablelands	0	1	1	1	50
Northern Tablelands	1	0	0	1	1212
Northern Tablelands	1	0	1	0	489
Northern Tablelands	1	0	1	1	244
Northern Tablelands	1	1	0	0	3781
Northern Tablelands	1	1	0	1	233
Northern Tablelands	1	1	1	0	758
Northern Tablelands	1	1	1	1	149
Oatley					360
Oatley	0	0	0	1	1423
Oatley	0	0	1	0	361
Oatley	0	0	1	1	186
Oatley	0	1	0	0	831
Oatley	0	1	0	1	62
Oatley	0	1	1	0	171
Oatley	0	1	1	1	21
Oatley	1	0	0	1	2440
Oatley	1	0	1	0	1224
Oatley	1	0	1	1	795
Oatley	1	1	0	0	5235
Oatley	1	1	0	1	169
Oatley	1	1	1	0	1046
Oatley	1	1	1	1	138
Orange					276
Orange	0	0	0	1	1164
Orange	0	0	1	0	237
Orange	0	0	1	1	95
Orange	0	1	0	0	1560
Orange	0	1	0	1	187
Orange	0	1	1	0	261
Orange	0	1	1	1	61
Orange	1	0	0	1	1399
Orange	1	0	1	0	543
Orange	1	0	1	1	313
Orange	1	1	0	0	4919
Orange	1	1	0	1	280
Orange	1	1	1	0	891
Orange	1	1	1	1	179
Oxley					326
Oxley	0	0	0	1	1540
Oxley	0	0	1	0	283
Oxley	0	0	1	1	117
Oxley	0	1	0	0	1635
Oxley	0	1	0	1	184
Oxley	0	1	1	0	278
Oxley	0	1	1	1	74
Oxley	1	0	0	1	1508
Oxley	1	0	1	0	383
Oxley	1	0	1	1	260
Oxley	1	1	0	0	3337
Oxley	1	1	0	1	297
Oxley	1	1	1	0	599
Oxley	1	1	1	1	129
Parramatta					689
Parramatta	0	0	0	1	1671
Parramatta	0	0	1	0	561
Parramatta	0	0	1	1	195
Parramatta	0	1	0	0	1348
Parramatta	0	1	0	1	80
Parramatta	0	1	1	0	243
Parramatta	0	1	1	1	31
Parramatta	1	0	0	1	2062
Parramatta	1	0	1	0	1165
Parramatta	1	0	1	1	623
Parramatta	1	1	0	0	9343
Parramatta	1	1	0	1	202
Parramatta	1	1	1	0	1033
Parramatta	1	1	1	1	125
Penrith					397
Penrith	0	0	0	1	1690
Penrith	0	0	1	0	351
Penrith	0	0	1	1	176
Penrith	0	1	0	0	1804
Penrith	0	1	0	1	169
Penrith	0	1	1	0	267
Penrith	0	1	1	1	61
Penrith	1	0	0	1	1947
Penrith	1	0	1	0	656
Penrith	1	0	1	1	499
Penrith	1	1	0	0	5198
Penrith	1	1	0	1	358
Penrith	1	1	1	0	875
Penrith	1	1	1	1	169
Pittwater					169
Pittwater	0	0	0	1	964
Pittwater	0	0	1	0	331
Pittwater	0	0	1	1	138
Pittwater	0	1	0	0	780
Pittwater	0	1	0	1	55
Pittwater	0	1	1	0	206
Pittwater	0	1	1	1	17
Pittwater	1	0	0	1	1860
Pittwater	1	0	1	0	1054
Pittwater	1	0	1	1	647
Pittwater	1	1	0	0	4941
Pittwater	1	1	0	1	168
Pittwater	1	1	1	0	1059
Pittwater	1	1	1	1	122
Port Macquarie					252
Port Macquarie	0	0	0	1	1356
Port Macquarie	0	0	1	0	308
Port Macquarie	0	0	1	1	108
Port Macquarie	0	1	0	0	1348
Port Macquarie	0	1	0	1	131
Port Macquarie	0	1	1	0	254
Port Macquarie	0	1	1	1	55
Port Macquarie	1	0	0	1	1461
Port Macquarie	1	0	1	0	639
Port Macquarie	1	0	1	1	293
Port Macquarie	1	1	0	0	3784
Port Macquarie	1	1	0	1	219
Port Macquarie	1	1	1	0	776
Port Macquarie	1	1	1	1	123
Port Stephens					231
Port Stephens	0	0	0	1	1369
Port Stephens	0	0	1	0	277
Port Stephens	0	0	1	1	105
Port Stephens	0	1	0	0	1330
Port Stephens	0	1	0	1	184
Port Stephens	0	1	1	0	237
Port Stephens	0	1	1	1	61
Port Stephens	1	0	0	1	1717
Port Stephens	1	0	1	0	561
Port Stephens	1	0	1	1	331
Port Stephens	1	1	0	0	3677
Port Stephens	1	1	0	1	313
Port Stephens	1	1	1	0	709
Port Stephens	1	1	1	1	175
Prospect					396
Prospect	0	0	0	1	1726
Prospect	0	0	1	0	321
Prospect	0	0	1	1	213
Prospect	0	1	0	0	996
Prospect	0	1	0	1	105
Prospect	0	1	1	0	250
Prospect	0	1	1	1	69
Prospect	1	0	0	1	2909
Prospect	1	0	1	0	1010
Prospect	1	0	1	1	844
Prospect	1	1	0	0	6440
Prospect	1	1	0	1	278
Prospect	1	1	1	0	1269
Prospect	1	1	1	1	259
Riverstone					327
Riverstone	0	0	0	1	1386
Riverstone	0	0	1	0	392
Riverstone	0	0	1	1	228
Riverstone	0	1	0	0	1377
Riverstone	0	1	0	1	143
Riverstone	0	1	1	0	278
Riverstone	0	1	1	1	61
Riverstone	1	0	0	1	2698
Riverstone	1	0	1	0	1674
Riverstone	1	0	1	1	998
Riverstone	1	1	0	0	12869
Riverstone	1	1	0	1	402
Riverstone	1	1	1	0	2183
Riverstone	1	1	1	1	276
Rockdale					623
Rockdale	0	0	0	1	1704
Rockdale	0	0	1	0	392
Rockdale	0	0	1	1	159
Rockdale	0	1	0	0	1053
Rockdale	0	1	0	1	79
Rockdale	0	1	1	0	196
Rockdale	0	1	1	1	30
Rockdale	1	0	0	1	2139
Rockdale	1	0	1	0	826
Rockdale	1	0	1	1	595
Rockdale	1	1	0	0	5705
Rockdale	1	1	0	1	191
Rockdale	1	1	1	0	864
Rockdale	1	1	1	1	153
Ryde					612
Ryde	0	0	0	1	1459
Ryde	0	0	1	0	486
Ryde	0	0	1	1	136
Ryde	0	1	0	0	1057
Ryde	0	1	0	1	57
Ryde	0	1	1	0	181
Ryde	0	1	1	1	22
Ryde	1	0	0	1	2155
Ryde	1	0	1	0	1266
Ryde	1	0	1	1	586
Ryde	1	1	0	0	7301
Ryde	1	1	0	1	114
Ryde	1	1	1	0	973
Ryde	1	1	1	1	83
Seven Hills					390
Seven Hills	0	0	0	1	1522
Seven Hills	0	0	1	0	344
Seven Hills	0	0	1	1	161
Seven Hills	0	1	0	0	986
Seven Hills	0	1	0	1	81
Seven Hills	0	1	1	0	208
Seven Hills	0	1	1	1	55
Seven Hills	1	0	0	1	2129
Seven Hills	1	0	1	0	1032
Seven Hills	1	0	1	1	602
Seven Hills	1	1	0	0	6910
Seven Hills	1	1	0	1	205
Seven Hills	1	1	1	0	1117
Seven Hills	1	1	1	1	159
Shellharbour					330
Shellharbour	0	0	0	1	1899
Shellharbour	0	0	1	0	362
Shellharbour	0	0	1	1	205
Shellharbour	0	1	0	0	1714
Shellharbour	0	1	0	1	224
Shellharbour	0	1	1	0	323
Shellharbour	0	1	1	1	66
Shellharbour	1	0	0	1	2469
Shellharbour	1	0	1	0	687
Shellharbour	1	0	1	1	558
Shellharbour	1	1	0	0	5239
Shellharbour	1	1	0	1	415
Shellharbour	1	1	1	0	972
Shellharbour	1	1	1	1	210
South Coast					261
South Coast	0	0	0	1	1415
South Coast	0	0	1	0	254
South Coast	0	0	1	1	84
South Coast	0	1	0	0	1336
South Coast	0	1	0	1	154
South Coast	0	1	1	0	229
South Coast	0	1	1	1	47
South Coast	1	0	0	1	1411
South Coast	1	0	1	0	435
South Coast	1	0	1	1	237
South Coast	1	1	0	0	3659
South Coast	1	1	0	1	237
South Coast	1	1	1	0	632
South Coast	1	1	1	1	113
Strathfield					875
Strathfield	0	0	0	1	1557
Strathfield	0	0	1	0	579
Strathfield	0	0	1	1	159
Strathfield	0	1	0	0	889
Strathfield	0	1	0	1	47
Strathfield	0	1	1	0	205
Strathfield	0	1	1	1	27
Strathfield	1	0	0	1	2280
Strathfield	1	0	1	0	1253
Strathfield	1	0	1	1	688
Strathfield	1	1	0	0	6083
Strathfield	1	1	0	1	131
Strathfield	1	1	1	0	998
Strathfield	1	1	1	1	101
Summer Hill					487
Summer Hill	0	0	0	1	1381
Summer Hill	0	0	1	0	430
Summer Hill	0	0	1	1	126
Summer Hill	0	1	0	0	957
Summer Hill	0	1	0	1	56
Summer Hill	0	1	1	0	167
Summer Hill	0	1	1	1	16
Summer Hill	1	0	0	1	1446
Summer Hill	1	0	1	0	831
Summer Hill	1	0	1	1	372
Summer Hill	1	1	0	0	4754
Summer Hill	1	1	0	1	84
Summer Hill	1	1	1	0	725
Summer Hill	1	1	1	1	66
Swansea					274
Swansea	0	0	0	1	1518
Swansea	0	0	1	0	310
Swansea	0	0	1	1	141
Swansea	0	1	0	0	1508
Swansea	0	1	0	1	177
Swansea	0	1	1	0	220
Swansea	0	1	1	1	61
Swansea	1	0	0	1	1770
Swansea	1	0	1	0	551
Swansea	1	0	1	1	424
Swansea	1	1	0	0	3876
Swansea	1	1	0	1	300
Swansea	1	1	1	0	683
Swansea	1	1	1	1	158
Sydney					575
Sydney	0	0	0	1	640
Sydney	0	0	1	0	371
Sydney	0	0	1	1	57
Sydney	0	1	0	0	706
Sydney	0	1	0	1	26
Sydney	0	1	1	0	103
Sydney	0	1	1	1	4
Sydney	1	0	0	1	510
Sydney	1	0	1	0	443
Sydney	1	0	1	1	109
Sydney	1	1	0	0	3064
Sydney	1	1	0	1	20
Sydney	1	1	1	0	235
Sydney	1	1	1	1	8
Tamworth					370
Tamworth	0	0	0	1	1240
Tamworth	0	0	1	0	255
Tamworth	0	0	1	1	98
Tamworth	0	1	0	0	1851
Tamworth	0	1	0	1	144
Tamworth	0	1	1	0	256
Tamworth	0	1	1	1	48
Tamworth	1	0	0	1	1442
Tamworth	1	0	1	0	538
Tamworth	1	0	1	1	290
Tamworth	1	1	0	0	4625
Tamworth	1	1	0	1	283
Tamworth	1	1	1	0	786
Tamworth	1	1	1	1	150
Terrigal					159
Terrigal	0	0	0	1	1171
Terrigal	0	0	1	0	313
Terrigal	0	0	1	1	146
Terrigal	0	1	0	0	1028
Terrigal	0	1	0	1	71
Terrigal	0	1	1	0	257
Terrigal	0	1	1	1	51
Terrigal	1	0	0	1	1826
Terrigal	1	0	1	0	914
Terrigal	1	0	1	1	577
Terrigal	1	1	0	0	4819
Terrigal	1	1	0	1	222
Terrigal	1	1	1	0	1030
Terrigal	1	1	1	1	180
The Entrance					270
The Entrance	0	0	0	1	1672
The Entrance	0	0	1	0	352
The Entrance	0	0	1	1	155
The Entrance	0	1	0	0	1483
The Entrance	0	1	0	1	150
The Entrance	0	1	1	0	276
The Entrance	0	1	1	1	57
The Entrance	1	0	0	1	1781
The Entrance	1	0	1	0	591
The Entrance	1	0	1	1	425
The Entrance	1	1	0	0	4481
The Entrance	1	1	0	1	260
The Entrance	1	1	1	0	811
The Entrance	1	1	1	1	150
Tweed					296
Tweed	0	0	0	1	1581
Tweed	0	0	1	0	332
Tweed	0	0	1	1	131
Tweed	0	1	0	0	1287
Tweed	0	1	0	1	133
Tweed	0	1	1	0	253
Tweed	0	1	1	1	51
Tweed	1	0	0	1	1572
Tweed	1	0	1	0	596
Tweed	1	0	1	1	350
Tweed	1	1	0	0	4403
Tweed	1	1	0	1	250
Tweed	1	1	1	0	723
Tweed	1	1	1	1	113
Upper Hunter					238
Upper Hunter	0	0	0	1	1136
Upper Hunter	0	0	1	0	196
Upper Hunter	0	0	1	1	88
Upper Hunter	0	1	0	0	1374
Upper Hunter	0	1	0	1	153
Upper Hunter	0	1	1	0	212
Upper Hunter	0	1	1	1	42
Upper Hunter	1	0	0	1	1726
Upper Hunter	1	0	1	0	542
Upper Hunter	1	0	1	1	377
Upper Hunter	1	1	0	0	4620
Upper Hunter	1	1	0	1	328
Upper Hunter	1	1	1	0	854
Upper Hunter	1	1	1	1	174
Vaucluse					302
Vaucluse	0	0	0	1	739
Vaucluse	0	0	1	0	396
Vaucluse	0	0	1	1	99
Vaucluse	0	1	0	0	896
Vaucluse	0	1	0	1	16
Vaucluse	0	1	1	0	198
Vaucluse	0	1	1	1	9
Vaucluse	1	0	0	1	932
Vaucluse	1	0	1	0	1092
Vaucluse	1	0	1	1	381
Vaucluse	1	1	0	0	4903
Vaucluse	1	1	0	1	64
Vaucluse	1	1	1	0	972
Vaucluse	1	1	1	1	66
Wagga Wagga					296
Wagga Wagga	0	0	0	1	1185
Wagga Wagga	0	0	1	0	253
Wagga Wagga	0	0	1	1	126
Wagga Wagga	0	1	0	0	1608
Wagga Wagga	0	1	0	1	155
Wagga Wagga	0	1	1	0	243
Wagga Wagga	0	1	1	1	45
Wagga Wagga	1	0	0	1	1456
Wagga Wagga	1	0	1	0	596
Wagga Wagga	1	0	1	1	357
Wagga Wagga	1	1	0	0	4990
Wagga Wagga	1	1	0	1	327
Wagga Wagga	1	1	1	0	879
Wagga Wagga	1	1	1	1	216
Wakehurst					279
Wakehurst	0	0	0	1	1206
Wakehurst	0	0	1	0	374
Wakehurst	0	0	1	1	165
Wakehurst	0	1	0	0	896
Wakehurst	0	1	0	1	66
Wakehurst	0	1	1	0	181
Wakehurst	0	1	1	1	31
Wakehurst	1	0	0	1	1949
Wakehurst	1	0	1	0	1281
Wakehurst	1	0	1	1	769
Wakehurst	1	1	0	0	6340
Wakehurst	1	1	0	1	189
Wakehurst	1	1	1	0	1214
Wakehurst	1	1	1	1	137
Wallsend					421
Wallsend	0	0	0	1	1572
Wallsend	0	0	1	0	386
Wallsend	0	0	1	1	127
Wallsend	0	1	0	0	1607
Wallsend	0	1	0	1	172
Wallsend	0	1	1	0	269
Wallsend	0	1	1	1	48
Wallsend	1	0	0	1	1721
Wallsend	1	0	1	0	742
Wallsend	1	0	1	1	443
Wallsend	1	1	0	0	5268
Wallsend	1	1	0	1	238
Wallsend	1	1	1	0	899
Wallsend	1	1	1	1	150
Willoughby					398
Willoughby	0	0	0	1	978
Willoughby	0	0	1	0	582
Willoughby	0	0	1	1	113
Willoughby	0	1	0	0	1048
Willoughby	0	1	0	1	23
Willoughby	0	1	1	0	198
Willoughby	0	1	1	1	13
Willoughby	1	0	0	1	1386
Willoughby	1	0	1	0	1480
Willoughby	1	0	1	1	434
Willoughby	1	1	0	0	6998
Willoughby	1	1	0	1	76
Willoughby	1	1	1	0	1176
Willoughby	1	1	1	1	50
Wollondilly					206
Wollondilly	0	0	0	1	1216
Wollondilly	0	0	1	0	236
Wollondilly	0	0	1	1	116
Wollondilly	0	1	0	0	1076
Wollondilly	0	1	0	1	127
Wollondilly	0	1	1	0	197
Wollondilly	0	1	1	1	55
Wollondilly	1	0	0	1	2193
Wollondilly	1	0	1	0	683
Wollondilly	1	0	1	1	549
Wollondilly	1	1	0	0	5498
Wollondilly	1	1	0	1	437
Wollondilly	1	1	1	0	992
Wollondilly	1	1	1	1	248
Wollongong					421
Wollongong	0	0	0	1	1707
Wollongong	0	0	1	0	358
Wollongong	0	0	1	1	149
Wollongong	0	1	0	0	1369
Wollongong	0	1	0	1	143
Wollongong	0	1	1	0	227
Wollongong	0	1	1	1	55
Wollongong	1	0	0	1	1922
Wollongong	1	0	1	0	587
Wollongong	1	0	1	1	468
Wollongong	1	1	0	0	4164
Wollongong	1	1	0	1	220
Wollongong	1	1	1	0	729
Wollongong	1	1	1	1	135
Wyong					337
Wyong	0	0	0	1	1842
Wyong	0	0	1	0	343
Wyong	0	0	1	1	206
Wyong	0	1	0	0	1936
Wyong	0	1	0	1	243
Wyong	0	1	1	0	308
Wyong	0	1	1	1	74
Wyong	1	0	0	1	1863
Wyong	1	0	1	0	601
Wyong	1	0	1	1	431
Wyong	1	1	0	0	4595
Wyong	1	1	0	1	394
Wyong	1	1	1	0	851
Wyong	1	1	1	1	196
Albert Park (Southern Metropolitan)					523
Albert Park (Southern Metropolitan)	0	0	0	1	734
Albert Park (Southern Metropolitan)	0	0	1	0	442
Albert Park (Southern Metropolitan)	0	0	1	1	75
Albert Park (Southern Metropolitan)	0	1	0	0	837
Albert Park (Southern Metropolitan)	0	1	0	1	35
Albert Park (Southern Metropolitan)	0	1	1	0	114
Albert Park (Southern Metropolitan)	0	1	1	1	12
Albert Park (Southern Metropolitan)	1	0	0	1	657
Albert Park (Southern Metropolitan)	1	0	1	0	687
Albert Park (Southern Metropolitan)	1	0	1	1	167
Albert Park (Southern Metropolitan)	1	1	0	0	3716
Albert Park (Southern Metropolitan)	1	1	0	1	37
Albert Park (Southern Metropolitan)	1	1	1	0	423
Albert Park (Southern Metropolitan)	1	1	1	1	21
Altona (Western Metropolitan)					406
Altona (Western Metropolitan)	0	0	0	1	1455
Altona (Western Metropolitan)	0	0	1	0	478
Altona (Western Metropolitan)	0	0	1	1	213
Altona (Western Metropolitan)	0	1	0	0	1601
Altona (Western Metropolitan)	0	1	0	1	117
Altona (Western Metropolitan)	0	1	1	0	309
Altona (Western Metropolitan)	0	1	1	1	48
Altona (Western Metropolitan)	1	0	0	1	1989
Altona (Western Metropolitan)	1	0	1	0	1221
Altona (Western Metropolitan)	1	0	1	1	656
Altona (Western Metropolitan)	1	1	0	0	10646
Altona (Western Metropolitan)	1	1	0	1	257
Altona (Western Metropolitan)	1	1	1	0	1522
Altona (Western Metropolitan)	1	1	1	1	206
Bass (Eastern Victoria)					371
Bass (Eastern Victoria)	0	0	0	1	1526
Bass (Eastern Victoria)	0	0	1	0	378
Bass (Eastern Victoria)	0	0	1	1	172
Bass (Eastern Victoria)	0	1	0	0	1844
Bass (Eastern Victoria)	0	1	0	1	154
Bass (Eastern Victoria)	0	1	1	0	327
Bass (Eastern Victoria)	0	1	1	1	83
Bass (Eastern Victoria)	1	0	0	1	1842
Bass (Eastern Victoria)	1	0	1	0	891
Bass (Eastern Victoria)	1	0	1	1	535
Bass (Eastern Victoria)	1	1	0	0	9516
Bass (Eastern Victoria)	1	1	0	1	350
Bass (Eastern Victoria)	1	1	1	0	1425
Bass (Eastern Victoria)	1	1	1	1	235
Bayswater (Eastern Metropolitan)					296
Bayswater (Eastern Metropolitan)	0	0	0	1	1346
Bayswater (Eastern Metropolitan)	0	0	1	0	345
Bayswater (Eastern Metropolitan)	0	0	1	1	142
Bayswater (Eastern Metropolitan)	0	1	0	0	909
Bayswater (Eastern Metropolitan)	0	1	0	1	74
Bayswater (Eastern Metropolitan)	0	1	1	0	186
Bayswater (Eastern Metropolitan)	0	1	1	1	39
Bayswater (Eastern Metropolitan)	1	0	0	1	1533
Bayswater (Eastern Metropolitan)	1	0	1	0	639
Bayswater (Eastern Metropolitan)	1	0	1	1	411
Bayswater (Eastern Metropolitan)	1	1	0	0	4595
Bayswater (Eastern Metropolitan)	1	1	0	1	121
Bayswater (Eastern Metropolitan)	1	1	1	0	694
Bayswater (Eastern Metropolitan)	1	1	1	1	98
Bellarine (Western Victoria)					210
Bellarine (Western Victoria)	0	0	0	1	984
Bellarine (Western Victoria)	0	0	1	0	285
Bellarine (Western Victoria)	0	0	1	1	116
Bellarine (Western Victoria)	0	1	0	0	933
Bellarine (Western Victoria)	0	1	0	1	69
Bellarine (Western Victoria)	0	1	1	0	221
Bellarine (Western Victoria)	0	1	1	1	37
Bellarine (Western Victoria)	1	0	0	1	1447
Bellarine (Western Victoria)	1	0	1	0	662
Bellarine (Western Victoria)	1	0	1	1	384
Bellarine (Western Victoria)	1	1	0	0	4178
Bellarine (Western Victoria)	1	1	0	1	145
Bellarine (Western Victoria)	1	1	1	0	742
Bellarine (Western Victoria)	1	1	1	1	119
Benambra (Northern Victoria)					229
Benambra (Northern Victoria)	0	0	0	1	991
Benambra (Northern Victoria)	0	0	1	0	280
Benambra (Northern Victoria)	0	0	1	1	110
Benambra (Northern Victoria)	0	1	0	0	1286
Benambra (Northern Victoria)	0	1	0	1	110
Benambra (Northern Victoria)	0	1	1	0	228
Benambra (Northern Victoria)	0	1	1	1	45
Benambra (Northern Victoria)	1	0	0	1	1255
Benambra (Northern Victoria)	1	0	1	0	514
Benambra (Northern Victoria)	1	0	1	1	308
Benambra (Northern Victoria)	1	1	0	0	4228
Benambra (Northern Victoria)	1	1	0	1	190
Benambra (Northern Victoria)	1	1	1	0	754
Benambra (Northern Victoria)	1	1	1	1	128
Bendigo East (Northern Victoria)					267
Bendigo East (Northern Victoria)	0	0	0	1	1102
Bendigo East (Northern Victoria)	0	0	1	0	289
Bendigo East (Northern Victoria)	0	0	1	1	114
Bendigo East (Northern Victoria)	0	1	0	0	1341
Bendigo East (Northern Victoria)	0	1	0	1	128
Bendigo East (Northern Victoria)	0	1	1	0	278
Bendigo East (Northern Victoria)	0	1	1	1	71
Bendigo East (Northern Victoria)	1	0	0	1	1289
Bendigo East (Northern Victoria)	1	0	1	0	619
Bendigo East (Northern Victoria)	1	0	1	1	389
Bendigo East (Northern Victoria)	1	1	0	0	4542
Bendigo East (Northern Victoria)	1	1	0	1	208
Bendigo East (Northern Victoria)	1	1	1	0	827
Bendigo East (Northern Victoria)	1	1	1	1	156
Bendigo West (Northern Victoria)					286
Bendigo West (Northern Victoria)	0	0	0	1	1113
Bendigo West (Northern Victoria)	0	0	1	0	273
Bendigo West (Northern Victoria)	0	0	1	1	88
Bendigo West (Northern Victoria)	0	1	0	0	1295
Bendigo West (Northern Victoria)	0	1	0	1	97
Bendigo West (Northern Victoria)	0	1	1	0	236
Bendigo West (Northern Victoria)	0	1	1	1	43
Bendigo West (Northern Victoria)	1	0	0	1	1141
Bendigo West (Northern Victoria)	1	0	1	0	483
Bendigo West (Northern Victoria)	1	0	1	1	284
Bendigo West (Northern Victoria)	1	1	0	0	3386
Bendigo West (Northern Victoria)	1	1	0	1	159
Bendigo West (Northern Victoria)	1	1	1	0	584
Bendigo West (Northern Victoria)	1	1	1	1	110
Bentleigh (Southern Metropolitan)					260
Bentleigh (Southern Metropolitan)	0	0	0	1	1015
Bentleigh (Southern Metropolitan)	0	0	1	0	527
Bentleigh (Southern Metropolitan)	0	0	1	1	141
Bentleigh (Southern Metropolitan)	0	1	0	0	888
Bentleigh (Southern Metropolitan)	0	1	0	1	32
Bentleigh (Southern Metropolitan)	0	1	1	0	206
Bentleigh (Southern Metropolitan)	0	1	1	1	18
Bentleigh (Southern Metropolitan)	1	0	0	1	1370
Bentleigh (Southern Metropolitan)	1	0	1	0	1211
Bentleigh (Southern Metropolitan)	1	0	1	1	518
Bentleigh (Southern Metropolitan)	1	1	0	0	5257
Bentleigh (Southern Metropolitan)	1	1	0	1	93
Bentleigh (Southern Metropolitan)	1	1	1	0	1118
Bentleigh (Southern Metropolitan)	1	1	1	1	72
Box Hill (Eastern Metropolitan)					419
Box Hill (Eastern Metropolitan)	0	0	0	1	983
Box Hill (Eastern Metropolitan)	0	0	1	0	599
Box Hill (Eastern Metropolitan)	0	0	1	1	142
Box Hill (Eastern Metropolitan)	0	1	0	0	804
Box Hill (Eastern Metropolitan)	0	1	0	1	31
Box Hill (Eastern Metropolitan)	0	1	1	0	224
Box Hill (Eastern Metropolitan)	0	1	1	1	14
Box Hill (Eastern Metropolitan)	1	0	0	1	1337
Box Hill (Eastern Metropolitan)	1	0	1	0	1373
Box Hill (Eastern Metropolitan)	1	0	1	1	561
Box Hill (Eastern Metropolitan)	1	1	0	0	4571
Box Hill (Eastern Metropolitan)	1	1	0	1	85
Box Hill (Eastern Metropolitan)	1	1	1	0	1007
Box Hill (Eastern Metropolitan)	1	1	1	1	68
Brighton (Southern Metropolitan)					195
Brighton (Southern Metropolitan)	0	0	0	1	668
Brighton (Southern Metropolitan)	0	0	1	0	435
Brighton (Southern Metropolitan)	0	0	1	1	86
Brighton (Southern Metropolitan)	0	1	0	0	692
Brighton (Southern Metropolitan)	0	1	0	1	17
Brighton (Southern Metropolitan)	0	1	1	0	176
Brighton (Southern Metropolitan)	0	1	1	1	14
Brighton (Southern Metropolitan)	1	0	0	1	998
Brighton (Southern Metropolitan)	1	0	1	0	1302
Brighton (Southern Metropolitan)	1	0	1	1	460
Brighton (Southern Metropolitan)	1	1	0	0	3877
Brighton (Southern Metropolitan)	1	1	0	1	54
Brighton (Southern Metropolitan)	1	1	1	0	952
Brighton (Southern Metropolitan)	1	1	1	1	54
Broadmeadows (Northern Metropolitan)					415
Broadmeadows (Northern Metropolitan)	0	0	0	1	1897
Broadmeadows (Northern Metropolitan)	0	0	1	0	285
Broadmeadows (Northern Metropolitan)	0	0	1	1	216
Broadmeadows (Northern Metropolitan)	0	1	0	0	1024
Broadmeadows (Northern Metropolitan)	0	1	0	1	126
Broadmeadows (Northern Metropolitan)	0	1	1	0	264
Broadmeadows (Northern Metropolitan)	0	1	1	1	97
Broadmeadows (Northern Metropolitan)	1	0	0	1	2004
Broadmeadows (Northern Metropolitan)	1	0	1	0	509
Broadmeadows (Northern Metropolitan)	1	0	1	1	602
Broadmeadows (Northern Metropolitan)	1	1	0	0	4300
Broadmeadows (Northern Metropolitan)	1	1	0	1	271
Broadmeadows (Northern Metropolitan)	1	1	1	0	964
Broadmeadows (Northern Metropolitan)	1	1	1	1	335
Brunswick (Northern Metropolitan)					525
Brunswick (Northern Metropolitan)	0	0	0	1	913
Brunswick (Northern Metropolitan)	0	0	1	0	315
Brunswick (Northern Metropolitan)	0	0	1	1	84
Brunswick (Northern Metropolitan)	0	1	0	0	735
Brunswick (Northern Metropolitan)	0	1	0	1	17
Brunswick (Northern Metropolitan)	0	1	1	0	114
Brunswick (Northern Metropolitan)	0	1	1	1	5
Brunswick (Northern Metropolitan)	1	0	0	1	952
Brunswick (Northern Metropolitan)	1	0	1	0	669
Brunswick (Northern Metropolitan)	1	0	1	1	289
Brunswick (Northern Metropolitan)	1	1	0	0	4048
Brunswick (Northern Metropolitan)	1	1	0	1	42
Brunswick (Northern Metropolitan)	1	1	1	0	541
Brunswick (Northern Metropolitan)	1	1	1	1	51
Bulleen (Eastern Metropolitan)					309
Bulleen (Eastern Metropolitan)	0	0	0	1	1161
Bulleen (Eastern Metropolitan)	0	0	1	0	433
Bulleen (Eastern Metropolitan)	0	0	1	1	166
Bulleen (Eastern Metropolitan)	0	1	0	0	744
Bulleen (Eastern Metropolitan)	0	1	0	1	35
Bulleen (Eastern Metropolitan)	0	1	1	0	187
Bulleen (Eastern Metropolitan)	0	1	1	1	13
Bulleen (Eastern Metropolitan)	1	0	0	1	2058
Bulleen (Eastern Metropolitan)	1	0	1	0	1121
Bulleen (Eastern Metropolitan)	1	0	1	1	578
Bulleen (Eastern Metropolitan)	1	1	0	0	4173
Bulleen (Eastern Metropolitan)	1	1	0	1	96
Bulleen (Eastern Metropolitan)	1	1	1	0	788
Bulleen (Eastern Metropolitan)	1	1	1	1	67
Bundoora (Northern Metropolitan)					306
Bundoora (Northern Metropolitan)	0	0	0	1	1150
Bundoora (Northern Metropolitan)	0	0	1	0	305
Bundoora (Northern Metropolitan)	0	0	1	1	122
Bundoora (Northern Metropolitan)	0	1	0	0	735
Bundoora (Northern Metropolitan)	0	1	0	1	58
Bundoora (Northern Metropolitan)	0	1	1	0	177
Bundoora (Northern Metropolitan)	0	1	1	1	30
Bundoora (Northern Metropolitan)	1	0	0	1	1655
Bundoora (Northern Metropolitan)	1	0	1	0	691
Bundoora (Northern Metropolitan)	1	0	1	1	514
Bundoora (Northern Metropolitan)	1	1	0	0	3883
Bundoora (Northern Metropolitan)	1	1	0	1	126
