SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Ivanhoe (Eastern Metropolitan)	10-12	0		6
Ivanhoe (Eastern Metropolitan)	10-12	0	Both	161
Ivanhoe (Eastern Metropolitan)	10-12	0	Father only	20
Ivanhoe (Eastern Metropolitan)	10-12	0	Mother only	40
Ivanhoe (Eastern Metropolitan)	10-12	0	Neither	93
Ivanhoe (Eastern Metropolitan)	10-12	1		10
Ivanhoe (Eastern Metropolitan)	10-12	1	Both	1017
Ivanhoe (Eastern Metropolitan)	10-12	1	Father only	168
Ivanhoe (Eastern Metropolitan)	10-12	1	Mother only	187
Ivanhoe (Eastern Metropolitan)	10-12	1	Neither	533
Ivanhoe (Eastern Metropolitan)	13-14	0		5
Ivanhoe (Eastern Metropolitan)	13-14	0	Both	170
Ivanhoe (Eastern Metropolitan)	13-14	0	Father only	16
Ivanhoe (Eastern Metropolitan)	13-14	0	Mother only	37
Ivanhoe (Eastern Metropolitan)	13-14	0	Neither	65
Ivanhoe (Eastern Metropolitan)	13-14	1	Both	709
Ivanhoe (Eastern Metropolitan)	13-14	1	Father only	117
Ivanhoe (Eastern Metropolitan)	13-14	1	Mother only	136
Ivanhoe (Eastern Metropolitan)	13-14	1	Neither	277
Ivanhoe (Eastern Metropolitan)	15-17	0		4
Ivanhoe (Eastern Metropolitan)	15-17	0	Both	213
Ivanhoe (Eastern Metropolitan)	15-17	0	Father only	30
Ivanhoe (Eastern Metropolitan)	15-17	0	Mother only	45
Ivanhoe (Eastern Metropolitan)	15-17	0	Neither	116
Ivanhoe (Eastern Metropolitan)	15-17	1	Both	980
Ivanhoe (Eastern Metropolitan)	15-17	1	Father only	126
Ivanhoe (Eastern Metropolitan)	15-17	1	Mother only	190
Ivanhoe (Eastern Metropolitan)	15-17	1	Neither	349
Ivanhoe (Eastern Metropolitan)	18-20	0	Both	124
Ivanhoe (Eastern Metropolitan)	18-20	0	Father only	21
Ivanhoe (Eastern Metropolitan)	18-20	0	Mother only	34
Ivanhoe (Eastern Metropolitan)	18-20	0	Neither	73
Ivanhoe (Eastern Metropolitan)	18-20	1	Both	582
Ivanhoe (Eastern Metropolitan)	18-20	1	Father only	77
Ivanhoe (Eastern Metropolitan)	18-20	1	Mother only	111
Ivanhoe (Eastern Metropolitan)	18-20	1	Neither	255
Ivanhoe (Eastern Metropolitan)	21-24	0	Both	61
Ivanhoe (Eastern Metropolitan)	21-24	0	Father only	17
Ivanhoe (Eastern Metropolitan)	21-24	0	Mother only	16
Ivanhoe (Eastern Metropolitan)	21-24	0	Neither	64
Ivanhoe (Eastern Metropolitan)	21-24	1	Both	314
Ivanhoe (Eastern Metropolitan)	21-24	1	Father only	49
Ivanhoe (Eastern Metropolitan)	21-24	1	Mother only	71
Ivanhoe (Eastern Metropolitan)	21-24	1	Neither	156
Kew (Southern Metropolitan)	0-4	0		9
Kew (Southern Metropolitan)	0-4	0	Both	37
Kew (Southern Metropolitan)	0-4	0	Father only	7
Kew (Southern Metropolitan)	0-4	0	Mother only	21
Kew (Southern Metropolitan)	0-4	0	Neither	77
Kew (Southern Metropolitan)	0-4	1		12
Kew (Southern Metropolitan)	0-4	1	Both	734
Kew (Southern Metropolitan)	0-4	1	Father only	260
Kew (Southern Metropolitan)	0-4	1	Mother only	240
Kew (Southern Metropolitan)	0-4	1	Neither	869
Kew (Southern Metropolitan)	5-9	0		3
Kew (Southern Metropolitan)	5-9	0	Both	96
Kew (Southern Metropolitan)	5-9	0	Father only	30
Kew (Southern Metropolitan)	5-9	0	Mother only	33
Kew (Southern Metropolitan)	5-9	0	Neither	203
Kew (Southern Metropolitan)	5-9	1		12
Kew (Southern Metropolitan)	5-9	1	Both	980
Kew (Southern Metropolitan)	5-9	1	Father only	299
Kew (Southern Metropolitan)	5-9	1	Mother only	233
Kew (Southern Metropolitan)	5-9	1	Neither	1405
Kew (Southern Metropolitan)	10-12	0		8
Kew (Southern Metropolitan)	10-12	0	Both	123
Kew (Southern Metropolitan)	10-12	0	Father only	32
Kew (Southern Metropolitan)	10-12	0	Mother only	28
Kew (Southern Metropolitan)	10-12	0	Neither	211
Kew (Southern Metropolitan)	10-12	1		8
Kew (Southern Metropolitan)	10-12	1	Both	834
Kew (Southern Metropolitan)	10-12	1	Father only	206
Kew (Southern Metropolitan)	10-12	1	Mother only	190
Kew (Southern Metropolitan)	10-12	1	Neither	908
Kew (Southern Metropolitan)	13-14	0	Both	117
Kew (Southern Metropolitan)	13-14	0	Father only	27
Kew (Southern Metropolitan)	13-14	0	Mother only	25
Kew (Southern Metropolitan)	13-14	0	Neither	184
Kew (Southern Metropolitan)	13-14	1		8
Kew (Southern Metropolitan)	13-14	1	Both	705
Kew (Southern Metropolitan)	13-14	1	Father only	152
Kew (Southern Metropolitan)	13-14	1	Mother only	131
Kew (Southern Metropolitan)	13-14	1	Neither	647
Kew (Southern Metropolitan)	15-17	0	Both	179
Kew (Southern Metropolitan)	15-17	0	Father only	48
Kew (Southern Metropolitan)	15-17	0	Mother only	30
Kew (Southern Metropolitan)	15-17	0	Neither	258
Kew (Southern Metropolitan)	15-17	1		3
Kew (Southern Metropolitan)	15-17	1	Both	1084
Kew (Southern Metropolitan)	15-17	1	Father only	198
Kew (Southern Metropolitan)	15-17	1	Mother only	188
Kew (Southern Metropolitan)	15-17	1	Neither	800
Kew (Southern Metropolitan)	18-20	0		8
Kew (Southern Metropolitan)	18-20	0	Both	129
Kew (Southern Metropolitan)	18-20	0	Father only	30
Kew (Southern Metropolitan)	18-20	0	Mother only	43
Kew (Southern Metropolitan)	18-20	0	Neither	212
Kew (Southern Metropolitan)	18-20	1	Both	816
Kew (Southern Metropolitan)	18-20	1	Father only	134
Kew (Southern Metropolitan)	18-20	1	Mother only	129
Kew (Southern Metropolitan)	18-20	1	Neither	558
Kew (Southern Metropolitan)	21-24	0		5
Kew (Southern Metropolitan)	21-24	0	Both	70
Kew (Southern Metropolitan)	21-24	0	Father only	19
Kew (Southern Metropolitan)	21-24	0	Mother only	16
Kew (Southern Metropolitan)	21-24	0	Neither	117
Kew (Southern Metropolitan)	21-24	1	Both	423
Kew (Southern Metropolitan)	21-24	1	Father only	88
Kew (Southern Metropolitan)	21-24	1	Mother only	66
Kew (Southern Metropolitan)	21-24	1	Neither	353
Keysborough (South-Eastern Metropolitan)	0-4	0		24
Keysborough (South-Eastern Metropolitan)	0-4	0	Both	90
Keysborough (South-Eastern Metropolitan)	0-4	0	Father only	36
Keysborough (South-Eastern Metropolitan)	0-4	0	Mother only	50
Keysborough (South-Eastern Metropolitan)	0-4	0	Neither	269
Keysborough (South-Eastern Metropolitan)	0-4	1		34
Keysborough (South-Eastern Metropolitan)	0-4	1	Both	651
Keysborough (South-Eastern Metropolitan)	0-4	1	Father only	354
Keysborough (South-Eastern Metropolitan)	0-4	1	Mother only	250
Keysborough (South-Eastern Metropolitan)	0-4	1	Neither	2350
Keysborough (South-Eastern Metropolitan)	5-9	0		34
Keysborough (South-Eastern Metropolitan)	5-9	0	Both	144
Keysborough (South-Eastern Metropolitan)	5-9	0	Father only	69
Keysborough (South-Eastern Metropolitan)	5-9	0	Mother only	58
Keysborough (South-Eastern Metropolitan)	5-9	0	Neither	455
Keysborough (South-Eastern Metropolitan)	5-9	1		13
Keysborough (South-Eastern Metropolitan)	5-9	1	Both	605
Keysborough (South-Eastern Metropolitan)	5-9	1	Father only	298
Keysborough (South-Eastern Metropolitan)	5-9	1	Mother only	217
Keysborough (South-Eastern Metropolitan)	5-9	1	Neither	2621
Keysborough (South-Eastern Metropolitan)	10-12	0		18
Keysborough (South-Eastern Metropolitan)	10-12	0	Both	108
Keysborough (South-Eastern Metropolitan)	10-12	0	Father only	24
Keysborough (South-Eastern Metropolitan)	10-12	0	Mother only	43
Keysborough (South-Eastern Metropolitan)	10-12	0	Neither	302
Keysborough (South-Eastern Metropolitan)	10-12	1		7
Keysborough (South-Eastern Metropolitan)	10-12	1	Both	384
Keysborough (South-Eastern Metropolitan)	10-12	1	Father only	130
Keysborough (South-Eastern Metropolitan)	10-12	1	Mother only	150
Keysborough (South-Eastern Metropolitan)	10-12	1	Neither	1444
Keysborough (South-Eastern Metropolitan)	13-14	0		9
Keysborough (South-Eastern Metropolitan)	13-14	0	Both	68
Keysborough (South-Eastern Metropolitan)	13-14	0	Father only	20
Keysborough (South-Eastern Metropolitan)	13-14	0	Mother only	30
Keysborough (South-Eastern Metropolitan)	13-14	0	Neither	231
Keysborough (South-Eastern Metropolitan)	13-14	1		9
Keysborough (South-Eastern Metropolitan)	13-14	1	Both	273
Keysborough (South-Eastern Metropolitan)	13-14	1	Father only	71
Keysborough (South-Eastern Metropolitan)	13-14	1	Mother only	90
Keysborough (South-Eastern Metropolitan)	13-14	1	Neither	994
Keysborough (South-Eastern Metropolitan)	15-17	0		6
Keysborough (South-Eastern Metropolitan)	15-17	0	Both	107
Keysborough (South-Eastern Metropolitan)	15-17	0	Father only	38
Keysborough (South-Eastern Metropolitan)	15-17	0	Mother only	24
Keysborough (South-Eastern Metropolitan)	15-17	0	Neither	378
Keysborough (South-Eastern Metropolitan)	15-17	1		6
Keysborough (South-Eastern Metropolitan)	15-17	1	Both	330
Keysborough (South-Eastern Metropolitan)	15-17	1	Father only	104
Keysborough (South-Eastern Metropolitan)	15-17	1	Mother only	114
Keysborough (South-Eastern Metropolitan)	15-17	1	Neither	1281
Keysborough (South-Eastern Metropolitan)	18-20	0		4
Keysborough (South-Eastern Metropolitan)	18-20	0	Both	49
Keysborough (South-Eastern Metropolitan)	18-20	0	Father only	13
Keysborough (South-Eastern Metropolitan)	18-20	0	Mother only	15
Keysborough (South-Eastern Metropolitan)	18-20	0	Neither	270
Keysborough (South-Eastern Metropolitan)	18-20	1	Both	184
Keysborough (South-Eastern Metropolitan)	18-20	1	Father only	50
Keysborough (South-Eastern Metropolitan)	18-20	1	Mother only	46
Keysborough (South-Eastern Metropolitan)	18-20	1	Neither	1002
Keysborough (South-Eastern Metropolitan)	21-24	0		4
Keysborough (South-Eastern Metropolitan)	21-24	0	Both	30
Keysborough (South-Eastern Metropolitan)	21-24	0	Father only	13
Keysborough (South-Eastern Metropolitan)	21-24	0	Mother only	18
Keysborough (South-Eastern Metropolitan)	21-24	0	Neither	161
Keysborough (South-Eastern Metropolitan)	21-24	1	Both	91
Keysborough (South-Eastern Metropolitan)	21-24	1	Father only	24
Keysborough (South-Eastern Metropolitan)	21-24	1	Mother only	26
Keysborough (South-Eastern Metropolitan)	21-24	1	Neither	600
Kororoit (Western Metropolitan)	0-4	0		41
Kororoit (Western Metropolitan)	0-4	0	Both	222
Kororoit (Western Metropolitan)	0-4	0	Father only	77
Kororoit (Western Metropolitan)	0-4	0	Mother only	82
Kororoit (Western Metropolitan)	0-4	0	Neither	340
Kororoit (Western Metropolitan)	0-4	1		35
Kororoit (Western Metropolitan)	0-4	1	Both	1332
Kororoit (Western Metropolitan)	0-4	1	Father only	472
Kororoit (Western Metropolitan)	0-4	1	Mother only	507
Kororoit (Western Metropolitan)	0-4	1	Neither	3832
Kororoit (Western Metropolitan)	5-9	0		46
Kororoit (Western Metropolitan)	5-9	0	Both	296
Kororoit (Western Metropolitan)	5-9	0	Father only	92
Kororoit (Western Metropolitan)	5-9	0	Mother only	125
Kororoit (Western Metropolitan)	5-9	0	Neither	643
Kororoit (Western Metropolitan)	5-9	1		35
Kororoit (Western Metropolitan)	5-9	1	Both	1339
Kororoit (Western Metropolitan)	5-9	1	Father only	425
Kororoit (Western Metropolitan)	5-9	1	Mother only	454
Kororoit (Western Metropolitan)	5-9	1	Neither	4387
Kororoit (Western Metropolitan)	10-12	0		22
Kororoit (Western Metropolitan)	10-12	0	Both	201
Kororoit (Western Metropolitan)	10-12	0	Father only	63
Kororoit (Western Metropolitan)	10-12	0	Mother only	72
Kororoit (Western Metropolitan)	10-12	0	Neither	420
Kororoit (Western Metropolitan)	10-12	1		21
Kororoit (Western Metropolitan)	10-12	1	Both	763
Kororoit (Western Metropolitan)	10-12	1	Father only	190
Kororoit (Western Metropolitan)	10-12	1	Mother only	242
Kororoit (Western Metropolitan)	10-12	1	Neither	2257
Kororoit (Western Metropolitan)	13-14	0		18
Kororoit (Western Metropolitan)	13-14	0	Both	157
Kororoit (Western Metropolitan)	13-14	0	Father only	53
Kororoit (Western Metropolitan)	13-14	0	Mother only	54
Kororoit (Western Metropolitan)	13-14	0	Neither	306
Kororoit (Western Metropolitan)	13-14	1		14
Kororoit (Western Metropolitan)	13-14	1	Both	491
Kororoit (Western Metropolitan)	13-14	1	Father only	109
Kororoit (Western Metropolitan)	13-14	1	Mother only	143
Kororoit (Western Metropolitan)	13-14	1	Neither	1336
Kororoit (Western Metropolitan)	15-17	0		22
Kororoit (Western Metropolitan)	15-17	0	Both	207
Kororoit (Western Metropolitan)	15-17	0	Father only	55
Kororoit (Western Metropolitan)	15-17	0	Mother only	62
Kororoit (Western Metropolitan)	15-17	0	Neither	434
Kororoit (Western Metropolitan)	15-17	1		8
Kororoit (Western Metropolitan)	15-17	1	Both	556
Kororoit (Western Metropolitan)	15-17	1	Father only	129
Kororoit (Western Metropolitan)	15-17	1	Mother only	177
Kororoit (Western Metropolitan)	15-17	1	Neither	1767
Kororoit (Western Metropolitan)	18-20	0		10
Kororoit (Western Metropolitan)	18-20	0	Both	71
Kororoit (Western Metropolitan)	18-20	0	Father only	22
Kororoit (Western Metropolitan)	18-20	0	Mother only	24
Kororoit (Western Metropolitan)	18-20	0	Neither	306
Kororoit (Western Metropolitan)	18-20	1		5
Kororoit (Western Metropolitan)	18-20	1	Both	216
Kororoit (Western Metropolitan)	18-20	1	Father only	72
Kororoit (Western Metropolitan)	18-20	1	Mother only	81
Kororoit (Western Metropolitan)	18-20	1	Neither	1212
Kororoit (Western Metropolitan)	21-24	0		4
Kororoit (Western Metropolitan)	21-24	0	Both	31
Kororoit (Western Metropolitan)	21-24	0	Father only	10
Kororoit (Western Metropolitan)	21-24	0	Mother only	8
Kororoit (Western Metropolitan)	21-24	0	Neither	196
Kororoit (Western Metropolitan)	21-24	1	Both	101
Kororoit (Western Metropolitan)	21-24	1	Father only	27
Kororoit (Western Metropolitan)	21-24	1	Mother only	38
Kororoit (Western Metropolitan)	21-24	1	Neither	719
Lara (Western Victoria)	0-4	0		37
Lara (Western Victoria)	0-4	0	Both	572
Lara (Western Victoria)	0-4	0	Father only	26
Lara (Western Victoria)	0-4	0	Mother only	59
Lara (Western Victoria)	0-4	0	Neither	70
Lara (Western Victoria)	0-4	1		18
Lara (Western Victoria)	0-4	1	Both	1886
Lara (Western Victoria)	0-4	1	Father only	249
Lara (Western Victoria)	0-4	1	Mother only	197
Lara (Western Victoria)	0-4	1	Neither	652
Lara (Western Victoria)	5-9	0		39
Lara (Western Victoria)	5-9	0	Both	752
Lara (Western Victoria)	5-9	0	Father only	39
Lara (Western Victoria)	5-9	0	Mother only	73
Lara (Western Victoria)	5-9	0	Neither	113
Lara (Western Victoria)	5-9	1		10
Lara (Western Victoria)	5-9	1	Both	1816
Lara (Western Victoria)	5-9	1	Father only	180
Lara (Western Victoria)	5-9	1	Mother only	188
Lara (Western Victoria)	5-9	1	Neither	566
Lara (Western Victoria)	10-12	0		20
Lara (Western Victoria)	10-12	0	Both	498
Lara (Western Victoria)	10-12	0	Father only	35
Lara (Western Victoria)	10-12	0	Mother only	48
Lara (Western Victoria)	10-12	0	Neither	77
Lara (Western Victoria)	10-12	1		8
Lara (Western Victoria)	10-12	1	Both	1035
Lara (Western Victoria)	10-12	1	Father only	125
Lara (Western Victoria)	10-12	1	Mother only	113
Lara (Western Victoria)	10-12	1	Neither	320
Lara (Western Victoria)	13-14	0		15
Lara (Western Victoria)	13-14	0	Both	367
Lara (Western Victoria)	13-14	0	Father only	27
Lara (Western Victoria)	13-14	0	Mother only	43
Lara (Western Victoria)	13-14	0	Neither	71
Lara (Western Victoria)	13-14	1		6
Lara (Western Victoria)	13-14	1	Both	728
Lara (Western Victoria)	13-14	1	Father only	60
Lara (Western Victoria)	13-14	1	Mother only	81
Lara (Western Victoria)	13-14	1	Neither	247
Lara (Western Victoria)	15-17	0		5
Lara (Western Victoria)	15-17	0	Both	444
Lara (Western Victoria)	15-17	0	Father only	36
Lara (Western Victoria)	15-17	0	Mother only	55
Lara (Western Victoria)	15-17	0	Neither	102
Lara (Western Victoria)	15-17	1		6
Lara (Western Victoria)	15-17	1	Both	882
Lara (Western Victoria)	15-17	1	Father only	70
Lara (Western Victoria)	15-17	1	Mother only	99
Lara (Western Victoria)	15-17	1	Neither	282
Lara (Western Victoria)	18-20	0		3
Lara (Western Victoria)	18-20	0	Both	107
Lara (Western Victoria)	18-20	0	Father only	11
Lara (Western Victoria)	18-20	0	Mother only	26
Lara (Western Victoria)	18-20	0	Neither	65
Lara (Western Victoria)	18-20	1	Both	314
Lara (Western Victoria)	18-20	1	Father only	36
Lara (Western Victoria)	18-20	1	Mother only	47
Lara (Western Victoria)	18-20	1	Neither	169
Lara (Western Victoria)	21-24	0	Both	54
Lara (Western Victoria)	21-24	0	Father only	5
Lara (Western Victoria)	21-24	0	Mother only	5
Lara (Western Victoria)	21-24	0	Neither	44
Lara (Western Victoria)	21-24	1	Both	135
Lara (Western Victoria)	21-24	1	Father only	21
Lara (Western Victoria)	21-24	1	Mother only	17
Lara (Western Victoria)	21-24	1	Neither	88
Lowan (Western Victoria)	0-4	0		13
Lowan (Western Victoria)	0-4	0	Both	396
Lowan (Western Victoria)	0-4	0	Father only	5
Lowan (Western Victoria)	0-4	0	Mother only	14
Lowan (Western Victoria)	0-4	0	Neither	14
Lowan (Western Victoria)	0-4	1		11
Lowan (Western Victoria)	0-4	1	Both	2078
Lowan (Western Victoria)	0-4	1	Father only	133
Lowan (Western Victoria)	0-4	1	Mother only	64
Lowan (Western Victoria)	0-4	1	Neither	183
Lowan (Western Victoria)	5-9	0		15
Lowan (Western Victoria)	5-9	0	Both	522
Lowan (Western Victoria)	5-9	0	Father only	9
Lowan (Western Victoria)	5-9	0	Mother only	34
Lowan (Western Victoria)	5-9	0	Neither	17
Lowan (Western Victoria)	5-9	1		14
Lowan (Western Victoria)	5-9	1	Both	2067
Lowan (Western Victoria)	5-9	1	Father only	115
Lowan (Western Victoria)	5-9	1	Mother only	66
Lowan (Western Victoria)	5-9	1	Neither	197
Lowan (Western Victoria)	10-12	0		13
Lowan (Western Victoria)	10-12	0	Both	367
Lowan (Western Victoria)	10-12	0	Father only	11
Lowan (Western Victoria)	10-12	0	Mother only	26
Lowan (Western Victoria)	10-12	0	Neither	12
Lowan (Western Victoria)	10-12	1		9
Lowan (Western Victoria)	10-12	1	Both	1300
Lowan (Western Victoria)	10-12	1	Father only	68
Lowan (Western Victoria)	10-12	1	Mother only	36
Lowan (Western Victoria)	10-12	1	Neither	77
Lowan (Western Victoria)	13-14	0		12
Lowan (Western Victoria)	13-14	0	Both	274
Lowan (Western Victoria)	13-14	0	Father only	14
Lowan (Western Victoria)	13-14	0	Mother only	23
Lowan (Western Victoria)	13-14	0	Neither	11
Lowan (Western Victoria)	13-14	1		8
Lowan (Western Victoria)	13-14	1	Both	868
Lowan (Western Victoria)	13-14	1	Father only	31
Lowan (Western Victoria)	13-14	1	Mother only	26
Lowan (Western Victoria)	13-14	1	Neither	61
Lowan (Western Victoria)	15-17	0	Both	300
Lowan (Western Victoria)	15-17	0	Father only	13
Lowan (Western Victoria)	15-17	0	Mother only	20
Lowan (Western Victoria)	15-17	0	Neither	6
Lowan (Western Victoria)	15-17	1		5
Lowan (Western Victoria)	15-17	1	Both	1064
Lowan (Western Victoria)	15-17	1	Father only	43
Lowan (Western Victoria)	15-17	1	Mother only	22
Lowan (Western Victoria)	15-17	1	Neither	57
Lowan (Western Victoria)	18-20	0	Both	55
Lowan (Western Victoria)	18-20	0	Father only	3
Lowan (Western Victoria)	18-20	0	Mother only	5
Lowan (Western Victoria)	18-20	0	Neither	5
Lowan (Western Victoria)	18-20	1	Both	205
Lowan (Western Victoria)	18-20	1	Father only	8
Lowan (Western Victoria)	18-20	1	Mother only	9
Lowan (Western Victoria)	18-20	1	Neither	22
Lowan (Western Victoria)	21-24	0	Both	15
Lowan (Western Victoria)	21-24	0	Neither	6
Lowan (Western Victoria)	21-24	1	Both	44
Lowan (Western Victoria)	21-24	1	Father only	3
Lowan (Western Victoria)	21-24	1	Neither	7
Macedon (Northern Victoria)	0-4	0		15
Macedon (Northern Victoria)	0-4	0	Both	207
Macedon (Northern Victoria)	0-4	0	Father only	19
Macedon (Northern Victoria)	0-4	0	Mother only	23
Macedon (Northern Victoria)	0-4	0	Neither	4
Macedon (Northern Victoria)	0-4	1		9
Macedon (Northern Victoria)	0-4	1	Both	2233
Macedon (Northern Victoria)	0-4	1	Father only	248
Macedon (Northern Victoria)	0-4	1	Mother only	254
Macedon (Northern Victoria)	0-4	1	Neither	151
Macedon (Northern Victoria)	5-9	0		10
Macedon (Northern Victoria)	5-9	0	Both	421
Macedon (Northern Victoria)	5-9	0	Father only	32
Macedon (Northern Victoria)	5-9	0	Mother only	60
Macedon (Northern Victoria)	5-9	0	Neither	15
Macedon (Northern Victoria)	5-9	1		13
Macedon (Northern Victoria)	5-9	1	Both	2725
Macedon (Northern Victoria)	5-9	1	Father only	309
Macedon (Northern Victoria)	5-9	1	Mother only	343
Macedon (Northern Victoria)	5-9	1	Neither	199
Macedon (Northern Victoria)	10-12	0		8
Macedon (Northern Victoria)	10-12	0	Both	254
Macedon (Northern Victoria)	10-12	0	Father only	36
Macedon (Northern Victoria)	10-12	0	Mother only	52
Macedon (Northern Victoria)	10-12	0	Neither	8
Macedon (Northern Victoria)	10-12	1		9
Macedon (Northern Victoria)	10-12	1	Both	1606
Macedon (Northern Victoria)	10-12	1	Father only	150
Macedon (Northern Victoria)	10-12	1	Mother only	215
Macedon (Northern Victoria)	10-12	1	Neither	107
Macedon (Northern Victoria)	13-14	0		13
