SA4_NAME21	Age5yr	ChildrenEverBorn	females
Brisbane Inner City	45-49	4	320
Brisbane Inner City	45-49	5	63
Brisbane Inner City	45-49	6	25
Brisbane Inner City	50-54		392
Brisbane Inner City	50-54	0	2115
Brisbane Inner City	50-54	1	1394
Brisbane Inner City	50-54	2	3253
Brisbane Inner City	50-54	3	1481
Brisbane Inner City	50-54	4	380
Brisbane Inner City	50-54	5	73
Brisbane Inner City	50-54	6	43
Brisbane Inner City	55-59		356
Brisbane Inner City	55-59	0	1651
Brisbane Inner City	55-59	1	1074
Brisbane Inner City	55-59	2	2682
Brisbane Inner City	55-59	3	1339
Brisbane Inner City	55-59	4	351
Brisbane Inner City	55-59	5	85
Brisbane Inner City	55-59	6	41
Brisbane Inner City	60-64		338
Brisbane Inner City	60-64	0	1302
Brisbane Inner City	60-64	1	881
Brisbane Inner City	60-64	2	2083
Brisbane Inner City	60-64	3	1171
Brisbane Inner City	60-64	4	382
Brisbane Inner City	60-64	5	92
Brisbane Inner City	60-64	6	42
Brisbane Inner City	65-69		234
Brisbane Inner City	65-69	0	933
Brisbane Inner City	65-69	1	730
Brisbane Inner City	65-69	2	1651
Brisbane Inner City	65-69	3	986
Brisbane Inner City	65-69	4	374
Brisbane Inner City	65-69	5	102
Brisbane Inner City	65-69	6	45
Brisbane Inner City	70-74		236
Brisbane Inner City	70-74	0	644
Brisbane Inner City	70-74	1	471
Brisbane Inner City	70-74	2	1457
Brisbane Inner City	70-74	3	914
Brisbane Inner City	70-74	4	324
Brisbane Inner City	70-74	5	88
Brisbane Inner City	70-74	6	47
Brisbane Inner City	75-79		208
Brisbane Inner City	75-79	0	400
Brisbane Inner City	75-79	1	271
Brisbane Inner City	75-79	2	892
Brisbane Inner City	75-79	3	660
Brisbane Inner City	75-79	4	298
Brisbane Inner City	75-79	5	99
Brisbane Inner City	75-79	6	51
Brisbane Inner City	80-84		174
Brisbane Inner City	80-84	0	219
Brisbane Inner City	80-84	1	122
Brisbane Inner City	80-84	2	463
Brisbane Inner City	80-84	3	444
Brisbane Inner City	80-84	4	238
Brisbane Inner City	80-84	5	101
Brisbane Inner City	80-84	6	73
Brisbane Inner City	85+		315
Brisbane Inner City	85+	0	206
Brisbane Inner City	85+	1	170
Brisbane Inner City	85+	2	484
Brisbane Inner City	85+	3	450
Brisbane Inner City	85+	4	308
Brisbane Inner City	85+	5	145
Brisbane Inner City	85+	6	132
Cairns	15-19		917
Cairns	15-19	0	6290
Cairns	15-19	1	73
Cairns	15-19	2	10
Cairns	15-19	6	5
Cairns	20-24		848
Cairns	20-24	0	4624
Cairns	20-24	1	520
Cairns	20-24	2	205
Cairns	20-24	3	41
Cairns	20-24	4	11
Cairns	20-24	6	4
Cairns	25-29		1045
Cairns	25-29	0	4326
Cairns	25-29	1	1139
Cairns	25-29	2	875
Cairns	25-29	3	294
Cairns	25-29	4	105
Cairns	25-29	5	35
Cairns	25-29	6	17
Cairns	30-34		960
Cairns	30-34	0	2999
Cairns	30-34	1	1524
Cairns	30-34	2	1771
Cairns	30-34	3	763
Cairns	30-34	4	307
Cairns	30-34	5	87
Cairns	30-34	6	70
Cairns	35-39		779
Cairns	35-39	0	1933
Cairns	35-39	1	1426
Cairns	35-39	2	2477
Cairns	35-39	3	1124
Cairns	35-39	4	433
Cairns	35-39	5	143
Cairns	35-39	6	138
Cairns	40-44		808
Cairns	40-44	0	1504
Cairns	40-44	1	1235
Cairns	40-44	2	2655
Cairns	40-44	3	1389
Cairns	40-44	4	553
Cairns	40-44	5	203
Cairns	40-44	6	204
Cairns	45-49		798
Cairns	45-49	0	1558
Cairns	45-49	1	1292
Cairns	45-49	2	2802
Cairns	45-49	3	1530
Cairns	45-49	4	603
Cairns	45-49	5	216
Cairns	45-49	6	228
Cairns	50-54		724
Cairns	50-54	0	1542
Cairns	50-54	1	1167
Cairns	50-54	2	2953
Cairns	50-54	3	1539
Cairns	50-54	4	568
Cairns	50-54	5	249
Cairns	50-54	6	235
Cairns	55-59		734
Cairns	55-59	0	1527
Cairns	55-59	1	1131
Cairns	55-59	2	2758
Cairns	55-59	3	1619
Cairns	55-59	4	639
Cairns	55-59	5	215
Cairns	55-59	6	183
Cairns	60-64		651
Cairns	60-64	0	1329
Cairns	60-64	1	948
Cairns	60-64	2	2673
Cairns	60-64	3	1699
Cairns	60-64	4	731
Cairns	60-64	5	251
Cairns	60-64	6	170
Cairns	65-69		612
Cairns	65-69	0	967
Cairns	65-69	1	767
Cairns	65-69	2	2421
Cairns	65-69	3	1591
Cairns	65-69	4	667
Cairns	65-69	5	180
Cairns	65-69	6	155
Cairns	70-74		568
Cairns	70-74	0	636
Cairns	70-74	1	597
Cairns	70-74	2	1968
Cairns	70-74	3	1372
Cairns	70-74	4	582
Cairns	70-74	5	206
Cairns	70-74	6	138
Cairns	75-79		470
Cairns	75-79	0	382
Cairns	75-79	1	354
Cairns	75-79	2	1221
Cairns	75-79	3	1014
Cairns	75-79	4	499
Cairns	75-79	5	182
Cairns	75-79	6	148
Cairns	80-84		339
Cairns	80-84	0	190
Cairns	80-84	1	177
Cairns	80-84	2	577
Cairns	80-84	3	623
Cairns	80-84	4	351
Cairns	80-84	5	150
Cairns	80-84	6	134
Cairns	85+		480
Cairns	85+	0	154
Cairns	85+	1	184
Cairns	85+	2	500
Cairns	85+	3	523
Cairns	85+	4	354
Cairns	85+	5	195
Cairns	85+	6	189
Darling Downs - Maranoa	15-19		482
Darling Downs - Maranoa	15-19	0	3015
Darling Downs - Maranoa	15-19	1	57
Darling Downs - Maranoa	15-19	2	6
Darling Downs - Maranoa	20-24		364
Darling Downs - Maranoa	20-24	0	2128
Darling Downs - Maranoa	20-24	1	383
Darling Downs - Maranoa	20-24	2	183
Darling Downs - Maranoa	20-24	3	41
Darling Downs - Maranoa	20-24	4	13
Darling Downs - Maranoa	20-24	6	4
Darling Downs - Maranoa	25-29		378
Darling Downs - Maranoa	25-29	0	1662
Darling Downs - Maranoa	25-29	1	644
Darling Downs - Maranoa	25-29	2	569
Darling Downs - Maranoa	25-29	3	287
Darling Downs - Maranoa	25-29	4	88
Darling Downs - Maranoa	25-29	5	30
Darling Downs - Maranoa	25-29	6	13
Darling Downs - Maranoa	30-34		361
Darling Downs - Maranoa	30-34	0	832
Darling Downs - Maranoa	30-34	1	540
Darling Downs - Maranoa	30-34	2	890
Darling Downs - Maranoa	30-34	3	566
Darling Downs - Maranoa	30-34	4	228
Darling Downs - Maranoa	30-34	5	68
Darling Downs - Maranoa	30-34	6	38
Darling Downs - Maranoa	35-39		326
Darling Downs - Maranoa	35-39	0	493
Darling Downs - Maranoa	35-39	1	407
Darling Downs - Maranoa	35-39	2	1118
Darling Downs - Maranoa	35-39	3	806
Darling Downs - Maranoa	35-39	4	316
Darling Downs - Maranoa	35-39	5	125
Darling Downs - Maranoa	35-39	6	82
Darling Downs - Maranoa	40-44		347
Darling Downs - Maranoa	40-44	0	400
Darling Downs - Maranoa	40-44	1	373
Darling Downs - Maranoa	40-44	2	1075
Darling Downs - Maranoa	40-44	3	771
Darling Downs - Maranoa	40-44	4	379
Darling Downs - Maranoa	40-44	5	142
Darling Downs - Maranoa	40-44	6	126
Darling Downs - Maranoa	45-49		352
Darling Downs - Maranoa	45-49	0	413
Darling Downs - Maranoa	45-49	1	407
Darling Downs - Maranoa	45-49	2	1188
Darling Downs - Maranoa	45-49	3	892
Darling Downs - Maranoa	45-49	4	471
Darling Downs - Maranoa	45-49	5	161
Darling Downs - Maranoa	45-49	6	118
Darling Downs - Maranoa	50-54		394
Darling Downs - Maranoa	50-54	0	489
Darling Downs - Maranoa	50-54	1	378
Darling Downs - Maranoa	50-54	2	1317
Darling Downs - Maranoa	50-54	3	1048
Darling Downs - Maranoa	50-54	4	457
Darling Downs - Maranoa	50-54	5	172
Darling Downs - Maranoa	50-54	6	110
Darling Downs - Maranoa	55-59		379
Darling Downs - Maranoa	55-59	0	465
Darling Downs - Maranoa	55-59	1	387
Darling Downs - Maranoa	55-59	2	1312
Darling Downs - Maranoa	55-59	3	1046
Darling Downs - Maranoa	55-59	4	513
Darling Downs - Maranoa	55-59	5	178
Darling Downs - Maranoa	55-59	6	119
Darling Downs - Maranoa	60-64		386
Darling Downs - Maranoa	60-64	0	439
Darling Downs - Maranoa	60-64	1	322
Darling Downs - Maranoa	60-64	2	1354
Darling Downs - Maranoa	60-64	3	1134
Darling Downs - Maranoa	60-64	4	577
Darling Downs - Maranoa	60-64	5	163
Darling Downs - Maranoa	60-64	6	111
Darling Downs - Maranoa	65-69		348
Darling Downs - Maranoa	65-69	0	364
Darling Downs - Maranoa	65-69	1	313
Darling Downs - Maranoa	65-69	2	1147
Darling Downs - Maranoa	65-69	3	1008
Darling Downs - Maranoa	65-69	4	483
Darling Downs - Maranoa	65-69	5	170
Darling Downs - Maranoa	65-69	6	111
Darling Downs - Maranoa	70-74		352
Darling Downs - Maranoa	70-74	0	283
Darling Downs - Maranoa	70-74	1	232
Darling Downs - Maranoa	70-74	2	992
Darling Downs - Maranoa	70-74	3	921
Darling Downs - Maranoa	70-74	4	479
Darling Downs - Maranoa	70-74	5	158
Darling Downs - Maranoa	70-74	6	92
Darling Downs - Maranoa	75-79		315
Darling Downs - Maranoa	75-79	0	176
Darling Downs - Maranoa	75-79	1	151
Darling Downs - Maranoa	75-79	2	639
Darling Downs - Maranoa	75-79	3	649
Darling Downs - Maranoa	75-79	4	438
Darling Downs - Maranoa	75-79	5	157
Darling Downs - Maranoa	75-79	6	129
Darling Downs - Maranoa	80-84		276
Darling Downs - Maranoa	80-84	0	104
Darling Downs - Maranoa	80-84	1	93
Darling Downs - Maranoa	80-84	2	336
Darling Downs - Maranoa	80-84	3	394
Darling Downs - Maranoa	80-84	4	314
Darling Downs - Maranoa	80-84	5	140
Darling Downs - Maranoa	80-84	6	153
Darling Downs - Maranoa	85+		371
Darling Downs - Maranoa	85+	0	120
Darling Downs - Maranoa	85+	1	62
Darling Downs - Maranoa	85+	2	247
Darling Downs - Maranoa	85+	3	327
Darling Downs - Maranoa	85+	4	280
Darling Downs - Maranoa	85+	5	161
Darling Downs - Maranoa	85+	6	190
Central Queensland	15-19		732
Central Queensland	15-19	0	6011
Central Queensland	15-19	1	92
Central Queensland	15-19	2	11
Central Queensland	15-19	5	3
Central Queensland	20-24		660
Central Queensland	20-24	0	4455
Central Queensland	20-24	1	716
Central Queensland	20-24	2	347
Central Queensland	20-24	3	77
Central Queensland	20-24	4	12
Central Queensland	20-24	5	3
Central Queensland	20-24	6	4
Central Queensland	25-29		645
Central Queensland	25-29	0	3470
Central Queensland	25-29	1	1302
Central Queensland	25-29	2	1173
Central Queensland	25-29	3	449
Central Queensland	25-29	4	152
Central Queensland	25-29	5	36
Central Queensland	25-29	6	17
Central Queensland	30-34		580
Central Queensland	30-34	0	1788
Central Queensland	30-34	1	1373
Central Queensland	30-34	2	2204
Central Queensland	30-34	3	1014
Central Queensland	30-34	4	359
Central Queensland	30-34	5	111
Central Queensland	30-34	6	69
Central Queensland	35-39		589
Central Queensland	35-39	0	1104
Central Queensland	35-39	1	1099
Central Queensland	35-39	2	2605
Central Queensland	35-39	3	1529
Central Queensland	35-39	4	577
Central Queensland	35-39	5	186
Central Queensland	35-39	6	144
Central Queensland	40-44		510
Central Queensland	40-44	0	889
Central Queensland	40-44	1	831
Central Queensland	40-44	2	2390
Central Queensland	40-44	3	1446
Central Queensland	40-44	4	601
Central Queensland	40-44	5	215
Central Queensland	40-44	6	138
Central Queensland	45-49		537
Central Queensland	45-49	0	811
Central Queensland	45-49	1	861
Central Queensland	45-49	2	2447
Central Queensland	45-49	3	1591
Central Queensland	45-49	4	666
Central Queensland	45-49	5	215
Central Queensland	45-49	6	196
Central Queensland	50-54		554
Central Queensland	50-54	0	746
Central Queensland	50-54	1	797
Central Queensland	50-54	2	2501
Central Queensland	50-54	3	1651
Central Queensland	50-54	4	667
Central Queensland	50-54	5	250
Central Queensland	50-54	6	177
Central Queensland	55-59		540
Central Queensland	55-59	0	705
Central Queensland	55-59	1	788
Central Queensland	55-59	2	2533
Central Queensland	55-59	3	1740
Central Queensland	55-59	4	773
Central Queensland	55-59	5	264
Central Queensland	55-59	6	166
Central Queensland	60-64		491
Central Queensland	60-64	0	588
Central Queensland	60-64	1	621
Central Queensland	60-64	2	2291
Central Queensland	60-64	3	1750
Central Queensland	60-64	4	815
Central Queensland	60-64	5	238
Central Queensland	60-64	6	174
Central Queensland	65-69		417
Central Queensland	65-69	0	442
Central Queensland	65-69	1	447
Central Queensland	65-69	2	1802
Central Queensland	65-69	3	1405
Central Queensland	65-69	4	635
Central Queensland	65-69	5	224
Central Queensland	65-69	6	118
Central Queensland	70-74		385
Central Queensland	70-74	0	323
Central Queensland	70-74	1	322
Central Queensland	70-74	2	1451
Central Queensland	70-74	3	1149
Central Queensland	70-74	4	611
Central Queensland	70-74	5	190
Central Queensland	70-74	6	135
Central Queensland	75-79		337
Central Queensland	75-79	0	218
Central Queensland	75-79	1	220
Central Queensland	75-79	2	848
Central Queensland	75-79	3	845
Central Queensland	75-79	4	487
Central Queensland	75-79	5	176
Central Queensland	75-79	6	129
Central Queensland	80-84		333
Central Queensland	80-84	0	150
Central Queensland	80-84	1	102
Central Queensland	80-84	2	486
Central Queensland	80-84	3	542
Central Queensland	80-84	4	395
Central Queensland	80-84	5	168
Central Queensland	80-84	6	190
Central Queensland	85+		441
Central Queensland	85+	0	134
Central Queensland	85+	1	98
Central Queensland	85+	2	365
Central Queensland	85+	3	390
Central Queensland	85+	4	334
Central Queensland	85+	5	187
Central Queensland	85+	6	234
Gold Coast	15-19		1542
Gold Coast	15-19	0	16741
Gold Coast	15-19	1	71
Gold Coast	15-19	2	7
Gold Coast	20-24		1897
Gold Coast	20-24	0	17364
Gold Coast	20-24	1	874
Gold Coast	20-24	2	284
Gold Coast	20-24	3	50
Gold Coast	20-24	4	4
Gold Coast	20-24	5	3
Gold Coast	25-29		2023
Gold Coast	25-29	0	15139
Gold Coast	25-29	1	2819
Gold Coast	25-29	2	1685
Gold Coast	25-29	3	418
Gold Coast	25-29	4	108
Gold Coast	25-29	5	13
Gold Coast	25-29	6	10
Gold Coast	30-34		1708
Gold Coast	30-34	0	9958
Gold Coast	30-34	1	4865
Gold Coast	30-34	2	4745
Gold Coast	30-34	3	1525
Gold Coast	30-34	4	380
Gold Coast	30-34	5	93
Gold Coast	30-34	6	29
Gold Coast	35-39		1513
Gold Coast	35-39	0	5434
Gold Coast	35-39	1	4404
Gold Coast	35-39	2	7790
Gold Coast	35-39	3	2841
Gold Coast	35-39	4	800
Gold Coast	35-39	5	206
Gold Coast	35-39	6	131
Gold Coast	40-44		1252
Gold Coast	40-44	0	3635
Gold Coast	40-44	1	3696
Gold Coast	40-44	2	8343
Gold Coast	40-44	3	3501
Gold Coast	40-44	4	1109
Gold Coast	40-44	5	289
Gold Coast	40-44	6	197
Gold Coast	45-49		1329
Gold Coast	45-49	0	3349
Gold Coast	45-49	1	3733
Gold Coast	45-49	2	8701
Gold Coast	45-49	3	3884
Gold Coast	45-49	4	1260
Gold Coast	45-49	5	331
Gold Coast	45-49	6	205
Gold Coast	50-54		1159
Gold Coast	50-54	0	3352
Gold Coast	50-54	1	3435
Gold Coast	50-54	2	8263
Gold Coast	50-54	3	3932
Gold Coast	50-54	4	1225
Gold Coast	50-54	5	364
Gold Coast	50-54	6	216
Gold Coast	55-59		1150
Gold Coast	55-59	0	3010
Gold Coast	55-59	1	3048
Gold Coast	55-59	2	7545
Gold Coast	55-59	3	3755
Gold Coast	55-59	4	1278
Gold Coast	55-59	5	341
Gold Coast	55-59	6	163
Gold Coast	60-64		1002
Gold Coast	60-64	0	2589
Gold Coast	60-64	1	2642
Gold Coast	60-64	2	7129
Gold Coast	60-64	3	4029
Gold Coast	60-64	4	1404
Gold Coast	60-64	5	390
Gold Coast	60-64	6	187
Gold Coast	65-69		969
Gold Coast	65-69	0	2007
Gold Coast	65-69	1	2174
Gold Coast	65-69	2	6637
Gold Coast	65-69	3	3746
Gold Coast	65-69	4	1353
Gold Coast	65-69	5	347
Gold Coast	65-69	6	151
Gold Coast	70-74		1029
Gold Coast	70-74	0	1711
Gold Coast	70-74	1	1790
Gold Coast	70-74	2	6393
Gold Coast	70-74	3	3671
Gold Coast	70-74	4	1331
Gold Coast	70-74	5	342
Gold Coast	70-74	6	174
Gold Coast	75-79		1024
Gold Coast	75-79	0	1094
Gold Coast	75-79	1	1133
Gold Coast	75-79	2	4134
Gold Coast	75-79	3	2747
Gold Coast	75-79	4	1122
Gold Coast	75-79	5	314
Gold Coast	75-79	6	162
Gold Coast	80-84		915
Gold Coast	80-84	0	627
Gold Coast	80-84	1	623
Gold Coast	80-84	2	2178
Gold Coast	80-84	3	1793
Gold Coast	80-84	4	923
Gold Coast	80-84	5	346
Gold Coast	80-84	6	198
Gold Coast	85+		1538
Gold Coast	85+	0	560
Gold Coast	85+	1	694
Gold Coast	85+	2	1801
Gold Coast	85+	3	1605
Gold Coast	85+	4	928
Gold Coast	85+	5	423
Gold Coast	85+	6	325
Ipswich	15-19		1059
Ipswich	15-19	0	10553
Ipswich	15-19	1	153
Ipswich	15-19	2	20
Ipswich	15-19	3	4
Ipswich	20-24		1021
Ipswich	20-24	0	8854
Ipswich	20-24	1	1098
Ipswich	20-24	2	527
Ipswich	20-24	3	133
Ipswich	20-24	4	22
Ipswich	20-24	5	9
Ipswich	20-24	6	5
Ipswich	25-29		1050
Ipswich	25-29	0	6889
Ipswich	25-29	1	2342
Ipswich	25-29	2	1850
Ipswich	25-29	3	733
Ipswich	25-29	4	238
Ipswich	25-29	5	89
Ipswich	25-29	6	32
Ipswich	30-34		985
Ipswich	30-34	0	4094
Ipswich	30-34	1	3032
Ipswich	30-34	2	3717
Ipswich	30-34	3	1537
Ipswich	30-34	4	622
Ipswich	30-34	5	236
Ipswich	30-34	6	138
Ipswich	35-39		903
Ipswich	35-39	0	2458
Ipswich	35-39	1	2490
Ipswich	35-39	2	4551
Ipswich	35-39	3	2161
Ipswich	35-39	4	881
Ipswich	35-39	5	365
Ipswich	35-39	6	316
Ipswich	40-44		733
Ipswich	40-44	0	1666
Ipswich	40-44	1	1728
Ipswich	40-44	2	3930
Ipswich	40-44	3	2088
Ipswich	40-44	4	921
Ipswich	40-44	5	395
Ipswich	40-44	6	383
Ipswich	45-49		676
Ipswich	45-49	0	1666
Ipswich	45-49	1	1622
Ipswich	45-49	2	3906
Ipswich	45-49	3	2174
Ipswich	45-49	4	954
Ipswich	45-49	5	419
Ipswich	45-49	6	438
Ipswich	50-54		595
Ipswich	50-54	0	1538
Ipswich	50-54	1	1485
Ipswich	50-54	2	3797
Ipswich	50-54	3	2249
Ipswich	50-54	4	1026
Ipswich	50-54	5	370
Ipswich	50-54	6	397
Ipswich	55-59		554
Ipswich	55-59	0	1241
Ipswich	55-59	1	1270
Ipswich	55-59	2	3495
Ipswich	55-59	3	2303
Ipswich	55-59	4	1010
Ipswich	55-59	5	386
Ipswich	55-59	6	345
Ipswich	60-64		510
Ipswich	60-64	0	910
Ipswich	60-64	1	1017
Ipswich	60-64	2	2905
Ipswich	60-64	3	2346
Ipswich	60-64	4	1031
Ipswich	60-64	5	374
Ipswich	60-64	6	280
Ipswich	65-69		446
Ipswich	65-69	0	722
Ipswich	65-69	1	706
Ipswich	65-69	2	2544
Ipswich	65-69	3	1854
Ipswich	65-69	4	941
Ipswich	65-69	5	335
Ipswich	65-69	6	255
Ipswich	70-74		441
Ipswich	70-74	0	489
Ipswich	70-74	1	526
Ipswich	70-74	2	2105
Ipswich	70-74	3	1693
Ipswich	70-74	4	857
Ipswich	70-74	5	303
Ipswich	70-74	6	246
Ipswich	75-79		384
Ipswich	75-79	0	330
Ipswich	75-79	1	312
Ipswich	75-79	2	1348
Ipswich	75-79	3	1159
Ipswich	75-79	4	636
Ipswich	75-79	5	266
Ipswich	75-79	6	230
Ipswich	80-84		360
Ipswich	80-84	0	220
Ipswich	80-84	1	167
Ipswich	80-84	2	670
Ipswich	80-84	3	715
Ipswich	80-84	4	508
Ipswich	80-84	5	242
Ipswich	80-84	6	259
Ipswich	85+		457
Ipswich	85+	0	174
Ipswich	85+	1	162
Ipswich	85+	2	535
Ipswich	85+	3	567
Ipswich	85+	4	402
Ipswich	85+	5	247
Ipswich	85+	6	338
Logan - Beaudesert	15-19		1184
Logan - Beaudesert	15-19	0	10215
Logan - Beaudesert	15-19	1	146
Logan - Beaudesert	15-19	2	18
Logan - Beaudesert	15-19	3	3
Logan - Beaudesert	15-19	6	4
Logan - Beaudesert	20-24		1114
Logan - Beaudesert	20-24	0	8445
Logan - Beaudesert	20-24	1	1274
Logan - Beaudesert	20-24	2	578
Logan - Beaudesert	20-24	3	122
Logan - Beaudesert	20-24	4	25
Logan - Beaudesert	20-24	5	5
Logan - Beaudesert	25-29		1150
Logan - Beaudesert	25-29	0	6098
Logan - Beaudesert	25-29	1	2484
Logan - Beaudesert	25-29	2	1997
Logan - Beaudesert	25-29	3	796
Logan - Beaudesert	25-29	4	240
Logan - Beaudesert	25-29	5	61
Logan - Beaudesert	25-29	6	31
Logan - Beaudesert	30-34		1052
Logan - Beaudesert	30-34	0	3662
Logan - Beaudesert	30-34	1	2711
Logan - Beaudesert	30-34	2	3327
Logan - Beaudesert	30-34	3	1646
Logan - Beaudesert	30-34	4	660
Logan - Beaudesert	30-34	5	260
Logan - Beaudesert	30-34	6	133
Logan - Beaudesert	35-39		995
Logan - Beaudesert	35-39	0	2210
Logan - Beaudesert	35-39	1	2180
Logan - Beaudesert	35-39	2	4073
Logan - Beaudesert	35-39	3	2137
Logan - Beaudesert	35-39	4	927
Logan - Beaudesert	35-39	5	375
Logan - Beaudesert	35-39	6	286
Logan - Beaudesert	40-44		743
Logan - Beaudesert	40-44	0	1551
Logan - Beaudesert	40-44	1	1635
Logan - Beaudesert	40-44	2	3844
Logan - Beaudesert	40-44	3	2143
Logan - Beaudesert	40-44	4	1037
Logan - Beaudesert	40-44	5	436
Logan - Beaudesert	40-44	6	403
Logan - Beaudesert	45-49		754
Logan - Beaudesert	45-49	0	1440
Logan - Beaudesert	45-49	1	1574
Logan - Beaudesert	45-49	2	3723
Logan - Beaudesert	45-49	3	2215
Logan - Beaudesert	45-49	4	1044
Logan - Beaudesert	45-49	5	458
Logan - Beaudesert	45-49	6	437
Logan - Beaudesert	50-54		656
Logan - Beaudesert	50-54	0	1323
Logan - Beaudesert	50-54	1	1404
Logan - Beaudesert	50-54	2	3730
Logan - Beaudesert	50-54	3	2170
Logan - Beaudesert	50-54	4	1062
Logan - Beaudesert	50-54	5	435
Logan - Beaudesert	50-54	6	356
Logan - Beaudesert	55-59		571
Logan - Beaudesert	55-59	0	1022
Logan - Beaudesert	55-59	1	1129
Logan - Beaudesert	55-59	2	3449
Logan - Beaudesert	55-59	3	2173
Logan - Beaudesert	55-59	4	1076
Logan - Beaudesert	55-59	5	422
Logan - Beaudesert	55-59	6	383
Logan - Beaudesert	60-64		456
Logan - Beaudesert	60-64	0	810
Logan - Beaudesert	60-64	1	937
Logan - Beaudesert	60-64	2	3217
