SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Launceston and North East	HRV	1960	7
Launceston and North East	HRV	1970	10
Launceston and North East	IDN	1960	15
Launceston and North East	IDN	1970	6
Launceston and North East	IDN	1980	4
Launceston and North East	IDN	1990	8
Launceston and North East	IDN	2000	6
Launceston and North East	IDN	2010	19
Launceston and North East	IDN	2015	18
Launceston and North East	IDN	2016	10
Launceston and North East	IDN	2019	18
Launceston and North East	IDN	2020	3
Launceston and North East	IND		24
Launceston and North East	IND	1960	3
Launceston and North East	IND	1970	24
Launceston and North East	IND	1980	11
Launceston and North East	IND	1990	20
Launceston and North East	IND	2000	35
Launceston and North East	IND	2010	208
Launceston and North East	IND	2015	348
Launceston and North East	IND	2016	137
Launceston and North East	IND	2017	144
Launceston and North East	IND	2018	173
Launceston and North East	IND	2019	177
Launceston and North East	IND	2020	77
Launceston and North East	IND	2021	17
Launceston and North East	IRL		4
Launceston and North East	IRL	1951	5
Launceston and North East	IRL	1960	8
Launceston and North East	IRL	1970	24
Launceston and North East	IRL	1980	43
Launceston and North East	IRL	1990	34
Launceston and North East	IRL	2000	8
Launceston and North East	IRL	2010	28
Launceston and North East	IRL	2015	24
Launceston and North East	IRL	2016	6
Launceston and North East	IRL	2018	3
Launceston and North East	IRL	2019	9
Launceston and North East	IRN	1980	4
Launceston and North East	IRN	1990	7
Launceston and North East	IRN	2000	3
Launceston and North East	IRN	2010	21
Launceston and North East	IRN	2015	109
Launceston and North East	IRN	2016	46
Launceston and North East	IRN	2017	32
Launceston and North East	IRN	2018	4
Launceston and North East	IRN	2019	24
Launceston and North East	IRN	2020	6
Launceston and North East	IRQ	2000	3
Launceston and North East	IRQ	2015	5
Launceston and North East	IRQ	2017	3
Launceston and North East	ITA		18
Launceston and North East	ITA	1951	8
Launceston and North East	ITA	1960	109
Launceston and North East	ITA	1970	49
Launceston and North East	ITA	1980	9
Launceston and North East	ITA	1990	10
Launceston and North East	ITA	2000	5
Launceston and North East	ITA	2010	7
Launceston and North East	ITA	2015	6
Launceston and North East	ITA	2016	3
Launceston and North East	ITA	2017	3
Launceston and North East	ITA	2019	4
Launceston and North East	ITA	2020	4
Launceston and North East	JPN	1980	5
Launceston and North East	JPN	1990	7
Launceston and North East	JPN	2000	9
Launceston and North East	JPN	2010	24
Launceston and North East	JPN	2015	14
Launceston and North East	JPN	2016	3
Launceston and North East	JPN	2019	3
Launceston and North East	JPN	2020	3
Launceston and North East	KOR		3
Launceston and North East	KOR	1970	4
Launceston and North East	KOR	1980	3
Launceston and North East	KOR	1990	14
Launceston and North East	KOR	2000	18
Launceston and North East	KOR	2010	38
Launceston and North East	KOR	2015	33
Launceston and North East	KOR	2017	5
Launceston and North East	KOR	2018	8
Launceston and North East	KOR	2019	7
Launceston and North East	KOR	2020	3
Launceston and North East	LBN	1970	4
Launceston and North East	LBN	1980	8
Launceston and North East	LBN	2000	3
Launceston and North East	LBN	2017	3
Launceston and North East	LKA	1980	3
Launceston and North East	LKA	1990	15
Launceston and North East	LKA	2010	31
Launceston and North East	LKA	2015	61
Launceston and North East	LKA	2016	46
Launceston and North East	LKA	2017	32
Launceston and North East	LKA	2018	37
Launceston and North East	LKA	2019	29
Launceston and North East	LKA	2020	13
Launceston and North East	LKA	2021	7
Launceston and North East	MKD	1970	4
Launceston and North East	MYS		8
Launceston and North East	MYS	1960	11
Launceston and North East	MYS	1970	22
Launceston and North East	MYS	1980	24
Launceston and North East	MYS	1990	31
Launceston and North East	MYS	2000	18
Launceston and North East	MYS	2010	69
Launceston and North East	MYS	2015	80
Launceston and North East	MYS	2016	43
Launceston and North East	MYS	2017	34
Launceston and North East	MYS	2018	31
Launceston and North East	MYS	2019	28
Launceston and North East	MYS	2020	18
Launceston and North East	NLD		31
Launceston and North East	NLD	1951	42
Launceston and North East	NLD	1960	336
Launceston and North East	NLD	1970	87
Launceston and North East	NLD	1980	57
Launceston and North East	NLD	1990	62
Launceston and North East	NLD	2000	32
Launceston and North East	NLD	2010	32
Launceston and North East	NLD	2015	3
Launceston and North East	NLD	2017	3
Launceston and North East	NLD	2018	6
Launceston and North East	NPL		22
Launceston and North East	NPL	2010	146
Launceston and North East	NPL	2015	454
Launceston and North East	NPL	2016	249
Launceston and North East	NPL	2017	303
Launceston and North East	NPL	2018	204
Launceston and North East	NPL	2019	105
Launceston and North East	NPL	2020	18
Launceston and North East	NPL	2021	4
Launceston and North East	NZL		78
Launceston and North East	NZL	1951	9
Launceston and North East	NZL	1960	19
Launceston and North East	NZL	1970	114
Launceston and North East	NZL	1980	312
Launceston and North East	NZL	1990	341
Launceston and North East	NZL	2000	247
Launceston and North East	NZL	2010	245
Launceston and North East	NZL	2015	98
Launceston and North East	NZL	2016	13
Launceston and North East	NZL	2017	9
Launceston and North East	NZL	2018	8
Launceston and North East	NZL	2019	18
Launceston and North East	NZL	2020	7
Launceston and North East	NZL	2021	6
Launceston and North East	PAK		10
Launceston and North East	PAK	1990	3
Launceston and North East	PAK	2010	32
Launceston and North East	PAK	2015	174
Launceston and North East	PAK	2016	34
Launceston and North East	PAK	2017	33
Launceston and North East	PAK	2018	49
Launceston and North East	PAK	2019	59
Launceston and North East	PAK	2020	22
Launceston and North East	PAK	2021	4
Launceston and North East	PHL		35
Launceston and North East	PHL	1970	4
Launceston and North East	PHL	1980	13
Launceston and North East	PHL	1990	81
Launceston and North East	PHL	2000	93
Launceston and North East	PHL	2010	131
Launceston and North East	PHL	2015	126
Launceston and North East	PHL	2016	43
Launceston and North East	PHL	2017	33
Launceston and North East	PHL	2018	51
Launceston and North East	PHL	2019	40
Launceston and North East	PHL	2020	17
Launceston and North East	POL	1951	12
Launceston and North East	POL	1960	3
Launceston and North East	POL	1970	21
Launceston and North East	POL	1980	7
Launceston and North East	POL	1990	42
Launceston and North East	POL	2000	16
Launceston and North East	POL	2010	18
Launceston and North East	POL	2015	6
Launceston and North East	SGP	1951	4
Launceston and North East	SGP	1960	9
Launceston and North East	SGP	1970	8
Launceston and North East	SGP	1980	8
Launceston and North East	SGP	1990	12
Launceston and North East	SGP	2000	17
Launceston and North East	SGP	2010	25
Launceston and North East	SGP	2015	30
Launceston and North East	SGP	2016	6
Launceston and North East	SGP	2017	11
Launceston and North East	SGP	2018	9
Launceston and North East	SGP	2019	9
Launceston and North East	SGP	2020	6
Launceston and North East	THA		14
Launceston and North East	THA	1980	3
Launceston and North East	THA	1990	12
Launceston and North East	THA	2000	21
Launceston and North East	THA	2010	57
Launceston and North East	THA	2015	36
Launceston and North East	THA	2016	6
Launceston and North East	THA	2017	13
Launceston and North East	THA	2018	13
Launceston and North East	THA	2019	9
Launceston and North East	THA	2020	5
Launceston and North East	TWN		3
Launceston and North East	TWN	2000	7
Launceston and North East	TWN	2010	11
Launceston and North East	TWN	2015	48
Launceston and North East	TWN	2016	3
Launceston and North East	TWN	2017	17
Launceston and North East	TWN	2018	19
Launceston and North East	TWN	2019	7
Launceston and North East	TWN	2020	5
Launceston and North East	USA		5
Launceston and North East	USA	1960	4
Launceston and North East	USA	1970	30
Launceston and North East	USA	1980	75
Launceston and North East	USA	1990	62
Launceston and North East	USA	2000	58
Launceston and North East	USA	2010	110
Launceston and North East	USA	2015	69
Launceston and North East	USA	2016	9
Launceston and North East	USA	2017	11
Launceston and North East	USA	2018	13
Launceston and North East	USA	2019	16
Launceston and North East	USA	2020	6
Launceston and North East	VNM		9
Launceston and North East	VNM	1980	7
Launceston and North East	VNM	1990	9
Launceston and North East	VNM	2000	5
Launceston and North East	VNM	2010	23
Launceston and North East	VNM	2015	89
Launceston and North East	VNM	2016	38
Launceston and North East	VNM	2017	11
Launceston and North East	VNM	2018	19
Launceston and North East	VNM	2019	32
Launceston and North East	VNM	2020	12
Launceston and North East	ZAF		4
Launceston and North East	ZAF	1960	10
Launceston and North East	ZAF	1970	20
Launceston and North East	ZAF	1980	47
Launceston and North East	ZAF	1990	53
Launceston and North East	ZAF	2000	71
Launceston and North East	ZAF	2010	154
Launceston and North East	ZAF	2015	41
Launceston and North East	ZAF	2016	8
Launceston and North East	ZAF	2017	12
Launceston and North East	ZAF	2018	23
Launceston and North East	ZAF	2019	12
Launceston and North East	ZAF	2020	11
Launceston and North East	ZAF	2021	6
South East			30
South East		1951	8
South East		1960	41
South East		1970	87
South East		1980	72
South East		1990	110
South East		2000	62
South East		2010	87
South East		2015	65
South East		2016	22
South East		2017	13
South East		2018	24
South East		2019	26
South East		2020	4
South East	CAN	1960	3
South East	CAN	1970	9
South East	CAN	1980	24
South East	CAN	1990	23
South East	CAN	2000	10
South East	CAN	2010	14
South East	CAN	2015	9
South East	CAN	2019	3
South East	CHN	1990	4
South East	CHN	2000	3
South East	CHN	2010	18
South East	CHN	2015	18
South East	CHN	2016	14
South East	CHN	2017	16
South East	CHN	2018	13
South East	CHN	2019	3
South East	CHN	2020	5
South East	DEU		11
South East	DEU	1951	15
South East	DEU	1960	25
South East	DEU	1970	24
South East	DEU	1980	13
South East	DEU	1990	33
South East	DEU	2000	20
South East	DEU	2010	33
South East	DEU	2015	12
South East	DEU	2016	4
South East	DEU	2019	5
South East	FJI	1990	4
South East	FJI	2000	3
South East	GBR		117
South East	GBR	1951	45
South East	GBR	1960	191
South East	GBR	1970	665
South East	GBR	1980	468
South East	GBR	1990	296
South East	GBR	2000	181
South East	GBR	2010	277
South East	GBR	2015	74
South East	GBR	2016	23
South East	GBR	2017	14
South East	GBR	2018	3
South East	GBR	2019	12
South East	GBR	2020	5
South East	GBR	2021	5
South East	GRC	1970	3
South East	GRC	1990	4
South East	HKG	1970	3
South East	HKG	1980	3
South East	HKG	1990	3
South East	HKG	2015	8
South East	HKG	2018	3
South East	HKG	2019	3
South East	HRV	1960	4
South East	HRV	1970	4
South East	IDN	1960	3
South East	IDN	1970	3
South East	IDN	1980	3
South East	IDN	1990	5
South East	IDN	2000	4
South East	IDN	2010	11
South East	IDN	2015	8
South East	IDN	2016	4
South East	IDN	2017	4
South East	IND	1960	4
South East	IND	1970	5
South East	IND	1980	8
South East	IND	1990	5
South East	IND	2010	10
South East	IND	2015	23
South East	IND	2016	3
South East	IND	2017	7
South East	IND	2018	8
South East	IND	2019	4
South East	IND	2020	4
South East	IRL	1960	3
South East	IRL	1970	10
South East	IRL	1980	17
South East	IRL	1990	10
South East	IRL	2000	15
South East	IRL	2010	10
South East	IRL	2015	4
South East	ITA		4
South East	ITA	1951	7
South East	ITA	1960	20
South East	ITA	1970	9
South East	ITA	1980	5
South East	ITA	2010	4
South East	ITA	2015	4
South East	JPN	1990	7
South East	JPN	2010	11
South East	JPN	2015	5
South East	JPN	2016	3
South East	KOR	1990	7
South East	KOR	2000	9
South East	KOR	2010	9
South East	KOR	2015	4
South East	KOR	2016	7
South East	KOR	2018	3
South East	LBN	1980	3
South East	LKA	1990	4
South East	LKA	2015	8
South East	LKA	2017	4
South East	MYS	1970	7
South East	MYS	1980	4
South East	MYS	1990	3
South East	MYS	2000	8
South East	MYS	2010	7
South East	MYS	2015	3
South East	NLD		3
South East	NLD	1951	7
South East	NLD	1960	52
South East	NLD	1970	18
South East	NLD	1980	18
South East	NLD	1990	15
South East	NLD	2000	17
South East	NLD	2010	11
South East	NLD	2016	4
South East	NPL		5
South East	NPL	2010	12
South East	NPL	2015	55
South East	NPL	2016	25
South East	NPL	2017	38
South East	NPL	2018	16
South East	NPL	2019	10
South East	NPL	2020	4
South East	NZL		33
South East	NZL	1951	3
South East	NZL	1960	11
South East	NZL	1970	64
South East	NZL	1980	131
South East	NZL	1990	130
South East	NZL	2000	68
South East	NZL	2010	60
South East	NZL	2015	30
South East	NZL	2016	3
South East	NZL	2018	8
South East	NZL	2020	4
South East	PAK	2015	7
South East	PHL		6
South East	PHL	1980	3
South East	PHL	1990	18
South East	PHL	2000	4
South East	PHL	2010	18
South East	PHL	2015	36
South East	PHL	2016	5
South East	PHL	2017	4
South East	PHL	2018	12
South East	PHL	2019	5
South East	PHL	2020	6
South East	POL	1990	19
South East	POL	2000	12
South East	POL	2019	3
South East	SGP	1980	4
South East	SGP	1990	6
South East	SGP	2000	6
South East	SGP	2010	10
South East	SGP	2015	3
South East	THA		4
South East	THA	2000	4
South East	THA	2010	11
South East	THA	2015	3
South East	THA	2017	4
South East	THA	2018	5
South East	THA	2020	3
South East	TWN		6
South East	TWN	2010	7
South East	TWN	2015	15
South East	TWN	2019	5
South East	USA		3
South East	USA	1970	14
South East	USA	1980	31
South East	USA	1990	35
South East	USA	2000	32
South East	USA	2010	61
South East	USA	2015	16
South East	USA	2016	13
South East	USA	2018	5
South East	USA	2020	3
South East	VNM		3
South East	VNM	2015	3
South East	VNM	2016	5
South East	VNM	2020	3
South East	ZAF		3
South East	ZAF	1970	12
South East	ZAF	1980	20
South East	ZAF	1990	24
South East	ZAF	2000	24
South East	ZAF	2010	43
South East	ZAF	2015	11
South East	ZAF	2016	6
South East	ZAF	2018	11
South East	ZAF	2020	4
South East	ZAF	2021	4
West and North West			55
West and North West		1951	37
West and North West		1960	85
West and North West		1970	184
West and North West		1980	132
West and North West		1990	109
West and North West		2000	96
West and North West		2010	187
West and North West		2015	122
West and North West		2016	24
West and North West		2017	48
West and North West		2018	37
West and North West		2019	123
West and North West		2020	53
West and North West		2021	47
West and North West	BGD	2010	4
West and North West	BGD	2015	6
West and North West	BGD	2017	5
West and North West	BGD	2018	8
West and North West	BGD	2019	6
West and North West	CAN	1970	17
West and North West	CAN	1980	17
West and North West	CAN	1990	11
West and North West	CAN	2000	15
West and North West	CAN	2010	36
West and North West	CAN	2015	11
West and North West	CAN	2016	3
West and North West	CAN	2017	4
West and North West	CAN	2018	5
West and North West	CAN	2019	7
West and North West	CHN		4
West and North West	CHN	1960	6
West and North West	CHN	1980	3
West and North West	CHN	1990	13
West and North West	CHN	2000	14
West and North West	CHN	2010	58
West and North West	CHN	2015	79
West and North West	CHN	2016	49
West and North West	CHN	2017	32
West and North West	CHN	2018	19
West and North West	CHN	2019	34
West and North West	CHN	2020	5
West and North West	DEU		10
West and North West	DEU	1951	27
West and North West	DEU	1960	85
West and North West	DEU	1970	53
West and North West	DEU	1980	30
West and North West	DEU	1990	43
West and North West	DEU	2000	21
West and North West	DEU	2010	47
West and North West	DEU	2015	13
West and North West	DEU	2017	3
West and North West	DEU	2019	3
West and North West	EGY	1970	6
West and North West	EGY	1980	3
West and North West	EGY	2000	3
West and North West	EGY	2015	4
West and North West	EGY	2017	8
West and North West	EGY	2018	9
West and North West	EGY	2019	11
West and North West	FJI		4
West and North West	FJI	1970	3
West and North West	FJI	1980	6
West and North West	FJI	1990	14
West and North West	FJI	2000	21
West and North West	FJI	2010	8
West and North West	FJI	2015	11
West and North West	GBR		156
West and North West	GBR	1951	144
West and North West	GBR	1960	601
West and North West	GBR	1970	1440
West and North West	GBR	1980	881
West and North West	GBR	1990	454
West and North West	GBR	2000	199
West and North West	GBR	2010	288
West and North West	GBR	2015	100
West and North West	GBR	2016	19
West and North West	GBR	2017	22
West and North West	GBR	2018	12
West and North West	GBR	2019	27
West and North West	GBR	2020	12
West and North West	GBR	2021	3
West and North West	GRC	1960	5
West and North West	GRC	1970	6
West and North West	GRC	1980	3
West and North West	GRC	1990	6
West and North West	GRC	2017	3
West and North West	HKG	1970	9
West and North West	HKG	1990	6
West and North West	HKG	2000	4
West and North West	HKG	2010	13
West and North West	HKG	2015	17
West and North West	HKG	2018	4
West and North West	HKG	2019	10
West and North West	HKG	2020	3
West and North West	HKG	2021	4
West and North West	HRV		3
West and North West	HRV	1960	9
West and North West	HRV	1970	9
West and North West	HRV	2010	3
West and North West	IDN	1951	6
West and North West	IDN	1960	7
West and North West	IDN	1990	8
West and North West	IDN	2000	8
West and North West	IDN	2010	27
West and North West	IDN	2015	11
West and North West	IDN	2016	3
West and North West	IDN	2018	4
West and North West	IDN	2019	11
West and North West	IDN	2020	3
West and North West	IND		27
West and North West	IND	1951	4
West and North West	IND	1960	3
West and North West	IND	1970	13
West and North West	IND	1980	13
West and North West	IND	1990	16
West and North West	IND	2000	17
West and North West	IND	2010	82
West and North West	IND	2015	119
West and North West	IND	2016	54
West and North West	IND	2017	65
West and North West	IND	2018	81
West and North West	IND	2019	37
West and North West	IND	2020	27
West and North West	IND	2021	10
West and North West	IRL		7
West and North West	IRL	1951	3
West and North West	IRL	1960	8
West and North West	IRL	1970	25
West and North West	IRL	1980	19
West and North West	IRL	1990	22
West and North West	IRL	2000	3
West and North West	IRL	2010	8
West and North West	IRL	2015	16
West and North West	IRN	1990	3
West and North West	IRN	2010	3
West and North West	IRN	2015	4
West and North West	IRN	2017	4
West and North West	IRN	2019	3
West and North West	IRN	2020	3
West and North West	IRQ	2010	3
West and North West	IRQ	2015	13
West and North West	IRQ	2017	7
West and North West	IRQ	2018	3
West and North West	IRQ	2019	4
West and North West	ITA		6
West and North West	ITA	1951	7
West and North West	ITA	1960	23
West and North West	ITA	1970	26
West and North West	ITA	1980	5
West and North West	ITA	1990	3
West and North West	ITA	2000	3
West and North West	ITA	2010	8
West and North West	ITA	2019	10
West and North West	JPN	2000	3
West and North West	JPN	2010	8
West and North West	JPN	2015	7
West and North West	JPN	2016	7
West and North West	JPN	2018	7
West and North West	JPN	2019	8
West and North West	JPN	2020	3
West and North West	KOR		5
West and North West	KOR	1990	11
West and North West	KOR	2010	12
West and North West	KOR	2015	14
West and North West	KOR	2016	3
West and North West	KOR	2018	4
West and North West	KOR	2019	6
West and North West	KOR	2020	4
West and North West	LBN	1970	3
West and North West	LBN	1980	5
West and North West	LBN	2016	6
West and North West	LBN	2019	3
West and North West	LKA		9
West and North West	LKA	1980	3
West and North West	LKA	1990	10
West and North West	LKA	2000	8
West and North West	LKA	2010	24
West and North West	LKA	2015	46
West and North West	LKA	2016	22
West and North West	LKA	2017	37
West and North West	LKA	2018	27
West and North West	LKA	2019	21
West and North West	LKA	2020	9
West and North West	LKA	2021	7
West and North West	MKD	1970	6
West and North West	MYS	1960	6
West and North West	MYS	1970	18
West and North West	MYS	1980	10
West and North West	MYS	1990	10
West and North West	MYS	2000	4
West and North West	MYS	2010	24
West and North West	MYS	2015	20
West and North West	MYS	2016	5
