CED_NAME16	Age5yr	ChildrenEverBorn	females
Richmond	75-79	6	81
Richmond	80-84		380
Richmond	80-84	0	215
Richmond	80-84	1	179
Richmond	80-84	2	778
Richmond	80-84	3	737
Richmond	80-84	4	373
Richmond	80-84	5	158
Richmond	80-84	6	91
Richmond	85+		721
Richmond	85+	0	259
Richmond	85+	1	252
Richmond	85+	2	707
Richmond	85+	3	759
Richmond	85+	4	470
Richmond	85+	5	200
Richmond	85+	6	188
Riverina	15-19		524
Riverina	15-19	0	4294
Riverina	15-19	1	51
Riverina	15-19	2	8
Riverina	15-19	4	3
Riverina	20-24		422
Riverina	20-24	0	3664
Riverina	20-24	1	485
Riverina	20-24	2	205
Riverina	20-24	3	59
Riverina	20-24	4	9
Riverina	20-24	6	3
Riverina	25-29		349
Riverina	25-29	0	2520
Riverina	25-29	1	849
Riverina	25-29	2	732
Riverina	25-29	3	323
Riverina	25-29	4	84
Riverina	25-29	5	16
Riverina	25-29	6	11
Riverina	30-34		317
Riverina	30-34	0	1276
Riverina	30-34	1	926
Riverina	30-34	2	1255
Riverina	30-34	3	692
Riverina	30-34	4	224
Riverina	30-34	5	59
Riverina	30-34	6	43
Riverina	35-39		319
Riverina	35-39	0	718
Riverina	35-39	1	618
Riverina	35-39	2	1496
Riverina	35-39	3	1015
Riverina	35-39	4	418
Riverina	35-39	5	135
Riverina	35-39	6	104
Riverina	40-44		285
Riverina	40-44	0	511
Riverina	40-44	1	420
Riverina	40-44	2	1325
Riverina	40-44	3	999
Riverina	40-44	4	481
Riverina	40-44	5	166
Riverina	40-44	6	122
Riverina	45-49		311
Riverina	45-49	0	486
Riverina	45-49	1	423
Riverina	45-49	2	1436
Riverina	45-49	3	1178
Riverina	45-49	4	482
Riverina	45-49	5	181
Riverina	45-49	6	134
Riverina	50-54		307
Riverina	50-54	0	512
Riverina	50-54	1	452
Riverina	50-54	2	1516
Riverina	50-54	3	1246
Riverina	50-54	4	561
Riverina	50-54	5	173
Riverina	50-54	6	124
Riverina	55-59		344
Riverina	55-59	0	558
Riverina	55-59	1	436
Riverina	55-59	2	1522
Riverina	55-59	3	1285
Riverina	55-59	4	592
Riverina	55-59	5	228
Riverina	55-59	6	122
Riverina	60-64		357
Riverina	60-64	0	542
Riverina	60-64	1	433
Riverina	60-64	2	1515
Riverina	60-64	3	1373
Riverina	60-64	4	696
Riverina	60-64	5	211
Riverina	60-64	6	144
Riverina	65-69		334
Riverina	65-69	0	411
Riverina	65-69	1	322
Riverina	65-69	2	1419
Riverina	65-69	3	1272
Riverina	65-69	4	640
Riverina	65-69	5	238
Riverina	65-69	6	135
Riverina	70-74		367
Riverina	70-74	0	328
Riverina	70-74	1	296
Riverina	70-74	2	1381
Riverina	70-74	3	1187
Riverina	70-74	4	614
Riverina	70-74	5	214
Riverina	70-74	6	151
Riverina	75-79		314
Riverina	75-79	0	248
Riverina	75-79	1	173
Riverina	75-79	2	781
Riverina	75-79	3	846
Riverina	75-79	4	511
Riverina	75-79	5	202
Riverina	75-79	6	136
Riverina	80-84		317
Riverina	80-84	0	172
Riverina	80-84	1	109
Riverina	80-84	2	508
Riverina	80-84	3	598
Riverina	80-84	4	452
Riverina	80-84	5	199
Riverina	80-84	6	200
Riverina	85+		386
Riverina	85+	0	175
Riverina	85+	1	154
Riverina	85+	2	451
Riverina	85+	3	562
Riverina	85+	4	499
Riverina	85+	5	264
Riverina	85+	6	286
Robertson	15-19		295
Robertson	15-19	0	3810
Robertson	15-19	1	21
Robertson	15-19	2	6
Robertson	20-24		260
Robertson	20-24	0	3269
Robertson	20-24	1	207
Robertson	20-24	2	62
Robertson	20-24	3	11
Robertson	20-24	6	5
Robertson	25-29		248
Robertson	25-29	0	2418
Robertson	25-29	1	522
Robertson	25-29	2	323
Robertson	25-29	3	83
Robertson	25-29	4	18
Robertson	25-29	5	5
Robertson	30-34		222
Robertson	30-34	0	1609
Robertson	30-34	1	978
Robertson	30-34	2	944
Robertson	30-34	3	374
Robertson	30-34	4	90
Robertson	30-34	5	16
Robertson	30-34	6	12
Robertson	35-39		225
Robertson	35-39	0	916
Robertson	35-39	1	891
Robertson	35-39	2	1764
Robertson	35-39	3	720
Robertson	35-39	4	176
Robertson	35-39	5	55
Robertson	35-39	6	16
Robertson	40-44		238
Robertson	40-44	0	701
Robertson	40-44	1	699
Robertson	40-44	2	1921
Robertson	40-44	3	899
Robertson	40-44	4	272
Robertson	40-44	5	79
Robertson	40-44	6	35
Robertson	45-49		228
Robertson	45-49	0	780
Robertson	45-49	1	679
Robertson	45-49	2	1969
Robertson	45-49	3	941
Robertson	45-49	4	336
Robertson	45-49	5	78
Robertson	45-49	6	41
Robertson	50-54		197
Robertson	50-54	0	746
Robertson	50-54	1	731
Robertson	50-54	2	1932
Robertson	50-54	3	1032
Robertson	50-54	4	367
Robertson	50-54	5	89
Robertson	50-54	6	56
Robertson	55-59		255
Robertson	55-59	0	767
Robertson	55-59	1	683
Robertson	55-59	2	2005
Robertson	55-59	3	1130
Robertson	55-59	4	372
Robertson	55-59	5	101
Robertson	55-59	6	56
Robertson	60-64		217
Robertson	60-64	0	723
Robertson	60-64	1	659
Robertson	60-64	2	2058
Robertson	60-64	3	1238
Robertson	60-64	4	422
Robertson	60-64	5	111
Robertson	60-64	6	48
Robertson	65-69		287
Robertson	65-69	0	628
Robertson	65-69	1	578
Robertson	65-69	2	1896
Robertson	65-69	3	1194
Robertson	65-69	4	393
Robertson	65-69	5	87
Robertson	65-69	6	39
Robertson	70-74		337
Robertson	70-74	0	483
Robertson	70-74	1	508
Robertson	70-74	2	1822
Robertson	70-74	3	1175
Robertson	70-74	4	433
Robertson	70-74	5	112
Robertson	70-74	6	51
Robertson	75-79		351
Robertson	75-79	0	332
Robertson	75-79	1	333
Robertson	75-79	2	1297
Robertson	75-79	3	904
Robertson	75-79	4	348
Robertson	75-79	5	100
Robertson	75-79	6	39
Robertson	80-84		302
Robertson	80-84	0	208
Robertson	80-84	1	191
Robertson	80-84	2	780
Robertson	80-84	3	628
Robertson	80-84	4	330
Robertson	80-84	5	108
Robertson	80-84	6	59
Robertson	85+		609
Robertson	85+	0	257
Robertson	85+	1	213
Robertson	85+	2	731
Robertson	85+	3	671
Robertson	85+	4	355
Robertson	85+	5	136
Robertson	85+	6	125
Shortland	15-19		268
Shortland	15-19	0	3849
Shortland	15-19	1	23
Shortland	15-19	2	3
Shortland	20-24		259
Shortland	20-24	0	3255
Shortland	20-24	1	239
Shortland	20-24	2	93
Shortland	20-24	3	8
Shortland	25-29		232
Shortland	25-29	0	2460
Shortland	25-29	1	667
Shortland	25-29	2	465
Shortland	25-29	3	136
Shortland	25-29	4	38
Shortland	25-29	5	8
Shortland	30-34		178
Shortland	30-34	0	1439
Shortland	30-34	1	1004
Shortland	30-34	2	1247
Shortland	30-34	3	424
Shortland	30-34	4	104
Shortland	30-34	5	22
Shortland	30-34	6	18
Shortland	35-39		192
Shortland	35-39	0	804
Shortland	35-39	1	779
Shortland	35-39	2	1910
Shortland	35-39	3	814
Shortland	35-39	4	216
Shortland	35-39	5	60
Shortland	35-39	6	33
Shortland	40-44		176
Shortland	40-44	0	553
Shortland	40-44	1	575
Shortland	40-44	2	1892
Shortland	40-44	3	918
Shortland	40-44	4	303
Shortland	40-44	5	75
Shortland	40-44	6	58
Shortland	45-49		180
Shortland	45-49	0	545
Shortland	45-49	1	657
Shortland	45-49	2	2000
Shortland	45-49	3	1034
Shortland	45-49	4	329
Shortland	45-49	5	100
Shortland	45-49	6	58
Shortland	50-54		152
Shortland	50-54	0	561
Shortland	50-54	1	559
Shortland	50-54	2	2091
Shortland	50-54	3	1087
Shortland	50-54	4	373
Shortland	50-54	5	92
Shortland	50-54	6	54
Shortland	55-59		173
Shortland	55-59	0	557
Shortland	55-59	1	595
Shortland	55-59	2	2058
Shortland	55-59	3	1203
Shortland	55-59	4	367
Shortland	55-59	5	101
Shortland	55-59	6	59
Shortland	60-64		199
Shortland	60-64	0	541
Shortland	60-64	1	530
Shortland	60-64	2	2060
Shortland	60-64	3	1315
Shortland	60-64	4	440
Shortland	60-64	5	103
Shortland	60-64	6	58
Shortland	65-69		233
Shortland	65-69	0	416
Shortland	65-69	1	448
Shortland	65-69	2	1964
Shortland	65-69	3	1314
Shortland	65-69	4	428
Shortland	65-69	5	83
Shortland	65-69	6	30
Shortland	70-74		282
Shortland	70-74	0	321
Shortland	70-74	1	396
Shortland	70-74	2	1948
Shortland	70-74	3	1232
Shortland	70-74	4	452
Shortland	70-74	5	102
Shortland	70-74	6	65
Shortland	75-79		288
Shortland	75-79	0	226
Shortland	75-79	1	289
Shortland	75-79	2	1369
Shortland	75-79	3	968
Shortland	75-79	4	414
Shortland	75-79	5	107
Shortland	75-79	6	54
Shortland	80-84		269
Shortland	80-84	0	157
Shortland	80-84	1	150
Shortland	80-84	2	731
Shortland	80-84	3	695
Shortland	80-84	4	339
Shortland	80-84	5	128
Shortland	80-84	6	85
Shortland	85+		366
Shortland	85+	0	150
Shortland	85+	1	179
Shortland	85+	2	658
Shortland	85+	3	641
Shortland	85+	4	372
Shortland	85+	5	143
Shortland	85+	6	117
Sydney	15-19		280
Sydney	15-19	0	2498
Sydney	15-19	1	3
Sydney	20-24		1125
Sydney	20-24	0	9863
Sydney	20-24	1	53
Sydney	20-24	2	11
Sydney	20-24	3	4
Sydney	20-24	6	3
Sydney	25-29		1508
Sydney	25-29	0	14737
Sydney	25-29	1	423
Sydney	25-29	2	110
Sydney	25-29	3	13
Sydney	25-29	4	8
Sydney	30-34		1195
Sydney	30-34	0	11972
Sydney	30-34	1	1613
Sydney	30-34	2	517
Sydney	30-34	3	82
Sydney	30-34	4	18
Sydney	35-39		783
Sydney	35-39	0	6352
Sydney	35-39	1	1876
Sydney	35-39	2	1181
Sydney	35-39	3	180
Sydney	35-39	4	47
Sydney	35-39	5	8
Sydney	35-39	6	8
Sydney	40-44		514
Sydney	40-44	0	3438
Sydney	40-44	1	1235
Sydney	40-44	2	1143
Sydney	40-44	3	286
Sydney	40-44	4	53
Sydney	40-44	5	17
Sydney	40-44	6	12
Sydney	45-49		368
Sydney	45-49	0	2357
Sydney	45-49	1	950
Sydney	45-49	2	1021
Sydney	45-49	3	263
Sydney	45-49	4	60
Sydney	45-49	5	17
Sydney	45-49	6	15
Sydney	50-54		322
Sydney	50-54	0	1827
Sydney	50-54	1	837
Sydney	50-54	2	1054
Sydney	50-54	3	300
Sydney	50-54	4	64
Sydney	50-54	5	21
Sydney	50-54	6	13
Sydney	55-59		272
Sydney	55-59	0	1369
Sydney	55-59	1	868
Sydney	55-59	2	993
Sydney	55-59	3	375
Sydney	55-59	4	89
Sydney	55-59	5	34
Sydney	55-59	6	26
Sydney	60-64		288
Sydney	60-64	0	1170
Sydney	60-64	1	749
Sydney	60-64	2	928
Sydney	60-64	3	390
Sydney	60-64	4	120
Sydney	60-64	5	30
Sydney	60-64	6	18
Sydney	65-69		231
Sydney	65-69	0	775
Sydney	65-69	1	703
Sydney	65-69	2	843
Sydney	65-69	3	370
Sydney	65-69	4	118
Sydney	65-69	5	39
Sydney	65-69	6	14
Sydney	70-74		208
Sydney	70-74	0	518
Sydney	70-74	1	445
Sydney	70-74	2	771
Sydney	70-74	3	336
Sydney	70-74	4	116
Sydney	70-74	5	28
Sydney	70-74	6	39
Sydney	75-79		156
Sydney	75-79	0	275
Sydney	75-79	1	229
Sydney	75-79	2	527
Sydney	75-79	3	255
Sydney	75-79	4	101
Sydney	75-79	5	38
Sydney	75-79	6	23
Sydney	80-84		150
Sydney	80-84	0	137
Sydney	80-84	1	140
Sydney	80-84	2	334
Sydney	80-84	3	200
Sydney	80-84	4	95
Sydney	80-84	5	24
Sydney	80-84	6	30
Sydney	85+		165
Sydney	85+	0	100
Sydney	85+	1	129
Sydney	85+	2	259
Sydney	85+	3	160
Sydney	85+	4	77
Sydney	85+	5	50
Sydney	85+	6	43
Warringah	15-19		221
Warringah	15-19	0	3935
Warringah	20-24		199
Warringah	20-24	0	3512
Warringah	20-24	1	24
Warringah	20-24	2	13
Warringah	25-29		275
Warringah	25-29	0	4191
Warringah	25-29	1	222
Warringah	25-29	2	75
Warringah	25-29	3	9
Warringah	25-29	4	4
Warringah	30-34		267
Warringah	30-34	0	3786
Warringah	30-34	1	1055
Warringah	30-34	2	547
Warringah	30-34	3	88
Warringah	30-34	4	3
Warringah	30-34	5	4
Warringah	35-39		223
Warringah	35-39	0	2159
Warringah	35-39	1	1237
Warringah	35-39	2	1676
Warringah	35-39	3	470
Warringah	35-39	4	51
Warringah	35-39	5	8
Warringah	35-39	6	4
Warringah	40-44		196
Warringah	40-44	0	1283
Warringah	40-44	1	942
Warringah	40-44	2	2323
Warringah	40-44	3	857
Warringah	40-44	4	139
Warringah	40-44	5	16
Warringah	45-49		192
Warringah	45-49	0	1225
Warringah	45-49	1	887
Warringah	45-49	2	2546
Warringah	45-49	3	1052
Warringah	45-49	4	200
Warringah	45-49	5	28
Warringah	45-49	6	7
Warringah	50-54		197
Warringah	50-54	0	1097
Warringah	50-54	1	883
Warringah	50-54	2	2269
Warringah	50-54	3	1117
Warringah	50-54	4	220
Warringah	50-54	5	39
Warringah	50-54	6	11
Warringah	55-59		145
Warringah	55-59	0	976
Warringah	55-59	1	727
Warringah	55-59	2	1987
Warringah	55-59	3	919
Warringah	55-59	4	204
Warringah	55-59	5	39
Warringah	55-59	6	9
Warringah	60-64		148
Warringah	60-64	0	810
Warringah	60-64	1	610
Warringah	60-64	2	1574
Warringah	60-64	3	808
Warringah	60-64	4	201
Warringah	60-64	5	36
Warringah	60-64	6	23
Warringah	65-69		129
Warringah	65-69	0	625
Warringah	65-69	1	473
Warringah	65-69	2	1353
Warringah	65-69	3	711
Warringah	65-69	4	223
Warringah	65-69	5	38
Warringah	65-69	6	13
Warringah	70-74		114
Warringah	70-74	0	574
Warringah	70-74	1	392
Warringah	70-74	2	1303
Warringah	70-74	3	672
Warringah	70-74	4	199
Warringah	70-74	5	62
Warringah	70-74	6	24
Warringah	75-79		134
Warringah	75-79	0	360
Warringah	75-79	1	288
Warringah	75-79	2	1054
Warringah	75-79	3	621
Warringah	75-79	4	230
Warringah	75-79	5	52
Warringah	75-79	6	22
Warringah	80-84		144
Warringah	80-84	0	215
Warringah	80-84	1	155
Warringah	80-84	2	642
Warringah	80-84	3	461
Warringah	80-84	4	193
Warringah	80-84	5	67
Warringah	80-84	6	26
Warringah	85+		326
Warringah	85+	0	226
Warringah	85+	1	183
Warringah	85+	2	528
Warringah	85+	3	493
Warringah	85+	4	264
Warringah	85+	5	91
Warringah	85+	6	72
Watson	15-19		513
Watson	15-19	0	4574
Watson	15-19	1	11
Watson	15-19	2	8
Watson	20-24		623
Watson	20-24	0	5092
Watson	20-24	1	277
Watson	20-24	2	87
Watson	20-24	3	12
Watson	25-29		695
Watson	25-29	0	4473
Watson	25-29	1	928
Watson	25-29	2	613
Watson	25-29	3	219
Watson	25-29	4	68
Watson	25-29	5	10
Watson	25-29	6	6
Watson	30-34		569
Watson	30-34	0	2707
Watson	30-34	1	1463
Watson	30-34	2	1283
Watson	30-34	3	617
Watson	30-34	4	238
Watson	30-34	5	55
Watson	30-34	6	24
Watson	35-39		519
Watson	35-39	0	1483
Watson	35-39	1	1208
Watson	35-39	2	1732
Watson	35-39	3	960
Watson	35-39	4	420
Watson	35-39	5	188
Watson	35-39	6	62
Watson	40-44		425
Watson	40-44	0	1098
Watson	40-44	1	879
Watson	40-44	2	1786
Watson	40-44	3	1019
Watson	40-44	4	468
Watson	40-44	5	188
Watson	40-44	6	98
Watson	45-49		369
Watson	45-49	0	948
Watson	45-49	1	920
Watson	45-49	2	1717
Watson	45-49	3	976
Watson	45-49	4	452
Watson	45-49	5	188
Watson	45-49	6	115
Watson	50-54		383
Watson	50-54	0	904
Watson	50-54	1	1010
Watson	50-54	2	1773
Watson	50-54	3	997
Watson	50-54	4	452
Watson	50-54	5	186
Watson	50-54	6	117
Watson	55-59		357
Watson	55-59	0	795
Watson	55-59	1	927
Watson	55-59	2	1697
Watson	55-59	3	877
Watson	55-59	4	432
Watson	55-59	5	182
Watson	55-59	6	115
Watson	60-64		280
Watson	60-64	0	673
Watson	60-64	1	883
Watson	60-64	2	1417
Watson	60-64	3	799
Watson	60-64	4	404
Watson	60-64	5	190
Watson	60-64	6	179
Watson	65-69		243
Watson	65-69	0	550
Watson	65-69	1	671
Watson	65-69	2	1174
Watson	65-69	3	710
Watson	65-69	4	382
Watson	65-69	5	159
Watson	65-69	6	175
Watson	70-74		244
Watson	70-74	0	417
Watson	70-74	1	392
Watson	70-74	2	1018
Watson	70-74	3	619
Watson	70-74	4	314
Watson	70-74	5	140
Watson	70-74	6	137
Watson	75-79		221
Watson	75-79	0	250
Watson	75-79	1	215
Watson	75-79	2	762
Watson	75-79	3	477
Watson	75-79	4	262
Watson	75-79	5	144
Watson	75-79	6	121
Watson	80-84		204
Watson	80-84	0	166
Watson	80-84	1	170
Watson	80-84	2	596
Watson	80-84	3	399
Watson	80-84	4	239
Watson	80-84	5	108
Watson	80-84	6	123
Watson	85+		394
Watson	85+	0	197
Watson	85+	1	204
Watson	85+	2	578
Watson	85+	3	429
Watson	85+	4	257
Watson	85+	5	146
Watson	85+	6	240
Wentworth	15-19		238
Wentworth	15-19	0	2883
Wentworth	20-24		299
Wentworth	20-24	0	3738
Wentworth	20-24	1	13
Wentworth	20-24	2	8
Wentworth	20-24	3	4
Wentworth	25-29		617
Wentworth	25-29	0	6868
Wentworth	25-29	1	169
Wentworth	25-29	2	38
Wentworth	25-29	3	11
Wentworth	30-34		539
Wentworth	30-34	0	6087
Wentworth	30-34	1	984
Wentworth	30-34	2	434
Wentworth	30-34	3	78
Wentworth	30-34	4	17
Wentworth	35-39		371
Wentworth	35-39	0	3014
Wentworth	35-39	1	1204
Wentworth	35-39	2	1389
Wentworth	35-39	3	374
Wentworth	35-39	4	68
Wentworth	35-39	5	8
Wentworth	35-39	6	7
Wentworth	40-44		267
Wentworth	40-44	0	1546
Wentworth	40-44	1	906
Wentworth	40-44	2	1775
Wentworth	40-44	3	628
Wentworth	40-44	4	102
Wentworth	40-44	5	5
Wentworth	40-44	6	14
Wentworth	45-49		229
Wentworth	45-49	0	1305
Wentworth	45-49	1	848
Wentworth	45-49	2	1781
Wentworth	45-49	3	772
Wentworth	45-49	4	149
Wentworth	45-49	5	25
Wentworth	45-49	6	16
Wentworth	50-54		237
Wentworth	50-54	0	1123
Wentworth	50-54	1	766
Wentworth	50-54	2	1609
Wentworth	50-54	3	768
Wentworth	50-54	4	163
Wentworth	50-54	5	10
Wentworth	50-54	6	16
Wentworth	55-59		173
Wentworth	55-59	0	992
Wentworth	55-59	1	602
Wentworth	55-59	2	1338
Wentworth	55-59	3	625
Wentworth	55-59	4	141
Wentworth	55-59	5	27
Wentworth	55-59	6	21
Wentworth	60-64		181
Wentworth	60-64	0	823
Wentworth	60-64	1	640
Wentworth	60-64	2	1238
Wentworth	60-64	3	579
Wentworth	60-64	4	153
Wentworth	60-64	5	24
Wentworth	60-64	6	14
Wentworth	65-69		150
Wentworth	65-69	0	710
Wentworth	65-69	1	490
Wentworth	65-69	2	1095
Wentworth	65-69	3	479
Wentworth	65-69	4	132
Wentworth	65-69	5	32
Wentworth	65-69	6	26
Wentworth	70-74		204
Wentworth	70-74	0	660
Wentworth	70-74	1	480
Wentworth	70-74	2	1167
Wentworth	70-74	3	612
Wentworth	70-74	4	169
Wentworth	70-74	5	27
Wentworth	70-74	6	7
Wentworth	75-79		222
Wentworth	75-79	0	410
Wentworth	75-79	1	290
Wentworth	75-79	2	883
Wentworth	75-79	3	504
Wentworth	75-79	4	153
Wentworth	75-79	5	29
Wentworth	75-79	6	21
Wentworth	80-84		274
Wentworth	80-84	0	271
Wentworth	80-84	1	190
Wentworth	80-84	2	513
Wentworth	80-84	3	407
Wentworth	80-84	4	153
Wentworth	80-84	5	41
Wentworth	80-84	6	27
Wentworth	85+		741
Wentworth	85+	0	243
Wentworth	85+	1	219
Wentworth	85+	2	533
Wentworth	85+	3	404
Wentworth	85+	4	167
Wentworth	85+	5	48
Wentworth	85+	6	55
Werriwa	15-19		682
Werriwa	15-19	0	6328
Werriwa	15-19	1	32
Werriwa	15-19	2	5
Werriwa	20-24		503
Werriwa	20-24	0	5645
Werriwa	20-24	1	362
Werriwa	20-24	2	170
Werriwa	20-24	3	40
Werriwa	20-24	4	10
Werriwa	25-29		528
Werriwa	25-29	0	4051
Werriwa	25-29	1	1048
Werriwa	25-29	2	741
Werriwa	25-29	3	294
Werriwa	25-29	4	90
Werriwa	25-29	5	30
Werriwa	25-29	6	9
Werriwa	30-34		435
Werriwa	30-34	0	2203
Werriwa	30-34	1	1511
Werriwa	30-34	2	1989
Werriwa	30-34	3	805
Werriwa	30-34	4	323
Werriwa	30-34	5	86
Werriwa	30-34	6	42
Werriwa	35-39		488
Werriwa	35-39	0	1191
Werriwa	35-39	1	1321
Werriwa	35-39	2	2701
Werriwa	35-39	3	1384
Werriwa	35-39	4	567
Werriwa	35-39	5	179
Werriwa	35-39	6	103
Werriwa	40-44		423
Werriwa	40-44	0	695
Werriwa	40-44	1	831
Werriwa	40-44	2	2453
Werriwa	40-44	3	1420
Werriwa	40-44	4	650
Werriwa	40-44	5	273
Werriwa	40-44	6	168
Werriwa	45-49		356
Werriwa	45-49	0	604
Werriwa	45-49	1	758
Werriwa	45-49	2	2462
Werriwa	45-49	3	1495
Werriwa	45-49	4	650
Werriwa	45-49	5	268
Werriwa	45-49	6	176
Werriwa	50-54		334
Werriwa	50-54	0	580
Werriwa	50-54	1	725
Werriwa	50-54	2	2197
Werriwa	50-54	3	1390
Werriwa	50-54	4	575
Werriwa	50-54	5	235
Werriwa	50-54	6	174
Werriwa	55-59		310
Werriwa	55-59	0	460
Werriwa	55-59	1	679
Werriwa	55-59	2	2138
Werriwa	55-59	3	1263
Werriwa	55-59	4	609
Werriwa	55-59	5	258
Werriwa	55-59	6	181
Werriwa	60-64		296
Werriwa	60-64	0	417
Werriwa	60-64	1	552
Werriwa	60-64	2	1786
Werriwa	60-64	3	1190
Werriwa	60-64	4	550
Werriwa	60-64	5	245
Werriwa	60-64	6	184
Werriwa	65-69		256
Werriwa	65-69	0	290
Werriwa	65-69	1	362
Werriwa	65-69	2	1306
Werriwa	65-69	3	919
Werriwa	65-69	4	520
Werriwa	65-69	5	210
Werriwa	65-69	6	171
Werriwa	70-74		218
Werriwa	70-74	0	193
Werriwa	70-74	1	260
Werriwa	70-74	2	962
Werriwa	70-74	3	689
Werriwa	70-74	4	382
Werriwa	70-74	5	170
Werriwa	70-74	6	160
Werriwa	75-79		213
Werriwa	75-79	0	95
Werriwa	75-79	1	140
Werriwa	75-79	2	499
Werriwa	75-79	3	456
Werriwa	75-79	4	273
Werriwa	75-79	5	134
Werriwa	75-79	6	152
Werriwa	80-84		194
Werriwa	80-84	0	51
Werriwa	80-84	1	81
Werriwa	80-84	2	342
Werriwa	80-84	3	297
Werriwa	80-84	4	208
Werriwa	80-84	5	106
Werriwa	80-84	6	171
Werriwa	85+		333
Werriwa	85+	0	46
Werriwa	85+	1	83
Werriwa	85+	2	235
Werriwa	85+	3	222
Werriwa	85+	4	160
Werriwa	85+	5	89
Werriwa	85+	6	236
Whitlam	15-19		353
Whitlam	15-19	0	4652
Whitlam	15-19	1	26
Whitlam	15-19	2	3
Whitlam	20-24		303
Whitlam	20-24	0	3756
Whitlam	20-24	1	342
Whitlam	20-24	2	131
Whitlam	20-24	3	17
Whitlam	20-24	4	10
Whitlam	25-29		297
Whitlam	25-29	0	2810
Whitlam	25-29	1	865
Whitlam	25-29	2	648
Whitlam	25-29	3	207
Whitlam	25-29	4	48
Whitlam	25-29	5	3
Whitlam	25-29	6	4
Whitlam	30-34		240
Whitlam	30-34	0	1562
Whitlam	30-34	1	1131
Whitlam	30-34	2	1458
Whitlam	30-34	3	605
Whitlam	30-34	4	162
Whitlam	30-34	5	36
Whitlam	30-34	6	11
Whitlam	35-39		240
Whitlam	35-39	0	864
Whitlam	35-39	1	846
Whitlam	35-39	2	1941
Whitlam	35-39	3	906
Whitlam	35-39	4	285
Whitlam	35-39	5	88
Whitlam	35-39	6	60
Whitlam	40-44		227
Whitlam	40-44	0	633
Whitlam	40-44	1	659
Whitlam	40-44	2	1940
Whitlam	40-44	3	1047
Whitlam	40-44	4	375
Whitlam	40-44	5	114
Whitlam	40-44	6	71
Whitlam	45-49		253
Whitlam	45-49	0	599
Whitlam	45-49	1	653
Whitlam	45-49	2	2166
Whitlam	45-49	3	1203
Whitlam	45-49	4	406
Whitlam	45-49	5	122
Whitlam	45-49	6	94
Whitlam	50-54		195
Whitlam	50-54	0	640
Whitlam	50-54	1	639
Whitlam	50-54	2	2112
Whitlam	50-54	3	1200
Whitlam	50-54	4	431
Whitlam	50-54	5	127
Whitlam	50-54	6	71
Whitlam	55-59		207
Whitlam	55-59	0	617
Whitlam	55-59	1	599
Whitlam	55-59	2	2144
Whitlam	55-59	3	1305
Whitlam	55-59	4	441
Whitlam	55-59	5	128
Whitlam	55-59	6	72
Whitlam	60-64		211
Whitlam	60-64	0	613
Whitlam	60-64	1	549
Whitlam	60-64	2	2098
Whitlam	60-64	3	1374
Whitlam	60-64	4	536
Whitlam	60-64	5	132
Whitlam	60-64	6	65
Whitlam	65-69		253
Whitlam	65-69	0	546
Whitlam	65-69	1	465
Whitlam	65-69	2	1918
Whitlam	65-69	3	1360
Whitlam	65-69	4	491
Whitlam	65-69	5	146
Whitlam	65-69	6	70
Whitlam	70-74		268
Whitlam	70-74	0	442
Whitlam	70-74	1	432
Whitlam	70-74	2	1834
Whitlam	70-74	3	1262
Whitlam	70-74	4	468
Whitlam	70-74	5	128
Whitlam	70-74	6	61
Whitlam	75-79		272
Whitlam	75-79	0	312
Whitlam	75-79	1	287
Whitlam	75-79	2	1306
Whitlam	75-79	3	985
Whitlam	75-79	4	428
Whitlam	75-79	5	135
Whitlam	75-79	6	76
Whitlam	80-84		311
Whitlam	80-84	0	198
Whitlam	80-84	1	166
Whitlam	80-84	2	755
Whitlam	80-84	3	720
Whitlam	80-84	4	375
Whitlam	80-84	5	149
Whitlam	80-84	6	78
Whitlam	85+		458
Whitlam	85+	0	149
Whitlam	85+	1	150
Whitlam	85+	2	616
Whitlam	85+	3	599
Whitlam	85+	4	344
Whitlam	85+	5	185
Whitlam	85+	6	120
No usual address (NSW)	15-19		93
No usual address (NSW)	15-19	0	171
No usual address (NSW)	15-19	1	8
No usual address (NSW)	20-24		147
No usual address (NSW)	20-24	0	219
No usual address (NSW)	20-24	1	27
No usual address (NSW)	20-24	2	21
No usual address (NSW)	20-24	3	4
No usual address (NSW)	25-29		170
No usual address (NSW)	25-29	0	277
No usual address (NSW)	25-29	1	43
No usual address (NSW)	25-29	2	21
No usual address (NSW)	25-29	3	14
No usual address (NSW)	25-29	4	6
No usual address (NSW)	30-34		175
No usual address (NSW)	30-34	0	184
No usual address (NSW)	30-34	1	51
No usual address (NSW)	30-34	2	46
No usual address (NSW)	30-34	3	17
No usual address (NSW)	30-34	4	12
No usual address (NSW)	30-34	5	5
No usual address (NSW)	35-39		153
No usual address (NSW)	35-39	0	104
No usual address (NSW)	35-39	1	37
No usual address (NSW)	35-39	2	45
No usual address (NSW)	35-39	3	27
No usual address (NSW)	35-39	4	5
No usual address (NSW)	35-39	5	4
No usual address (NSW)	35-39	6	9
No usual address (NSW)	40-44		149
No usual address (NSW)	40-44	0	87
No usual address (NSW)	40-44	1	19
No usual address (NSW)	40-44	2	48
No usual address (NSW)	40-44	3	16
No usual address (NSW)	40-44	4	12
No usual address (NSW)	40-44	5	9
No usual address (NSW)	40-44	6	9
