CED_NAME16	Age	HoursHousekeeping	Sex	adults
Melbourne	85+	15-29	F	87
Melbourne	85+	15-29	M	53
Melbourne	85+	30+	F	55
Melbourne	85+	30+	M	17
Menzies	15-19		F	136
Menzies	15-19		M	166
Menzies	15-19	0	F	1675
Menzies	15-19	0	M	2167
Menzies	15-19	<5	F	2442
Menzies	15-19	<5	M	2593
Menzies	15-19	5-14	F	506
Menzies	15-19	5-14	M	375
Menzies	15-19	15-29	F	41
Menzies	15-19	15-29	M	29
Menzies	15-19	30+	F	16
Menzies	15-19	30+	M	15
Menzies	20-24		F	191
Menzies	20-24		M	207
Menzies	20-24	0	F	1505
Menzies	20-24	0	M	2339
Menzies	20-24	<5	F	2066
Menzies	20-24	<5	M	2208
Menzies	20-24	5-14	F	1106
Menzies	20-24	5-14	M	798
Menzies	20-24	15-29	F	158
Menzies	20-24	15-29	M	94
Menzies	20-24	30+	F	56
Menzies	20-24	30+	M	39
Menzies	25-34		F	479
Menzies	25-34		M	488
Menzies	25-34	0	F	2879
Menzies	25-34	0	M	3648
Menzies	25-34	<5	F	2149
Menzies	25-34	<5	M	2891
Menzies	25-34	5-14	F	2926
Menzies	25-34	5-14	M	2521
Menzies	25-34	15-29	F	1068
Menzies	25-34	15-29	M	460
Menzies	25-34	30+	F	894
Menzies	25-34	30+	M	209
Menzies	35-44		F	432
Menzies	35-44		M	413
Menzies	35-44	0	F	2384
Menzies	35-44	0	M	2756
Menzies	35-44	<5	F	1138
Menzies	35-44	<5	M	2601
Menzies	35-44	5-14	F	3384
Menzies	35-44	5-14	M	3730
Menzies	35-44	15-29	F	2489
Menzies	35-44	15-29	M	1128
Menzies	35-44	30+	F	2363
Menzies	35-44	30+	M	420
Menzies	45-54		F	370
Menzies	45-54		M	406
Menzies	45-54	0	F	1757
Menzies	45-54	0	M	2340
Menzies	45-54	<5	F	1110
Menzies	45-54	<5	M	2716
Menzies	45-54	5-14	F	4006
Menzies	45-54	5-14	M	4206
Menzies	45-54	15-29	F	2922
Menzies	45-54	15-29	M	1120
Menzies	45-54	30+	F	2055
Menzies	45-54	30+	M	414
Menzies	55-64		F	323
Menzies	55-64		M	304
Menzies	55-64	0	F	2021
Menzies	55-64	0	M	2253
Menzies	55-64	<5	F	1016
Menzies	55-64	<5	M	2442
Menzies	55-64	5-14	F	3473
Menzies	55-64	5-14	M	3560
Menzies	55-64	15-29	F	2522
Menzies	55-64	15-29	M	1086
Menzies	55-64	30+	F	1785
Menzies	55-64	30+	M	410
Menzies	65-74		F	318
Menzies	65-74		M	263
Menzies	65-74	0	F	2213
Menzies	65-74	0	M	2062
Menzies	65-74	<5	F	665
Menzies	65-74	<5	M	1423
Menzies	65-74	5-14	F	2157
Menzies	65-74	5-14	M	2397
Menzies	65-74	15-29	F	2046
Menzies	65-74	15-29	M	1059
Menzies	65-74	30+	F	1700
Menzies	65-74	30+	M	492
Menzies	75-84		F	376
Menzies	75-84		M	281
Menzies	75-84	0	F	2126
Menzies	75-84	0	M	1849
Menzies	75-84	<5	F	644
Menzies	75-84	<5	M	960
Menzies	75-84	5-14	F	1390
Menzies	75-84	5-14	M	1489
Menzies	75-84	15-29	F	1297
Menzies	75-84	15-29	M	708
Menzies	75-84	30+	F	1067
Menzies	75-84	30+	M	373
Menzies	85+		F	309
Menzies	85+		M	201
Menzies	85+	0	F	1776
Menzies	85+	0	M	1130
Menzies	85+	<5	F	346
Menzies	85+	<5	M	359
Menzies	85+	5-14	F	473
Menzies	85+	5-14	M	402
Menzies	85+	15-29	F	294
Menzies	85+	15-29	M	195
Menzies	85+	30+	F	181
Menzies	85+	30+	M	112
Monash	15-19		F	310
Monash	15-19		M	320
Monash	15-19	0	F	1130
Monash	15-19	0	M	1426
Monash	15-19	<5	F	1824
Monash	15-19	<5	M	1763
Monash	15-19	5-14	F	459
Monash	15-19	5-14	M	325
Monash	15-19	15-29	F	63
Monash	15-19	15-29	M	13
Monash	15-19	30+	F	17
Monash	15-19	30+	M	8
Monash	20-24		F	184
Monash	20-24		M	219
Monash	20-24	0	F	748
Monash	20-24	0	M	1227
Monash	20-24	<5	F	959
Monash	20-24	<5	M	1195
Monash	20-24	5-14	F	833
Monash	20-24	5-14	M	520
Monash	20-24	15-29	F	214
Monash	20-24	15-29	M	86
Monash	20-24	30+	F	148
Monash	20-24	30+	M	36
Monash	25-34		F	541
Monash	25-34		M	482
Monash	25-34	0	F	1130
Monash	25-34	0	M	1766
Monash	25-34	<5	F	1042
Monash	25-34	<5	M	2131
Monash	25-34	5-14	F	2528
Monash	25-34	5-14	M	2235
Monash	25-34	15-29	F	1257
Monash	25-34	15-29	M	545
Monash	25-34	30+	F	1586
Monash	25-34	30+	M	251
Monash	35-44		F	576
Monash	35-44		M	574
Monash	35-44	0	F	721
Monash	35-44	0	M	1266
Monash	35-44	<5	F	710
Monash	35-44	<5	M	1829
Monash	35-44	5-14	F	2423
Monash	35-44	5-14	M	2637
Monash	35-44	15-29	F	1821
Monash	35-44	15-29	M	879
Monash	35-44	30+	F	1926
Monash	35-44	30+	M	401
Monash	45-54		F	562
Monash	45-54		M	603
Monash	45-54	0	F	1019
Monash	45-54	0	M	1586
Monash	45-54	<5	F	931
Monash	45-54	<5	M	2152
Monash	45-54	5-14	F	3243
Monash	45-54	5-14	M	2869
Monash	45-54	15-29	F	2066
Monash	45-54	15-29	M	879
Monash	45-54	30+	F	1405
Monash	45-54	30+	M	412
Monash	55-64		F	663
Monash	55-64		M	677
Monash	55-64	0	F	1756
Monash	55-64	0	M	2292
Monash	55-64	<5	F	1021
Monash	55-64	<5	M	2262
Monash	55-64	5-14	F	3593
Monash	55-64	5-14	M	3310
Monash	55-64	15-29	F	2445
Monash	55-64	15-29	M	1097
Monash	55-64	30+	F	1788
Monash	55-64	30+	M	609
Monash	65-74		F	740
Monash	65-74		M	701
Monash	65-74	0	F	2333
Monash	65-74	0	M	2635
Monash	65-74	<5	F	693
Monash	65-74	<5	M	1750
Monash	65-74	5-14	F	2519
Monash	65-74	5-14	M	2982
Monash	65-74	15-29	F	2463
Monash	65-74	15-29	M	1534
Monash	65-74	30+	F	2149
Monash	65-74	30+	M	911
Monash	75-84		F	583
Monash	75-84		M	504
Monash	75-84	0	F	1808
Monash	75-84	0	M	1787
Monash	75-84	<5	F	438
Monash	75-84	<5	M	764
Monash	75-84	5-14	F	1011
Monash	75-84	5-14	M	1235
Monash	75-84	15-29	F	974
Monash	75-84	15-29	M	739
Monash	75-84	30+	F	995
Monash	75-84	30+	M	534
Monash	85+		F	317
Monash	85+		M	244
Monash	85+	0	F	1272
Monash	85+	0	M	728
Monash	85+	<5	F	215
Monash	85+	<5	M	185
Monash	85+	5-14	F	255
Monash	85+	5-14	M	228
Monash	85+	15-29	F	174
Monash	85+	15-29	M	131
Monash	85+	30+	F	147
Monash	85+	30+	M	103
Nicholls	15-19		F	391
Nicholls	15-19		M	480
Nicholls	15-19	0	F	1469
Nicholls	15-19	0	M	2036
Nicholls	15-19	<5	F	1843
Nicholls	15-19	<5	M	2001
Nicholls	15-19	5-14	F	505
Nicholls	15-19	5-14	M	355
Nicholls	15-19	15-29	F	57
Nicholls	15-19	15-29	M	28
Nicholls	15-19	30+	F	20
Nicholls	15-19	30+	M	17
Nicholls	20-24		F	298
Nicholls	20-24		M	360
Nicholls	20-24	0	F	1093
Nicholls	20-24	0	M	1797
Nicholls	20-24	<5	F	1085
Nicholls	20-24	<5	M	1365
Nicholls	20-24	5-14	F	1052
Nicholls	20-24	5-14	M	648
Nicholls	20-24	15-29	F	256
Nicholls	20-24	15-29	M	98
Nicholls	20-24	30+	F	186
Nicholls	20-24	30+	M	50
Nicholls	25-34		F	743
Nicholls	25-34		M	869
Nicholls	25-34	0	F	1852
Nicholls	25-34	0	M	2693
Nicholls	25-34	<5	F	1122
Nicholls	25-34	<5	M	2310
Nicholls	25-34	5-14	F	2700
Nicholls	25-34	5-14	M	2371
Nicholls	25-34	15-29	F	1337
Nicholls	25-34	15-29	M	549
Nicholls	25-34	30+	F	1559
Nicholls	25-34	30+	M	258
Nicholls	35-44		F	702
Nicholls	35-44		M	755
Nicholls	35-44	0	F	1268
Nicholls	35-44	0	M	1926
Nicholls	35-44	<5	F	735
Nicholls	35-44	<5	M	1990
Nicholls	35-44	5-14	F	2531
Nicholls	35-44	5-14	M	2690
Nicholls	35-44	15-29	F	1863
Nicholls	35-44	15-29	M	771
Nicholls	35-44	30+	F	1918
Nicholls	35-44	30+	M	365
Nicholls	45-54		F	683
Nicholls	45-54		M	821
Nicholls	45-54	0	F	1496
Nicholls	45-54	0	M	2384
Nicholls	45-54	<5	F	926
Nicholls	45-54	<5	M	2433
Nicholls	45-54	5-14	F	3414
Nicholls	45-54	5-14	M	3039
Nicholls	45-54	15-29	F	2086
Nicholls	45-54	15-29	M	794
Nicholls	45-54	30+	F	1474
Nicholls	45-54	30+	M	399
Nicholls	55-64		F	713
Nicholls	55-64		M	815
Nicholls	55-64	0	F	2047
Nicholls	55-64	0	M	2810
Nicholls	55-64	<5	F	1015
Nicholls	55-64	<5	M	2578
Nicholls	55-64	5-14	F	3328
Nicholls	55-64	5-14	M	3145
Nicholls	55-64	15-29	F	2331
Nicholls	55-64	15-29	M	929
Nicholls	55-64	30+	F	1646
Nicholls	55-64	30+	M	491
Nicholls	65-74		F	713
Nicholls	65-74		M	774
Nicholls	65-74	0	F	2569
Nicholls	65-74	0	M	3111
Nicholls	65-74	<5	F	645
Nicholls	65-74	<5	M	1703
Nicholls	65-74	5-14	F	2067
Nicholls	65-74	5-14	M	2498
Nicholls	65-74	15-29	F	2014
Nicholls	65-74	15-29	M	1098
Nicholls	65-74	30+	F	1897
Nicholls	65-74	30+	M	683
Nicholls	75-84		F	684
Nicholls	75-84		M	602
Nicholls	75-84	0	F	2069
Nicholls	75-84	0	M	2170
Nicholls	75-84	<5	F	430
Nicholls	75-84	<5	M	790
Nicholls	75-84	5-14	F	917
Nicholls	75-84	5-14	M	1115
Nicholls	75-84	15-29	F	828
Nicholls	75-84	15-29	M	560
Nicholls	75-84	30+	F	960
Nicholls	75-84	30+	M	462
Nicholls	85+		F	434
Nicholls	85+		M	244
Nicholls	85+	0	F	1407
Nicholls	85+	0	M	851
Nicholls	85+	<5	F	203
Nicholls	85+	<5	M	223
Nicholls	85+	5-14	F	312
Nicholls	85+	5-14	M	233
Nicholls	85+	15-29	F	167
Nicholls	85+	15-29	M	132
Nicholls	85+	30+	F	172
Nicholls	85+	30+	M	96
Scullin	15-19		F	240
Scullin	15-19		M	290
Scullin	15-19	0	F	2126
Scullin	15-19	0	M	2655
Scullin	15-19	<5	F	1613
Scullin	15-19	<5	M	1649
Scullin	15-19	5-14	F	547
Scullin	15-19	5-14	M	331
Scullin	15-19	15-29	F	64
Scullin	15-19	15-29	M	46
Scullin	15-19	30+	F	30
Scullin	15-19	30+	M	19
Scullin	20-24		F	301
Scullin	20-24		M	401
Scullin	20-24	0	F	2101
Scullin	20-24	0	M	3102
Scullin	20-24	<5	F	1477
Scullin	20-24	<5	M	1617
Scullin	20-24	5-14	F	1117
Scullin	20-24	5-14	M	694
Scullin	20-24	15-29	F	255
Scullin	20-24	15-29	M	102
Scullin	20-24	30+	F	109
Scullin	20-24	30+	M	49
Scullin	25-34		F	729
Scullin	25-34		M	879
Scullin	25-34	0	F	4018
Scullin	25-34	0	M	5636
Scullin	25-34	<5	F	1849
Scullin	25-34	<5	M	3068
Scullin	25-34	5-14	F	3330
Scullin	25-34	5-14	M	2833
Scullin	25-34	15-29	F	1515
Scullin	25-34	15-29	M	570
Scullin	25-34	30+	F	1716
Scullin	25-34	30+	M	296
Scullin	35-44		F	648
Scullin	35-44		M	715
Scullin	35-44	0	F	3215
Scullin	35-44	0	M	4559
Scullin	35-44	<5	F	1011
Scullin	35-44	<5	M	2871
Scullin	35-44	5-14	F	3171
Scullin	35-44	5-14	M	3585
Scullin	35-44	15-29	F	2333
Scullin	35-44	15-29	M	1070
Scullin	35-44	30+	F	2763
Scullin	35-44	30+	M	504
Scullin	45-54		F	440
Scullin	45-54		M	518
Scullin	45-54	0	F	2680
Scullin	45-54	0	M	3694
Scullin	45-54	<5	F	880
Scullin	45-54	<5	M	2404
Scullin	45-54	5-14	F	2872
Scullin	45-54	5-14	M	2642
Scullin	45-54	15-29	F	1938
Scullin	45-54	15-29	M	690
Scullin	45-54	30+	F	1795
Scullin	45-54	30+	M	361
Scullin	55-64		F	398
Scullin	55-64		M	404
Scullin	55-64	0	F	2865
Scullin	55-64	0	M	3428
Scullin	55-64	<5	F	763
Scullin	55-64	<5	M	1862
Scullin	55-64	5-14	F	2360
Scullin	55-64	5-14	M	2177
Scullin	55-64	15-29	F	1630
Scullin	55-64	15-29	M	575
Scullin	55-64	30+	F	1484
Scullin	55-64	30+	M	300
Scullin	65-74		F	362
Scullin	65-74		M	324
Scullin	65-74	0	F	2604
Scullin	65-74	0	M	2715
Scullin	65-74	<5	F	649
Scullin	65-74	<5	M	1099
Scullin	65-74	5-14	F	1373
Scullin	65-74	5-14	M	1435
Scullin	65-74	15-29	F	1118
Scullin	65-74	15-29	M	536
Scullin	65-74	30+	F	1099
Scullin	65-74	30+	M	324
Scullin	75-84		F	364
Scullin	75-84		M	267
Scullin	75-84	0	F	1599
Scullin	75-84	0	M	1530
Scullin	75-84	<5	F	425
Scullin	75-84	<5	M	566
Scullin	75-84	5-14	F	692
Scullin	75-84	5-14	M	615
Scullin	75-84	15-29	F	489
Scullin	75-84	15-29	M	273
Scullin	75-84	30+	F	458
Scullin	75-84	30+	M	183
Scullin	85+		F	318
Scullin	85+		M	155
Scullin	85+	0	F	955
Scullin	85+	0	M	618
Scullin	85+	<5	F	165
Scullin	85+	<5	M	150
Scullin	85+	5-14	F	166
Scullin	85+	5-14	M	131
Scullin	85+	15-29	F	91
Scullin	85+	15-29	M	66
Scullin	85+	30+	F	67
Scullin	85+	30+	M	50
Wannon	15-19		F	374
Wannon	15-19		M	424
Wannon	15-19	0	F	1291
Wannon	15-19	0	M	1668
Wannon	15-19	<5	F	1906
Wannon	15-19	<5	M	1996
Wannon	15-19	5-14	F	477
Wannon	15-19	5-14	M	344
Wannon	15-19	15-29	F	51
Wannon	15-19	15-29	M	39
Wannon	15-19	30+	F	18
Wannon	15-19	30+	M	13
Wannon	20-24		F	217
Wannon	20-24		M	313
Wannon	20-24	0	F	855
Wannon	20-24	0	M	1344
Wannon	20-24	<5	F	966
Wannon	20-24	<5	M	1283
Wannon	20-24	5-14	F	972
Wannon	20-24	5-14	M	645
Wannon	20-24	15-29	F	209
Wannon	20-24	15-29	M	91
Wannon	20-24	30+	F	138
Wannon	20-24	30+	M	47
Wannon	25-34		F	527
Wannon	25-34		M	815
Wannon	25-34	0	F	1245
Wannon	25-34	0	M	2165
Wannon	25-34	<5	F	1132
Wannon	25-34	<5	M	2359
Wannon	25-34	5-14	F	2654
Wannon	25-34	5-14	M	2375
Wannon	25-34	15-29	F	1294
Wannon	25-34	15-29	M	515
Wannon	25-34	30+	F	1429
Wannon	25-34	30+	M	242
Wannon	35-44		F	568
Wannon	35-44		M	856
Wannon	35-44	0	F	818
Wannon	35-44	0	M	1473
Wannon	35-44	<5	F	726
Wannon	35-44	<5	M	1999
Wannon	35-44	5-14	F	2583
Wannon	35-44	5-14	M	2687
Wannon	35-44	15-29	F	1932
Wannon	35-44	15-29	M	823
Wannon	35-44	30+	F	1923
Wannon	35-44	30+	M	387
Wannon	45-54		F	602
Wannon	45-54		M	912
Wannon	45-54	0	F	1084
Wannon	45-54	0	M	1815
Wannon	45-54	<5	F	968
Wannon	45-54	<5	M	2509
Wannon	45-54	5-14	F	3520
Wannon	45-54	5-14	M	3121
Wannon	45-54	15-29	F	2336
Wannon	45-54	15-29	M	913
Wannon	45-54	30+	F	1498
Wannon	45-54	30+	M	406
Wannon	55-64		F	651
Wannon	55-64		M	826
Wannon	55-64	0	F	1747
Wannon	55-64	0	M	2552
Wannon	55-64	<5	F	1082
Wannon	55-64	<5	M	2692
Wannon	55-64	5-14	F	3715
Wannon	55-64	5-14	M	3445
Wannon	55-64	15-29	F	2644
Wannon	55-64	15-29	M	1121
Wannon	55-64	30+	F	1880
Wannon	55-64	30+	M	561
Wannon	65-74		F	717
Wannon	65-74		M	852
Wannon	65-74	0	F	2192
Wannon	65-74	0	M	2881
Wannon	65-74	<5	F	677
Wannon	65-74	<5	M	1913
Wannon	65-74	5-14	F	2335
Wannon	65-74	5-14	M	2832
Wannon	65-74	15-29	F	2353
Wannon	65-74	15-29	M	1329
Wannon	65-74	30+	F	2223
Wannon	65-74	30+	M	844
Wannon	75-84		F	579
Wannon	75-84		M	547
Wannon	75-84	0	F	1868
Wannon	75-84	0	M	1760
Wannon	75-84	<5	F	394
Wannon	75-84	<5	M	785
Wannon	75-84	5-14	F	1037
Wannon	75-84	5-14	M	1188
Wannon	75-84	15-29	F	961
Wannon	75-84	15-29	M	618
Wannon	75-84	30+	F	1090
Wannon	75-84	30+	M	499
Wannon	85+		F	431
Wannon	85+		M	246
Wannon	85+	0	F	1426
Wannon	85+	0	M	791
Wannon	85+	<5	F	276
Wannon	85+	<5	M	203
Wannon	85+	5-14	F	334
Wannon	85+	5-14	M	227
Wannon	85+	15-29	F	206
Wannon	85+	15-29	M	143
Wannon	85+	30+	F	168
Wannon	85+	30+	M	94
Wills	15-19		F	155
Wills	15-19		M	184
Wills	15-19	0	F	1123
Wills	15-19	0	M	1468
Wills	15-19	<5	F	1475
Wills	15-19	<5	M	1418
Wills	15-19	5-14	F	383
Wills	15-19	5-14	M	261
Wills	15-19	15-29	F	41
Wills	15-19	15-29	M	19
Wills	15-19	30+	F	20
Wills	15-19	30+	M	16
Wills	20-24		F	286
Wills	20-24		M	351
Wills	20-24	0	F	1575
Wills	20-24	0	M	2324
Wills	20-24	<5	F	1994
Wills	20-24	<5	M	1892
Wills	20-24	5-14	F	1606
Wills	20-24	5-14	M	1077
Wills	20-24	15-29	F	268
Wills	20-24	15-29	M	127
Wills	20-24	30+	F	121
Wills	20-24	30+	M	52
Wills	25-34		F	904
Wills	25-34		M	982
Wills	25-34	0	F	3090
Wills	25-34	0	M	4622
Wills	25-34	<5	F	4122
Wills	25-34	<5	M	4919
Wills	25-34	5-14	F	6478
Wills	25-34	5-14	M	5148
Wills	25-34	15-29	F	1659
Wills	25-34	15-29	M	847
Wills	25-34	30+	F	1191
Wills	25-34	30+	M	312
Wills	35-44		F	543
Wills	35-44		M	655
Wills	35-44	0	F	1764
Wills	35-44	0	M	2687
Wills	35-44	<5	F	1751
Wills	35-44	<5	M	3136
Wills	35-44	5-14	F	4586
Wills	35-44	5-14	M	4830
Wills	35-44	15-29	F	2397
Wills	35-44	15-29	M	1367
Wills	35-44	30+	F	2075
Wills	35-44	30+	M	464
Wills	45-54		F	386
Wills	45-54		M	438
Wills	45-54	0	F	1397
Wills	45-54	0	M	2105
Wills	45-54	<5	F	1069
Wills	45-54	<5	M	2191
Wills	45-54	5-14	F	3417
Wills	45-54	5-14	M	3340
Wills	45-54	15-29	F	1956
Wills	45-54	15-29	M	926
Wills	45-54	30+	F	1402
Wills	45-54	30+	M	367
Wills	55-64		F	295
Wills	55-64		M	325
Wills	55-64	0	F	1578
Wills	55-64	0	M	2092
Wills	55-64	<5	F	826
Wills	55-64	<5	M	1565
Wills	55-64	5-14	F	2434
Wills	55-64	5-14	M	2201
Wills	55-64	15-29	F	1450
Wills	55-64	15-29	M	652
Wills	55-64	30+	F	988
Wills	55-64	30+	M	257
Wills	65-74		F	258
Wills	65-74		M	252
Wills	65-74	0	F	1609
Wills	65-74	0	M	1573
Wills	65-74	<5	F	494
Wills	65-74	<5	M	799
Wills	65-74	5-14	F	1280
Wills	65-74	5-14	M	1159
Wills	65-74	15-29	F	953
Wills	65-74	15-29	M	514
Wills	65-74	30+	F	741
Wills	65-74	30+	M	233
Wills	75-84		F	303
Wills	75-84		M	224
Wills	75-84	0	F	1541
Wills	75-84	0	M	1269
Wills	75-84	<5	F	417
Wills	75-84	<5	M	493
Wills	75-84	5-14	F	760
Wills	75-84	5-14	M	588
Wills	75-84	15-29	F	562
Wills	75-84	15-29	M	265
Wills	75-84	30+	F	538
Wills	75-84	30+	M	120
Wills	85+		F	314
Wills	85+		M	168
Wills	85+	0	F	1441
Wills	85+	0	M	880
Wills	85+	<5	F	300
Wills	85+	<5	M	249
Wills	85+	5-14	F	376
Wills	85+	5-14	M	244
Wills	85+	15-29	F	205
Wills	85+	15-29	M	97
Wills	85+	30+	F	144
Wills	85+	30+	M	68
No usual address (Vic.)	15-19		F	87
No usual address (Vic.)	15-19		M	88
No usual address (Vic.)	15-19	0	F	56
No usual address (Vic.)	15-19	0	M	76
No usual address (Vic.)	15-19	<5	F	62
No usual address (Vic.)	15-19	<5	M	44
No usual address (Vic.)	15-19	5-14	F	22
No usual address (Vic.)	15-19	5-14	M	14
No usual address (Vic.)	15-19	15-29	F	4
No usual address (Vic.)	15-19	30+	F	8
No usual address (Vic.)	20-24		F	93
No usual address (Vic.)	20-24		M	125
No usual address (Vic.)	20-24	0	F	74
No usual address (Vic.)	20-24	0	M	95
No usual address (Vic.)	20-24	<5	F	75
No usual address (Vic.)	20-24	<5	M	71
No usual address (Vic.)	20-24	5-14	F	47
No usual address (Vic.)	20-24	5-14	M	36
No usual address (Vic.)	20-24	15-29	F	20
No usual address (Vic.)	20-24	15-29	M	13
No usual address (Vic.)	20-24	30+	F	10
No usual address (Vic.)	20-24	30+	M	6
No usual address (Vic.)	25-34		F	313
No usual address (Vic.)	25-34		M	391
No usual address (Vic.)	25-34	0	F	150
No usual address (Vic.)	25-34	0	M	241
No usual address (Vic.)	25-34	<5	F	126
No usual address (Vic.)	25-34	<5	M	147
No usual address (Vic.)	25-34	5-14	F	166
No usual address (Vic.)	25-34	5-14	M	124
No usual address (Vic.)	25-34	15-29	F	61
No usual address (Vic.)	25-34	15-29	M	29
No usual address (Vic.)	25-34	30+	F	69
No usual address (Vic.)	25-34	30+	M	16
No usual address (Vic.)	35-44		F	343
No usual address (Vic.)	35-44		M	525
No usual address (Vic.)	35-44	0	F	77
No usual address (Vic.)	35-44	0	M	176
No usual address (Vic.)	35-44	<5	F	75
No usual address (Vic.)	35-44	<5	M	127
No usual address (Vic.)	35-44	5-14	F	103
No usual address (Vic.)	35-44	5-14	M	116
No usual address (Vic.)	35-44	15-29	F	58
No usual address (Vic.)	35-44	15-29	M	30
No usual address (Vic.)	35-44	30+	F	75
No usual address (Vic.)	35-44	30+	M	24
No usual address (Vic.)	45-54		F	178
No usual address (Vic.)	45-54		M	465
No usual address (Vic.)	45-54	0	F	83
No usual address (Vic.)	45-54	0	M	209
No usual address (Vic.)	45-54	<5	F	62
No usual address (Vic.)	45-54	<5	M	105
No usual address (Vic.)	45-54	5-14	F	82
No usual address (Vic.)	45-54	5-14	M	91
No usual address (Vic.)	45-54	15-29	F	39
No usual address (Vic.)	45-54	15-29	M	24
No usual address (Vic.)	45-54	30+	F	36
No usual address (Vic.)	45-54	30+	M	17
No usual address (Vic.)	55-64		F	118
No usual address (Vic.)	55-64		M	291
No usual address (Vic.)	55-64	0	F	67
No usual address (Vic.)	55-64	0	M	153
No usual address (Vic.)	55-64	<5	F	62
No usual address (Vic.)	55-64	<5	M	82
No usual address (Vic.)	55-64	5-14	F	111
No usual address (Vic.)	55-64	5-14	M	82
No usual address (Vic.)	55-64	15-29	F	46
No usual address (Vic.)	55-64	15-29	M	19
No usual address (Vic.)	55-64	30+	F	25
No usual address (Vic.)	55-64	30+	M	13
No usual address (Vic.)	65-74		F	63
No usual address (Vic.)	65-74		M	136
No usual address (Vic.)	65-74	0	F	49
No usual address (Vic.)	65-74	0	M	113
No usual address (Vic.)	65-74	<5	F	31
No usual address (Vic.)	65-74	<5	M	54
No usual address (Vic.)	65-74	5-14	F	37
No usual address (Vic.)	65-74	5-14	M	70
No usual address (Vic.)	65-74	15-29	F	30
No usual address (Vic.)	65-74	15-29	M	11
No usual address (Vic.)	65-74	30+	F	10
No usual address (Vic.)	65-74	30+	M	13
No usual address (Vic.)	75-84		F	6
No usual address (Vic.)	75-84		M	27
No usual address (Vic.)	75-84	0	F	28
No usual address (Vic.)	75-84	0	M	28
No usual address (Vic.)	75-84	<5	F	7
No usual address (Vic.)	75-84	<5	M	18
No usual address (Vic.)	75-84	5-14	F	12
No usual address (Vic.)	75-84	5-14	M	9
No usual address (Vic.)	75-84	15-29	F	3
No usual address (Vic.)	75-84	15-29	M	6
No usual address (Vic.)	75-84	30+	F	6
No usual address (Vic.)	85+		F	10
No usual address (Vic.)	85+		M	11
No usual address (Vic.)	85+	0	F	9
Migratory - Offshore - Shipping (Vic.)	35-44		M	9
Migratory - Offshore - Shipping (Vic.)	35-44	0	M	4
Migratory - Offshore - Shipping (Vic.)	45-54		M	3
Migratory - Offshore - Shipping (Vic.)	55-64		F	3
Migratory - Offshore - Shipping (Vic.)	55-64		M	7
Blair	15-19		F	444
Blair	15-19		M	469
Blair	15-19	0	F	2149
Blair	15-19	0	M	2577
Blair	15-19	<5	F	2482
Blair	15-19	<5	M	2489
Blair	15-19	5-14	F	779
Blair	15-19	5-14	M	611
Blair	15-19	15-29	F	140
Blair	15-19	15-29	M	68
Blair	15-19	30+	F	58
Blair	15-19	30+	M	28
Blair	20-24		F	428
Blair	20-24		M	627
Blair	20-24	0	F	1768
Blair	20-24	0	M	2350
Blair	20-24	<5	F	1462
Blair	20-24	<5	M	1937
Blair	20-24	5-14	F	1567
Blair	20-24	5-14	M	1027
Blair	20-24	15-29	F	422
Blair	20-24	15-29	M	158
Blair	20-24	30+	F	388
Blair	20-24	30+	M	67
Blair	25-34		F	902
Blair	25-34		M	1397
Blair	25-34	0	F	2583
Blair	25-34	0	M	3583
Blair	25-34	<5	F	1856
Blair	25-34	<5	M	3377
Blair	25-34	5-14	F	4425
Blair	25-34	5-14	M	3767
Blair	25-34	15-29	F	2119
Blair	25-34	15-29	M	911
Blair	25-34	30+	F	2458
Blair	25-34	30+	M	439
Blair	35-44		F	781
Blair	35-44		M	1094
Blair	35-44	0	F	1784
Blair	35-44	0	M	2769
Blair	35-44	<5	F	1184
Blair	35-44	<5	M	2729
Blair	35-44	5-14	F	4052
Blair	35-44	5-14	M	4240
Blair	35-44	15-29	F	2677
Blair	35-44	15-29	M	1304
Blair	35-44	30+	F	2465
Blair	35-44	30+	M	612
Blair	45-54		F	671
Blair	45-54		M	824
Blair	45-54	0	F	1850
Blair	45-54	0	M	2551
Blair	45-54	<5	F	1354
Blair	45-54	<5	M	2623
Blair	45-54	5-14	F	4228
Blair	45-54	5-14	M	3764
Blair	45-54	15-29	F	2251
Blair	45-54	15-29	M	1073
Blair	45-54	30+	F	1620
Blair	45-54	30+	M	449
Blair	55-64		F	509
Blair	55-64		M	595
Blair	55-64	0	F	2071
Blair	55-64	0	M	2711
Blair	55-64	<5	F	1187
Blair	55-64	<5	M	2178
Blair	55-64	5-14	F	3193
Blair	55-64	5-14	M	3142
Blair	55-64	15-29	F	2053
Blair	55-64	15-29	M	1029
Blair	55-64	30+	F	1556
Blair	55-64	30+	M	540
Blair	65-74		F	446
Blair	65-74		M	442
Blair	65-74	0	F	2067
Blair	65-74	0	M	2306
Blair	65-74	<5	F	554
Blair	65-74	<5	M	1211
Blair	65-74	5-14	F	1722
Blair	65-74	5-14	M	1832
Blair	65-74	15-29	F	1491
Blair	65-74	15-29	M	1024
Blair	65-74	30+	F	1605
Blair	65-74	30+	M	721
Blair	75-84		F	443
Blair	75-84		M	333
Blair	75-84	0	F	1458
Blair	75-84	0	M	1379
Blair	75-84	<5	F	396
Blair	75-84	<5	M	500
Blair	75-84	5-14	F	703
Blair	75-84	5-14	M	728
