CED_NAME16	Age	UsualResidence	persons
Eden-Monaro	45-54	Visitor from WA	14
Eden-Monaro	45-54	Visitor same SA2	42
Eden-Monaro	55-64	Home	22107
Eden-Monaro	55-64	Visitor from ACT	293
Eden-Monaro	55-64	Visitor from NSW	1446
Eden-Monaro	55-64	Visitor from NT	4
Eden-Monaro	55-64	Visitor from QLD	102
Eden-Monaro	55-64	Visitor from SA	29
Eden-Monaro	55-64	Visitor from TAS	33
Eden-Monaro	55-64	Visitor from VIC	131
Eden-Monaro	55-64	Visitor from WA	18
Eden-Monaro	55-64	Visitor same SA2	53
Eden-Monaro	65-74	Home	18262
Eden-Monaro	65-74	Visitor from ACT	224
Eden-Monaro	65-74	Visitor from NSW	1009
Eden-Monaro	65-74	Visitor from QLD	57
Eden-Monaro	65-74	Visitor from SA	19
Eden-Monaro	65-74	Visitor from TAS	13
Eden-Monaro	65-74	Visitor from VIC	141
Eden-Monaro	65-74	Visitor from WA	17
Eden-Monaro	65-74	Visitor same SA2	62
Eden-Monaro	75-84	Home	9346
Eden-Monaro	75-84	Visitor from ACT	79
Eden-Monaro	75-84	Visitor from NSW	311
Eden-Monaro	75-84	Visitor from QLD	16
Eden-Monaro	75-84	Visitor from SA	7
Eden-Monaro	75-84	Visitor from TAS	7
Eden-Monaro	75-84	Visitor from VIC	67
Eden-Monaro	75-84	Visitor from WA	3
Eden-Monaro	75-84	Visitor same SA2	44
Eden-Monaro	85+	Home	3279
Eden-Monaro	85+	Visitor from ACT	15
Eden-Monaro	85+	Visitor from NSW	124
Eden-Monaro	85+	Visitor from QLD	3
Eden-Monaro	85+	Visitor from VIC	20
Eden-Monaro	85+	Visitor same SA2	17
Farrer	0-14	Home	31401
Farrer	0-14	Visitor from NSW	503
Farrer	0-14	Visitor from QLD	4
Farrer	0-14	Visitor from SA	7
Farrer	0-14	Visitor from VIC	136
Farrer	0-14	Visitor from WA	4
Farrer	0-14	Visitor same SA2	58
Farrer	15-24	Home	18129
Farrer	15-24	Visitor from ACT	15
Farrer	15-24	Visitor from NSW	733
Farrer	15-24	Visitor from QLD	16
Farrer	15-24	Visitor from SA	6
Farrer	15-24	Visitor from TAS	5
Farrer	15-24	Visitor from VIC	298
Farrer	15-24	Visitor from WA	4
Farrer	15-24	Visitor same SA2	49
Farrer	25-34	Home	19472
Farrer	25-34	Visitor from ACT	13
Farrer	25-34	Visitor from NSW	652
Farrer	25-34	Visitor from NT	4
Farrer	25-34	Visitor from QLD	29
Farrer	25-34	Visitor from SA	17
Farrer	25-34	Visitor from TAS	6
Farrer	25-34	Visitor from VIC	336
Farrer	25-34	Visitor from WA	6
Farrer	25-34	Visitor same SA2	61
Farrer	35-44	Home	18783
Farrer	35-44	Visitor from ACT	9
Farrer	35-44	Visitor from NSW	495
Farrer	35-44	Visitor from NT	5
Farrer	35-44	Visitor from QLD	24
Farrer	35-44	Visitor from SA	25
Farrer	35-44	Visitor from TAS	4
Farrer	35-44	Visitor from VIC	214
Farrer	35-44	Visitor from WA	3
Farrer	35-44	Visitor same SA2	52
Farrer	45-54	Home	20213
Farrer	45-54	Visitor from ACT	13
Farrer	45-54	Visitor from NSW	521
Farrer	45-54	Visitor from NT	7
Farrer	45-54	Visitor from QLD	40
Farrer	45-54	Visitor from SA	18
Farrer	45-54	Visitor from TAS	6
Farrer	45-54	Visitor from VIC	225
Farrer	45-54	Visitor from WA	3
Farrer	45-54	Visitor same SA2	42
Farrer	55-64	Home	22082
Farrer	55-64	Visitor from ACT	17
Farrer	55-64	Visitor from NSW	660
Farrer	55-64	Visitor from NT	8
Farrer	55-64	Visitor from QLD	66
Farrer	55-64	Visitor from SA	25
Farrer	55-64	Visitor from TAS	19
Farrer	55-64	Visitor from VIC	243
Farrer	55-64	Visitor from WA	5
Farrer	55-64	Visitor same SA2	80
Farrer	65-74	Home	19178
Farrer	65-74	Visitor from ACT	16
Farrer	65-74	Visitor from NSW	459
Farrer	65-74	Visitor from QLD	33
Farrer	65-74	Visitor from SA	22
Farrer	65-74	Visitor from TAS	22
Farrer	65-74	Visitor from VIC	266
Farrer	65-74	Visitor from WA	3
Farrer	65-74	Visitor same SA2	102
Farrer	75-84	Home	11422
Farrer	75-84	Visitor from NSW	207
Farrer	75-84	Visitor from QLD	6
Farrer	75-84	Visitor from SA	18
Farrer	75-84	Visitor from TAS	15
Farrer	75-84	Visitor from VIC	94
Farrer	75-84	Visitor same SA2	61
Farrer	85+	Home	4463
Farrer	85+	Visitor from NSW	138
Farrer	85+	Visitor from SA	4
Farrer	85+	Visitor from VIC	26
Farrer	85+	Visitor same SA2	34
Fowler	0-14	Home	30530
Fowler	0-14	Visitor from NSW	406
Fowler	0-14	Visitor from VIC	3
Fowler	0-14	Visitor same SA2	21
Fowler	15-24	Home	23283
Fowler	15-24	Visitor from NSW	338
Fowler	15-24	Visitor from QLD	3
Fowler	15-24	Visitor from SA	4
Fowler	15-24	Visitor from VIC	14
Fowler	15-24	Visitor same SA2	23
Fowler	25-34	Home	24152
Fowler	25-34	Visitor from ACT	5
Fowler	25-34	Visitor from NSW	510
Fowler	25-34	Visitor from QLD	11
Fowler	25-34	Visitor from VIC	10
Fowler	25-34	Visitor same SA2	24
Fowler	35-44	Home	21567
Fowler	35-44	Visitor from NSW	430
Fowler	35-44	Visitor from QLD	8
Fowler	35-44	Visitor from VIC	9
Fowler	35-44	Visitor same SA2	28
Fowler	45-54	Home	21699
Fowler	45-54	Visitor from NSW	394
Fowler	45-54	Visitor from QLD	10
Fowler	45-54	Visitor from VIC	11
Fowler	45-54	Visitor same SA2	39
Fowler	55-64	Home	21756
Fowler	55-64	Visitor from ACT	5
Fowler	55-64	Visitor from NSW	429
Fowler	55-64	Visitor from QLD	4
Fowler	55-64	Visitor from VIC	11
Fowler	55-64	Visitor same SA2	52
Fowler	65-74	Home	15700
Fowler	65-74	Visitor from NSW	363
Fowler	65-74	Visitor from QLD	12
Fowler	65-74	Visitor from VIC	3
Fowler	65-74	Visitor same SA2	43
Fowler	75-84	Home	7542
Fowler	75-84	Visitor from NSW	260
Fowler	75-84	Visitor from QLD	3
Fowler	75-84	Visitor same SA2	85
Fowler	85+	Home	3272
Fowler	85+	Visitor from NSW	166
Fowler	85+	Visitor same SA2	115
Gilmore	0-14	Home	25023
Gilmore	0-14	Visitor from ACT	31
Gilmore	0-14	Visitor from NSW	1004
Gilmore	0-14	Visitor from OT	5
Gilmore	0-14	Visitor from QLD	10
Gilmore	0-14	Visitor from VIC	14
Gilmore	0-14	Visitor same SA2	36
Gilmore	15-24	Home	14333
Gilmore	15-24	Visitor from ACT	49
Gilmore	15-24	Visitor from NSW	1009
Gilmore	15-24	Visitor from QLD	7
Gilmore	15-24	Visitor from SA	7
Gilmore	15-24	Visitor from TAS	4
Gilmore	15-24	Visitor from VIC	7
Gilmore	15-24	Visitor same SA2	34
Gilmore	25-34	Home	14771
Gilmore	25-34	Visitor from ACT	43
Gilmore	25-34	Visitor from NSW	907
Gilmore	25-34	Visitor from NT	5
Gilmore	25-34	Visitor from QLD	27
Gilmore	25-34	Visitor from VIC	31
Gilmore	25-34	Visitor from WA	14
Gilmore	25-34	Visitor same SA2	21
Gilmore	35-44	Home	15752
Gilmore	35-44	Visitor from ACT	53
Gilmore	35-44	Visitor from NSW	836
Gilmore	35-44	Visitor from NT	4
Gilmore	35-44	Visitor from QLD	23
Gilmore	35-44	Visitor from SA	4
Gilmore	35-44	Visitor from TAS	3
Gilmore	35-44	Visitor from VIC	20
Gilmore	35-44	Visitor from WA	3
Gilmore	35-44	Visitor same SA2	40
Gilmore	45-54	Home	18014
Gilmore	45-54	Visitor from ACT	91
Gilmore	45-54	Visitor from NSW	902
Gilmore	45-54	Visitor from NT	3
Gilmore	45-54	Visitor from QLD	33
Gilmore	45-54	Visitor from TAS	4
Gilmore	45-54	Visitor from VIC	24
Gilmore	45-54	Visitor same SA2	45
Gilmore	55-64	Home	23437
Gilmore	55-64	Visitor from ACT	181
Gilmore	55-64	Visitor from NSW	1239
Gilmore	55-64	Visitor from OT	3
Gilmore	55-64	Visitor from QLD	42
Gilmore	55-64	Visitor from SA	3
Gilmore	55-64	Visitor from TAS	6
Gilmore	55-64	Visitor from VIC	38
Gilmore	55-64	Visitor from WA	8
Gilmore	55-64	Visitor same SA2	87
Gilmore	65-74	Home	24902
Gilmore	65-74	Visitor from ACT	146
Gilmore	65-74	Visitor from NSW	939
Gilmore	65-74	Visitor from QLD	21
Gilmore	65-74	Visitor from TAS	6
Gilmore	65-74	Visitor from VIC	42
Gilmore	65-74	Visitor from WA	7
Gilmore	65-74	Visitor same SA2	80
Gilmore	75-84	Home	14254
Gilmore	75-84	Visitor from ACT	59
Gilmore	75-84	Visitor from NSW	401
Gilmore	75-84	Visitor from QLD	5
Gilmore	75-84	Visitor from VIC	8
Gilmore	75-84	Visitor same SA2	69
Gilmore	85+	Home	5160
Gilmore	85+	Visitor from ACT	10
Gilmore	85+	Visitor from NSW	166
Gilmore	85+	Visitor from VIC	3
Gilmore	85+	Visitor same SA2	35
Grayndler	0-14	Home	21773
Grayndler	0-14	Visitor from NSW	231
Grayndler	0-14	Visitor from QLD	4
Grayndler	0-14	Visitor from VIC	11
Grayndler	0-14	Visitor same SA2	14
Grayndler	15-24	Home	14463
Grayndler	15-24	Visitor from ACT	19
Grayndler	15-24	Visitor from NSW	368
Grayndler	15-24	Visitor from QLD	14
Grayndler	15-24	Visitor from VIC	4
Grayndler	15-24	Visitor from WA	3
Grayndler	15-24	Visitor same SA2	7
Grayndler	25-34	Home	27899
Grayndler	25-34	Visitor from ACT	12
Grayndler	25-34	Visitor from NSW	630
Grayndler	25-34	Visitor from QLD	12
Grayndler	25-34	Visitor from SA	7
Grayndler	25-34	Visitor from VIC	26
Grayndler	25-34	Visitor same SA2	15
Grayndler	35-44	Home	24892
Grayndler	35-44	Visitor from ACT	5
Grayndler	35-44	Visitor from NSW	410
Grayndler	35-44	Visitor from QLD	9
Grayndler	35-44	Visitor from SA	5
Grayndler	35-44	Visitor from VIC	12
Grayndler	35-44	Visitor from WA	9
Grayndler	35-44	Visitor same SA2	15
Grayndler	45-54	Home	21043
Grayndler	45-54	Visitor from NSW	351
Grayndler	45-54	Visitor from QLD	25
Grayndler	45-54	Visitor from TAS	3
Grayndler	45-54	Visitor from VIC	10
Grayndler	45-54	Visitor from WA	3
Grayndler	45-54	Visitor same SA2	16
Grayndler	55-64	Home	15583
Grayndler	55-64	Visitor from ACT	11
Grayndler	55-64	Visitor from NSW	290
Grayndler	55-64	Visitor from QLD	23
Grayndler	55-64	Visitor from SA	4
Grayndler	55-64	Visitor from VIC	11
Grayndler	55-64	Visitor from WA	3
Grayndler	55-64	Visitor same SA2	20
Grayndler	65-74	Home	11120
Grayndler	65-74	Visitor from ACT	14
Grayndler	65-74	Visitor from NSW	225
Grayndler	65-74	Visitor from QLD	15
Grayndler	65-74	Visitor from TAS	3
Grayndler	65-74	Visitor from VIC	11
Grayndler	65-74	Visitor from WA	8
Grayndler	65-74	Visitor same SA2	29
Grayndler	75-84	Home	6003
Grayndler	75-84	Visitor from NSW	104
Grayndler	75-84	Visitor from QLD	7
Grayndler	75-84	Visitor from VIC	5
Grayndler	75-84	Visitor from WA	6
Grayndler	75-84	Visitor same SA2	11
Grayndler	85+	Home	2521
Grayndler	85+	Visitor from NSW	82
Grayndler	85+	Visitor from VIC	3
Grayndler	85+	Visitor same SA2	7
Greenway	0-14	Home	44770
Greenway	0-14	Visitor from NSW	356
Greenway	0-14	Visitor from QLD	6
Greenway	0-14	Visitor from VIC	3
Greenway	0-14	Visitor from WA	7
Greenway	0-14	Visitor same SA2	17
Greenway	15-24	Home	24235
Greenway	15-24	Visitor from ACT	3
Greenway	15-24	Visitor from NSW	357
Greenway	15-24	Visitor from QLD	8
Greenway	15-24	Visitor from VIC	3
Greenway	15-24	Visitor from WA	3
Greenway	15-24	Visitor same SA2	13
Greenway	25-34	Home	29172
Greenway	25-34	Visitor from ACT	6
Greenway	25-34	Visitor from NSW	446
Greenway	25-34	Visitor from QLD	12
Greenway	25-34	Visitor from SA	4
Greenway	25-34	Visitor from TAS	3
Greenway	25-34	Visitor from VIC	10
Greenway	25-34	Visitor same SA2	15
Greenway	35-44	Home	37274
Greenway	35-44	Visitor from ACT	4
Greenway	35-44	Visitor from NSW	310
Greenway	35-44	Visitor from QLD	3
Greenway	35-44	Visitor from VIC	5
Greenway	35-44	Visitor from WA	5
Greenway	35-44	Visitor same SA2	12
Greenway	45-54	Home	24593
Greenway	45-54	Visitor from NSW	207
Greenway	45-54	Visitor from QLD	7
Greenway	45-54	Visitor from VIC	3
Greenway	45-54	Visitor same SA2	13
Greenway	55-64	Home	17940
Greenway	55-64	Visitor from NSW	228
Greenway	55-64	Visitor from QLD	20
Greenway	55-64	Visitor from TAS	4
Greenway	55-64	Visitor from VIC	5
Greenway	55-64	Visitor same SA2	16
Greenway	65-74	Home	12847
Greenway	65-74	Visitor from NSW	205
Greenway	65-74	Visitor from QLD	16
Greenway	65-74	Visitor from VIC	5
Greenway	65-74	Visitor same SA2	18
Greenway	75-84	Home	5971
Greenway	75-84	Visitor from ACT	3
Greenway	75-84	Visitor from NSW	158
Greenway	75-84	Visitor from QLD	6
Greenway	75-84	Visitor from TAS	5
Greenway	75-84	Visitor same SA2	16
Greenway	85+	Home	1939
Greenway	85+	Visitor from NSW	114
Greenway	85+	Visitor same SA2	5
Hughes	0-14	Home	29763
Hughes	0-14	Visitor from NSW	270
Hughes	0-14	Visitor same SA2	5
Hughes	15-24	Home	17893
Hughes	15-24	Visitor from ACT	7
Hughes	15-24	Visitor from NSW	375
Hughes	15-24	Visitor from NT	9
Hughes	15-24	Visitor from QLD	38
Hughes	15-24	Visitor from SA	4
Hughes	15-24	Visitor from TAS	4
Hughes	15-24	Visitor from VIC	14
Hughes	15-24	Visitor from WA	7
Hughes	15-24	Visitor same SA2	18
Hughes	25-34	Home	16371
Hughes	25-34	Visitor from ACT	4
Hughes	25-34	Visitor from NSW	358
Hughes	25-34	Visitor from NT	5
Hughes	25-34	Visitor from QLD	33
Hughes	25-34	Visitor from SA	4
Hughes	25-34	Visitor from TAS	5
Hughes	25-34	Visitor from VIC	13
Hughes	25-34	Visitor from WA	7
Hughes	25-34	Visitor same SA2	7
Hughes	35-44	Home	20662
Hughes	35-44	Visitor from NSW	282
Hughes	35-44	Visitor from QLD	22
Hughes	35-44	Visitor from WA	4
Hughes	35-44	Visitor same SA2	3
Hughes	45-54	Home	20625
Hughes	45-54	Visitor from ACT	5
Hughes	45-54	Visitor from NSW	197
Hughes	45-54	Visitor from QLD	10
Hughes	45-54	Visitor from SA	3
Hughes	45-54	Visitor same SA2	4
Hughes	55-64	Home	17499
Hughes	55-64	Visitor from NSW	157
Hughes	55-64	Visitor from QLD	13
Hughes	55-64	Visitor from WA	4
Hughes	55-64	Visitor same SA2	16
Hughes	65-74	Home	13307
Hughes	65-74	Visitor from NSW	149
Hughes	65-74	Visitor from QLD	16
Hughes	65-74	Visitor from WA	3
Hughes	65-74	Visitor same SA2	32
Hughes	75-84	Home	7610
Hughes	75-84	Visitor from NSW	97
Hughes	75-84	Visitor from QLD	4
Hughes	75-84	Visitor same SA2	61
Hughes	85+	Home	2985
Hughes	85+	Visitor from NSW	61
Hughes	85+	Visitor same SA2	76
Hume	0-14	Home	35336
Hume	0-14	Visitor from ACT	4
Hume	0-14	Visitor from NSW	580
Hume	0-14	Visitor from QLD	5
Hume	0-14	Visitor same SA2	14
Hume	15-24	Home	19758
Hume	15-24	Visitor from ACT	29
Hume	15-24	Visitor from NSW	821
Hume	15-24	Visitor from QLD	13
Hume	15-24	Visitor from VIC	12
Hume	15-24	Visitor same SA2	21
Hume	25-34	Home	20928
Hume	25-34	Visitor from ACT	33
Hume	25-34	Visitor from NSW	668
Hume	25-34	Visitor from QLD	12
Hume	25-34	Visitor from SA	5
Hume	25-34	Visitor from VIC	15
Hume	25-34	Visitor same SA2	17
Hume	35-44	Home	21382
Hume	35-44	Visitor from ACT	13
Hume	35-44	Visitor from NSW	481
Hume	35-44	Visitor from QLD	13
Hume	35-44	Visitor from SA	5
Hume	35-44	Visitor from VIC	8
Hume	35-44	Visitor from WA	3
Hume	35-44	Visitor same SA2	15
Hume	45-54	Home	21873
Hume	45-54	Visitor from ACT	3
Hume	45-54	Visitor from NSW	443
Hume	45-54	Visitor from QLD	10
Hume	45-54	Visitor from SA	9
Hume	45-54	Visitor from VIC	10
Hume	45-54	Visitor from WA	4
Hume	45-54	Visitor same SA2	23
Hume	55-64	Home	20083
Hume	55-64	Visitor from ACT	14
Hume	55-64	Visitor from NSW	515
Hume	55-64	Visitor from QLD	36
Hume	55-64	Visitor from SA	9
Hume	55-64	Visitor from TAS	9
Hume	55-64	Visitor from VIC	14
Hume	55-64	Visitor same SA2	19
Hume	65-74	Home	16355
Hume	65-74	Visitor from ACT	5
Hume	65-74	Visitor from NSW	445
Hume	65-74	Visitor from QLD	19
Hume	65-74	Visitor from SA	3
Hume	65-74	Visitor from TAS	4
Hume	65-74	Visitor from VIC	15
Hume	65-74	Visitor from WA	6
Hume	65-74	Visitor same SA2	38
Hume	75-84	Home	8590
Hume	75-84	Visitor from ACT	5
Hume	75-84	Visitor from NSW	197
Hume	75-84	Visitor from QLD	7
Hume	75-84	Visitor from VIC	3
Hume	75-84	Visitor from WA	5
Hume	75-84	Visitor same SA2	33
Hume	85+	Home	2956
Hume	85+	Visitor from NSW	111
Hume	85+	Visitor from VIC	4
Hume	85+	Visitor same SA2	17
Hunter	0-14	Home	32357
Hunter	0-14	Visitor from NSW	762
Hunter	0-14	Visitor from QLD	3
Hunter	0-14	Visitor same SA2	23
Hunter	15-24	Home	19456
Hunter	15-24	Visitor from ACT	4
Hunter	15-24	Visitor from NSW	874
Hunter	15-24	Visitor from QLD	39
Hunter	15-24	Visitor from SA	5
Hunter	15-24	Visitor from VIC	21
Hunter	15-24	Visitor from WA	6
Hunter	15-24	Visitor same SA2	39
Hunter	25-34	Home	21449
Hunter	25-34	Visitor from ACT	4
Hunter	25-34	Visitor from NSW	776
Hunter	25-34	Visitor from QLD	36
Hunter	25-34	Visitor from SA	6
Hunter	25-34	Visitor from VIC	17
Hunter	25-34	Visitor from WA	7
Hunter	25-34	Visitor same SA2	22
Hunter	35-44	Home	20428
Hunter	35-44	Visitor from ACT	4
Hunter	35-44	Visitor from NSW	612
Hunter	35-44	Visitor from QLD	17
Hunter	35-44	Visitor from VIC	11
Hunter	35-44	Visitor same SA2	31
Hunter	45-54	Home	20804
Hunter	45-54	Visitor from NSW	593
Hunter	45-54	Visitor from QLD	21
Hunter	45-54	Visitor from VIC	7
Hunter	45-54	Visitor from WA	3
Hunter	45-54	Visitor same SA2	27
Hunter	55-64	Home	20619
Hunter	55-64	Visitor from NSW	610
Hunter	55-64	Visitor from QLD	24
Hunter	55-64	Visitor from TAS	3
Hunter	55-64	Visitor from VIC	10
Hunter	55-64	Visitor from WA	4
Hunter	55-64	Visitor same SA2	43
Hunter	65-74	Home	18129
Hunter	65-74	Visitor from ACT	3
Hunter	65-74	Visitor from NSW	402
Hunter	65-74	Visitor from QLD	22
Hunter	65-74	Visitor from SA	3
Hunter	65-74	Visitor from TAS	3
Hunter	65-74	Visitor from VIC	24
Hunter	65-74	Visitor same SA2	64
Hunter	75-84	Home	10544
Hunter	75-84	Visitor from NSW	232
Hunter	75-84	Visitor from QLD	5
Hunter	75-84	Visitor same SA2	59
Hunter	85+	Home	4202
Hunter	85+	Visitor from NSW	113
Hunter	85+	Visitor same SA2	34
Kingsford Smith	0-14	Home	26853
Kingsford Smith	0-14	Visitor from ACT	14
Kingsford Smith	0-14	Visitor from NSW	466
Kingsford Smith	0-14	Visitor from QLD	8
Kingsford Smith	0-14	Visitor from SA	3
Kingsford Smith	0-14	Visitor from TAS	3
Kingsford Smith	0-14	Visitor from VIC	6
Kingsford Smith	0-14	Visitor same SA2	11
Kingsford Smith	15-24	Home	21934
Kingsford Smith	15-24	Visitor from ACT	34
Kingsford Smith	15-24	Visitor from NSW	701
Kingsford Smith	15-24	Visitor from NT	3
Kingsford Smith	15-24	Visitor from QLD	44
Kingsford Smith	15-24	Visitor from SA	10
Kingsford Smith	15-24	Visitor from TAS	7
Kingsford Smith	15-24	Visitor from VIC	28
Kingsford Smith	15-24	Visitor from WA	22
Kingsford Smith	15-24	Visitor same SA2	16
Kingsford Smith	25-34	Home	35445
Kingsford Smith	25-34	Visitor from ACT	20
Kingsford Smith	25-34	Visitor from NSW	970
Kingsford Smith	25-34	Visitor from NT	7
Kingsford Smith	25-34	Visitor from QLD	42
Kingsford Smith	25-34	Visitor from SA	7
Kingsford Smith	25-34	Visitor from VIC	54
Kingsford Smith	25-34	Visitor from WA	15
Kingsford Smith	25-34	Visitor same SA2	24
Kingsford Smith	35-44	Home	26914
Kingsford Smith	35-44	Visitor from ACT	17
Kingsford Smith	35-44	Visitor from NSW	584
Kingsford Smith	35-44	Visitor from QLD	30
Kingsford Smith	35-44	Visitor from SA	7
Kingsford Smith	35-44	Visitor from VIC	29
Kingsford Smith	35-44	Visitor same SA2	16
Kingsford Smith	45-54	Home	22001
Kingsford Smith	45-54	Visitor from ACT	8
Kingsford Smith	45-54	Visitor from NSW	479
Kingsford Smith	45-54	Visitor from NT	6
Kingsford Smith	45-54	Visitor from QLD	34
Kingsford Smith	45-54	Visitor from SA	12
Kingsford Smith	45-54	Visitor from VIC	21
Kingsford Smith	45-54	Visitor from WA	10
Kingsford Smith	45-54	Visitor same SA2	31
Kingsford Smith	55-64	Home	17749
Kingsford Smith	55-64	Visitor from ACT	15
Kingsford Smith	55-64	Visitor from NSW	356
Kingsford Smith	55-64	Visitor from NT	3
Kingsford Smith	55-64	Visitor from QLD	42
Kingsford Smith	55-64	Visitor from SA	3
Kingsford Smith	55-64	Visitor from VIC	21
Kingsford Smith	55-64	Visitor from WA	13
Kingsford Smith	55-64	Visitor same SA2	19
Kingsford Smith	65-74	Home	13281
Kingsford Smith	65-74	Visitor from ACT	4
Kingsford Smith	65-74	Visitor from NSW	296
Kingsford Smith	65-74	Visitor from QLD	29
Kingsford Smith	65-74	Visitor from SA	3
Kingsford Smith	65-74	Visitor from TAS	4
Kingsford Smith	65-74	Visitor from VIC	13
Kingsford Smith	65-74	Visitor from WA	10
Kingsford Smith	65-74	Visitor same SA2	23
Kingsford Smith	75-84	Home	8508
Kingsford Smith	75-84	Visitor from NSW	207
Kingsford Smith	75-84	Visitor from QLD	14
Kingsford Smith	75-84	Visitor from TAS	4
Kingsford Smith	75-84	Visitor from VIC	4
Kingsford Smith	75-84	Visitor from WA	4
Kingsford Smith	75-84	Visitor same SA2	50
Kingsford Smith	85+	Home	3587
Kingsford Smith	85+	Visitor from NSW	149
Kingsford Smith	85+	Visitor same SA2	26
Lindsay	0-14	Home	39468
Lindsay	0-14	Visitor from ACT	4
Lindsay	0-14	Visitor from NSW	616
Lindsay	0-14	Visitor from QLD	8
Lindsay	0-14	Visitor same SA2	19
Lindsay	15-24	Home	23732
Lindsay	15-24	Visitor from NSW	627
Lindsay	15-24	Visitor from QLD	11
Lindsay	15-24	Visitor from VIC	5
Lindsay	15-24	Visitor same SA2	12
Lindsay	25-34	Home	28139
Lindsay	25-34	Visitor from ACT	4
Lindsay	25-34	Visitor from NSW	696
Lindsay	25-34	Visitor from QLD	9
Lindsay	25-34	Visitor from SA	5
Lindsay	25-34	Visitor from VIC	15
Lindsay	25-34	Visitor from WA	4
Lindsay	25-34	Visitor same SA2	12
Lindsay	35-44	Home	27286
Lindsay	35-44	Visitor from NSW	457
Lindsay	35-44	Visitor from QLD	7
Lindsay	35-44	Visitor from SA	3
Lindsay	35-44	Visitor from VIC	16
Lindsay	35-44	Visitor from WA	5
Lindsay	35-44	Visitor same SA2	19
Lindsay	45-54	Home	22703
Lindsay	45-54	Visitor from NSW	390
Lindsay	45-54	Visitor from QLD	9
Lindsay	45-54	Visitor from VIC	12
Lindsay	45-54	Visitor same SA2	23
Lindsay	55-64	Home	18706
Lindsay	55-64	Visitor from ACT	4
Lindsay	55-64	Visitor from NSW	308
Lindsay	55-64	Visitor from QLD	23
Lindsay	55-64	Visitor from SA	3
Lindsay	55-64	Visitor from TAS	4
Lindsay	55-64	Visitor from VIC	8
Lindsay	55-64	Visitor same SA2	20
Lindsay	65-74	Home	14309
Lindsay	65-74	Visitor from ACT	3
Lindsay	65-74	Visitor from NSW	289
Lindsay	65-74	Visitor from QLD	19
Lindsay	65-74	Visitor from VIC	6
Lindsay	65-74	Visitor from WA	9
Lindsay	65-74	Visitor same SA2	34
Lindsay	75-84	Home	7039
Lindsay	75-84	Visitor from NSW	255
Lindsay	75-84	Visitor from QLD	9
Lindsay	75-84	Visitor from VIC	5
Lindsay	75-84	Visitor same SA2	23
Lindsay	85+	Home	2332
Lindsay	85+	Visitor from NSW	130
Lindsay	85+	Visitor from QLD	5
Lindsay	85+	Visitor same SA2	11
Lyne	0-14	Home	24094
Lyne	0-14	Visitor from NSW	867
Lyne	0-14	Visitor from QLD	10
Lyne	0-14	Visitor from VIC	6
Lyne	0-14	Visitor same SA2	47
Lyne	15-24	Home	13526
Lyne	15-24	Visitor from ACT	6
Lyne	15-24	Visitor from NSW	984
Lyne	15-24	Visitor from QLD	15
Lyne	15-24	Visitor from VIC	7
Lyne	15-24	Visitor same SA2	34
Lyne	25-34	Home	11931
Lyne	25-34	Visitor from ACT	4
Lyne	25-34	Visitor from NSW	715
Lyne	25-34	Visitor from QLD	19
Lyne	25-34	Visitor from VIC	15
Lyne	25-34	Visitor same SA2	37
Lyne	35-44	Home	14079
Lyne	35-44	Visitor from ACT	3
Lyne	35-44	Visitor from NSW	592
Lyne	35-44	Visitor from QLD	22
Lyne	35-44	Visitor from VIC	9
Lyne	35-44	Visitor same SA2	25
Lyne	45-54	Home	17850
Lyne	45-54	Visitor from ACT	7
Lyne	45-54	Visitor from NSW	759
Lyne	45-54	Visitor from NT	4
Lyne	45-54	Visitor from QLD	24
Lyne	45-54	Visitor from SA	3
Lyne	45-54	Visitor from VIC	15
Lyne	45-54	Visitor from WA	5
