CED_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Warringah	Person not in same household	49875	540
Warringah	Real estate agent	52	15
Warringah	Real estate agent	3937	4
Warringah	Real estate agent	5250	11
Warringah	Real estate agent	7875	18
Warringah	Real estate agent	10500	18
Warringah	Real estate agent	11812	70
Warringah	Real estate agent	14437	259
Warringah	Real estate agent	18375	1435
Warringah	Real estate agent	23625	2839
Warringah	Real estate agent	28875	3097
Warringah	Real estate agent	34125	2496
Warringah	Real estate agent	39375	1489
Warringah	Real estate agent	44625	995
Warringah	Real estate agent	49875	2860
Warringah	State or territory housing authority	52	10
Warringah	State or territory housing authority	3937	15
Warringah	State or territory housing authority	5250	84
Warringah	State or territory housing authority	7875	161
Warringah	State or territory housing authority	10500	54
Warringah	State or territory housing authority	11812	49
Warringah	State or territory housing authority	14437	19
Warringah	State or territory housing authority	18375	34
Warringah	State or territory housing authority	23625	7
Warringah	State or territory housing authority	34125	5
Warringah	State or territory housing authority	39375	3
Warringah	State or territory housing authority	44625	3
Watson		5250	6
Watson		7875	6
Watson		10500	4
Watson		14437	6
Watson		18375	12
Watson		23625	10
Watson		34125	3
Watson	(Other)	52	3
Watson	(Other)	5250	20
Watson	(Other)	7875	30
Watson	(Other)	10500	26
Watson	(Other)	11812	45
Watson	(Other)	14437	86
Watson	(Other)	18375	154
Watson	(Other)	23625	124
Watson	(Other)	28875	75
Watson	(Other)	34125	30
Watson	(Other)	39375	21
Watson	(Other)	44625	3
Watson	(Other)	49875	5
Watson	Co-op/church group etc	52	4
Watson	Co-op/church group etc	3937	22
Watson	Co-op/church group etc	5250	75
Watson	Co-op/church group etc	7875	157
Watson	Co-op/church group etc	10500	62
Watson	Co-op/church group etc	11812	87
Watson	Co-op/church group etc	14437	67
Watson	Co-op/church group etc	18375	72
Watson	Co-op/church group etc	23625	35
Watson	Co-op/church group etc	28875	16
Watson	Co-op/church group etc	34125	5
Watson	Co-op/church group etc	39375	3
Watson	Person not in same household	52	9
Watson	Person not in same household	3937	3
Watson	Person not in same household	5250	84
Watson	Person not in same household	7875	111
Watson	Person not in same household	10500	124
Watson	Person not in same household	11812	144
Watson	Person not in same household	14437	319
Watson	Person not in same household	18375	687
Watson	Person not in same household	23625	612
Watson	Person not in same household	28875	315
Watson	Person not in same household	34125	142
Watson	Person not in same household	39375	75
Watson	Person not in same household	44625	24
Watson	Person not in same household	49875	33
Watson	Real estate agent	52	21
Watson	Real estate agent	3937	7
Watson	Real estate agent	5250	49
Watson	Real estate agent	7875	103
Watson	Real estate agent	10500	148
Watson	Real estate agent	11812	564
Watson	Real estate agent	14437	2906
Watson	Real estate agent	18375	5278
Watson	Real estate agent	23625	3608
Watson	Real estate agent	28875	2028
Watson	Real estate agent	34125	1002
Watson	Real estate agent	39375	420
Watson	Real estate agent	44625	185
Watson	Real estate agent	49875	115
Watson	State or territory housing authority	52	59
Watson	State or territory housing authority	3937	162
Watson	State or territory housing authority	5250	921
Watson	State or territory housing authority	7875	391
Watson	State or territory housing authority	10500	196
Watson	State or territory housing authority	11812	237
Watson	State or territory housing authority	14437	138
Watson	State or territory housing authority	18375	118
Watson	State or territory housing authority	23625	65
Watson	State or territory housing authority	28875	24
Watson	State or territory housing authority	34125	5
Watson	State or territory housing authority	39375	8
Wentworth		11812	3
Wentworth		14437	3
Wentworth		18375	11
Wentworth		23625	4
Wentworth		28875	5
Wentworth		34125	3
Wentworth		39375	5
Wentworth	(Other)	52	3
Wentworth	(Other)	5250	7
Wentworth	(Other)	7875	7
Wentworth	(Other)	10500	12
Wentworth	(Other)	11812	23
Wentworth	(Other)	14437	28
Wentworth	(Other)	18375	41
Wentworth	(Other)	23625	38
Wentworth	(Other)	28875	31
Wentworth	(Other)	34125	22
Wentworth	(Other)	39375	11
Wentworth	(Other)	44625	9
Wentworth	(Other)	49875	28
Wentworth	Co-op/church group etc	52	4
Wentworth	Co-op/church group etc	3937	3
Wentworth	Co-op/church group etc	5250	18
Wentworth	Co-op/church group etc	7875	40
Wentworth	Co-op/church group etc	10500	23
Wentworth	Co-op/church group etc	11812	20
Wentworth	Co-op/church group etc	14437	19
Wentworth	Co-op/church group etc	18375	26
Wentworth	Co-op/church group etc	23625	21
Wentworth	Co-op/church group etc	28875	4
Wentworth	Co-op/church group etc	34125	9
Wentworth	Person not in same household	52	13
Wentworth	Person not in same household	3937	5
Wentworth	Person not in same household	5250	38
Wentworth	Person not in same household	7875	43
Wentworth	Person not in same household	10500	65
Wentworth	Person not in same household	11812	131
Wentworth	Person not in same household	14437	228
Wentworth	Person not in same household	18375	346
Wentworth	Person not in same household	23625	511
Wentworth	Person not in same household	28875	543
Wentworth	Person not in same household	34125	478
Wentworth	Person not in same household	39375	409
Wentworth	Person not in same household	44625	268
Wentworth	Person not in same household	49875	817
Wentworth	Real estate agent	52	8
Wentworth	Real estate agent	3937	3
Wentworth	Real estate agent	5250	17
Wentworth	Real estate agent	7875	48
Wentworth	Real estate agent	10500	37
Wentworth	Real estate agent	11812	171
Wentworth	Real estate agent	14437	838
Wentworth	Real estate agent	18375	2107
Wentworth	Real estate agent	23625	2930
Wentworth	Real estate agent	28875	3709
Wentworth	Real estate agent	34125	3384
Wentworth	Real estate agent	39375	2314
Wentworth	Real estate agent	44625	1594
Wentworth	Real estate agent	49875	4178
Wentworth	State or territory housing authority	52	12
Wentworth	State or territory housing authority	3937	29
Wentworth	State or territory housing authority	5250	228
Wentworth	State or territory housing authority	7875	49
Wentworth	State or territory housing authority	10500	20
Wentworth	State or territory housing authority	11812	17
Wentworth	State or territory housing authority	14437	8
Wentworth	State or territory housing authority	18375	15
Wentworth	State or territory housing authority	23625	7
Wentworth	State or territory housing authority	34125	6
Werriwa		5250	9
Werriwa		7875	3
Werriwa		11812	4
Werriwa		14437	3
Werriwa		18375	15
Werriwa		23625	3
Werriwa		34125	5
Werriwa	(Other)	52	7
Werriwa	(Other)	3937	4
Werriwa	(Other)	5250	9
Werriwa	(Other)	7875	29
Werriwa	(Other)	10500	14
Werriwa	(Other)	11812	149
Werriwa	(Other)	14437	71
Werriwa	(Other)	18375	151
Werriwa	(Other)	23625	116
Werriwa	(Other)	28875	43
Werriwa	(Other)	34125	21
Werriwa	(Other)	39375	10
Werriwa	(Other)	49875	7
Werriwa	Co-op/church group etc	52	8
Werriwa	Co-op/church group etc	3937	8
Werriwa	Co-op/church group etc	5250	90
Werriwa	Co-op/church group etc	7875	95
Werriwa	Co-op/church group etc	10500	50
Werriwa	Co-op/church group etc	11812	87
Werriwa	Co-op/church group etc	14437	88
Werriwa	Co-op/church group etc	18375	67
Werriwa	Co-op/church group etc	23625	23
Werriwa	Co-op/church group etc	28875	4
Werriwa	Person not in same household	52	9
Werriwa	Person not in same household	3937	3
Werriwa	Person not in same household	5250	23
Werriwa	Person not in same household	7875	47
Werriwa	Person not in same household	10500	76
Werriwa	Person not in same household	11812	111
Werriwa	Person not in same household	14437	221
Werriwa	Person not in same household	18375	582
Werriwa	Person not in same household	23625	471
Werriwa	Person not in same household	28875	189
Werriwa	Person not in same household	34125	44
Werriwa	Person not in same household	39375	20
Werriwa	Person not in same household	44625	8
Werriwa	Person not in same household	49875	3
Werriwa	Real estate agent	52	9
Werriwa	Real estate agent	3937	4
Werriwa	Real estate agent	5250	10
Werriwa	Real estate agent	7875	19
Werriwa	Real estate agent	10500	48
Werriwa	Real estate agent	11812	140
Werriwa	Real estate agent	14437	584
Werriwa	Real estate agent	18375	2707
Werriwa	Real estate agent	23625	3235
Werriwa	Real estate agent	28875	2368
Werriwa	Real estate agent	34125	510
Werriwa	Real estate agent	39375	93
Werriwa	Real estate agent	44625	27
Werriwa	Real estate agent	49875	43
Werriwa	State or territory housing authority	52	127
Werriwa	State or territory housing authority	3937	242
Werriwa	State or territory housing authority	5250	1181
Werriwa	State or territory housing authority	7875	716
Werriwa	State or territory housing authority	10500	323
Werriwa	State or territory housing authority	11812	407
Werriwa	State or territory housing authority	14437	299
Werriwa	State or territory housing authority	18375	362
Werriwa	State or territory housing authority	23625	150
Werriwa	State or territory housing authority	28875	16
Werriwa	State or territory housing authority	34125	4
Werriwa	State or territory housing authority	39375	9
Whitlam		7875	8
Whitlam		11812	12
Whitlam		14437	10
Whitlam		18375	8
Whitlam		23625	3
Whitlam		28875	6
Whitlam		34125	3
Whitlam	(Other)	52	3
Whitlam	(Other)	5250	41
Whitlam	(Other)	7875	50
Whitlam	(Other)	10500	25
Whitlam	(Other)	11812	21
Whitlam	(Other)	14437	41
Whitlam	(Other)	18375	58
Whitlam	(Other)	23625	39
Whitlam	(Other)	28875	13
Whitlam	(Other)	34125	6
Whitlam	(Other)	39375	7
Whitlam	Co-op/church group etc	52	12
Whitlam	Co-op/church group etc	3937	8
Whitlam	Co-op/church group etc	5250	39
Whitlam	Co-op/church group etc	7875	136
Whitlam	Co-op/church group etc	10500	62
Whitlam	Co-op/church group etc	11812	68
Whitlam	Co-op/church group etc	14437	78
Whitlam	Co-op/church group etc	18375	65
Whitlam	Co-op/church group etc	23625	18
Whitlam	Co-op/church group etc	28875	3
Whitlam	Person not in same household	52	8
Whitlam	Person not in same household	3937	9
Whitlam	Person not in same household	5250	52
Whitlam	Person not in same household	7875	96
Whitlam	Person not in same household	10500	128
Whitlam	Person not in same household	11812	176
Whitlam	Person not in same household	14437	355
Whitlam	Person not in same household	18375	648
Whitlam	Person not in same household	23625	497
Whitlam	Person not in same household	28875	170
Whitlam	Person not in same household	34125	38
Whitlam	Person not in same household	39375	21
Whitlam	Person not in same household	44625	13
Whitlam	Person not in same household	49875	21
Whitlam	Real estate agent	52	9
Whitlam	Real estate agent	3937	4
Whitlam	Real estate agent	5250	24
Whitlam	Real estate agent	7875	67
Whitlam	Real estate agent	10500	101
Whitlam	Real estate agent	11812	255
Whitlam	Real estate agent	14437	812
Whitlam	Real estate agent	18375	2518
Whitlam	Real estate agent	23625	2868
Whitlam	Real estate agent	28875	1554
Whitlam	Real estate agent	34125	444
Whitlam	Real estate agent	39375	117
Whitlam	Real estate agent	44625	32
Whitlam	Real estate agent	49875	75
Whitlam	State or territory housing authority	52	65
Whitlam	State or territory housing authority	3937	115
Whitlam	State or territory housing authority	5250	896
Whitlam	State or territory housing authority	7875	590
Whitlam	State or territory housing authority	10500	256
Whitlam	State or territory housing authority	11812	263
Whitlam	State or territory housing authority	14437	197
Whitlam	State or territory housing authority	18375	322
Whitlam	State or territory housing authority	23625	77
Whitlam	State or territory housing authority	28875	8
Whitlam	State or territory housing authority	39375	4
Whitlam	State or territory housing authority	44625	3
Whitlam	State or territory housing authority	49875	3
Aston		52	3
Aston		5250	3
Aston		11812	3
Aston		18375	5
Aston		23625	3
Aston	(Other)	3937	6
Aston	(Other)	5250	19
Aston	(Other)	7875	4
Aston	(Other)	11812	15
Aston	(Other)	14437	19
Aston	(Other)	18375	26
Aston	(Other)	23625	11
Aston	(Other)	28875	3
Aston	(Other)	39375	3
Aston	Co-op/church group etc	52	13
Aston	Co-op/church group etc	3937	8
Aston	Co-op/church group etc	5250	23
Aston	Co-op/church group etc	7875	30
Aston	Co-op/church group etc	10500	27
Aston	Co-op/church group etc	11812	45
Aston	Co-op/church group etc	14437	56
Aston	Co-op/church group etc	18375	17
Aston	Co-op/church group etc	23625	6
Aston	Person not in same household	52	22
Aston	Person not in same household	3937	9
Aston	Person not in same household	5250	59
Aston	Person not in same household	7875	87
Aston	Person not in same household	10500	91
Aston	Person not in same household	11812	112
Aston	Person not in same household	14437	380
Aston	Person not in same household	18375	576
Aston	Person not in same household	23625	186
Aston	Person not in same household	28875	56
Aston	Person not in same household	34125	20
Aston	Person not in same household	39375	13
Aston	Person not in same household	49875	9
Aston	Real estate agent	52	10
Aston	Real estate agent	3937	8
Aston	Real estate agent	5250	20
Aston	Real estate agent	7875	43
Aston	Real estate agent	10500	34
Aston	Real estate agent	11812	132
Aston	Real estate agent	14437	912
Aston	Real estate agent	18375	4498
Aston	Real estate agent	23625	2487
