CED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Whitlam	0-4	1	Both	5890
Whitlam	0-4	1	Father only	595
Whitlam	0-4	1	Mother only	576
Whitlam	0-4	1	Neither	672
Whitlam	5-9	0		57
Whitlam	5-9	0	Both	1678
Whitlam	5-9	0	Father only	95
Whitlam	5-9	0	Mother only	216
Whitlam	5-9	0	Neither	63
Whitlam	5-9	1		24
Whitlam	5-9	1	Both	5755
Whitlam	5-9	1	Father only	608
Whitlam	5-9	1	Mother only	650
Whitlam	5-9	1	Neither	729
Whitlam	10-12	0		42
Whitlam	10-12	0	Both	1177
Whitlam	10-12	0	Father only	90
Whitlam	10-12	0	Mother only	134
Whitlam	10-12	0	Neither	47
Whitlam	10-12	1		16
Whitlam	10-12	1	Both	3415
Whitlam	10-12	1	Father only	347
Whitlam	10-12	1	Mother only	466
Whitlam	10-12	1	Neither	485
Whitlam	13-14	0		28
Whitlam	13-14	0	Both	834
Whitlam	13-14	0	Father only	58
Whitlam	13-14	0	Mother only	114
Whitlam	13-14	0	Neither	48
Whitlam	13-14	1		11
Whitlam	13-14	1	Both	2235
Whitlam	13-14	1	Father only	240
Whitlam	13-14	1	Mother only	304
Whitlam	13-14	1	Neither	310
Whitlam	15-17	0		22
Whitlam	15-17	0	Both	935
Whitlam	15-17	0	Father only	77
Whitlam	15-17	0	Mother only	155
Whitlam	15-17	0	Neither	65
Whitlam	15-17	1	Both	2620
Whitlam	15-17	1	Father only	296
Whitlam	15-17	1	Mother only	381
Whitlam	15-17	1	Neither	364
Whitlam	18-20	0		3
Whitlam	18-20	0	Both	229
Whitlam	18-20	0	Father only	35
Whitlam	18-20	0	Mother only	50
Whitlam	18-20	0	Neither	38
Whitlam	18-20	1	Both	805
Whitlam	18-20	1	Father only	127
Whitlam	18-20	1	Mother only	156
Whitlam	18-20	1	Neither	188
Whitlam	21-24	0		4
Whitlam	21-24	0	Both	106
Whitlam	21-24	0	Father only	21
Whitlam	21-24	0	Mother only	23
Whitlam	21-24	0	Neither	24
Whitlam	21-24	1	Both	330
Whitlam	21-24	1	Father only	48
Whitlam	21-24	1	Mother only	70
Whitlam	21-24	1	Neither	98
Aston	0-4	0		23
Aston	0-4	0	Both	461
Aston	0-4	0	Father only	51
Aston	0-4	0	Mother only	92
Aston	0-4	0	Neither	130
Aston	0-4	1		21
Aston	0-4	1	Both	3389
Aston	0-4	1	Father only	706
Aston	0-4	1	Mother only	503
Aston	0-4	1	Neither	2765
Aston	5-9	0		19
Aston	5-9	0	Both	774
Aston	5-9	0	Father only	83
Aston	5-9	0	Mother only	132
Aston	5-9	0	Neither	231
Aston	5-9	1		25
Aston	5-9	1	Both	3380
Aston	5-9	1	Father only	674
Aston	5-9	1	Mother only	520
Aston	5-9	1	Neither	3219
Aston	10-12	0		17
Aston	10-12	0	Both	559
Aston	10-12	0	Father only	73
Aston	10-12	0	Mother only	101
Aston	10-12	0	Neither	165
Aston	10-12	1		18
Aston	10-12	1	Both	2112
Aston	10-12	1	Father only	342
Aston	10-12	1	Mother only	348
Aston	10-12	1	Neither	1588
Aston	13-14	0		6
Aston	13-14	0	Both	438
Aston	13-14	0	Father only	55
Aston	13-14	0	Mother only	80
Aston	13-14	0	Neither	121
Aston	13-14	1		12
Aston	13-14	1	Both	1435
Aston	13-14	1	Father only	247
Aston	13-14	1	Mother only	229
Aston	13-14	1	Neither	989
Aston	15-17	0		4
Aston	15-17	0	Both	661
Aston	15-17	0	Father only	90
Aston	15-17	0	Mother only	120
Aston	15-17	0	Neither	214
Aston	15-17	1		11
Aston	15-17	1	Both	1891
Aston	15-17	1	Father only	281
Aston	15-17	1	Mother only	308
Aston	15-17	1	Neither	1418
Aston	18-20	0		4
Aston	18-20	0	Both	274
Aston	18-20	0	Father only	38
Aston	18-20	0	Mother only	59
Aston	18-20	0	Neither	170
Aston	18-20	1		4
Aston	18-20	1	Both	1007
Aston	18-20	1	Father only	168
Aston	18-20	1	Mother only	159
Aston	18-20	1	Neither	1159
Aston	21-24	0	Both	148
Aston	21-24	0	Father only	28
Aston	21-24	0	Mother only	29
Aston	21-24	0	Neither	127
Aston	21-24	1		3
Aston	21-24	1	Both	471
Aston	21-24	1	Father only	90
Aston	21-24	1	Mother only	103
Aston	21-24	1	Neither	729
Ballarat	0-4	0		35
Ballarat	0-4	0	Both	1123
Ballarat	0-4	0	Father only	32
Ballarat	0-4	0	Mother only	73
Ballarat	0-4	0	Neither	41
Ballarat	0-4	1		33
Ballarat	0-4	1	Both	5271
Ballarat	0-4	1	Father only	385
Ballarat	0-4	1	Mother only	317
Ballarat	0-4	1	Neither	649
Ballarat	5-9	0		54
Ballarat	5-9	0	Both	1548
Ballarat	5-9	0	Father only	70
Ballarat	5-9	0	Mother only	129
Ballarat	5-9	0	Neither	80
Ballarat	5-9	1		38
Ballarat	5-9	1	Both	5573
Ballarat	5-9	1	Father only	406
Ballarat	5-9	1	Mother only	400
Ballarat	5-9	1	Neither	668
Ballarat	10-12	0		24
Ballarat	10-12	0	Both	1087
Ballarat	10-12	0	Father only	66
Ballarat	10-12	0	Mother only	101
Ballarat	10-12	0	Neither	59
Ballarat	10-12	1		7
Ballarat	10-12	1	Both	3407
Ballarat	10-12	1	Father only	235
Ballarat	10-12	1	Mother only	222
Ballarat	10-12	1	Neither	336
Ballarat	13-14	0		23
Ballarat	13-14	0	Both	820
Ballarat	13-14	0	Father only	42
Ballarat	13-14	0	Mother only	80
Ballarat	13-14	0	Neither	42
Ballarat	13-14	1		11
Ballarat	13-14	1	Both	2261
Ballarat	13-14	1	Father only	152
Ballarat	13-14	1	Mother only	168
Ballarat	13-14	1	Neither	179
Ballarat	15-17	0		11
Ballarat	15-17	0	Both	963
Ballarat	15-17	0	Father only	55
Ballarat	15-17	0	Mother only	80
Ballarat	15-17	0	Neither	55
Ballarat	15-17	1		4
Ballarat	15-17	1	Both	2661
Ballarat	15-17	1	Father only	158
Ballarat	15-17	1	Mother only	206
Ballarat	15-17	1	Neither	265
Ballarat	18-20	0		8
Ballarat	18-20	0	Both	212
Ballarat	18-20	0	Father only	12
Ballarat	18-20	0	Mother only	35
Ballarat	18-20	0	Neither	23
Ballarat	18-20	1	Both	858
Ballarat	18-20	1	Father only	52
Ballarat	18-20	1	Mother only	68
Ballarat	18-20	1	Neither	91
Ballarat	21-24	0	Both	109
Ballarat	21-24	0	Father only	3
Ballarat	21-24	0	Mother only	19
Ballarat	21-24	0	Neither	11
Ballarat	21-24	1	Both	272
Ballarat	21-24	1	Father only	22
Ballarat	21-24	1	Mother only	32
Ballarat	21-24	1	Neither	46
Bendigo	0-4	0		46
Bendigo	0-4	0	Both	1076
Bendigo	0-4	0	Father only	29
Bendigo	0-4	0	Mother only	83
Bendigo	0-4	0	Neither	47
Bendigo	0-4	1		40
Bendigo	0-4	1	Both	5296
Bendigo	0-4	1	Father only	310
Bendigo	0-4	1	Mother only	334
Bendigo	0-4	1	Neither	684
Bendigo	5-9	0		50
Bendigo	5-9	0	Both	1644
Bendigo	5-9	0	Father only	58
Bendigo	5-9	0	Mother only	156
Bendigo	5-9	0	Neither	64
Bendigo	5-9	1		27
Bendigo	5-9	1	Both	5487
Bendigo	5-9	1	Father only	347
Bendigo	5-9	1	Mother only	378
Bendigo	5-9	1	Neither	710
Bendigo	10-12	0		28
Bendigo	10-12	0	Both	1114
Bendigo	10-12	0	Father only	49
Bendigo	10-12	0	Mother only	109
Bendigo	10-12	0	Neither	55
Bendigo	10-12	1		16
Bendigo	10-12	1	Both	3145
Bendigo	10-12	1	Father only	185
Bendigo	10-12	1	Mother only	222
Bendigo	10-12	1	Neither	319
Bendigo	13-14	0		16
Bendigo	13-14	0	Both	838
Bendigo	13-14	0	Father only	44
Bendigo	13-14	0	Mother only	59
Bendigo	13-14	0	Neither	42
Bendigo	13-14	1		9
Bendigo	13-14	1	Both	2124
Bendigo	13-14	1	Father only	127
Bendigo	13-14	1	Mother only	157
Bendigo	13-14	1	Neither	204
Bendigo	15-17	0		9
Bendigo	15-17	0	Both	888
Bendigo	15-17	0	Father only	61
Bendigo	15-17	0	Mother only	91
Bendigo	15-17	0	Neither	51
Bendigo	15-17	1		6
Bendigo	15-17	1	Both	2553
Bendigo	15-17	1	Father only	129
Bendigo	15-17	1	Mother only	186
Bendigo	15-17	1	Neither	293
Bendigo	18-20	0	Both	235
Bendigo	18-20	0	Father only	20
Bendigo	18-20	0	Mother only	26
Bendigo	18-20	0	Neither	26
Bendigo	18-20	1	Both	833
Bendigo	18-20	1	Father only	37
Bendigo	18-20	1	Mother only	68
Bendigo	18-20	1	Neither	140
Bendigo	21-24	0	Both	92
Bendigo	21-24	0	Father only	10
Bendigo	21-24	0	Mother only	4
Bendigo	21-24	0	Neither	10
Bendigo	21-24	1	Both	307
Bendigo	21-24	1	Father only	22
Bendigo	21-24	1	Mother only	33
Bendigo	21-24	1	Neither	52
Bruce	0-4	0		59
Bruce	0-4	0	Both	500
Bruce	0-4	0	Father only	76
Bruce	0-4	0	Mother only	161
Bruce	0-4	0	Neither	390
Bruce	0-4	1		45
Bruce	0-4	1	Both	2394
Bruce	0-4	1	Father only	664
Bruce	0-4	1	Mother only	662
Bruce	0-4	1	Neither	5364
Bruce	5-9	0		79
Bruce	5-9	0	Both	660
Bruce	5-9	0	Father only	127
Bruce	5-9	0	Mother only	216
Bruce	5-9	0	Neither	630
Bruce	5-9	1		52
Bruce	5-9	1	Both	2311
Bruce	5-9	1	Father only	623
Bruce	5-9	1	Mother only	609
Bruce	5-9	1	Neither	5400
Bruce	10-12	0		29
Bruce	10-12	0	Both	414
Bruce	10-12	0	Father only	71
Bruce	10-12	0	Mother only	133
Bruce	10-12	0	Neither	421
Bruce	10-12	1		23
Bruce	10-12	1	Both	1367
Bruce	10-12	1	Father only	342
Bruce	10-12	1	Mother only	348
Bruce	10-12	1	Neither	3172
Bruce	13-14	0		13
Bruce	13-14	0	Both	324
Bruce	13-14	0	Father only	67
Bruce	13-14	0	Mother only	93
Bruce	13-14	0	Neither	336
Bruce	13-14	1		25
Bruce	13-14	1	Both	938
Bruce	13-14	1	Father only	219
Bruce	13-14	1	Mother only	224
Bruce	13-14	1	Neither	2116
Bruce	15-17	0		21
Bruce	15-17	0	Both	400
Bruce	15-17	0	Father only	72
Bruce	15-17	0	Mother only	127
Bruce	15-17	0	Neither	526
Bruce	15-17	1		12
Bruce	15-17	1	Both	1313
Bruce	15-17	1	Father only	256
Bruce	15-17	1	Mother only	317
Bruce	15-17	1	Neither	2763
Bruce	18-20	0		3
Bruce	18-20	0	Both	187
Bruce	18-20	0	Father only	36
Bruce	18-20	0	Mother only	36
Bruce	18-20	0	Neither	360
Bruce	18-20	1		3
Bruce	18-20	1	Both	580
Bruce	18-20	1	Father only	145
Bruce	18-20	1	Mother only	175
Bruce	18-20	1	Neither	1908
Bruce	21-24	0	Both	67
Bruce	21-24	0	Father only	17
Bruce	21-24	0	Mother only	34
Bruce	21-24	0	Neither	234
Bruce	21-24	1	Both	302
Bruce	21-24	1	Father only	82
Bruce	21-24	1	Mother only	101
Bruce	21-24	1	Neither	1212
Calwell	0-4	0		47
Calwell	0-4	0	Both	616
Calwell	0-4	0	Father only	91
Calwell	0-4	0	Mother only	219
Calwell	0-4	0	Neither	515
Calwell	0-4	1		101
Calwell	0-4	1	Both	3045
Calwell	0-4	1	Father only	791
Calwell	0-4	1	Mother only	1278
Calwell	0-4	1	Neither	8116
Calwell	5-9	0		71
Calwell	5-9	0	Both	773
Calwell	5-9	0	Father only	161
Calwell	5-9	0	Mother only	313
Calwell	5-9	0	Neither	781
Calwell	5-9	1		73
Calwell	5-9	1	Both	2425
Calwell	5-9	1	Father only	704
Calwell	5-9	1	Mother only	1140
Calwell	5-9	1	Neither	8215
Calwell	10-12	0		46
Calwell	10-12	0	Both	425
Calwell	10-12	0	Father only	101
Calwell	10-12	0	Mother only	182
Calwell	10-12	0	Neither	553
Calwell	10-12	1		46
Calwell	10-12	1	Both	1284
Calwell	10-12	1	Father only	334
Calwell	10-12	1	Mother only	620
Calwell	10-12	1	Neither	4298
Calwell	13-14	0		26
Calwell	13-14	0	Both	332
Calwell	13-14	0	Father only	63
Calwell	13-14	0	Mother only	131
Calwell	13-14	0	Neither	417
Calwell	13-14	1		34
Calwell	13-14	1	Both	795
Calwell	13-14	1	Father only	208
Calwell	13-14	1	Mother only	382
Calwell	13-14	1	Neither	2598
Calwell	15-17	0		18
Calwell	15-17	0	Both	417
Calwell	15-17	0	Father only	88
Calwell	15-17	0	Mother only	147
Calwell	15-17	0	Neither	622
Calwell	15-17	1		17
Calwell	15-17	1	Both	963
Calwell	15-17	1	Father only	235
Calwell	15-17	1	Mother only	463
Calwell	15-17	1	Neither	3351
Calwell	18-20	0		4
Calwell	18-20	0	Both	130
Calwell	18-20	0	Father only	54
Calwell	18-20	0	Mother only	81
Calwell	18-20	0	Neither	435
Calwell	18-20	1		3
Calwell	18-20	1	Both	498
Calwell	18-20	1	Father only	148
Calwell	18-20	1	Mother only	227
Calwell	18-20	1	Neither	2122
Calwell	21-24	0	Both	75
Calwell	21-24	0	Father only	16
Calwell	21-24	0	Mother only	39
Calwell	21-24	0	Neither	263
Calwell	21-24	1	Both	239
Calwell	21-24	1	Father only	71
Calwell	21-24	1	Mother only	118
Calwell	21-24	1	Neither	1295
Casey	0-4	0		24
Casey	0-4	0	Both	547
Casey	0-4	0	Father only	39
Casey	0-4	0	Mother only	95
Casey	0-4	0	Neither	39
Casey	0-4	1		23
Casey	0-4	1	Both	6245
Casey	0-4	1	Father only	652
Casey	0-4	1	Mother only	568
Casey	0-4	1	Neither	737
Casey	5-9	0		24
Casey	5-9	0	Both	1008
Casey	5-9	0	Father only	76
Casey	5-9	0	Mother only	132
Casey	5-9	0	Neither	72
Casey	5-9	1		26
Casey	5-9	1	Both	5873
Casey	5-9	1	Father only	698
Casey	5-9	1	Mother only	684
Casey	5-9	1	Neither	820
Casey	10-12	0		16
Casey	10-12	0	Both	756
Casey	10-12	0	Father only	70
Casey	10-12	0	Mother only	120
Casey	10-12	0	Neither	63
Casey	10-12	1		20
Casey	10-12	1	Both	3359
Casey	10-12	1	Father only	391
Casey	10-12	1	Mother only	388
Casey	10-12	1	Neither	505
Casey	13-14	0		15
Casey	13-14	0	Both	555
Casey	13-14	0	Father only	53
Casey	13-14	0	Mother only	99
Casey	13-14	0	Neither	50
Casey	13-14	1		8
Casey	13-14	1	Both	2209
Casey	13-14	1	Father only	247
Casey	13-14	1	Mother only	304
Casey	13-14	1	Neither	309
Casey	15-17	0		13
Casey	15-17	0	Both	755
Casey	15-17	0	Father only	92
Casey	15-17	0	Mother only	136
Casey	15-17	0	Neither	73
Casey	15-17	1		7
Casey	15-17	1	Both	2806
Casey	15-17	1	Father only	323
Casey	15-17	1	Mother only	373
Casey	15-17	1	Neither	449
Casey	18-20	0	Both	297
Casey	18-20	0	Father only	36
Casey	18-20	0	Mother only	40
Casey	18-20	0	Neither	45
Casey	18-20	1	Both	1096
Casey	18-20	1	Father only	147
Casey	18-20	1	Mother only	193
Casey	18-20	1	Neither	246
Casey	21-24	0		8
Casey	21-24	0	Both	133
Casey	21-24	0	Father only	25
Casey	21-24	0	Mother only	27
Casey	21-24	0	Neither	29
Casey	21-24	1	Both	492
Casey	21-24	1	Father only	67
Casey	21-24	1	Mother only	110
Casey	21-24	1	Neither	136
Chisholm	0-4	0		14
Chisholm	0-4	0	Both	159
Chisholm	0-4	0	Father only	31
Chisholm	0-4	0	Mother only	55
Chisholm	0-4	0	Neither	241
Chisholm	0-4	1		23
Chisholm	0-4	1	Both	1425
Chisholm	0-4	1	Father only	580
Chisholm	0-4	1	Mother only	445
Chisholm	0-4	1	Neither	4169
Chisholm	5-9	0		27
Chisholm	5-9	0	Both	266
Chisholm	5-9	0	Father only	87
Chisholm	5-9	0	Mother only	81
Chisholm	5-9	0	Neither	598
Chisholm	5-9	1		36
Chisholm	5-9	1	Both	1722
Chisholm	5-9	1	Father only	604
Chisholm	5-9	1	Mother only	513
Chisholm	5-9	1	Neither	5649
Chisholm	10-12	0		10
Chisholm	10-12	0	Both	258
Chisholm	10-12	0	Father only	56
Chisholm	10-12	0	Mother only	64
Chisholm	10-12	0	Neither	477
Chisholm	10-12	1		15
Chisholm	10-12	1	Both	1406
Chisholm	10-12	1	Father only	388
Chisholm	10-12	1	Mother only	300
Chisholm	10-12	1	Neither	3115
Chisholm	13-14	0		17
Chisholm	13-14	0	Both	218
Chisholm	13-14	0	Father only	49
Chisholm	13-14	0	Mother only	62
Chisholm	13-14	0	Neither	418
Chisholm	13-14	1		5
Chisholm	13-14	1	Both	1018
Chisholm	13-14	1	Father only	253
Chisholm	13-14	1	Mother only	220
Chisholm	13-14	1	Neither	1976
Chisholm	15-17	0		10
Chisholm	15-17	0	Both	364
Chisholm	15-17	0	Father only	97
Chisholm	15-17	0	Mother only	82
Chisholm	15-17	0	Neither	606
Chisholm	15-17	1		14
Chisholm	15-17	1	Both	1642
Chisholm	15-17	1	Father only	327
Chisholm	15-17	1	Mother only	303
Chisholm	15-17	1	Neither	2406
Chisholm	18-20	0		9
Chisholm	18-20	0	Both	197
Chisholm	18-20	0	Father only	52
Chisholm	18-20	0	Mother only	49
Chisholm	18-20	0	Neither	514
Chisholm	18-20	1		4
Chisholm	18-20	1	Both	1027
Chisholm	18-20	1	Father only	209
Chisholm	18-20	1	Mother only	193
Chisholm	18-20	1	Neither	1811
Chisholm	21-24	0	Both	120
Chisholm	21-24	0	Father only	31
Chisholm	21-24	0	Mother only	38
Chisholm	21-24	0	Neither	362
Chisholm	21-24	1		7
Chisholm	21-24	1	Both	514
Chisholm	21-24	1	Father only	111
Chisholm	21-24	1	Mother only	98
Chisholm	21-24	1	Neither	1171
Cooper	0-4	0		22
Cooper	0-4	0	Both	340
Cooper	0-4	0	Father only	54
Cooper	0-4	0	Mother only	113
Cooper	0-4	0	Neither	107
Cooper	0-4	1		20
Cooper	0-4	1	Both	3530
Cooper	0-4	1	Father only	940
Cooper	0-4	1	Mother only	945
Cooper	0-4	1	Neither	1862
Cooper	5-9	0		32
Cooper	5-9	0	Both	551
Cooper	5-9	0	Father only	96
Cooper	5-9	0	Mother only	176
Cooper	5-9	0	Neither	216
Cooper	5-9	1		14
Cooper	5-9	1	Both	3158
Cooper	5-9	1	Father only	794
Cooper	5-9	1	Mother only	808
Cooper	5-9	1	Neither	1549
Cooper	10-12	0		11
Cooper	10-12	0	Both	389
Cooper	10-12	0	Father only	66
Cooper	10-12	0	Mother only	134
Cooper	10-12	0	Neither	184
Cooper	10-12	1		17
Cooper	10-12	1	Both	1923
Cooper	10-12	1	Father only	390
Cooper	10-12	1	Mother only	421
Cooper	10-12	1	Neither	665
Cooper	13-14	0		15
Cooper	13-14	0	Both	318
Cooper	13-14	0	Father only	65
Cooper	13-14	0	Mother only	87
Cooper	13-14	0	Neither	116
Cooper	13-14	1		5
Cooper	13-14	1	Both	1359
Cooper	13-14	1	Father only	245
Cooper	13-14	1	Mother only	301
Cooper	13-14	1	Neither	404
Cooper	15-17	0		5
Cooper	15-17	0	Both	439
Cooper	15-17	0	Father only	60
Cooper	15-17	0	Mother only	130
Cooper	15-17	0	Neither	171
Cooper	15-17	1		5
Cooper	15-17	1	Both	1731
Cooper	15-17	1	Father only	262
Cooper	15-17	1	Mother only	402
Cooper	15-17	1	Neither	567
Cooper	18-20	0		4
Cooper	18-20	0	Both	196
Cooper	18-20	0	Father only	38
Cooper	18-20	0	Mother only	51
Cooper	18-20	0	Neither	134
Cooper	18-20	1	Both	957
Cooper	18-20	1	Father only	157
Cooper	18-20	1	Mother only	226
Cooper	18-20	1	Neither	410
Cooper	21-24	0		4
Cooper	21-24	0	Both	104
Cooper	21-24	0	Father only	25
Cooper	21-24	0	Mother only	41
Cooper	21-24	0	Neither	94
Cooper	21-24	1	Both	451
Cooper	21-24	1	Father only	67
Cooper	21-24	1	Mother only	135
Cooper	21-24	1	Neither	266
Corangamite	0-4	0		25
Corangamite	0-4	0	Both	574
Corangamite	0-4	0	Father only	33
Corangamite	0-4	0	Mother only	87
Corangamite	0-4	0	Neither	28
Corangamite	0-4	1		24
Corangamite	0-4	1	Both	6013
Corangamite	0-4	1	Father only	627
Corangamite	0-4	1	Mother only	609
Corangamite	0-4	1	Neither	787
Corangamite	5-9	0		25
Corangamite	5-9	0	Both	1119
Corangamite	5-9	0	Father only	64
Corangamite	5-9	0	Mother only	157
Corangamite	5-9	0	Neither	57
Corangamite	5-9	1		24
Corangamite	5-9	1	Both	6092
Corangamite	5-9	1	Father only	673
Corangamite	5-9	1	Mother only	641
Corangamite	5-9	1	Neither	767
Corangamite	10-12	0		13
Corangamite	10-12	0	Both	739
Corangamite	10-12	0	Father only	78
Corangamite	10-12	0	Mother only	119
Corangamite	10-12	0	Neither	45
Corangamite	10-12	1		16
Corangamite	10-12	1	Both	3451
Corangamite	10-12	1	Father only	341
Corangamite	10-12	1	Mother only	367
Corangamite	10-12	1	Neither	367
Corangamite	13-14	0		11
Corangamite	13-14	0	Both	566
Corangamite	13-14	0	Father only	39
Corangamite	13-14	0	Mother only	84
Corangamite	13-14	0	Neither	34
Corangamite	13-14	1		10
Corangamite	13-14	1	Both	2190
Corangamite	13-14	1	Father only	174
Corangamite	13-14	1	Mother only	214
Corangamite	13-14	1	Neither	242
Corangamite	15-17	0		4
Corangamite	15-17	0	Both	772
Corangamite	15-17	0	Father only	67
Corangamite	15-17	0	Mother only	80
Corangamite	15-17	0	Neither	43
Corangamite	15-17	1		12
Corangamite	15-17	1	Both	2637
Corangamite	15-17	1	Father only	226
Corangamite	15-17	1	Mother only	274
Corangamite	15-17	1	Neither	302
Corangamite	18-20	0		4
Corangamite	18-20	0	Both	267
Corangamite	18-20	0	Father only	14
Corangamite	18-20	0	Mother only	38
Corangamite	18-20	0	Neither	32
Corangamite	18-20	1	Both	971
Corangamite	18-20	1	Father only	97
Corangamite	18-20	1	Mother only	111
Corangamite	18-20	1	Neither	152
Corangamite	21-24	0	Both	98
Corangamite	21-24	0	Father only	17
Corangamite	21-24	0	Mother only	16
Corangamite	21-24	0	Neither	18
Corangamite	21-24	1	Both	397
Corangamite	21-24	1	Father only	27
Corangamite	21-24	1	Mother only	46
Corangamite	21-24	1	Neither	57
Corio	0-4	0		59
Corio	0-4	0	Both	892
Corio	0-4	0	Father only	44
Corio	0-4	0	Mother only	88
Corio	0-4	0	Neither	104
Corio	0-4	1		24
Corio	0-4	1	Both	4919
Corio	0-4	1	Father only	608
Corio	0-4	1	Mother only	543
Corio	0-4	1	Neither	1162
Corio	5-9	0		60
Corio	5-9	0	Both	1342
Corio	5-9	0	Father only	87
Corio	5-9	0	Mother only	167
Corio	5-9	0	Neither	162
Corio	5-9	1		19
Corio	5-9	1	Both	4807
Corio	5-9	1	Father only	532
Corio	5-9	1	Mother only	552
Corio	5-9	1	Neither	1059
Corio	10-12	0		34
Corio	10-12	0	Both	919
Corio	10-12	0	Father only	69
Corio	10-12	0	Mother only	123
Corio	10-12	0	Neither	121
Corio	10-12	1		18
Corio	10-12	1	Both	2641
Corio	10-12	1	Father only	301
Corio	10-12	1	Mother only	303
Corio	10-12	1	Neither	562
Corio	13-14	0		21
Corio	13-14	0	Both	699
Corio	13-14	0	Father only	51
Corio	13-14	0	Mother only	89
Corio	13-14	0	Neither	94
Corio	13-14	1		13
Corio	13-14	1	Both	1818
Corio	13-14	1	Father only	172
Corio	13-14	1	Mother only	191
Corio	13-14	1	Neither	403
Corio	15-17	0		14
Corio	15-17	0	Both	878
Corio	15-17	0	Father only	68
Corio	15-17	0	Mother only	118
Corio	15-17	0	Neither	145
Corio	15-17	1		6
Corio	15-17	1	Both	2275
Corio	15-17	1	Father only	206
Corio	15-17	1	Mother only	256
Corio	15-17	1	Neither	457
Corio	18-20	0		8
Corio	18-20	0	Both	276
Corio	18-20	0	Father only	26
Corio	18-20	0	Mother only	48
Corio	18-20	0	Neither	86
Corio	18-20	1	Both	943
Corio	18-20	1	Father only	94
Corio	18-20	1	Mother only	135
Corio	18-20	1	Neither	288
Corio	21-24	0	Both	136
Corio	21-24	0	Father only	15
Corio	21-24	0	Mother only	14
Corio	21-24	0	Neither	52
Corio	21-24	1	Both	414
Corio	21-24	1	Father only	54
Corio	21-24	1	Mother only	73
Corio	21-24	1	Neither	135
Deakin	0-4	0		15
Deakin	0-4	0	Both	297
Deakin	0-4	0	Father only	36
Deakin	0-4	0	Mother only	113
Deakin	0-4	0	Neither	162
Deakin	0-4	1		13
Deakin	0-4	1	Both	4084
Deakin	0-4	1	Father only	746
Deakin	0-4	1	Mother only	597
Deakin	0-4	1	Neither	2985
Deakin	5-9	0		13
Deakin	5-9	0	Both	680
Deakin	5-9	0	Father only	83
Deakin	5-9	0	Mother only	166
Deakin	5-9	0	Neither	310
Deakin	5-9	1		33
Deakin	5-9	1	Both	4179
Deakin	5-9	1	Father only	716
Deakin	5-9	1	Mother only	609
Deakin	5-9	1	Neither	3254
Deakin	10-12	0		5
Deakin	10-12	0	Both	535
Deakin	10-12	0	Father only	78
Deakin	10-12	0	Mother only	111
Deakin	10-12	0	Neither	213
Deakin	10-12	1		9
Deakin	10-12	1	Both	2625
Deakin	10-12	1	Father only	392
Deakin	10-12	1	Mother only	375
Deakin	10-12	1	Neither	1485
Deakin	13-14	0		11
Deakin	13-14	0	Both	414
Deakin	13-14	0	Father only	56
Deakin	13-14	0	Mother only	77
Deakin	13-14	0	Neither	156
Deakin	13-14	1		8
Deakin	13-14	1	Both	1736
Deakin	13-14	1	Father only	249
Deakin	13-14	1	Mother only	259
Deakin	13-14	1	Neither	882
Deakin	15-17	0		5
Deakin	15-17	0	Both	634
Deakin	15-17	0	Father only	95
Deakin	15-17	0	Mother only	105
Deakin	15-17	0	Neither	252
Deakin	15-17	1		4
Deakin	15-17	1	Both	2452
Deakin	15-17	1	Father only	299
Deakin	15-17	1	Mother only	351
Deakin	15-17	1	Neither	1118
Deakin	18-20	0		4
Deakin	18-20	0	Both	362
Deakin	18-20	0	Father only	36
Deakin	18-20	0	Mother only	59
Deakin	18-20	0	Neither	206
Deakin	18-20	1		8
Deakin	18-20	1	Both	1269
Deakin	18-20	1	Father only	173
Deakin	18-20	1	Mother only	192
Deakin	18-20	1	Neither	742
Deakin	21-24	0	Both	159
Deakin	21-24	0	Father only	31
Deakin	21-24	0	Mother only	25
Deakin	21-24	0	Neither	122
Deakin	21-24	1	Both	601
Deakin	21-24	1	Father only	84
Deakin	21-24	1	Mother only	93
Deakin	21-24	1	Neither	444
Dunkley	0-4	0		40
Dunkley	0-4	0	Both	842
Dunkley	0-4	0	Father only	77
Dunkley	0-4	0	Mother only	155
Dunkley	0-4	0	Neither	86
Dunkley	0-4	1		31
Dunkley	0-4	1	Both	5095
Dunkley	0-4	1	Father only	870
Dunkley	0-4	1	Mother only	802
Dunkley	0-4	1	Neither	944
Dunkley	5-9	0		49
Dunkley	5-9	0	Both	1357
