CED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Greenway	20-24		M	625
Greenway	20-24	0	F	5283
Greenway	20-24	0	M	5845
Greenway	20-24	1	F	389
Greenway	20-24	1	M	321
Greenway	25-34		F	947
Greenway	25-34		M	1561
Greenway	25-34	0	F	12928
Greenway	25-34	0	M	12280
Greenway	25-34	1	F	1181
Greenway	25-34	1	M	794
Greenway	35-44		F	949
Greenway	35-44		M	1360
Greenway	35-44	0	F	15438
Greenway	35-44	0	M	16092
Greenway	35-44	1	F	2242
Greenway	35-44	1	M	1588
Greenway	45-54		F	524
Greenway	45-54		M	743
Greenway	45-54	0	F	9662
Greenway	45-54	0	M	10565
Greenway	45-54	1	F	1986
Greenway	45-54	1	M	1369
Greenway	55-64		F	369
Greenway	55-64		M	440
Greenway	55-64	0	F	7384
Greenway	55-64	0	M	7493
Greenway	55-64	1	F	1514
Greenway	55-64	1	M	1034
Greenway	65-74		F	321
Greenway	65-74		M	293
Greenway	65-74	0	F	5743
Greenway	65-74	0	M	5269
Greenway	65-74	1	F	852
Greenway	65-74	1	M	641
Greenway	75-84		F	209
Greenway	75-84		M	183
Greenway	75-84	0	F	2693
Greenway	75-84	0	M	2437
Greenway	75-84	1	F	297
Greenway	75-84	1	M	289
Greenway	85+		F	116
Greenway	85+		M	91
Greenway	85+	0	F	1054
Greenway	85+	0	M	612
Greenway	85+	1	F	46
Greenway	85+	1	M	72
Hughes	15-19		F	133
Hughes	15-19		M	160
Hughes	15-19	0	F	4278
Hughes	15-19	0	M	4702
Hughes	15-19	1	F	228
Hughes	15-19	1	M	193
Hughes	20-24		F	108
Hughes	20-24		M	180
Hughes	20-24	0	F	3740
Hughes	20-24	0	M	4232
Hughes	20-24	1	F	228
Hughes	20-24	1	M	216
Hughes	25-34		F	307
Hughes	25-34		M	333
Hughes	25-34	0	F	7590
Hughes	25-34	0	M	7436
Hughes	25-34	1	F	668
Hughes	25-34	1	M	502
Hughes	35-44		F	334
Hughes	35-44		M	373
Hughes	35-44	0	F	8990
Hughes	35-44	0	M	8868
Hughes	35-44	1	F	1577
Hughes	35-44	1	M	926
Hughes	45-54		F	264
Hughes	45-54		M	323
Hughes	45-54	0	F	8449
Hughes	45-54	0	M	8465
Hughes	45-54	1	F	2155
Hughes	45-54	1	M	1354
Hughes	55-64		F	213
Hughes	55-64		M	271
Hughes	55-64	0	F	6834
Hughes	55-64	0	M	7063
Hughes	55-64	1	F	2147
Hughes	55-64	1	M	1404
Hughes	65-74		F	261
Hughes	65-74		M	231
Hughes	65-74	0	F	5727
Hughes	65-74	0	M	5660
Hughes	65-74	1	F	1129
Hughes	65-74	1	M	790
Hughes	75-84		F	338
Hughes	75-84		M	290
Hughes	75-84	0	F	3428
Hughes	75-84	0	M	3010
Hughes	75-84	1	F	415
Hughes	75-84	1	M	408
Hughes	85+		F	583
Hughes	85+		M	236
Hughes	85+	0	F	1309
Hughes	85+	0	M	865
Hughes	85+	1	F	74
Hughes	85+	1	M	109
Hume	15-19		F	303
Hume	15-19		M	349
Hume	15-19	0	F	4664
Hume	15-19	0	M	5077
Hume	15-19	1	F	300
Hume	15-19	1	M	223
Hume	20-24		F	223
Hume	20-24		M	332
Hume	20-24	0	F	4072
Hume	20-24	0	M	4352
Hume	20-24	1	F	333
Hume	20-24	1	M	261
Hume	25-34		F	566
Hume	25-34		M	773
Hume	25-34	0	F	9281
Hume	25-34	0	M	9193
Hume	25-34	1	F	1120
Hume	25-34	1	M	654
Hume	35-44		F	564
Hume	35-44		M	700
Hume	35-44	0	F	8693
Hume	35-44	0	M	8849
Hume	35-44	1	F	1950
Hume	35-44	1	M	1101
Hume	45-54		F	507
Hume	45-54		M	659
Hume	45-54	0	F	8489
Hume	45-54	0	M	9005
Hume	45-54	1	F	2363
Hume	45-54	1	M	1405
Hume	55-64		F	489
Hume	55-64		M	580
Hume	55-64	0	F	7809
Hume	55-64	0	M	8167
Hume	55-64	1	F	2317
Hume	55-64	1	M	1394
Hume	65-74		F	480
Hume	65-74		M	507
Hume	65-74	0	F	6964
Hume	65-74	0	M	6836
Hume	65-74	1	F	1278
Hume	65-74	1	M	971
Hume	75-84		F	438
Hume	75-84		M	365
Hume	75-84	0	F	3662
Hume	75-84	0	M	3475
Hume	75-84	1	F	475
Hume	75-84	1	M	459
Hume	85+		F	346
Hume	85+		M	162
Hume	85+	0	F	1513
Hume	85+	0	M	915
Hume	85+	1	F	64
Hume	85+	1	M	98
Hunter	15-19		F	319
Hunter	15-19		M	386
Hunter	15-19	0	F	4352
Hunter	15-19	0	M	4780
Hunter	15-19	1	F	309
Hunter	15-19	1	M	280
Hunter	20-24		F	259
Hunter	20-24		M	487
Hunter	20-24	0	F	4041
Hunter	20-24	0	M	4516
Hunter	20-24	1	F	378
Hunter	20-24	1	M	259
Hunter	25-34		F	559
Hunter	25-34		M	1195
Hunter	25-34	0	F	9227
Hunter	25-34	0	M	9219
Hunter	25-34	1	F	1277
Hunter	25-34	1	M	776
Hunter	35-44		F	537
Hunter	35-44		M	1080
Hunter	35-44	0	F	8086
Hunter	35-44	0	M	8406
Hunter	35-44	1	F	1863
Hunter	35-44	1	M	1075
Hunter	45-54		F	497
Hunter	45-54		M	854
Hunter	45-54	0	F	7946
Hunter	45-54	0	M	8419
Hunter	45-54	1	F	2407
Hunter	45-54	1	M	1398
Hunter	55-64		F	456
Hunter	55-64		M	700
Hunter	55-64	0	F	7910
Hunter	55-64	0	M	8299
Hunter	55-64	1	F	2567
Hunter	55-64	1	M	1698
Hunter	65-74		F	532
Hunter	65-74		M	567
Hunter	65-74	0	F	7579
Hunter	65-74	0	M	7525
Hunter	65-74	1	F	1688
Hunter	65-74	1	M	1232
Hunter	75-84		F	517
Hunter	75-84		M	423
Hunter	75-84	0	F	4657
Hunter	75-84	0	M	4162
Hunter	75-84	1	F	616
Hunter	75-84	1	M	589
Hunter	85+		F	367
Hunter	85+		M	205
Hunter	85+	0	F	2238
Hunter	85+	0	M	1312
Hunter	85+	1	F	114
Hunter	85+	1	M	153
Kingsford Smith	15-19		F	212
Kingsford Smith	15-19		M	262
Kingsford Smith	15-19	0	F	3830
Kingsford Smith	15-19	0	M	4072
Kingsford Smith	15-19	1	F	182
Kingsford Smith	15-19	1	M	192
Kingsford Smith	20-24		F	479
Kingsford Smith	20-24		M	590
Kingsford Smith	20-24	0	F	6277
Kingsford Smith	20-24	0	M	6388
Kingsford Smith	20-24	1	F	341
Kingsford Smith	20-24	1	M	320
Kingsford Smith	25-34		F	1201
Kingsford Smith	25-34		M	1561
Kingsford Smith	25-34	0	F	16542
Kingsford Smith	25-34	0	M	15851
Kingsford Smith	25-34	1	F	883
Kingsford Smith	25-34	1	M	680
Kingsford Smith	35-44		F	774
Kingsford Smith	35-44		M	1064
Kingsford Smith	35-44	0	F	11645
Kingsford Smith	35-44	0	M	11587
Kingsford Smith	35-44	1	F	1485
Kingsford Smith	35-44	1	M	1049
Kingsford Smith	45-54		F	521
Kingsford Smith	45-54		M	797
Kingsford Smith	45-54	0	F	8747
Kingsford Smith	45-54	0	M	8770
Kingsford Smith	45-54	1	F	2253
Kingsford Smith	45-54	1	M	1484
Kingsford Smith	55-64		F	411
Kingsford Smith	55-64		M	619
Kingsford Smith	55-64	0	F	6817
Kingsford Smith	55-64	0	M	7019
Kingsford Smith	55-64	1	F	2022
Kingsford Smith	55-64	1	M	1362
Kingsford Smith	65-74		F	423
Kingsford Smith	65-74		M	444
Kingsford Smith	65-74	0	F	5809
Kingsford Smith	65-74	0	M	5288
Kingsford Smith	65-74	1	F	1043
Kingsford Smith	65-74	1	M	659
Kingsford Smith	75-84		F	398
Kingsford Smith	75-84		M	354
Kingsford Smith	75-84	0	F	3890
Kingsford Smith	75-84	0	M	3177
Kingsford Smith	75-84	1	F	553
Kingsford Smith	75-84	1	M	395
Kingsford Smith	85+		F	427
Kingsford Smith	85+		M	214
Kingsford Smith	85+	0	F	1755
Kingsford Smith	85+	0	M	1164
Kingsford Smith	85+	1	F	106
Kingsford Smith	85+	1	M	125
Lindsay	15-19		F	337
Lindsay	15-19		M	429
Lindsay	15-19	0	F	5038
Lindsay	15-19	0	M	5183
Lindsay	15-19	1	F	288
Lindsay	15-19	1	M	238
Lindsay	20-24		F	493
Lindsay	20-24		M	497
Lindsay	20-24	0	F	5427
Lindsay	20-24	0	M	5740
Lindsay	20-24	1	F	419
Lindsay	20-24	1	M	307
Lindsay	25-34		F	1190
Lindsay	25-34		M	1229
Lindsay	25-34	0	F	12386
Lindsay	25-34	0	M	11787
Lindsay	25-34	1	F	1422
Lindsay	25-34	1	M	838
Lindsay	35-44		F	999
Lindsay	35-44		M	1126
Lindsay	35-44	0	F	10936
Lindsay	35-44	0	M	11302
Lindsay	35-44	1	F	2126
Lindsay	35-44	1	M	1331
Lindsay	45-54		F	700
Lindsay	45-54		M	858
Lindsay	45-54	0	F	8805
Lindsay	45-54	0	M	9264
Lindsay	45-54	1	F	2157
Lindsay	45-54	1	M	1341
Lindsay	55-64		F	471
Lindsay	55-64		M	544
Lindsay	55-64	0	F	7459
Lindsay	55-64	0	M	7663
Lindsay	55-64	1	F	1901
Lindsay	55-64	1	M	1070
Lindsay	65-74		F	451
Lindsay	65-74		M	416
Lindsay	65-74	0	F	6263
Lindsay	65-74	0	M	5750
Lindsay	65-74	1	F	1035
Lindsay	65-74	1	M	774
Lindsay	75-84		F	412
Lindsay	75-84		M	320
Lindsay	75-84	0	F	3120
Lindsay	75-84	0	M	2712
Lindsay	75-84	1	F	347
Lindsay	75-84	1	M	366
Lindsay	85+		F	379
Lindsay	85+		M	165
Lindsay	85+	0	F	1145
Lindsay	85+	0	M	628
Lindsay	85+	1	F	56
Lindsay	85+	1	M	78
Lyne	15-19		F	349
Lyne	15-19		M	410
Lyne	15-19	0	F	3471
Lyne	15-19	0	M	3695
Lyne	15-19	1	F	218
Lyne	15-19	1	M	200
Lyne	20-24		F	194
Lyne	20-24		M	250
Lyne	20-24	0	F	2429
Lyne	20-24	0	M	2670
Lyne	20-24	1	F	249
Lyne	20-24	1	M	203
Lyne	25-34		F	510
Lyne	25-34		M	446
Lyne	25-34	0	F	5249
Lyne	25-34	0	M	5019
Lyne	25-34	1	F	872
Lyne	25-34	1	M	507
Lyne	35-44		F	530
Lyne	35-44		M	522
Lyne	35-44	0	F	5711
Lyne	35-44	0	M	5600
Lyne	35-44	1	F	1474
Lyne	35-44	1	M	825
Lyne	45-54		F	530
Lyne	45-54		M	590
Lyne	45-54	0	F	6897
Lyne	45-54	0	M	7051
Lyne	45-54	1	F	2264
Lyne	45-54	1	M	1304
Lyne	55-64		F	624
Lyne	55-64		M	724
Lyne	55-64	0	F	9148
Lyne	55-64	0	M	9139
Lyne	55-64	1	F	3080
Lyne	55-64	1	M	1780
Lyne	65-74		F	799
Lyne	65-74		M	824
Lyne	65-74	0	F	10341
Lyne	65-74	0	M	10893
Lyne	65-74	1	F	2193
Lyne	65-74	1	M	1595
Lyne	75-84		F	721
Lyne	75-84		M	629
Lyne	75-84	0	F	6271
Lyne	75-84	0	M	6242
Lyne	75-84	1	F	923
Lyne	75-84	1	M	894
Lyne	85+		F	532
Lyne	85+		M	309
Lyne	85+	0	F	2600
Lyne	85+	0	M	1691
Lyne	85+	1	F	165
Lyne	85+	1	M	236
Macarthur	15-19		F	395
Macarthur	15-19		M	433
Macarthur	15-19	0	F	5413
Macarthur	15-19	0	M	5730
Macarthur	15-19	1	F	352
Macarthur	15-19	1	M	272
Macarthur	20-24		F	416
Macarthur	20-24		M	432
Macarthur	20-24	0	F	5552
Macarthur	20-24	0	M	5801
Macarthur	20-24	1	F	399
Macarthur	20-24	1	M	342
Macarthur	25-34		F	1039
Macarthur	25-34		M	934
Macarthur	25-34	0	F	14211
Macarthur	25-34	0	M	13106
Macarthur	25-34	1	F	1821
Macarthur	25-34	1	M	1032
Macarthur	35-44		F	947
Macarthur	35-44		M	1006
Macarthur	35-44	0	F	12461
Macarthur	35-44	0	M	13185
Macarthur	35-44	1	F	2514
Macarthur	35-44	1	M	1664
Macarthur	45-54		F	587
Macarthur	45-54		M	686
Macarthur	45-54	0	F	8910
Macarthur	45-54	0	M	9651
Macarthur	45-54	1	F	2231
Macarthur	45-54	1	M	1348
Macarthur	55-64		F	493
Macarthur	55-64		M	507
Macarthur	55-64	0	F	8448
Macarthur	55-64	0	M	8329
Macarthur	55-64	1	F	1925
Macarthur	55-64	1	M	1119
Macarthur	65-74		F	446
Macarthur	65-74		M	344
Macarthur	65-74	0	F	6557
Macarthur	65-74	0	M	6192
Macarthur	65-74	1	F	1136
Macarthur	65-74	1	M	780
Macarthur	75-84		F	351
Macarthur	75-84		M	279
Macarthur	75-84	0	F	2830
Macarthur	75-84	0	M	2573
Macarthur	75-84	1	F	340
Macarthur	75-84	1	M	349
Macarthur	85+		F	199
Macarthur	85+		M	81
Macarthur	85+	0	F	851
Macarthur	85+	0	M	516
Macarthur	85+	1	F	48
Macarthur	85+	1	M	67
Mackellar	15-19		F	174
Mackellar	15-19		M	187
Mackellar	15-19	0	F	4308
Mackellar	15-19	0	M	4797
Mackellar	15-19	1	F	194
Mackellar	15-19	1	M	193
Mackellar	20-24		F	148
Mackellar	20-24		M	159
Mackellar	20-24	0	F	3499
Mackellar	20-24	0	M	4009
Mackellar	20-24	1	F	239
Mackellar	20-24	1	M	202
Mackellar	25-34		F	341
Mackellar	25-34		M	350
Mackellar	25-34	0	F	6493
Mackellar	25-34	0	M	6512
Mackellar	25-34	1	F	531
Mackellar	25-34	1	M	364
Mackellar	35-44		F	397
Mackellar	35-44		M	388
Mackellar	35-44	0	F	8677
Mackellar	35-44	0	M	8110
Mackellar	35-44	1	F	1163
Mackellar	35-44	1	M	738
Mackellar	45-54		F	397
Mackellar	45-54		M	389
Mackellar	45-54	0	F	9367
Mackellar	45-54	0	M	9517
Mackellar	45-54	1	F	2248
Mackellar	45-54	1	M	1293
Mackellar	55-64		F	338
Mackellar	55-64		M	348
Mackellar	55-64	0	F	7451
Mackellar	55-64	0	M	7823
Mackellar	55-64	1	F	2368
Mackellar	55-64	1	M	1546
Mackellar	65-74		F	293
Mackellar	65-74		M	287
Mackellar	65-74	0	F	6763
Mackellar	65-74	0	M	6369
Mackellar	65-74	1	F	1271
Mackellar	65-74	1	M	867
Mackellar	75-84		F	396
Mackellar	75-84		M	268
Mackellar	75-84	0	F	4988
Mackellar	75-84	0	M	4359
Mackellar	75-84	1	F	636
Mackellar	75-84	1	M	518
Mackellar	85+		F	469
Mackellar	85+		M	211
Mackellar	85+	0	F	2449
Mackellar	85+	0	M	1438
Mackellar	85+	1	F	137
Mackellar	85+	1	M	151
Macquarie	15-19		F	205
Macquarie	15-19		M	223
Macquarie	15-19	0	F	3881
Macquarie	15-19	0	M	4284
Macquarie	15-19	1	F	230
Macquarie	15-19	1	M	244
Macquarie	20-24		F	138
Macquarie	20-24		M	204
Macquarie	20-24	0	F	3201
Macquarie	20-24	0	M	3653
Macquarie	20-24	1	F	267
Macquarie	20-24	1	M	201
Macquarie	25-34		F	364
Macquarie	25-34		M	414
Macquarie	25-34	0	F	6898
Macquarie	25-34	0	M	7018
Macquarie	25-34	1	F	772
Macquarie	25-34	1	M	490
Macquarie	35-44		F	361
Macquarie	35-44		M	417
Macquarie	35-44	0	F	7167
Macquarie	35-44	0	M	7191
Macquarie	35-44	1	F	1494
Macquarie	35-44	1	M	860
Macquarie	45-54		F	390
Macquarie	45-54		M	415
Macquarie	45-54	0	F	7781
Macquarie	45-54	0	M	7971
Macquarie	45-54	1	F	2271
Macquarie	45-54	1	M	1310
Macquarie	55-64		F	337
Macquarie	55-64		M	356
Macquarie	55-64	0	F	7664
Macquarie	55-64	0	M	7759
Macquarie	55-64	1	F	2307
Macquarie	55-64	1	M	1424
Macquarie	65-74		F	330
Macquarie	65-74		M	323
Macquarie	65-74	0	F	7104
Macquarie	65-74	0	M	6856
Macquarie	65-74	1	F	1324
Macquarie	65-74	1	M	946
Macquarie	75-84		F	318
Macquarie	75-84		M	235
Macquarie	75-84	0	F	3975
Macquarie	75-84	0	M	3376
Macquarie	75-84	1	F	498
Macquarie	75-84	1	M	413
Macquarie	85+		F	251
Macquarie	85+		M	97
Macquarie	85+	0	F	1542
Macquarie	85+	0	M	901
Macquarie	85+	1	F	76
Macquarie	85+	1	M	114
McMahon	15-19		F	367
McMahon	15-19		M	422
McMahon	15-19	0	F	4792
McMahon	15-19	0	M	5298
McMahon	15-19	1	F	307
McMahon	15-19	1	M	271
McMahon	20-24		F	372
McMahon	20-24		M	505
McMahon	20-24	0	F	4730
McMahon	20-24	0	M	5174
McMahon	20-24	1	F	461
McMahon	20-24	1	M	360
McMahon	25-34		F	1000
McMahon	25-34		M	1107
McMahon	25-34	0	F	9947
McMahon	25-34	0	M	10511
McMahon	25-34	1	F	1293
McMahon	25-34	1	M	949
McMahon	35-44		F	919
McMahon	35-44		M	1031
McMahon	35-44	0	F	9124
McMahon	35-44	0	M	9468
McMahon	35-44	1	F	1928
McMahon	35-44	1	M	1284
McMahon	45-54		F	702
McMahon	45-54		M	743
McMahon	45-54	0	F	8174
McMahon	45-54	0	M	8516
McMahon	45-54	1	F	2154
McMahon	45-54	1	M	1371
McMahon	55-64		F	627
McMahon	55-64		M	632
McMahon	55-64	0	F	8074
McMahon	55-64	0	M	8238
McMahon	55-64	1	F	1908
McMahon	55-64	1	M	1176
McMahon	65-74		F	472
McMahon	65-74		M	481
McMahon	65-74	0	F	6290
McMahon	65-74	0	M	6112
McMahon	65-74	1	F	978
McMahon	65-74	1	M	706
McMahon	75-84		F	395
McMahon	75-84		M	307
McMahon	75-84	0	F	3444
McMahon	75-84	0	M	3132
McMahon	75-84	1	F	363
McMahon	75-84	1	M	346
McMahon	85+		F	319
McMahon	85+		M	162
McMahon	85+	0	F	1476
McMahon	85+	0	M	901
McMahon	85+	1	F	56
McMahon	85+	1	M	93
Mitchell	15-19		F	146
Mitchell	15-19		M	182
Mitchell	15-19	0	F	5617
Mitchell	15-19	0	M	5956
Mitchell	15-19	1	F	251
Mitchell	15-19	1	M	258
Mitchell	20-24		F	149
Mitchell	20-24		M	179
Mitchell	20-24	0	F	4764
Mitchell	20-24	0	M	5090
Mitchell	20-24	1	F	294
Mitchell	20-24	1	M	295
Mitchell	25-34		F	407
Mitchell	25-34		M	363
Mitchell	25-34	0	F	9139
Mitchell	25-34	0	M	8499
Mitchell	25-34	1	F	812
Mitchell	25-34	1	M	511
Mitchell	35-44		F	501
Mitchell	35-44		M	496
Mitchell	35-44	0	F	14038
Mitchell	35-44	0	M	13325
Mitchell	35-44	1	F	1924
Mitchell	35-44	1	M	1350
Mitchell	45-54		F	329
Mitchell	45-54		M	335
Mitchell	45-54	0	F	10813
Mitchell	45-54	0	M	11015
Mitchell	45-54	1	F	2313
Mitchell	45-54	1	M	1559
Mitchell	55-64		F	281
Mitchell	55-64		M	237
Mitchell	55-64	0	F	7910
Mitchell	55-64	0	M	7952
Mitchell	55-64	1	F	1851
Mitchell	55-64	1	M	1269
Mitchell	65-74		F	223
Mitchell	65-74		M	239
Mitchell	65-74	0	F	6916
Mitchell	65-74	0	M	6247
Mitchell	65-74	1	F	1155
Mitchell	65-74	1	M	806
Mitchell	75-84		F	222
Mitchell	75-84		M	181
Mitchell	75-84	0	F	3853
Mitchell	75-84	0	M	3486
Mitchell	75-84	1	F	449
Mitchell	75-84	1	M	430
Mitchell	85+		F	218
Mitchell	85+		M	164
Mitchell	85+	0	F	1402
Mitchell	85+	0	M	905
Mitchell	85+	1	F	86
Mitchell	85+	1	M	114
New England	15-19		F	639
New England	15-19		M	602
New England	15-19	0	F	4124
New England	15-19	0	M	4250
New England	15-19	1	F	325
New England	15-19	1	M	254
New England	20-24		F	472
New England	20-24		M	515
New England	20-24	0	F	3504
New England	20-24	0	M	3527
New England	20-24	1	F	312
New England	20-24	1	M	245
New England	25-34		F	835
New England	25-34		M	912
New England	25-34	0	F	7582
New England	25-34	0	M	7297
New England	25-34	1	F	1051
New England	25-34	1	M	649
New England	35-44		F	766
New England	35-44		M	787
New England	35-44	0	F	6715
New England	35-44	0	M	6732
New England	35-44	1	F	1463
New England	35-44	1	M	887
New England	45-54		F	784
New England	45-54		M	848
New England	45-54	0	F	6893
New England	45-54	0	M	7115
New England	45-54	1	F	2053
New England	45-54	1	M	1185
New England	55-64		F	758
New England	55-64		M	824
New England	55-64	0	F	7508
New England	55-64	0	M	7848
New England	55-64	1	F	2529
New England	55-64	1	M	1523
New England	65-74		F	720
New England	65-74		M	783
New England	65-74	0	F	7254
New England	65-74	0	M	7695
New England	65-74	1	F	1530
New England	65-74	1	M	1045
New England	75-84		F	678
New England	75-84		M	588
New England	75-84	0	F	4789
New England	75-84	0	M	4220
New England	75-84	1	F	672
New England	75-84	1	M	600
New England	85+		F	445
New England	85+		M	264
New England	85+	0	F	2029
New England	85+	0	M	1166
New England	85+	1	F	124
New England	85+	1	M	145
Newcastle	15-19		F	304
Newcastle	15-19		M	295
Newcastle	15-19	0	F	4293
Newcastle	15-19	0	M	4371
Newcastle	15-19	1	F	232
Newcastle	15-19	1	M	182
Newcastle	20-24		F	407
Newcastle	20-24		M	520
Newcastle	20-24	0	F	6392
Newcastle	20-24	0	M	6252
Newcastle	20-24	1	F	387
Newcastle	20-24	1	M	269
Newcastle	25-34		F	616
Newcastle	25-34		M	766
Newcastle	25-34	0	F	11412
Newcastle	25-34	0	M	11752
Newcastle	25-34	1	F	1059
Newcastle	25-34	1	M	762
Newcastle	35-44		F	466
Newcastle	35-44		M	567
Newcastle	35-44	0	F	8896
Newcastle	35-44	0	M	9157
Newcastle	35-44	1	F	1571
Newcastle	35-44	1	M	1062
Newcastle	45-54		F	416
Newcastle	45-54		M	523
Newcastle	45-54	0	F	7828
Newcastle	45-54	0	M	8098
Newcastle	45-54	1	F	2232
Newcastle	45-54	1	M	1383
Newcastle	55-64		F	389
Newcastle	55-64		M	458
Newcastle	55-64	0	F	6856
Newcastle	55-64	0	M	7250
Newcastle	55-64	1	F	2505
Newcastle	55-64	1	M	1566
Newcastle	65-74		F	382
Newcastle	65-74		M	388
Newcastle	65-74	0	F	5942
Newcastle	65-74	0	M	5781
Newcastle	65-74	1	F	1376
Newcastle	65-74	1	M	1015
Newcastle	75-84		F	426
Newcastle	75-84		M	302
Newcastle	75-84	0	F	3659
Newcastle	75-84	0	M	3072
Newcastle	75-84	1	F	535
Newcastle	75-84	1	M	428
Newcastle	85+		F	587
Newcastle	85+		M	242
Newcastle	85+	0	F	2043
Newcastle	85+	0	M	1088
Newcastle	85+	1	F	110
Newcastle	85+	1	M	122
North Sydney	15-19		F	141
North Sydney	15-19		M	127
North Sydney	15-19	0	F	3505
North Sydney	15-19	0	M	3908
North Sydney	15-19	1	F	163
North Sydney	15-19	1	M	163
North Sydney	20-24		F	149
North Sydney	20-24		M	186
North Sydney	20-24	0	F	3770
North Sydney	20-24	0	M	3882
North Sydney	20-24	1	F	204
North Sydney	20-24	1	M	206
North Sydney	25-34		F	669
North Sydney	25-34		M	647
North Sydney	25-34	0	F	12704
North Sydney	25-34	0	M	11492
North Sydney	25-34	1	F	633
North Sydney	25-34	1	M	488
North Sydney	35-44		F	629
North Sydney	35-44		M	611
North Sydney	35-44	0	F	12868
North Sydney	35-44	0	M	12003
North Sydney	35-44	1	F	1388
North Sydney	35-44	1	M	994
North Sydney	45-54		F	413
North Sydney	45-54		M	431
North Sydney	45-54	0	F	9512
North Sydney	45-54	0	M	9216
North Sydney	45-54	1	F	1978
North Sydney	45-54	1	M	1216
North Sydney	55-64		F	332
North Sydney	55-64		M	317
North Sydney	55-64	0	F	7074
North Sydney	55-64	0	M	6987
North Sydney	55-64	1	F	2032
North Sydney	55-64	1	M	1279
North Sydney	65-74		F	339
North Sydney	65-74		M	283
North Sydney	65-74	0	F	6347
North Sydney	65-74	0	M	5672
North Sydney	65-74	1	F	1252
North Sydney	65-74	1	M	785
North Sydney	75-84		F	329
North Sydney	75-84		M	219
North Sydney	75-84	0	F	3801
North Sydney	75-84	0	M	3300
North Sydney	75-84	1	F	526
North Sydney	75-84	1	M	391
North Sydney	85+		F	499
North Sydney	85+		M	185
North Sydney	85+	0	F	1971
North Sydney	85+	0	M	1085
North Sydney	85+	1	F	121
North Sydney	85+	1	M	117
Page	15-19		F	469
Page	15-19		M	498
Page	15-19	0	F	3727
Page	15-19	0	M	4115
Page	15-19	1	F	234
Page	15-19	1	M	250
Page	20-24		F	335
Page	20-24		M	481
Page	20-24	0	F	3087
Page	20-24	0	M	3271
Page	20-24	1	F	305
Page	20-24	1	M	230
Page	25-34		F	787
Page	25-34		M	1097
Page	25-34	0	F	6821
Page	25-34	0	M	6594
Page	25-34	1	F	1032
Page	25-34	1	M	620
Page	35-44		F	831
Page	35-44		M	1050
Page	35-44	0	F	6936
Page	35-44	0	M	6805
Page	35-44	1	F	1685
Page	35-44	1	M	921
Page	45-54		F	757
Page	45-54		M	978
Page	45-54	0	F	7807
Page	45-54	0	M	7875
Page	45-54	1	F	2417
Page	45-54	1	M	1446
Page	55-64		F	781
Page	55-64		M	1013
Page	55-64	0	F	8974
Page	55-64	0	M	9541
Page	55-64	1	F	3160
Page	55-64	1	M	2022
Page	65-74		F	756
Page	65-74		M	790
Page	65-74	0	F	9051
Page	65-74	0	M	9708
Page	65-74	1	F	2086
Page	65-74	1	M	1474
Page	75-84		F	592
Page	75-84		M	498
Page	75-84	0	F	5040
Page	75-84	0	M	4820
Page	75-84	1	F	815
Page	75-84	1	M	635
Page	85+		F	432
Page	85+		M	241
Page	85+	0	F	2333
Page	85+	0	M	1423
Page	85+	1	F	149
Page	85+	1	M	182
Parkes	15-19		F	613
Parkes	15-19		M	698
Parkes	15-19	0	F	3355
Parkes	15-19	0	M	3540
Parkes	15-19	1	F	221
Parkes	15-19	1	M	198
Parkes	20-24		F	526
Parkes	20-24		M	598
Parkes	20-24	0	F	3226
Parkes	20-24	0	M	3323
Parkes	20-24	1	F	240
Parkes	20-24	1	M	197
Parkes	25-34		F	1300
Parkes	25-34		M	1293
Parkes	25-34	0	F	8198
Parkes	25-34	0	M	7937
Parkes	25-34	1	F	1063
Parkes	25-34	1	M	588
Parkes	35-44		F	1170
Parkes	35-44		M	1146
Parkes	35-44	0	F	6369
Parkes	35-44	0	M	6523
Parkes	35-44	1	F	1448
Parkes	35-44	1	M	757
Parkes	45-54		F	1120
Parkes	45-54		M	1149
Parkes	45-54	0	F	6285
Parkes	45-54	0	M	6657
Parkes	45-54	1	F	1837
Parkes	45-54	1	M	1132
Parkes	55-64		F	1108
Parkes	55-64		M	1227
Parkes	55-64	0	F	6936
Parkes	55-64	0	M	7629
Parkes	55-64	1	F	2233
Parkes	55-64	1	M	1386
Parkes	65-74		F	883
Parkes	65-74		M	1021
Parkes	65-74	0	F	5982
Parkes	65-74	0	M	6683
Parkes	65-74	1	F	1255
Parkes	65-74	1	M	828
Parkes	75-84		F	768
Parkes	75-84		M	630
Parkes	75-84	0	F	3952
Parkes	75-84	0	M	3624
Parkes	75-84	1	F	561
Parkes	75-84	1	M	450
Parkes	85+		F	436
Parkes	85+		M	244
Parkes	85+	0	F	1769
Parkes	85+	0	M	1087
Parkes	85+	1	F	121
Parkes	85+	1	M	130
Parramatta	15-19		F	341
Parramatta	15-19		M	346
Parramatta	15-19	0	F	3792
Parramatta	15-19	0	M	4253
Parramatta	15-19	1	F	221
Parramatta	15-19	1	M	201
Parramatta	20-24		F	526
Parramatta	20-24		M	789
Parramatta	20-24	0	F	5872
Parramatta	20-24	0	M	6871
Parramatta	20-24	1	F	386
Parramatta	20-24	1	M	339
Parramatta	25-34		F	1651
Parramatta	25-34		M	2098
