CED_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Cook	1	0	0	19200	172
Cook	1	0	0	21600	129
Cook	1	0	0	24000	288
Cook	1	0	0	26400	174
Cook	1	0	0	28800	189
Cook	1	0	0	31200	372
Cook	1	0	0	36000	656
Cook	1	0	0	48000	430
Cook	1	0	0	60000	453
Cook	1	1	0	0	161
Cook	1	1	0	1800	20
Cook	1	1	0	3600	53
Cook	1	1	0	5400	42
Cook	1	1	0	7200	64
Cook	1	1	0	9600	69
Cook	1	1	0	12000	102
Cook	1	1	0	14400	92
Cook	1	1	0	16800	112
Cook	1	1	0	19200	123
Cook	1	1	0	21600	80
Cook	1	1	0	24000	282
Cook	1	1	0	26400	117
Cook	1	1	0	28800	115
Cook	1	1	0	31200	250
Cook	1	1	0	36000	510
Cook	1	1	0	48000	362
Cook	1	1	0	60000	526
Cook	1	1	1	0	158
Cook	1	1	1	1800	14
Cook	1	1	1	3600	41
Cook	1	1	1	5400	28
Cook	1	1	1	7200	51
Cook	1	1	1	9600	81
Cook	1	1	1	12000	101
Cook	1	1	1	14400	139
Cook	1	1	1	16800	144
Cook	1	1	1	19200	154
Cook	1	1	1	21600	170
Cook	1	1	1	24000	480
Cook	1	1	1	26400	241
Cook	1	1	1	28800	280
Cook	1	1	1	31200	626
Cook	1	1	1	36000	1693
Cook	1	1	1	48000	1182
Cook	1	1	1	60000	1504
Cowper		1	1	0	6
Cowper		1	1	3600	3
Cowper		1	1	7200	3
Cowper		1	1	9600	10
Cowper		1	1	12000	7
Cowper		1	1	14400	5
Cowper		1	1	16800	8
Cowper		1	1	19200	11
Cowper		1	1	21600	4
Cowper		1	1	24000	10
Cowper		1	1	26400	4
Cowper		1	1	31200	4
Cowper	0	1	0	0	42
Cowper	0	1	0	1800	10
Cowper	0	1	0	3600	30
Cowper	0	1	0	5400	32
Cowper	0	1	0	7200	69
Cowper	0	1	0	9600	90
Cowper	0	1	0	12000	98
Cowper	0	1	0	14400	118
Cowper	0	1	0	16800	80
Cowper	0	1	0	19200	81
Cowper	0	1	0	21600	46
Cowper	0	1	0	24000	67
Cowper	0	1	0	26400	24
Cowper	0	1	0	28800	12
Cowper	0	1	0	31200	36
Cowper	0	1	0	36000	35
Cowper	0	1	0	48000	10
Cowper	0	1	0	60000	3
Cowper	0	1	1	0	17
Cowper	0	1	1	1800	8
Cowper	0	1	1	3600	20
Cowper	0	1	1	5400	20
Cowper	0	1	1	7200	52
Cowper	0	1	1	9600	78
Cowper	0	1	1	12000	111
Cowper	0	1	1	14400	153
Cowper	0	1	1	16800	126
Cowper	0	1	1	19200	139
Cowper	0	1	1	21600	102
Cowper	0	1	1	24000	117
Cowper	0	1	1	26400	49
Cowper	0	1	1	28800	24
Cowper	0	1	1	31200	49
Cowper	0	1	1	36000	38
Cowper	0	1	1	48000	7
Cowper	1	0	0	0	247
Cowper	1	0	0	1800	80
Cowper	1	0	0	3600	169
Cowper	1	0	0	5400	143
Cowper	1	0	0	7200	210
Cowper	1	0	0	9600	281
Cowper	1	0	0	12000	337
Cowper	1	0	0	14400	414
Cowper	1	0	0	16800	354
Cowper	1	0	0	19200	451
Cowper	1	0	0	21600	309
Cowper	1	0	0	24000	492
Cowper	1	0	0	26400	189
Cowper	1	0	0	28800	123
Cowper	1	0	0	31200	277
Cowper	1	0	0	36000	270
Cowper	1	0	0	48000	92
Cowper	1	0	0	60000	79
Cowper	1	1	0	0	59
Cowper	1	1	0	1800	31
Cowper	1	1	0	3600	51
Cowper	1	1	0	5400	40
Cowper	1	1	0	7200	87
Cowper	1	1	0	9600	134
Cowper	1	1	0	12000	155
Cowper	1	1	0	14400	199
Cowper	1	1	0	16800	187
Cowper	1	1	0	19200	205
Cowper	1	1	0	21600	123
Cowper	1	1	0	24000	209
Cowper	1	1	0	26400	81
Cowper	1	1	0	28800	46
Cowper	1	1	0	31200	139
Cowper	1	1	0	36000	141
Cowper	1	1	0	48000	48
Cowper	1	1	0	60000	26
Cowper	1	1	1	0	92
Cowper	1	1	1	1800	24
Cowper	1	1	1	3600	55
Cowper	1	1	1	5400	65
Cowper	1	1	1	7200	128
Cowper	1	1	1	9600	211
Cowper	1	1	1	12000	313
Cowper	1	1	1	14400	464
Cowper	1	1	1	16800	527
Cowper	1	1	1	19200	665
Cowper	1	1	1	21600	584
Cowper	1	1	1	24000	777
Cowper	1	1	1	26400	340
Cowper	1	1	1	28800	202
Cowper	1	1	1	31200	506
Cowper	1	1	1	36000	460
Cowper	1	1	1	48000	119
Cowper	1	1	1	60000	93
Cunningham		1	1	0	4
Cunningham		1	1	3600	3
Cunningham		1	1	7200	5
Cunningham		1	1	9600	10
Cunningham		1	1	12000	4
Cunningham		1	1	16800	3
Cunningham		1	1	19200	11
Cunningham		1	1	21600	3
Cunningham		1	1	24000	5
Cunningham		1	1	26400	3
Cunningham		1	1	28800	6
Cunningham		1	1	36000	8
Cunningham		1	1	48000	3
Cunningham		1	1	60000	3
Cunningham	0	1	0	0	28
Cunningham	0	1	0	1800	12
Cunningham	0	1	0	3600	13
Cunningham	0	1	0	5400	21
Cunningham	0	1	0	7200	29
Cunningham	0	1	0	9600	45
Cunningham	0	1	0	12000	70
Cunningham	0	1	0	14400	87
Cunningham	0	1	0	16800	68
Cunningham	0	1	0	19200	75
Cunningham	0	1	0	21600	52
Cunningham	0	1	0	24000	84
Cunningham	0	1	0	26400	36
Cunningham	0	1	0	28800	14
Cunningham	0	1	0	31200	47
Cunningham	0	1	0	36000	57
Cunningham	0	1	0	48000	24
Cunningham	0	1	0	60000	24
Cunningham	0	1	1	0	14
Cunningham	0	1	1	1800	4
Cunningham	0	1	1	3600	8
Cunningham	0	1	1	5400	14
Cunningham	0	1	1	7200	20
Cunningham	0	1	1	9600	32
Cunningham	0	1	1	12000	45
Cunningham	0	1	1	14400	58
Cunningham	0	1	1	16800	54
Cunningham	0	1	1	19200	85
Cunningham	0	1	1	21600	57
Cunningham	0	1	1	24000	85
Cunningham	0	1	1	26400	44
Cunningham	0	1	1	28800	26
Cunningham	0	1	1	31200	75
Cunningham	0	1	1	36000	88
Cunningham	0	1	1	48000	33
Cunningham	0	1	1	60000	13
Cunningham	1	0	0	0	173
Cunningham	1	0	0	1800	49
Cunningham	1	0	0	3600	69
Cunningham	1	0	0	5400	60
Cunningham	1	0	0	7200	100
Cunningham	1	0	0	9600	119
Cunningham	1	0	0	12000	136
Cunningham	1	0	0	14400	189
Cunningham	1	0	0	16800	220
Cunningham	1	0	0	19200	222
Cunningham	1	0	0	21600	213
Cunningham	1	0	0	24000	405
Cunningham	1	0	0	26400	219
Cunningham	1	0	0	28800	154
Cunningham	1	0	0	31200	465
Cunningham	1	0	0	36000	571
Cunningham	1	0	0	48000	213
Cunningham	1	0	0	60000	160
Cunningham	1	1	0	0	105
Cunningham	1	1	0	1800	29
Cunningham	1	1	0	3600	49
Cunningham	1	1	0	5400	44
Cunningham	1	1	0	7200	81
Cunningham	1	1	0	9600	102
Cunningham	1	1	0	12000	148
Cunningham	1	1	0	14400	160
Cunningham	1	1	0	16800	164
Cunningham	1	1	0	19200	177
Cunningham	1	1	0	21600	131
Cunningham	1	1	0	24000	305
Cunningham	1	1	0	26400	97
Cunningham	1	1	0	28800	92
Cunningham	1	1	0	31200	244
Cunningham	1	1	0	36000	366
Cunningham	1	1	0	48000	161
Cunningham	1	1	0	60000	133
Cunningham	1	1	1	0	143
Cunningham	1	1	1	1800	25
Cunningham	1	1	1	3600	58
Cunningham	1	1	1	5400	58
Cunningham	1	1	1	7200	83
Cunningham	1	1	1	9600	141
Cunningham	1	1	1	12000	180
Cunningham	1	1	1	14400	267
Cunningham	1	1	1	16800	323
Cunningham	1	1	1	19200	413
Cunningham	1	1	1	21600	385
Cunningham	1	1	1	24000	836
Cunningham	1	1	1	26400	408
Cunningham	1	1	1	28800	409
Cunningham	1	1	1	31200	1115
Cunningham	1	1	1	36000	1606
Cunningham	1	1	1	48000	637
Cunningham	1	1	1	60000	395
Dobell		1	1	0	5
Dobell		1	1	3600	3
Dobell		1	1	5400	3
Dobell		1	1	7200	12
Dobell		1	1	9600	10
Dobell		1	1	12000	6
Dobell		1	1	14400	7
Dobell		1	1	16800	11
Dobell		1	1	19200	10
Dobell		1	1	21600	7
Dobell		1	1	24000	7
Dobell		1	1	26400	4
Dobell		1	1	28800	5
Dobell		1	1	31200	16
Dobell		1	1	36000	4
Dobell		1	1	48000	6
Dobell	0	1	0	0	47
Dobell	0	1	0	1800	17
Dobell	0	1	0	3600	32
Dobell	0	1	0	5400	31
Dobell	0	1	0	7200	61
Dobell	0	1	0	9600	85
Dobell	0	1	0	12000	103
Dobell	0	1	0	14400	124
Dobell	0	1	0	16800	147
Dobell	0	1	0	19200	135
Dobell	0	1	0	21600	75
Dobell	0	1	0	24000	109
Dobell	0	1	0	26400	63
Dobell	0	1	0	28800	23
Dobell	0	1	0	31200	78
Dobell	0	1	0	36000	51
Dobell	0	1	0	48000	18
Dobell	0	1	0	60000	13
Dobell	0	1	1	0	23
Dobell	0	1	1	1800	9
Dobell	0	1	1	3600	21
Dobell	0	1	1	5400	9
Dobell	0	1	1	7200	34
Dobell	0	1	1	9600	54
Dobell	0	1	1	12000	72
Dobell	0	1	1	14400	110
Dobell	0	1	1	16800	116
Dobell	0	1	1	19200	142
Dobell	0	1	1	21600	98
Dobell	0	1	1	24000	145
Dobell	0	1	1	26400	53
Dobell	0	1	1	28800	38
Dobell	0	1	1	31200	98
Dobell	0	1	1	36000	80
Dobell	0	1	1	48000	21
Dobell	0	1	1	60000	14
Dobell	1	0	0	0	206
Dobell	1	0	0	1800	53
Dobell	1	0	0	3600	107
Dobell	1	0	0	5400	115
Dobell	1	0	0	7200	161
Dobell	1	0	0	9600	230
Dobell	1	0	0	12000	241
Dobell	1	0	0	14400	305
Dobell	1	0	0	16800	326
Dobell	1	0	0	19200	408
Dobell	1	0	0	21600	329
Dobell	1	0	0	24000	583
Dobell	1	0	0	26400	305
Dobell	1	0	0	28800	240
Dobell	1	0	0	31200	462
Dobell	1	0	0	36000	466
Dobell	1	0	0	48000	167
Dobell	1	0	0	60000	104
Dobell	1	1	0	0	106
Dobell	1	1	0	1800	32
Dobell	1	1	0	3600	46
Dobell	1	1	0	5400	47
Dobell	1	1	0	7200	87
Dobell	1	1	0	9600	141
Dobell	1	1	0	12000	184
Dobell	1	1	0	14400	240
Dobell	1	1	0	16800	235
Dobell	1	1	0	19200	303
Dobell	1	1	0	21600	213
Dobell	1	1	0	24000	375
Dobell	1	1	0	26400	155
Dobell	1	1	0	28800	119
Dobell	1	1	0	31200	295
Dobell	1	1	0	36000	316
Dobell	1	1	0	48000	118
Dobell	1	1	0	60000	82
Dobell	1	1	1	0	111
Dobell	1	1	1	1800	24
Dobell	1	1	1	3600	42
Dobell	1	1	1	5400	51
Dobell	1	1	1	7200	72
Dobell	1	1	1	9600	148
Dobell	1	1	1	12000	222
Dobell	1	1	1	14400	382
Dobell	1	1	1	16800	487
Dobell	1	1	1	19200	684
Dobell	1	1	1	21600	621
Dobell	1	1	1	24000	1144
Dobell	1	1	1	26400	696
Dobell	1	1	1	28800	464
Dobell	1	1	1	31200	1000
Dobell	1	1	1	36000	964
Dobell	1	1	1	48000	334
Dobell	1	1	1	60000	219
Eden-Monaro		1	1	0	10
Eden-Monaro		1	1	5400	4
Eden-Monaro		1	1	7200	7
Eden-Monaro		1	1	9600	9
Eden-Monaro		1	1	12000	3
Eden-Monaro		1	1	14400	12
Eden-Monaro		1	1	16800	15
Eden-Monaro		1	1	19200	9
Eden-Monaro		1	1	21600	3
Eden-Monaro		1	1	24000	4
Eden-Monaro		1	1	26400	4
Eden-Monaro		1	1	31200	3
Eden-Monaro		1	1	36000	5
Eden-Monaro		1	1	48000	3
Eden-Monaro	0	1	0	0	40
Eden-Monaro	0	1	0	1800	15
Eden-Monaro	0	1	0	3600	33
Eden-Monaro	0	1	0	5400	26
Eden-Monaro	0	1	0	7200	56
Eden-Monaro	0	1	0	9600	74
Eden-Monaro	0	1	0	12000	91
Eden-Monaro	0	1	0	14400	90
Eden-Monaro	0	1	0	16800	75
Eden-Monaro	0	1	0	19200	65
Eden-Monaro	0	1	0	21600	43
Eden-Monaro	0	1	0	24000	62
Eden-Monaro	0	1	0	26400	30
Eden-Monaro	0	1	0	28800	9
Eden-Monaro	0	1	0	31200	41
Eden-Monaro	0	1	0	36000	57
Eden-Monaro	0	1	0	48000	18
Eden-Monaro	0	1	0	60000	14
Eden-Monaro	0	1	1	0	14
Eden-Monaro	0	1	1	1800	5
Eden-Monaro	0	1	1	3600	24
Eden-Monaro	0	1	1	5400	20
Eden-Monaro	0	1	1	7200	58
Eden-Monaro	0	1	1	9600	61
Eden-Monaro	0	1	1	12000	86
Eden-Monaro	0	1	1	14400	79
Eden-Monaro	0	1	1	16800	82
Eden-Monaro	0	1	1	19200	121
Eden-Monaro	0	1	1	21600	60
Eden-Monaro	0	1	1	24000	86
Eden-Monaro	0	1	1	26400	45
Eden-Monaro	0	1	1	28800	26
Eden-Monaro	0	1	1	31200	65
Eden-Monaro	0	1	1	36000	75
Eden-Monaro	0	1	1	48000	18
Eden-Monaro	0	1	1	60000	15
Eden-Monaro	1	0	0	0	252
Eden-Monaro	1	0	0	1800	103
Eden-Monaro	1	0	0	3600	168
Eden-Monaro	1	0	0	5400	121
Eden-Monaro	1	0	0	7200	241
Eden-Monaro	1	0	0	9600	310
Eden-Monaro	1	0	0	12000	382
Eden-Monaro	1	0	0	14400	378
Eden-Monaro	1	0	0	16800	365
Eden-Monaro	1	0	0	19200	452
Eden-Monaro	1	0	0	21600	345
Eden-Monaro	1	0	0	24000	550
Eden-Monaro	1	0	0	26400	264
Eden-Monaro	1	0	0	28800	211
Eden-Monaro	1	0	0	31200	439
Eden-Monaro	1	0	0	36000	609
Eden-Monaro	1	0	0	48000	242
Eden-Monaro	1	0	0	60000	170
Eden-Monaro	1	1	0	0	96
Eden-Monaro	1	1	0	1800	29
Eden-Monaro	1	1	0	3600	46
Eden-Monaro	1	1	0	5400	49
Eden-Monaro	1	1	0	7200	74
Eden-Monaro	1	1	0	9600	121
Eden-Monaro	1	1	0	12000	144
Eden-Monaro	1	1	0	14400	190
Eden-Monaro	1	1	0	16800	188
Eden-Monaro	1	1	0	19200	198
Eden-Monaro	1	1	0	21600	133
Eden-Monaro	1	1	0	24000	279
Eden-Monaro	1	1	0	26400	109
Eden-Monaro	1	1	0	28800	77
Eden-Monaro	1	1	0	31200	268
Eden-Monaro	1	1	0	36000	356
Eden-Monaro	1	1	0	48000	131
Eden-Monaro	1	1	0	60000	99
Eden-Monaro	1	1	1	0	113
Eden-Monaro	1	1	1	1800	30
Eden-Monaro	1	1	1	3600	67
Eden-Monaro	1	1	1	5400	67
Eden-Monaro	1	1	1	7200	167
Eden-Monaro	1	1	1	9600	251
Eden-Monaro	1	1	1	12000	370
Eden-Monaro	1	1	1	14400	530
Eden-Monaro	1	1	1	16800	537
Eden-Monaro	1	1	1	19200	618
Eden-Monaro	1	1	1	21600	510
Eden-Monaro	1	1	1	24000	832
Eden-Monaro	1	1	1	26400	473
Eden-Monaro	1	1	1	28800	350
Eden-Monaro	1	1	1	31200	853
Eden-Monaro	1	1	1	36000	1162
Eden-Monaro	1	1	1	48000	343
Eden-Monaro	1	1	1	60000	254
Farrer		1	1	0	10
Farrer		1	1	1800	4
Farrer		1	1	3600	8
Farrer		1	1	5400	3
Farrer		1	1	7200	15
Farrer		1	1	9600	19
Farrer		1	1	12000	14
Farrer		1	1	14400	12
Farrer		1	1	16800	11
Farrer		1	1	19200	5
Farrer		1	1	21600	6
Farrer		1	1	31200	6
Farrer		1	1	36000	3
Farrer	0	1	0	0	35
Farrer	0	1	0	1800	9
Farrer	0	1	0	3600	32
Farrer	0	1	0	5400	31
Farrer	0	1	0	7200	87
Farrer	0	1	0	9600	99
Farrer	0	1	0	12000	117
Farrer	0	1	0	14400	116
Farrer	0	1	0	16800	71
Farrer	0	1	0	19200	67
Farrer	0	1	0	21600	26
Farrer	0	1	0	24000	35
Farrer	0	1	0	26400	6
Farrer	0	1	0	28800	7
Farrer	0	1	0	31200	14
Farrer	0	1	0	36000	15
Farrer	0	1	0	48000	4
Farrer	0	1	0	60000	3
Farrer	0	1	1	0	29
Farrer	0	1	1	1800	9
Farrer	0	1	1	3600	29
Farrer	0	1	1	5400	44
Farrer	0	1	1	7200	89
Farrer	0	1	1	9600	136
Farrer	0	1	1	12000	152
Farrer	0	1	1	14400	143
Farrer	0	1	1	16800	107
Farrer	0	1	1	19200	93
Farrer	0	1	1	21600	49
Farrer	0	1	1	24000	54
Farrer	0	1	1	26400	13
Farrer	0	1	1	28800	5
Farrer	0	1	1	31200	27
Farrer	0	1	1	36000	18
Farrer	0	1	1	48000	4
Farrer	0	1	1	60000	7
Farrer	1	0	0	0	295
Farrer	1	0	0	1800	80
Farrer	1	0	0	3600	176
Farrer	1	0	0	5400	146
Farrer	1	0	0	7200	309
Farrer	1	0	0	9600	480
Farrer	1	0	0	12000	496
Farrer	1	0	0	14400	557
Farrer	1	0	0	16800	442
Farrer	1	0	0	19200	431
Farrer	1	0	0	21600	244
Farrer	1	0	0	24000	376
Farrer	1	0	0	26400	106
Farrer	1	0	0	28800	59
Farrer	1	0	0	31200	170
Farrer	1	0	0	36000	189
Farrer	1	0	0	48000	69
Farrer	1	0	0	60000	62
Farrer	1	1	0	0	118
Farrer	1	1	0	1800	27
Farrer	1	1	0	3600	69
Farrer	1	1	0	5400	63
Farrer	1	1	0	7200	125
Farrer	1	1	0	9600	177
Farrer	1	1	0	12000	224
Farrer	1	1	0	14400	291
Farrer	1	1	0	16800	232
Farrer	1	1	0	19200	205
Farrer	1	1	0	21600	148
Farrer	1	1	0	24000	238
Farrer	1	1	0	26400	44
Farrer	1	1	0	28800	33
Farrer	1	1	0	31200	103
Farrer	1	1	0	36000	114
Farrer	1	1	0	48000	46
Farrer	1	1	0	60000	34
Farrer	1	1	1	0	192
Farrer	1	1	1	1800	35
Farrer	1	1	1	3600	93
Farrer	1	1	1	5400	112
Farrer	1	1	1	7200	277
Farrer	1	1	1	9600	519
Farrer	1	1	1	12000	691
Farrer	1	1	1	14400	887
Farrer	1	1	1	16800	733
Farrer	1	1	1	19200	804
Farrer	1	1	1	21600	506
Farrer	1	1	1	24000	652
Farrer	1	1	1	26400	219
Farrer	1	1	1	28800	126
Farrer	1	1	1	31200	355
Farrer	1	1	1	36000	323
Farrer	1	1	1	48000	146
Farrer	1	1	1	60000	107
Fowler		1	1	0	19
Fowler		1	1	3600	11
Fowler		1	1	5400	6
Fowler		1	1	7200	8
Fowler		1	1	9600	10
Fowler		1	1	12000	18
Fowler		1	1	14400	8
Fowler		1	1	16800	7
Fowler		1	1	19200	22
Fowler		1	1	21600	9
Fowler		1	1	24000	19
Fowler		1	1	26400	13
Fowler		1	1	28800	5
Fowler		1	1	31200	14
Fowler		1	1	36000	28
Fowler		1	1	48000	8
Fowler		1	1	60000	7
Fowler	0	1	0	0	87
Fowler	0	1	0	1800	23
Fowler	0	1	0	3600	33
Fowler	0	1	0	5400	31
Fowler	0	1	0	7200	54
Fowler	0	1	0	9600	77
Fowler	0	1	0	12000	112
Fowler	0	1	0	14400	126
Fowler	0	1	0	16800	104
Fowler	0	1	0	19200	99
Fowler	0	1	0	21600	72
Fowler	0	1	0	24000	165
Fowler	0	1	0	26400	52
Fowler	0	1	0	28800	48
Fowler	0	1	0	31200	89
Fowler	0	1	0	36000	128
Fowler	0	1	0	48000	36
Fowler	0	1	0	60000	25
Fowler	0	1	1	0	48
Fowler	0	1	1	1800	6
Fowler	0	1	1	3600	13
Fowler	0	1	1	5400	9
Fowler	0	1	1	7200	24
Fowler	0	1	1	9600	45
Fowler	0	1	1	12000	58
Fowler	0	1	1	14400	70
Fowler	0	1	1	16800	70
Fowler	0	1	1	19200	63
Fowler	0	1	1	21600	52
Fowler	0	1	1	24000	96
Fowler	0	1	1	26400	37
Fowler	0	1	1	28800	37
Fowler	0	1	1	31200	77
Fowler	0	1	1	36000	100
Fowler	0	1	1	48000	41
Fowler	0	1	1	60000	22
Fowler	1	0	0	0	153
Fowler	1	0	0	1800	28
Fowler	1	0	0	3600	59
Fowler	1	0	0	5400	41
Fowler	1	0	0	7200	72
Fowler	1	0	0	9600	100
Fowler	1	0	0	12000	146
Fowler	1	0	0	14400	152
Fowler	1	0	0	16800	146
Fowler	1	0	0	19200	171
Fowler	1	0	0	21600	101
Fowler	1	0	0	24000	261
Fowler	1	0	0	26400	110
Fowler	1	0	0	28800	91
Fowler	1	0	0	31200	209
Fowler	1	0	0	36000	283
Fowler	1	0	0	48000	95
Fowler	1	0	0	60000	66
Fowler	1	1	0	0	205
Fowler	1	1	0	1800	51
Fowler	1	1	0	3600	62
Fowler	1	1	0	5400	72
Fowler	1	1	0	7200	118
Fowler	1	1	0	9600	139
Fowler	1	1	0	12000	170
Fowler	1	1	0	14400	211
Fowler	1	1	0	16800	179
Fowler	1	1	0	19200	217
Fowler	1	1	0	21600	131
Fowler	1	1	0	24000	339
Fowler	1	1	0	26400	115
Fowler	1	1	0	28800	126
Fowler	1	1	0	31200	209
Fowler	1	1	0	36000	362
Fowler	1	1	0	48000	116
Fowler	1	1	0	60000	76
Fowler	1	1	1	0	182
Fowler	1	1	1	1800	26
Fowler	1	1	1	3600	59
Fowler	1	1	1	5400	45
Fowler	1	1	1	7200	79
Fowler	1	1	1	9600	116
Fowler	1	1	1	12000	214
Fowler	1	1	1	14400	260
Fowler	1	1	1	16800	280
Fowler	1	1	1	19200	348
Fowler	1	1	1	21600	267
Fowler	1	1	1	24000	637
Fowler	1	1	1	26400	259
Fowler	1	1	1	28800	235
Fowler	1	1	1	31200	506
Fowler	1	1	1	36000	781
Fowler	1	1	1	48000	268
Fowler	1	1	1	60000	141
Gilmore		1	1	0	3
Gilmore		1	1	3600	3
Gilmore		1	1	5400	4
Gilmore		1	1	7200	6
Gilmore		1	1	9600	6
Gilmore		1	1	12000	6
Gilmore		1	1	14400	11
Gilmore		1	1	16800	12
Gilmore		1	1	19200	6
Gilmore		1	1	21600	5
Gilmore		1	1	24000	5
Gilmore		1	1	31200	3
Gilmore		1	1	36000	3
Gilmore	0	1	0	0	48
Gilmore	0	1	0	1800	14
Gilmore	0	1	0	3600	39
Gilmore	0	1	0	5400	28
Gilmore	0	1	0	7200	31
Gilmore	0	1	0	9600	73
Gilmore	0	1	0	12000	82
Gilmore	0	1	0	14400	102
Gilmore	0	1	0	16800	86
Gilmore	0	1	0	19200	78
Gilmore	0	1	0	21600	36
Gilmore	0	1	0	24000	62
Gilmore	0	1	0	26400	36
Gilmore	0	1	0	28800	10
Gilmore	0	1	0	31200	34
Gilmore	0	1	0	36000	38
Gilmore	0	1	0	48000	11
Gilmore	0	1	0	60000	8
Gilmore	0	1	1	0	5
Gilmore	0	1	1	1800	5
Gilmore	0	1	1	3600	15
Gilmore	0	1	1	5400	18
Gilmore	0	1	1	7200	38
Gilmore	0	1	1	9600	63
Gilmore	0	1	1	12000	60
Gilmore	0	1	1	14400	102
Gilmore	0	1	1	16800	97
Gilmore	0	1	1	19200	117
Gilmore	0	1	1	21600	83
Gilmore	0	1	1	24000	89
Gilmore	0	1	1	26400	39
Gilmore	0	1	1	28800	18
Gilmore	0	1	1	31200	47
Gilmore	0	1	1	36000	55
Gilmore	0	1	1	48000	14
Gilmore	0	1	1	60000	10
Gilmore	1	0	0	0	321
Gilmore	1	0	0	1800	107
Gilmore	1	0	0	3600	169
Gilmore	1	0	0	5400	130
Gilmore	1	0	0	7200	205
Gilmore	1	0	0	9600	293
Gilmore	1	0	0	12000	314
Gilmore	1	0	0	14400	367
Gilmore	1	0	0	16800	333
Gilmore	1	0	0	19200	394
Gilmore	1	0	0	21600	307
Gilmore	1	0	0	24000	435
Gilmore	1	0	0	26400	214
Gilmore	1	0	0	28800	137
Gilmore	1	0	0	31200	345
Gilmore	1	0	0	36000	361
Gilmore	1	0	0	48000	171
Gilmore	1	0	0	60000	133
Gilmore	1	1	0	0	93
Gilmore	1	1	0	1800	30
Gilmore	1	1	0	3600	46
Gilmore	1	1	0	5400	41
Gilmore	1	1	0	7200	78
Gilmore	1	1	0	9600	140
Gilmore	1	1	0	12000	136
Gilmore	1	1	0	14400	209
Gilmore	1	1	0	16800	139
Gilmore	1	1	0	19200	191
Gilmore	1	1	0	21600	123
Gilmore	1	1	0	24000	214
Gilmore	1	1	0	26400	84
Gilmore	1	1	0	28800	59
Gilmore	1	1	0	31200	144
Gilmore	1	1	0	36000	191
Gilmore	1	1	0	48000	90
Gilmore	1	1	0	60000	75
Gilmore	1	1	1	0	113
Gilmore	1	1	1	1800	23
Gilmore	1	1	1	3600	57
Gilmore	1	1	1	5400	48
Gilmore	1	1	1	7200	102
Gilmore	1	1	1	9600	132
Gilmore	1	1	1	12000	259
Gilmore	1	1	1	14400	416
Gilmore	1	1	1	16800	398
Gilmore	1	1	1	19200	561
Gilmore	1	1	1	21600	478
Gilmore	1	1	1	24000	726
Gilmore	1	1	1	26400	359
Gilmore	1	1	1	28800	226
Gilmore	1	1	1	31200	613
Gilmore	1	1	1	36000	698
Gilmore	1	1	1	48000	188
Gilmore	1	1	1	60000	138
Grayndler		1	1	0	12
Grayndler		1	1	7200	8
Grayndler		1	1	14400	3
Grayndler		1	1	16800	4
Grayndler		1	1	19200	3
Grayndler		1	1	24000	9
Grayndler		1	1	28800	4
Grayndler		1	1	31200	5
Grayndler		1	1	36000	25
Grayndler		1	1	48000	8
Grayndler		1	1	60000	11
Grayndler	0	1	0	0	42
Grayndler	0	1	0	1800	5
Grayndler	0	1	0	3600	17
Grayndler	0	1	0	5400	5
Grayndler	0	1	0	7200	17
Grayndler	0	1	0	9600	36
Grayndler	0	1	0	12000	38
Grayndler	0	1	0	14400	34
Grayndler	0	1	0	16800	35
Grayndler	0	1	0	19200	39
Grayndler	0	1	0	21600	30
Grayndler	0	1	0	24000	69
Grayndler	0	1	0	26400	22
Grayndler	0	1	0	28800	23
Grayndler	0	1	0	31200	57
Grayndler	0	1	0	36000	79
Grayndler	0	1	0	48000	49
Grayndler	0	1	0	60000	55
Grayndler	0	1	1	0	13
Grayndler	0	1	1	1800	5
Grayndler	0	1	1	3600	8
Grayndler	0	1	1	5400	6
Grayndler	0	1	1	7200	11
Grayndler	0	1	1	9600	16
Grayndler	0	1	1	12000	36
Grayndler	0	1	1	14400	26
Grayndler	0	1	1	16800	30
Grayndler	0	1	1	19200	34
Grayndler	0	1	1	21600	19
Grayndler	0	1	1	24000	54
Grayndler	0	1	1	26400	30
Grayndler	0	1	1	28800	27
Grayndler	0	1	1	31200	56
Grayndler	0	1	1	36000	135
Grayndler	0	1	1	48000	97
Grayndler	0	1	1	60000	97
Grayndler	1	0	0	0	193
Grayndler	1	0	0	1800	20
Grayndler	1	0	0	3600	43
Grayndler	1	0	0	5400	39
Grayndler	1	0	0	7200	56
Grayndler	1	0	0	9600	65
Grayndler	1	0	0	12000	102
Grayndler	1	0	0	14400	121
Grayndler	1	0	0	16800	109
Grayndler	1	0	0	19200	128
Grayndler	1	0	0	21600	130
Grayndler	1	0	0	24000	295
Grayndler	1	0	0	26400	183
Grayndler	1	0	0	28800	180
Grayndler	1	0	0	31200	387
Grayndler	1	0	0	36000	874
Grayndler	1	0	0	48000	643
Grayndler	1	0	0	60000	857
Grayndler	1	1	0	0	92
Grayndler	1	1	0	1800	21
Grayndler	1	1	0	3600	27
Grayndler	1	1	0	5400	25
Grayndler	1	1	0	7200	36
Grayndler	1	1	0	9600	50
Grayndler	1	1	0	12000	71
Grayndler	1	1	0	14400	68
