CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Page	35-44	1	1	0	F	5419
Page	35-44	1	1	0	M	4165
Page	35-44	1	1	1	F	368
Page	35-44	1	1	1	M	183
Page	45-54				F	731
Page	45-54				M	939
Page	45-54	0			F	6541
Page	45-54	0			M	6130
Page	45-54	1	0	1	F	855
Page	45-54	1	0	1	M	340
Page	45-54	1	1	0	F	2723
Page	45-54	1	1	0	M	2800
Page	45-54	1	1	1	F	149
Page	45-54	1	1	1	M	85
Page	55-64				F	756
Page	55-64				M	989
Page	55-64	0			F	9753
Page	55-64	0			M	9989
Page	55-64	1	0	1	F	2108
Page	55-64	1	0	1	M	938
Page	55-64	1	1	0	F	282
Page	55-64	1	1	0	M	632
Page	55-64	1	1	1	F	18
Page	55-64	1	1	1	M	31
Page	65-74				F	700
Page	65-74				M	777
Page	65-74	0			F	9524
Page	65-74	0			M	10047
Page	65-74	1	0	1	F	1589
Page	65-74	1	0	1	M	1028
Page	65-74	1	1	0	F	72
Page	65-74	1	1	0	M	113
Page	65-74	1	1	1	F	10
Page	65-74	1	1	1	M	9
Page	75-84				F	563
Page	75-84				M	467
Page	75-84	0			F	5590
Page	75-84	0			M	5273
Page	75-84	1	0	1	F	272
Page	75-84	1	0	1	M	183
Page	75-84	1	1	0	F	20
Page	75-84	1	1	0	M	24
Page	85+				F	420
Page	85+				M	226
Page	85+	0			F	2494
Page	85+	0			M	1600
Page	85+	1	0	1	F	9
Page	85+	1	0	1	M	18
Page	85+	1	1	0	F	6
Parkes	15-19				F	608
Parkes	15-19				M	688
Parkes	15-19	0			F	3183
Parkes	15-19	0			M	3571
Parkes	15-19	1	0	1	F	327
Parkes	15-19	1	0	1	M	153
Parkes	15-19	1	1	0	F	64
Parkes	15-19	1	1	0	M	25
Parkes	15-19	1	1	1	F	5
Parkes	20-24				F	514
Parkes	20-24				M	588
Parkes	20-24	0			F	2662
Parkes	20-24	0			M	3165
Parkes	20-24	1	0	1	F	255
Parkes	20-24	1	0	1	M	111
Parkes	20-24	1	1	0	F	533
Parkes	20-24	1	1	0	M	234
Parkes	20-24	1	1	1	F	20
Parkes	20-24	1	1	1	M	8
Parkes	25-34				F	1244
Parkes	25-34				M	1269
Parkes	25-34	0			F	4226
Parkes	25-34	0			M	5294
Parkes	25-34	1	0	1	F	408
Parkes	25-34	1	0	1	M	246
Parkes	25-34	1	1	0	F	4417
Parkes	25-34	1	1	0	M	2928
Parkes	25-34	1	1	1	F	262
Parkes	25-34	1	1	1	M	79
Parkes	35-44				F	1136
Parkes	35-44				M	1118
Parkes	35-44	0			F	2496
Parkes	35-44	0			M	3059
Parkes	35-44	1	0	1	F	309
Parkes	35-44	1	0	1	M	187
Parkes	35-44	1	1	0	F	4775
Parkes	35-44	1	1	0	M	3940
Parkes	35-44	1	1	1	F	272
Parkes	35-44	1	1	1	M	116
Parkes	45-54				F	1105
Parkes	45-54				M	1115
Parkes	45-54	0			F	5240
Parkes	45-54	0			M	5338
Parkes	45-54	1	0	1	F	867
Parkes	45-54	1	0	1	M	314
Parkes	45-54	1	1	0	F	1937
Parkes	45-54	1	1	0	M	2093
Parkes	45-54	1	1	1	F	92
Parkes	45-54	1	1	1	M	68
Parkes	55-64				F	1098
Parkes	55-64				M	1211
Parkes	55-64	0			F	7135
Parkes	55-64	0			M	7798
Parkes	55-64	1	0	1	F	1854
Parkes	55-64	1	0	1	M	789
Parkes	55-64	1	1	0	F	177
Parkes	55-64	1	1	0	M	430
Parkes	55-64	1	1	1	F	21
Parkes	55-64	1	1	1	M	15
Parkes	65-74				F	850
Parkes	65-74				M	995
Parkes	65-74	0			F	6031
Parkes	65-74	0			M	6739
Parkes	65-74	1	0	1	F	1181
Parkes	65-74	1	0	1	M	715
Parkes	65-74	1	1	0	F	54
Parkes	65-74	1	1	0	M	74
Parkes	65-74	1	1	1	F	9
Parkes	65-74	1	1	1	M	9
Parkes	75-84				F	746
Parkes	75-84				M	609
Parkes	75-84	0			F	4260
Parkes	75-84	0			M	3927
Parkes	75-84	1	0	1	F	249
Parkes	75-84	1	0	1	M	159
Parkes	75-84	1	1	0	F	21
Parkes	75-84	1	1	0	M	13
Parkes	75-84	1	1	1	M	3
Parkes	85+				F	413
Parkes	85+				M	248
Parkes	85+	0			F	1890
Parkes	85+	0			M	1209
Parkes	85+	1	0	1	F	12
Parkes	85+	1	0	1	M	11
Parkes	85+	1	1	0	F	3
Parramatta	15-19				F	329
Parramatta	15-19				M	322
Parramatta	15-19	0			F	3839
Parramatta	15-19	0			M	4374
Parramatta	15-19	1	0	1	F	182
Parramatta	15-19	1	0	1	M	97
Parramatta	15-19	1	1	0	F	9
Parramatta	15-19	1	1	0	M	9
Parramatta	20-24				F	519
Parramatta	20-24				M	767
Parramatta	20-24	0			F	5876
Parramatta	20-24	0			M	7048
Parramatta	20-24	1	0	1	F	171
Parramatta	20-24	1	0	1	M	108
Parramatta	20-24	1	1	0	F	216
Parramatta	20-24	1	1	0	M	65
Parramatta	20-24	1	1	1	F	5
Parramatta	20-24	1	1	1	M	4
Parramatta	25-34				F	1583
Parramatta	25-34				M	2033
Parramatta	25-34	0			F	12058
Parramatta	25-34	0			M	15940
Parramatta	25-34	1	0	1	F	262
Parramatta	25-34	1	0	1	M	206
Parramatta	25-34	1	1	0	F	6182
Parramatta	25-34	1	1	0	M	3033
Parramatta	25-34	1	1	1	F	44
Parramatta	25-34	1	1	1	M	18
Parramatta	35-44				F	1233
Parramatta	35-44				M	1489
Parramatta	35-44	0			F	5557
Parramatta	35-44	0			M	8299
Parramatta	35-44	1	0	1	F	167
Parramatta	35-44	1	0	1	M	120
Parramatta	35-44	1	1	0	F	9733
Parramatta	35-44	1	1	0	M	9170
Parramatta	35-44	1	1	1	F	86
Parramatta	35-44	1	1	1	M	32
Parramatta	45-54				F	657
Parramatta	45-54				M	772
Parramatta	45-54	0			F	6866
Parramatta	45-54	0			M	6420
Parramatta	45-54	1	0	1	F	215
Parramatta	45-54	1	0	1	M	90
Parramatta	45-54	1	1	0	F	3178
Parramatta	45-54	1	1	0	M	3523
Parramatta	45-54	1	1	1	F	33
Parramatta	45-54	1	1	1	M	19
Parramatta	55-64				F	547
Parramatta	55-64				M	643
Parramatta	55-64	0			F	7783
Parramatta	55-64	0			M	7652
Parramatta	55-64	1	0	1	F	816
Parramatta	55-64	1	0	1	M	273
Parramatta	55-64	1	1	0	F	414
Parramatta	55-64	1	1	0	M	754
Parramatta	55-64	1	1	1	F	19
Parramatta	55-64	1	1	1	M	5
Parramatta	65-74				F	399
Parramatta	65-74				M	374
Parramatta	65-74	0			F	5585
Parramatta	65-74	0			M	5388
Parramatta	65-74	1	0	1	F	723
Parramatta	65-74	1	0	1	M	419
Parramatta	65-74	1	1	0	F	135
Parramatta	65-74	1	1	0	M	152
Parramatta	65-74	1	1	1	F	9
Parramatta	65-74	1	1	1	M	3
Parramatta	75-84				F	289
Parramatta	75-84				M	219
Parramatta	75-84	0			F	3349
Parramatta	75-84	0			M	2887
Parramatta	75-84	1	0	1	F	135
Parramatta	75-84	1	0	1	M	89
Parramatta	75-84	1	1	0	F	27
Parramatta	75-84	1	1	0	M	17
Parramatta	75-84	1	1	1	F	3
Parramatta	85+				F	197
Parramatta	85+				M	142
Parramatta	85+	0			F	1382
Parramatta	85+	0			M	1008
Parramatta	85+	1	0	1	F	14
Parramatta	85+	1	0	1	M	6
Paterson	15-19				F	259
Paterson	15-19				M	307
Paterson	15-19	0			F	4234
Paterson	15-19	0			M	4742
Paterson	15-19	1	0	1	F	365
Paterson	15-19	1	0	1	M	220
Paterson	15-19	1	1	0	F	40
Paterson	15-19	1	1	0	M	34
Paterson	15-19	1	1	1	F	4
Paterson	20-24				F	245
Paterson	20-24				M	254
Paterson	20-24	0			F	3745
Paterson	20-24	0			M	4332
Paterson	20-24	1	0	1	F	329
Paterson	20-24	1	0	1	M	154
Paterson	20-24	1	1	0	F	558
Paterson	20-24	1	1	0	M	280
Paterson	20-24	1	1	1	F	27
Paterson	20-24	1	1	1	M	5
Paterson	25-34				F	522
Paterson	25-34				M	627
Paterson	25-34	0			F	4830
Paterson	25-34	0			M	6341
Paterson	25-34	1	0	1	F	433
Paterson	25-34	1	0	1	M	272
Paterson	25-34	1	1	0	F	5509
Paterson	25-34	1	1	0	M	3646
Paterson	25-34	1	1	1	F	306
Paterson	25-34	1	1	1	M	104
Paterson	35-44				F	477
Paterson	35-44				M	532
Paterson	35-44	0			F	2808
Paterson	35-44	0			M	3637
Paterson	35-44	1	0	1	F	299
Paterson	35-44	1	0	1	M	204
Paterson	35-44	1	1	0	F	6856
Paterson	35-44	1	1	0	M	5634
Paterson	35-44	1	1	1	F	336
Paterson	35-44	1	1	1	M	210
Paterson	45-54				F	419
Paterson	45-54				M	486
Paterson	45-54	0			F	6568
Paterson	45-54	0			M	6336
Paterson	45-54	1	0	1	F	907
Paterson	45-54	1	0	1	M	400
Paterson	45-54	1	1	0	F	2816
Paterson	45-54	1	1	0	M	2924
Paterson	45-54	1	1	1	F	120
Paterson	45-54	1	1	1	M	80
Paterson	55-64				F	410
Paterson	55-64				M	486
Paterson	55-64	0			F	8174
Paterson	55-64	0			M	8410
Paterson	55-64	1	0	1	F	2358
Paterson	55-64	1	0	1	M	927
Paterson	55-64	1	1	0	F	231
Paterson	55-64	1	1	0	M	469
Paterson	55-64	1	1	1	F	27
Paterson	55-64	1	1	1	M	21
Paterson	65-74				F	487
Paterson	65-74				M	490
Paterson	65-74	0			F	8268
Paterson	65-74	0			M	8021
Paterson	65-74	1	0	1	F	1661
Paterson	65-74	1	0	1	M	1081
Paterson	65-74	1	1	0	F	59
Paterson	65-74	1	1	0	M	62
Paterson	65-74	1	1	1	F	6
Paterson	65-74	1	1	1	M	4
Paterson	75-84				F	453
Paterson	75-84				M	401
Paterson	75-84	0			F	5299
Paterson	75-84	0			M	4813
Paterson	75-84	1	0	1	F	224
Paterson	75-84	1	0	1	M	194
Paterson	75-84	1	1	0	F	14
Paterson	75-84	1	1	0	M	13
Paterson	85+				F	353
Paterson	85+				M	172
Paterson	85+	0			F	1865
Paterson	85+	0			M	1161
Paterson	85+	1	0	1	F	21
Paterson	85+	1	0	1	M	3
Paterson	85+	1	1	0	M	4
Reid	15-19				F	181
Reid	15-19				M	188
Reid	15-19	0			F	3875
Reid	15-19	0			M	3834
Reid	15-19	1	0	1	F	147
Reid	15-19	1	0	1	M	82
Reid	15-19	1	1	0	F	11
Reid	15-19	1	1	0	M	7
Reid	20-24				F	499
Reid	20-24				M	823
Reid	20-24	0			F	7315
Reid	20-24	0			M	8045
Reid	20-24	1	0	1	F	156
Reid	20-24	1	0	1	M	100
Reid	20-24	1	1	0	F	82
Reid	20-24	1	1	0	M	41
Reid	25-34				F	1394
Reid	25-34				M	1983
Reid	25-34	0			F	16240
Reid	25-34	0			M	18220
Reid	25-34	1	0	1	F	303
Reid	25-34	1	0	1	M	187
Reid	25-34	1	1	0	F	4079
Reid	25-34	1	1	0	M	2497
Reid	25-34	1	1	1	F	37
Reid	25-34	1	1	1	M	12
Reid	35-44				F	853
Reid	35-44				M	1239
Reid	35-44	0			F	6041
Reid	35-44	0			M	7795
Reid	35-44	1	0	1	F	185
Reid	35-44	1	0	1	M	96
Reid	35-44	1	1	0	F	8164
Reid	35-44	1	1	0	M	6951
Reid	35-44	1	1	1	F	73
Reid	35-44	1	1	1	M	42
Reid	45-54				F	455
Reid	45-54				M	614
Reid	45-54	0			F	7114
Reid	45-54	0			M	6083
Reid	45-54	1	0	1	F	170
Reid	45-54	1	0	1	M	70
Reid	45-54	1	1	0	F	4266
Reid	45-54	1	1	0	M	4157
Reid	45-54	1	1	1	F	30
Reid	45-54	1	1	1	M	25
Reid	55-64				F	413
Reid	55-64				M	449
Reid	55-64	0			F	8910
Reid	55-64	0			M	8053
Reid	55-64	1	0	1	F	987
Reid	55-64	1	0	1	M	306
Reid	55-64	1	1	0	F	505
Reid	55-64	1	1	0	M	904
Reid	55-64	1	1	1	F	18
Reid	55-64	1	1	1	M	7
Reid	65-74				F	331
Reid	65-74				M	350
Reid	65-74	0			F	6350
Reid	65-74	0			M	5926
Reid	65-74	1	0	1	F	1063
Reid	65-74	1	0	1	M	619
Reid	65-74	1	1	0	F	148
Reid	65-74	1	1	0	M	155
Reid	65-74	1	1	1	F	23
Reid	65-74	1	1	1	M	12
Reid	75-84				F	315
Reid	75-84				M	243
Reid	75-84	0			F	3989
Reid	75-84	0			M	3392
Reid	75-84	1	0	1	F	195
Reid	75-84	1	0	1	M	162
Reid	75-84	1	1	0	F	31
Reid	75-84	1	1	0	M	31
Reid	75-84	1	1	1	F	4
Reid	85+				F	398
Reid	85+				M	204
Reid	85+	0			F	2001
Reid	85+	0			M	1381
Reid	85+	1	0	1	F	18
Reid	85+	1	0	1	M	11
Reid	85+	1	1	0	F	3
Reid	85+	1	1	0	M	8
Richmond	15-19				F	330
Richmond	15-19				M	395
Richmond	15-19	0			F	3573
Richmond	15-19	0			M	3795
Richmond	15-19	1	0	1	F	244
Richmond	15-19	1	0	1	M	136
Richmond	15-19	1	1	0	F	24
Richmond	15-19	1	1	0	M	4
Richmond	20-24				F	311
Richmond	20-24				M	293
Richmond	20-24	0			F	2763
Richmond	20-24	0			M	2979
Richmond	20-24	1	0	1	F	188
Richmond	20-24	1	0	1	M	100
Richmond	20-24	1	1	0	F	199
Richmond	20-24	1	1	0	M	84
Richmond	20-24	1	1	1	F	14
Richmond	25-34				F	791
Richmond	25-34				M	780
Richmond	25-34	0			F	4795
Richmond	25-34	0			M	5144
Richmond	25-34	1	0	1	F	360
Richmond	25-34	1	0	1	M	179
Richmond	25-34	1	1	0	F	2910
Richmond	25-34	1	1	0	M	1760
Richmond	25-34	1	1	1	F	145
Richmond	25-34	1	1	1	M	45
Richmond	35-44				F	816
Richmond	35-44				M	847
Richmond	35-44	0			F	2883
Richmond	35-44	0			M	3565
Richmond	35-44	1	0	1	F	346
Richmond	35-44	1	0	1	M	193
Richmond	35-44	1	1	0	F	6285
Richmond	35-44	1	1	0	M	4832
Richmond	35-44	1	1	1	F	349
Richmond	35-44	1	1	1	M	163
Richmond	45-54				F	804
Richmond	45-54				M	816
Richmond	45-54	0			F	6188
Richmond	45-54	0			M	5534
Richmond	45-54	1	0	1	F	607
Richmond	45-54	1	0	1	M	250
Richmond	45-54	1	1	0	F	3610
Richmond	45-54	1	1	0	M	3546
Richmond	45-54	1	1	1	F	158
Richmond	45-54	1	1	1	M	109
Richmond	55-64				F	800
Richmond	55-64				M	770
Richmond	55-64	0			F	9678
Richmond	55-64	0			M	8876
Richmond	55-64	1	0	1	F	1905
Richmond	55-64	1	0	1	M	724
Richmond	55-64	1	1	0	F	337
Richmond	55-64	1	1	0	M	804
Richmond	55-64	1	1	1	F	31
Richmond	55-64	1	1	1	M	22
Richmond	65-74				F	689
Richmond	65-74				M	764
Richmond	65-74	0			F	9262
Richmond	65-74	0			M	9342
Richmond	65-74	1	0	1	F	1810
Richmond	65-74	1	0	1	M	1019
Richmond	65-74	1	1	0	F	71
Richmond	65-74	1	1	0	M	147
Richmond	65-74	1	1	1	F	6
Richmond	65-74	1	1	1	M	6
Richmond	75-84				F	621
Richmond	75-84				M	494
Richmond	75-84	0			F	6001
Richmond	75-84	0			M	5361
Richmond	75-84	1	0	1	F	272
Richmond	75-84	1	0	1	M	198
Richmond	75-84	1	1	0	F	8
Richmond	75-84	1	1	0	M	28
Richmond	85+				F	593
Richmond	85+				M	303
Richmond	85+	0			F	2938
Richmond	85+	0			M	1926
Richmond	85+	1	0	1	F	13
Richmond	85+	1	0	1	M	14
Riverina	15-19				F	425
Riverina	15-19				M	523
Riverina	15-19	0			F	3996
Riverina	15-19	0			M	4439
Riverina	15-19	1	0	1	F	392
Riverina	15-19	1	0	1	M	219
Riverina	15-19	1	1	0	F	52
Riverina	15-19	1	1	0	M	23
Riverina	15-19	1	1	1	F	3
Riverina	15-19	1	1	1	M	5
Riverina	20-24				F	351
Riverina	20-24				M	525
Riverina	20-24	0			F	3556
Riverina	20-24	0			M	3946
Riverina	20-24	1	0	1	F	352
Riverina	20-24	1	0	1	M	127
Riverina	20-24	1	1	0	F	555
Riverina	20-24	1	1	0	M	246
Riverina	20-24	1	1	1	F	26
Riverina	20-24	1	1	1	M	6
Riverina	25-34				F	626
Riverina	25-34				M	944
Riverina	25-34	0			F	4054
Riverina	25-34	0			M	5424
Riverina	25-34	1	0	1	F	443
Riverina	25-34	1	0	1	M	227
Riverina	25-34	1	1	0	F	4294
Riverina	25-34	1	1	0	M	2948
Riverina	25-34	1	1	1	F	273
Riverina	25-34	1	1	1	M	82
Riverina	35-44				F	589
Riverina	35-44				M	870
Riverina	35-44	0			F	2375
Riverina	35-44	0			M	3162
Riverina	35-44	1	0	1	F	313
Riverina	35-44	1	0	1	M	192
Riverina	35-44	1	1	0	F	5528
Riverina	35-44	1	1	0	M	4460
Riverina	35-44	1	1	1	F	325
Riverina	35-44	1	1	1	M	144
Riverina	45-54				F	546
Riverina	45-54				M	833
Riverina	45-54	0			F	5567
Riverina	45-54	0			M	5452
Riverina	45-54	1	0	1	F	859
Riverina	45-54	1	0	1	M	301
Riverina	45-54	1	1	0	F	2430
Riverina	45-54	1	1	0	M	2501
Riverina	45-54	1	1	1	F	106
Riverina	45-54	1	1	1	M	70
Riverina	55-64				F	644
Riverina	55-64				M	776
Riverina	55-64	0			F	7422
Riverina	55-64	0			M	8018
Riverina	55-64	1	0	1	F	2058
Riverina	55-64	1	0	1	M	821
Riverina	55-64	1	1	0	F	213
Riverina	55-64	1	1	0	M	507
Riverina	55-64	1	1	1	F	16
Riverina	55-64	1	1	1	M	18
Riverina	65-74				F	619
Riverina	65-74				M	647
Riverina	65-74	0			F	7114
Riverina	65-74	0			M	7564
Riverina	65-74	1	0	1	F	1474
Riverina	65-74	1	0	1	M	851
Riverina	65-74	1	1	0	F	83
Riverina	65-74	1	1	0	M	85
Riverina	65-74	1	1	1	F	11
Riverina	65-74	1	1	1	M	7
Riverina	75-84				F	521
Riverina	75-84				M	476
Riverina	75-84	0			F	4962
Riverina	75-84	0			M	4556
Riverina	75-84	1	0	1	F	277
Riverina	75-84	1	0	1	M	183
Riverina	75-84	1	1	0	F	6
Riverina	75-84	1	1	0	M	15
Riverina	85+				F	344
Riverina	85+				M	199
Riverina	85+	0			F	2405
Riverina	85+	0			M	1495
Riverina	85+	1	0	1	F	18
Riverina	85+	1	0	1	M	9
Riverina	85+	1	1	0	F	6
Robertson	15-19				F	179
Robertson	15-19				M	228
Robertson	15-19	0			F	3683
Robertson	15-19	0			M	3998
Robertson	15-19	1	0	1	F	239
Robertson	15-19	1	0	1	M	142
Robertson	15-19	1	1	0	F	25
Robertson	15-19	1	1	0	M	16
Robertson	15-19	1	1	1	M	5
Robertson	20-24				F	194
Robertson	20-24				M	193
Robertson	20-24	0			F	3192
Robertson	20-24	0			M	3542
Robertson	20-24	1	0	1	F	190
Robertson	20-24	1	0	1	M	86
Robertson	20-24	1	1	0	F	233
Robertson	20-24	1	1	0	M	105
Robertson	20-24	1	1	1	F	7
Robertson	20-24	1	1	1	M	3
Robertson	25-34				F	416
Robertson	25-34				M	478
Robertson	25-34	0			F	4130
Robertson	25-34	0			M	5160
Robertson	25-34	1	0	1	F	236
Robertson	25-34	1	0	1	M	174
Robertson	25-34	1	1	0	F	2993
Robertson	25-34	1	1	0	M	1849
Robertson	25-34	1	1	1	F	79
Robertson	25-34	1	1	1	M	32
Robertson	35-44				F	465
Robertson	35-44				M	409
Robertson	35-44	0			F	2312
Robertson	35-44	0			M	3043
Robertson	35-44	1	0	1	F	167
Robertson	35-44	1	0	1	M	115
Robertson	35-44	1	1	0	F	6507
Robertson	35-44	1	1	0	M	5174
Robertson	35-44	1	1	1	F	152
Robertson	35-44	1	1	1	M	75
Robertson	45-54				F	407
Robertson	45-54				M	488
Robertson	45-54	0			F	5832
Robertson	45-54	0			M	5403
Robertson	45-54	1	0	1	F	382
Robertson	45-54	1	0	1	M	186
Robertson	45-54	1	1	0	F	3508
Robertson	45-54	1	1	0	M	3558
Robertson	45-54	1	1	1	F	71
Robertson	45-54	1	1	1	M	62
Robertson	55-64				F	451
Robertson	55-64				M	454
Robertson	55-64	0			F	8590
Robertson	55-64	0			M	8089
Robertson	55-64	1	0	1	F	1521
Robertson	55-64	1	0	1	M	568
Robertson	55-64	1	1	0	F	279
Robertson	55-64	1	1	0	M	642
Robertson	55-64	1	1	1	F	14
Robertson	55-64	1	1	1	M	3
Robertson	65-74				F	531
Robertson	65-74				M	443
Robertson	65-74	0			F	8126
Robertson	65-74	0			M	7215
Robertson	65-74	1	0	1	F	1289
Robertson	65-74	1	0	1	M	795
Robertson	65-74	1	1	0	F	60
Robertson	65-74	1	1	0	M	113
Robertson	65-74	1	1	1	F	17
Robertson	65-74	1	1	1	M	7
Robertson	75-84				F	586
Robertson	75-84				M	398
Robertson	75-84	0			F	5512
Robertson	75-84	0			M	4881
Robertson	75-84	1	0	1	F	184
Robertson	75-84	1	0	1	M	157
Robertson	75-84	1	1	0	F	17
Robertson	75-84	1	1	0	M	16
Robertson	75-84	1	1	1	M	4
Robertson	85+				F	671
Robertson	85+				M	320
Robertson	85+	0			F	2411
Robertson	85+	0			M	1475
Robertson	85+	1	0	1	F	11
Robertson	85+	1	0	1	M	7
Shortland	15-19				F	175
Shortland	15-19				M	218
Shortland	15-19	0			F	3686
Shortland	15-19	0			M	4151
Shortland	15-19	1	0	1	F	260
Shortland	15-19	1	0	1	M	191
Shortland	15-19	1	1	0	F	24
Shortland	15-19	1	1	0	M	12
Shortland	15-19	1	1	1	F	7
Shortland	20-24				F	174
Shortland	20-24				M	191
Shortland	20-24	0			F	3186
Shortland	20-24	0			M	3779
Shortland	20-24	1	0	1	F	205
Shortland	20-24	1	0	1	M	108
Shortland	20-24	1	1	0	F	272
Shortland	20-24	1	1	0	M	128
Shortland	20-24	1	1	1	F	18
Shortland	20-24	1	1	1	M	4
Shortland	25-34				F	376
Shortland	25-34				M	433
Shortland	25-34	0			F	4002
Shortland	25-34	0			M	5148
Shortland	25-34	1	0	1	F	285
Shortland	25-34	1	0	1	M	192
Shortland	25-34	1	1	0	F	3648
Shortland	25-34	1	1	0	M	2308
Shortland	25-34	1	1	1	F	132
Shortland	25-34	1	1	1	M	62
Shortland	35-44				F	352
Shortland	35-44				M	394
Shortland	35-44	0			F	2162
Shortland	35-44	0			M	2814
Shortland	35-44	1	0	1	F	243
Shortland	35-44	1	0	1	M	164
Shortland	35-44	1	1	0	F	6306
Shortland	35-44	1	1	0	M	5170
Shortland	35-44	1	1	1	F	284
Shortland	35-44	1	1	1	M	147
Shortland	45-54				F	320
Shortland	45-54				M	410
Shortland	45-54	0			F	5784
Shortland	45-54	0			M	5597
Shortland	45-54	1	0	1	F	621
Shortland	45-54	1	0	1	M	252
Shortland	45-54	1	1	0	F	3052
Shortland	45-54	1	1	0	M	3156
Shortland	45-54	1	1	1	F	90
Shortland	45-54	1	1	1	M	66
Shortland	55-64				F	339
Shortland	55-64				M	369
Shortland	55-64	0			F	7558
Shortland	55-64	0			M	7687
Shortland	55-64	1	0	1	F	2197
Shortland	55-64	1	0	1	M	924
Shortland	55-64	1	1	0	F	250
Shortland	55-64	1	1	0	M	486
Shortland	55-64	1	1	1	F	14
Shortland	55-64	1	1	1	M	11
Shortland	65-74				F	441
Shortland	65-74				M	356
Shortland	65-74	0			F	7207
Shortland	65-74	0			M	6783
Shortland	65-74	1	0	1	F	1970
Shortland	65-74	1	0	1	M	1286
Shortland	65-74	1	1	0	F	83
Shortland	65-74	1	1	0	M	79
Shortland	65-74	1	1	1	F	5
Shortland	65-74	1	1	1	M	3
Shortland	75-84				F	478
Shortland	75-84				M	361
Shortland	75-84	0			F	5485
Shortland	75-84	0			M	4737
Shortland	75-84	1	0	1	F	301
Shortland	75-84	1	0	1	M	249
Shortland	75-84	1	1	0	F	22
Shortland	75-84	1	1	0	M	18
Shortland	85+				F	344
Shortland	85+				M	208
Shortland	85+	0			F	2264
Shortland	85+	0			M	1441
Shortland	85+	1	0	1	F	19
Shortland	85+	1	0	1	M	9
Shortland	85+	1	1	0	F	5
Shortland	85+	1	1	0	M	5
Sydney	15-19				F	203
Sydney	15-19				M	188
Sydney	15-19	0			F	2488
Sydney	15-19	0			M	2192
Sydney	15-19	1	0	1	F	89
Sydney	15-19	1	0	1	M	53
Sydney	15-19	1	1	0	F	3
Sydney	15-19	1	1	0	M	4
Sydney	20-24				F	854
Sydney	20-24				M	907
Sydney	20-24	0			F	10031
Sydney	20-24	0			M	9241
Sydney	20-24	1	0	1	F	132
Sydney	20-24	1	0	1	M	69
Sydney	20-24	1	1	0	F	35
Sydney	20-24	1	1	0	M	28
Sydney	20-24	1	1	1	F	3
Sydney	25-34				F	2304
Sydney	25-34				M	2706
Sydney	25-34	0			F	27298
Sydney	25-34	0			M	29534
Sydney	25-34	1	0	1	F	341
Sydney	25-34	1	0	1	M	185
Sydney	25-34	1	1	0	F	2236
Sydney	25-34	1	1	0	M	1450
Sydney	25-34	1	1	1	F	24
Sydney	25-34	1	1	1	M	7
Sydney	35-44				F	1135
Sydney	35-44				M	1538
Sydney	35-44	0			F	10542
Sydney	35-44	0			M	14894
Sydney	35-44	1	0	1	F	291
Sydney	35-44	1	0	1	M	143
Sydney	35-44	1	1	0	F	5104
Sydney	35-44	1	1	0	M	4381
Sydney	35-44	1	1	1	F	57
Sydney	35-44	1	1	1	M	30
Sydney	45-54				F	615
Sydney	45-54				M	971
Sydney	45-54	0			F	6379
Sydney	45-54	0			M	8939
Sydney	45-54	1	0	1	F	163
Sydney	45-54	1	0	1	M	96
Sydney	45-54	1	1	0	F	2302
Sydney	45-54	1	1	0	M	2396
Sydney	45-54	1	1	1	F	28
Sydney	45-54	1	1	1	M	17
Sydney	55-64				F	499
Sydney	55-64				M	745
Sydney	55-64	0			F	6486
Sydney	55-64	0			M	7908
Sydney	55-64	1	0	1	F	471
Sydney	55-64	1	0	1	M	185
Sydney	55-64	1	1	0	F	281
Sydney	55-64	1	1	0	M	526
Sydney	55-64	1	1	1	F	8
Sydney	55-64	1	1	1	M	4
Sydney	65-74				F	381
Sydney	65-74				M	517
Sydney	65-74	0			F	4542
Sydney	65-74	0			M	5046
Sydney	65-74	1	0	1	F	549
Sydney	65-74	1	0	1	M	318
Sydney	65-74	1	1	0	F	70
Sydney	65-74	1	1	0	M	96
Sydney	65-74	1	1	1	F	13
Sydney	65-74	1	1	1	M	3
Sydney	75-84				F	265
Sydney	75-84				M	303
Sydney	75-84	0			F	2309
Sydney	75-84	0			M	2339
Sydney	75-84	1	0	1	F	123
Sydney	75-84	1	0	1	M	89
Sydney	75-84	1	1	0	F	11
Sydney	75-84	1	1	0	M	19
Sydney	85+				F	158
Sydney	85+				M	110
Sydney	85+	0			F	827
Sydney	85+	0			M	623
Sydney	85+	1	0	1	F	6
Sydney	85+	1	0	1	M	4
Warringah	15-19				F	113
Warringah	15-19				M	131
Warringah	15-19	0			F	3895
Warringah	15-19	0			M	4120
Warringah	15-19	1	0	1	F	145
Warringah	15-19	1	0	1	M	111
Warringah	15-19	1	1	0	F	7
Warringah	15-19	1	1	0	M	8
Warringah	20-24				F	117
Warringah	20-24				M	145
Warringah	20-24	0			F	3488
Warringah	20-24	0			M	3534
Warringah	20-24	1	0	1	F	114
Warringah	20-24	1	0	1	M	58
Warringah	20-24	1	1	0	F	30
Warringah	20-24	1	1	0	M	20
Warringah	25-34				F	446
Warringah	25-34				M	424
Warringah	25-34	0			F	7948
Warringah	25-34	0			M	7753
Warringah	25-34	1	0	1	F	250
Warringah	25-34	1	0	1	M	91
