CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Macquarie	JPN	1990	29
Macquarie	JPN	2000	26
Macquarie	JPN	2010	40
Macquarie	JPN	2015	19
Macquarie	JPN	2016	5
Macquarie	JPN	2019	3
Macquarie	KOR		4
Macquarie	KOR	1980	8
Macquarie	KOR	1990	32
Macquarie	KOR	2000	34
Macquarie	KOR	2010	51
Macquarie	KOR	2015	7
Macquarie	KOR	2016	4
Macquarie	LBN	1951	5
Macquarie	LBN	1960	4
Macquarie	LBN	1970	45
Macquarie	LBN	1980	32
Macquarie	LBN	1990	27
Macquarie	LBN	2000	24
Macquarie	LBN	2010	16
Macquarie	LBN	2015	4
Macquarie	LBN	2018	4
Macquarie	LKA		8
Macquarie	LKA	1960	3
Macquarie	LKA	1970	23
Macquarie	LKA	1980	17
Macquarie	LKA	1990	24
Macquarie	LKA	2000	24
Macquarie	LKA	2010	13
Macquarie	LKA	2015	12
Macquarie	LKA	2016	9
Macquarie	LKA	2018	9
Macquarie	LKA	2019	11
Macquarie	LKA	2021	4
Macquarie	MKD	1960	7
Macquarie	MKD	1970	37
Macquarie	MKD	1980	20
Macquarie	MKD	1990	7
Macquarie	MKD	2000	10
Macquarie	MKD	2010	9
Macquarie	MYS		4
Macquarie	MYS	1960	8
Macquarie	MYS	1970	39
Macquarie	MYS	1980	66
Macquarie	MYS	1990	60
Macquarie	MYS	2000	34
Macquarie	MYS	2010	24
Macquarie	MYS	2015	11
Macquarie	MYS	2016	5
Macquarie	MYS	2017	5
Macquarie	MYS	2019	4
Macquarie	NLD		23
Macquarie	NLD	1951	26
Macquarie	NLD	1960	254
Macquarie	NLD	1970	76
Macquarie	NLD	1980	43
Macquarie	NLD	1990	48
Macquarie	NLD	2000	27
Macquarie	NLD	2010	39
Macquarie	NLD	2015	16
Macquarie	NLD	2020	5
Macquarie	NLD	2021	6
Macquarie	NPL		4
Macquarie	NPL	2000	3
Macquarie	NPL	2010	9
Macquarie	NPL	2015	20
Macquarie	NPL	2016	22
Macquarie	NPL	2017	47
Macquarie	NPL	2018	32
Macquarie	NPL	2019	20
Macquarie	NZL		56
Macquarie	NZL	1951	10
Macquarie	NZL	1960	26
Macquarie	NZL	1970	186
Macquarie	NZL	1980	380
Macquarie	NZL	1990	475
Macquarie	NZL	2000	374
Macquarie	NZL	2010	261
Macquarie	NZL	2015	131
Macquarie	NZL	2016	18
Macquarie	NZL	2017	21
Macquarie	NZL	2018	18
Macquarie	NZL	2019	7
Macquarie	NZL	2020	7
Macquarie	NZL	2021	8
Macquarie	PAK	1970	4
Macquarie	PAK	1980	5
Macquarie	PAK	1990	9
Macquarie	PAK	2000	11
Macquarie	PAK	2010	11
Macquarie	PAK	2015	10
Macquarie	PAK	2018	8
Macquarie	PAK	2019	5
Macquarie	PHL		14
Macquarie	PHL	1970	9
Macquarie	PHL	1980	46
Macquarie	PHL	1990	156
Macquarie	PHL	2000	117
Macquarie	PHL	2010	120
Macquarie	PHL	2015	101
Macquarie	PHL	2016	26
Macquarie	PHL	2017	19
Macquarie	PHL	2018	41
Macquarie	PHL	2019	35
Macquarie	PHL	2020	8
Macquarie	POL		8
Macquarie	POL	1951	8
Macquarie	POL	1960	12
Macquarie	POL	1970	11
Macquarie	POL	1980	22
Macquarie	POL	1990	103
Macquarie	POL	2000	44
Macquarie	POL	2010	26
Macquarie	POL	2015	12
Macquarie	POL	2020	4
Macquarie	SGP	1970	12
Macquarie	SGP	1980	21
Macquarie	SGP	1990	20
Macquarie	SGP	2000	12
Macquarie	SGP	2010	31
Macquarie	SGP	2015	15
Macquarie	SGP	2021	6
Macquarie	THA		4
Macquarie	THA	1970	4
Macquarie	THA	1980	8
Macquarie	THA	1990	36
Macquarie	THA	2000	38
Macquarie	THA	2010	74
Macquarie	THA	2015	43
Macquarie	THA	2016	12
Macquarie	THA	2017	17
Macquarie	THA	2018	10
Macquarie	THA	2019	18
Macquarie	THA	2020	4
Macquarie	TWN	1980	3
Macquarie	TWN	1990	3
Macquarie	TWN	2000	7
Macquarie	TWN	2010	12
Macquarie	TWN	2015	11
Macquarie	TWN	2016	3
Macquarie	TWN	2017	3
Macquarie	USA		22
Macquarie	USA	1951	4
Macquarie	USA	1960	12
Macquarie	USA	1970	76
Macquarie	USA	1980	113
Macquarie	USA	1990	71
Macquarie	USA	2000	102
Macquarie	USA	2010	142
Macquarie	USA	2015	86
Macquarie	USA	2016	18
Macquarie	USA	2017	20
Macquarie	USA	2018	21
Macquarie	USA	2019	16
Macquarie	USA	2020	8
Macquarie	USA	2021	3
Macquarie	VNM		8
Macquarie	VNM	1970	4
Macquarie	VNM	1980	27
Macquarie	VNM	1990	27
Macquarie	VNM	2000	16
Macquarie	VNM	2010	41
Macquarie	VNM	2015	41
Macquarie	VNM	2016	15
Macquarie	VNM	2017	14
Macquarie	VNM	2018	14
Macquarie	VNM	2019	28
Macquarie	VNM	2020	9
Macquarie	ZAF		10
Macquarie	ZAF	1960	3
Macquarie	ZAF	1970	32
Macquarie	ZAF	1980	100
Macquarie	ZAF	1990	121
Macquarie	ZAF	2000	96
Macquarie	ZAF	2010	198
Macquarie	ZAF	2015	45
Macquarie	ZAF	2016	12
Macquarie	ZAF	2017	13
Macquarie	ZAF	2018	6
McMahon			419
McMahon		1951	209
McMahon		1960	626
McMahon		1970	1359
McMahon		1980	2382
McMahon		1990	2769
McMahon		2000	2750
McMahon		2010	2367
McMahon		2015	1786
McMahon		2016	1808
McMahon		2017	1053
McMahon		2018	688
McMahon		2019	533
McMahon		2020	125
McMahon		2021	31
McMahon	AFG		33
McMahon	AFG	1990	59
McMahon	AFG	2000	374
McMahon	AFG	2010	1020
McMahon	AFG	2015	790
McMahon	AFG	2016	127
McMahon	AFG	2017	149
McMahon	AFG	2018	142
McMahon	AFG	2019	109
McMahon	AFG	2020	61
McMahon	AFG	2021	27
McMahon	BGD		3
McMahon	BGD	1990	4
McMahon	BGD	2000	34
McMahon	BGD	2010	104
McMahon	BGD	2015	52
McMahon	BGD	2016	13
McMahon	BGD	2017	11
McMahon	BGD	2018	13
McMahon	BGD	2019	11
McMahon	CAN		4
McMahon	CAN	1970	5
McMahon	CAN	1980	12
McMahon	CAN	1990	18
McMahon	CAN	2000	15
McMahon	CAN	2010	24
McMahon	CAN	2015	8
McMahon	CAN	2016	3
McMahon	CAN	2018	3
McMahon	CAN	2020	3
McMahon	CHN		83
McMahon	CHN	1951	3
McMahon	CHN	1960	33
McMahon	CHN	1970	50
McMahon	CHN	1980	57
McMahon	CHN	1990	526
McMahon	CHN	2000	581
McMahon	CHN	2010	1094
McMahon	CHN	2015	445
McMahon	CHN	2016	92
McMahon	CHN	2017	138
McMahon	CHN	2018	91
McMahon	CHN	2019	88
McMahon	CHN	2020	17
McMahon	CHN	2021	7
McMahon	DEU		17
McMahon	DEU	1951	76
McMahon	DEU	1960	79
McMahon	DEU	1970	56
McMahon	DEU	1980	17
McMahon	DEU	1990	25
McMahon	DEU	2000	28
McMahon	DEU	2010	31
McMahon	DEU	2015	7
McMahon	DEU	2018	9
McMahon	EGY		18
McMahon	EGY	1951	9
McMahon	EGY	1960	19
McMahon	EGY	1970	84
McMahon	EGY	1980	66
McMahon	EGY	1990	125
McMahon	EGY	2000	131
McMahon	EGY	2010	155
McMahon	EGY	2015	91
McMahon	EGY	2016	10
McMahon	EGY	2017	16
McMahon	EGY	2018	7
McMahon	EGY	2019	3
McMahon	FJI		46
McMahon	FJI	1980	72
McMahon	FJI	1990	525
McMahon	FJI	2000	427
McMahon	FJI	2010	376
McMahon	FJI	2015	86
McMahon	FJI	2016	28
McMahon	FJI	2017	28
McMahon	FJI	2018	43
McMahon	FJI	2019	32
McMahon	FJI	2020	10
McMahon	GBR		58
McMahon	GBR	1951	59
McMahon	GBR	1960	189
McMahon	GBR	1970	724
McMahon	GBR	1980	313
McMahon	GBR	1990	249
McMahon	GBR	2000	95
McMahon	GBR	2010	89
McMahon	GBR	2015	58
McMahon	GBR	2016	5
McMahon	GBR	2017	4
McMahon	GBR	2018	9
McMahon	GBR	2019	6
McMahon	GBR	2020	3
McMahon	GRC		20
McMahon	GRC	1951	4
McMahon	GRC	1960	76
McMahon	GRC	1970	236
McMahon	GRC	1980	80
McMahon	GRC	1990	15
McMahon	GRC	2000	21
McMahon	GRC	2010	13
McMahon	GRC	2015	6
McMahon	GRC	2016	3
McMahon	HKG		12
McMahon	HKG	1960	4
McMahon	HKG	1970	4
McMahon	HKG	1980	46
McMahon	HKG	1990	147
McMahon	HKG	2000	132
McMahon	HKG	2010	40
McMahon	HKG	2015	20
McMahon	HKG	2016	4
McMahon	HKG	2017	7
McMahon	HKG	2018	10
McMahon	HKG	2019	6
McMahon	HKG	2020	3
McMahon	HRV		28
McMahon	HRV	1951	7
McMahon	HRV	1960	66
McMahon	HRV	1970	443
McMahon	HRV	1980	156
McMahon	HRV	1990	54
McMahon	HRV	2000	91
McMahon	HRV	2010	20
McMahon	HRV	2015	10
McMahon	IDN		8
McMahon	IDN	1960	4
McMahon	IDN	1970	3
McMahon	IDN	1980	34
McMahon	IDN	1990	97
McMahon	IDN	2000	104
McMahon	IDN	2010	140
McMahon	IDN	2015	41
McMahon	IDN	2016	14
McMahon	IDN	2017	6
McMahon	IDN	2018	8
McMahon	IDN	2019	16
McMahon	IDN	2020	3
McMahon	IDN	2021	3
McMahon	IND		50
McMahon	IND	1951	3
McMahon	IND	1960	7
McMahon	IND	1970	68
McMahon	IND	1980	99
McMahon	IND	1990	224
McMahon	IND	2000	378
McMahon	IND	2010	1272
McMahon	IND	2015	539
McMahon	IND	2016	162
McMahon	IND	2017	176
McMahon	IND	2018	216
McMahon	IND	2019	267
McMahon	IND	2020	60
McMahon	IND	2021	13
McMahon	IRL		10
McMahon	IRL	1960	3
McMahon	IRL	1970	48
McMahon	IRL	1980	60
McMahon	IRL	1990	48
McMahon	IRL	2000	26
McMahon	IRL	2010	33
McMahon	IRL	2015	22
McMahon	IRL	2018	4
McMahon	IRN		21
McMahon	IRN	1970	14
McMahon	IRN	1980	53
McMahon	IRN	1990	141
McMahon	IRN	2000	191
McMahon	IRN	2010	394
McMahon	IRN	2015	601
McMahon	IRN	2016	34
McMahon	IRN	2017	44
McMahon	IRN	2018	39
McMahon	IRN	2019	31
McMahon	IRN	2020	3
McMahon	IRN	2021	5
McMahon	IRQ		229
McMahon	IRQ	1970	124
McMahon	IRQ	1980	210
McMahon	IRQ	1990	156
McMahon	IRQ	2000	2110
McMahon	IRQ	2010	3103
McMahon	IRQ	2015	2854
McMahon	IRQ	2016	1630
McMahon	IRQ	2017	1118
McMahon	IRQ	2018	608
McMahon	IRQ	2019	1768
McMahon	IRQ	2020	453
McMahon	IRQ	2021	18
McMahon	ITA		82
McMahon	ITA	1951	56
McMahon	ITA	1960	651
McMahon	ITA	1970	818
McMahon	ITA	1980	176
McMahon	ITA	1990	54
McMahon	ITA	2000	30
McMahon	ITA	2010	13
McMahon	ITA	2015	21
McMahon	ITA	2016	7
McMahon	ITA	2018	5
McMahon	ITA	2019	12
McMahon	JPN	1990	7
McMahon	JPN	2000	3
McMahon	JPN	2010	11
McMahon	JPN	2015	3
McMahon	JPN	2016	6
McMahon	JPN	2019	4
McMahon	KOR		5
McMahon	KOR	1980	25
McMahon	KOR	1990	67
McMahon	KOR	2000	75
McMahon	KOR	2010	103
McMahon	KOR	2015	25
McMahon	KOR	2016	5
McMahon	KOR	2017	4
McMahon	KOR	2018	8
McMahon	LBN		217
McMahon	LBN	1951	12
McMahon	LBN	1960	60
McMahon	LBN	1970	688
McMahon	LBN	1980	1156
McMahon	LBN	1990	1005
McMahon	LBN	2000	1023
McMahon	LBN	2010	945
McMahon	LBN	2015	404
McMahon	LBN	2016	143
McMahon	LBN	2017	115
McMahon	LBN	2018	98
McMahon	LBN	2019	132
McMahon	LBN	2020	53
McMahon	LBN	2021	31
McMahon	LKA		13
McMahon	LKA	1970	18
McMahon	LKA	1980	33
McMahon	LKA	1990	180
McMahon	LKA	2000	195
McMahon	LKA	2010	216
McMahon	LKA	2015	96
McMahon	LKA	2016	6
McMahon	LKA	2017	12
McMahon	LKA	2018	10
McMahon	LKA	2019	14
McMahon	MKD		6
McMahon	MKD	1960	7
McMahon	MKD	1970	78
McMahon	MKD	1980	92
McMahon	MKD	1990	41
McMahon	MKD	2000	38
McMahon	MKD	2010	4
McMahon	MKD	2015	8
McMahon	MKD	2016	5
McMahon	MYS		21
McMahon	MYS	1960	5
McMahon	MYS	1970	8
McMahon	MYS	1980	46
McMahon	MYS	1990	115
McMahon	MYS	2000	53
McMahon	MYS	2010	72
McMahon	MYS	2015	52
McMahon	MYS	2016	25
McMahon	MYS	2017	20
McMahon	MYS	2018	28
McMahon	MYS	2019	25
McMahon	MYS	2020	9
McMahon	NLD		9
McMahon	NLD	1951	6
McMahon	NLD	1960	58
McMahon	NLD	1970	15
McMahon	NLD	1980	4
McMahon	NLD	1990	12
McMahon	NLD	2000	3
McMahon	NLD	2010	8
McMahon	NLD	2015	4
McMahon	NPL		13
McMahon	NPL	1990	8
McMahon	NPL	2000	23
McMahon	NPL	2010	289
McMahon	NPL	2015	128
McMahon	NPL	2016	36
McMahon	NPL	2017	71
McMahon	NPL	2018	135
McMahon	NPL	2019	104
McMahon	NPL	2020	36
McMahon	NZL		86
McMahon	NZL	1951	3
McMahon	NZL	1960	8
McMahon	NZL	1970	42
McMahon	NZL	1980	147
McMahon	NZL	1990	340
McMahon	NZL	2000	603
McMahon	NZL	2010	661
McMahon	NZL	2015	335
McMahon	NZL	2016	57
McMahon	NZL	2017	74
McMahon	NZL	2018	49
McMahon	NZL	2019	30
McMahon	NZL	2020	20
McMahon	NZL	2021	12
McMahon	PAK		20
McMahon	PAK	1970	4
McMahon	PAK	1980	14
McMahon	PAK	1990	96
McMahon	PAK	2000	122
McMahon	PAK	2010	282
McMahon	PAK	2015	525
McMahon	PAK	2016	112
McMahon	PAK	2017	142
McMahon	PAK	2018	152
McMahon	PAK	2019	143
McMahon	PAK	2020	81
McMahon	PAK	2021	28
McMahon	PHL		52
McMahon	PHL	1970	17
McMahon	PHL	1980	203
McMahon	PHL	1990	949
McMahon	PHL	2000	807
McMahon	PHL	2010	655
McMahon	PHL	2015	370
McMahon	PHL	2016	63
McMahon	PHL	2017	66
McMahon	PHL	2018	82
McMahon	PHL	2019	127
McMahon	PHL	2020	48
McMahon	PHL	2021	11
McMahon	POL		6
McMahon	POL	1951	17
McMahon	POL	1960	9
McMahon	POL	1970	16
McMahon	POL	1980	51
McMahon	POL	1990	121
McMahon	POL	2000	37
McMahon	POL	2010	18
McMahon	POL	2015	6
McMahon	POL	2018	3
McMahon	SGP		3
McMahon	SGP	1960	3
McMahon	SGP	1980	19
McMahon	SGP	1990	19
McMahon	SGP	2000	21
McMahon	SGP	2010	37
McMahon	SGP	2015	7
McMahon	SGP	2016	6
McMahon	SGP	2017	4
McMahon	SGP	2018	3
McMahon	THA		14
McMahon	THA	1980	23
McMahon	THA	1990	122
McMahon	THA	2000	97
McMahon	THA	2010	147
McMahon	THA	2015	98
McMahon	THA	2016	28
McMahon	THA	2017	13
McMahon	THA	2018	20
McMahon	THA	2019	10
McMahon	THA	2020	3
McMahon	TWN		4
McMahon	TWN	1980	6
McMahon	TWN	1990	33
McMahon	TWN	2000	30
McMahon	TWN	2010	24
McMahon	TWN	2015	28
McMahon	TWN	2016	6
McMahon	TWN	2017	13
McMahon	TWN	2018	10
McMahon	TWN	2019	9
McMahon	TWN	2020	4
McMahon	USA	1970	3
McMahon	USA	1980	14
McMahon	USA	1990	24
McMahon	USA	2000	36
McMahon	USA	2010	54
McMahon	USA	2015	30
McMahon	USA	2016	14
McMahon	USA	2017	7
McMahon	USA	2018	9
McMahon	USA	2019	12
McMahon	USA	2021	4
McMahon	VNM		302
McMahon	VNM	1960	5
McMahon	VNM	1970	7
McMahon	VNM	1980	847
McMahon	VNM	1990	2180
McMahon	VNM	2000	1429
McMahon	VNM	2010	879
McMahon	VNM	2015	595
McMahon	VNM	2016	122
McMahon	VNM	2017	112
McMahon	VNM	2018	100
McMahon	VNM	2019	105
McMahon	VNM	2020	59
McMahon	VNM	2021	26
McMahon	ZAF		4
McMahon	ZAF	1970	6
McMahon	ZAF	1980	56
McMahon	ZAF	1990	101
McMahon	ZAF	2000	50
McMahon	ZAF	2010	71
McMahon	ZAF	2015	21
McMahon	ZAF	2017	10
McMahon	ZAF	2018	4
McMahon	ZAF	2019	4
Mitchell			129
Mitchell		1951	140
Mitchell		1960	298
Mitchell		1970	634
Mitchell		1980	1023
Mitchell		1990	1163
Mitchell		2000	1240
Mitchell		2010	1567
Mitchell		2015	855
Mitchell		2016	243
Mitchell		2017	274
Mitchell		2018	242
Mitchell		2019	235
Mitchell		2020	121
Mitchell		2021	58
Mitchell	AFG		3
Mitchell	AFG	1970	3
Mitchell	AFG	1980	12
Mitchell	AFG	1990	132
Mitchell	AFG	2000	244
Mitchell	AFG	2010	125
Mitchell	AFG	2015	29
Mitchell	AFG	2016	7
Mitchell	AFG	2018	3
Mitchell	AFG	2019	3
Mitchell	AFG	2020	4
Mitchell	BGD		6
Mitchell	BGD	1980	12
Mitchell	BGD	1990	41
Mitchell	BGD	2000	184
Mitchell	BGD	2010	254
Mitchell	BGD	2015	86
Mitchell	BGD	2016	15
Mitchell	BGD	2017	17
Mitchell	BGD	2018	16
Mitchell	BGD	2019	11
Mitchell	BGD	2020	16
Mitchell	BGD	2021	6
Mitchell	CAN	1960	5
Mitchell	CAN	1970	15
Mitchell	CAN	1980	29
Mitchell	CAN	1990	36
Mitchell	CAN	2000	53
Mitchell	CAN	2010	78
Mitchell	CAN	2015	36
Mitchell	CAN	2016	18
Mitchell	CAN	2017	19
Mitchell	CAN	2018	6
Mitchell	CAN	2019	18
Mitchell	CAN	2020	10
Mitchell	CAN	2021	7
Mitchell	CHN		176
Mitchell	CHN	1951	20
Mitchell	CHN	1960	47
Mitchell	CHN	1970	45
Mitchell	CHN	1980	68
Mitchell	CHN	1990	998
Mitchell	CHN	2000	1709
Mitchell	CHN	2010	5096
Mitchell	CHN	2015	2330
Mitchell	CHN	2016	444
Mitchell	CHN	2017	400
Mitchell	CHN	2018	335
Mitchell	CHN	2019	472
Mitchell	CHN	2020	165
Mitchell	CHN	2021	21
Mitchell	DEU		14
Mitchell	DEU	1951	85
Mitchell	DEU	1960	91
Mitchell	DEU	1970	53
Mitchell	DEU	1980	56
Mitchell	DEU	1990	51
Mitchell	DEU	2000	50
Mitchell	DEU	2010	56
Mitchell	DEU	2015	25
Mitchell	DEU	2016	6
Mitchell	DEU	2017	5
Mitchell	DEU	2018	7
Mitchell	DEU	2019	11
Mitchell	DEU	2020	9
Mitchell	DEU	2021	5
Mitchell	EGY		16
Mitchell	EGY	1951	14
Mitchell	EGY	1960	26
Mitchell	EGY	1970	100
Mitchell	EGY	1980	65
Mitchell	EGY	1990	171
Mitchell	EGY	2000	116
Mitchell	EGY	2010	133
Mitchell	EGY	2015	136
Mitchell	EGY	2016	71
Mitchell	EGY	2017	69
Mitchell	EGY	2018	60
Mitchell	EGY	2019	51
Mitchell	EGY	2020	38
Mitchell	EGY	2021	16
Mitchell	FJI		13
Mitchell	FJI	1960	3
Mitchell	FJI	1970	19
Mitchell	FJI	1980	75
Mitchell	FJI	1990	401
Mitchell	FJI	2000	312
Mitchell	FJI	2010	185
Mitchell	FJI	2015	43
Mitchell	FJI	2016	9
Mitchell	FJI	2017	10
Mitchell	FJI	2018	12
Mitchell	FJI	2019	22
Mitchell	FJI	2020	8
Mitchell	GBR		90
Mitchell	GBR	1951	129
Mitchell	GBR	1960	322
Mitchell	GBR	1970	970
Mitchell	GBR	1980	717
Mitchell	GBR	1990	677
Mitchell	GBR	2000	522
Mitchell	GBR	2010	1031
Mitchell	GBR	2015	573
Mitchell	GBR	2016	89
Mitchell	GBR	2017	103
Mitchell	GBR	2018	79
Mitchell	GBR	2019	65
Mitchell	GBR	2020	50
Mitchell	GBR	2021	26
Mitchell	GRC		14
Mitchell	GRC	1951	4
Mitchell	GRC	1960	64
Mitchell	GRC	1970	155
Mitchell	GRC	1980	40
Mitchell	GRC	1990	10
Mitchell	GRC	2000	5
Mitchell	GRC	2010	8
Mitchell	GRC	2015	16
Mitchell	HKG		20
Mitchell	HKG	1951	4
Mitchell	HKG	1960	5
Mitchell	HKG	1970	38
Mitchell	HKG	1980	147
Mitchell	HKG	1990	551
Mitchell	HKG	2000	823
Mitchell	HKG	2010	260
Mitchell	HKG	2015	129
Mitchell	HKG	2016	33
Mitchell	HKG	2017	43
Mitchell	HKG	2018	31
Mitchell	HKG	2019	38
Mitchell	HKG	2020	40
Mitchell	HKG	2021	16
Mitchell	HRV		9
Mitchell	HRV	1951	4
Mitchell	HRV	1960	27
Mitchell	HRV	1970	218
Mitchell	HRV	1980	66
Mitchell	HRV	1990	35
Mitchell	HRV	2000	51
Mitchell	HRV	2010	8
Mitchell	HRV	2015	4
Mitchell	HRV	2017	3
Mitchell	IDN		24
Mitchell	IDN	1960	13
Mitchell	IDN	1970	17
Mitchell	IDN	1980	70
Mitchell	IDN	1990	160
Mitchell	IDN	2000	345
Mitchell	IDN	2010	344
Mitchell	IDN	2015	83
Mitchell	IDN	2016	25
Mitchell	IDN	2017	21
Mitchell	IDN	2018	33
Mitchell	IDN	2019	16
Mitchell	IDN	2020	12
Mitchell	IND		141
Mitchell	IND	1951	11
Mitchell	IND	1960	7
Mitchell	IND	1970	125
Mitchell	IND	1980	209
Mitchell	IND	1990	636
Mitchell	IND	2000	1950
Mitchell	IND	2010	4671
Mitchell	IND	2015	2337
Mitchell	IND	2016	708
Mitchell	IND	2017	665
Mitchell	IND	2018	591
Mitchell	IND	2019	553
Mitchell	IND	2020	263
Mitchell	IND	2021	81
Mitchell	IRL		11
Mitchell	IRL	1960	13
Mitchell	IRL	1970	49
Mitchell	IRL	1980	54
Mitchell	IRL	1990	99
Mitchell	IRL	2000	76
Mitchell	IRL	2010	124
Mitchell	IRL	2015	109
Mitchell	IRL	2016	10
Mitchell	IRL	2017	8
Mitchell	IRL	2018	3
Mitchell	IRL	2019	3
Mitchell	IRL	2020	3
Mitchell	IRL	2021	5
Mitchell	IRN		40
Mitchell	IRN	1970	8
Mitchell	IRN	1980	44
Mitchell	IRN	1990	283
Mitchell	IRN	2000	504
Mitchell	IRN	2010	811
Mitchell	IRN	2015	997
Mitchell	IRN	2016	105
Mitchell	IRN	2017	114
Mitchell	IRN	2018	90
Mitchell	IRN	2019	116
Mitchell	IRN	2020	30
Mitchell	IRN	2021	15
Mitchell	IRQ		4
Mitchell	IRQ	1970	17
Mitchell	IRQ	1980	9
Mitchell	IRQ	1990	22
Mitchell	IRQ	2000	99
Mitchell	IRQ	2010	81
Mitchell	IRQ	2015	33
Mitchell	IRQ	2016	4
Mitchell	IRQ	2017	3
Mitchell	IRQ	2018	11
Mitchell	IRQ	2019	6
Mitchell	IRQ	2021	3
Mitchell	ITA		32
Mitchell	ITA	1951	38
Mitchell	ITA	1960	293
Mitchell	ITA	1970	285
Mitchell	ITA	1980	72
Mitchell	ITA	1990	39
Mitchell	ITA	2000	23
Mitchell	ITA	2010	36
Mitchell	ITA	2015	30
Mitchell	ITA	2016	5
Mitchell	ITA	2017	15
Mitchell	ITA	2018	7
Mitchell	ITA	2019	4
Mitchell	JPN	1970	6
Mitchell	JPN	1980	11
Mitchell	JPN	1990	31
Mitchell	JPN	2000	49
Mitchell	JPN	2010	86
Mitchell	JPN	2015	46
Mitchell	JPN	2016	7
Mitchell	JPN	2017	3
Mitchell	JPN	2018	3
Mitchell	JPN	2019	5
Mitchell	JPN	2020	5
Mitchell	KOR		60
Mitchell	KOR	1980	89
Mitchell	KOR	1990	527
Mitchell	KOR	2000	732
Mitchell	KOR	2010	1376
Mitchell	KOR	2015	436
Mitchell	KOR	2016	66
Mitchell	KOR	2017	60
Mitchell	KOR	2018	52
Mitchell	KOR	2019	60
Mitchell	KOR	2020	29
Mitchell	KOR	2021	8
Mitchell	LBN		25
Mitchell	LBN	1951	3
Mitchell	LBN	1960	59
Mitchell	LBN	1970	170
Mitchell	LBN	1980	223
Mitchell	LBN	1990	215
Mitchell	LBN	2000	147
Mitchell	LBN	2010	88
Mitchell	LBN	2015	27
Mitchell	LBN	2017	9
Mitchell	LBN	2018	6
Mitchell	LBN	2019	9
Mitchell	LBN	2020	6
Mitchell	LBN	2021	8
Mitchell	LKA		15
Mitchell	LKA	1960	5
Mitchell	LKA	1970	46
Mitchell	LKA	1980	94
Mitchell	LKA	1990	613
Mitchell	LKA	2000	801
Mitchell	LKA	2010	913
Mitchell	LKA	2015	353
Mitchell	LKA	2016	57
Mitchell	LKA	2017	72
Mitchell	LKA	2018	41
Mitchell	LKA	2019	65
Mitchell	LKA	2020	21
Mitchell	LKA	2021	10
Mitchell	MKD		4
Mitchell	MKD	1970	18
Mitchell	MKD	1980	19
Mitchell	MKD	1990	8
Mitchell	MKD	2000	9
Mitchell	MKD	2010	8
Mitchell	MKD	2015	4
Mitchell	MYS		26
Mitchell	MYS	1951	5
Mitchell	MYS	1960	10
Mitchell	MYS	1970	64
Mitchell	MYS	1980	194
Mitchell	MYS	1990	540
Mitchell	MYS	2000	217
Mitchell	MYS	2010	475
Mitchell	MYS	2015	245
Mitchell	MYS	2016	46
Mitchell	MYS	2017	56
Mitchell	MYS	2018	51
Mitchell	MYS	2019	28
Mitchell	MYS	2020	22
Mitchell	MYS	2021	5
Mitchell	NLD		5
Mitchell	NLD	1951	13
Mitchell	NLD	1960	111
Mitchell	NLD	1970	40
Mitchell	NLD	1980	17
Mitchell	NLD	1990	22
Mitchell	NLD	2000	19
Mitchell	NLD	2010	39
Mitchell	NLD	2015	9
Mitchell	NLD	2017	5
Mitchell	NLD	2018	6
Mitchell	NLD	2019	10
Mitchell	NPL		3
Mitchell	NPL	1990	6
Mitchell	NPL	2000	80
Mitchell	NPL	2010	341
Mitchell	NPL	2015	99
Mitchell	NPL	2016	21
Mitchell	NPL	2017	30
Mitchell	NPL	2018	23
Mitchell	NPL	2019	27
Mitchell	NPL	2020	15
Mitchell	NZL		55
Mitchell	NZL	1951	15
Mitchell	NZL	1960	24
Mitchell	NZL	1970	98
Mitchell	NZL	1980	241
Mitchell	NZL	1990	368
Mitchell	NZL	2000	454
Mitchell	NZL	2010	552
Mitchell	NZL	2015	256
Mitchell	NZL	2016	40
Mitchell	NZL	2017	51
Mitchell	NZL	2018	36
Mitchell	NZL	2019	54
Mitchell	NZL	2020	28
Mitchell	NZL	2021	15
Mitchell	PAK		19
Mitchell	PAK	1970	6
Mitchell	PAK	1980	37
Mitchell	PAK	1990	118
Mitchell	PAK	2000	215
Mitchell	PAK	2010	359
Mitchell	PAK	2015	474
Mitchell	PAK	2016	135
Mitchell	PAK	2017	151
Mitchell	PAK	2018	120
Mitchell	PAK	2019	79
Mitchell	PAK	2020	38
Mitchell	PAK	2021	28
Mitchell	PHL		44
Mitchell	PHL	1970	40
Mitchell	PHL	1980	318
Mitchell	PHL	1990	1105
Mitchell	PHL	2000	642
Mitchell	PHL	2010	663
Mitchell	PHL	2015	391
Mitchell	PHL	2016	67
Mitchell	PHL	2017	116
Mitchell	PHL	2018	80
Mitchell	PHL	2019	113
Mitchell	PHL	2020	60
Mitchell	PHL	2021	7
Mitchell	POL		5
Mitchell	POL	1951	12
Mitchell	POL	1960	12
Mitchell	POL	1970	17
Mitchell	POL	1980	53
Mitchell	POL	1990	229
Mitchell	POL	2000	72
Mitchell	POL	2010	52
Mitchell	POL	2015	31
Mitchell	POL	2016	3
Mitchell	POL	2017	3
Mitchell	POL	2018	3
Mitchell	POL	2019	7
Mitchell	POL	2021	8
