LGA_NAME16	Age	UsualResidence	persons
Brimbank	35-44	Visitor from SA	3
Brimbank	35-44	Visitor from VIC	445
Brimbank	35-44	Visitor from WA	3
Brimbank	35-44	Visitor same SA2	20
Brimbank	45-54	Home	24133
Brimbank	45-54	Visitor from NSW	9
Brimbank	45-54	Visitor from QLD	11
Brimbank	45-54	Visitor from SA	7
Brimbank	45-54	Visitor from VIC	370
Brimbank	45-54	Visitor same SA2	33
Brimbank	55-64	Home	22679
Brimbank	55-64	Visitor from NSW	8
Brimbank	55-64	Visitor from QLD	9
Brimbank	55-64	Visitor from TAS	5
Brimbank	55-64	Visitor from VIC	288
Brimbank	55-64	Visitor same SA2	31
Brimbank	65-74	Home	17877
Brimbank	65-74	Visitor from NSW	6
Brimbank	65-74	Visitor from QLD	6
Brimbank	65-74	Visitor from SA	4
Brimbank	65-74	Visitor from VIC	225
Brimbank	65-74	Visitor same SA2	48
Brimbank	75-84	Home	9460
Brimbank	75-84	Visitor from NSW	3
Brimbank	75-84	Visitor from QLD	4
Brimbank	75-84	Visitor from VIC	146
Brimbank	75-84	Visitor same SA2	36
Brimbank	85+	Home	3585
Brimbank	85+	Visitor from VIC	78
Brimbank	85+	Visitor same SA2	12
Buloke	0-14	Home	931
Buloke	0-14	Visitor from NSW	4
Buloke	0-14	Visitor from VIC	19
Buloke	15-24	Home	529
Buloke	15-24	Visitor from SA	6
Buloke	15-24	Visitor from VIC	31
Buloke	25-34	Home	525
Buloke	25-34	Visitor from SA	6
Buloke	25-34	Visitor from VIC	27
Buloke	35-44	Home	481
Buloke	35-44	Visitor from NSW	9
Buloke	35-44	Visitor from VIC	23
Buloke	45-54	Home	784
Buloke	45-54	Visitor from VIC	19
Buloke	55-64	Home	1014
Buloke	55-64	Visitor from VIC	46
Buloke	55-64	Visitor from WA	3
Buloke	55-64	Visitor same SA2	5
Buloke	65-74	Home	903
Buloke	65-74	Visitor from NSW	3
Buloke	65-74	Visitor from VIC	43
Buloke	65-74	Visitor from WA	8
Buloke	65-74	Visitor same SA2	5
Buloke	75-84	Home	523
Buloke	75-84	Visitor from VIC	13
Buloke	85+	Home	274
Campaspe	0-14	Home	6472
Campaspe	0-14	Visitor from NSW	15
Campaspe	0-14	Visitor from QLD	5
Campaspe	0-14	Visitor from SA	3
Campaspe	0-14	Visitor from TAS	3
Campaspe	0-14	Visitor from VIC	111
Campaspe	0-14	Visitor from WA	4
Campaspe	0-14	Visitor same SA2	12
Campaspe	15-24	Home	3888
Campaspe	15-24	Visitor from NSW	25
Campaspe	15-24	Visitor from SA	3
Campaspe	15-24	Visitor from TAS	5
Campaspe	15-24	Visitor from VIC	184
Campaspe	15-24	Visitor same SA2	5
Campaspe	25-34	Home	3746
Campaspe	25-34	Visitor from NSW	25
Campaspe	25-34	Visitor from SA	3
Campaspe	25-34	Visitor from VIC	199
Campaspe	25-34	Visitor from WA	4
Campaspe	25-34	Visitor same SA2	6
Campaspe	35-44	Home	3764
Campaspe	35-44	Visitor from NSW	8
Campaspe	35-44	Visitor from QLD	3
Campaspe	35-44	Visitor from VIC	117
Campaspe	35-44	Visitor from WA	3
Campaspe	35-44	Visitor same SA2	8
Campaspe	45-54	Home	4748
Campaspe	45-54	Visitor from NSW	6
Campaspe	45-54	Visitor from QLD	3
Campaspe	45-54	Visitor from TAS	3
Campaspe	45-54	Visitor from VIC	126
Campaspe	45-54	Visitor same SA2	3
Campaspe	55-64	Home	5433
Campaspe	55-64	Visitor from NSW	10
Campaspe	55-64	Visitor from QLD	6
Campaspe	55-64	Visitor from VIC	199
Campaspe	55-64	Visitor same SA2	19
Campaspe	65-74	Home	4739
Campaspe	65-74	Visitor from NSW	7
Campaspe	65-74	Visitor from QLD	3
Campaspe	65-74	Visitor from VIC	166
Campaspe	65-74	Visitor from WA	5
Campaspe	65-74	Visitor same SA2	22
Campaspe	75-84	Home	3003
Campaspe	75-84	Visitor from NSW	11
Campaspe	75-84	Visitor from VIC	77
Campaspe	75-84	Visitor same SA2	20
Campaspe	85+	Home	1222
Campaspe	85+	Visitor from NSW	5
Campaspe	85+	Visitor from VIC	34
Campaspe	85+	Visitor same SA2	10
Cardinia	0-14	Home	26399
Cardinia	0-14	Visitor from ACT	3
Cardinia	0-14	Visitor from NSW	3
Cardinia	0-14	Visitor from SA	7
Cardinia	0-14	Visitor from VIC	308
Cardinia	0-14	Visitor same SA2	4
Cardinia	15-24	Home	13881
Cardinia	15-24	Visitor from NSW	3
Cardinia	15-24	Visitor from SA	6
Cardinia	15-24	Visitor from VIC	398
Cardinia	15-24	Visitor same SA2	11
Cardinia	25-34	Home	18150
Cardinia	25-34	Visitor from NSW	12
Cardinia	25-34	Visitor from NT	3
Cardinia	25-34	Visitor from QLD	9
Cardinia	25-34	Visitor from SA	3
Cardinia	25-34	Visitor from VIC	338
Cardinia	25-34	Visitor same SA2	9
Cardinia	35-44	Home	17205
Cardinia	35-44	Visitor from NSW	7
Cardinia	35-44	Visitor from VIC	211
Cardinia	35-44	Visitor from WA	4
Cardinia	35-44	Visitor same SA2	14
Cardinia	45-54	Home	14199
Cardinia	45-54	Visitor from NSW	5
Cardinia	45-54	Visitor from VIC	166
Cardinia	45-54	Visitor same SA2	19
Cardinia	55-64	Home	11260
Cardinia	55-64	Visitor from NSW	7
Cardinia	55-64	Visitor from NT	4
Cardinia	55-64	Visitor from QLD	4
Cardinia	55-64	Visitor from SA	5
Cardinia	55-64	Visitor from VIC	159
Cardinia	55-64	Visitor from WA	3
Cardinia	55-64	Visitor same SA2	16
Cardinia	65-74	Home	8261
Cardinia	65-74	Visitor from NSW	7
Cardinia	65-74	Visitor from QLD	7
Cardinia	65-74	Visitor from TAS	5
Cardinia	65-74	Visitor from VIC	118
Cardinia	65-74	Visitor from WA	5
Cardinia	65-74	Visitor same SA2	15
Cardinia	75-84	Home	4410
Cardinia	75-84	Visitor from NSW	4
Cardinia	75-84	Visitor from VIC	52
Cardinia	75-84	Visitor same SA2	14
Cardinia	85+	Home	1425
Cardinia	85+	Visitor from VIC	32
Cardinia	85+	Visitor same SA2	7
Casey	0-14	Home	82250
Casey	0-14	Visitor from NSW	3
Casey	0-14	Visitor from QLD	13
Casey	0-14	Visitor from SA	6
Casey	0-14	Visitor from VIC	747
Casey	0-14	Visitor from WA	7
Casey	0-14	Visitor same SA2	38
Casey	15-24	Home	46418
Casey	15-24	Visitor from NSW	14
Casey	15-24	Visitor from QLD	5
Casey	15-24	Visitor from SA	7
Casey	15-24	Visitor from TAS	4
Casey	15-24	Visitor from VIC	840
Casey	15-24	Visitor from WA	3
Casey	15-24	Visitor same SA2	25
Casey	25-34	Home	54544
Casey	25-34	Visitor from NSW	15
Casey	25-34	Visitor from NT	4
Casey	25-34	Visitor from QLD	9
Casey	25-34	Visitor from SA	10
Casey	25-34	Visitor from VIC	941
Casey	25-34	Visitor from WA	8
Casey	25-34	Visitor same SA2	35
Casey	35-44	Home	57276
Casey	35-44	Visitor from NSW	11
Casey	35-44	Visitor from QLD	12
Casey	35-44	Visitor from SA	5
Casey	35-44	Visitor from VIC	554
Casey	35-44	Visitor from WA	4
Casey	35-44	Visitor same SA2	34
Casey	45-54	Home	44557
Casey	45-54	Visitor from NSW	22
Casey	45-54	Visitor from QLD	14
Casey	45-54	Visitor from SA	4
Casey	45-54	Visitor from VIC	441
Casey	45-54	Visitor from WA	5
Casey	45-54	Visitor same SA2	27
Casey	55-64	Home	35388
Casey	55-64	Visitor from NSW	8
Casey	55-64	Visitor from QLD	25
Casey	55-64	Visitor from SA	13
Casey	55-64	Visitor from TAS	3
Casey	55-64	Visitor from VIC	428
Casey	55-64	Visitor from WA	5
Casey	55-64	Visitor same SA2	22
Casey	65-74	Home	22813
Casey	65-74	Visitor from NSW	7
Casey	65-74	Visitor from QLD	13
Casey	65-74	Visitor from SA	5
Casey	65-74	Visitor from TAS	4
Casey	65-74	Visitor from VIC	314
Casey	65-74	Visitor from WA	6
Casey	65-74	Visitor same SA2	34
Casey	75-84	Home	11263
Casey	75-84	Visitor from NSW	6
Casey	75-84	Visitor from QLD	3
Casey	75-84	Visitor from SA	4
Casey	75-84	Visitor from TAS	4
Casey	75-84	Visitor from VIC	260
Casey	75-84	Visitor same SA2	33
Casey	85+	Home	4033
Casey	85+	Visitor from NSW	4
Casey	85+	Visitor from VIC	111
Casey	85+	Visitor same SA2	7
Central Goldfields	0-14	Home	1925
Central Goldfields	0-14	Visitor from VIC	39
Central Goldfields	15-24	Home	1179
Central Goldfields	15-24	Visitor from VIC	34
Central Goldfields	15-24	Visitor same SA2	6
Central Goldfields	25-34	Home	1121
Central Goldfields	25-34	Visitor from VIC	41
Central Goldfields	25-34	Visitor same SA2	5
Central Goldfields	35-44	Home	1071
Central Goldfields	35-44	Visitor from VIC	32
Central Goldfields	35-44	Visitor same SA2	3
Central Goldfields	45-54	Home	1614
Central Goldfields	45-54	Visitor from QLD	3
Central Goldfields	45-54	Visitor from VIC	42
Central Goldfields	45-54	Visitor same SA2	4
Central Goldfields	55-64	Home	2025
Central Goldfields	55-64	Visitor from QLD	4
Central Goldfields	55-64	Visitor from SA	4
Central Goldfields	55-64	Visitor from VIC	54
Central Goldfields	55-64	Visitor same SA2	4
Central Goldfields	65-74	Home	2160
Central Goldfields	65-74	Visitor from VIC	59
Central Goldfields	65-74	Visitor same SA2	6
Central Goldfields	75-84	Home	1388
Central Goldfields	75-84	Visitor from VIC	31
Central Goldfields	75-84	Visitor same SA2	9
Central Goldfields	85+	Home	480
Central Goldfields	85+	Visitor from VIC	16
Colac Otway	0-14	Home	3652
Colac Otway	0-14	Visitor from VIC	88
Colac Otway	0-14	Visitor from WA	3
Colac Otway	0-14	Visitor same SA2	4
Colac Otway	15-24	Home	2162
Colac Otway	15-24	Visitor from NSW	4
Colac Otway	15-24	Visitor from SA	3
Colac Otway	15-24	Visitor from VIC	112
Colac Otway	15-24	Visitor same SA2	3
Colac Otway	25-34	Home	2464
Colac Otway	25-34	Visitor from NSW	5
Colac Otway	25-34	Visitor from TAS	6
Colac Otway	25-34	Visitor from VIC	173
Colac Otway	25-34	Visitor same SA2	5
Colac Otway	35-44	Home	2350
Colac Otway	35-44	Visitor from NT	5
Colac Otway	35-44	Visitor from VIC	115
Colac Otway	35-44	Visitor same SA2	11
Colac Otway	45-54	Home	2698
Colac Otway	45-54	Visitor from NSW	7
Colac Otway	45-54	Visitor from SA	3
Colac Otway	45-54	Visitor from VIC	125
Colac Otway	45-54	Visitor same SA2	7
Colac Otway	55-64	Home	3013
Colac Otway	55-64	Visitor from SA	5
Colac Otway	55-64	Visitor from VIC	191
Colac Otway	55-64	Visitor same SA2	15
Colac Otway	65-74	Home	2820
Colac Otway	65-74	Visitor from QLD	4
Colac Otway	65-74	Visitor from TAS	5
Colac Otway	65-74	Visitor from VIC	126
Colac Otway	65-74	Visitor from WA	3
Colac Otway	65-74	Visitor same SA2	15
Colac Otway	75-84	Home	1512
Colac Otway	75-84	Visitor from VIC	50
Colac Otway	75-84	Visitor same SA2	9
Colac Otway	85+	Home	606
Colac Otway	85+	Visitor from VIC	20
Corangamite	0-14	Home	2648
Corangamite	0-14	Visitor from SA	3
Corangamite	0-14	Visitor from VIC	23
Corangamite	15-24	Home	1589
Corangamite	15-24	Visitor from NSW	3
Corangamite	15-24	Visitor from SA	10
Corangamite	15-24	Visitor from VIC	66
Corangamite	15-24	Visitor same SA2	3
Corangamite	25-34	Home	1502
Corangamite	25-34	Visitor from NT	4
Corangamite	25-34	Visitor from QLD	3
Corangamite	25-34	Visitor from VIC	80
Corangamite	35-44	Home	1541
Corangamite	35-44	Visitor from VIC	33
Corangamite	45-54	Home	2001
Corangamite	45-54	Visitor from ACT	3
Corangamite	45-54	Visitor from VIC	63
Corangamite	45-54	Visitor same SA2	5
Corangamite	55-64	Home	2408
Corangamite	55-64	Visitor from QLD	11
Corangamite	55-64	Visitor from VIC	73
Corangamite	55-64	Visitor from WA	6
Corangamite	55-64	Visitor same SA2	8
Corangamite	65-74	Home	1994
Corangamite	65-74	Visitor from QLD	4
Corangamite	65-74	Visitor from VIC	29
Corangamite	65-74	Visitor same SA2	16
Corangamite	75-84	Home	1233
Corangamite	75-84	Visitor from VIC	33
Corangamite	75-84	Visitor same SA2	4
Corangamite	85+	Home	482
Corangamite	85+	Visitor from VIC	16
Corangamite	85+	Visitor same SA2	4
Darebin	0-14	Home	21841
Darebin	0-14	Visitor from QLD	5
Darebin	0-14	Visitor from SA	3
Darebin	0-14	Visitor from VIC	278
Darebin	0-14	Visitor same SA2	13
Darebin	15-24	Home	15557
Darebin	15-24	Visitor from NSW	30
Darebin	15-24	Visitor from NT	4
Darebin	15-24	Visitor from QLD	15
Darebin	15-24	Visitor from SA	9
Darebin	15-24	Visitor from TAS	7
Darebin	15-24	Visitor from VIC	480
Darebin	15-24	Visitor from WA	7
Darebin	15-24	Visitor same SA2	31
Darebin	25-34	Home	27608
Darebin	25-34	Visitor from NSW	7
Darebin	25-34	Visitor from NT	4
Darebin	25-34	Visitor from QLD	9
Darebin	25-34	Visitor from SA	10
Darebin	25-34	Visitor from VIC	633
Darebin	25-34	Visitor from WA	8
Darebin	25-34	Visitor same SA2	26
Darebin	35-44	Home	23184
Darebin	35-44	Visitor from NSW	12
Darebin	35-44	Visitor from QLD	3
Darebin	35-44	Visitor from SA	3
Darebin	35-44	Visitor from TAS	4
Darebin	35-44	Visitor from VIC	368
Darebin	35-44	Visitor from WA	4
Darebin	35-44	Visitor same SA2	11
Darebin	45-54	Home	19836
Darebin	45-54	Visitor from NSW	13
Darebin	45-54	Visitor from QLD	3
Darebin	45-54	Visitor from VIC	352
Darebin	45-54	Visitor same SA2	20
Darebin	55-64	Home	14878
Darebin	55-64	Visitor from NSW	11
Darebin	55-64	Visitor from QLD	4
Darebin	55-64	Visitor from SA	7
Darebin	55-64	Visitor from TAS	6
Darebin	55-64	Visitor from VIC	275
Darebin	55-64	Visitor from WA	7
Darebin	55-64	Visitor same SA2	28
Darebin	65-74	Home	10203
Darebin	65-74	Visitor from NSW	7
Darebin	65-74	Visitor from QLD	11
Darebin	65-74	Visitor from SA	3
Darebin	65-74	Visitor from TAS	4
Darebin	65-74	Visitor from VIC	140
Darebin	65-74	Visitor same SA2	29
Darebin	75-84	Home	7129
Darebin	75-84	Visitor from NSW	4
Darebin	75-84	Visitor from QLD	6
Darebin	75-84	Visitor from TAS	4
Darebin	75-84	Visitor from VIC	122
Darebin	75-84	Visitor same SA2	30
Darebin	85+	Home	3795
Darebin	85+	Visitor from VIC	79
Darebin	85+	Visitor same SA2	13
East Gippsland	0-14	Home	7121
East Gippsland	0-14	Visitor from NSW	4
East Gippsland	0-14	Visitor from QLD	5
East Gippsland	0-14	Visitor from VIC	191
East Gippsland	0-14	Visitor same SA2	5
East Gippsland	15-24	Home	3909
East Gippsland	15-24	Visitor from NSW	7
East Gippsland	15-24	Visitor from SA	3
East Gippsland	15-24	Visitor from TAS	4
East Gippsland	15-24	Visitor from VIC	252
East Gippsland	15-24	Visitor from WA	4
East Gippsland	15-24	Visitor same SA2	13
East Gippsland	25-34	Home	4181
East Gippsland	25-34	Visitor from ACT	3
East Gippsland	25-34	Visitor from NSW	4
East Gippsland	25-34	Visitor from QLD	7
East Gippsland	25-34	Visitor from VIC	238
East Gippsland	25-34	Visitor same SA2	19
East Gippsland	35-44	Home	4326
East Gippsland	35-44	Visitor from SA	5
East Gippsland	35-44	Visitor from VIC	223
East Gippsland	35-44	Visitor same SA2	7
East Gippsland	45-54	Home	5368
East Gippsland	45-54	Visitor from NSW	6
East Gippsland	45-54	Visitor from QLD	5
East Gippsland	45-54	Visitor from SA	4
East Gippsland	45-54	Visitor from VIC	248
East Gippsland	45-54	Visitor same SA2	15
East Gippsland	55-64	Home	7181
East Gippsland	55-64	Visitor from ACT	6
East Gippsland	55-64	Visitor from NSW	6
East Gippsland	55-64	Visitor from NT	3
East Gippsland	55-64	Visitor from QLD	12
East Gippsland	55-64	Visitor from SA	3
East Gippsland	55-64	Visitor from TAS	4
East Gippsland	55-64	Visitor from VIC	388
East Gippsland	55-64	Visitor same SA2	32
East Gippsland	65-74	Home	7949
East Gippsland	65-74	Visitor from NSW	14
East Gippsland	65-74	Visitor from NT	4
East Gippsland	65-74	Visitor from QLD	7
East Gippsland	65-74	Visitor from SA	7
East Gippsland	65-74	Visitor from VIC	360
East Gippsland	65-74	Visitor same SA2	45
East Gippsland	75-84	Home	4499
East Gippsland	75-84	Visitor from NSW	7
East Gippsland	75-84	Visitor from VIC	145
East Gippsland	75-84	Visitor from WA	4
East Gippsland	75-84	Visitor same SA2	22
East Gippsland	85+	Home	1430
East Gippsland	85+	Visitor from VIC	45
East Gippsland	85+	Visitor same SA2	10
Frankston	0-14	Home	25330
Frankston	0-14	Visitor from NSW	3
Frankston	0-14	Visitor from QLD	6
Frankston	0-14	Visitor from SA	5
Frankston	0-14	Visitor from VIC	402
Frankston	0-14	Visitor same SA2	11
Frankston	15-24	Home	15032
Frankston	15-24	Visitor from NSW	9
Frankston	15-24	Visitor from QLD	3
Frankston	15-24	Visitor from VIC	459
Frankston	15-24	Visitor same SA2	16
Frankston	25-34	Home	18585
Frankston	25-34	Visitor from NSW	9
Frankston	25-34	Visitor from QLD	8
Frankston	25-34	Visitor from TAS	3
Frankston	25-34	Visitor from VIC	463
Frankston	25-34	Visitor from WA	6
Frankston	25-34	Visitor same SA2	14
Frankston	35-44	Home	19245
Frankston	35-44	Visitor from NSW	4
Frankston	35-44	Visitor from QLD	4
Frankston	35-44	Visitor from SA	3
Frankston	35-44	Visitor from VIC	338
Frankston	35-44	Visitor same SA2	17
Frankston	45-54	Home	18551
Frankston	45-54	Visitor from QLD	5
Frankston	45-54	Visitor from SA	4
Frankston	45-54	Visitor from VIC	313
Frankston	45-54	Visitor same SA2	13
Frankston	55-64	Home	16407
Frankston	55-64	Visitor from NSW	7
Frankston	55-64	Visitor from NT	4
Frankston	55-64	Visitor from QLD	11
Frankston	55-64	Visitor from SA	3
Frankston	55-64	Visitor from TAS	7
Frankston	55-64	Visitor from VIC	259
Frankston	55-64	Visitor from WA	4
Frankston	55-64	Visitor same SA2	31
Frankston	65-74	Home	12322
Frankston	65-74	Visitor from NSW	16
Frankston	65-74	Visitor from QLD	12
Frankston	65-74	Visitor from SA	6
Frankston	65-74	Visitor from TAS	3
Frankston	65-74	Visitor from VIC	275
Frankston	65-74	Visitor same SA2	24
Frankston	75-84	Home	6933
Frankston	75-84	Visitor from NSW	4
Frankston	75-84	Visitor from TAS	4
Frankston	75-84	Visitor from VIC	227
Frankston	75-84	Visitor same SA2	23
Frankston	85+	Home	2881
Frankston	85+	Visitor from VIC	164
Frankston	85+	Visitor same SA2	7
Gannawarra	0-14	Home	1644
Gannawarra	0-14	Visitor from VIC	13
Gannawarra	0-14	Visitor same SA2	14
Gannawarra	15-24	Home	867
Gannawarra	15-24	Visitor from VIC	51
Gannawarra	15-24	Visitor same SA2	4
Gannawarra	25-34	Home	843
Gannawarra	25-34	Visitor from NSW	3
Gannawarra	25-34	Visitor from VIC	43
Gannawarra	25-34	Visitor same SA2	5
Gannawarra	35-44	Home	969
Gannawarra	35-44	Visitor from VIC	29
Gannawarra	35-44	Visitor same SA2	3
Gannawarra	45-54	Home	1240
Gannawarra	45-54	Visitor from NSW	4
Gannawarra	45-54	Visitor from VIC	44
Gannawarra	45-54	Visitor same SA2	12
Gannawarra	55-64	Home	1576
Gannawarra	55-64	Visitor from SA	5
Gannawarra	55-64	Visitor from VIC	45
Gannawarra	55-64	Visitor same SA2	7
Gannawarra	65-74	Home	1632
Gannawarra	65-74	Visitor from QLD	5
Gannawarra	65-74	Visitor from VIC	45
Gannawarra	65-74	Visitor same SA2	6
Gannawarra	75-84	Home	1010
Gannawarra	75-84	Visitor from VIC	25
Gannawarra	75-84	Visitor same SA2	7
Gannawarra	85+	Home	382
Gannawarra	85+	Visitor from VIC	13
Gannawarra	85+	Visitor same SA2	4
Glen Eira	0-14	Home	25645
Glen Eira	0-14	Visitor from NSW	4
Glen Eira	0-14	Visitor from TAS	3
Glen Eira	0-14	Visitor from VIC	242
Glen Eira	0-14	Visitor same SA2	6
Glen Eira	15-24	Home	17280
Glen Eira	15-24	Visitor from NSW	18
Glen Eira	15-24	Visitor from QLD	7
Glen Eira	15-24	Visitor from VIC	304
Glen Eira	15-24	Visitor from WA	4
Glen Eira	15-24	Visitor same SA2	3
Glen Eira	25-34	Home	21788
Glen Eira	25-34	Visitor from NSW	14
Glen Eira	25-34	Visitor from QLD	3
Glen Eira	25-34	Visitor from SA	9
Glen Eira	25-34	Visitor from TAS	9
Glen Eira	25-34	Visitor from VIC	392
Glen Eira	25-34	Visitor same SA2	8
Glen Eira	35-44	Home	21467
Glen Eira	35-44	Visitor from ACT	5
Glen Eira	35-44	Visitor from NSW	9
Glen Eira	35-44	Visitor from QLD	5
Glen Eira	35-44	Visitor from VIC	270
Glen Eira	35-44	Visitor same SA2	5
Glen Eira	45-54	Home	20010
Glen Eira	45-54	Visitor from NSW	8
Glen Eira	45-54	Visitor from QLD	3
Glen Eira	45-54	Visitor from VIC	227
Glen Eira	45-54	Visitor same SA2	6
Glen Eira	55-64	Home	15564
Glen Eira	55-64	Visitor from NSW	15
Glen Eira	55-64	Visitor from TAS	5
Glen Eira	55-64	Visitor from VIC	225
Glen Eira	55-64	Visitor from WA	12
Glen Eira	55-64	Visitor same SA2	16
Glen Eira	65-74	Home	12492
Glen Eira	65-74	Visitor from ACT	3
Glen Eira	65-74	Visitor from NSW	8
Glen Eira	65-74	Visitor from QLD	20
Glen Eira	65-74	Visitor from VIC	195
Glen Eira	65-74	Visitor from WA	9
Glen Eira	65-74	Visitor same SA2	14
Glen Eira	75-84	Home	6972
Glen Eira	75-84	Visitor from NSW	4
Glen Eira	75-84	Visitor from QLD	5
Glen Eira	75-84	Visitor from VIC	128
Glen Eira	75-84	Visitor from WA	3
Glen Eira	75-84	Visitor same SA2	13
Glen Eira	85+	Home	3820
Glen Eira	85+	Visitor from VIC	103
Glen Eira	85+	Visitor same SA2	16
Glenelg	0-14	Home	3022
Glenelg	0-14	Visitor from QLD	4
Glenelg	0-14	Visitor from VIC	50
Glenelg	15-24	Home	1838
Glenelg	15-24	Visitor from NSW	5
Glenelg	15-24	Visitor from SA	9
Glenelg	15-24	Visitor from VIC	84
Glenelg	15-24	Visitor same SA2	4
Glenelg	25-34	Home	1766
Glenelg	25-34	Visitor from NSW	3
Glenelg	25-34	Visitor from QLD	4
Glenelg	25-34	Visitor from SA	3
Glenelg	25-34	Visitor from TAS	3
Glenelg	25-34	Visitor from VIC	93
Glenelg	25-34	Visitor same SA2	8
Glenelg	35-44	Home	1952
Glenelg	35-44	Visitor from SA	4
Glenelg	35-44	Visitor from VIC	94
Glenelg	35-44	Visitor from WA	4
Glenelg	35-44	Visitor same SA2	5
Glenelg	45-54	Home	2551
Glenelg	45-54	Visitor from QLD	6
Glenelg	45-54	Visitor from SA	9
Glenelg	45-54	Visitor from VIC	88
Glenelg	45-54	Visitor same SA2	18
Glenelg	55-64	Home	3146
Glenelg	55-64	Visitor from QLD	13
Glenelg	55-64	Visitor from SA	6
Glenelg	55-64	Visitor from VIC	110
Glenelg	55-64	Visitor from WA	4
Glenelg	55-64	Visitor same SA2	8
Glenelg	65-74	Home	2816
Glenelg	65-74	Visitor from QLD	5
Glenelg	65-74	Visitor from SA	6
Glenelg	65-74	Visitor from TAS	3
Glenelg	65-74	Visitor from VIC	69
Glenelg	65-74	Visitor same SA2	8
Glenelg	75-84	Home	1444
Glenelg	75-84	Visitor from VIC	31
Glenelg	75-84	Visitor same SA2	6
Glenelg	85+	Home	558
Glenelg	85+	Visitor from SA	3
Glenelg	85+	Visitor from VIC	21
Glenelg	85+	Visitor same SA2	4
Golden Plains	0-14	Home	5427
Golden Plains	0-14	Visitor from VIC	65
Golden Plains	15-24	Home	2698
Golden Plains	15-24	Visitor from VIC	94
Golden Plains	15-24	Visitor same SA2	4
Golden Plains	25-34	Home	2459
Golden Plains	25-34	Visitor from VIC	55
Golden Plains	25-34	Visitor same SA2	3
Golden Plains	35-44	Home	3255
Golden Plains	35-44	Visitor from QLD	3
Golden Plains	35-44	Visitor from VIC	52
Golden Plains	35-44	Visitor same SA2	3
Golden Plains	45-54	Home	3603
Golden Plains	45-54	Visitor from VIC	47
Golden Plains	45-54	Visitor same SA2	4
Golden Plains	55-64	Home	3117
Golden Plains	55-64	Visitor from VIC	40
Golden Plains	65-74	Home	2426
Golden Plains	65-74	Visitor from VIC	34
Golden Plains	75-84	Home	966
Golden Plains	75-84	Visitor from VIC	18
Golden Plains	75-84	Visitor same SA2	3
Golden Plains	85+	Home	247
Golden Plains	85+	Visitor from VIC	17
Greater Bendigo	0-14	Home	22364
Greater Bendigo	0-14	Visitor from NSW	3
Greater Bendigo	0-14	Visitor from VIC	346
Greater Bendigo	0-14	Visitor same SA2	12
Greater Bendigo	15-24	Home	13670
Greater Bendigo	15-24	Visitor from NSW	30
Greater Bendigo	15-24	Visitor from NT	4
Greater Bendigo	15-24	Visitor from QLD	14
Greater Bendigo	15-24	Visitor from SA	10
Greater Bendigo	15-24	Visitor from TAS	4
Greater Bendigo	15-24	Visitor from VIC	704
Greater Bendigo	15-24	Visitor from WA	7
Greater Bendigo	15-24	Visitor same SA2	9
Greater Bendigo	25-34	Home	15111
Greater Bendigo	25-34	Visitor from ACT	4
Greater Bendigo	25-34	Visitor from NSW	13
