LGA_NAME16	Age	MaritalStatus	Sex	responses
Upper Hunter Shire	65-74	Divorced	M	136
Upper Hunter Shire	65-74	Married	F	464
Upper Hunter Shire	65-74	Married	M	546
Upper Hunter Shire	65-74	Separated	F	25
Upper Hunter Shire	65-74	Separated	M	40
Upper Hunter Shire	65-74	Widowed	F	108
Upper Hunter Shire	65-74	Widowed	M	46
Upper Hunter Shire	75-84	Divorced	F	41
Upper Hunter Shire	75-84	Divorced	M	60
Upper Hunter Shire	75-84	Married	F	226
Upper Hunter Shire	75-84	Married	M	290
Upper Hunter Shire	75-84	Separated	F	10
Upper Hunter Shire	75-84	Separated	M	17
Upper Hunter Shire	75-84	Widowed	F	201
Upper Hunter Shire	75-84	Widowed	M	64
Upper Hunter Shire	85+	Divorced	F	11
Upper Hunter Shire	85+	Divorced	M	10
Upper Hunter Shire	85+	Married	F	44
Upper Hunter Shire	85+	Married	M	91
Upper Hunter Shire	85+	Separated	F	3
Upper Hunter Shire	85+	Separated	M	5
Upper Hunter Shire	85+	Widowed	F	180
Upper Hunter Shire	85+	Widowed	M	47
Upper Lachlan Shire	20-24	Married	F	8
Upper Lachlan Shire	25-34	Divorced	F	13
Upper Lachlan Shire	25-34	Divorced	M	3
Upper Lachlan Shire	25-34	Married	F	180
Upper Lachlan Shire	25-34	Married	M	124
Upper Lachlan Shire	35-44	Divorced	F	34
Upper Lachlan Shire	35-44	Divorced	M	24
Upper Lachlan Shire	35-44	Married	F	275
Upper Lachlan Shire	35-44	Married	M	262
Upper Lachlan Shire	35-44	Separated	F	16
Upper Lachlan Shire	35-44	Separated	M	12
Upper Lachlan Shire	35-44	Widowed	F	5
Upper Lachlan Shire	45-54	Divorced	F	74
Upper Lachlan Shire	45-54	Divorced	M	81
Upper Lachlan Shire	45-54	Married	F	357
Upper Lachlan Shire	45-54	Married	M	338
Upper Lachlan Shire	45-54	Separated	F	31
Upper Lachlan Shire	45-54	Separated	M	30
Upper Lachlan Shire	45-54	Widowed	F	7
Upper Lachlan Shire	45-54	Widowed	M	4
Upper Lachlan Shire	55-64	Divorced	F	110
Upper Lachlan Shire	55-64	Divorced	M	143
Upper Lachlan Shire	55-64	Married	F	481
Upper Lachlan Shire	55-64	Married	M	475
Upper Lachlan Shire	55-64	Separated	F	26
Upper Lachlan Shire	55-64	Separated	M	33
Upper Lachlan Shire	55-64	Widowed	F	30
Upper Lachlan Shire	55-64	Widowed	M	11
Upper Lachlan Shire	65-74	Divorced	F	95
Upper Lachlan Shire	65-74	Divorced	M	93
Upper Lachlan Shire	65-74	Married	F	391
Upper Lachlan Shire	65-74	Married	M	436
Upper Lachlan Shire	65-74	Separated	F	14
Upper Lachlan Shire	65-74	Separated	M	29
Upper Lachlan Shire	65-74	Widowed	F	62
Upper Lachlan Shire	65-74	Widowed	M	29
Upper Lachlan Shire	75-84	Divorced	F	22
Upper Lachlan Shire	75-84	Divorced	M	33
Upper Lachlan Shire	75-84	Married	F	164
Upper Lachlan Shire	75-84	Married	M	212
Upper Lachlan Shire	75-84	Separated	F	3
Upper Lachlan Shire	75-84	Separated	M	15
Upper Lachlan Shire	75-84	Widowed	F	108
Upper Lachlan Shire	75-84	Widowed	M	54
Upper Lachlan Shire	85+	Divorced	F	3
Upper Lachlan Shire	85+	Divorced	M	10
Upper Lachlan Shire	85+	Married	F	22
Upper Lachlan Shire	85+	Married	M	54
Upper Lachlan Shire	85+	Separated	M	6
Upper Lachlan Shire	85+	Widowed	F	96
Upper Lachlan Shire	85+	Widowed	M	36
Uralla	20-24	Married	F	10
Uralla	20-24	Married	M	4
Uralla	25-34	Divorced	F	6
Uralla	25-34	Divorced	M	4
Uralla	25-34	Married	F	109
Uralla	25-34	Married	M	78
Uralla	25-34	Separated	F	9
Uralla	25-34	Separated	M	3
Uralla	35-44	Divorced	F	21
Uralla	35-44	Divorced	M	15
Uralla	35-44	Married	F	185
Uralla	35-44	Married	M	170
Uralla	35-44	Separated	F	13
Uralla	35-44	Separated	M	12
Uralla	35-44	Widowed	F	3
Uralla	45-54	Divorced	F	59
Uralla	45-54	Divorced	M	49
Uralla	45-54	Married	F	255
Uralla	45-54	Married	M	243
Uralla	45-54	Separated	F	18
Uralla	45-54	Separated	M	16
Uralla	45-54	Widowed	F	9
Uralla	55-64	Divorced	F	92
Uralla	55-64	Divorced	M	62
Uralla	55-64	Married	F	307
Uralla	55-64	Married	M	287
Uralla	55-64	Separated	F	20
Uralla	55-64	Separated	M	18
Uralla	55-64	Widowed	F	25
Uralla	55-64	Widowed	M	11
Uralla	65-74	Divorced	F	71
Uralla	65-74	Divorced	M	74
Uralla	65-74	Married	F	248
Uralla	65-74	Married	M	268
Uralla	65-74	Separated	F	11
Uralla	65-74	Separated	M	21
Uralla	65-74	Widowed	F	62
Uralla	65-74	Widowed	M	15
Uralla	75-84	Divorced	F	24
Uralla	75-84	Divorced	M	28
Uralla	75-84	Married	F	95
Uralla	75-84	Married	M	137
Uralla	75-84	Separated	F	6
Uralla	75-84	Separated	M	7
Uralla	75-84	Widowed	F	68
Uralla	75-84	Widowed	M	32
Uralla	85+	Married	F	13
Uralla	85+	Married	M	21
Uralla	85+	Separated	M	3
Uralla	85+	Widowed	F	57
Uralla	85+	Widowed	M	12
Wagga Wagga	15-19	Married	F	6
Wagga Wagga	15-19	Married	M	6
Wagga Wagga	20-24	Divorced	F	4
Wagga Wagga	20-24	Divorced	M	4
Wagga Wagga	20-24	Married	F	104
Wagga Wagga	20-24	Married	M	60
Wagga Wagga	20-24	Separated	F	10
Wagga Wagga	20-24	Separated	M	11
Wagga Wagga	25-34	Divorced	F	102
Wagga Wagga	25-34	Divorced	M	60
Wagga Wagga	25-34	Married	F	1838
Wagga Wagga	25-34	Married	M	1495
Wagga Wagga	25-34	Separated	F	122
Wagga Wagga	25-34	Separated	M	84
Wagga Wagga	25-34	Widowed	F	3
Wagga Wagga	35-44	Divorced	F	282
Wagga Wagga	35-44	Divorced	M	201
Wagga Wagga	35-44	Married	F	2594
Wagga Wagga	35-44	Married	M	2473
Wagga Wagga	35-44	Separated	F	228
Wagga Wagga	35-44	Separated	M	165
Wagga Wagga	35-44	Widowed	F	29
Wagga Wagga	35-44	Widowed	M	13
Wagga Wagga	45-54	Divorced	F	595
Wagga Wagga	45-54	Divorced	M	415
Wagga Wagga	45-54	Married	F	2266
Wagga Wagga	45-54	Married	M	2260
Wagga Wagga	45-54	Separated	F	246
Wagga Wagga	45-54	Separated	M	202
Wagga Wagga	45-54	Widowed	F	86
Wagga Wagga	45-54	Widowed	M	16
Wagga Wagga	55-64	Divorced	F	734
Wagga Wagga	55-64	Divorced	M	475
Wagga Wagga	55-64	Married	F	2300
Wagga Wagga	55-64	Married	M	2256
Wagga Wagga	55-64	Separated	F	227
Wagga Wagga	55-64	Separated	M	187
Wagga Wagga	55-64	Widowed	F	201
Wagga Wagga	55-64	Widowed	M	61
Wagga Wagga	65-74	Divorced	F	564
Wagga Wagga	65-74	Divorced	M	390
Wagga Wagga	65-74	Married	F	1870
Wagga Wagga	65-74	Married	M	2074
Wagga Wagga	65-74	Separated	F	122
Wagga Wagga	65-74	Separated	M	104
Wagga Wagga	65-74	Widowed	F	462
Wagga Wagga	65-74	Widowed	M	131
Wagga Wagga	75-84	Divorced	F	190
Wagga Wagga	75-84	Divorced	M	160
Wagga Wagga	75-84	Married	F	856
Wagga Wagga	75-84	Married	M	1138
Wagga Wagga	75-84	Separated	F	39
Wagga Wagga	75-84	Separated	M	45
Wagga Wagga	75-84	Widowed	F	759
Wagga Wagga	75-84	Widowed	M	190
Wagga Wagga	85+	Divorced	F	49
Wagga Wagga	85+	Divorced	M	27
Wagga Wagga	85+	Married	F	199
Wagga Wagga	85+	Married	M	336
Wagga Wagga	85+	Separated	F	5
Wagga Wagga	85+	Separated	M	6
Wagga Wagga	85+	Widowed	F	704
Wagga Wagga	85+	Widowed	M	170
Walcha	20-24	Married	F	3
Walcha	25-34	Divorced	F	3
Walcha	25-34	Divorced	M	4
Walcha	25-34	Married	F	62
Walcha	25-34	Married	M	33
Walcha	25-34	Separated	F	3
Walcha	35-44	Divorced	F	10
Walcha	35-44	Divorced	M	9
Walcha	35-44	Married	F	82
Walcha	35-44	Married	M	83
Walcha	35-44	Separated	F	3
Walcha	35-44	Separated	M	4
Walcha	45-54	Divorced	F	19
Walcha	45-54	Divorced	M	27
Walcha	45-54	Married	F	124
Walcha	45-54	Married	M	111
Walcha	45-54	Separated	F	9
Walcha	45-54	Separated	M	8
Walcha	55-64	Divorced	F	22
Walcha	55-64	Divorced	M	33
Walcha	55-64	Married	F	172
Walcha	55-64	Married	M	157
Walcha	55-64	Separated	F	5
Walcha	55-64	Separated	M	8
Walcha	55-64	Widowed	F	10
Walcha	55-64	Widowed	M	5
Walcha	65-74	Divorced	F	22
Walcha	65-74	Divorced	M	33
Walcha	65-74	Married	F	155
Walcha	65-74	Married	M	178
Walcha	65-74	Separated	F	9
Walcha	65-74	Separated	M	13
Walcha	65-74	Widowed	F	30
Walcha	65-74	Widowed	M	10
Walcha	75-84	Divorced	F	15
Walcha	75-84	Divorced	M	13
Walcha	75-84	Married	F	87
Walcha	75-84	Married	M	116
Walcha	75-84	Widowed	F	61
Walcha	75-84	Widowed	M	9
Walcha	85+	Divorced	F	9
Walcha	85+	Divorced	M	6
Walcha	85+	Married	F	5
Walcha	85+	Married	M	20
Walcha	85+	Widowed	F	34
Walcha	85+	Widowed	M	6
Walgett	20-24	Married	F	10
Walgett	20-24	Married	M	6
Walgett	25-34	Divorced	M	4
Walgett	25-34	Married	F	91
Walgett	25-34	Married	M	89
Walgett	25-34	Separated	F	9
Walgett	25-34	Widowed	F	4
Walgett	35-44	Divorced	F	16
Walgett	35-44	Divorced	M	9
Walgett	35-44	Married	F	133
Walgett	35-44	Married	M	95
Walgett	35-44	Separated	F	11
Walgett	35-44	Separated	M	10
Walgett	45-54	Divorced	F	38
Walgett	45-54	Divorced	M	38
Walgett	45-54	Married	F	141
Walgett	45-54	Married	M	116
Walgett	45-54	Separated	F	26
Walgett	45-54	Separated	M	24
Walgett	45-54	Widowed	F	16
Walgett	55-64	Divorced	F	78
Walgett	55-64	Divorced	M	67
Walgett	55-64	Married	F	170
Walgett	55-64	Married	M	179
Walgett	55-64	Separated	F	21
Walgett	55-64	Separated	M	24
Walgett	55-64	Widowed	F	34
Walgett	55-64	Widowed	M	15
Walgett	65-74	Divorced	F	65
Walgett	65-74	Divorced	M	90
Walgett	65-74	Married	F	151
Walgett	65-74	Married	M	161
Walgett	65-74	Separated	F	21
Walgett	65-74	Separated	M	54
Walgett	65-74	Widowed	F	38
Walgett	65-74	Widowed	M	24
Walgett	75-84	Divorced	F	17
Walgett	75-84	Divorced	M	33
Walgett	75-84	Married	F	42
Walgett	75-84	Married	M	86
Walgett	75-84	Separated	F	9
Walgett	75-84	Separated	M	15
Walgett	75-84	Widowed	F	79
Walgett	75-84	Widowed	M	28
Walgett	85+	Divorced	F	6
Walgett	85+	Divorced	M	6
Walgett	85+	Married	F	12
Walgett	85+	Married	M	18
Walgett	85+	Separated	M	3
Walgett	85+	Widowed	F	22
Walgett	85+	Widowed	M	10
Warren	20-24	Married	F	4
Warren	25-34	Married	F	54
Warren	25-34	Married	M	48
Warren	35-44	Divorced	F	3
Warren	35-44	Divorced	M	7
Warren	35-44	Married	F	80
Warren	35-44	Married	M	76
Warren	35-44	Separated	M	8
Warren	45-54	Divorced	F	19
Warren	45-54	Divorced	M	8
Warren	45-54	Married	F	96
Warren	45-54	Married	M	87
Warren	45-54	Separated	F	5
Warren	45-54	Separated	M	4
Warren	45-54	Widowed	F	6
Warren	55-64	Divorced	F	31
Warren	55-64	Divorced	M	23
Warren	55-64	Married	F	104
Warren	55-64	Married	M	114
Warren	55-64	Separated	F	8
Warren	55-64	Separated	M	9
Warren	55-64	Widowed	F	13
Warren	55-64	Widowed	M	5
Warren	65-74	Divorced	F	11
Warren	65-74	Divorced	M	27
Warren	65-74	Married	F	89
Warren	65-74	Married	M	88
Warren	65-74	Separated	F	5
Warren	65-74	Separated	M	7
Warren	65-74	Widowed	F	17
Warren	65-74	Widowed	M	18
Warren	75-84	Divorced	F	8
Warren	75-84	Divorced	M	10
Warren	75-84	Married	F	46
Warren	75-84	Married	M	61
Warren	75-84	Separated	F	4
Warren	75-84	Separated	M	3
Warren	75-84	Widowed	F	46
Warren	75-84	Widowed	M	25
Warren	85+	Divorced	F	3
Warren	85+	Married	F	15
Warren	85+	Married	M	15
Warren	85+	Widowed	F	45
Warren	85+	Widowed	M	9
Warrumbungle Shire	20-24	Married	F	5
Warrumbungle Shire	20-24	Married	M	5
Warrumbungle Shire	25-34	Divorced	F	11
Warrumbungle Shire	25-34	Divorced	M	4
Warrumbungle Shire	25-34	Married	F	148
Warrumbungle Shire	25-34	Married	M	128
Warrumbungle Shire	25-34	Separated	F	12
Warrumbungle Shire	25-34	Separated	M	5
Warrumbungle Shire	35-44	Divorced	F	28
Warrumbungle Shire	35-44	Divorced	M	22
Warrumbungle Shire	35-44	Married	F	232
Warrumbungle Shire	35-44	Married	M	188
Warrumbungle Shire	35-44	Separated	F	26
Warrumbungle Shire	35-44	Separated	M	12
Warrumbungle Shire	35-44	Widowed	F	3
Warrumbungle Shire	45-54	Divorced	F	86
Warrumbungle Shire	45-54	Divorced	M	75
Warrumbungle Shire	45-54	Married	F	315
Warrumbungle Shire	45-54	Married	M	277
Warrumbungle Shire	45-54	Separated	F	43
Warrumbungle Shire	45-54	Separated	M	30
Warrumbungle Shire	45-54	Widowed	F	10
Warrumbungle Shire	45-54	Widowed	M	10
Warrumbungle Shire	55-64	Divorced	F	117
Warrumbungle Shire	55-64	Divorced	M	106
Warrumbungle Shire	55-64	Married	F	416
Warrumbungle Shire	55-64	Married	M	403
Warrumbungle Shire	55-64	Separated	F	41
Warrumbungle Shire	55-64	Separated	M	56
Warrumbungle Shire	55-64	Widowed	F	53
Warrumbungle Shire	55-64	Widowed	M	16
Warrumbungle Shire	65-74	Divorced	F	109
Warrumbungle Shire	65-74	Divorced	M	147
Warrumbungle Shire	65-74	Married	F	419
Warrumbungle Shire	65-74	Married	M	424
Warrumbungle Shire	65-74	Separated	F	37
Warrumbungle Shire	65-74	Separated	M	40
Warrumbungle Shire	65-74	Widowed	F	98
Warrumbungle Shire	65-74	Widowed	M	44
Warrumbungle Shire	75-84	Divorced	F	36
Warrumbungle Shire	75-84	Divorced	M	54
Warrumbungle Shire	75-84	Married	F	200
Warrumbungle Shire	75-84	Married	M	290
Warrumbungle Shire	75-84	Separated	F	5
Warrumbungle Shire	75-84	Separated	M	19
Warrumbungle Shire	75-84	Widowed	F	148
Warrumbungle Shire	75-84	Widowed	M	62
Warrumbungle Shire	85+	Divorced	F	4
Warrumbungle Shire	85+	Divorced	M	9
Warrumbungle Shire	85+	Married	F	37
Warrumbungle Shire	85+	Married	M	73
Warrumbungle Shire	85+	Separated	M	5
Warrumbungle Shire	85+	Widowed	F	152
Warrumbungle Shire	85+	Widowed	M	54
Waverley	20-24	Married	F	18
Waverley	20-24	Married	M	8
Waverley	25-34	Divorced	F	122
Waverley	25-34	Divorced	M	73
Waverley	25-34	Married	F	1319
Waverley	25-34	Married	M	887
Waverley	25-34	Separated	F	45
Waverley	25-34	Separated	M	20
Waverley	25-34	Widowed	F	10
Waverley	35-44	Divorced	F	376
Waverley	35-44	Divorced	M	329
Waverley	35-44	Married	F	2938
Waverley	35-44	Married	M	2633
Waverley	35-44	Separated	F	149
Waverley	35-44	Separated	M	125
Waverley	35-44	Widowed	F	13
Waverley	35-44	Widowed	M	5
Waverley	45-54	Divorced	F	582
Waverley	45-54	Divorced	M	464
Waverley	45-54	Married	F	2530
Waverley	45-54	Married	M	2612
Waverley	45-54	Separated	F	190
Waverley	45-54	Separated	M	150
Waverley	45-54	Widowed	F	35
Waverley	45-54	Widowed	M	18
Waverley	55-64	Divorced	F	572
Waverley	55-64	Divorced	M	440
Waverley	55-64	Married	F	1666
Waverley	55-64	Married	M	1817
Waverley	55-64	Separated	F	120
Waverley	55-64	Separated	M	103
Waverley	55-64	Widowed	F	111
Waverley	55-64	Widowed	M	27
Waverley	65-74	Divorced	F	543
Waverley	65-74	Divorced	M	359
Waverley	65-74	Married	F	1212
Waverley	65-74	Married	M	1303
Waverley	65-74	Separated	F	72
Waverley	65-74	Separated	M	78
Waverley	65-74	Widowed	F	284
Waverley	65-74	Widowed	M	74
Waverley	75-84	Divorced	F	265
Waverley	75-84	Divorced	M	150
Waverley	75-84	Married	F	583
Waverley	75-84	Married	M	805
Waverley	75-84	Separated	F	36
Waverley	75-84	Separated	M	43
Waverley	75-84	Widowed	F	564
Waverley	75-84	Widowed	M	99
Waverley	85+	Divorced	F	65
Waverley	85+	Divorced	M	46
Waverley	85+	Married	F	117
Waverley	85+	Married	M	265
Waverley	85+	Separated	F	5
Waverley	85+	Separated	M	4
Waverley	85+	Widowed	F	622
Waverley	85+	Widowed	M	141
Weddin	20-24	Married	F	3
Weddin	25-34	Divorced	F	3
Weddin	25-34	Divorced	M	3
Weddin	25-34	Married	F	63
Weddin	25-34	Married	M	40
Weddin	25-34	Widowed	F	3
Weddin	35-44	Divorced	F	7
Weddin	35-44	Divorced	M	10
Weddin	35-44	Married	F	88
Weddin	35-44	Married	M	95
Weddin	35-44	Separated	F	14
Weddin	35-44	Separated	M	11
Weddin	45-54	Divorced	F	26
Weddin	45-54	Divorced	M	30
Weddin	45-54	Married	F	138
Weddin	45-54	Married	M	106
Weddin	45-54	Separated	F	20
Weddin	45-54	Separated	M	13
Weddin	45-54	Widowed	F	3
Weddin	45-54	Widowed	M	5
Weddin	55-64	Divorced	F	40
Weddin	55-64	Divorced	M	43
Weddin	55-64	Married	F	176
Weddin	55-64	Married	M	178
Weddin	55-64	Separated	F	28
Weddin	55-64	Separated	M	16
Weddin	55-64	Widowed	F	17
Weddin	55-64	Widowed	M	3
Weddin	65-74	Divorced	F	37
Weddin	65-74	Divorced	M	62
Weddin	65-74	Married	F	172
Weddin	65-74	Married	M	185
Weddin	65-74	Separated	F	9
Weddin	65-74	Separated	M	16
Weddin	65-74	Widowed	F	50
Weddin	65-74	Widowed	M	23
Weddin	75-84	Divorced	F	23
Weddin	75-84	Divorced	M	30
Weddin	75-84	Married	F	84
Weddin	75-84	Married	M	101
Weddin	75-84	Separated	M	5
Weddin	75-84	Widowed	F	59
Weddin	75-84	Widowed	M	35
Weddin	85+	Divorced	F	5
Weddin	85+	Divorced	M	4
Weddin	85+	Married	F	11
Weddin	85+	Married	M	32
Weddin	85+	Widowed	F	56
Weddin	85+	Widowed	M	22
Wentworth	25-34	Divorced	F	14
Wentworth	25-34	Married	F	156
Wentworth	25-34	Married	M	116
Wentworth	25-34	Separated	F	16
Wentworth	25-34	Separated	M	10
Wentworth	35-44	Divorced	F	23
Wentworth	35-44	Divorced	M	18
Wentworth	35-44	Married	F	264
Wentworth	35-44	Married	M	252
Wentworth	35-44	Separated	F	6
Wentworth	35-44	Separated	M	12
Wentworth	35-44	Widowed	F	3
Wentworth	45-54	Divorced	F	77
Wentworth	45-54	Divorced	M	60
Wentworth	45-54	Married	F	296
Wentworth	45-54	Married	M	289
Wentworth	45-54	Separated	F	25
Wentworth	45-54	Separated	M	26
Wentworth	45-54	Widowed	F	7
Wentworth	55-64	Divorced	F	79
Wentworth	55-64	Divorced	M	99
Wentworth	55-64	Married	F	340
Wentworth	55-64	Married	M	326
Wentworth	55-64	Separated	F	20
Wentworth	55-64	Separated	M	30
Wentworth	55-64	Widowed	F	15
Wentworth	55-64	Widowed	M	8
Wentworth	65-74	Divorced	F	49
Wentworth	65-74	Divorced	M	70
Wentworth	65-74	Married	F	292
Wentworth	65-74	Married	M	346
Wentworth	65-74	Separated	F	9
Wentworth	65-74	Separated	M	25
Wentworth	65-74	Widowed	F	52
Wentworth	65-74	Widowed	M	25
Wentworth	75-84	Divorced	F	13
Wentworth	75-84	Divorced	M	28
Wentworth	75-84	Married	F	126
Wentworth	75-84	Married	M	171
Wentworth	75-84	Separated	M	7
Wentworth	75-84	Widowed	F	74
Wentworth	75-84	Widowed	M	24
Wentworth	85+	Divorced	F	4
Wentworth	85+	Married	F	19
Wentworth	85+	Married	M	28
Wentworth	85+	Separated	M	6
Wentworth	85+	Widowed	F	62
Wentworth	85+	Widowed	M	15
Willoughby	20-24	Married	F	50
Willoughby	20-24	Married	M	26
Willoughby	20-24	Separated	M	3
Willoughby	25-34	Divorced	F	117
Willoughby	25-34	Divorced	M	62
Willoughby	25-34	Married	F	1784
Willoughby	25-34	Married	M	1252
Willoughby	25-34	Separated	F	58
Willoughby	25-34	Separated	M	37
Willoughby	25-34	Widowed	F	8
Willoughby	35-44	Divorced	F	415
Willoughby	35-44	Divorced	M	233
Willoughby	35-44	Married	F	4770
Willoughby	35-44	Married	M	4303
Willoughby	35-44	Separated	F	182
Willoughby	35-44	Separated	M	90
Willoughby	35-44	Widowed	F	24
Willoughby	35-44	Widowed	M	9
Willoughby	45-54	Divorced	F	615
Willoughby	45-54	Divorced	M	350
Willoughby	45-54	Married	F	3972
Willoughby	45-54	Married	M	3858
Willoughby	45-54	Separated	F	209
Willoughby	45-54	Separated	M	169
Willoughby	45-54	Widowed	F	56
Willoughby	45-54	Widowed	M	11
Willoughby	55-64	Divorced	F	673
Willoughby	55-64	Divorced	M	395
Willoughby	55-64	Married	F	2781
Willoughby	55-64	Married	M	2845
Willoughby	55-64	Separated	F	143
Willoughby	55-64	Separated	M	148
Willoughby	55-64	Widowed	F	146
Willoughby	55-64	Widowed	M	45
Willoughby	65-74	Divorced	F	547
Willoughby	65-74	Divorced	M	294
Willoughby	65-74	Married	F	2167
Willoughby	65-74	Married	M	2238
Willoughby	65-74	Separated	F	86
Willoughby	65-74	Separated	M	74
Willoughby	65-74	Widowed	F	405
Willoughby	65-74	Widowed	M	95
Willoughby	75-84	Divorced	F	250
Willoughby	75-84	Divorced	M	122
Willoughby	75-84	Married	F	925
Willoughby	75-84	Married	M	1259
Willoughby	75-84	Separated	F	29
Willoughby	75-84	Separated	M	35
Willoughby	75-84	Widowed	F	609
Willoughby	75-84	Widowed	M	137
Willoughby	85+	Divorced	F	71
Willoughby	85+	Divorced	M	39
Willoughby	85+	Married	F	247
Willoughby	85+	Married	M	461
Willoughby	85+	Separated	F	12
Willoughby	85+	Separated	M	8
Willoughby	85+	Widowed	F	830
Willoughby	85+	Widowed	M	184
Wingecarribee	20-24	Married	F	38
Wingecarribee	20-24	Married	M	22
Wingecarribee	25-34	Divorced	F	55
Wingecarribee	25-34	Divorced	M	27
Wingecarribee	25-34	Married	F	1132
Wingecarribee	25-34	Married	M	868
Wingecarribee	25-34	Separated	F	39
Wingecarribee	25-34	Separated	M	18
Wingecarribee	35-44	Divorced	F	219
Wingecarribee	35-44	Divorced	M	124
Wingecarribee	35-44	Married	F	1785
Wingecarribee	35-44	Married	M	1659
Wingecarribee	35-44	Separated	F	102
Wingecarribee	35-44	Separated	M	78
Wingecarribee	35-44	Widowed	F	10
Wingecarribee	35-44	Widowed	M	5
Wingecarribee	45-54	Divorced	F	547
Wingecarribee	45-54	Divorced	M	352
Wingecarribee	45-54	Married	F	2169
Wingecarribee	45-54	Married	M	2004
Wingecarribee	45-54	Separated	F	196
Wingecarribee	45-54	Separated	M	163
Wingecarribee	45-54	Widowed	F	63
Wingecarribee	45-54	Widowed	M	22
Wingecarribee	55-64	Divorced	F	740
Wingecarribee	55-64	Divorced	M	483
Wingecarribee	55-64	Married	F	2299
Wingecarribee	55-64	Married	M	2219
Wingecarribee	55-64	Separated	F	179
Wingecarribee	55-64	Separated	M	140
Wingecarribee	55-64	Widowed	F	164
Wingecarribee	55-64	Widowed	M	64
Wingecarribee	65-74	Divorced	F	774
Wingecarribee	65-74	Divorced	M	461
Wingecarribee	65-74	Married	F	2526
Wingecarribee	65-74	Married	M	2518
Wingecarribee	65-74	Separated	F	129
Wingecarribee	65-74	Separated	M	124
Wingecarribee	65-74	Widowed	F	481
Wingecarribee	65-74	Widowed	M	142
Wingecarribee	75-84	Divorced	F	369
Wingecarribee	75-84	Divorced	M	235
Wingecarribee	75-84	Married	F	1340
Wingecarribee	75-84	Married	M	1782
Wingecarribee	75-84	Separated	F	46
Wingecarribee	75-84	Separated	M	70
Wingecarribee	75-84	Widowed	F	850
Wingecarribee	75-84	Widowed	M	222
Wingecarribee	85+	Divorced	F	79
Wingecarribee	85+	Divorced	M	33
Wingecarribee	85+	Married	F	187
Wingecarribee	85+	Married	M	463
Wingecarribee	85+	Separated	F	6
Wingecarribee	85+	Separated	M	4
Wingecarribee	85+	Widowed	F	699
Wingecarribee	85+	Widowed	M	212
Wollondilly	20-24	Married	F	46
Wollondilly	20-24	Married	M	34
Wollondilly	25-34	Divorced	F	68
Wollondilly	25-34	Divorced	M	46
Wollondilly	25-34	Married	F	1604
Wollondilly	25-34	Married	M	1222
Wollondilly	25-34	Separated	F	89
Wollondilly	25-34	Separated	M	57
Wollondilly	25-34	Widowed	M	3
Wollondilly	35-44	Divorced	F	241
Wollondilly	35-44	Divorced	M	154
Wollondilly	35-44	Married	F	2408
Wollondilly	35-44	Married	M	2249
Wollondilly	35-44	Separated	F	177
Wollondilly	35-44	Separated	M	118
Wollondilly	35-44	Widowed	F	19
Wollondilly	35-44	Widowed	M	4
Wollondilly	45-54	Divorced	F	458
Wollondilly	45-54	Divorced	M	375
Wollondilly	45-54	Married	F	2546
Wollondilly	45-54	Married	M	2518
Wollondilly	45-54	Separated	F	192
Wollondilly	45-54	Separated	M	168
Wollondilly	45-54	Widowed	F	50
Wollondilly	45-54	Widowed	M	22
Wollondilly	55-64	Divorced	F	501
Wollondilly	55-64	Divorced	M	387
Wollondilly	55-64	Married	F	2177
Wollondilly	55-64	Married	M	2156
Wollondilly	55-64	Separated	F	156
Wollondilly	55-64	Separated	M	132
Wollondilly	55-64	Widowed	F	157
Wollondilly	55-64	Widowed	M	46
Wollondilly	65-74	Divorced	F	354
Wollondilly	65-74	Divorced	M	303
Wollondilly	65-74	Married	F	1664
