LGA_NAME16	Age5yr	Indigenous	persons
Ipswich	0-4	0	14872
Ipswich	0-4	1	1593
Ipswich	5-9		998
Ipswich	5-9	0	16040
Ipswich	5-9	1	1521
Ipswich	10-14		955
Ipswich	10-14	0	15245
Ipswich	10-14	1	1616
Ipswich	15-19		772
Ipswich	15-19	0	12976
Ipswich	15-19	1	1337
Ipswich	20-24		939
Ipswich	20-24	0	13426
Ipswich	20-24	1	1153
Ipswich	25-29		974
Ipswich	25-29	0	14939
Ipswich	25-29	1	1074
Ipswich	30-34		1002
Ipswich	30-34	0	16581
Ipswich	30-34	1	850
Ipswich	35-39		935
Ipswich	35-39	0	16338
Ipswich	35-39	1	698
Ipswich	40-44		756
Ipswich	40-44	0	13633
Ipswich	40-44	1	595
Ipswich	45-49		688
Ipswich	45-49	0	13075
Ipswich	45-49	1	525
Ipswich	50-54		617
Ipswich	50-54	0	12279
Ipswich	50-54	1	473
Ipswich	55-59		499
Ipswich	55-59	0	11241
Ipswich	55-59	1	397
Ipswich	60-64		416
Ipswich	60-64	0	9911
Ipswich	60-64	1	273
Ipswich	65+		1341
Ipswich	65+	0	24442
Ipswich	65+	1	409
Isaac	0-4		139
Isaac	0-4	0	1289
Isaac	0-4	1	154
Isaac	5-9		159
Isaac	5-9	0	1426
Isaac	5-9	1	143
Isaac	10-14		142
Isaac	10-14	0	1121
Isaac	10-14	1	113
Isaac	15-19		154
Isaac	15-19	0	824
Isaac	15-19	1	89
Isaac	20-24		484
Isaac	20-24	0	945
Isaac	20-24	1	82
Isaac	25-29		643
Isaac	25-29	0	1302
Isaac	25-29	1	105
Isaac	30-34		570
Isaac	30-34	0	1418
Isaac	30-34	1	108
Isaac	35-39		454
Isaac	35-39	0	1474
Isaac	35-39	1	88
Isaac	40-44		350
Isaac	40-44	0	1196
Isaac	40-44	1	64
Isaac	45-49		357
Isaac	45-49	0	1188
Isaac	45-49	1	55
Isaac	50-54		338
Isaac	50-54	0	1106
Isaac	50-54	1	51
Isaac	55-59		324
Isaac	55-59	0	1021
Isaac	55-59	1	50
Isaac	60-64		191
Isaac	60-64	0	789
Isaac	60-64	1	41
Isaac	65+		218
Isaac	65+	0	1261
Isaac	65+	1	21
Kowanyama	0-4		3
Kowanyama	0-4	1	83
Kowanyama	5-9		4
Kowanyama	5-9	1	80
Kowanyama	10-14		5
Kowanyama	10-14	1	105
Kowanyama	15-19	1	93
Kowanyama	20-24		4
Kowanyama	20-24	0	8
Kowanyama	20-24	1	87
Kowanyama	25-29		12
Kowanyama	25-29	0	15
Kowanyama	25-29	1	63
Kowanyama	30-34		12
Kowanyama	30-34	0	4
Kowanyama	30-34	1	71
Kowanyama	35-39		4
Kowanyama	35-39	0	5
Kowanyama	35-39	1	52
Kowanyama	40-44	1	43
Kowanyama	45-49		4
Kowanyama	45-49	0	3
Kowanyama	45-49	1	72
Kowanyama	50-54		12
Kowanyama	50-54	0	4
Kowanyama	50-54	1	83
Kowanyama	55-59		12
Kowanyama	55-59	0	11
Kowanyama	55-59	1	36
Kowanyama	60-64		4
Kowanyama	60-64	0	10
Kowanyama	60-64	1	23
Kowanyama	65+		14
Kowanyama	65+	0	6
Kowanyama	65+	1	45
Livingstone	0-4		104
Livingstone	0-4	0	1677
Livingstone	0-4	1	193
Livingstone	5-9		143
Livingstone	5-9	0	2046
Livingstone	5-9	1	203
Livingstone	10-14		161
Livingstone	10-14	0	2374
Livingstone	10-14	1	236
Livingstone	15-19		153
Livingstone	15-19	0	2032
Livingstone	15-19	1	234
Livingstone	20-24		144
Livingstone	20-24	0	1455
Livingstone	20-24	1	187
Livingstone	25-29		177
Livingstone	25-29	0	1667
Livingstone	25-29	1	173
Livingstone	30-34		160
Livingstone	30-34	0	1837
Livingstone	30-34	1	145
Livingstone	35-39		193
Livingstone	35-39	0	2046
Livingstone	35-39	1	156
Livingstone	40-44		228
Livingstone	40-44	0	2054
Livingstone	40-44	1	107
Livingstone	45-49		218
Livingstone	45-49	0	2189
Livingstone	45-49	1	116
Livingstone	50-54		287
Livingstone	50-54	0	2297
Livingstone	50-54	1	101
Livingstone	55-59		259
Livingstone	55-59	0	2644
Livingstone	55-59	1	78
Livingstone	60-64		224
Livingstone	60-64	0	2673
Livingstone	60-64	1	67
Livingstone	65+		511
Livingstone	65+	0	7324
Livingstone	65+	1	108
Lockhart River	0-4		4
Lockhart River	0-4	1	51
Lockhart River	5-9		3
Lockhart River	5-9	0	3
Lockhart River	5-9	1	53
Lockhart River	10-14		8
Lockhart River	10-14	1	52
Lockhart River	15-19		7
Lockhart River	15-19	1	67
Lockhart River	20-24		5
Lockhart River	20-24	0	4
Lockhart River	20-24	1	36
Lockhart River	25-29	0	14
Lockhart River	25-29	1	40
Lockhart River	30-34	0	3
Lockhart River	30-34	1	32
Lockhart River	35-39		7
Lockhart River	35-39	0	3
Lockhart River	35-39	1	23
Lockhart River	40-44		9
Lockhart River	40-44	0	5
Lockhart River	40-44	1	21
Lockhart River	45-49		5
Lockhart River	45-49	0	3
Lockhart River	45-49	1	23
Lockhart River	50-54		6
Lockhart River	50-54	0	15
Lockhart River	50-54	1	36
Lockhart River	55-59	0	3
Lockhart River	55-59	1	20
Lockhart River	60-64		5
Lockhart River	60-64	0	8
Lockhart River	60-64	1	17
Lockhart River	65+		6
Lockhart River	65+	0	7
Lockhart River	65+	1	31
Lockyer Valley	0-4		120
Lockyer Valley	0-4	0	1965
Lockyer Valley	0-4	1	213
Lockyer Valley	5-9		141
Lockyer Valley	5-9	0	2250
Lockyer Valley	5-9	1	263
Lockyer Valley	10-14		163
Lockyer Valley	10-14	0	2440
Lockyer Valley	10-14	1	277
Lockyer Valley	15-19		206
Lockyer Valley	15-19	0	2280
Lockyer Valley	15-19	1	211
Lockyer Valley	20-24		177
Lockyer Valley	20-24	0	2093
Lockyer Valley	20-24	1	178
Lockyer Valley	25-29		160
Lockyer Valley	25-29	0	2301
Lockyer Valley	25-29	1	121
Lockyer Valley	30-34		153
Lockyer Valley	30-34	0	2285
Lockyer Valley	30-34	1	130
Lockyer Valley	35-39		163
Lockyer Valley	35-39	0	2330
Lockyer Valley	35-39	1	132
Lockyer Valley	40-44		153
Lockyer Valley	40-44	0	2110
Lockyer Valley	40-44	1	92
Lockyer Valley	45-49		155
Lockyer Valley	45-49	0	2316
Lockyer Valley	45-49	1	94
Lockyer Valley	50-54		170
Lockyer Valley	50-54	0	2521
Lockyer Valley	50-54	1	104
Lockyer Valley	55-59		181
Lockyer Valley	55-59	0	2576
Lockyer Valley	55-59	1	77
Lockyer Valley	60-64		140
Lockyer Valley	60-64	0	2381
Lockyer Valley	60-64	1	73
Lockyer Valley	65+		409
Lockyer Valley	65+	0	6679
Lockyer Valley	65+	1	118
Logan	0-4		1559
Logan	0-4	0	21461
Logan	0-4	1	1924
Logan	5-9		1837
Logan	5-9	0	22611
Logan	5-9	1	1886
Logan	10-14		1745
Logan	10-14	0	22760
Logan	10-14	1	1763
Logan	15-19		1421
Logan	15-19	0	20211
Logan	15-19	1	1542
Logan	20-24		1511
Logan	20-24	0	20010
Logan	20-24	1	1332
Logan	25-29		1756
Logan	25-29	0	21809
Logan	25-29	1	1119
Logan	30-34		1687
Logan	30-34	0	22601
Logan	30-34	1	920
Logan	35-39		1681
Logan	35-39	0	22543
Logan	35-39	1	727
Logan	40-44		1282
Logan	40-44	0	20220
Logan	40-44	1	645
Logan	45-49		1259
Logan	45-49	0	19849
Logan	45-49	1	651
Logan	50-54		1192
Logan	50-54	0	19045
Logan	50-54	1	605
Logan	55-59		915
Logan	55-59	0	17488
Logan	55-59	1	439
Logan	60-64		742
Logan	60-64	0	16037
Logan	60-64	1	403
Logan	65+		2281
Logan	65+	0	43064
Logan	65+	1	560
Longreach	0-4		13
Longreach	0-4	0	155
Longreach	0-4	1	26
Longreach	5-9		30
Longreach	5-9	0	184
Longreach	5-9	1	33
Longreach	10-14		38
Longreach	10-14	0	180
Longreach	10-14	1	31
Longreach	15-19		23
Longreach	15-19	0	131
Longreach	15-19	1	19
Longreach	20-24		25
Longreach	20-24	0	186
Longreach	20-24	1	5
Longreach	25-29		27
Longreach	25-29	0	190
Longreach	25-29	1	21
Longreach	30-34		29
Longreach	30-34	0	187
Longreach	30-34	1	16
Longreach	35-39		25
Longreach	35-39	0	215
Longreach	35-39	1	16
Longreach	40-44		28
Longreach	40-44	0	168
Longreach	40-44	1	6
Longreach	45-49		26
Longreach	45-49	0	150
Longreach	45-49	1	11
Longreach	50-54		30
Longreach	50-54	0	211
Longreach	50-54	1	10
Longreach	55-59		43
Longreach	55-59	0	225
Longreach	55-59	1	10
Longreach	60-64		40
Longreach	60-64	0	223
Longreach	60-64	1	6
Longreach	65+		56
Longreach	65+	0	576
Longreach	65+	1	11
Mackay	0-4		490
Mackay	0-4	0	6108
Mackay	0-4	1	907
Mackay	5-9		603
Mackay	5-9	0	6742
Mackay	5-9	1	907
Mackay	10-14		645
Mackay	10-14	0	7206
Mackay	10-14	1	900
Mackay	15-19		532
Mackay	15-19	0	6110
Mackay	15-19	1	766
Mackay	20-24		630
Mackay	20-24	0	5710
Mackay	20-24	1	609
Mackay	25-29		773
Mackay	25-29	0	6329
Mackay	25-29	1	575
Mackay	30-34		824
Mackay	30-34	0	6691
Mackay	30-34	1	446
Mackay	35-39		886
Mackay	35-39	0	7177
Mackay	35-39	1	413
Mackay	40-44		760
Mackay	40-44	0	6605
Mackay	40-44	1	365
Mackay	45-49		813
Mackay	45-49	0	6838
Mackay	45-49	1	374
Mackay	50-54		836
Mackay	50-54	0	7190
Mackay	50-54	1	340
Mackay	55-59		826
Mackay	55-59	0	7250
Mackay	55-59	1	283
Mackay	60-64		601
Mackay	60-64	0	6840
Mackay	60-64	1	225
Mackay	65+		1360
Mackay	65+	0	16807
Mackay	65+	1	387
McKinlay	0-4		4
McKinlay	0-4	0	54
McKinlay	0-4	1	6
McKinlay	5-9		3
McKinlay	5-9	0	41
McKinlay	5-9	1	4
McKinlay	10-14		4
McKinlay	10-14	0	24
McKinlay	10-14	1	4
McKinlay	15-19		6
McKinlay	15-19	0	35
McKinlay	20-24		10
McKinlay	20-24	0	53
McKinlay	20-24	1	6
McKinlay	25-29		20
McKinlay	25-29	0	59
McKinlay	30-34		13
McKinlay	30-34	0	53
McKinlay	30-34	1	7
McKinlay	35-39		20
McKinlay	35-39	0	39
McKinlay	35-39	1	4
McKinlay	40-44		22
McKinlay	40-44	0	42
McKinlay	40-44	1	3
McKinlay	45-49		14
McKinlay	45-49	0	29
McKinlay	50-54		9
McKinlay	50-54	0	26
McKinlay	55-59		15
McKinlay	55-59	0	48
McKinlay	60-64		10
McKinlay	60-64	0	46
McKinlay	65+		11
McKinlay	65+	0	80
Mapoon	0-4	0	4
Mapoon	0-4	1	45
Mapoon	5-9		4
Mapoon	5-9	1	43
Mapoon	10-14		5
Mapoon	10-14	1	28
Mapoon	15-19	1	26
Mapoon	20-24		10
Mapoon	20-24	1	31
Mapoon	25-29		4
Mapoon	25-29	0	6
Mapoon	25-29	1	36
Mapoon	30-34		7
Mapoon	30-34	1	29
Mapoon	35-39		4
Mapoon	35-39	0	7
Mapoon	35-39	1	12
Mapoon	40-44		7
Mapoon	40-44	1	21
Mapoon	45-49		4
Mapoon	45-49	1	5
Mapoon	50-54		6
Mapoon	50-54	0	5
Mapoon	50-54	1	12
Mapoon	55-59		6
Mapoon	55-59	0	4
Mapoon	55-59	1	17
Mapoon	60-64		8
Mapoon	60-64	0	10
Mapoon	60-64	1	11
Mapoon	65+		8
Mapoon	65+	0	4
Mapoon	65+	1	24
Maranoa	0-4		63
Maranoa	0-4	0	659
Maranoa	0-4	1	121
Maranoa	5-9		99
Maranoa	5-9	0	700
Maranoa	5-9	1	162
Maranoa	10-14		103
Maranoa	10-14	0	648
Maranoa	10-14	1	149
Maranoa	15-19		88
Maranoa	15-19	0	523
Maranoa	15-19	1	102
Maranoa	20-24		83
Maranoa	20-24	0	617
Maranoa	20-24	1	89
Maranoa	25-29		92
Maranoa	25-29	0	642
Maranoa	25-29	1	104
Maranoa	30-34		88
Maranoa	30-34	0	624
Maranoa	30-34	1	68
Maranoa	35-39		74
Maranoa	35-39	0	707
Maranoa	35-39	1	58
Maranoa	40-44		83
Maranoa	40-44	0	599
Maranoa	40-44	1	74
Maranoa	45-49		86
Maranoa	45-49	0	643
Maranoa	45-49	1	65
Maranoa	50-54		98
Maranoa	50-54	0	689
Maranoa	50-54	1	68
Maranoa	55-59		90
Maranoa	55-59	0	716
Maranoa	55-59	1	60
Maranoa	60-64		86
Maranoa	60-64	0	666
Maranoa	60-64	1	42
Maranoa	65+		255
Maranoa	65+	0	1735
Maranoa	65+	1	83
Mareeba	0-4		116
Mareeba	0-4	0	769
Mareeba	0-4	1	228
Mareeba	5-9		159
Mareeba	5-9	0	835
Mareeba	5-9	1	283
Mareeba	10-14		154
Mareeba	10-14	0	976
Mareeba	10-14	1	315
Mareeba	15-19		126
Mareeba	15-19	0	875
Mareeba	15-19	1	259
Mareeba	20-24		126
Mareeba	20-24	0	704
Mareeba	20-24	1	269
Mareeba	25-29		148
Mareeba	25-29	0	943
Mareeba	25-29	1	346
Mareeba	30-34		153
Mareeba	30-34	0	977
Mareeba	30-34	1	290
Mareeba	35-39		141
Mareeba	35-39	0	980
Mareeba	35-39	1	238
Mareeba	40-44		153
Mareeba	40-44	0	969
Mareeba	40-44	1	216
Mareeba	45-49		168
Mareeba	45-49	0	1154
Mareeba	45-49	1	191
Mareeba	50-54		146
Mareeba	50-54	0	1314
Mareeba	50-54	1	159
Mareeba	55-59		188
Mareeba	55-59	0	1344
Mareeba	55-59	1	123
Mareeba	60-64		141
Mareeba	60-64	0	1334
Mareeba	60-64	1	137
Mareeba	65+		392
Mareeba	65+	0	4124
Mareeba	65+	1	208
Moreton Bay	0-4		1101
Moreton Bay	0-4	0	25061
Moreton Bay	0-4	1	2202
Moreton Bay	5-9		1351
Moreton Bay	5-9	0	28600
Moreton Bay	5-9	1	2332
Moreton Bay	10-14		1378
Moreton Bay	10-14	0	30306
Moreton Bay	10-14	1	2122
Moreton Bay	15-19		1123
Moreton Bay	15-19	0	27147
Moreton Bay	15-19	1	1755
Moreton Bay	20-24		1215
Moreton Bay	20-24	0	24407
Moreton Bay	20-24	1	1637
Moreton Bay	25-29		1396
Moreton Bay	25-29	0	25520
Moreton Bay	25-29	1	1480
Moreton Bay	30-34		1338
Moreton Bay	30-34	0	27536
Moreton Bay	30-34	1	1250
Moreton Bay	35-39		1371
Moreton Bay	35-39	0	29321
Moreton Bay	35-39	1	1022
Moreton Bay	40-44		1288
Moreton Bay	40-44	0	28779
Moreton Bay	40-44	1	877
Moreton Bay	45-49		1319
Moreton Bay	45-49	0	29926
Moreton Bay	45-49	1	924
Moreton Bay	50-54		1160
Moreton Bay	50-54	0	29442
Moreton Bay	50-54	1	846
Moreton Bay	55-59		1040
Moreton Bay	55-59	0	26957
Moreton Bay	55-59	1	656
Moreton Bay	60-64		913
Moreton Bay	60-64	0	25397
Moreton Bay	60-64	1	558
Moreton Bay	65+		3289
Moreton Bay	65+	0	80050
Moreton Bay	65+	1	953
Mornington	0-4		3
Mornington	0-4	0	3
Mornington	0-4	1	55
Mornington	5-9		8
Mornington	5-9	0	9
Mornington	5-9	1	64
Mornington	10-14		4
Mornington	10-14	1	101
Mornington	15-19		3
Mornington	15-19	1	96
Mornington	20-24		10
Mornington	20-24	0	9
Mornington	20-24	1	75
Mornington	25-29		14
Mornington	25-29	0	19
Mornington	25-29	1	53
Mornington	30-34		9
Mornington	30-34	0	9
Mornington	30-34	1	47
Mornington	35-39		4
Mornington	35-39	0	16
Mornington	35-39	1	54
Mornington	40-44		12
Mornington	40-44	0	9
Mornington	40-44	1	60
Mornington	45-49		5
Mornington	45-49	0	8
Mornington	45-49	1	52
Mornington	50-54		8
Mornington	50-54	0	11
Mornington	50-54	1	49
Mornington	55-59	0	6
Mornington	55-59	1	34
Mornington	60-64		8
Mornington	60-64	0	16
Mornington	60-64	1	33
Mornington	65+		10
Mornington	65+	0	9
Mornington	65+	1	51
Mount Isa	0-4		90
Mount Isa	0-4	0	977
Mount Isa	0-4	1	475
Mount Isa	5-9		89
Mount Isa	5-9	0	941
Mount Isa	5-9	1	460
Mount Isa	10-14		91
Mount Isa	10-14	0	835
Mount Isa	10-14	1	421
Mount Isa	15-19		99
Mount Isa	15-19	0	715
Mount Isa	15-19	1	390
Mount Isa	20-24		142
Mount Isa	20-24	0	909
Mount Isa	20-24	1	316
Mount Isa	25-29		171
Mount Isa	25-29	0	1243
Mount Isa	25-29	1	332
Mount Isa	30-34		133
Mount Isa	30-34	0	1205
Mount Isa	30-34	1	264
Mount Isa	35-39		134
Mount Isa	35-39	0	1121
Mount Isa	35-39	1	230
Mount Isa	40-44		101
Mount Isa	40-44	0	896
Mount Isa	40-44	1	190
Mount Isa	45-49		116
Mount Isa	45-49	0	834
Mount Isa	45-49	1	227
Mount Isa	50-54		93
Mount Isa	50-54	0	786
Mount Isa	50-54	1	230
Mount Isa	55-59		106
Mount Isa	55-59	0	842
Mount Isa	55-59	1	177
Mount Isa	60-64		82
Mount Isa	60-64	0	646
Mount Isa	60-64	1	104
Mount Isa	65+		157
Mount Isa	65+	0	1157
Mount Isa	65+	1	208
Murweh	0-4		19
Murweh	0-4	0	169
Murweh	0-4	1	41
Murweh	5-9		28
Murweh	5-9	0	172
Murweh	5-9	1	58
Murweh	10-14		24
Murweh	10-14	0	130
Murweh	10-14	1	59
Murweh	15-19		20
Murweh	15-19	0	130
Murweh	15-19	1	38
Murweh	20-24		29
Murweh	20-24	0	151
Murweh	20-24	1	28
Murweh	25-29		38
Murweh	25-29	0	217
Murweh	25-29	1	24
Murweh	30-34		40
Murweh	30-34	0	185
Murweh	30-34	1	29
Murweh	35-39		28
Murweh	35-39	0	167
Murweh	35-39	1	21
Murweh	40-44		18
Murweh	40-44	0	156
Murweh	40-44	1	13
Murweh	45-49		36
Murweh	45-49	0	197
Murweh	45-49	1	17
Murweh	50-54		28
Murweh	50-54	0	183
Murweh	50-54	1	26
Murweh	55-59		44
Murweh	55-59	0	271
Murweh	55-59	1	35
Murweh	60-64		53
Murweh	60-64	0	259
Murweh	60-64	1	15
Murweh	65+		68
Murweh	65+	0	658
Murweh	65+	1	47
Napranum	0-4		5
Napranum	0-4	1	64
Napranum	5-9		20
Napranum	5-9	0	3
Napranum	5-9	1	83
Napranum	10-14		9
Napranum	10-14	1	63
Napranum	15-19		13
Napranum	15-19	1	73
Napranum	20-24		7
Napranum	20-24	1	55
Napranum	25-29		6
Napranum	25-29	1	48
Napranum	30-34		13
Napranum	30-34	1	51
Napranum	35-39		9
Napranum	35-39	1	53
Napranum	40-44		9
Napranum	40-44	1	44
Napranum	45-49		5
Napranum	45-49	1	40
Napranum	50-54		15
Napranum	50-54	0	3
Napranum	50-54	1	47
Napranum	55-59		3
Napranum	55-59	0	4
Napranum	55-59	1	35
Napranum	60-64		7
Napranum	60-64	0	4
Napranum	60-64	1	31
Napranum	65+		8
Napranum	65+	0	7
Napranum	65+	1	32
Noosa	0-4		99
Noosa	0-4	0	1841
Noosa	0-4	1	61
Noosa	5-9		165
Noosa	5-9	0	2623
Noosa	5-9	1	94
Noosa	10-14		175
Noosa	10-14	0	3170
Noosa	10-14	1	116
Noosa	15-19		136
Noosa	15-19	0	2790
Noosa	15-19	1	111
Noosa	20-24		108
Noosa	20-24	0	1759
Noosa	20-24	1	67
Noosa	25-29		132
Noosa	25-29	0	1673
Noosa	25-29	1	49
Noosa	30-34		182
Noosa	30-34	0	2044
Noosa	30-34	1	49
Noosa	35-39		179
Noosa	35-39	0	2544
Noosa	35-39	1	39
Noosa	40-44		176
Noosa	40-44	0	2987
Noosa	40-44	1	55
Noosa	45-49		221
Noosa	45-49	0	3736
Noosa	45-49	1	50
Noosa	50-54		238
Noosa	50-54	0	3853
Noosa	50-54	1	61
Noosa	55-59		218
Noosa	55-59	0	4160
Noosa	55-59	1	54
Noosa	60-64		221
Noosa	60-64	0	4387
Noosa	60-64	1	47
Noosa	65+		646
Noosa	65+	0	14898
Noosa	65+	1	70
North Burnett	0-4		50
North Burnett	0-4	0	345
North Burnett	0-4	1	70
North Burnett	5-9		59
North Burnett	5-9	0	383
North Burnett	5-9	1	68
North Burnett	10-14		55
North Burnett	10-14	0	476
North Burnett	10-14	1	78
North Burnett	15-19		64
North Burnett	15-19	0	396
North Burnett	15-19	1	66
North Burnett	20-24		57
North Burnett	20-24	0	336
North Burnett	20-24	1	53
North Burnett	25-29		51
North Burnett	25-29	0	388
North Burnett	25-29	1	37
North Burnett	30-34		71
North Burnett	30-34	0	391
North Burnett	30-34	1	25
North Burnett	35-39		50
North Burnett	35-39	0	418
North Burnett	35-39	1	32
North Burnett	40-44		48
North Burnett	40-44	0	405
North Burnett	40-44	1	27
North Burnett	45-49		59
North Burnett	45-49	0	473
North Burnett	45-49	1	45
North Burnett	50-54		85
North Burnett	50-54	0	601
North Burnett	50-54	1	41
North Burnett	55-59		75
North Burnett	55-59	0	643
North Burnett	55-59	1	36
North Burnett	60-64		73
North Burnett	60-64	0	668
North Burnett	60-64	1	35
North Burnett	65+		238
North Burnett	65+	0	2395
North Burnett	65+	1	77
Northern Peninsula Area	0-4		25
Northern Peninsula Area	0-4	0	12
Northern Peninsula Area	0-4	1	281
Northern Peninsula Area	5-9		25
Northern Peninsula Area	5-9	0	10
Northern Peninsula Area	5-9	1	319
Northern Peninsula Area	10-14		23
Northern Peninsula Area	10-14	0	4
Northern Peninsula Area	10-14	1	277
Northern Peninsula Area	15-19		11
Northern Peninsula Area	15-19	1	215
Northern Peninsula Area	20-24		14
Northern Peninsula Area	20-24	0	11
Northern Peninsula Area	20-24	1	221
Northern Peninsula Area	25-29		12
Northern Peninsula Area	25-29	0	18
Northern Peninsula Area	25-29	1	172
Northern Peninsula Area	30-34		19
Northern Peninsula Area	30-34	0	30
Northern Peninsula Area	30-34	1	174
Northern Peninsula Area	35-39		16
Northern Peninsula Area	35-39	0	28
Northern Peninsula Area	35-39	1	114
Northern Peninsula Area	40-44		12
Northern Peninsula Area	40-44	0	20
Northern Peninsula Area	40-44	1	110
Northern Peninsula Area	45-49		8
Northern Peninsula Area	45-49	0	17
Northern Peninsula Area	45-49	1	107
Northern Peninsula Area	50-54		25
Northern Peninsula Area	50-54	0	23
Northern Peninsula Area	50-54	1	80
Northern Peninsula Area	55-59		15
Northern Peninsula Area	55-59	0	24
Northern Peninsula Area	55-59	1	85
Northern Peninsula Area	60-64		19
Northern Peninsula Area	60-64	0	30
Northern Peninsula Area	60-64	1	61
Northern Peninsula Area	65+		17
Northern Peninsula Area	65+	0	29
Northern Peninsula Area	65+	1	87
Palm Island	0-4		4
Palm Island	0-4	0	3
Palm Island	0-4	1	202
Palm Island	5-9		8
Palm Island	5-9	1	240
Palm Island	10-14		5
Palm Island	10-14	1	190
Palm Island	15-19	1	154
Palm Island	20-24		11
Palm Island	20-24	0	6
Palm Island	20-24	1	162
Palm Island	25-29		13
Palm Island	25-29	0	15
Palm Island	25-29	1	140
Palm Island	30-34		8
Palm Island	30-34	0	12
Palm Island	30-34	1	132
Palm Island	35-39		9
Palm Island	35-39	0	3
Palm Island	35-39	1	127
Palm Island	40-44		5
Palm Island	40-44	0	3
Palm Island	40-44	1	86
Palm Island	45-49		3
Palm Island	45-49	0	4
Palm Island	45-49	1	92
Palm Island	50-54		9
Palm Island	50-54	0	14
Palm Island	50-54	1	121
Palm Island	55-59		12
Palm Island	55-59	0	9
Palm Island	55-59	1	92
Palm Island	60-64		4
Palm Island	60-64	0	6
Palm Island	60-64	1	84
Palm Island	65+		9
Palm Island	65+	0	5
Palm Island	65+	1	98
Paroo	0-4		10
Paroo	0-4	0	69
Paroo	0-4	1	61
Paroo	5-9		8
Paroo	5-9	0	40
Paroo	5-9	1	71
Paroo	10-14		8
Paroo	10-14	0	37
Paroo	10-14	1	60
Paroo	15-19		3
Paroo	15-19	0	12
Paroo	15-19	1	48
Paroo	20-24		4
Paroo	20-24	0	32
Paroo	20-24	1	35
Paroo	25-29		7
Paroo	25-29	0	52
Paroo	25-29	1	39
Paroo	30-34		3
Paroo	30-34	0	75
Paroo	30-34	1	22
Paroo	35-39		3
Paroo	35-39	0	43
Paroo	35-39	1	28
Paroo	40-44		8
Paroo	40-44	0	43
Paroo	40-44	1	39
Paroo	45-49		3
Paroo	45-49	0	45
Paroo	45-49	1	39
Paroo	50-54		6
Paroo	50-54	0	76
Paroo	50-54	1	35
Paroo	55-59		7
Paroo	55-59	0	79
Paroo	55-59	1	30
Paroo	60-64		9
Paroo	60-64	0	111
Paroo	60-64	1	36
Paroo	65+		19
Paroo	65+	0	276
Paroo	65+	1	52
Pormpuraaw	0-4		3
Pormpuraaw	0-4	0	3
Pormpuraaw	0-4	1	39
Pormpuraaw	5-9		3
Pormpuraaw	5-9	0	8
Pormpuraaw	5-9	1	34
Pormpuraaw	10-14		4
Pormpuraaw	10-14	1	36
Pormpuraaw	15-19	1	45
Pormpuraaw	20-24		7
Pormpuraaw	20-24	1	36
Pormpuraaw	25-29		10
Pormpuraaw	25-29	0	3
Pormpuraaw	25-29	1	32
Pormpuraaw	30-34		4
Pormpuraaw	30-34	0	10
Pormpuraaw	30-34	1	23
Pormpuraaw	35-39		8
Pormpuraaw	35-39	0	3
Pormpuraaw	35-39	1	40
Pormpuraaw	40-44		5
Pormpuraaw	40-44	0	6
Pormpuraaw	40-44	1	41
Pormpuraaw	45-49		4
Pormpuraaw	45-49	0	11
Pormpuraaw	45-49	1	42
Pormpuraaw	50-54		7
Pormpuraaw	50-54	0	5
Pormpuraaw	50-54	1	40
Pormpuraaw	55-59		6
Pormpuraaw	55-59	0	8
Pormpuraaw	55-59	1	23
Pormpuraaw	60-64		4
Pormpuraaw	60-64	0	3
Pormpuraaw	60-64	1	16
Pormpuraaw	65+		4
Pormpuraaw	65+	0	4
Pormpuraaw	65+	1	34
Quilpie	0-4	0	42
Quilpie	0-4	1	10
Quilpie	5-9		3
Quilpie	5-9	0	22
Quilpie	5-9	1	11
Quilpie	10-14		6
Quilpie	10-14	0	20
Quilpie	10-14	1	13
Quilpie	15-19	0	15
Quilpie	20-24	0	29
Quilpie	20-24	1	4
Quilpie	25-29		3
Quilpie	25-29	0	48
Quilpie	25-29	1	4
Quilpie	30-34		3
Quilpie	30-34	0	37
Quilpie	30-34	1	12
Quilpie	35-39		5
Quilpie	35-39	0	37
Quilpie	35-39	1	9
Quilpie	40-44	0	20
Quilpie	45-49		4
Quilpie	45-49	0	31
Quilpie	45-49	1	3
Quilpie	50-54		8
Quilpie	50-54	0	57
Quilpie	50-54	1	10
Quilpie	55-59	0	64
Quilpie	55-59	1	4
Quilpie	60-64		3
Quilpie	60-64	0	51
Quilpie	60-64	1	4
Quilpie	65+		6
Quilpie	65+	0	89
Quilpie	65+	1	11
Redland	0-4		226
Redland	0-4	0	7452
Redland	0-4	1	498
Redland	5-9		272
Redland	5-9	0	8635
Redland	5-9	1	542
Redland	10-14		310
Redland	10-14	0	9898
Redland	10-14	1	546
Redland	15-19		254
Redland	15-19	0	9363
Redland	15-19	1	492
Redland	20-24		269
Redland	20-24	0	7575
Redland	20-24	1	335
Redland	25-29		261
Redland	25-29	0	6995
Redland	25-29	1	284
Redland	30-34		269
Redland	30-34	0	8015
Redland	30-34	1	252
Redland	35-39		331
Redland	35-39	0	9277
Redland	35-39	1	244
Redland	40-44		285
Redland	40-44	0	9168
Redland	40-44	1	240
Redland	45-49		352
Redland	45-49	0	10280
Redland	45-49	1	249
Redland	50-54		334
Redland	50-54	0	10333
Redland	50-54	1	237
Redland	55-59		353
Redland	55-59	0	10442
Redland	55-59	1	201
