LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Dorset	1	183750	72
Dorset	1	210000	49
Dorset	1	Inf	77
Flinders (Tas.)	0		20
Flinders (Tas.)	0	0	3
Flinders (Tas.)	0	7875	8
Flinders (Tas.)	0	15750	14
Flinders (Tas.)	0	21000	12
Flinders (Tas.)	0	26250	32
Flinders (Tas.)	0	34125	29
Flinders (Tas.)	0	42000	17
Flinders (Tas.)	0	52500	13
Flinders (Tas.)	0	65625	14
Flinders (Tas.)	0	78750	8
Flinders (Tas.)	0	91875	4
Flinders (Tas.)	0	105000	3
Flinders (Tas.)	0	131250	6
Flinders (Tas.)	0	Inf	3
Flinders (Tas.)	1		20
Flinders (Tas.)	1	0	4
Flinders (Tas.)	1	7875	7
Flinders (Tas.)	1	26250	10
Flinders (Tas.)	1	34125	4
Flinders (Tas.)	1	42000	28
Flinders (Tas.)	1	52500	17
Flinders (Tas.)	1	65625	23
Flinders (Tas.)	1	78750	25
Flinders (Tas.)	1	91875	18
Flinders (Tas.)	1	105000	7
Flinders (Tas.)	1	131250	31
Flinders (Tas.)	1	157500	16
Flinders (Tas.)	1	183750	23
Flinders (Tas.)	1	210000	3
Flinders (Tas.)	1	Inf	11
George Town	0		62
George Town	0	0	38
George Town	0	7875	22
George Town	0	15750	54
George Town	0	21000	114
George Town	0	26250	241
George Town	0	34125	142
George Town	0	42000	55
George Town	0	52500	57
George Town	0	65625	55
George Town	0	78750	31
George Town	0	91875	24
George Town	0	105000	34
George Town	0	131250	36
George Town	0	183750	3
George Town	0	Inf	7
George Town	1		148
George Town	1	0	25
George Town	1	7875	9
George Town	1	15750	15
George Town	1	21000	18
George Town	1	26250	71
George Town	1	34125	76
George Town	1	42000	215
George Town	1	52500	202
George Town	1	65625	195
George Town	1	78750	161
George Town	1	91875	139
George Town	1	105000	114
George Town	1	131250	209
George Town	1	157500	121
George Town	1	183750	87
George Town	1	210000	44
George Town	1	Inf	71
Glamorgan-Spring Bay	0		37
Glamorgan-Spring Bay	0	0	11
Glamorgan-Spring Bay	0	7875	16
Glamorgan-Spring Bay	0	15750	25
Glamorgan-Spring Bay	0	21000	51
Glamorgan-Spring Bay	0	26250	166
Glamorgan-Spring Bay	0	34125	105
Glamorgan-Spring Bay	0	42000	60
Glamorgan-Spring Bay	0	52500	59
Glamorgan-Spring Bay	0	65625	61
Glamorgan-Spring Bay	0	78750	25
Glamorgan-Spring Bay	0	91875	22
Glamorgan-Spring Bay	0	105000	19
Glamorgan-Spring Bay	0	131250	31
Glamorgan-Spring Bay	0	183750	6
Glamorgan-Spring Bay	0	Inf	7
Glamorgan-Spring Bay	1		158
Glamorgan-Spring Bay	1	0	15
Glamorgan-Spring Bay	1	7875	6
Glamorgan-Spring Bay	1	15750	13
Glamorgan-Spring Bay	1	21000	7
Glamorgan-Spring Bay	1	26250	33
Glamorgan-Spring Bay	1	34125	50
Glamorgan-Spring Bay	1	42000	173
Glamorgan-Spring Bay	1	52500	140
Glamorgan-Spring Bay	1	65625	128
Glamorgan-Spring Bay	1	78750	130
Glamorgan-Spring Bay	1	91875	81
Glamorgan-Spring Bay	1	105000	87
Glamorgan-Spring Bay	1	131250	132
Glamorgan-Spring Bay	1	157500	95
Glamorgan-Spring Bay	1	183750	53
Glamorgan-Spring Bay	1	210000	17
Glamorgan-Spring Bay	1	Inf	59
Glenorchy	0		380
Glenorchy	0	0	157
Glenorchy	0	7875	59
Glenorchy	0	15750	260
Glenorchy	0	21000	522
Glenorchy	0	26250	1494
Glenorchy	0	34125	809
Glenorchy	0	42000	513
Glenorchy	0	52500	621
Glenorchy	0	65625	653
Glenorchy	0	78750	441
Glenorchy	0	91875	381
Glenorchy	0	105000	222
Glenorchy	0	131250	322
Glenorchy	0	157500	78
Glenorchy	0	183750	74
Glenorchy	0	210000	24
Glenorchy	0	Inf	98
Glenorchy	1		967
Glenorchy	1	0	80
Glenorchy	1	7875	36
Glenorchy	1	15750	53
Glenorchy	1	21000	75
Glenorchy	1	26250	260
Glenorchy	1	34125	344
Glenorchy	1	42000	886
Glenorchy	1	52500	903
Glenorchy	1	65625	1029
Glenorchy	1	78750	1225
Glenorchy	1	91875	859
Glenorchy	1	105000	863
Glenorchy	1	131250	1786
Glenorchy	1	157500	1293
Glenorchy	1	183750	861
Glenorchy	1	210000	474
Glenorchy	1	Inf	758
Hobart	0		415
Hobart	0	0	210
Hobart	0	7875	87
Hobart	0	15750	214
Hobart	0	21000	385
Hobart	0	26250	897
Hobart	0	34125	756
Hobart	0	42000	632
Hobart	0	52500	660
Hobart	0	65625	711
Hobart	0	78750	624
Hobart	0	91875	553
Hobart	0	105000	451
Hobart	0	131250	747
Hobart	0	157500	163
Hobart	0	183750	234
Hobart	0	210000	71
Hobart	0	Inf	363
Hobart	1		891
Hobart	1	0	116
Hobart	1	7875	54
Hobart	1	15750	48
Hobart	1	21000	51
Hobart	1	26250	145
Hobart	1	34125	207
Hobart	1	42000	408
Hobart	1	52500	523
Hobart	1	65625	718
Hobart	1	78750	940
Hobart	1	91875	685
Hobart	1	105000	764
Hobart	1	131250	1663
Hobart	1	157500	1254
Hobart	1	183750	1138
Hobart	1	210000	903
Hobart	1	Inf	2783
Huon Valley	0		88
Huon Valley	0	0	52
Huon Valley	0	7875	25
Huon Valley	0	15750	83
Huon Valley	0	21000	175
Huon Valley	0	26250	493
Huon Valley	0	34125	233
Huon Valley	0	42000	145
Huon Valley	0	52500	188
Huon Valley	0	65625	169
Huon Valley	0	78750	99
Huon Valley	0	91875	85
Huon Valley	0	105000	43
Huon Valley	0	131250	63
Huon Valley	0	157500	9
Huon Valley	0	183750	14
Huon Valley	0	Inf	11
Huon Valley	1		450
Huon Valley	1	0	51
Huon Valley	1	7875	32
Huon Valley	1	15750	19
Huon Valley	1	21000	44
Huon Valley	1	26250	131
Huon Valley	1	34125	139
Huon Valley	1	42000	455
Huon Valley	1	52500	384
Huon Valley	1	65625	451
Huon Valley	1	78750	461
Huon Valley	1	91875	326
Huon Valley	1	105000	339
Huon Valley	1	131250	616
Huon Valley	1	157500	398
Huon Valley	1	183750	261
Huon Valley	1	210000	156
Huon Valley	1	Inf	279
Kentish	0		36
Kentish	0	0	24
Kentish	0	7875	6
Kentish	0	15750	33
Kentish	0	21000	69
Kentish	0	26250	176
Kentish	0	34125	67
Kentish	0	42000	41
Kentish	0	52500	77
Kentish	0	65625	54
Kentish	0	78750	34
Kentish	0	91875	27
Kentish	0	105000	20
Kentish	0	131250	11
Kentish	0	183750	3
Kentish	0	Inf	7
Kentish	1		173
Kentish	1	0	19
Kentish	1	7875	13
Kentish	1	15750	11
Kentish	1	21000	9
Kentish	1	26250	42
Kentish	1	34125	40
Kentish	1	42000	184
Kentish	1	52500	139
Kentish	1	65625	157
Kentish	1	78750	183
Kentish	1	91875	123
Kentish	1	105000	112
Kentish	1	131250	202
Kentish	1	157500	141
Kentish	1	183750	86
Kentish	1	210000	54
Kentish	1	Inf	89
King Island	0		9
King Island	0	0	8
King Island	0	7875	4
King Island	0	15750	7
King Island	0	21000	18
King Island	0	26250	36
King Island	0	34125	14
King Island	0	42000	17
King Island	0	52500	24
King Island	0	65625	30
King Island	0	78750	22
King Island	0	91875	13
King Island	0	105000	14
King Island	0	131250	18
King Island	0	183750	6
King Island	0	Inf	5
King Island	1		44
King Island	1	26250	11
King Island	1	34125	9
King Island	1	42000	36
King Island	1	52500	26
King Island	1	65625	30
King Island	1	78750	27
King Island	1	91875	30
King Island	1	105000	22
King Island	1	131250	57
King Island	1	157500	40
King Island	1	183750	24
King Island	1	210000	15
King Island	1	Inf	31
Kingborough	0		163
Kingborough	0	0	111
Kingborough	0	7875	41
Kingborough	0	15750	106
Kingborough	0	21000	215
Kingborough	0	26250	695
Kingborough	0	34125	488
Kingborough	0	42000	361
Kingborough	0	52500	350
Kingborough	0	65625	409
Kingborough	0	78750	246
Kingborough	0	91875	253
Kingborough	0	105000	182
Kingborough	0	131250	235
Kingborough	0	157500	35
Kingborough	0	183750	55
Kingborough	0	210000	20
Kingborough	0	Inf	69
Kingborough	1		848
Kingborough	1	0	79
Kingborough	1	7875	32
Kingborough	1	15750	42
Kingborough	1	21000	44
Kingborough	1	26250	148
Kingborough	1	34125	203
Kingborough	1	42000	576
Kingborough	1	52500	575
Kingborough	1	65625	766
Kingborough	1	78750	925
Kingborough	1	91875	681
Kingborough	1	105000	709
Kingborough	1	131250	1427
Kingborough	1	157500	1198
Kingborough	1	183750	875
Kingborough	1	210000	601
Kingborough	1	Inf	1324
Latrobe (Tas.)	0		72
Latrobe (Tas.)	0	0	36
Latrobe (Tas.)	0	7875	16
Latrobe (Tas.)	0	15750	48
Latrobe (Tas.)	0	21000	95
Latrobe (Tas.)	0	26250	334
Latrobe (Tas.)	0	34125	187
Latrobe (Tas.)	0	42000	104
Latrobe (Tas.)	0	52500	141
Latrobe (Tas.)	0	65625	137
Latrobe (Tas.)	0	78750	79
Latrobe (Tas.)	0	91875	65
Latrobe (Tas.)	0	105000	49
Latrobe (Tas.)	0	131250	54
Latrobe (Tas.)	0	157500	3
Latrobe (Tas.)	0	183750	4
Latrobe (Tas.)	0	Inf	16
Latrobe (Tas.)	1		295
Latrobe (Tas.)	1	0	35
Latrobe (Tas.)	1	7875	19
Latrobe (Tas.)	1	15750	18
Latrobe (Tas.)	1	21000	20
Latrobe (Tas.)	1	26250	75
Latrobe (Tas.)	1	34125	93
Latrobe (Tas.)	1	42000	380
Latrobe (Tas.)	1	52500	260
Latrobe (Tas.)	1	65625	283
Latrobe (Tas.)	1	78750	335
Latrobe (Tas.)	1	91875	216
Latrobe (Tas.)	1	105000	219
Latrobe (Tas.)	1	131250	443
Latrobe (Tas.)	1	157500	273
Latrobe (Tas.)	1	183750	194
Latrobe (Tas.)	1	210000	124
Latrobe (Tas.)	1	Inf	213
Launceston	0		486
Launceston	0	0	236
Launceston	0	7875	111
Launceston	0	15750	356
Launceston	0	21000	716
Launceston	0	26250	1764
Launceston	0	34125	1196
Launceston	0	42000	775
Launceston	0	52500	940
Launceston	0	65625	958
Launceston	0	78750	670
Launceston	0	91875	480
Launceston	0	105000	365
Launceston	0	131250	428
Launceston	0	157500	98
Launceston	0	183750	110
Launceston	0	210000	40
Launceston	0	Inf	175
Launceston	1		1337
Launceston	1	0	119
Launceston	1	7875	76
Launceston	1	15750	83
Launceston	1	21000	123
Launceston	1	26250	368
Launceston	1	34125	447
Launceston	1	42000	1373
Launceston	1	52500	1267
Launceston	1	65625	1475
Launceston	1	78750	1662
Launceston	1	91875	1152
Launceston	1	105000	1122
Launceston	1	131250	2422
Launceston	1	157500	1526
Launceston	1	183750	1134
Launceston	1	210000	668
Launceston	1	Inf	1482
Meander Valley	0		108
Meander Valley	0	0	48
Meander Valley	0	7875	37
Meander Valley	0	15750	89
Meander Valley	0	21000	173
Meander Valley	0	26250	630
Meander Valley	0	34125	340
Meander Valley	0	42000	201
Meander Valley	0	52500	236
Meander Valley	0	65625	196
Meander Valley	0	78750	119
Meander Valley	0	91875	105
Meander Valley	0	105000	73
Meander Valley	0	131250	84
Meander Valley	0	157500	14
Meander Valley	0	183750	12
Meander Valley	0	210000	7
Meander Valley	0	Inf	32
Meander Valley	1		455
Meander Valley	1	0	45
Meander Valley	1	7875	23
Meander Valley	1	15750	23
Meander Valley	1	21000	37
Meander Valley	1	26250	126
Meander Valley	1	34125	133
Meander Valley	1	42000	543
Meander Valley	1	52500	406
Meander Valley	1	65625	444
Meander Valley	1	78750	525
Meander Valley	1	91875	346
Meander Valley	1	105000	376
Meander Valley	1	131250	742
Meander Valley	1	157500	545
Meander Valley	1	183750	392
Meander Valley	1	210000	189
Meander Valley	1	Inf	389
Northern Midlands	0		64
Northern Midlands	0	0	35
Northern Midlands	0	7875	20
Northern Midlands	0	15750	51
Northern Midlands	0	21000	138
Northern Midlands	0	26250	377
Northern Midlands	0	34125	210
Northern Midlands	0	42000	145
Northern Midlands	0	52500	177
Northern Midlands	0	65625	148
Northern Midlands	0	78750	108
Northern Midlands	0	91875	59
Northern Midlands	0	105000	51
Northern Midlands	0	131250	59
Northern Midlands	0	157500	16
Northern Midlands	0	183750	9
Northern Midlands	0	210000	4
Northern Midlands	0	Inf	16
Northern Midlands	1		342
Northern Midlands	1	0	26
Northern Midlands	1	7875	20
Northern Midlands	1	15750	17
Northern Midlands	1	21000	23
Northern Midlands	1	26250	74
Northern Midlands	1	34125	105
Northern Midlands	1	42000	359
Northern Midlands	1	52500	298
Northern Midlands	1	65625	305
Northern Midlands	1	78750	324
Northern Midlands	1	91875	265
Northern Midlands	1	105000	268
Northern Midlands	1	131250	512
Northern Midlands	1	157500	318
Northern Midlands	1	183750	222
Northern Midlands	1	210000	120
Northern Midlands	1	Inf	220
Sorell	0		99
Sorell	0	0	55
Sorell	0	7875	15
Sorell	0	15750	48
Sorell	0	21000	131
Sorell	0	26250	429
Sorell	0	34125	213
Sorell	0	42000	130
Sorell	0	52500	171
Sorell	0	65625	184
Sorell	0	78750	140
Sorell	0	91875	97
Sorell	0	105000	59
Sorell	0	131250	76
Sorell	0	157500	6
Sorell	0	183750	14
Sorell	0	210000	3
Sorell	0	Inf	18
Sorell	1		380
Sorell	1	0	25
Sorell	1	7875	17
Sorell	1	15750	7
Sorell	1	21000	30
Sorell	1	26250	92
Sorell	1	34125	104
Sorell	1	42000	364
Sorell	1	52500	303
Sorell	1	65625	348
Sorell	1	78750	444
Sorell	1	91875	323
Sorell	1	105000	308
Sorell	1	131250	668
Sorell	1	157500	483
Sorell	1	183750	290
Sorell	1	210000	174
Sorell	1	Inf	253
Southern Midlands	0		40
Southern Midlands	0	0	19
Southern Midlands	0	7875	4
Southern Midlands	0	15750	22
Southern Midlands	0	21000	47
Southern Midlands	0	26250	179
Southern Midlands	0	34125	52
Southern Midlands	0	42000	41
Southern Midlands	0	52500	63
Southern Midlands	0	65625	57
Southern Midlands	0	78750	36
Southern Midlands	0	91875	32
Southern Midlands	0	105000	23
Southern Midlands	0	131250	23
Southern Midlands	0	157500	4
Southern Midlands	0	183750	6
Southern Midlands	0	Inf	14
Southern Midlands	1		181
Southern Midlands	1	0	18
Southern Midlands	1	7875	7
Southern Midlands	1	21000	15
Southern Midlands	1	26250	62
Southern Midlands	1	34125	42
Southern Midlands	1	42000	165
Southern Midlands	1	52500	130
Southern Midlands	1	65625	133
Southern Midlands	1	78750	162
Southern Midlands	1	91875	106
Southern Midlands	1	105000	119
Southern Midlands	1	131250	214
Southern Midlands	1	157500	195
Southern Midlands	1	183750	105
Southern Midlands	1	210000	49
Southern Midlands	1	Inf	112
Tasman	0		24
Tasman	0	0	19
Tasman	0	7875	6
Tasman	0	15750	19
Tasman	0	21000	51
Tasman	0	26250	114
Tasman	0	34125	58
Tasman	0	42000	38
Tasman	0	52500	34
Tasman	0	65625	24
Tasman	0	78750	15
Tasman	0	91875	16
Tasman	0	105000	21
Tasman	0	131250	12
Tasman	1		88
Tasman	1	0	4
Tasman	1	7875	5
Tasman	1	15750	8
Tasman	1	21000	13
Tasman	1	26250	18
Tasman	1	34125	36
Tasman	1	42000	92
Tasman	1	52500	71
Tasman	1	65625	70
Tasman	1	78750	62
Tasman	1	91875	45
Tasman	1	105000	38
Tasman	1	131250	48
Tasman	1	157500	39
Tasman	1	183750	18
Tasman	1	210000	14
Tasman	1	Inf	19
Waratah-Wynyard	0		102
Waratah-Wynyard	0	0	56
Waratah-Wynyard	0	7875	17
Waratah-Wynyard	0	15750	89
Waratah-Wynyard	0	21000	183
Waratah-Wynyard	0	26250	517
Waratah-Wynyard	0	34125	260
Waratah-Wynyard	0	42000	137
Waratah-Wynyard	0	52500	140
Waratah-Wynyard	0	65625	141
Waratah-Wynyard	0	78750	85
Waratah-Wynyard	0	91875	63
Waratah-Wynyard	0	105000	55
Waratah-Wynyard	0	131250	59
Waratah-Wynyard	0	157500	12
Waratah-Wynyard	0	183750	9
Waratah-Wynyard	0	Inf	24
Waratah-Wynyard	1		366
Waratah-Wynyard	1	0	28
Waratah-Wynyard	1	7875	19
Waratah-Wynyard	1	15750	19
Waratah-Wynyard	1	21000	30
Waratah-Wynyard	1	26250	111
Waratah-Wynyard	1	34125	115
Waratah-Wynyard	1	42000	422
Waratah-Wynyard	1	52500	301
Waratah-Wynyard	1	65625	320
Waratah-Wynyard	1	78750	355
Waratah-Wynyard	1	91875	233
Waratah-Wynyard	1	105000	255
Waratah-Wynyard	1	131250	458
Waratah-Wynyard	1	157500	327
Waratah-Wynyard	1	183750	227
Waratah-Wynyard	1	210000	108
Waratah-Wynyard	1	Inf	219
West Coast	0		52
West Coast	0	0	27
West Coast	0	7875	10
West Coast	0	15750	39
West Coast	0	21000	93
West Coast	0	26250	205
West Coast	0	34125	88
West Coast	0	42000	43
West Coast	0	52500	55
West Coast	0	65625	56
West Coast	0	78750	34
West Coast	0	91875	38
West Coast	0	105000	43
West Coast	0	131250	37
West Coast	0	183750	7
West Coast	0	Inf	9
West Coast	1		131
West Coast	1	0	8
West Coast	1	15750	4
West Coast	1	21000	11
West Coast	1	26250	45
West Coast	1	34125	35
West Coast	1	42000	119
West Coast	1	52500	84
West Coast	1	65625	74
West Coast	1	78750	85
West Coast	1	91875	48
West Coast	1	105000	44
West Coast	1	131250	118
West Coast	1	157500	75
West Coast	1	183750	56
West Coast	1	210000	28
West Coast	1	Inf	55
West Tamar	0		119
West Tamar	0	0	67
West Tamar	0	7875	20
West Tamar	0	15750	81
West Tamar	0	21000	197
West Tamar	0	26250	618
West Tamar	0	34125	325
West Tamar	0	42000	194
West Tamar	0	52500	285
West Tamar	0	65625	245
West Tamar	0	78750	157
West Tamar	0	91875	139
West Tamar	0	105000	83
West Tamar	0	131250	133
West Tamar	0	157500	21
West Tamar	0	183750	26
West Tamar	0	210000	5
West Tamar	0	Inf	38
West Tamar	1		551
West Tamar	1	0	58
West Tamar	1	7875	34
West Tamar	1	15750	25
West Tamar	1	21000	51
West Tamar	1	26250	136
West Tamar	1	34125	151
West Tamar	1	42000	592
West Tamar	1	52500	482
West Tamar	1	65625	505
West Tamar	1	78750	645
West Tamar	1	91875	436
West Tamar	1	105000	450
West Tamar	1	131250	912
West Tamar	1	157500	638
West Tamar	1	183750	482
West Tamar	1	210000	302
West Tamar	1	Inf	570
Alice Springs	0		214
Alice Springs	0	0	69
Alice Springs	0	7875	32
Alice Springs	0	15750	69
Alice Springs	0	21000	97
Alice Springs	0	26250	197
Alice Springs	0	34125	167
Alice Springs	0	42000	127
Alice Springs	0	52500	207
Alice Springs	0	65625	267
Alice Springs	0	78750	296
Alice Springs	0	91875	265
Alice Springs	0	105000	202
Alice Springs	0	131250	364
Alice Springs	0	157500	51
Alice Springs	0	183750	110
Alice Springs	0	210000	34
Alice Springs	0	Inf	155
Alice Springs	1		670
Alice Springs	1	0	39
Alice Springs	1	7875	11
Alice Springs	1	15750	35
Alice Springs	1	21000	37
Alice Springs	1	26250	89
Alice Springs	1	34125	67
Alice Springs	1	42000	151
Alice Springs	1	52500	171
Alice Springs	1	65625	257
Alice Springs	1	78750	299
Alice Springs	1	91875	265
Alice Springs	1	105000	253
Alice Springs	1	131250	764
Alice Springs	1	157500	686
Alice Springs	1	183750	626
Alice Springs	1	210000	414
Alice Springs	1	Inf	1122
Barkly	0		44
Barkly	0	0	5
Barkly	0	15750	35
Barkly	0	21000	29
Barkly	0	26250	30
Barkly	0	34125	20
Barkly	0	42000	21
Barkly	0	52500	30
Barkly	0	65625	54
Barkly	0	78750	44
Barkly	0	91875	44
Barkly	0	105000	44
Barkly	0	131250	80
Barkly	0	157500	5
Barkly	0	183750	19
Barkly	0	Inf	9
Barkly	1		195
Barkly	1	0	8
Barkly	1	7875	6
Barkly	1	15750	18
Barkly	1	21000	12
Barkly	1	26250	48
Barkly	1	34125	27
Barkly	1	42000	66
Barkly	1	52500	85
Barkly	1	65625	74
Barkly	1	78750	83
Barkly	1	91875	60
Barkly	1	105000	61
Barkly	1	131250	92
Barkly	1	157500	86
Barkly	1	183750	60
Barkly	1	210000	34
Barkly	1	Inf	81
Belyuen	0	21000	3
Belyuen	1		9
Belyuen	1	15750	3
Belyuen	1	26250	6
Belyuen	1	42000	3
Belyuen	1	52500	4
Belyuen	1	78750	3
Belyuen	1	91875	4
Central Desert	0		3
Central Desert	0	0	6
Central Desert	0	15750	11
Central Desert	0	21000	7
Central Desert	0	26250	9
Central Desert	0	34125	9
Central Desert	0	42000	5
Central Desert	0	52500	5
Central Desert	0	65625	16
Central Desert	0	78750	17
Central Desert	0	91875	20
Central Desert	0	105000	16
Central Desert	0	131250	33
Central Desert	0	183750	4
Central Desert	0	Inf	4
Central Desert	1		68
Central Desert	1	0	4
Central Desert	1	7875	8
Central Desert	1	15750	29
Central Desert	1	21000	3
Central Desert	1	26250	57
Central Desert	1	34125	30
Central Desert	1	42000	59
Central Desert	1	52500	57
Central Desert	1	65625	44
Central Desert	1	78750	43
Central Desert	1	91875	42
Central Desert	1	105000	18
Central Desert	1	131250	41
Central Desert	1	157500	23
Central Desert	1	183750	8
Central Desert	1	210000	9
Central Desert	1	Inf	14
Coomalie	0		20
Coomalie	0	0	12
Coomalie	0	15750	9
Coomalie	0	21000	14
Coomalie	0	26250	42
Coomalie	0	34125	10
Coomalie	0	42000	10
Coomalie	0	52500	21
Coomalie	0	65625	10
Coomalie	0	78750	8
Coomalie	0	91875	8
Coomalie	0	105000	6
Coomalie	0	131250	12
Coomalie	0	183750	3
Coomalie	1		45
Coomalie	1	0	7
Coomalie	1	15750	3
Coomalie	1	21000	3
Coomalie	1	26250	7
Coomalie	1	34125	5
Coomalie	1	42000	29
Coomalie	1	52500	13
Coomalie	1	65625	17
Coomalie	1	78750	20
Coomalie	1	91875	12
Coomalie	1	105000	24
Coomalie	1	131250	25
Coomalie	1	157500	16
Coomalie	1	183750	14
Coomalie	1	Inf	9
Darwin	0		654
Darwin	0	0	213
Darwin	0	7875	69
Darwin	0	15750	186
Darwin	0	21000	438
Darwin	0	26250	671
Darwin	0	34125	439
Darwin	0	42000	420
Darwin	0	52500	641
Darwin	0	65625	722
Darwin	0	78750	781
Darwin	0	91875	736
Darwin	0	105000	665
Darwin	0	131250	1289
Darwin	0	157500	225
Darwin	0	183750	325
Darwin	0	210000	131
Darwin	0	Inf	568
Darwin	1		2168
Darwin	1	0	120
Darwin	1	7875	34
Darwin	1	15750	66
Darwin	1	21000	102
Darwin	1	26250	214
Darwin	1	34125	255
Darwin	1	42000	519
Darwin	1	52500	521
Darwin	1	65625	766
Darwin	1	78750	971
Darwin	1	91875	855
Darwin	1	105000	976
Darwin	1	131250	2551
Darwin	1	157500	2049
Darwin	1	183750	1838
Darwin	1	210000	1367
Darwin	1	Inf	3918
Darwin Waterfront Precinct	0	34125	5
Darwin Waterfront Precinct	0	65625	7
Darwin Waterfront Precinct	0	78750	9
Darwin Waterfront Precinct	0	91875	10
Darwin Waterfront Precinct	0	105000	8
Darwin Waterfront Precinct	0	131250	28
Darwin Waterfront Precinct	0	183750	5
Darwin Waterfront Precinct	0	Inf	10
Darwin Waterfront Precinct	1		9
Darwin Waterfront Precinct	1	105000	7
Darwin Waterfront Precinct	1	131250	9
Darwin Waterfront Precinct	1	157500	9
Darwin Waterfront Precinct	1	183750	8
Darwin Waterfront Precinct	1	210000	4
Darwin Waterfront Precinct	1	Inf	20
East Arnhem	0	7875	4
East Arnhem	0	15750	14
East Arnhem	0	21000	9
East Arnhem	0	26250	4
East Arnhem	0	34125	8
East Arnhem	0	42000	3
East Arnhem	0	52500	9
East Arnhem	0	65625	13
East Arnhem	0	78750	19
East Arnhem	0	91875	22
East Arnhem	0	105000	18
East Arnhem	0	131250	40
East Arnhem	0	183750	3
East Arnhem	0	Inf	3
East Arnhem	1		190
East Arnhem	1	0	4
East Arnhem	1	7875	30
East Arnhem	1	15750	42
East Arnhem	1	21000	25
East Arnhem	1	26250	65
East Arnhem	1	34125	46
East Arnhem	1	42000	91
East Arnhem	1	52500	98
East Arnhem	1	65625	109
East Arnhem	1	78750	105
East Arnhem	1	91875	81
East Arnhem	1	105000	101
East Arnhem	1	131250	112
East Arnhem	1	157500	71
East Arnhem	1	183750	58
East Arnhem	1	210000	35
East Arnhem	1	Inf	34
Katherine	0		66
Katherine	0	0	19
Katherine	0	7875	5
Katherine	0	15750	18
Katherine	0	21000	35
Katherine	0	26250	70
Katherine	0	34125	35
Katherine	0	42000	37
Katherine	0	52500	45
Katherine	0	65625	81
Katherine	0	78750	72
Katherine	0	91875	66
Katherine	0	105000	47
Katherine	0	131250	120
Katherine	0	157500	18
Katherine	0	183750	30
Katherine	0	210000	7
Katherine	0	Inf	47
Katherine	1		292
Katherine	1	0	14
Katherine	1	7875	6
Katherine	1	15750	10
Katherine	1	21000	19
Katherine	1	26250	43
Katherine	1	34125	35
Katherine	1	42000	62
Katherine	1	52500	75
Katherine	1	65625	72
Katherine	1	78750	111
Katherine	1	91875	78
Katherine	1	105000	86
Katherine	1	131250	239
Katherine	1	157500	231
Katherine	1	183750	227
Katherine	1	210000	147
Katherine	1	Inf	275
Litchfield	0		101
Litchfield	0	0	51
Litchfield	0	7875	17
Litchfield	0	15750	41
Litchfield	0	21000	61
Litchfield	0	26250	126
Litchfield	0	34125	88
Litchfield	0	42000	76
Litchfield	0	52500	134
Litchfield	0	65625	154
Litchfield	0	78750	114
Litchfield	0	91875	118
Litchfield	0	105000	90
Litchfield	0	131250	127
Litchfield	0	157500	10
Litchfield	0	183750	23
Litchfield	0	210000	11
Litchfield	0	Inf	42
Litchfield	1		763
Litchfield	1	0	26
Litchfield	1	7875	13
Litchfield	1	15750	16
Litchfield	1	21000	20
Litchfield	1	26250	49
Litchfield	1	34125	49
Litchfield	1	42000	121
Litchfield	1	52500	135
Litchfield	1	65625	167
Litchfield	1	78750	230
Litchfield	1	91875	173
Litchfield	1	105000	195
Litchfield	1	131250	494
Litchfield	1	157500	465
Litchfield	1	183750	470
Litchfield	1	210000	401
Litchfield	1	Inf	1076
MacDonnell	0		34
MacDonnell	0	0	3
MacDonnell	0	7875	3
MacDonnell	0	15750	27
MacDonnell	0	21000	24
MacDonnell	0	26250	14
MacDonnell	0	34125	14
MacDonnell	0	42000	13
MacDonnell	0	52500	3
MacDonnell	0	65625	26
MacDonnell	0	78750	25
MacDonnell	0	91875	23
MacDonnell	0	105000	18
MacDonnell	0	131250	40
MacDonnell	0	183750	11
