LGA_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Broken Hill	15-17	1	Both	223
Broken Hill	15-17	1	Father only	10
Broken Hill	15-17	1	Mother only	5
Broken Hill	15-17	1	Neither	10
Broken Hill	18-20	0	Both	16
Broken Hill	18-20	1	Both	24
Broken Hill	21-24	0	Both	3
Broken Hill	21-24	1	Both	8
Burwood	0-4	0		9
Burwood	0-4	0	Both	36
Burwood	0-4	0	Father only	18
Burwood	0-4	0	Mother only	7
Burwood	0-4	0	Neither	51
Burwood	0-4	1		6
Burwood	0-4	1	Both	408
Burwood	0-4	1	Father only	135
Burwood	0-4	1	Mother only	121
Burwood	0-4	1	Neither	671
Burwood	5-9	0		13
Burwood	5-9	0	Both	57
Burwood	5-9	0	Father only	17
Burwood	5-9	0	Mother only	31
Burwood	5-9	0	Neither	121
Burwood	5-9	1		5
Burwood	5-9	1	Both	355
Burwood	5-9	1	Father only	101
Burwood	5-9	1	Mother only	116
Burwood	5-9	1	Neither	699
Burwood	10-12	0	Both	44
Burwood	10-12	0	Father only	11
Burwood	10-12	0	Mother only	16
Burwood	10-12	0	Neither	97
Burwood	10-12	1	Both	228
Burwood	10-12	1	Father only	65
Burwood	10-12	1	Mother only	70
Burwood	10-12	1	Neither	386
Burwood	13-14	0		4
Burwood	13-14	0	Both	34
Burwood	13-14	0	Father only	8
Burwood	13-14	0	Mother only	15
Burwood	13-14	0	Neither	70
Burwood	13-14	1	Both	168
Burwood	13-14	1	Father only	56
Burwood	13-14	1	Mother only	59
Burwood	13-14	1	Neither	261
Burwood	15-17	0		4
Burwood	15-17	0	Both	40
Burwood	15-17	0	Father only	15
Burwood	15-17	0	Mother only	19
Burwood	15-17	0	Neither	131
Burwood	15-17	1	Both	227
Burwood	15-17	1	Father only	73
Burwood	15-17	1	Mother only	87
Burwood	15-17	1	Neither	319
Burwood	18-20	0		3
Burwood	18-20	0	Both	19
Burwood	18-20	0	Father only	12
Burwood	18-20	0	Mother only	21
Burwood	18-20	0	Neither	121
Burwood	18-20	1	Both	133
Burwood	18-20	1	Father only	40
Burwood	18-20	1	Mother only	49
Burwood	18-20	1	Neither	275
Burwood	21-24	0	Both	8
Burwood	21-24	0	Father only	10
Burwood	21-24	0	Mother only	3
Burwood	21-24	0	Neither	80
Burwood	21-24	1	Both	60
Burwood	21-24	1	Father only	19
Burwood	21-24	1	Mother only	32
Burwood	21-24	1	Neither	192
Byron	0-4	0		18
Byron	0-4	0	Both	110
Byron	0-4	0	Father only	21
Byron	0-4	0	Mother only	35
Byron	0-4	0	Neither	10
Byron	0-4	1		9
Byron	0-4	1	Both	776
Byron	0-4	1	Father only	197
Byron	0-4	1	Mother only	167
Byron	0-4	1	Neither	178
Byron	5-9	0		8
Byron	5-9	0	Both	193
Byron	5-9	0	Father only	49
Byron	5-9	0	Mother only	66
Byron	5-9	0	Neither	36
Byron	5-9	1		7
Byron	5-9	1	Both	770
Byron	5-9	1	Father only	209
Byron	5-9	1	Mother only	199
Byron	5-9	1	Neither	207
Byron	10-12	0		6
Byron	10-12	0	Both	142
Byron	10-12	0	Father only	40
Byron	10-12	0	Mother only	56
Byron	10-12	0	Neither	27
Byron	10-12	1	Both	448
Byron	10-12	1	Father only	115
Byron	10-12	1	Mother only	135
Byron	10-12	1	Neither	107
Byron	13-14	0		9
Byron	13-14	0	Both	114
Byron	13-14	0	Father only	35
Byron	13-14	0	Mother only	52
Byron	13-14	0	Neither	30
Byron	13-14	1		3
Byron	13-14	1	Both	313
Byron	13-14	1	Father only	70
Byron	13-14	1	Mother only	91
Byron	13-14	1	Neither	62
Byron	15-17	0	Both	142
Byron	15-17	0	Father only	43
Byron	15-17	0	Mother only	65
Byron	15-17	0	Neither	42
Byron	15-17	1	Both	322
Byron	15-17	1	Father only	74
Byron	15-17	1	Mother only	103
Byron	15-17	1	Neither	85
Byron	18-20	0	Both	22
Byron	18-20	0	Father only	4
Byron	18-20	0	Mother only	4
Byron	18-20	0	Neither	3
Byron	18-20	1	Both	50
Byron	18-20	1	Father only	13
Byron	18-20	1	Mother only	26
Byron	18-20	1	Neither	22
Byron	21-24	0	Both	4
Byron	21-24	1	Both	12
Byron	21-24	1	Mother only	10
Byron	21-24	1	Neither	4
Cabonne	0-4	0	Both	81
Cabonne	0-4	0	Mother only	4
Cabonne	0-4	1		3
Cabonne	0-4	1	Both	542
Cabonne	0-4	1	Father only	30
Cabonne	0-4	1	Mother only	23
Cabonne	0-4	1	Neither	10
Cabonne	5-9	0		4
Cabonne	5-9	0	Both	104
Cabonne	5-9	0	Mother only	9
Cabonne	5-9	1		8
Cabonne	5-9	1	Both	688
Cabonne	5-9	1	Father only	27
Cabonne	5-9	1	Mother only	30
Cabonne	5-9	1	Neither	14
Cabonne	10-12	0		3
Cabonne	10-12	0	Both	67
Cabonne	10-12	0	Mother only	7
Cabonne	10-12	1	Both	428
Cabonne	10-12	1	Father only	21
Cabonne	10-12	1	Mother only	23
Cabonne	10-12	1	Neither	10
Cabonne	13-14	0		4
Cabonne	13-14	0	Both	55
Cabonne	13-14	0	Mother only	8
Cabonne	13-14	1		3
Cabonne	13-14	1	Both	301
Cabonne	13-14	1	Father only	24
Cabonne	13-14	1	Mother only	14
Cabonne	13-14	1	Neither	11
Cabonne	15-17	0		5
Cabonne	15-17	0	Both	61
Cabonne	15-17	0	Father only	6
Cabonne	15-17	1		3
Cabonne	15-17	1	Both	347
Cabonne	15-17	1	Father only	22
Cabonne	15-17	1	Mother only	16
Cabonne	15-17	1	Neither	9
Cabonne	18-20	0	Both	6
Cabonne	18-20	0	Father only	4
Cabonne	18-20	1	Both	68
Cabonne	18-20	1	Father only	3
Cabonne	18-20	1	Mother only	3
Cabonne	18-20	1	Neither	3
Cabonne	21-24	0	Both	3
Cabonne	21-24	1	Both	26
Cabonne	21-24	1	Father only	4
Camden	0-4	0		29
Camden	0-4	0	Both	701
Camden	0-4	0	Father only	65
Camden	0-4	0	Mother only	172
Camden	0-4	0	Neither	113
Camden	0-4	1		36
Camden	0-4	1	Both	5795
Camden	0-4	1	Father only	724
Camden	0-4	1	Mother only	842
Camden	0-4	1	Neither	2317
Camden	5-9	0		34
Camden	5-9	0	Both	907
Camden	5-9	0	Father only	83
Camden	5-9	0	Mother only	217
Camden	5-9	0	Neither	201
Camden	5-9	1		34
Camden	5-9	1	Both	4460
Camden	5-9	1	Father only	642
Camden	5-9	1	Mother only	730
Camden	5-9	1	Neither	2318
Camden	10-12	0		11
Camden	10-12	0	Both	626
Camden	10-12	0	Father only	69
Camden	10-12	0	Mother only	116
Camden	10-12	0	Neither	124
Camden	10-12	1		20
Camden	10-12	1	Both	2335
Camden	10-12	1	Father only	338
Camden	10-12	1	Mother only	369
Camden	10-12	1	Neither	1195
Camden	13-14	0		16
Camden	13-14	0	Both	439
Camden	13-14	0	Father only	45
Camden	13-14	0	Mother only	84
Camden	13-14	0	Neither	78
Camden	13-14	1		7
Camden	13-14	1	Both	1484
Camden	13-14	1	Father only	217
Camden	13-14	1	Mother only	267
Camden	13-14	1	Neither	677
Camden	15-17	0		9
Camden	15-17	0	Both	495
Camden	15-17	0	Father only	48
Camden	15-17	0	Mother only	82
Camden	15-17	0	Neither	116
Camden	15-17	1		4
Camden	15-17	1	Both	1692
Camden	15-17	1	Father only	225
Camden	15-17	1	Mother only	314
Camden	15-17	1	Neither	841
Camden	18-20	0		4
Camden	18-20	0	Both	157
Camden	18-20	0	Father only	18
Camden	18-20	0	Mother only	38
Camden	18-20	0	Neither	65
Camden	18-20	1		3
Camden	18-20	1	Both	679
Camden	18-20	1	Father only	88
Camden	18-20	1	Mother only	133
Camden	18-20	1	Neither	505
Camden	21-24	0	Both	86
Camden	21-24	0	Father only	14
Camden	21-24	0	Mother only	15
Camden	21-24	0	Neither	43
Camden	21-24	1		5
Camden	21-24	1	Both	234
Camden	21-24	1	Father only	34
Camden	21-24	1	Mother only	59
Camden	21-24	1	Neither	255
Campbelltown (NSW)	0-4	0		74
Campbelltown (NSW)	0-4	0	Both	1421
Campbelltown (NSW)	0-4	0	Father only	148
Campbelltown (NSW)	0-4	0	Mother only	283
Campbelltown (NSW)	0-4	0	Neither	279
Campbelltown (NSW)	0-4	1		69
Campbelltown (NSW)	0-4	1	Both	3242
Campbelltown (NSW)	0-4	1	Father only	796
Campbelltown (NSW)	0-4	1	Mother only	912
Campbelltown (NSW)	0-4	1	Neither	5035
Campbelltown (NSW)	5-9	0		98
Campbelltown (NSW)	5-9	0	Both	1643
Campbelltown (NSW)	5-9	0	Father only	194
Campbelltown (NSW)	5-9	0	Mother only	345
Campbelltown (NSW)	5-9	0	Neither	479
Campbelltown (NSW)	5-9	1		74
Campbelltown (NSW)	5-9	1	Both	2798
Campbelltown (NSW)	5-9	1	Father only	650
Campbelltown (NSW)	5-9	1	Mother only	800
Campbelltown (NSW)	5-9	1	Neither	5423
Campbelltown (NSW)	10-12	0		64
Campbelltown (NSW)	10-12	0	Both	1013
Campbelltown (NSW)	10-12	0	Father only	119
Campbelltown (NSW)	10-12	0	Mother only	199
Campbelltown (NSW)	10-12	0	Neither	344
Campbelltown (NSW)	10-12	1		37
Campbelltown (NSW)	10-12	1	Both	1603
Campbelltown (NSW)	10-12	1	Father only	332
Campbelltown (NSW)	10-12	1	Mother only	446
Campbelltown (NSW)	10-12	1	Neither	2796
Campbelltown (NSW)	13-14	0		36
Campbelltown (NSW)	13-14	0	Both	688
Campbelltown (NSW)	13-14	0	Father only	85
Campbelltown (NSW)	13-14	0	Mother only	156
Campbelltown (NSW)	13-14	0	Neither	279
Campbelltown (NSW)	13-14	1		21
Campbelltown (NSW)	13-14	1	Both	1020
Campbelltown (NSW)	13-14	1	Father only	206
Campbelltown (NSW)	13-14	1	Mother only	290
Campbelltown (NSW)	13-14	1	Neither	1725
Campbelltown (NSW)	15-17	0		25
Campbelltown (NSW)	15-17	0	Both	751
Campbelltown (NSW)	15-17	0	Father only	114
Campbelltown (NSW)	15-17	0	Mother only	191
Campbelltown (NSW)	15-17	0	Neither	357
Campbelltown (NSW)	15-17	1		16
Campbelltown (NSW)	15-17	1	Both	1200
Campbelltown (NSW)	15-17	1	Father only	252
Campbelltown (NSW)	15-17	1	Mother only	346
Campbelltown (NSW)	15-17	1	Neither	2135
Campbelltown (NSW)	18-20	0		4
Campbelltown (NSW)	18-20	0	Both	181
Campbelltown (NSW)	18-20	0	Father only	59
Campbelltown (NSW)	18-20	0	Mother only	55
Campbelltown (NSW)	18-20	0	Neither	211
Campbelltown (NSW)	18-20	1		3
Campbelltown (NSW)	18-20	1	Both	375
Campbelltown (NSW)	18-20	1	Father only	110
Campbelltown (NSW)	18-20	1	Mother only	119
Campbelltown (NSW)	18-20	1	Neither	1306
Campbelltown (NSW)	21-24	0	Both	76
Campbelltown (NSW)	21-24	0	Father only	12
Campbelltown (NSW)	21-24	0	Mother only	38
Campbelltown (NSW)	21-24	0	Neither	147
Campbelltown (NSW)	21-24	1	Both	175
Campbelltown (NSW)	21-24	1	Father only	59
Campbelltown (NSW)	21-24	1	Mother only	55
Campbelltown (NSW)	21-24	1	Neither	778
Canada Bay	0-4	0		5
Canada Bay	0-4	0	Both	114
Canada Bay	0-4	0	Father only	40
Canada Bay	0-4	0	Mother only	49
Canada Bay	0-4	0	Neither	81
Canada Bay	0-4	1		20
Canada Bay	0-4	1	Both	1644
Canada Bay	0-4	1	Father only	550
Canada Bay	0-4	1	Mother only	454
Canada Bay	0-4	1	Neither	1694
Canada Bay	5-9	0		9
Canada Bay	5-9	0	Both	196
Canada Bay	5-9	0	Father only	57
Canada Bay	5-9	0	Mother only	68
Canada Bay	5-9	0	Neither	162
Canada Bay	5-9	1		16
Canada Bay	5-9	1	Both	1575
Canada Bay	5-9	1	Father only	462
Canada Bay	5-9	1	Mother only	493
Canada Bay	5-9	1	Neither	1369
Canada Bay	10-12	0	Both	160
Canada Bay	10-12	0	Father only	57
Canada Bay	10-12	0	Mother only	64
Canada Bay	10-12	0	Neither	108
Canada Bay	10-12	1		4
Canada Bay	10-12	1	Both	1096
Canada Bay	10-12	1	Father only	266
Canada Bay	10-12	1	Mother only	286
Canada Bay	10-12	1	Neither	657
Canada Bay	13-14	0	Both	132
Canada Bay	13-14	0	Father only	29
Canada Bay	13-14	0	Mother only	48
Canada Bay	13-14	0	Neither	85
Canada Bay	13-14	1		3
Canada Bay	13-14	1	Both	711
Canada Bay	13-14	1	Father only	158
Canada Bay	13-14	1	Mother only	169
Canada Bay	13-14	1	Neither	366
Canada Bay	15-17	0		4
Canada Bay	15-17	0	Both	157
Canada Bay	15-17	0	Father only	46
Canada Bay	15-17	0	Mother only	76
Canada Bay	15-17	0	Neither	131
Canada Bay	15-17	1		4
Canada Bay	15-17	1	Both	955
Canada Bay	15-17	1	Father only	193
Canada Bay	15-17	1	Mother only	242
Canada Bay	15-17	1	Neither	460
Canada Bay	18-20	0	Both	113
Canada Bay	18-20	0	Father only	18
Canada Bay	18-20	0	Mother only	38
Canada Bay	18-20	0	Neither	114
Canada Bay	18-20	1	Both	523
Canada Bay	18-20	1	Father only	125
Canada Bay	18-20	1	Mother only	115
Canada Bay	18-20	1	Neither	356
Canada Bay	21-24	0	Both	42
Canada Bay	21-24	0	Father only	13
Canada Bay	21-24	0	Mother only	21
Canada Bay	21-24	0	Neither	81
Canada Bay	21-24	1	Both	252
Canada Bay	21-24	1	Father only	60
Canada Bay	21-24	1	Mother only	63
Canada Bay	21-24	1	Neither	208
Canterbury-Bankstown	0-4	0		121
Canterbury-Bankstown	0-4	0	Both	1136
Canterbury-Bankstown	0-4	0	Father only	260
Canterbury-Bankstown	0-4	0	Mother only	463
Canterbury-Bankstown	0-4	0	Neither	934
Canterbury-Bankstown	0-4	1		154
Canterbury-Bankstown	0-4	1	Both	5700
Canterbury-Bankstown	0-4	1	Father only	1908
Canterbury-Bankstown	0-4	1	Mother only	2497
Canterbury-Bankstown	0-4	1	Neither	9831
Canterbury-Bankstown	5-9	0		151
Canterbury-Bankstown	5-9	0	Both	1169
Canterbury-Bankstown	5-9	0	Father only	318
Canterbury-Bankstown	5-9	0	Mother only	729
Canterbury-Bankstown	5-9	0	Neither	1467
Canterbury-Bankstown	5-9	1		134
Canterbury-Bankstown	5-9	1	Both	4995
Canterbury-Bankstown	5-9	1	Father only	1713
Canterbury-Bankstown	5-9	1	Mother only	2487
Canterbury-Bankstown	5-9	1	Neither	9837
Canterbury-Bankstown	10-12	0		87
Canterbury-Bankstown	10-12	0	Both	746
Canterbury-Bankstown	10-12	0	Father only	229
Canterbury-Bankstown	10-12	0	Mother only	486
Canterbury-Bankstown	10-12	0	Neither	1104
Canterbury-Bankstown	10-12	1		55
Canterbury-Bankstown	10-12	1	Both	2890
Canterbury-Bankstown	10-12	1	Father only	988
Canterbury-Bankstown	10-12	1	Mother only	1538
Canterbury-Bankstown	10-12	1	Neither	5385
Canterbury-Bankstown	13-14	0		50
Canterbury-Bankstown	13-14	0	Both	528
Canterbury-Bankstown	13-14	0	Father only	170
Canterbury-Bankstown	13-14	0	Mother only	333
Canterbury-Bankstown	13-14	0	Neither	809
Canterbury-Bankstown	13-14	1		33
Canterbury-Bankstown	13-14	1	Both	1791
Canterbury-Bankstown	13-14	1	Father only	592
Canterbury-Bankstown	13-14	1	Mother only	1008
Canterbury-Bankstown	13-14	1	Neither	3520
Canterbury-Bankstown	15-17	0		48
Canterbury-Bankstown	15-17	0	Both	639
Canterbury-Bankstown	15-17	0	Father only	224
Canterbury-Bankstown	15-17	0	Mother only	407
Canterbury-Bankstown	15-17	0	Neither	1254
Canterbury-Bankstown	15-17	1		13
Canterbury-Bankstown	15-17	1	Both	2191
Canterbury-Bankstown	15-17	1	Father only	713
Canterbury-Bankstown	15-17	1	Mother only	1236
Canterbury-Bankstown	15-17	1	Neither	4838
Canterbury-Bankstown	18-20	0		14
Canterbury-Bankstown	18-20	0	Both	261
Canterbury-Bankstown	18-20	0	Father only	94
Canterbury-Bankstown	18-20	0	Mother only	199
Canterbury-Bankstown	18-20	0	Neither	936
Canterbury-Bankstown	18-20	1		13
Canterbury-Bankstown	18-20	1	Both	993
Canterbury-Bankstown	18-20	1	Father only	355
Canterbury-Bankstown	18-20	1	Mother only	642
Canterbury-Bankstown	18-20	1	Neither	3558
Canterbury-Bankstown	21-24	0		5
Canterbury-Bankstown	21-24	0	Both	144
Canterbury-Bankstown	21-24	0	Father only	61
Canterbury-Bankstown	21-24	0	Mother only	110
Canterbury-Bankstown	21-24	0	Neither	637
Canterbury-Bankstown	21-24	1		7
Canterbury-Bankstown	21-24	1	Both	444
Canterbury-Bankstown	21-24	1	Father only	154
Canterbury-Bankstown	21-24	1	Mother only	263
Canterbury-Bankstown	21-24	1	Neither	2219
Carrathool	0-4	0		4
Carrathool	0-4	0	Both	18
Carrathool	0-4	0	Mother only	3
Carrathool	0-4	1	Both	121
Carrathool	0-4	1	Father only	12
Carrathool	0-4	1	Mother only	6
Carrathool	0-4	1	Neither	16
Carrathool	5-9	0		6
Carrathool	5-9	0	Both	27
Carrathool	5-9	0	Mother only	4
Carrathool	5-9	1	Both	101
Carrathool	5-9	1	Father only	7
Carrathool	5-9	1	Mother only	6
Carrathool	5-9	1	Neither	20
Carrathool	10-12	0		3
Carrathool	10-12	0	Both	3
Carrathool	10-12	0	Father only	5
Carrathool	10-12	1	Both	62
Carrathool	10-12	1	Neither	3
Carrathool	13-14	0	Both	5
Carrathool	13-14	0	Father only	4
Carrathool	13-14	0	Mother only	3
Carrathool	13-14	1	Both	24
Carrathool	13-14	1	Neither	6
Carrathool	15-17	0	Both	3
Carrathool	15-17	1	Both	36
Carrathool	15-17	1	Mother only	3
Carrathool	15-17	1	Neither	7
Carrathool	18-20	1	Both	4
Central Coast (NSW)	0-4	0		96
Central Coast (NSW)	0-4	0	Both	2631
Central Coast (NSW)	0-4	0	Father only	145
Central Coast (NSW)	0-4	0	Mother only	321
Central Coast (NSW)	0-4	0	Neither	90
Central Coast (NSW)	0-4	1		57
Central Coast (NSW)	0-4	1	Both	10528
Central Coast (NSW)	0-4	1	Father only	1497
Central Coast (NSW)	0-4	1	Mother only	1377
Central Coast (NSW)	0-4	1	Neither	1615
Central Coast (NSW)	5-9	0		96
Central Coast (NSW)	5-9	0	Both	3440
Central Coast (NSW)	5-9	0	Father only	322
Central Coast (NSW)	5-9	0	Mother only	524
Central Coast (NSW)	5-9	0	Neither	188
Central Coast (NSW)	5-9	1		66
Central Coast (NSW)	5-9	1	Both	10398
Central Coast (NSW)	5-9	1	Father only	1430
Central Coast (NSW)	5-9	1	Mother only	1496
Central Coast (NSW)	5-9	1	Neither	1854
Central Coast (NSW)	10-12	0		73
Central Coast (NSW)	10-12	0	Both	2383
Central Coast (NSW)	10-12	0	Father only	242
Central Coast (NSW)	10-12	0	Mother only	346
Central Coast (NSW)	10-12	0	Neither	174
Central Coast (NSW)	10-12	1		45
Central Coast (NSW)	10-12	1	Both	6184
Central Coast (NSW)	10-12	1	Father only	839
Central Coast (NSW)	10-12	1	Mother only	894
Central Coast (NSW)	10-12	1	Neither	1094
Central Coast (NSW)	13-14	0		44
Central Coast (NSW)	13-14	0	Both	1690
Central Coast (NSW)	13-14	0	Father only	173
Central Coast (NSW)	13-14	0	Mother only	249
Central Coast (NSW)	13-14	0	Neither	136
Central Coast (NSW)	13-14	1		26
Central Coast (NSW)	13-14	1	Both	4124
Central Coast (NSW)	13-14	1	Father only	530
Central Coast (NSW)	13-14	1	Mother only	616
Central Coast (NSW)	13-14	1	Neither	679
Central Coast (NSW)	15-17	0		30
Central Coast (NSW)	15-17	0	Both	1976
Central Coast (NSW)	15-17	0	Father only	217
Central Coast (NSW)	15-17	0	Mother only	315
Central Coast (NSW)	15-17	0	Neither	190
Central Coast (NSW)	15-17	1		16
Central Coast (NSW)	15-17	1	Both	5023
Central Coast (NSW)	15-17	1	Father only	622
Central Coast (NSW)	15-17	1	Mother only	736
Central Coast (NSW)	15-17	1	Neither	834
Central Coast (NSW)	18-20	0		8
Central Coast (NSW)	18-20	0	Both	533
Central Coast (NSW)	18-20	0	Father only	84
Central Coast (NSW)	18-20	0	Mother only	108
Central Coast (NSW)	18-20	0	Neither	69
Central Coast (NSW)	18-20	1		3
Central Coast (NSW)	18-20	1	Both	1741
Central Coast (NSW)	18-20	1	Father only	232
Central Coast (NSW)	18-20	1	Mother only	283
Central Coast (NSW)	18-20	1	Neither	361
Central Coast (NSW)	21-24	0	Both	232
Central Coast (NSW)	21-24	0	Father only	44
Central Coast (NSW)	21-24	0	Mother only	50
Central Coast (NSW)	21-24	0	Neither	38
Central Coast (NSW)	21-24	1	Both	789
Central Coast (NSW)	21-24	1	Father only	96
Central Coast (NSW)	21-24	1	Mother only	125
Central Coast (NSW)	21-24	1	Neither	180
Central Darling	0-4	0	Both	22
Central Darling	0-4	0	Mother only	3
Central Darling	0-4	1	Both	44
Central Darling	0-4	1	Mother only	4
Central Darling	5-9	0	Both	33
Central Darling	5-9	1	Both	57
Central Darling	10-12	0	Both	17
Central Darling	10-12	1	Both	14
Central Darling	13-14	0	Both	21
Central Darling	13-14	1	Both	10
Central Darling	15-17	0	Both	11
Central Darling	15-17	1	Both	7
Cessnock	0-4	0		26
Cessnock	0-4	0	Both	950
Cessnock	0-4	0	Father only	18
Cessnock	0-4	0	Mother only	38
Cessnock	0-4	0	Neither	6
Cessnock	0-4	1		11
Cessnock	0-4	1	Both	2602
Cessnock	0-4	1	Father only	108
Cessnock	0-4	1	Mother only	141
Cessnock	0-4	1	Neither	88
Cessnock	5-9	0		19
Cessnock	5-9	0	Both	1153
Cessnock	5-9	0	Father only	23
Cessnock	5-9	0	Mother only	52
Cessnock	5-9	0	Neither	5
Cessnock	5-9	1		21
Cessnock	5-9	1	Both	2429
Cessnock	5-9	1	Father only	104
Cessnock	5-9	1	Mother only	112
Cessnock	5-9	1	Neither	107
Cessnock	10-12	0		21
Cessnock	10-12	0	Both	660
Cessnock	10-12	0	Father only	30
Cessnock	10-12	0	Mother only	25
Cessnock	10-12	0	Neither	9
Cessnock	10-12	1		14
Cessnock	10-12	1	Both	1444
Cessnock	10-12	1	Father only	39
Cessnock	10-12	1	Mother only	74
Cessnock	10-12	1	Neither	62
Cessnock	13-14	0		13
Cessnock	13-14	0	Both	445
Cessnock	13-14	0	Father only	16
Cessnock	13-14	0	Mother only	21
Cessnock	13-14	0	Neither	4
Cessnock	13-14	1		3
Cessnock	13-14	1	Both	968
Cessnock	13-14	1	Father only	47
Cessnock	13-14	1	Mother only	49
Cessnock	13-14	1	Neither	22
Cessnock	15-17	0		3
Cessnock	15-17	0	Both	464
Cessnock	15-17	0	Father only	16
Cessnock	15-17	0	Mother only	23
Cessnock	15-17	0	Neither	13
Cessnock	15-17	1		3
Cessnock	15-17	1	Both	979
Cessnock	15-17	1	Father only	38
Cessnock	15-17	1	Mother only	44
Cessnock	15-17	1	Neither	40
Cessnock	18-20	0	Both	93
Cessnock	18-20	0	Father only	6
Cessnock	18-20	0	Mother only	14
Cessnock	18-20	0	Neither	4
Cessnock	18-20	1	Both	237
Cessnock	18-20	1	Father only	11
Cessnock	18-20	1	Mother only	16
Cessnock	18-20	1	Neither	11
Cessnock	21-24	0	Both	30
Cessnock	21-24	0	Mother only	8
Cessnock	21-24	0	Neither	3
Cessnock	21-24	1		4
Cessnock	21-24	1	Both	100
Cessnock	21-24	1	Father only	5
Cessnock	21-24	1	Mother only	4
Cessnock	21-24	1	Neither	9
Clarence Valley	0-4	0		23
Clarence Valley	0-4	0	Both	507
Clarence Valley	0-4	0	Father only	12
Clarence Valley	0-4	0	Mother only	34
Clarence Valley	0-4	0	Neither	3
Clarence Valley	0-4	1		5
Clarence Valley	0-4	1	Both	1536
Clarence Valley	0-4	1	Father only	106
Clarence Valley	0-4	1	Mother only	76
Clarence Valley	0-4	1	Neither	76
Clarence Valley	5-9	0		25
Clarence Valley	5-9	0	Both	670
Clarence Valley	5-9	0	Father only	25
Clarence Valley	5-9	0	Mother only	40
Clarence Valley	5-9	0	Neither	8
Clarence Valley	5-9	1		3
Clarence Valley	5-9	1	Both	1582
Clarence Valley	5-9	1	Father only	113
Clarence Valley	5-9	1	Mother only	103
Clarence Valley	5-9	1	Neither	79
Clarence Valley	10-12	0		15
Clarence Valley	10-12	0	Both	483
Clarence Valley	10-12	0	Father only	24
Clarence Valley	10-12	0	Mother only	33
Clarence Valley	10-12	0	Neither	11
Clarence Valley	10-12	1		6
Clarence Valley	10-12	1	Both	991
Clarence Valley	10-12	1	Father only	55
Clarence Valley	10-12	1	Mother only	57
Clarence Valley	10-12	1	Neither	44
Clarence Valley	13-14	0		8
Clarence Valley	13-14	0	Both	327
Clarence Valley	13-14	0	Father only	12
Clarence Valley	13-14	0	Mother only	27
Clarence Valley	13-14	0	Neither	4
Clarence Valley	13-14	1		5
Clarence Valley	13-14	1	Both	717
Clarence Valley	13-14	1	Father only	49
Clarence Valley	13-14	1	Mother only	49
Clarence Valley	13-14	1	Neither	35
Clarence Valley	15-17	0		7
Clarence Valley	15-17	0	Both	321
Clarence Valley	15-17	0	Father only	20
Clarence Valley	15-17	0	Mother only	24
Clarence Valley	15-17	0	Neither	9
Clarence Valley	15-17	1		4
Clarence Valley	15-17	1	Both	780
Clarence Valley	15-17	1	Father only	42
Clarence Valley	15-17	1	Mother only	47
Clarence Valley	15-17	1	Neither	32
Clarence Valley	18-20	0	Both	35
Clarence Valley	18-20	0	Neither	6
Clarence Valley	18-20	1	Both	123
Clarence Valley	18-20	1	Father only	9
Clarence Valley	18-20	1	Mother only	7
Clarence Valley	18-20	1	Neither	7
Clarence Valley	21-24	0	Both	12
Clarence Valley	21-24	1	Both	27
Clarence Valley	21-24	1	Neither	4
Cobar	0-4	0	Both	35
Cobar	0-4	1	Both	139
Cobar	0-4	1	Father only	14
Cobar	0-4	1	Mother only	7
Cobar	0-4	1	Neither	21
Cobar	5-9	0		3
Cobar	5-9	0	Both	50
Cobar	5-9	0	Father only	3
Cobar	5-9	0	Neither	10
Cobar	5-9	1	Both	137
Cobar	5-9	1	Father only	10
Cobar	5-9	1	Mother only	5
Cobar	5-9	1	Neither	15
Cobar	10-12	0		4
Cobar	10-12	0	Both	28
Cobar	10-12	0	Neither	3
Cobar	10-12	1	Both	86
Cobar	10-12	1	Neither	8
Cobar	13-14	0	Both	15
Cobar	13-14	1	Both	52
Cobar	13-14	1	Father only	3
Cobar	15-17	0	Both	18
Cobar	15-17	1	Both	48
Cobar	15-17	1	Neither	8
Cobar	18-20	1	Both	7
Coffs Harbour	0-4	0		27
Coffs Harbour	0-4	0	Both	619
Coffs Harbour	0-4	0	Father only	31
Coffs Harbour	0-4	0	Mother only	57
Coffs Harbour	0-4	0	Neither	37
Coffs Harbour	0-4	1		15
