LGA_NAME21	EduInstitutionType	Sex	students
Glamorgan-Spring Bay	Technical or Further Educational Institution	M	48
Glamorgan-Spring Bay	University or other tertiary	F	47
Glamorgan-Spring Bay	University or other tertiary	M	34
Glenorchy		F	1636
Glenorchy		M	1558
Glenorchy	Infants/Primary	F	1911
Glenorchy	Infants/Primary	M	2043
Glenorchy	Pre-school	F	272
Glenorchy	Pre-school	M	294
Glenorchy	Secondary	F	1360
Glenorchy	Secondary	M	1375
Glenorchy	Technical or Further Educational Institution	F	943
Glenorchy	Technical or Further Educational Institution	M	1096
Glenorchy	University or other tertiary	F	1045
Glenorchy	University or other tertiary	M	768
Hobart		F	1503
Hobart		M	1447
Hobart	Infants/Primary	F	1754
Hobart	Infants/Primary	M	1910
Hobart	Pre-school	F	333
Hobart	Pre-school	M	338
Hobart	Secondary	F	1497
Hobart	Secondary	M	1567
Hobart	Technical or Further Educational Institution	F	984
Hobart	Technical or Further Educational Institution	M	963
Hobart	University or other tertiary	F	2957
Hobart	University or other tertiary	M	2453
Huon Valley		F	724
Huon Valley		M	713
Huon Valley	Infants/Primary	F	748
Huon Valley	Infants/Primary	M	718
Huon Valley	Pre-school	F	89
Huon Valley	Pre-school	M	89
Huon Valley	Secondary	F	473
Huon Valley	Secondary	M	514
Huon Valley	Technical or Further Educational Institution	F	193
Huon Valley	Technical or Further Educational Institution	M	173
Huon Valley	University or other tertiary	F	247
Huon Valley	University or other tertiary	M	149
Kentish		F	279
Kentish		M	314
Kentish	Infants/Primary	F	229
Kentish	Infants/Primary	M	244
Kentish	Pre-school	F	36
Kentish	Pre-school	M	19
Kentish	Secondary	F	168
Kentish	Secondary	M	176
Kentish	Technical or Further Educational Institution	F	63
Kentish	Technical or Further Educational Institution	M	66
Kentish	University or other tertiary	F	71
Kentish	University or other tertiary	M	27
King Island		F	86
King Island		M	82
King Island	Infants/Primary	F	56
King Island	Infants/Primary	M	53
King Island	Pre-school	F	8
King Island	Pre-school	M	22
King Island	Secondary	F	30
King Island	Secondary	M	33
King Island	Technical or Further Educational Institution	F	10
King Island	Technical or Further Educational Institution	M	17
King Island	University or other tertiary	F	8
Kingborough		F	900
Kingborough		M	818
Kingborough	Infants/Primary	F	1802
Kingborough	Infants/Primary	M	1837
Kingborough	Pre-school	F	309
Kingborough	Pre-school	M	309
Kingborough	Secondary	F	1361
Kingborough	Secondary	M	1455
Kingborough	Technical or Further Educational Institution	F	501
Kingborough	Technical or Further Educational Institution	M	580
Kingborough	University or other tertiary	F	1111
Kingborough	University or other tertiary	M	705
Latrobe (Tas.)		F	350
Latrobe (Tas.)		M	391
Latrobe (Tas.)	Infants/Primary	F	442
Latrobe (Tas.)	Infants/Primary	M	508
Latrobe (Tas.)	Pre-school	F	63
Latrobe (Tas.)	Pre-school	M	67
Latrobe (Tas.)	Secondary	F	343
Latrobe (Tas.)	Secondary	M	337
Latrobe (Tas.)	Technical or Further Educational Institution	F	137
Latrobe (Tas.)	Technical or Further Educational Institution	M	132
Latrobe (Tas.)	University or other tertiary	F	153
Latrobe (Tas.)	University or other tertiary	M	54
Launceston		F	2166
Launceston		M	2297
Launceston	Infants/Primary	F	2830
Launceston	Infants/Primary	M	2918
Launceston	Pre-school	F	461
Launceston	Pre-school	M	439
Launceston	Secondary	F	2040
Launceston	Secondary	M	2087
Launceston	Technical or Further Educational Institution	F	949
Launceston	Technical or Further Educational Institution	M	985
Launceston	University or other tertiary	F	1682
Launceston	University or other tertiary	M	1259
Meander Valley		F	608
Meander Valley		M	516
Meander Valley	Infants/Primary	F	828
Meander Valley	Infants/Primary	M	872
Meander Valley	Pre-school	F	101
Meander Valley	Pre-school	M	121
Meander Valley	Secondary	F	585
Meander Valley	Secondary	M	667
Meander Valley	Technical or Further Educational Institution	F	200
Meander Valley	Technical or Further Educational Institution	M	164
Meander Valley	University or other tertiary	F	332
Meander Valley	University or other tertiary	M	135
Northern Midlands		F	453
Northern Midlands		M	449
Northern Midlands	Infants/Primary	F	502
Northern Midlands	Infants/Primary	M	579
Northern Midlands	Pre-school	F	76
Northern Midlands	Pre-school	M	84
Northern Midlands	Secondary	F	380
Northern Midlands	Secondary	M	342
Northern Midlands	Technical or Further Educational Institution	F	144
Northern Midlands	Technical or Further Educational Institution	M	131
Northern Midlands	University or other tertiary	F	175
Northern Midlands	University or other tertiary	M	87
Sorell		F	591
Sorell		M	565
Sorell	Infants/Primary	F	698
Sorell	Infants/Primary	M	710
Sorell	Pre-school	F	97
Sorell	Pre-school	M	84
Sorell	Secondary	F	442
Sorell	Secondary	M	460
Sorell	Technical or Further Educational Institution	F	193
Sorell	Technical or Further Educational Institution	M	231
Sorell	University or other tertiary	F	232
Sorell	University or other tertiary	M	138
Southern Midlands		F	266
Southern Midlands		M	296
Southern Midlands	Infants/Primary	F	259
Southern Midlands	Infants/Primary	M	282
Southern Midlands	Pre-school	F	32
Southern Midlands	Pre-school	M	36
Southern Midlands	Secondary	F	172
Southern Midlands	Secondary	M	189
Southern Midlands	Technical or Further Educational Institution	F	80
Southern Midlands	Technical or Further Educational Institution	M	78
Southern Midlands	University or other tertiary	F	79
Southern Midlands	University or other tertiary	M	28
Tasman		F	120
Tasman		M	152
Tasman	Infants/Primary	F	48
Tasman	Infants/Primary	M	64
Tasman	Pre-school	F	12
Tasman	Pre-school	M	9
Tasman	Secondary	F	49
Tasman	Secondary	M	47
Tasman	Technical or Further Educational Institution	F	19
Tasman	Technical or Further Educational Institution	M	18
Tasman	University or other tertiary	F	28
Tasman	University or other tertiary	M	10
Waratah-Wynyard		F	484
Waratah-Wynyard		M	501
Waratah-Wynyard	Infants/Primary	F	588
Waratah-Wynyard	Infants/Primary	M	619
Waratah-Wynyard	Pre-school	F	67
Waratah-Wynyard	Pre-school	M	65
Waratah-Wynyard	Secondary	F	398
Waratah-Wynyard	Secondary	M	388
Waratah-Wynyard	Technical or Further Educational Institution	F	159
Waratah-Wynyard	Technical or Further Educational Institution	M	120
Waratah-Wynyard	University or other tertiary	F	180
Waratah-Wynyard	University or other tertiary	M	81
West Coast		F	228
West Coast		M	249
West Coast	Infants/Primary	F	156
West Coast	Infants/Primary	M	148
West Coast	Pre-school	F	22
West Coast	Pre-school	M	27
West Coast	Secondary	F	89
West Coast	Secondary	M	89
West Coast	Technical or Further Educational Institution	F	31
West Coast	Technical or Further Educational Institution	M	43
West Coast	University or other tertiary	F	53
West Coast	University or other tertiary	M	30
West Tamar		F	709
West Tamar		M	676
West Tamar	Infants/Primary	F	970
West Tamar	Infants/Primary	M	1131
West Tamar	Pre-school	F	131
West Tamar	Pre-school	M	146
West Tamar	Secondary	F	806
West Tamar	Secondary	M	830
West Tamar	Technical or Further Educational Institution	F	311
West Tamar	Technical or Further Educational Institution	M	273
West Tamar	University or other tertiary	F	454
West Tamar	University or other tertiary	M	271
No usual address (Tas.)		F	139
No usual address (Tas.)		M	210
No usual address (Tas.)	Infants/Primary	F	18
No usual address (Tas.)	Infants/Primary	M	30
No usual address (Tas.)	Pre-school	F	5
No usual address (Tas.)	Pre-school	M	9
No usual address (Tas.)	Secondary	F	19
No usual address (Tas.)	Secondary	M	12
No usual address (Tas.)	Technical or Further Educational Institution	F	21
No usual address (Tas.)	Technical or Further Educational Institution	M	17
No usual address (Tas.)	University or other tertiary	F	27
No usual address (Tas.)	University or other tertiary	M	12
Migratory - Offshore - Shipping (Tas.)		M	3
Alice Springs		F	1106
Alice Springs		M	1001
Alice Springs	Infants/Primary	F	1157
Alice Springs	Infants/Primary	M	1243
Alice Springs	Pre-school	F	207
Alice Springs	Pre-school	M	282
Alice Springs	Secondary	F	768
Alice Springs	Secondary	M	770
Alice Springs	Technical or Further Educational Institution	F	284
Alice Springs	Technical or Further Educational Institution	M	242
Alice Springs	University or other tertiary	F	686
Alice Springs	University or other tertiary	M	335
Barkly		F	305
Barkly		M	392
Barkly	Infants/Primary	F	351
Barkly	Infants/Primary	M	381
Barkly	Pre-school	F	58
Barkly	Pre-school	M	59
Barkly	Secondary	F	154
Barkly	Secondary	M	162
Barkly	Technical or Further Educational Institution	F	30
Barkly	Technical or Further Educational Institution	M	29
Barkly	University or other tertiary	F	64
Barkly	University or other tertiary	M	37
Belyuen		F	4
Belyuen		M	4
Belyuen	Infants/Primary	F	5
Belyuen	Infants/Primary	M	3
Central Desert		F	147
Central Desert		M	218
Central Desert	Infants/Primary	F	211
Central Desert	Infants/Primary	M	250
Central Desert	Pre-school	F	41
Central Desert	Pre-school	M	30
Central Desert	Secondary	F	95
Central Desert	Secondary	M	91
Central Desert	Technical or Further Educational Institution	F	13
Central Desert	Technical or Further Educational Institution	M	10
Central Desert	University or other tertiary	F	21
Central Desert	University or other tertiary	M	8
Coomalie		F	144
Coomalie		M	163
Coomalie	Infants/Primary	F	37
Coomalie	Infants/Primary	M	37
Coomalie	Pre-school	F	9
Coomalie	Secondary	F	15
Coomalie	Secondary	M	19
Coomalie	Technical or Further Educational Institution	F	9
Coomalie	University or other tertiary	F	15
Coomalie	University or other tertiary	M	7
Darwin		F	3731
Darwin		M	3987
Darwin	Infants/Primary	F	3173
Darwin	Infants/Primary	M	3248
Darwin	Pre-school	F	636
Darwin	Pre-school	M	717
Darwin	Secondary	F	2285
Darwin	Secondary	M	2366
Darwin	Technical or Further Educational Institution	F	1025
Darwin	Technical or Further Educational Institution	M	867
Darwin	University or other tertiary	F	3071
Darwin	University or other tertiary	M	2021
Darwin Waterfront Precinct		F	4
Darwin Waterfront Precinct		M	10
Darwin Waterfront Precinct	Infants/Primary	F	3
Darwin Waterfront Precinct	Secondary	F	3
Darwin Waterfront Precinct	Technical or Further Educational Institution	F	3
Darwin Waterfront Precinct	Technical or Further Educational Institution	M	3
Darwin Waterfront Precinct	University or other tertiary	F	3
Darwin Waterfront Precinct	University or other tertiary	M	11
East Arnhem		F	367
East Arnhem		M	412
East Arnhem	Infants/Primary	F	444
East Arnhem	Infants/Primary	M	474
East Arnhem	Pre-school	F	99
East Arnhem	Pre-school	M	96
East Arnhem	Secondary	F	283
East Arnhem	Secondary	M	247
East Arnhem	Technical or Further Educational Institution	F	24
East Arnhem	Technical or Further Educational Institution	M	17
East Arnhem	University or other tertiary	F	40
East Arnhem	University or other tertiary	M	16
Katherine		F	727
Katherine		M	849
Katherine	Infants/Primary	F	433
Katherine	Infants/Primary	M	467
Katherine	Pre-school	F	74
Katherine	Pre-school	M	83
Katherine	Secondary	F	230
Katherine	Secondary	M	258
Katherine	Technical or Further Educational Institution	F	90
Katherine	Technical or Further Educational Institution	M	72
Katherine	University or other tertiary	F	173
Katherine	University or other tertiary	M	82
Litchfield		F	1124
Litchfield		M	2195
Litchfield	Infants/Primary	F	851
Litchfield	Infants/Primary	M	846
Litchfield	Pre-school	F	140
Litchfield	Pre-school	M	169
Litchfield	Secondary	F	691
Litchfield	Secondary	M	646
Litchfield	Technical or Further Educational Institution	F	160
Litchfield	Technical or Further Educational Institution	M	186
Litchfield	University or other tertiary	F	416
Litchfield	University or other tertiary	M	132
MacDonnell		F	264
MacDonnell		M	786
MacDonnell	Infants/Primary	F	275
MacDonnell	Infants/Primary	M	326
MacDonnell	Pre-school	F	50
MacDonnell	Pre-school	M	40
MacDonnell	Secondary	F	130
MacDonnell	Secondary	M	133
MacDonnell	Technical or Further Educational Institution	F	20
MacDonnell	Technical or Further Educational Institution	M	4
MacDonnell	University or other tertiary	F	20
MacDonnell	University or other tertiary	M	11
Palmerston		F	1849
Palmerston		M	1899
Palmerston	Infants/Primary	F	1894
Palmerston	Infants/Primary	M	1992
Palmerston	Pre-school	F	489
Palmerston	Pre-school	M	458
Palmerston	Secondary	F	1331
Palmerston	Secondary	M	1291
Palmerston	Technical or Further Educational Institution	F	517
Palmerston	Technical or Further Educational Institution	M	373
Palmerston	University or other tertiary	F	1101
Palmerston	University or other tertiary	M	490
Roper Gulf		F	313
Roper Gulf		M	459
Roper Gulf	Infants/Primary	F	345
Roper Gulf	Infants/Primary	M	382
Roper Gulf	Pre-school	F	68
Roper Gulf	Pre-school	M	71
Roper Gulf	Secondary	F	199
Roper Gulf	Secondary	M	172
Roper Gulf	Technical or Further Educational Institution	F	30
Roper Gulf	Technical or Further Educational Institution	M	13
Roper Gulf	University or other tertiary	F	30
Roper Gulf	University or other tertiary	M	18
Tiwi Islands		F	127
Tiwi Islands		M	99
Tiwi Islands	Infants/Primary	F	120
Tiwi Islands	Infants/Primary	M	111
Tiwi Islands	Pre-school	F	15
Tiwi Islands	Pre-school	M	25
Tiwi Islands	Secondary	F	85
Tiwi Islands	Secondary	M	101
Tiwi Islands	Technical or Further Educational Institution	F	3
Tiwi Islands	Technical or Further Educational Institution	M	3
Tiwi Islands	University or other tertiary	F	13
Tiwi Islands	University or other tertiary	M	6
Victoria Daly		F	158
Victoria Daly		M	191
Victoria Daly	Infants/Primary	F	147
Victoria Daly	Infants/Primary	M	174
Victoria Daly	Pre-school	F	18
Victoria Daly	Pre-school	M	31
Victoria Daly	Secondary	F	55
Victoria Daly	Secondary	M	65
Victoria Daly	Technical or Further Educational Institution	F	11
Victoria Daly	Technical or Further Educational Institution	M	18
Victoria Daly	University or other tertiary	F	19
Victoria Daly	University or other tertiary	M	3
Wagait		F	17
Wagait		M	22
Wagait	Infants/Primary	F	7
Wagait	Infants/Primary	M	12
Wagait	Pre-school	F	4
Wagait	Pre-school	M	3
Wagait	Secondary	F	17
Wagait	Secondary	M	12
Wagait	Technical or Further Educational Institution	M	4
Wagait	University or other tertiary	F	10
Wagait	University or other tertiary	M	9
West Arnhem		F	232
West Arnhem		M	275
West Arnhem	Infants/Primary	F	324
West Arnhem	Infants/Primary	M	359
West Arnhem	Pre-school	F	63
West Arnhem	Pre-school	M	66
West Arnhem	Secondary	F	206
West Arnhem	Secondary	M	214
West Arnhem	Technical or Further Educational Institution	F	26
West Arnhem	Technical or Further Educational Institution	M	14
West Arnhem	University or other tertiary	F	37
West Arnhem	University or other tertiary	M	12
West Daly		F	170
West Daly		M	151
West Daly	Infants/Primary	F	189
West Daly	Infants/Primary	M	224
West Daly	Pre-school	F	22
West Daly	Pre-school	M	18
West Daly	Secondary	F	70
West Daly	Secondary	M	84
West Daly	Technical or Further Educational Institution	F	14
West Daly	University or other tertiary	F	9
West Daly	University or other tertiary	M	9
Unincorporated NT		F	644
Unincorporated NT		M	797
Unincorporated NT	Infants/Primary	F	324
Unincorporated NT	Infants/Primary	M	320
Unincorporated NT	Pre-school	F	49
Unincorporated NT	Pre-school	M	66
Unincorporated NT	Secondary	F	149
Unincorporated NT	Secondary	M	193
Unincorporated NT	Technical or Further Educational Institution	F	71
Unincorporated NT	Technical or Further Educational Institution	M	51
Unincorporated NT	University or other tertiary	F	147
Unincorporated NT	University or other tertiary	M	39
No usual address (NT)		F	593
No usual address (NT)		M	654
No usual address (NT)	Infants/Primary	F	45
No usual address (NT)	Infants/Primary	M	69
No usual address (NT)	Pre-school	F	8
No usual address (NT)	Pre-school	M	5
No usual address (NT)	Secondary	F	27
No usual address (NT)	Secondary	M	25
No usual address (NT)	Technical or Further Educational Institution	F	11
No usual address (NT)	Technical or Further Educational Institution	M	4
No usual address (NT)	University or other tertiary	F	19
No usual address (NT)	University or other tertiary	M	17
Migratory - Offshore - Shipping (NT)		M	20
Unincorporated ACT		F	11633
Unincorporated ACT		M	12230
Unincorporated ACT	Infants/Primary	F	18521
Unincorporated ACT	Infants/Primary	M	19682
Unincorporated ACT	Pre-school	F	4236
Unincorporated ACT	Pre-school	M	4604
Unincorporated ACT	Secondary	F	13554
Unincorporated ACT	Secondary	M	14343
Unincorporated ACT	Technical or Further Educational Institution	F	5997
Unincorporated ACT	Technical or Further Educational Institution	M	5826
Unincorporated ACT	University or other tertiary	F	19997
Unincorporated ACT	University or other tertiary	M	16220
No usual address (ACT)		F	42
No usual address (ACT)		M	100
No usual address (ACT)	Infants/Primary	F	5
No usual address (ACT)	Infants/Primary	M	6
No usual address (ACT)	Pre-school	M	3
No usual address (ACT)	Secondary	F	23
No usual address (ACT)	Secondary	M	9
No usual address (ACT)	Technical or Further Educational Institution	F	8
No usual address (ACT)	Technical or Further Educational Institution	M	3
No usual address (ACT)	University or other tertiary	F	15
No usual address (ACT)	University or other tertiary	M	18
Unincorp. Other Territories		F	168
Unincorp. Other Territories		M	188
Unincorp. Other Territories	Infants/Primary	F	89
Unincorp. Other Territories	Infants/Primary	M	85
Unincorp. Other Territories	Pre-school	F	19
Unincorp. Other Territories	Pre-school	M	26
Unincorp. Other Territories	Secondary	F	56
Unincorp. Other Territories	Secondary	M	63
