LGA_NAME21	Age	NeedsAssistance	Sex	persons
Frankston	65-74		F	296
Frankston	65-74		M	302
Frankston	65-74	0	F	5830
Frankston	65-74	0	M	5142
Frankston	65-74	1	F	731
Frankston	65-74	1	M	617
Frankston	75-84		F	252
Frankston	75-84		M	194
Frankston	75-84	0	F	2827
Frankston	75-84	0	M	2490
Frankston	75-84	1	F	892
Frankston	75-84	1	M	585
Frankston	85+		F	186
Frankston	85+		M	100
Frankston	85+	0	F	702
Frankston	85+	0	M	549
Frankston	85+	1	F	1027
Frankston	85+	1	M	464
Gannawarra	0-4		F	21
Gannawarra	0-4		M	10
Gannawarra	0-4	0	F	233
Gannawarra	0-4	0	M	216
Gannawarra	0-4	1	F	4
Gannawarra	0-4	1	M	3
Gannawarra	5-14		F	57
Gannawarra	5-14		M	68
Gannawarra	5-14	0	F	513
Gannawarra	5-14	0	M	483
Gannawarra	5-14	1	F	14
Gannawarra	5-14	1	M	52
Gannawarra	15-19		F	31
Gannawarra	15-19		M	10
Gannawarra	15-19	0	F	210
Gannawarra	15-19	0	M	223
Gannawarra	15-19	1	F	4
Gannawarra	15-19	1	M	14
Gannawarra	20-24		F	10
Gannawarra	20-24		M	31
Gannawarra	20-24	0	F	180
Gannawarra	20-24	0	M	201
Gannawarra	20-24	1	F	12
Gannawarra	20-24	1	M	11
Gannawarra	25-34		F	27
Gannawarra	25-34		M	35
Gannawarra	25-34	0	F	398
Gannawarra	25-34	0	M	397
Gannawarra	25-34	1	F	15
Gannawarra	25-34	1	M	13
Gannawarra	35-44		F	48
Gannawarra	35-44		M	55
Gannawarra	35-44	0	F	454
Gannawarra	35-44	0	M	423
Gannawarra	35-44	1	F	9
Gannawarra	35-44	1	M	25
Gannawarra	45-54		F	52
Gannawarra	45-54		M	42
Gannawarra	45-54	0	F	579
Gannawarra	45-54	0	M	563
Gannawarra	45-54	1	F	27
Gannawarra	45-54	1	M	25
Gannawarra	55-64		F	50
Gannawarra	55-64		M	64
Gannawarra	55-64	0	F	748
Gannawarra	55-64	0	M	712
Gannawarra	55-64	1	F	44
Gannawarra	55-64	1	M	51
Gannawarra	65-74		F	57
Gannawarra	65-74		M	71
Gannawarra	65-74	0	F	716
Gannawarra	65-74	0	M	750
Gannawarra	65-74	1	F	71
Gannawarra	65-74	1	M	80
Gannawarra	75-84		F	44
Gannawarra	75-84		M	28
Gannawarra	75-84	0	F	414
Gannawarra	75-84	0	M	406
Gannawarra	75-84	1	F	87
Gannawarra	75-84	1	M	93
Gannawarra	85+		F	21
Gannawarra	85+		M	17
Gannawarra	85+	0	F	108
Gannawarra	85+	0	M	104
Gannawarra	85+	1	F	105
Gannawarra	85+	1	M	50
Glen Eira	0-4		F	122
Glen Eira	0-4		M	113
Glen Eira	0-4	0	F	3628
Glen Eira	0-4	0	M	3837
Glen Eira	0-4	1	F	32
Glen Eira	0-4	1	M	34
Glen Eira	5-14		F	305
Glen Eira	5-14		M	307
Glen Eira	5-14	0	F	8446
Glen Eira	5-14	0	M	8768
Glen Eira	5-14	1	F	148
Glen Eira	5-14	1	M	329
Glen Eira	15-19		F	133
Glen Eira	15-19		M	115
Glen Eira	15-19	0	F	3862
Glen Eira	15-19	0	M	4058
Glen Eira	15-19	1	F	68
Glen Eira	15-19	1	M	106
Glen Eira	20-24		F	173
Glen Eira	20-24		M	205
Glen Eira	20-24	0	F	4448
Glen Eira	20-24	0	M	4471
Glen Eira	20-24	1	F	78
Glen Eira	20-24	1	M	83
Glen Eira	25-34		F	490
Glen Eira	25-34		M	510
Glen Eira	25-34	0	F	10766
Glen Eira	25-34	0	M	10406
Glen Eira	25-34	1	F	144
Glen Eira	25-34	1	M	125
Glen Eira	35-44		F	390
Glen Eira	35-44		M	369
Glen Eira	35-44	0	F	10778
Glen Eira	35-44	0	M	10090
Glen Eira	35-44	1	F	148
Glen Eira	35-44	1	M	123
Glen Eira	45-54		F	330
Glen Eira	45-54		M	304
Glen Eira	45-54	0	F	10093
Glen Eira	45-54	0	M	9270
Glen Eira	45-54	1	F	201
Glen Eira	45-54	1	M	169
Glen Eira	55-64		F	241
Glen Eira	55-64		M	219
Glen Eira	55-64	0	F	7787
Glen Eira	55-64	0	M	7307
Glen Eira	55-64	1	F	311
Glen Eira	55-64	1	M	231
Glen Eira	65-74		F	302
Glen Eira	65-74		M	228
Glen Eira	65-74	0	F	6011
Glen Eira	65-74	0	M	5473
Glen Eira	65-74	1	F	581
Glen Eira	65-74	1	M	429
Glen Eira	75-84		F	208
Glen Eira	75-84		M	133
Glen Eira	75-84	0	F	2817
Glen Eira	75-84	0	M	2352
Glen Eira	75-84	1	F	1059
Glen Eira	75-84	1	M	646
Glen Eira	85+		F	216
Glen Eira	85+		M	79
Glen Eira	85+	0	F	907
Glen Eira	85+	0	M	659
Glen Eira	85+	1	F	1457
Glen Eira	85+	1	M	659
Glenelg	0-4		F	40
Glenelg	0-4		M	36
Glenelg	0-4	0	F	401
Glenelg	0-4	0	M	419
Glenelg	0-4	1	F	6
Glenelg	0-4	1	M	10
Glenelg	5-14		F	84
Glenelg	5-14		M	94
Glenelg	5-14	0	F	946
Glenelg	5-14	0	M	941
Glenelg	5-14	1	F	41
Glenelg	5-14	1	M	80
Glenelg	15-19		F	30
Glenelg	15-19		M	45
Glenelg	15-19	0	F	466
Glenelg	15-19	0	M	501
Glenelg	15-19	1	F	27
Glenelg	15-19	1	M	31
Glenelg	20-24		F	28
Glenelg	20-24		M	36
Glenelg	20-24	0	F	348
Glenelg	20-24	0	M	418
Glenelg	20-24	1	F	10
Glenelg	20-24	1	M	19
Glenelg	25-34		F	57
Glenelg	25-34		M	67
Glenelg	25-34	0	F	869
Glenelg	25-34	0	M	817
Glenelg	25-34	1	F	35
Glenelg	25-34	1	M	20
Glenelg	35-44		F	84
Glenelg	35-44		M	82
Glenelg	35-44	0	F	934
Glenelg	35-44	0	M	874
Glenelg	35-44	1	F	45
Glenelg	35-44	1	M	37
Glenelg	45-54		F	71
Glenelg	45-54		M	91
Glenelg	45-54	0	F	1244
Glenelg	45-54	0	M	1135
Glenelg	45-54	1	F	60
Glenelg	45-54	1	M	65
Glenelg	55-64		F	89
Glenelg	55-64		M	104
Glenelg	55-64	0	F	1445
Glenelg	55-64	0	M	1459
Glenelg	55-64	1	F	128
Glenelg	55-64	1	M	102
Glenelg	65-74		F	85
Glenelg	65-74		M	107
Glenelg	65-74	0	F	1261
Glenelg	65-74	0	M	1328
Glenelg	65-74	1	F	131
Glenelg	65-74	1	M	154
Glenelg	75-84		F	51
Glenelg	75-84		M	62
Glenelg	75-84	0	F	565
Glenelg	75-84	0	M	580
Glenelg	75-84	1	F	166
Glenelg	75-84	1	M	121
Glenelg	85+		F	39
Glenelg	85+		M	16
Glenelg	85+	0	F	141
Glenelg	85+	0	M	108
Glenelg	85+	1	F	189
Glenelg	85+	1	M	97
Golden Plains	0-4		F	38
Golden Plains	0-4		M	44
Golden Plains	0-4	0	F	689
Golden Plains	0-4	0	M	751
Golden Plains	0-4	1	F	9
Golden Plains	0-4	1	M	14
Golden Plains	5-14		F	96
Golden Plains	5-14		M	104
Golden Plains	5-14	0	F	1726
Golden Plains	5-14	0	M	1843
Golden Plains	5-14	1	F	58
Golden Plains	5-14	1	M	135
Golden Plains	15-19		F	38
Golden Plains	15-19		M	44
Golden Plains	15-19	0	F	735
Golden Plains	15-19	0	M	796
Golden Plains	15-19	1	F	29
Golden Plains	15-19	1	M	39
Golden Plains	20-24		F	33
Golden Plains	20-24		M	35
Golden Plains	20-24	0	F	468
Golden Plains	20-24	0	M	558
Golden Plains	20-24	1	F	18
Golden Plains	20-24	1	M	22
Golden Plains	25-34		F	55
Golden Plains	25-34		M	69
Golden Plains	25-34	0	F	1181
Golden Plains	25-34	0	M	1174
Golden Plains	25-34	1	F	23
Golden Plains	25-34	1	M	49
Golden Plains	35-44		F	86
Golden Plains	35-44		M	93
Golden Plains	35-44	0	F	1633
Golden Plains	35-44	0	M	1473
Golden Plains	35-44	1	F	33
Golden Plains	35-44	1	M	36
Golden Plains	45-54		F	88
Golden Plains	45-54		M	98
Golden Plains	45-54	0	F	1661
Golden Plains	45-54	0	M	1723
Golden Plains	45-54	1	F	64
Golden Plains	45-54	1	M	52
Golden Plains	55-64		F	78
Golden Plains	55-64		M	70
Golden Plains	55-64	0	F	1463
Golden Plains	55-64	0	M	1458
Golden Plains	55-64	1	F	86
Golden Plains	55-64	1	M	89
Golden Plains	65-74		F	59
Golden Plains	65-74		M	85
Golden Plains	65-74	0	F	1028
Golden Plains	65-74	0	M	1167
Golden Plains	65-74	1	F	111
Golden Plains	65-74	1	M	122
Golden Plains	75-84		F	24
Golden Plains	75-84		M	32
Golden Plains	75-84	0	F	341
Golden Plains	75-84	0	M	413
Golden Plains	75-84	1	F	100
Golden Plains	75-84	1	M	100
Golden Plains	85+		F	5
Golden Plains	85+		M	4
Golden Plains	85+	0	F	53
Golden Plains	85+	0	M	50
Golden Plains	85+	1	F	105
Golden Plains	85+	1	M	43
Greater Bendigo	0-4		F	220
Greater Bendigo	0-4		M	215
Greater Bendigo	0-4	0	F	3256
Greater Bendigo	0-4	0	M	3327
Greater Bendigo	0-4	1	F	49
Greater Bendigo	0-4	1	M	88
Greater Bendigo	5-14		F	436
Greater Bendigo	5-14		M	493
Greater Bendigo	5-14	0	F	6729
Greater Bendigo	5-14	0	M	6902
Greater Bendigo	5-14	1	F	336
Greater Bendigo	5-14	1	M	694
Greater Bendigo	15-19		F	198
Greater Bendigo	15-19		M	184
Greater Bendigo	15-19	0	F	3135
Greater Bendigo	15-19	0	M	3090
Greater Bendigo	15-19	1	F	161
Greater Bendigo	15-19	1	M	249
Greater Bendigo	20-24		F	180
Greater Bendigo	20-24		M	209
Greater Bendigo	20-24	0	F	3365
Greater Bendigo	20-24	0	M	3216
Greater Bendigo	20-24	1	F	106
Greater Bendigo	20-24	1	M	172
Greater Bendigo	25-34		F	474
Greater Bendigo	25-34		M	479
Greater Bendigo	25-34	0	F	7456
Greater Bendigo	25-34	0	M	6804
Greater Bendigo	25-34	1	F	213
Greater Bendigo	25-34	1	M	268
Greater Bendigo	35-44		F	432
Greater Bendigo	35-44		M	410
Greater Bendigo	35-44	0	F	6999
Greater Bendigo	35-44	0	M	6337
Greater Bendigo	35-44	1	F	260
Greater Bendigo	35-44	1	M	231
Greater Bendigo	45-54		F	379
Greater Bendigo	45-54		M	454
Greater Bendigo	45-54	0	F	6885
Greater Bendigo	45-54	0	M	6295
Greater Bendigo	45-54	1	F	334
Greater Bendigo	45-54	1	M	322
Greater Bendigo	55-64		F	430
Greater Bendigo	55-64		M	445
Greater Bendigo	55-64	0	F	7129
Greater Bendigo	55-64	0	M	6339
Greater Bendigo	55-64	1	F	540
Greater Bendigo	55-64	1	M	420
Greater Bendigo	65-74		F	310
Greater Bendigo	65-74		M	366
Greater Bendigo	65-74	0	F	6029
Greater Bendigo	65-74	0	M	5554
Greater Bendigo	65-74	1	F	686
Greater Bendigo	65-74	1	M	602
Greater Bendigo	75-84		F	273
Greater Bendigo	75-84		M	235
Greater Bendigo	75-84	0	F	2891
Greater Bendigo	75-84	0	M	2646
Greater Bendigo	75-84	1	F	804
Greater Bendigo	75-84	1	M	650
Greater Bendigo	85+		F	248
Greater Bendigo	85+		M	146
Greater Bendigo	85+	0	F	688
Greater Bendigo	85+	0	M	570
Greater Bendigo	85+	1	F	953
Greater Bendigo	85+	1	M	497
Greater Dandenong	0-4		F	341
Greater Dandenong	0-4		M	386
Greater Dandenong	0-4	0	F	4287
Greater Dandenong	0-4	0	M	4496
Greater Dandenong	0-4	1	F	40
Greater Dandenong	0-4	1	M	71
Greater Dandenong	5-14		F	503
Greater Dandenong	5-14		M	572
Greater Dandenong	5-14	0	F	8018
Greater Dandenong	5-14	0	M	8168
Greater Dandenong	5-14	1	F	171
Greater Dandenong	5-14	1	M	357
Greater Dandenong	15-19		F	250
Greater Dandenong	15-19		M	229
Greater Dandenong	15-19	0	F	3860
Greater Dandenong	15-19	0	M	4045
Greater Dandenong	15-19	1	F	75
Greater Dandenong	15-19	1	M	144
Greater Dandenong	20-24		F	279
Greater Dandenong	20-24		M	382
Greater Dandenong	20-24	0	F	5017
Greater Dandenong	20-24	0	M	5524
Greater Dandenong	20-24	1	F	84
Greater Dandenong	20-24	1	M	105
Greater Dandenong	25-34		F	812
Greater Dandenong	25-34		M	1091
Greater Dandenong	25-34	0	F	12019
Greater Dandenong	25-34	0	M	13461
Greater Dandenong	25-34	1	F	174
Greater Dandenong	25-34	1	M	237
Greater Dandenong	35-44		F	653
Greater Dandenong	35-44		M	759
Greater Dandenong	35-44	0	F	10282
Greater Dandenong	35-44	0	M	10806
Greater Dandenong	35-44	1	F	265
Greater Dandenong	35-44	1	M	279
Greater Dandenong	45-54		F	469
Greater Dandenong	45-54		M	529
Greater Dandenong	45-54	0	F	8160
Greater Dandenong	45-54	0	M	8385
Greater Dandenong	45-54	1	F	510
Greater Dandenong	45-54	1	M	418
Greater Dandenong	55-64		F	408
Greater Dandenong	55-64		M	473
Greater Dandenong	55-64	0	F	7012
Greater Dandenong	55-64	0	M	7175
Greater Dandenong	55-64	1	F	886
Greater Dandenong	55-64	1	M	699
Greater Dandenong	65-74		F	335
Greater Dandenong	65-74		M	310
Greater Dandenong	65-74	0	F	5470
Greater Dandenong	65-74	0	M	5094
Greater Dandenong	65-74	1	F	1205
Greater Dandenong	65-74	1	M	952
Greater Dandenong	75-84		F	231
Greater Dandenong	75-84		M	215
Greater Dandenong	75-84	0	F	2462
Greater Dandenong	75-84	0	M	2511
Greater Dandenong	75-84	1	F	1600
Greater Dandenong	75-84	1	M	1087
Greater Dandenong	85+		F	114
Greater Dandenong	85+		M	88
Greater Dandenong	85+	0	F	578
Greater Dandenong	85+	0	M	505
Greater Dandenong	85+	1	F	1366
Greater Dandenong	85+	1	M	750
Greater Geelong	0-4		F	333
Greater Geelong	0-4		M	337
Greater Geelong	0-4	0	F	7086
Greater Geelong	0-4	0	M	7489
Greater Geelong	0-4	1	F	76
Greater Geelong	0-4	1	M	149
Greater Geelong	5-14		F	805
Greater Geelong	5-14		M	823
Greater Geelong	5-14	0	F	14314
Greater Geelong	5-14	0	M	14454
Greater Geelong	5-14	1	F	645
Greater Geelong	5-14	1	M	1260
Greater Geelong	15-19		F	333
Greater Geelong	15-19		M	364
Greater Geelong	15-19	0	F	6772
Greater Geelong	15-19	0	M	6869
Greater Geelong	15-19	1	F	268
Greater Geelong	15-19	1	M	477
Greater Geelong	20-24		F	427
Greater Geelong	20-24		M	582
Greater Geelong	20-24	0	F	7816
Greater Geelong	20-24	0	M	7848
Greater Geelong	20-24	1	F	215
Greater Geelong	20-24	1	M	320
Greater Geelong	25-34		F	856
Greater Geelong	25-34		M	1426
Greater Geelong	25-34	0	F	17768
Greater Geelong	25-34	0	M	17282
Greater Geelong	25-34	1	F	414
Greater Geelong	25-34	1	M	459
Greater Geelong	35-44		F	819
Greater Geelong	35-44		M	1108
Greater Geelong	35-44	0	F	16434
Greater Geelong	35-44	0	M	15153
Greater Geelong	35-44	1	F	489
Greater Geelong	35-44	1	M	396
Greater Geelong	45-54		F	728
Greater Geelong	45-54		M	937
Greater Geelong	45-54	0	F	15685
Greater Geelong	45-54	0	M	14341
Greater Geelong	45-54	1	F	716
Greater Geelong	45-54	1	M	583
Greater Geelong	55-64		F	657
Greater Geelong	55-64		M	792
Greater Geelong	55-64	0	F	15365
Greater Geelong	55-64	0	M	13472
Greater Geelong	55-64	1	F	1064
Greater Geelong	55-64	1	M	812
Greater Geelong	65-74		F	712
Greater Geelong	65-74		M	686
Greater Geelong	65-74	0	F	13656
Greater Geelong	65-74	0	M	12016
Greater Geelong	65-74	1	F	1405
Greater Geelong	65-74	1	M	1212
Greater Geelong	75-84		F	566
Greater Geelong	75-84		M	470
Greater Geelong	75-84	0	F	6541
Greater Geelong	75-84	0	M	5723
Greater Geelong	75-84	1	F	2006
Greater Geelong	75-84	1	M	1394
Greater Geelong	85+		F	401
Greater Geelong	85+		M	222
Greater Geelong	85+	0	F	1529
Greater Geelong	85+	0	M	1323
Greater Geelong	85+	1	F	2305
Greater Geelong	85+	1	M	1067
Greater Shepparton	0-4		F	152
Greater Shepparton	0-4		M	152
Greater Shepparton	0-4	0	F	1745
Greater Shepparton	0-4	0	M	1969
Greater Shepparton	0-4	1	F	32
Greater Shepparton	0-4	1	M	36
Greater Shepparton	5-14		F	360
Greater Shepparton	5-14		M	392
Greater Shepparton	5-14	0	F	3883
Greater Shepparton	5-14	0	M	4001
Greater Shepparton	5-14	1	F	153
Greater Shepparton	5-14	1	M	349
Greater Shepparton	15-19		F	134
Greater Shepparton	15-19		M	179
Greater Shepparton	15-19	0	F	1735
Greater Shepparton	15-19	0	M	1897
Greater Shepparton	15-19	1	F	60
Greater Shepparton	15-19	1	M	116
Greater Shepparton	20-24		F	143
Greater Shepparton	20-24		M	184
Greater Shepparton	20-24	0	F	1672
Greater Shepparton	20-24	0	M	1698
Greater Shepparton	20-24	1	F	65
Greater Shepparton	20-24	1	M	79
Greater Shepparton	25-34		F	349
Greater Shepparton	25-34		M	430
Greater Shepparton	25-34	0	F	4082
Greater Shepparton	25-34	0	M	3816
Greater Shepparton	25-34	1	F	107
Greater Shepparton	25-34	1	M	107
Greater Shepparton	35-44		F	338
Greater Shepparton	35-44		M	376
Greater Shepparton	35-44	0	F	3736
Greater Shepparton	35-44	0	M	3465
Greater Shepparton	35-44	1	F	140
Greater Shepparton	35-44	1	M	131
Greater Shepparton	45-54		F	260
Greater Shepparton	45-54		M	362
Greater Shepparton	45-54	0	F	3735
Greater Shepparton	45-54	0	M	3713
Greater Shepparton	45-54	1	F	249
Greater Shepparton	45-54	1	M	210
Greater Shepparton	55-64		F	292
Greater Shepparton	55-64		M	327
Greater Shepparton	55-64	0	F	3738
Greater Shepparton	55-64	0	M	3509
Greater Shepparton	55-64	1	F	315
Greater Shepparton	55-64	1	M	320
Greater Shepparton	65-74		F	227
Greater Shepparton	65-74		M	246
Greater Shepparton	65-74	0	F	3077
Greater Shepparton	65-74	0	M	2930
Greater Shepparton	65-74	1	F	389
Greater Shepparton	65-74	1	M	344
Greater Shepparton	75-84		F	176
Greater Shepparton	75-84		M	176
Greater Shepparton	75-84	0	F	1523
Greater Shepparton	75-84	0	M	1461
Greater Shepparton	75-84	1	F	519
Greater Shepparton	75-84	1	M	403
Greater Shepparton	85+		F	96
Greater Shepparton	85+		M	64
Greater Shepparton	85+	0	F	363
Greater Shepparton	85+	0	M	317
Greater Shepparton	85+	1	F	547
Greater Shepparton	85+	1	M	268
Hepburn	0-4		F	28
Hepburn	0-4		M	24
Hepburn	0-4	0	F	305
Hepburn	0-4	0	M	310
Hepburn	0-4	1	F	3
Hepburn	0-4	1	M	7
Hepburn	5-14		F	78
Hepburn	5-14		M	70
Hepburn	5-14	0	F	710
Hepburn	5-14	0	M	738
Hepburn	5-14	1	F	27
Hepburn	5-14	1	M	57
Hepburn	15-19		F	27
Hepburn	15-19		M	27
Hepburn	15-19	0	F	319
Hepburn	15-19	0	M	325
Hepburn	15-19	1	F	10
Hepburn	15-19	1	M	27
Hepburn	20-24		F	17
Hepburn	20-24		M	24
Hepburn	20-24	0	F	195
Hepburn	20-24	0	M	216
Hepburn	20-24	1	F	11
Hepburn	20-24	1	M	4
Hepburn	25-34		F	61
Hepburn	25-34		M	47
Hepburn	25-34	0	F	588
Hepburn	25-34	0	M	566
Hepburn	25-34	1	F	10
Hepburn	25-34	1	M	24
Hepburn	35-44		F	71
Hepburn	35-44		M	69
Hepburn	35-44	0	F	809
Hepburn	35-44	0	M	747
Hepburn	35-44	1	F	23
Hepburn	35-44	1	M	22
Hepburn	45-54		F	91
Hepburn	45-54		M	95
Hepburn	45-54	0	F	1103
Hepburn	45-54	0	M	1057
Hepburn	45-54	1	F	53
Hepburn	45-54	1	M	35
Hepburn	55-64		F	98
Hepburn	55-64		M	99
Hepburn	55-64	0	F	1349
Hepburn	55-64	0	M	1230
Hepburn	55-64	1	F	83
Hepburn	55-64	1	M	69
Hepburn	65-74		F	104
Hepburn	65-74		M	105
Hepburn	65-74	0	F	1256
Hepburn	65-74	0	M	1227
Hepburn	65-74	1	F	97
Hepburn	65-74	1	M	92
Hepburn	75-84		F	60
Hepburn	75-84		M	59
Hepburn	75-84	0	F	495
Hepburn	75-84	0	M	496
Hepburn	75-84	1	F	109
Hepburn	75-84	1	M	95
Hepburn	85+		F	43
Hepburn	85+		M	35
Hepburn	85+	0	F	108
Hepburn	85+	0	M	82
Hepburn	85+	1	F	134
Hepburn	85+	1	M	66
Hindmarsh	0-4		F	3
Hindmarsh	0-4		M	5
Hindmarsh	0-4	0	F	138
Hindmarsh	0-4	0	M	130
Hindmarsh	5-14		F	19
Hindmarsh	5-14		M	21
Hindmarsh	5-14	0	F	250
Hindmarsh	5-14	0	M	248
Hindmarsh	5-14	1	F	6
Hindmarsh	5-14	1	M	14
Hindmarsh	15-19		F	12
Hindmarsh	15-19		M	12
Hindmarsh	15-19	0	F	114
Hindmarsh	15-19	0	M	167
Hindmarsh	15-19	1	F	8
Hindmarsh	20-24		F	5
Hindmarsh	20-24		M	6
Hindmarsh	20-24	0	F	90
Hindmarsh	20-24	0	M	102
Hindmarsh	20-24	1	F	5
Hindmarsh	20-24	1	M	6
Hindmarsh	25-34		F	23
Hindmarsh	25-34		M	12
Hindmarsh	25-34	0	F	285
Hindmarsh	25-34	0	M	281
Hindmarsh	25-34	1	F	5
Hindmarsh	25-34	1	M	8
Hindmarsh	35-44		F	15
Hindmarsh	35-44		M	22
Hindmarsh	35-44	0	F	226
Hindmarsh	35-44	0	M	227
Hindmarsh	35-44	1	F	18
Hindmarsh	35-44	1	M	18
Hindmarsh	45-54		F	12
Hindmarsh	45-54		M	18
Hindmarsh	45-54	0	F	325
Hindmarsh	45-54	0	M	270
Hindmarsh	45-54	1	F	21
Hindmarsh	45-54	1	M	14
Hindmarsh	55-64		F	20
Hindmarsh	55-64		M	23
Hindmarsh	55-64	0	F	381
Hindmarsh	55-64	0	M	413
Hindmarsh	55-64	1	F	37
Hindmarsh	55-64	1	M	38
Hindmarsh	65-74		F	21
Hindmarsh	65-74		M	29
Hindmarsh	65-74	0	F	303
Hindmarsh	65-74	0	M	357
Hindmarsh	65-74	1	F	44
Hindmarsh	65-74	1	M	31
Hindmarsh	75-84		F	26
Hindmarsh	75-84		M	20
Hindmarsh	75-84	0	F	218
Hindmarsh	75-84	0	M	191
Hindmarsh	75-84	1	F	40
Hindmarsh	75-84	1	M	39
Hindmarsh	85+		F	29
Hindmarsh	85+		M	20
Hindmarsh	85+	0	F	63
Hindmarsh	85+	0	M	59
Hindmarsh	85+	1	F	72
Hindmarsh	85+	1	M	43
Hobsons Bay	0-4		F	140
Hobsons Bay	0-4		M	170
Hobsons Bay	0-4	0	F	2568
Hobsons Bay	0-4	0	M	2818
Hobsons Bay	0-4	1	F	30
Hobsons Bay	0-4	1	M	50
Hobsons Bay	5-14		F	276
Hobsons Bay	5-14		M	276
Hobsons Bay	5-14	0	F	5126
Hobsons Bay	5-14	0	M	5017
Hobsons Bay	5-14	1	F	131
Hobsons Bay	5-14	1	M	327
Hobsons Bay	15-19		F	96
Hobsons Bay	15-19		M	115
Hobsons Bay	15-19	0	F	2030
Hobsons Bay	15-19	0	M	2076
Hobsons Bay	15-19	1	F	73
Hobsons Bay	15-19	1	M	81
Hobsons Bay	20-24		F	103
Hobsons Bay	20-24		M	140
Hobsons Bay	20-24	0	F	2021
Hobsons Bay	20-24	0	M	2183
Hobsons Bay	20-24	1	F	52
Hobsons Bay	20-24	1	M	57
Hobsons Bay	25-34		F	365
Hobsons Bay	25-34		M	411
Hobsons Bay	25-34	0	F	5809
Hobsons Bay	25-34	0	M	5619
Hobsons Bay	25-34	1	F	115
Hobsons Bay	25-34	1	M	106
Hobsons Bay	35-44		F	326
Hobsons Bay	35-44		M	385
Hobsons Bay	35-44	0	F	6833
Hobsons Bay	35-44	0	M	6471
Hobsons Bay	35-44	1	F	128
Hobsons Bay	35-44	1	M	104
Hobsons Bay	45-54		F	285
Hobsons Bay	45-54		M	292
Hobsons Bay	45-54	0	F	6185
Hobsons Bay	45-54	0	M	5764
Hobsons Bay	45-54	1	F	216
Hobsons Bay	45-54	1	M	165
Hobsons Bay	55-64		F	190
Hobsons Bay	55-64		M	228
Hobsons Bay	55-64	0	F	5112
Hobsons Bay	55-64	0	M	4930
Hobsons Bay	55-64	1	F	336
Hobsons Bay	55-64	1	M	259
Hobsons Bay	65-74		F	166
Hobsons Bay	65-74		M	158
Hobsons Bay	65-74	0	F	3508
Hobsons Bay	65-74	0	M	3227
Hobsons Bay	65-74	1	F	565
Hobsons Bay	65-74	1	M	426
Hobsons Bay	75-84		F	105
Hobsons Bay	75-84		M	88
Hobsons Bay	75-84	0	F	1580
Hobsons Bay	75-84	0	M	1440
Hobsons Bay	75-84	1	F	824
Hobsons Bay	75-84	1	M	508
Hobsons Bay	85+		F	65
Hobsons Bay	85+		M	34
Hobsons Bay	85+	0	F	410
Hobsons Bay	85+	0	M	341
Hobsons Bay	85+	1	F	838
Hobsons Bay	85+	1	M	416
Horsham	0-4		F	27
Horsham	0-4		M	29
Horsham	0-4	0	F	575
Horsham	0-4	0	M	526
Horsham	0-4	1	F	4
Horsham	0-4	1	M	3
Horsham	5-14		F	56
Horsham	5-14		M	94
Horsham	5-14	0	F	1106
Horsham	5-14	0	M	1176
Horsham	5-14	1	F	43
Horsham	5-14	1	M	95
Horsham	15-19		F	35
Horsham	15-19		M	52
Horsham	15-19	0	F	505
Horsham	15-19	0	M	571
Horsham	15-19	1	F	13
Horsham	15-19	1	M	23
Horsham	20-24		F	45
Horsham	20-24		M	43
Horsham	20-24	0	F	521
Horsham	20-24	0	M	508
Horsham	20-24	1	F	16
Horsham	20-24	1	M	21
Horsham	25-34		F	72
Horsham	25-34		M	93
Horsham	25-34	0	F	1188
Horsham	25-34	0	M	1141
Horsham	25-34	1	F	36
Horsham	25-34	1	M	36
Horsham	35-44		F	58
Horsham	35-44		M	58
Horsham	35-44	0	F	1082
Horsham	35-44	0	M	1006
Horsham	35-44	1	F	30
Horsham	35-44	1	M	37
Horsham	45-54		F	60
Horsham	45-54		M	46
Horsham	45-54	0	F	1151
Horsham	45-54	0	M	1079
Horsham	45-54	1	F	53
Horsham	45-54	1	M	30
Horsham	55-64		F	60
Horsham	55-64		M	66
Horsham	55-64	0	F	1258
Horsham	55-64	0	M	1236
Horsham	55-64	1	F	78
Horsham	55-64	1	M	58
Horsham	65-74		F	46
Horsham	65-74		M	59
Horsham	65-74	0	F	1034
Horsham	65-74	0	M	962
Horsham	65-74	1	F	83
Horsham	65-74	1	M	73
Horsham	75-84		F	50
Horsham	75-84		M	43
Horsham	75-84	0	F	594
Horsham	75-84	0	M	505
Horsham	75-84	1	F	138
Horsham	75-84	1	M	101
Horsham	85+		F	28
Horsham	85+		M	21
Horsham	85+	0	F	165
Horsham	85+	0	M	130
Horsham	85+	1	F	212
Horsham	85+	1	M	95
Hume	0-4		F	604
Hume	0-4		M	591
Hume	0-4	0	F	8378
Hume	0-4	0	M	9011
Hume	0-4	1	F	106
Hume	0-4	1	M	162
Hume	5-14		F	1124
Hume	5-14		M	1164
Hume	5-14	0	F	15725
Hume	5-14	0	M	16164
Hume	5-14	1	F	549
Hume	5-14	1	M	1175
Hume	15-19		F	396
Hume	15-19		M	464
Hume	15-19	0	F	6763
Hume	15-19	0	M	7046
Hume	15-19	1	F	218
Hume	15-19	1	M	330
Hume	20-24		F	428
Hume	20-24		M	528
Hume	20-24	0	F	7354
Hume	20-24	0	M	7851
Hume	20-24	1	F	181
Hume	20-24	1	M	240
