LGA_NAME21	Age5yr	Indigenous	Sex	persons
The Hills Shire	35-39	1	F	33
The Hills Shire	35-39	1	M	28
The Hills Shire	40-44		F	150
The Hills Shire	40-44		M	157
The Hills Shire	40-44	0	F	7784
The Hills Shire	40-44	0	M	7453
The Hills Shire	40-44	1	F	34
The Hills Shire	40-44	1	M	45
The Hills Shire	45-49		F	139
The Hills Shire	45-49		M	130
The Hills Shire	45-49	0	F	7123
The Hills Shire	45-49	0	M	6947
The Hills Shire	45-49	1	F	39
The Hills Shire	45-49	1	M	37
The Hills Shire	50-54		F	115
The Hills Shire	50-54		M	118
The Hills Shire	50-54	0	F	6437
The Hills Shire	50-54	0	M	5980
The Hills Shire	50-54	1	F	36
The Hills Shire	50-54	1	M	24
The Hills Shire	55-59		F	115
The Hills Shire	55-59		M	101
The Hills Shire	55-59	0	F	5477
The Hills Shire	55-59	0	M	5355
The Hills Shire	55-59	1	F	24
The Hills Shire	55-59	1	M	26
The Hills Shire	60-64		F	80
The Hills Shire	60-64		M	72
The Hills Shire	60-64	0	F	5050
The Hills Shire	60-64	0	M	4680
The Hills Shire	60-64	1	F	8
The Hills Shire	60-64	1	M	17
The Hills Shire	65+		F	294
The Hills Shire	65+		M	255
The Hills Shire	65+	0	F	14638
The Hills Shire	65+	0	M	13154
The Hills Shire	65+	1	F	36
The Hills Shire	65+	1	M	40
Tweed	0-4		F	149
Tweed	0-4		M	126
Tweed	0-4	0	F	1932
Tweed	0-4	0	M	2042
Tweed	0-4	1	F	192
Tweed	0-4	1	M	186
Tweed	5-9		F	171
Tweed	5-9		M	201
Tweed	5-9	0	F	2266
Tweed	5-9	0	M	2459
Tweed	5-9	1	F	212
Tweed	5-9	1	M	231
Tweed	10-14		F	185
Tweed	10-14		M	195
Tweed	10-14	0	F	2436
Tweed	10-14	0	M	2574
Tweed	10-14	1	F	230
Tweed	10-14	1	M	306
Tweed	15-19		F	159
Tweed	15-19		M	166
Tweed	15-19	0	F	2149
Tweed	15-19	0	M	2191
Tweed	15-19	1	F	223
Tweed	15-19	1	M	221
Tweed	20-24		F	127
Tweed	20-24		M	163
Tweed	20-24	0	F	1687
Tweed	20-24	0	M	1796
Tweed	20-24	1	F	173
Tweed	20-24	1	M	160
Tweed	25-29		F	151
Tweed	25-29		M	144
Tweed	25-29	0	F	1812
Tweed	25-29	0	M	1712
Tweed	25-29	1	F	143
Tweed	25-29	1	M	135
Tweed	30-34		F	162
Tweed	30-34		M	153
Tweed	30-34	0	F	2310
Tweed	30-34	0	M	1928
Tweed	30-34	1	F	107
Tweed	30-34	1	M	108
Tweed	35-39		F	196
Tweed	35-39		M	195
Tweed	35-39	0	F	2629
Tweed	35-39	0	M	2349
Tweed	35-39	1	F	137
Tweed	35-39	1	M	112
Tweed	40-44		F	180
Tweed	40-44		M	194
Tweed	40-44	0	F	2662
Tweed	40-44	0	M	2298
Tweed	40-44	1	F	111
Tweed	40-44	1	M	97
Tweed	45-49		F	224
Tweed	45-49		M	204
Tweed	45-49	0	F	2835
Tweed	45-49	0	M	2640
Tweed	45-49	1	F	135
Tweed	45-49	1	M	117
Tweed	50-54		F	163
Tweed	50-54		M	210
Tweed	50-54	0	F	2820
Tweed	50-54	0	M	2534
Tweed	50-54	1	F	121
Tweed	50-54	1	M	114
Tweed	55-59		F	216
Tweed	55-59		M	201
Tweed	55-59	0	F	3206
Tweed	55-59	0	M	2752
Tweed	55-59	1	F	129
Tweed	55-59	1	M	82
Tweed	60-64		F	180
Tweed	60-64		M	194
Tweed	60-64	0	F	3666
Tweed	60-64	0	M	3201
Tweed	60-64	1	F	114
Tweed	60-64	1	M	79
Tweed	65+		F	774
Tweed	65+		M	639
Tweed	65+	0	F	12921
Tweed	65+	0	M	11230
Tweed	65+	1	F	198
Tweed	65+	1	M	163
Upper Hunter Shire	0-4		F	21
Upper Hunter Shire	0-4		M	25
Upper Hunter Shire	0-4	0	F	286
Upper Hunter Shire	0-4	0	M	314
Upper Hunter Shire	0-4	1	F	58
Upper Hunter Shire	0-4	1	M	52
Upper Hunter Shire	5-9		F	28
Upper Hunter Shire	5-9		M	19
Upper Hunter Shire	5-9	0	F	357
Upper Hunter Shire	5-9	0	M	410
Upper Hunter Shire	5-9	1	F	40
Upper Hunter Shire	5-9	1	M	49
Upper Hunter Shire	10-14		F	27
Upper Hunter Shire	10-14		M	35
Upper Hunter Shire	10-14	0	F	381
Upper Hunter Shire	10-14	0	M	420
Upper Hunter Shire	10-14	1	F	63
Upper Hunter Shire	10-14	1	M	65
Upper Hunter Shire	15-19		F	18
Upper Hunter Shire	15-19		M	21
Upper Hunter Shire	15-19	0	F	342
Upper Hunter Shire	15-19	0	M	342
Upper Hunter Shire	15-19	1	F	46
Upper Hunter Shire	15-19	1	M	52
Upper Hunter Shire	20-24		F	16
Upper Hunter Shire	20-24		M	21
Upper Hunter Shire	20-24	0	F	287
Upper Hunter Shire	20-24	0	M	272
Upper Hunter Shire	20-24	1	F	42
Upper Hunter Shire	20-24	1	M	39
Upper Hunter Shire	25-29		F	22
Upper Hunter Shire	25-29		M	16
Upper Hunter Shire	25-29	0	F	333
Upper Hunter Shire	25-29	0	M	310
Upper Hunter Shire	25-29	1	F	29
Upper Hunter Shire	25-29	1	M	34
Upper Hunter Shire	30-34		F	26
Upper Hunter Shire	30-34		M	34
Upper Hunter Shire	30-34	0	F	417
Upper Hunter Shire	30-34	0	M	383
Upper Hunter Shire	30-34	1	F	30
Upper Hunter Shire	30-34	1	M	20
Upper Hunter Shire	35-39		F	22
Upper Hunter Shire	35-39		M	29
Upper Hunter Shire	35-39	0	F	399
Upper Hunter Shire	35-39	0	M	371
Upper Hunter Shire	35-39	1	F	27
Upper Hunter Shire	35-39	1	M	23
Upper Hunter Shire	40-44		F	28
Upper Hunter Shire	40-44		M	18
Upper Hunter Shire	40-44	0	F	346
Upper Hunter Shire	40-44	0	M	380
Upper Hunter Shire	40-44	1	F	36
Upper Hunter Shire	40-44	1	M	14
Upper Hunter Shire	45-49		F	26
Upper Hunter Shire	45-49		M	35
Upper Hunter Shire	45-49	0	F	418
Upper Hunter Shire	45-49	0	M	419
Upper Hunter Shire	45-49	1	F	35
Upper Hunter Shire	45-49	1	M	24
Upper Hunter Shire	50-54		F	20
Upper Hunter Shire	50-54		M	26
Upper Hunter Shire	50-54	0	F	365
Upper Hunter Shire	50-54	0	M	370
Upper Hunter Shire	50-54	1	F	30
Upper Hunter Shire	50-54	1	M	21
Upper Hunter Shire	55-59		F	36
Upper Hunter Shire	55-59		M	25
Upper Hunter Shire	55-59	0	F	425
Upper Hunter Shire	55-59	0	M	407
Upper Hunter Shire	55-59	1	F	19
Upper Hunter Shire	55-59	1	M	21
Upper Hunter Shire	60-64		F	24
Upper Hunter Shire	60-64		M	35
Upper Hunter Shire	60-64	0	F	449
Upper Hunter Shire	60-64	0	M	457
Upper Hunter Shire	60-64	1	F	15
Upper Hunter Shire	60-64	1	M	21
Upper Hunter Shire	65+		F	73
Upper Hunter Shire	65+		M	83
Upper Hunter Shire	65+	0	F	1407
Upper Hunter Shire	65+	0	M	1355
Upper Hunter Shire	65+	1	F	37
Upper Hunter Shire	65+	1	M	38
Upper Lachlan Shire	0-4		F	19
Upper Lachlan Shire	0-4		M	20
Upper Lachlan Shire	0-4	0	F	196
Upper Lachlan Shire	0-4	0	M	203
Upper Lachlan Shire	0-4	1	F	12
Upper Lachlan Shire	0-4	1	M	13
Upper Lachlan Shire	5-9		F	20
Upper Lachlan Shire	5-9		M	26
Upper Lachlan Shire	5-9	0	F	204
Upper Lachlan Shire	5-9	0	M	226
Upper Lachlan Shire	5-9	1	F	5
Upper Lachlan Shire	5-9	1	M	23
Upper Lachlan Shire	10-14		F	24
Upper Lachlan Shire	10-14		M	19
Upper Lachlan Shire	10-14	0	F	171
Upper Lachlan Shire	10-14	0	M	201
Upper Lachlan Shire	10-14	1	F	10
Upper Lachlan Shire	10-14	1	M	11
Upper Lachlan Shire	15-19		F	18
Upper Lachlan Shire	15-19		M	12
Upper Lachlan Shire	15-19	0	F	185
Upper Lachlan Shire	15-19	0	M	209
Upper Lachlan Shire	15-19	1	F	17
Upper Lachlan Shire	15-19	1	M	7
Upper Lachlan Shire	20-24		F	8
Upper Lachlan Shire	20-24		M	6
Upper Lachlan Shire	20-24	0	F	150
Upper Lachlan Shire	20-24	0	M	136
Upper Lachlan Shire	20-24	1	F	21
Upper Lachlan Shire	20-24	1	M	8
Upper Lachlan Shire	25-29		F	12
Upper Lachlan Shire	25-29		M	9
Upper Lachlan Shire	25-29	0	F	139
Upper Lachlan Shire	25-29	0	M	151
Upper Lachlan Shire	25-29	1	F	4
Upper Lachlan Shire	25-29	1	M	13
Upper Lachlan Shire	30-34		F	15
Upper Lachlan Shire	30-34		M	15
Upper Lachlan Shire	30-34	0	F	188
Upper Lachlan Shire	30-34	0	M	156
Upper Lachlan Shire	30-34	1	F	10
Upper Lachlan Shire	30-34	1	M	5
Upper Lachlan Shire	35-39		F	21
Upper Lachlan Shire	35-39		M	15
Upper Lachlan Shire	35-39	0	F	202
Upper Lachlan Shire	35-39	0	M	188
Upper Lachlan Shire	35-39	1	F	3
Upper Lachlan Shire	35-39	1	M	4
Upper Lachlan Shire	40-44		F	9
Upper Lachlan Shire	40-44		M	12
Upper Lachlan Shire	40-44	0	F	192
Upper Lachlan Shire	40-44	0	M	176
Upper Lachlan Shire	40-44	1	F	11
Upper Lachlan Shire	40-44	1	M	9
Upper Lachlan Shire	45-49		F	18
Upper Lachlan Shire	45-49		M	22
Upper Lachlan Shire	45-49	0	F	219
Upper Lachlan Shire	45-49	0	M	238
Upper Lachlan Shire	45-49	1	F	14
Upper Lachlan Shire	45-49	1	M	6
Upper Lachlan Shire	50-54		F	20
Upper Lachlan Shire	50-54		M	22
Upper Lachlan Shire	50-54	0	F	278
Upper Lachlan Shire	50-54	0	M	260
Upper Lachlan Shire	50-54	1	F	3
Upper Lachlan Shire	50-54	1	M	18
Upper Lachlan Shire	55-59		F	27
Upper Lachlan Shire	55-59		M	43
Upper Lachlan Shire	55-59	0	F	331
Upper Lachlan Shire	55-59	0	M	361
Upper Lachlan Shire	55-59	1	F	6
Upper Lachlan Shire	55-59	1	M	5
Upper Lachlan Shire	60-64		F	23
Upper Lachlan Shire	60-64		M	29
Upper Lachlan Shire	60-64	0	F	329
Upper Lachlan Shire	60-64	0	M	348
Upper Lachlan Shire	60-64	1	F	3
Upper Lachlan Shire	60-64	1	M	3
Upper Lachlan Shire	65+		F	84
Upper Lachlan Shire	65+		M	100
Upper Lachlan Shire	65+	0	F	943
Upper Lachlan Shire	65+	0	M	988
Upper Lachlan Shire	65+	1	F	14
Upper Lachlan Shire	65+	1	M	3
Uralla	0-4		F	11
Uralla	0-4		M	12
Uralla	0-4	0	F	108
Uralla	0-4	0	M	119
Uralla	0-4	1	F	23
Uralla	0-4	1	M	27
Uralla	5-9		F	6
Uralla	5-9		M	16
Uralla	5-9	0	F	120
Uralla	5-9	0	M	129
Uralla	5-9	1	F	30
Uralla	5-9	1	M	37
Uralla	10-14		F	9
Uralla	10-14		M	10
Uralla	10-14	0	F	160
Uralla	10-14	0	M	145
Uralla	10-14	1	F	46
Uralla	10-14	1	M	33
Uralla	15-19		F	15
Uralla	15-19		M	9
Uralla	15-19	0	F	148
Uralla	15-19	0	M	135
Uralla	15-19	1	F	25
Uralla	15-19	1	M	26
Uralla	20-24		F	3
Uralla	20-24		M	8
Uralla	20-24	0	F	103
Uralla	20-24	0	M	89
Uralla	20-24	1	F	26
Uralla	20-24	1	M	22
Uralla	25-29		F	11
Uralla	25-29		M	4
Uralla	25-29	0	F	118
Uralla	25-29	0	M	104
Uralla	25-29	1	F	13
Uralla	25-29	1	M	18
Uralla	30-34		F	11
Uralla	30-34		M	12
Uralla	30-34	0	F	135
Uralla	30-34	0	M	97
Uralla	30-34	1	F	12
Uralla	30-34	1	M	12
Uralla	35-39		F	10
Uralla	35-39		M	13
Uralla	35-39	0	F	127
Uralla	35-39	0	M	118
Uralla	35-39	1	F	16
Uralla	35-39	1	M	12
Uralla	40-44		F	9
Uralla	40-44		M	5
Uralla	40-44	0	F	137
Uralla	40-44	0	M	124
Uralla	40-44	1	F	15
Uralla	40-44	1	M	17
Uralla	45-49		F	13
Uralla	45-49		M	14
Uralla	45-49	0	F	179
Uralla	45-49	0	M	160
Uralla	45-49	1	F	8
Uralla	45-49	1	M	11
Uralla	50-54		F	21
Uralla	50-54		M	13
Uralla	50-54	0	F	197
Uralla	50-54	0	M	171
Uralla	50-54	1	F	17
Uralla	50-54	1	M	13
Uralla	55-59		F	12
Uralla	55-59		M	16
Uralla	55-59	0	F	219
Uralla	55-59	0	M	177
Uralla	55-59	1	F	22
Uralla	55-59	1	M	10
Uralla	60-64		F	20
Uralla	60-64		M	14
Uralla	60-64	0	F	208
Uralla	60-64	0	M	222
Uralla	60-64	1	F	11
Uralla	60-64	1	M	13
Uralla	65+		F	38
Uralla	65+		M	40
Uralla	65+	0	F	638
Uralla	65+	0	M	622
Uralla	65+	1	F	26
Uralla	65+	1	M	18
Wagga Wagga	0-4		F	82
Wagga Wagga	0-4		M	98
Wagga Wagga	0-4	0	F	1918
Wagga Wagga	0-4	0	M	1919
Wagga Wagga	0-4	1	F	275
Wagga Wagga	0-4	1	M	291
Wagga Wagga	5-9		F	115
Wagga Wagga	5-9		M	112
Wagga Wagga	5-9	0	F	1810
Wagga Wagga	5-9	0	M	2005
Wagga Wagga	5-9	1	F	233
Wagga Wagga	5-9	1	M	293
Wagga Wagga	10-14		F	107
Wagga Wagga	10-14		M	109
Wagga Wagga	10-14	0	F	1964
Wagga Wagga	10-14	0	M	1934
Wagga Wagga	10-14	1	F	254
Wagga Wagga	10-14	1	M	243
Wagga Wagga	15-19		F	117
Wagga Wagga	15-19		M	156
Wagga Wagga	15-19	0	F	1898
Wagga Wagga	15-19	0	M	1972
Wagga Wagga	15-19	1	F	247
Wagga Wagga	15-19	1	M	237
Wagga Wagga	20-24		F	139
Wagga Wagga	20-24		M	197
Wagga Wagga	20-24	0	F	2280
Wagga Wagga	20-24	0	M	2101
Wagga Wagga	20-24	1	F	253
Wagga Wagga	20-24	1	M	207
Wagga Wagga	25-29		F	110
Wagga Wagga	25-29		M	131
Wagga Wagga	25-29	0	F	2224
Wagga Wagga	25-29	0	M	2149
Wagga Wagga	25-29	1	F	187
Wagga Wagga	25-29	1	M	178
Wagga Wagga	30-34		F	105
Wagga Wagga	30-34		M	100
Wagga Wagga	30-34	0	F	2153
Wagga Wagga	30-34	0	M	2062
Wagga Wagga	30-34	1	F	152
Wagga Wagga	30-34	1	M	140
Wagga Wagga	35-39		F	112
Wagga Wagga	35-39		M	110
Wagga Wagga	35-39	0	F	2098
Wagga Wagga	35-39	0	M	1904
Wagga Wagga	35-39	1	F	132
Wagga Wagga	35-39	1	M	94
Wagga Wagga	40-44		F	79
Wagga Wagga	40-44		M	106
Wagga Wagga	40-44	0	F	1746
Wagga Wagga	40-44	0	M	1662
Wagga Wagga	40-44	1	F	88
Wagga Wagga	40-44	1	M	96
Wagga Wagga	45-49		F	96
Wagga Wagga	45-49		M	104
Wagga Wagga	45-49	0	F	1703
Wagga Wagga	45-49	0	M	1647
Wagga Wagga	45-49	1	F	122
Wagga Wagga	45-49	1	M	87
Wagga Wagga	50-54		F	86
Wagga Wagga	50-54		M	101
Wagga Wagga	50-54	0	F	1790
Wagga Wagga	50-54	0	M	1645
Wagga Wagga	50-54	1	F	95
Wagga Wagga	50-54	1	M	81
Wagga Wagga	55-59		F	74
Wagga Wagga	55-59		M	86
Wagga Wagga	55-59	0	F	1726
Wagga Wagga	55-59	0	M	1615
Wagga Wagga	55-59	1	F	91
Wagga Wagga	55-59	1	M	69
Wagga Wagga	60-64		F	104
Wagga Wagga	60-64		M	80
Wagga Wagga	60-64	0	F	1827
Wagga Wagga	60-64	0	M	1594
Wagga Wagga	60-64	1	F	65
Wagga Wagga	60-64	1	M	57
Wagga Wagga	65+		F	357
Wagga Wagga	65+		M	291
Wagga Wagga	65+	0	F	5620
Wagga Wagga	65+	0	M	4711
Wagga Wagga	65+	1	F	113
Wagga Wagga	65+	1	M	96
Walcha	0-4		F	14
Walcha	0-4		M	9
Walcha	0-4	0	F	62
Walcha	0-4	0	M	61
Walcha	0-4	1	F	11
Walcha	0-4	1	M	10
Walcha	5-9		F	7
Walcha	5-9		M	8
Walcha	5-9	0	F	63
Walcha	5-9	0	M	77
Walcha	5-9	1	F	6
Walcha	5-9	1	M	16
Walcha	10-14		F	3
Walcha	10-14		M	3
Walcha	10-14	0	F	68
Walcha	10-14	0	M	68
Walcha	10-14	1	F	10
Walcha	10-14	1	M	4
Walcha	15-19		F	7
Walcha	15-19		M	4
Walcha	15-19	0	F	56
Walcha	15-19	0	M	59
Walcha	15-19	1	F	9
Walcha	15-19	1	M	9
Walcha	20-24		F	13
Walcha	20-24		M	9
Walcha	20-24	0	F	38
Walcha	20-24	0	M	47
Walcha	20-24	1	F	3
Walcha	20-24	1	M	14
Walcha	25-29		F	8
Walcha	25-29		M	10
Walcha	25-29	0	F	50
Walcha	25-29	0	M	48
Walcha	25-29	1	F	8
Walcha	25-29	1	M	10
Walcha	30-34		F	6
Walcha	30-34		M	3
Walcha	30-34	0	F	65
Walcha	30-34	0	M	53
Walcha	30-34	1	F	4
Walcha	30-34	1	M	6
Walcha	35-39		F	8
Walcha	35-39		M	5
Walcha	35-39	0	F	53
Walcha	35-39	0	M	57
Walcha	35-39	1	F	9
Walcha	35-39	1	M	5
Walcha	40-44		F	3
Walcha	40-44		M	7
Walcha	40-44	0	F	61
Walcha	40-44	0	M	57
Walcha	40-44	1	F	3
Walcha	40-44	1	M	3
Walcha	45-49		F	13
Walcha	45-49		M	8
Walcha	45-49	0	F	80
Walcha	45-49	0	M	77
Walcha	45-49	1	F	11
Walcha	45-49	1	M	4
Walcha	50-54		F	6
Walcha	50-54		M	11
Walcha	50-54	0	F	77
Walcha	50-54	0	M	80
Walcha	50-54	1	F	6
Walcha	50-54	1	M	9
Walcha	55-59		F	8
Walcha	55-59		M	13
Walcha	55-59	0	F	93
Walcha	55-59	0	M	97
Walcha	60-64		F	15
Walcha	60-64		M	11
Walcha	60-64	0	F	102
Walcha	60-64	0	M	107
Walcha	60-64	1	M	9
Walcha	65+		F	38
Walcha	65+		M	39
Walcha	65+	0	F	399
Walcha	65+	0	M	392
Walcha	65+	1	F	13
Walcha	65+	1	M	10
Walgett	0-4		F	42
Walgett	0-4		M	37
Walgett	0-4	0	F	73
Walgett	0-4	0	M	78
Walgett	0-4	1	F	53
Walgett	0-4	1	M	47
Walgett	5-9		F	50
Walgett	5-9		M	53
Walgett	5-9	0	F	63
Walgett	5-9	0	M	63
Walgett	5-9	1	F	55
Walgett	5-9	1	M	54
Walgett	10-14		F	43
Walgett	10-14		M	45
Walgett	10-14	0	F	45
Walgett	10-14	0	M	59
Walgett	10-14	1	F	59
Walgett	10-14	1	M	50
Walgett	15-19		F	39
Walgett	15-19		M	40
Walgett	15-19	0	F	46
Walgett	15-19	0	M	49
Walgett	15-19	1	F	60
Walgett	15-19	1	M	46
Walgett	20-24		F	25
Walgett	20-24		M	35
Walgett	20-24	0	F	45
Walgett	20-24	0	M	55
Walgett	20-24	1	F	31
Walgett	20-24	1	M	31
Walgett	25-29		F	41
Walgett	25-29		M	41
Walgett	25-29	0	F	78
Walgett	25-29	0	M	69
Walgett	25-29	1	F	47
Walgett	25-29	1	M	35
Walgett	30-34		F	37
Walgett	30-34		M	35
Walgett	30-34	0	F	83
Walgett	30-34	0	M	94
Walgett	30-34	1	F	31
Walgett	30-34	1	M	39
Walgett	35-39		F	48
Walgett	35-39		M	21
Walgett	35-39	0	F	71
Walgett	35-39	0	M	64
Walgett	35-39	1	F	26
Walgett	35-39	1	M	17
Walgett	40-44		F	36
Walgett	40-44		M	45
Walgett	40-44	0	F	73
Walgett	40-44	0	M	68
Walgett	40-44	1	F	21
Walgett	40-44	1	M	23
Walgett	45-49		F	40
Walgett	45-49		M	25
Walgett	45-49	0	F	72
Walgett	45-49	0	M	77
Walgett	45-49	1	F	35
Walgett	45-49	1	M	31
Walgett	50-54		F	56
Walgett	50-54		M	43
Walgett	50-54	0	F	107
Walgett	50-54	0	M	94
Walgett	50-54	1	F	42
Walgett	50-54	1	M	26
Walgett	55-59		F	47
Walgett	55-59		M	44
Walgett	55-59	0	F	101
Walgett	55-59	0	M	108
Walgett	55-59	1	F	43
Walgett	55-59	1	M	31
Walgett	60-64		F	53
Walgett	60-64		M	54
Walgett	60-64	0	F	119
Walgett	60-64	0	M	169
Walgett	60-64	1	F	39
Walgett	60-64	1	M	34
Walgett	65+		F	128
Walgett	65+		M	128
Walgett	65+	0	F	322
Walgett	65+	0	M	457
Walgett	65+	1	F	52
Walgett	65+	1	M	53
Warren	0-4		F	5
Warren	0-4		M	5
Warren	0-4	0	F	47
Warren	0-4	0	M	54
Warren	0-4	1	F	22
Warren	0-4	1	M	27
Warren	5-9		F	5
Warren	5-9		M	3
Warren	5-9	0	F	53
Warren	5-9	0	M	59
Warren	5-9	1	F	15
Warren	5-9	1	M	24
Warren	10-14		F	12
Warren	10-14		M	11
Warren	10-14	0	F	72
Warren	10-14	0	M	47
Warren	10-14	1	F	17
Warren	10-14	1	M	19
Warren	15-19		M	11
Warren	15-19	0	F	45
Warren	15-19	0	M	46
Warren	15-19	1	F	16
Warren	15-19	1	M	15
Warren	20-24		M	3
Warren	20-24	0	F	28
Warren	20-24	0	M	51
Warren	20-24	1	F	20
Warren	20-24	1	M	13
Warren	25-29		F	3
Warren	25-29		M	4
Warren	25-29	0	F	47
Warren	25-29	0	M	34
Warren	25-29	1	F	13
Warren	25-29	1	M	8
Warren	30-34		F	6
Warren	30-34		M	6
Warren	30-34	0	F	63
Warren	30-34	0	M	57
Warren	30-34	1	F	14
Warren	30-34	1	M	8
Warren	35-39		F	6
Warren	35-39		M	3
Warren	35-39	0	F	43
Warren	35-39	0	M	48
Warren	35-39	1	F	8
Warren	35-39	1	M	3
Warren	40-44		F	8
Warren	40-44		M	7
Warren	40-44	0	F	52
Warren	40-44	0	M	48
Warren	40-44	1	F	10
Warren	40-44	1	M	3
Warren	45-49		F	10
Warren	45-49		M	9
Warren	45-49	0	F	49
Warren	45-49	0	M	40
Warren	45-49	1	F	7
Warren	45-49	1	M	14
Warren	50-54		F	10
Warren	50-54		M	3
Warren	50-54	0	F	64
Warren	50-54	0	M	69
Warren	50-54	1	F	14
Warren	50-54	1	M	12
Warren	55-59		F	7
Warren	55-59		M	8
Warren	55-59	0	F	68
Warren	55-59	0	M	73
Warren	55-59	1	F	16
Warren	55-59	1	M	5
Warren	60-64		F	9
Warren	60-64		M	13
Warren	60-64	0	F	75
Warren	60-64	0	M	97
Warren	60-64	1	F	6
Warren	60-64	1	M	8
Warren	65+		F	64
Warren	65+		M	40
Warren	65+	0	F	224
Warren	65+	0	M	229
Warren	65+	1	F	22
Warren	65+	1	M	26
Warrumbungle Shire	0-4		F	27
Warrumbungle Shire	0-4		M	28
Warrumbungle Shire	0-4	0	F	144
Warrumbungle Shire	0-4	0	M	160
Warrumbungle Shire	0-4	1	F	59
Warrumbungle Shire	0-4	1	M	52
Warrumbungle Shire	5-9		F	25
Warrumbungle Shire	5-9		M	47
Warrumbungle Shire	5-9	0	F	153
Warrumbungle Shire	5-9	0	M	154
Warrumbungle Shire	5-9	1	F	45
Warrumbungle Shire	5-9	1	M	68
Warrumbungle Shire	10-14		F	38
Warrumbungle Shire	10-14		M	30
Warrumbungle Shire	10-14	0	F	189
Warrumbungle Shire	10-14	0	M	209
Warrumbungle Shire	10-14	1	F	65
Warrumbungle Shire	10-14	1	M	56
Warrumbungle Shire	15-19		F	35
Warrumbungle Shire	15-19		M	40
Warrumbungle Shire	15-19	0	F	159
Warrumbungle Shire	15-19	0	M	179
Warrumbungle Shire	15-19	1	F	67
Warrumbungle Shire	15-19	1	M	45
Warrumbungle Shire	20-24		F	15
Warrumbungle Shire	20-24		M	29
Warrumbungle Shire	20-24	0	F	98
Warrumbungle Shire	20-24	0	M	125
Warrumbungle Shire	20-24	1	F	25
Warrumbungle Shire	20-24	1	M	31
Warrumbungle Shire	25-29		F	27
Warrumbungle Shire	25-29		M	29
Warrumbungle Shire	25-29	0	F	163
Warrumbungle Shire	25-29	0	M	151
Warrumbungle Shire	25-29	1	F	36
Warrumbungle Shire	25-29	1	M	33
Warrumbungle Shire	30-34		F	25
Warrumbungle Shire	30-34		M	29
Warrumbungle Shire	30-34	0	F	163
Warrumbungle Shire	30-34	0	M	161
Warrumbungle Shire	30-34	1	F	33
Warrumbungle Shire	30-34	1	M	20
Warrumbungle Shire	35-39		F	43
Warrumbungle Shire	35-39		M	23
Warrumbungle Shire	35-39	0	F	180
Warrumbungle Shire	35-39	0	M	136
Warrumbungle Shire	35-39	1	F	17
Warrumbungle Shire	35-39	1	M	20
Warrumbungle Shire	40-44		F	28
Warrumbungle Shire	40-44		M	19
Warrumbungle Shire	40-44	0	F	160
Warrumbungle Shire	40-44	0	M	164
Warrumbungle Shire	40-44	1	F	15
Warrumbungle Shire	40-44	1	M	20
Warrumbungle Shire	45-49		F	34
Warrumbungle Shire	45-49		M	32
Warrumbungle Shire	45-49	0	F	204
Warrumbungle Shire	45-49	0	M	176
Warrumbungle Shire	45-49	1	F	29
Warrumbungle Shire	45-49	1	M	20
Warrumbungle Shire	50-54		F	42
Warrumbungle Shire	50-54		M	46
Warrumbungle Shire	50-54	0	F	232
Warrumbungle Shire	50-54	0	M	232
Warrumbungle Shire	50-54	1	F	22
Warrumbungle Shire	50-54	1	M	25
Warrumbungle Shire	55-59		F	53
Warrumbungle Shire	55-59		M	45
Warrumbungle Shire	55-59	0	F	279
Warrumbungle Shire	55-59	0	M	273
Warrumbungle Shire	55-59	1	F	31
Warrumbungle Shire	55-59	1	M	23
Warrumbungle Shire	60-64		F	39
Warrumbungle Shire	60-64		M	41
Warrumbungle Shire	60-64	0	F	280
Warrumbungle Shire	60-64	0	M	297
Warrumbungle Shire	60-64	1	F	20
Warrumbungle Shire	60-64	1	M	17
Warrumbungle Shire	65+		F	205
Warrumbungle Shire	65+		M	181
Warrumbungle Shire	65+	0	F	1055
Warrumbungle Shire	65+	0	M	1117
Warrumbungle Shire	65+	1	F	57
Warrumbungle Shire	65+	1	M	34
Waverley	0-4		F	86
Waverley	0-4		M	61
Waverley	0-4	0	F	1757
Waverley	0-4	0	M	1858
Waverley	0-4	1	F	5
Waverley	0-4	1	M	8
Waverley	5-9		F	72
Waverley	5-9		M	66
Waverley	5-9	0	F	1610
Waverley	5-9	0	M	1689
Waverley	5-9	1	F	9
Waverley	5-9	1	M	10
Waverley	10-14		F	76
Waverley	10-14		M	73
Waverley	10-14	0	F	1647
Waverley	10-14	0	M	1770
Waverley	10-14	1	F	5
Waverley	10-14	1	M	8
Waverley	15-19		F	53
Waverley	15-19		M	63
Waverley	15-19	0	F	1382
Waverley	15-19	0	M	1377
Waverley	15-19	1	F	14
Waverley	15-19	1	M	10
Waverley	20-24		F	96
Waverley	20-24		M	80
Waverley	20-24	0	F	1720
Waverley	20-24	0	M	1392
Waverley	20-24	1	F	19
Waverley	20-24	1	M	16
Waverley	25-29		F	258
Waverley	25-29		M	231
Waverley	25-29	0	F	3811
Waverley	25-29	0	M	3124
Waverley	25-29	1	F	11
Waverley	25-29	1	M	23
Waverley	30-34		F	267
Waverley	30-34		M	271
Waverley	30-34	0	F	4222
Waverley	30-34	0	M	3873
Waverley	30-34	1	F	16
Waverley	30-34	1	M	14
Waverley	35-39		F	175
Waverley	35-39		M	184
Waverley	35-39	0	F	3099
Waverley	35-39	0	M	2999
