LGA_NAME16	MaxSchoolingCompleted	Sex	persons
Dorset	Year 10	M	1220
Dorset	Year 11	F	269
Dorset	Year 11	M	193
Dorset	Year 12	F	969
Dorset	Year 12	M	687
Flinders (Tas.)	Year 8	F	13
Flinders (Tas.)	Year 8	M	14
Flinders (Tas.)	Year 9	F	26
Flinders (Tas.)	Year 9	M	50
Flinders (Tas.)	Year 10	F	99
Flinders (Tas.)	Year 10	M	129
Flinders (Tas.)	Year 11	F	41
Flinders (Tas.)	Year 11	M	44
Flinders (Tas.)	Year 12	F	173
Flinders (Tas.)	Year 12	M	143
George Town	Did not go to school	F	12
George Town	Did not go to school	M	12
George Town	Year 8	F	123
George Town	Year 8	M	169
George Town	Year 9	F	252
George Town	Year 9	M	281
George Town	Year 10	F	1072
George Town	Year 10	M	1118
George Town	Year 11	F	263
George Town	Year 11	M	270
George Town	Year 12	F	1003
George Town	Year 12	M	867
Glamorgan-Spring Bay	Did not go to school	F	3
Glamorgan-Spring Bay	Did not go to school	M	10
Glamorgan-Spring Bay	Year 8	F	75
Glamorgan-Spring Bay	Year 8	M	110
Glamorgan-Spring Bay	Year 9	F	209
Glamorgan-Spring Bay	Year 9	M	242
Glamorgan-Spring Bay	Year 10	F	634
Glamorgan-Spring Bay	Year 10	M	761
Glamorgan-Spring Bay	Year 11	F	187
Glamorgan-Spring Bay	Year 11	M	152
Glamorgan-Spring Bay	Year 12	F	902
Glamorgan-Spring Bay	Year 12	M	849
Glenorchy	Did not go to school	F	250
Glenorchy	Did not go to school	M	214
Glenorchy	Year 8	F	978
Glenorchy	Year 8	M	881
Glenorchy	Year 9	F	1600
Glenorchy	Year 9	M	1368
Glenorchy	Year 10	F	5505
Glenorchy	Year 10	M	5247
Glenorchy	Year 11	F	1667
Glenorchy	Year 11	M	1562
Glenorchy	Year 12	F	10187
Glenorchy	Year 12	M	10102
Hobart	Did not go to school	F	120
Hobart	Did not go to school	M	80
Hobart	Year 8	F	505
Hobart	Year 8	M	437
Hobart	Year 9	F	736
Hobart	Year 9	M	669
Hobart	Year 10	F	2905
Hobart	Year 10	M	2579
Hobart	Year 11	F	1260
Hobart	Year 11	M	1264
Hobart	Year 12	F	17964
Hobart	Year 12	M	16804
Huon Valley	Did not go to school	F	14
Huon Valley	Did not go to school	M	23
Huon Valley	Year 8	F	198
Huon Valley	Year 8	M	296
Huon Valley	Year 9	F	476
Huon Valley	Year 9	M	563
Huon Valley	Year 10	F	1973
Huon Valley	Year 10	M	2230
Huon Valley	Year 11	F	663
Huon Valley	Year 11	M	683
Huon Valley	Year 12	F	3687
Huon Valley	Year 12	M	3131
Kentish	Did not go to school	F	12
Kentish	Did not go to school	M	5
Kentish	Year 8	F	109
Kentish	Year 8	M	150
Kentish	Year 9	F	195
Kentish	Year 9	M	266
Kentish	Year 10	F	919
Kentish	Year 10	M	1087
Kentish	Year 11	F	272
Kentish	Year 11	M	249
Kentish	Year 12	F	990
Kentish	Year 12	M	829
King Island	Year 8	F	17
King Island	Year 8	M	31
King Island	Year 9	F	25
King Island	Year 9	M	56
King Island	Year 10	F	185
King Island	Year 10	M	236
King Island	Year 11	F	50
King Island	Year 11	M	68
King Island	Year 12	F	288
King Island	Year 12	M	226
Kingborough	Did not go to school	F	44
Kingborough	Did not go to school	M	34
Kingborough	Year 8	F	389
Kingborough	Year 8	M	436
Kingborough	Year 9	F	749
Kingborough	Year 9	M	803
Kingborough	Year 10	F	3500
Kingborough	Year 10	M	3398
Kingborough	Year 11	F	1291
Kingborough	Year 11	M	1316
Kingborough	Year 12	F	10549
Kingborough	Year 12	M	9081
Latrobe (Tas.)	Did not go to school	F	10
Latrobe (Tas.)	Did not go to school	M	16
Latrobe (Tas.)	Year 8	F	179
Latrobe (Tas.)	Year 8	M	223
Latrobe (Tas.)	Year 9	F	485
Latrobe (Tas.)	Year 9	M	550
Latrobe (Tas.)	Year 10	F	2021
Latrobe (Tas.)	Year 10	M	2073
Latrobe (Tas.)	Year 11	F	525
Latrobe (Tas.)	Year 11	M	442
Latrobe (Tas.)	Year 12	F	1869
Latrobe (Tas.)	Year 12	M	1406
Launceston	Did not go to school	F	313
Launceston	Did not go to school	M	301
Launceston	Year 8	F	1210
Launceston	Year 8	M	1170
Launceston	Year 9	F	1959
Launceston	Year 9	M	1951
Launceston	Year 10	F	8093
Launceston	Year 10	M	8084
Launceston	Year 11	F	2618
Launceston	Year 11	M	2217
Launceston	Year 12	F	13991
Launceston	Year 12	M	12560
Meander Valley	Did not go to school	F	18
Meander Valley	Did not go to school	M	30
Meander Valley	Year 8	F	324
Meander Valley	Year 8	M	359
Meander Valley	Year 9	F	676
Meander Valley	Year 9	M	792
Meander Valley	Year 10	F	2869
Meander Valley	Year 10	M	3077
Meander Valley	Year 11	F	882
Meander Valley	Year 11	M	739
Meander Valley	Year 12	F	3627
Meander Valley	Year 12	M	2898
Northern Midlands	Did not go to school	F	15
Northern Midlands	Did not go to school	M	18
Northern Midlands	Year 8	F	202
Northern Midlands	Year 8	M	249
Northern Midlands	Year 9	F	488
Northern Midlands	Year 9	M	566
Northern Midlands	Year 10	F	1868
Northern Midlands	Year 10	M	2083
Northern Midlands	Year 11	F	547
Northern Midlands	Year 11	M	506
Northern Midlands	Year 12	F	2314
Northern Midlands	Year 12	M	1765
Sorell	Did not go to school	F	7
Sorell	Did not go to school	M	15
Sorell	Year 8	F	218
Sorell	Year 8	M	247
Sorell	Year 9	F	478
Sorell	Year 9	M	518
Sorell	Year 10	F	2104
Sorell	Year 10	M	2282
Sorell	Year 11	F	657
Sorell	Year 11	M	658
Sorell	Year 12	F	3111
Sorell	Year 12	M	2580
Southern Midlands	Did not go to school	F	4
Southern Midlands	Did not go to school	M	8
Southern Midlands	Year 8	F	98
Southern Midlands	Year 8	M	162
Southern Midlands	Year 9	F	215
Southern Midlands	Year 9	M	310
Southern Midlands	Year 10	F	878
Southern Midlands	Year 10	M	1068
Southern Midlands	Year 11	F	310
Southern Midlands	Year 11	M	249
Southern Midlands	Year 12	F	966
Southern Midlands	Year 12	M	779
Tasman	Did not go to school	M	6
Tasman	Year 8	F	31
Tasman	Year 8	M	66
Tasman	Year 9	F	95
Tasman	Year 9	M	132
Tasman	Year 10	F	323
Tasman	Year 10	M	381
Tasman	Year 11	F	94
Tasman	Year 11	M	73
Tasman	Year 12	F	471
Tasman	Year 12	M	428
Waratah-Wynyard	Did not go to school	F	22
Waratah-Wynyard	Did not go to school	M	31
Waratah-Wynyard	Year 8	F	259
Waratah-Wynyard	Year 8	M	302
Waratah-Wynyard	Year 9	F	533
Waratah-Wynyard	Year 9	M	564
Waratah-Wynyard	Year 10	F	2042
Waratah-Wynyard	Year 10	M	2236
Waratah-Wynyard	Year 11	F	652
Waratah-Wynyard	Year 11	M	530
Waratah-Wynyard	Year 12	F	2203
Waratah-Wynyard	Year 12	M	1605
West Coast	Did not go to school	F	8
West Coast	Did not go to school	M	8
West Coast	Year 8	F	67
West Coast	Year 8	M	91
West Coast	Year 9	F	148
West Coast	Year 9	M	182
West Coast	Year 10	F	590
West Coast	Year 10	M	657
West Coast	Year 11	F	182
West Coast	Year 11	M	187
West Coast	Year 12	F	526
West Coast	Year 12	M	514
West Tamar	Did not go to school	F	33
West Tamar	Did not go to school	M	31
West Tamar	Year 8	F	323
West Tamar	Year 8	M	372
West Tamar	Year 9	F	691
West Tamar	Year 9	M	733
West Tamar	Year 10	F	3145
West Tamar	Year 10	M	3262
West Tamar	Year 11	F	1014
West Tamar	Year 11	M	902
West Tamar	Year 12	F	4985
West Tamar	Year 12	M	4222
No usual address (Tas.)	Did not go to school	M	3
No usual address (Tas.)	Year 8	F	16
No usual address (Tas.)	Year 8	M	37
No usual address (Tas.)	Year 9	F	28
No usual address (Tas.)	Year 9	M	46
No usual address (Tas.)	Year 10	F	130
No usual address (Tas.)	Year 10	M	185
No usual address (Tas.)	Year 11	F	39
No usual address (Tas.)	Year 11	M	56
No usual address (Tas.)	Year 12	F	214
No usual address (Tas.)	Year 12	M	161
Migratory - Offshore - Shipping (Tas.)	Year 11	M	3
Migratory - Offshore - Shipping (Tas.)	Year 12	M	4
Alice Springs	Did not go to school	F	156
Alice Springs	Did not go to school	M	119
Alice Springs	Year 8	F	474
Alice Springs	Year 8	M	469
Alice Springs	Year 9	F	535
Alice Springs	Year 9	M	512
Alice Springs	Year 10	F	1427
Alice Springs	Year 10	M	1720
Alice Springs	Year 11	F	1161
Alice Springs	Year 11	M	1219
Alice Springs	Year 12	F	6057
Alice Springs	Year 12	M	4921
Barkly	Did not go to school	F	95
Barkly	Did not go to school	M	88
Barkly	Year 8	F	309
Barkly	Year 8	M	299
Barkly	Year 9	F	221
Barkly	Year 9	M	254
Barkly	Year 10	F	484
Barkly	Year 10	M	544
Barkly	Year 11	F	256
Barkly	Year 11	M	219
Barkly	Year 12	F	700
Barkly	Year 12	M	633
Belyuen	Did not go to school	F	3
Belyuen	Year 8	F	4
Belyuen	Year 8	M	6
Belyuen	Year 9	F	9
Belyuen	Year 9	M	12
Belyuen	Year 10	F	23
Belyuen	Year 10	M	22
Belyuen	Year 11	F	7
Belyuen	Year 11	M	9
Belyuen	Year 12	M	3
Central Desert	Did not go to school	F	99
Central Desert	Did not go to school	M	85
Central Desert	Year 8	F	236
Central Desert	Year 8	M	211
Central Desert	Year 9	F	175
Central Desert	Year 9	M	154
Central Desert	Year 10	F	282
Central Desert	Year 10	M	280
Central Desert	Year 11	F	155
Central Desert	Year 11	M	136
Central Desert	Year 12	F	262
Central Desert	Year 12	M	232
Coomalie	Did not go to school	F	3
Coomalie	Did not go to school	M	5
Coomalie	Year 8	F	19
Coomalie	Year 8	M	32
Coomalie	Year 9	F	33
Coomalie	Year 9	M	41
Coomalie	Year 10	F	117
Coomalie	Year 10	M	114
Coomalie	Year 11	F	66
Coomalie	Year 11	M	58
Coomalie	Year 12	F	154
Coomalie	Year 12	M	152
Darwin	Did not go to school	F	329
Darwin	Did not go to school	M	244
Darwin	Year 8	F	1014
Darwin	Year 8	M	972
Darwin	Year 9	F	1067
Darwin	Year 9	M	1173
Darwin	Year 10	F	3730
Darwin	Year 10	M	4285
Darwin	Year 11	F	2876
Darwin	Year 11	M	3358
Darwin	Year 12	F	21268
Darwin	Year 12	M	19385
Darwin Waterfront Precinct	Year 10	F	11
Darwin Waterfront Precinct	Year 10	M	13
Darwin Waterfront Precinct	Year 11	F	10
Darwin Waterfront Precinct	Year 11	M	15
Darwin Waterfront Precinct	Year 12	F	86
Darwin Waterfront Precinct	Year 12	M	119
East Arnhem	Did not go to school	F	92
East Arnhem	Did not go to school	M	96
East Arnhem	Year 8	F	510
East Arnhem	Year 8	M	527
East Arnhem	Year 9	F	374
East Arnhem	Year 9	M	412
East Arnhem	Year 10	F	652
East Arnhem	Year 10	M	681
East Arnhem	Year 11	F	508
East Arnhem	Year 11	M	462
East Arnhem	Year 12	F	1028
East Arnhem	Year 12	M	820
Katherine	Did not go to school	F	35
Katherine	Did not go to school	M	44
Katherine	Year 8	F	133
Katherine	Year 8	M	166
Katherine	Year 9	F	160
Katherine	Year 9	M	224
Katherine	Year 10	F	619
Katherine	Year 10	M	744
Katherine	Year 11	F	390
Katherine	Year 11	M	415
Katherine	Year 12	F	1721
Katherine	Year 12	M	1514
Litchfield	Did not go to school	F	55
Litchfield	Did not go to school	M	80
Litchfield	Year 8	F	212
Litchfield	Year 8	M	349
Litchfield	Year 9	F	328
Litchfield	Year 9	M	541
Litchfield	Year 10	F	1519
Litchfield	Year 10	M	2931
Litchfield	Year 11	F	998
Litchfield	Year 11	M	1372
Litchfield	Year 12	F	3815
Litchfield	Year 12	M	3366
MacDonnell	Did not go to school	F	71
MacDonnell	Did not go to school	M	89
MacDonnell	Year 8	F	452
MacDonnell	Year 8	M	558
MacDonnell	Year 9	F	287
MacDonnell	Year 9	M	288
MacDonnell	Year 10	F	430
MacDonnell	Year 10	M	684
MacDonnell	Year 11	F	222
MacDonnell	Year 11	M	164
MacDonnell	Year 12	F	373
MacDonnell	Year 12	M	342
Palmerston	Did not go to school	F	76
Palmerston	Did not go to school	M	76
Palmerston	Year 8	F	351
Palmerston	Year 8	M	348
Palmerston	Year 9	F	585
Palmerston	Year 9	M	647
Palmerston	Year 10	F	2351
Palmerston	Year 10	M	2672
Palmerston	Year 11	F	1770
Palmerston	Year 11	M	1902
Palmerston	Year 12	F	7772
Palmerston	Year 12	M	6510
Roper Gulf	Did not go to school	F	66
Roper Gulf	Did not go to school	M	82
Roper Gulf	Year 8	F	231
Roper Gulf	Year 8	M	263
Roper Gulf	Year 9	F	271
Roper Gulf	Year 9	M	321
Roper Gulf	Year 10	F	552
Roper Gulf	Year 10	M	546
Roper Gulf	Year 11	F	459
Roper Gulf	Year 11	M	409
Roper Gulf	Year 12	F	618
Roper Gulf	Year 12	M	459
Tiwi Islands	Did not go to school	F	3
Tiwi Islands	Did not go to school	M	11
Tiwi Islands	Year 8	F	63
Tiwi Islands	Year 8	M	34
Tiwi Islands	Year 9	F	44
Tiwi Islands	Year 9	M	45
Tiwi Islands	Year 10	F	214
Tiwi Islands	Year 10	M	283
Tiwi Islands	Year 11	F	220
Tiwi Islands	Year 11	M	213
Tiwi Islands	Year 12	F	298
Tiwi Islands	Year 12	M	241
Victoria Daly	Did not go to school	F	34
Victoria Daly	Did not go to school	M	26
Victoria Daly	Year 8	F	87
Victoria Daly	Year 8	M	116
Victoria Daly	Year 9	F	122
Victoria Daly	Year 9	M	126
Victoria Daly	Year 10	F	245
Victoria Daly	Year 10	M	256
Victoria Daly	Year 11	F	139
Victoria Daly	Year 11	M	141
Victoria Daly	Year 12	F	291
Victoria Daly	Year 12	M	221
Wagait	Year 8	M	3
Wagait	Year 9	F	7
Wagait	Year 9	M	14
Wagait	Year 10	F	44
Wagait	Year 10	M	50
Wagait	Year 11	F	23
Wagait	Year 11	M	31
Wagait	Year 12	F	85
Wagait	Year 12	M	67
West Arnhem	Did not go to school	F	30
West Arnhem	Did not go to school	M	28
West Arnhem	Year 8	F	162
West Arnhem	Year 8	M	168
West Arnhem	Year 9	F	240
West Arnhem	Year 9	M	305
West Arnhem	Year 10	F	573
West Arnhem	Year 10	M	607
West Arnhem	Year 11	F	409
West Arnhem	Year 11	M	393
West Arnhem	Year 12	F	684
West Arnhem	Year 12	M	627
West Daly	Did not go to school	F	54
West Daly	Did not go to school	M	42
West Daly	Year 8	F	89
West Daly	Year 8	M	101
West Daly	Year 9	F	102
West Daly	Year 9	M	109
West Daly	Year 10	F	276
West Daly	Year 10	M	268
West Daly	Year 11	F	142
West Daly	Year 11	M	132
West Daly	Year 12	F	365
West Daly	Year 12	M	320
Unincorporated NT	Did not go to school	F	13
Unincorporated NT	Did not go to school	M	10
Unincorporated NT	Year 8	F	49
Unincorporated NT	Year 8	M	86
Unincorporated NT	Year 9	F	84
Unincorporated NT	Year 9	M	125
Unincorporated NT	Year 10	F	351
Unincorporated NT	Year 10	M	568
Unincorporated NT	Year 11	F	226
Unincorporated NT	Year 11	M	280
Unincorporated NT	Year 12	F	1286
Unincorporated NT	Year 12	M	1134
No usual address (NT)	Did not go to school	F	12
No usual address (NT)	Did not go to school	M	9
No usual address (NT)	Year 8	F	55
No usual address (NT)	Year 8	M	74
No usual address (NT)	Year 9	F	67
No usual address (NT)	Year 9	M	108
No usual address (NT)	Year 10	F	208
No usual address (NT)	Year 10	M	266
No usual address (NT)	Year 11	F	127
No usual address (NT)	Year 11	M	123
No usual address (NT)	Year 12	F	442
No usual address (NT)	Year 12	M	368
Migratory - Offshore - Shipping (NT)	Year 9	M	5
Migratory - Offshore - Shipping (NT)	Year 10	F	6
Migratory - Offshore - Shipping (NT)	Year 10	M	19
Migratory - Offshore - Shipping (NT)	Year 11	M	9
Migratory - Offshore - Shipping (NT)	Year 12	F	3
Migratory - Offshore - Shipping (NT)	Year 12	M	26
Unincorporated ACT	Did not go to school	F	1022
Unincorporated ACT	Did not go to school	M	818
Unincorporated ACT	Year 8	F	4233
Unincorporated ACT	Year 8	M	3558
Unincorporated ACT	Year 9	F	5788
Unincorporated ACT	Year 9	M	5316
Unincorporated ACT	Year 10	F	22010
Unincorporated ACT	Year 10	M	19821
Unincorporated ACT	Year 11	F	7973
Unincorporated ACT	Year 11	M	8517
Unincorporated ACT	Year 12	F	140613
Unincorporated ACT	Year 12	M	134620
No usual address (ACT)	Year 8	F	6
No usual address (ACT)	Year 8	M	7
No usual address (ACT)	Year 9	F	7
No usual address (ACT)	Year 9	M	13
No usual address (ACT)	Year 10	F	41
No usual address (ACT)	Year 10	M	58
No usual address (ACT)	Year 11	F	19
No usual address (ACT)	Year 11	M	20
No usual address (ACT)	Year 12	F	143
No usual address (ACT)	Year 12	M	106
Unincorp. Other Territories	Did not go to school	M	3
Unincorp. Other Territories	Year 8	F	22
Unincorp. Other Territories	Year 8	M	24
Unincorp. Other Territories	Year 9	F	43
Unincorp. Other Territories	Year 9	M	57
Unincorp. Other Territories	Year 10	F	249
Unincorp. Other Territories	Year 10	M	271
Unincorp. Other Territories	Year 11	F	83
Unincorp. Other Territories	Year 11	M	77
Unincorp. Other Territories	Year 12	F	545
Unincorp. Other Territories	Year 12	M	398
No usual address (OT)	Year 12	M	5
