LGA_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Launceston	55-64	0			M	3249
Launceston	55-64	1	0	1	F	749
Launceston	55-64	1	0	1	M	277
Launceston	55-64	1	1	0	F	101
Launceston	55-64	1	1	0	M	234
Launceston	55-64	1	1	1	F	3
Launceston	65-74				F	206
Launceston	65-74				M	188
Launceston	65-74	0			F	2979
Launceston	65-74	0			M	2691
Launceston	65-74	1	0	1	F	655
Launceston	65-74	1	0	1	M	402
Launceston	65-74	1	1	0	F	19
Launceston	65-74	1	1	0	M	30
Launceston	65-74	1	1	1	F	3
Launceston	75-84				F	178
Launceston	75-84				M	149
Launceston	75-84	0			F	2072
Launceston	75-84	0			M	1751
Launceston	75-84	1	0	1	F	97
Launceston	75-84	1	0	1	M	85
Launceston	75-84	1	1	0	F	7
Launceston	75-84	1	1	0	M	4
Launceston	75-84	1	1	1	F	3
Launceston	85+				F	128
Launceston	85+				M	78
Launceston	85+	0			F	1016
Launceston	85+	0			M	565
Launceston	85+	1	0	1	F	7
Launceston	85+	1	0	1	M	4
Meander Valley	15-19				F	28
Meander Valley	15-19				M	25
Meander Valley	15-19	0			F	420
Meander Valley	15-19	0			M	544
Meander Valley	15-19	1	0	1	F	49
Meander Valley	15-19	1	0	1	M	18
Meander Valley	15-19	1	1	0	F	9
Meander Valley	20-24				F	24
Meander Valley	20-24				M	16
Meander Valley	20-24	0			F	423
Meander Valley	20-24	0			M	436
Meander Valley	20-24	1	0	1	F	40
Meander Valley	20-24	1	0	1	M	21
Meander Valley	20-24	1	1	0	F	46
Meander Valley	20-24	1	1	0	M	26
Meander Valley	20-24	1	1	1	F	3
Meander Valley	25-34				F	52
Meander Valley	25-34				M	61
Meander Valley	25-34	0			F	541
Meander Valley	25-34	0			M	707
Meander Valley	25-34	1	0	1	F	45
Meander Valley	25-34	1	0	1	M	27
Meander Valley	25-34	1	1	0	F	458
Meander Valley	25-34	1	1	0	M	339
Meander Valley	25-34	1	1	1	F	33
Meander Valley	25-34	1	1	1	M	8
Meander Valley	35-44				F	42
Meander Valley	35-44				M	56
Meander Valley	35-44	0			F	319
Meander Valley	35-44	0			M	367
Meander Valley	35-44	1	0	1	F	40
Meander Valley	35-44	1	0	1	M	24
Meander Valley	35-44	1	1	0	F	738
Meander Valley	35-44	1	1	0	M	594
Meander Valley	35-44	1	1	1	F	46
Meander Valley	35-44	1	1	1	M	23
Meander Valley	45-54				F	62
Meander Valley	45-54				M	56
Meander Valley	45-54	0			F	888
Meander Valley	45-54	0			M	799
Meander Valley	45-54	1	0	1	F	118
Meander Valley	45-54	1	0	1	M	54
Meander Valley	45-54	1	1	0	F	336
Meander Valley	45-54	1	1	0	M	354
Meander Valley	45-54	1	1	1	F	21
Meander Valley	45-54	1	1	1	M	17
Meander Valley	55-64				F	87
Meander Valley	55-64				M	65
Meander Valley	55-64	0			F	1181
Meander Valley	55-64	0			M	1237
Meander Valley	55-64	1	0	1	F	275
Meander Valley	55-64	1	0	1	M	111
Meander Valley	55-64	1	1	0	F	20
Meander Valley	55-64	1	1	0	M	70
Meander Valley	55-64	1	1	1	M	5
Meander Valley	65-74				F	76
Meander Valley	65-74				M	74
Meander Valley	65-74	0			F	1135
Meander Valley	65-74	0			M	1164
Meander Valley	65-74	1	0	1	F	222
Meander Valley	65-74	1	0	1	M	124
Meander Valley	65-74	1	1	0	F	6
Meander Valley	65-74	1	1	0	M	6
Meander Valley	65-74	1	1	1	M	4
Meander Valley	75-84				F	64
Meander Valley	75-84				M	51
Meander Valley	75-84	0			F	732
Meander Valley	75-84	0			M	668
Meander Valley	75-84	1	0	1	F	44
Meander Valley	75-84	1	0	1	M	25
Meander Valley	85+				F	25
Meander Valley	85+				M	15
Meander Valley	85+	0			F	286
Meander Valley	85+	0			M	181
Meander Valley	85+	1	0	1	F	3
Northern Midlands	15-19				F	18
Northern Midlands	15-19				M	24
Northern Midlands	15-19	0			F	299
Northern Midlands	15-19	0			M	323
Northern Midlands	15-19	1	0	1	F	34
Northern Midlands	15-19	1	0	1	M	15
Northern Midlands	15-19	1	1	0	F	4
Northern Midlands	20-24				F	23
Northern Midlands	20-24				M	15
Northern Midlands	20-24	0			F	266
Northern Midlands	20-24	0			M	292
Northern Midlands	20-24	1	0	1	F	15
Northern Midlands	20-24	1	0	1	M	11
Northern Midlands	20-24	1	1	0	F	31
Northern Midlands	20-24	1	1	0	M	22
Northern Midlands	25-34				F	25
Northern Midlands	25-34				M	37
Northern Midlands	25-34	0			F	334
Northern Midlands	25-34	0			M	436
Northern Midlands	25-34	1	0	1	F	44
Northern Midlands	25-34	1	0	1	M	24
Northern Midlands	25-34	1	1	0	F	375
Northern Midlands	25-34	1	1	0	M	260
Northern Midlands	25-34	1	1	1	F	32
Northern Midlands	25-34	1	1	1	M	8
Northern Midlands	35-44				F	43
Northern Midlands	35-44				M	48
Northern Midlands	35-44	0			F	195
Northern Midlands	35-44	0			M	230
Northern Midlands	35-44	1	0	1	F	22
Northern Midlands	35-44	1	0	1	M	18
Northern Midlands	35-44	1	1	0	F	420
Northern Midlands	35-44	1	1	0	M	382
Northern Midlands	35-44	1	1	1	F	30
Northern Midlands	35-44	1	1	1	M	10
Northern Midlands	45-54				F	47
Northern Midlands	45-54				M	63
Northern Midlands	45-54	0			F	579
Northern Midlands	45-54	0			M	565
Northern Midlands	45-54	1	0	1	F	81
Northern Midlands	45-54	1	0	1	M	28
Northern Midlands	45-54	1	1	0	F	199
Northern Midlands	45-54	1	1	0	M	217
Northern Midlands	45-54	1	1	1	F	5
Northern Midlands	45-54	1	1	1	M	9
Northern Midlands	55-64				F	52
Northern Midlands	55-64				M	62
Northern Midlands	55-64	0			F	819
Northern Midlands	55-64	0			M	796
Northern Midlands	55-64	1	0	1	F	183
Northern Midlands	55-64	1	0	1	M	65
Northern Midlands	55-64	1	1	0	F	17
Northern Midlands	55-64	1	1	0	M	49
Northern Midlands	55-64	1	1	1	F	4
Northern Midlands	65-74				F	59
Northern Midlands	65-74				M	65
Northern Midlands	65-74	0			F	773
Northern Midlands	65-74	0			M	828
Northern Midlands	65-74	1	0	1	F	122
Northern Midlands	65-74	1	0	1	M	85
Northern Midlands	65-74	1	1	0	F	3
Northern Midlands	65-74	1	1	0	M	12
Northern Midlands	75-84				F	40
Northern Midlands	75-84				M	36
Northern Midlands	75-84	0			F	464
Northern Midlands	75-84	0			M	425
Northern Midlands	75-84	1	0	1	F	19
Northern Midlands	75-84	1	0	1	M	14
Northern Midlands	75-84	1	1	0	M	3
Northern Midlands	85+				F	14
Northern Midlands	85+				M	13
Northern Midlands	85+	0			F	138
Northern Midlands	85+	0			M	129
Sorell	15-19				F	34
Sorell	15-19				M	37
Sorell	15-19	0			F	309
Sorell	15-19	0			M	417
Sorell	15-19	1	0	1	F	44
Sorell	15-19	1	0	1	M	19
Sorell	20-24				F	22
Sorell	20-24				M	24
Sorell	20-24	0			F	319
Sorell	20-24	0			M	371
Sorell	20-24	1	0	1	F	22
Sorell	20-24	1	0	1	M	8
Sorell	20-24	1	1	0	F	34
Sorell	20-24	1	1	0	M	20
Sorell	25-34				F	69
Sorell	25-34				M	57
Sorell	25-34	0			F	520
Sorell	25-34	0			M	635
Sorell	25-34	1	0	1	F	51
Sorell	25-34	1	0	1	M	31
Sorell	25-34	1	1	0	F	483
Sorell	25-34	1	1	0	M	331
Sorell	25-34	1	1	1	F	28
Sorell	25-34	1	1	1	M	7
Sorell	35-44				F	72
Sorell	35-44				M	63
Sorell	35-44	0			F	306
Sorell	35-44	0			M	368
Sorell	35-44	1	0	1	F	42
Sorell	35-44	1	0	1	M	16
Sorell	35-44	1	1	0	F	597
Sorell	35-44	1	1	0	M	510
Sorell	35-44	1	1	1	F	43
Sorell	35-44	1	1	1	M	32
Sorell	45-54				F	57
Sorell	45-54				M	49
Sorell	45-54	0			F	662
Sorell	45-54	0			M	606
Sorell	45-54	1	0	1	F	93
Sorell	45-54	1	0	1	M	23
Sorell	45-54	1	1	0	F	246
Sorell	45-54	1	1	0	M	265
Sorell	45-54	1	1	1	F	15
Sorell	45-54	1	1	1	M	15
Sorell	55-64				F	52
Sorell	55-64				M	70
Sorell	55-64	0			F	906
Sorell	55-64	0			M	981
Sorell	55-64	1	0	1	F	267
Sorell	55-64	1	0	1	M	100
Sorell	55-64	1	1	0	F	28
Sorell	55-64	1	1	0	M	72
Sorell	55-64	1	1	1	F	5
Sorell	55-64	1	1	1	M	5
Sorell	65-74				F	61
Sorell	65-74				M	72
Sorell	65-74	0			F	797
Sorell	65-74	0			M	854
Sorell	65-74	1	0	1	F	184
Sorell	65-74	1	0	1	M	119
Sorell	65-74	1	1	0	F	3
Sorell	65-74	1	1	0	M	10
Sorell	75-84				F	40
Sorell	75-84				M	33
Sorell	75-84	0			F	428
Sorell	75-84	0			M	389
Sorell	75-84	1	0	1	F	26
Sorell	75-84	1	0	1	M	25
Sorell	85+				F	18
Sorell	85+				M	9
Sorell	85+	0			F	148
Sorell	85+	0			M	115
Sorell	85+	1	0	1	M	3
Southern Midlands	15-19				F	22
Southern Midlands	15-19				M	32
Southern Midlands	15-19	0			F	153
Southern Midlands	15-19	0			M	166
Southern Midlands	15-19	1	0	1	F	12
Southern Midlands	15-19	1	0	1	M	11
Southern Midlands	15-19	1	1	0	F	5
Southern Midlands	20-24				F	15
Southern Midlands	20-24				M	19
Southern Midlands	20-24	0			F	118
Southern Midlands	20-24	0			M	153
Southern Midlands	20-24	1	0	1	F	19
Southern Midlands	20-24	1	0	1	M	3
Southern Midlands	20-24	1	1	0	F	28
Southern Midlands	20-24	1	1	0	M	16
Southern Midlands	20-24	1	1	1	M	3
Southern Midlands	25-34				F	27
Southern Midlands	25-34				M	34
Southern Midlands	25-34	0			F	146
Southern Midlands	25-34	0			M	178
Southern Midlands	25-34	1	0	1	F	23
Southern Midlands	25-34	1	0	1	M	14
Southern Midlands	25-34	1	1	0	F	185
Southern Midlands	25-34	1	1	0	M	133
Southern Midlands	25-34	1	1	1	F	3
Southern Midlands	25-34	1	1	1	M	4
Southern Midlands	35-44				F	30
Southern Midlands	35-44				M	21
Southern Midlands	35-44	0			F	122
Southern Midlands	35-44	0			M	158
Southern Midlands	35-44	1	0	1	F	10
Southern Midlands	35-44	1	0	1	M	6
Southern Midlands	35-44	1	1	0	F	196
Southern Midlands	35-44	1	1	0	M	188
Southern Midlands	35-44	1	1	1	F	13
Southern Midlands	35-44	1	1	1	M	5
Southern Midlands	45-54				F	35
Southern Midlands	45-54				M	38
Southern Midlands	45-54	0			F	303
Southern Midlands	45-54	0			M	296
Southern Midlands	45-54	1	0	1	F	43
Southern Midlands	45-54	1	0	1	M	20
Southern Midlands	45-54	1	1	0	F	80
Southern Midlands	45-54	1	1	0	M	90
Southern Midlands	45-54	1	1	1	M	3
Southern Midlands	55-64				F	23
Southern Midlands	55-64				M	40
Southern Midlands	55-64	0			F	374
Southern Midlands	55-64	0			M	444
Southern Midlands	55-64	1	0	1	F	112
Southern Midlands	55-64	1	0	1	M	42
Southern Midlands	55-64	1	1	0	F	12
Southern Midlands	55-64	1	1	0	M	27
Southern Midlands	55-64	1	1	1	F	5
Southern Midlands	65-74				F	28
Southern Midlands	65-74				M	42
Southern Midlands	65-74	0			F	281
Southern Midlands	65-74	0			M	351
Southern Midlands	65-74	1	0	1	F	47
Southern Midlands	65-74	1	0	1	M	51
Southern Midlands	65-74	1	1	0	F	7
Southern Midlands	65-74	1	1	0	M	8
Southern Midlands	75-84				F	17
Southern Midlands	75-84				M	13
Southern Midlands	75-84	0			F	133
Southern Midlands	75-84	0			M	184
Southern Midlands	75-84	1	0	1	F	7
Southern Midlands	75-84	1	0	1	M	4
Southern Midlands	75-84	1	1	0	M	4
Southern Midlands	85+				F	6
Southern Midlands	85+				M	6
Southern Midlands	85+	0			F	44
Southern Midlands	85+	0			M	29
Tasman	15-19				F	3
Tasman	15-19				M	13
Tasman	15-19	0			F	44
Tasman	15-19	0			M	52
Tasman	15-19	1	0	1	M	4
Tasman	20-24				F	3
Tasman	20-24				M	4
Tasman	20-24	0			F	26
Tasman	20-24	0			M	23
Tasman	20-24	1	0	1	M	5
Tasman	20-24	1	1	0	F	4
Tasman	25-34				F	10
Tasman	25-34				M	4
Tasman	25-34	0			F	47
Tasman	25-34	0			M	64
Tasman	25-34	1	0	1	M	3
Tasman	25-34	1	1	0	F	24
Tasman	25-34	1	1	0	M	19
Tasman	35-44				F	15
Tasman	35-44				M	10
Tasman	35-44	0			F	53
Tasman	35-44	0			M	54
Tasman	35-44	1	0	1	M	3
Tasman	35-44	1	1	0	F	59
Tasman	35-44	1	1	0	M	44
Tasman	35-44	1	1	1	F	7
Tasman	45-54				F	14
Tasman	45-54				M	16
Tasman	45-54	0			F	94
Tasman	45-54	0			M	101
Tasman	45-54	1	0	1	F	6
Tasman	45-54	1	0	1	M	5
Tasman	45-54	1	1	0	F	26
Tasman	45-54	1	1	0	M	41
Tasman	55-64				F	26
Tasman	55-64				M	28
Tasman	55-64	0			F	229
Tasman	55-64	0			M	220
Tasman	55-64	1	0	1	F	34
Tasman	55-64	1	0	1	M	12
Tasman	55-64	1	1	0	F	6
Tasman	55-64	1	1	0	M	10
Tasman	65-74				F	17
Tasman	65-74				M	25
Tasman	65-74	0			F	205
Tasman	65-74	0			M	266
Tasman	65-74	1	0	1	F	13
Tasman	65-74	1	0	1	M	15
Tasman	75-84				F	10
Tasman	75-84				M	19
Tasman	75-84	0			F	93
Tasman	75-84	0			M	115
Tasman	85+				F	9
Tasman	85+				M	5
Tasman	85+	0			F	26
Tasman	85+	0			M	27
Waratah-Wynyard	15-19				F	32
Waratah-Wynyard	15-19				M	39
Waratah-Wynyard	15-19	0			F	285
Waratah-Wynyard	15-19	0			M	299
Waratah-Wynyard	15-19	1	0	1	F	26
Waratah-Wynyard	15-19	1	0	1	M	16
Waratah-Wynyard	15-19	1	1	0	M	4
Waratah-Wynyard	20-24				F	15
Waratah-Wynyard	20-24				M	34
Waratah-Wynyard	20-24	0			F	225
Waratah-Wynyard	20-24	0			M	302
Waratah-Wynyard	20-24	1	0	1	F	27
Waratah-Wynyard	20-24	1	0	1	M	8
Waratah-Wynyard	20-24	1	1	0	F	43
Waratah-Wynyard	20-24	1	1	0	M	22
Waratah-Wynyard	25-34				F	39
Waratah-Wynyard	25-34				M	34
Waratah-Wynyard	25-34	0			F	256
Waratah-Wynyard	25-34	0			M	361
Waratah-Wynyard	25-34	1	0	1	F	39
Waratah-Wynyard	25-34	1	0	1	M	14
Waratah-Wynyard	25-34	1	1	0	F	343
Waratah-Wynyard	25-34	1	1	0	M	230
Waratah-Wynyard	25-34	1	1	1	F	25
Waratah-Wynyard	25-34	1	1	1	M	5
Waratah-Wynyard	35-44				F	39
Waratah-Wynyard	35-44				M	48
Waratah-Wynyard	35-44	0			F	241
Waratah-Wynyard	35-44	0			M	236
Waratah-Wynyard	35-44	1	0	1	F	36
Waratah-Wynyard	35-44	1	0	1	M	26
Waratah-Wynyard	35-44	1	1	0	F	455
Waratah-Wynyard	35-44	1	1	0	M	386
Waratah-Wynyard	35-44	1	1	1	F	42
Waratah-Wynyard	35-44	1	1	1	M	11
Waratah-Wynyard	45-54				F	55
Waratah-Wynyard	45-54				M	61
Waratah-Wynyard	45-54	0			F	622
Waratah-Wynyard	45-54	0			M	578
Waratah-Wynyard	45-54	1	0	1	F	108
Waratah-Wynyard	45-54	1	0	1	M	34
Waratah-Wynyard	45-54	1	1	0	F	168
Waratah-Wynyard	45-54	1	1	0	M	189
Waratah-Wynyard	45-54	1	1	1	F	7
Waratah-Wynyard	45-54	1	1	1	M	8
Waratah-Wynyard	55-64				F	51
Waratah-Wynyard	55-64				M	61
Waratah-Wynyard	55-64	0			F	805
Waratah-Wynyard	55-64	0			M	888
Waratah-Wynyard	55-64	1	0	1	F	236
Waratah-Wynyard	55-64	1	0	1	M	93
Waratah-Wynyard	55-64	1	1	0	F	17
Waratah-Wynyard	55-64	1	1	0	M	49
Waratah-Wynyard	55-64	1	1	1	F	3
Waratah-Wynyard	65-74				F	62
Waratah-Wynyard	65-74				M	54
Waratah-Wynyard	65-74	0			F	867
Waratah-Wynyard	65-74	0			M	826
Waratah-Wynyard	65-74	1	0	1	F	136
Waratah-Wynyard	65-74	1	0	1	M	93
Waratah-Wynyard	65-74	1	1	0	F	3
Waratah-Wynyard	65-74	1	1	0	M	11
Waratah-Wynyard	65-74	1	1	1	F	3
Waratah-Wynyard	75-84				F	45
Waratah-Wynyard	75-84				M	36
Waratah-Wynyard	75-84	0			F	553
Waratah-Wynyard	75-84	0			M	495
Waratah-Wynyard	75-84	1	0	1	F	23
Waratah-Wynyard	75-84	1	0	1	M	21
Waratah-Wynyard	75-84	1	1	0	M	3
Waratah-Wynyard	85+				F	19
Waratah-Wynyard	85+				M	21
Waratah-Wynyard	85+	0			F	197
Waratah-Wynyard	85+	0			M	123
West Coast	15-19				F	8
West Coast	15-19				M	15
West Coast	15-19	0			F	57
West Coast	15-19	0			M	79
West Coast	15-19	1	0	1	F	12
West Coast	15-19	1	0	1	M	6
West Coast	15-19	1	1	0	F	3
West Coast	20-24				F	12
West Coast	20-24				M	22
West Coast	20-24	0			F	60
West Coast	20-24	0			M	72
West Coast	20-24	1	0	1	F	4
West Coast	20-24	1	0	1	M	7
West Coast	20-24	1	1	0	F	15
West Coast	20-24	1	1	0	M	4
West Coast	25-34				F	37
West Coast	25-34				M	22
West Coast	25-34	0			F	113
West Coast	25-34	0			M	147
West Coast	25-34	1	0	1	F	7
West Coast	25-34	1	0	1	M	12
West Coast	25-34	1	1	0	F	106
West Coast	25-34	1	1	0	M	60
West Coast	25-34	1	1	1	F	11
West Coast	35-44				F	15
West Coast	35-44				M	25
West Coast	35-44	0			F	79
West Coast	35-44	0			M	98
West Coast	35-44	1	0	1	F	7
West Coast	35-44	1	0	1	M	5
West Coast	35-44	1	1	0	F	117
West Coast	35-44	1	1	0	M	105
West Coast	35-44	1	1	1	F	4
West Coast	45-54				F	28
West Coast	45-54				M	41
West Coast	45-54	0			F	196
West Coast	45-54	0			M	229
West Coast	45-54	1	0	1	F	26
West Coast	45-54	1	0	1	M	8
West Coast	45-54	1	1	0	F	29
West Coast	45-54	1	1	0	M	66
West Coast	45-54	1	1	1	F	9
West Coast	55-64				F	34
West Coast	55-64				M	32
West Coast	55-64	0			F	283
West Coast	55-64	0			M	309
West Coast	55-64	1	0	1	F	37
West Coast	55-64	1	0	1	M	14
West Coast	55-64	1	1	0	F	10
West Coast	55-64	1	1	0	M	14
West Coast	65-74				F	19
West Coast	65-74				M	33
West Coast	65-74	0			F	207
West Coast	65-74	0			M	281
West Coast	65-74	1	0	1	F	19
West Coast	65-74	1	0	1	M	12
West Coast	75-84				F	16
West Coast	75-84				M	16
West Coast	75-84	0			F	107
West Coast	75-84	0			M	111
West Coast	85+				F	10
West Coast	85+				M	5
West Coast	85+	0			F	23
West Coast	85+	0			M	15
West Tamar	15-19				F	35
West Tamar	15-19				M	34
West Tamar	15-19	0			F	642
West Tamar	15-19	0			M	694
West Tamar	15-19	1	0	1	F	60
West Tamar	15-19	1	0	1	M	29
West Tamar	15-19	1	1	0	F	4
West Tamar	20-24				F	24
West Tamar	20-24				M	27
West Tamar	20-24	0			F	433
West Tamar	20-24	0			M	546
West Tamar	20-24	1	0	1	F	39
West Tamar	20-24	1	0	1	M	17
West Tamar	20-24	1	1	0	F	40
West Tamar	20-24	1	1	0	M	18
West Tamar	25-34				F	58
West Tamar	25-34				M	75
West Tamar	25-34	0			F	603
West Tamar	25-34	0			M	827
West Tamar	25-34	1	0	1	F	59
West Tamar	25-34	1	0	1	M	32
West Tamar	25-34	1	1	0	F	567
West Tamar	25-34	1	1	0	M	395
West Tamar	25-34	1	1	1	F	40
West Tamar	25-34	1	1	1	M	8
West Tamar	35-44				F	74
West Tamar	35-44				M	42
West Tamar	35-44	0			F	439
West Tamar	35-44	0			M	444
West Tamar	35-44	1	0	1	F	28
West Tamar	35-44	1	0	1	M	22
West Tamar	35-44	1	1	0	F	909
West Tamar	35-44	1	1	0	M	748
West Tamar	35-44	1	1	1	F	56
West Tamar	35-44	1	1	1	M	24
West Tamar	45-54				F	63
West Tamar	45-54				M	76
West Tamar	45-54	0			F	1083
West Tamar	45-54	0			M	954
West Tamar	45-54	1	0	1	F	105
West Tamar	45-54	1	0	1	M	38
West Tamar	45-54	1	1	0	F	458
West Tamar	45-54	1	1	0	M	463
West Tamar	45-54	1	1	1	F	21
West Tamar	45-54	1	1	1	M	15
West Tamar	55-64				F	72
West Tamar	55-64				M	95
West Tamar	55-64	0			F	1513
West Tamar	55-64	0			M	1467
West Tamar	55-64	1	0	1	F	334
West Tamar	55-64	1	0	1	M	121
West Tamar	55-64	1	1	0	F	43
West Tamar	55-64	1	1	0	M	93
West Tamar	55-64	1	1	1	F	6
West Tamar	55-64	1	1	1	M	6
West Tamar	65-74				F	88
West Tamar	65-74				M	91
West Tamar	65-74	0			F	1303
West Tamar	65-74	0			M	1418
West Tamar	65-74	1	0	1	F	291
West Tamar	65-74	1	0	1	M	167
West Tamar	65-74	1	1	0	F	3
West Tamar	65-74	1	1	0	M	11
West Tamar	75-84				F	79
West Tamar	75-84				M	59
West Tamar	75-84	0			F	853
West Tamar	75-84	0			M	764
West Tamar	75-84	1	0	1	F	42
West Tamar	75-84	1	0	1	M	41
West Tamar	75-84	1	1	0	F	5
West Tamar	75-84	1	1	0	M	5
West Tamar	85+				F	58
West Tamar	85+				M	35
West Tamar	85+	0			F	276
West Tamar	85+	0			M	208
West Tamar	85+	1	0	1	F	4
No usual address (Tas.)	15-19				F	10
No usual address (Tas.)	15-19				M	10
No usual address (Tas.)	15-19	0			F	33
No usual address (Tas.)	15-19	0			M	25
No usual address (Tas.)	15-19	1	0	1	F	3
No usual address (Tas.)	15-19	1	0	1	M	4
No usual address (Tas.)	15-19	1	1	0	F	3
No usual address (Tas.)	20-24				F	7
No usual address (Tas.)	20-24				M	10
No usual address (Tas.)	20-24	0			F	33
No usual address (Tas.)	20-24	0			M	47
No usual address (Tas.)	20-24	1	0	1	F	6
No usual address (Tas.)	20-24	1	0	1	M	3
No usual address (Tas.)	20-24	1	1	0	F	4
No usual address (Tas.)	20-24	1	1	0	M	3
No usual address (Tas.)	20-24	1	1	1	F	4
No usual address (Tas.)	25-34				F	12
No usual address (Tas.)	25-34				M	40
No usual address (Tas.)	25-34	0			F	47
No usual address (Tas.)	25-34	0			M	62
No usual address (Tas.)	25-34	1	0	1	M	7
No usual address (Tas.)	25-34	1	1	0	F	28
No usual address (Tas.)	25-34	1	1	0	M	28
No usual address (Tas.)	35-44				F	21
No usual address (Tas.)	35-44				M	27
No usual address (Tas.)	35-44	0			F	42
No usual address (Tas.)	35-44	0			M	45
No usual address (Tas.)	35-44	1	0	1	M	5
No usual address (Tas.)	35-44	1	1	0	F	32
No usual address (Tas.)	35-44	1	1	0	M	27
No usual address (Tas.)	35-44	1	1	1	M	3
No usual address (Tas.)	45-54				F	17
No usual address (Tas.)	45-54				M	29
No usual address (Tas.)	45-54	0			F	49
No usual address (Tas.)	45-54	0			M	87
No usual address (Tas.)	45-54	1	0	1	F	6
No usual address (Tas.)	45-54	1	0	1	M	3
No usual address (Tas.)	45-54	1	1	0	F	7
No usual address (Tas.)	45-54	1	1	0	M	13
No usual address (Tas.)	55-64				F	27
No usual address (Tas.)	55-64				M	32
No usual address (Tas.)	55-64	0			F	72
No usual address (Tas.)	55-64	0			M	68
No usual address (Tas.)	55-64	1	0	1	F	4
No usual address (Tas.)	55-64	1	1	0	F	3
No usual address (Tas.)	65-74				F	30
No usual address (Tas.)	65-74				M	45
No usual address (Tas.)	65-74	0			F	41
No usual address (Tas.)	65-74	0			M	44
No usual address (Tas.)	75-84				F	4
No usual address (Tas.)	75-84				M	4
No usual address (Tas.)	75-84	0			F	8
No usual address (Tas.)	75-84	0			M	13
No usual address (Tas.)	85+	0			F	4
Migratory - Offshore - Shipping (Tas.)	35-44	0			M	3
Migratory - Offshore - Shipping (Tas.)	45-54	0			M	3
Alice Springs	15-19				F	67
Alice Springs	15-19				M	65
Alice Springs	15-19	0			F	554
Alice Springs	15-19	0			M	654
Alice Springs	15-19	1	0	1	F	78
Alice Springs	15-19	1	0	1	M	37
Alice Springs	15-19	1	1	0	F	16
Alice Springs	15-19	1	1	0	M	14
Alice Springs	20-24				F	51
Alice Springs	20-24				M	47
Alice Springs	20-24	0			F	476
Alice Springs	20-24	0			M	509
Alice Springs	20-24	1	0	1	F	60
Alice Springs	20-24	1	0	1	M	31
Alice Springs	20-24	1	1	0	F	75
Alice Springs	20-24	1	1	0	M	35
Alice Springs	20-24	1	1	1	F	4
Alice Springs	20-24	1	1	1	M	4
Alice Springs	25-34				F	203
Alice Springs	25-34				M	202
Alice Springs	25-34	0			F	1494
Alice Springs	25-34	0			M	1455
Alice Springs	25-34	1	0	1	F	128
Alice Springs	25-34	1	0	1	M	61
Alice Springs	25-34	1	1	0	F	762
Alice Springs	25-34	1	1	0	M	506
Alice Springs	25-34	1	1	1	F	55
Alice Springs	25-34	1	1	1	M	10
Alice Springs	35-44				F	160
Alice Springs	35-44				M	148
Alice Springs	35-44	0			F	808
Alice Springs	35-44	0			M	934
Alice Springs	35-44	1	0	1	F	82
Alice Springs	35-44	1	0	1	M	50
Alice Springs	35-44	1	1	0	F	948
Alice Springs	35-44	1	1	0	M	793
Alice Springs	35-44	1	1	1	F	70
Alice Springs	35-44	1	1	1	M	28
Alice Springs	45-54				F	145
Alice Springs	45-54				M	114
Alice Springs	45-54	0			F	1075
Alice Springs	45-54	0			M	975
Alice Springs	45-54	1	0	1	F	155
Alice Springs	45-54	1	0	1	M	58
Alice Springs	45-54	1	1	0	F	369
Alice Springs	45-54	1	1	0	M	385
Alice Springs	45-54	1	1	1	F	21
Alice Springs	45-54	1	1	1	M	19
Alice Springs	55-64				F	118
Alice Springs	55-64				M	129
Alice Springs	55-64	0			F	1176
Alice Springs	55-64	0			M	1179
Alice Springs	55-64	1	0	1	F	214
Alice Springs	55-64	1	0	1	M	87
Alice Springs	55-64	1	1	0	F	45
Alice Springs	55-64	1	1	0	M	86
Alice Springs	55-64	1	1	1	F	6
Alice Springs	55-64	1	1	1	M	4
Alice Springs	65-74				F	60
Alice Springs	65-74				M	72
Alice Springs	65-74	0			F	639
Alice Springs	65-74	0			M	691
Alice Springs	65-74	1	0	1	F	133
Alice Springs	65-74	1	0	1	M	69
Alice Springs	65-74	1	1	0	F	13
Alice Springs	65-74	1	1	0	M	24
Alice Springs	65-74	1	1	1	F	3
Alice Springs	75-84				F	39
Alice Springs	75-84				M	27
Alice Springs	75-84	0			F	275
Alice Springs	75-84	0			M	222
Alice Springs	75-84	1	0	1	F	15
Alice Springs	75-84	1	0	1	M	17
Alice Springs	85+				F	25
Alice Springs	85+				M	5
Alice Springs	85+	0			F	100
Alice Springs	85+	0			M	45
Barkly	15-19				F	28
Barkly	15-19				M	46
Barkly	15-19	0			F	120
Barkly	15-19	0			M	141
Barkly	15-19	1	0	1	F	45
Barkly	15-19	1	0	1	M	63
Barkly	15-19	1	1	0	F	24
Barkly	15-19	1	1	0	M	13
Barkly	15-19	1	1	1	F	12
Barkly	20-24				F	18
Barkly	20-24				M	27
Barkly	20-24	0			F	95
Barkly	20-24	0			M	137
Barkly	20-24	1	0	1	F	48
Barkly	20-24	1	0	1	M	42
Barkly	20-24	1	1	0	F	51
Barkly	20-24	1	1	0	M	35
Barkly	20-24	1	1	1	F	17
Barkly	20-24	1	1	1	M	10
Barkly	25-34				F	57
Barkly	25-34				M	91
Barkly	25-34	0			F	215
Barkly	25-34	0			M	259
Barkly	25-34	1	0	1	F	60
